candidate_id,T2_C,classification,rho2,G2_nm,growth_fraction,target_attained,closed_shrinkage_contribution,open_shrinkage_contribution,closed_accommodation_state,closed_accommodation_factor,PR_damage_state,numerical_censored,lower_boundary_marker,upper_boundary_marker
693168,800.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9010942418698465,117.0668452284628,6.81180612138732e-07,False,0.021099734264416012,1.873205143545506e-07,0.8963164088494042,0.9860007063339032,0.9537694315691645,False,False,False
693168,805.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9043632893237317,117.06686875669054,8.821618866505787e-07,False,0.02436967699328951,2.4250865441537914e-07,0.893823572893526,0.9832584403338579,0.9567868320609141,False,False,False
693168,810.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9081118302444525,117.06689887319307,1.1394210874815514e-06,False,0.02811926288063138,3.138911335701205e-07,0.890741387272975,0.9798678550796879,0.9603822562462445,False,False,False
693168,815.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9124087727377853,117.06693731377032,1.4677856501332798e-06,False,0.032417430357909664,4.0640871008162505e-07,0.8868767566688796,0.9756165343767127,0.9646860543195743,False,False,False
693168,820.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9173341655667675,117.06698623641742,1.8856894583585415e-06,False,0.03734426865534112,5.2670988308624e-07,0.8819435196625709,0.9701896838530489,0.969869636024264,False,False,False
693168,825.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9229822894981923,117.06704831094085,2.4159383567035064e-06,False,0.04299411603663167,6.839153830542903e-07,0.8754971436397647,0.9630982915176791,0.9761653781733924,False,False,False
693168,830.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9294670054976856,117.06712682099332,3.086581746636341e-06,False,0.0494809236772459,8.908837469601567e-07,0.8668027992977958,0.9535340019680811,0.9839011075542743,False,False,False
693168,835.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9369329339042825,117.06722577483448,3.931858719719017e-06,False,0.05694947868734268,1.1664795377572385e-06,0.8545340757161597,0.9400376852680027,0.9935648797496028,False,False,False
693168,840.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9455864639668985,117.06735053360659,4.997564871045412e-06,False,0.06560658259426147,1.5401240856572346e-06,0.8359331904600403,0.919575618725549,1.0,False,False,False
693168,845.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9558392527547841,117.06750840454369,6.346119573619191e-06,False,0.0758658207254071,2.062779023806992e-06,0.8032198395250252,0.8835890108602754,1.0,False,False,False
693168,850.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9639744384332949,117.06770660505217,8.039174879792554e-06,False,0.09102779276709097,2.830630131901918e-06,0.8329654727658807,0.916310954915146,1.0,False,False,False
693168,855.0,DENSIFICATION_EXHAUSTION_FAILURE,0.964618055060326,117.06795447962011,1.0156552659124074e-05,False,0.11214794616660764,3.8402057098152814e-06,0.8891406033088177,0.97810689867661,1.0,False,False,False
693168,860.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9653063246567076,117.06826367510504,1.2797741929748696e-05,False,0.13599421890828328,5.108804131642241e-06,0.8977675419746656,0.987597038022541,1.0,False,False,False
693168,865.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9660491220150286,117.06864813231765,1.6081826964553514e-05,False,0.16230743028723071,6.690605576650164e-06,0.8987367668400396,0.9886632423142618,1.0,False,False,False
693168,870.0,DENSIFICATION_EXHAUSTION_FAILURE,0.9668446879067604,117.06912460326916,2.0151905688603478e-05,False,0.19129098510702813,8.648517031582669e-06,0.8982625191417726,0.9881415419851686,1.0,False,False,False
