material_id,path,rho,T_C,activity,PR_exposure,pore_D90_nm,connected_fine
M000,reference,0.65,25.0,0.9998333611106475,0.0,53.888774341229976,1.6142303528998652
M000,reference,0.650000000007471,105.0,0.9998333611106475,1.763820827967247e-19,53.888774341229976,1.6142303528590691
M000,reference,0.6500000000149422,185.0,0.9998333611106475,3.527641655927567e-19,53.888774341229976,1.6142303528182722
M000,reference,0.6500000000224132,265.0,0.9998333611106475,5.29146248388096e-19,53.888774341229976,1.6142303527774764
M000,reference,0.6500000000343513,345.0,0.9982886036653099,1.6065755020622573e-18,53.888774341229976,1.6142303527122874
M000,reference,0.650000002272482,425.0,0.712272423727034,1.6941103362394055e-11,53.888774341229976,1.6142303404810339
M000,reference,0.6500001449643911,505.0,0.6140979335987367,1.947867153898157e-08,53.888774341229976,1.6142295500779713
M000,reference,0.6500077647690439,585.0,0.7982195383544537,3.301565716523351e-07,53.888774341229976,1.614187762404464
M000,reference,0.6501990792383976,665.0,0.8728613122392078,2.758278050341631e-06,53.888774341229976,1.6131416828400604
M000,reference,0.6526700814792208,738.9092753996449,0.9157379030866059,1.576804999344683e-05,53.888774341229976,1.599642607092455
M000,reference,0.6566700814792208,767.0433074568713,0.9276341183550096,2.8693104523333993e-05,53.888774341229976,1.5778017449254196
M000,reference,0.6606700814792208,782.4427558739435,0.9333003343757885,3.9067336883177066e-05,53.888774341229976,1.5559706910912738
M000,reference,0.6646700814792207,793.3372621709448,0.9369883230090034,4.82032395969548e-05,53.888774341229976,1.5341489977354599
M000,reference,0.6686700814792208,801.862633236392,0.9397033952805912,5.655941032805754e-05,53.888774341229976,1.5123367270053873
M000,reference,0.6726700814792207,808.9145163919694,0.9418427955627598,6.436573154310417e-05,53.888774341229976,1.4905340905041085
M000,reference,0.6766700814792208,814.9575474911034,0.9436034612639651,7.175826152644248e-05,53.888774341229976,1.4687413722073874
M000,reference,0.6806700814792208,820.2650550463254,0.9450970221642664,7.88259594751142e-05,53.888774341229976,1.4469589024741514
M000,reference,0.6846700814792207,825.0119460152589,0.9463926913330937,8.563103892316048e-05,53.888774341229976,1.4251870474081656
M000,reference,0.6886700814792207,829.3171453839035,0.9475362492997373,9.22191900666264e-05,53.888774341229976,1.4034262041727574
M000,reference,0.6926700814792207,833.2653168000556,0.9485594979167915,9.862524633229579e-05,53.888774341229976,1.3816767990330132
M000,reference,0.6966700814792208,836.9189487425042,0.9494853954552886,0.00010487656347411398,53.888774341229976,1.359939286815281
M000,reference,0.7006700814792206,840.3255275851336,0.9503310390655277,0.000110995151644686,53.888774341229976,1.3382141511855583
M000,reference,0.7046700814792208,843.522019160966,0.9511094919486648,0.00011699908270028454,53.888774341229976,1.3165019054489704
M000,reference,0.7086700814792208,846.5377887446923,0.9518309526474118,0.0001229034540623427,53.888774341229976,1.2948030937124702
M000,reference,0.7126700814792207,849.3965712966514,0.9525035310252178,0.00012872106955810823,53.888774341229976,1.2731182923231394
M000,reference,0.7166700814792207,852.1178408479067,0.9531337793311214,0.0001344629331275422,53.888774341229976,1.2514481115320335
M000,reference,0.7206700814792207,854.7177867891377,0.953727065384001,0.0001401386150235183,53.888774341229976,1.2297931973545324
M000,reference,0.7246700814792209,857.2100254571511,0.9542878409009633,0.00014575652885882048,53.888774341229976,1.208154233610478
M000,reference,0.7286700814792207,859.6061289436448,0.954819838354645,0.00015132414490151013,53.888774341229976,1.1865319441347602
M000,reference,0.7326700814792206,861.9160248808374,0.9553262179908777,0.00015684815687761112,53.888774341229976,1.1649270951535289
M000,reference,0.7366700814792206,864.1483033538216,0.9558096793817423,0.00016233461427513963,53.888774341229976,1.14334049782402
M000,reference,0.7406700814792208,866.3104557877729,0.956272547283891,0.0001677890286538141,53.888774341229976,1.1217730109376454
M000,reference,0.7446700814792208,868.4090632272038,0.9567168385769764,0.00017321646010018166,53.888774341229976,1.1002255437869854
M000,reference,0.7486700814792207,870.4499464328344,0.9571443150659023,0.00017862158833375087,53.888774341229976,1.078699059197878
M000,reference,0.7526700814792208,872.4382868032926,0.9575565255804647,0.00018400877182018265,53.888774341229976,1.0571945767280684
M000,reference,0.7566700814792208,874.3787247467033,0.9579548398738875,0.00018938209742591877,53.888774341229976,1.0357131760340677
M000,reference,0.7606700814792208,876.2754404405832,0.9583404761677271,0.000194745422552765,53.888774341229976,1.0142560004080912
M000,reference,0.7646700814792207,878.1322207068899,0.9587145237248065,0.0002001024112531566,53.888774341229976,0.9928242604874086
M000,reference,0.7686700814792207,879.9525148471527,0.9590779614955118,0.000205456565501385,53.888774341229976,0.971419238139279
M000,reference,0.7726700814792208,881.7394816328648,0.9594316736368633,0.00021081125255157282,53.888774341229976,0.9500422905261662
M000,reference,0.7766700814792207,883.4960291622796,0.9597764625218953,0.00021616972912781086,53.888774341229976,0.9286948543583817
M000,reference,0.7806700814792207,885.2248489305499,0.9601130597208871,0.00022153516305020818,53.888774341229976,0.9073784503450567
M000,reference,0.7846700814792208,886.9284451836064,0.9604421353333191,0.0002269106527916579,53.888774341229976,0.8860946878598482
M000,reference,0.7886700814792207,888.6091604145137,0.9607643059712033,0.00023229924537595837,53.888774341229976,0.8648452698455119
M000,reference,0.7926700814792207,890.269197697936,0.9610801416343364,0.00023770395296277377,53.888774341229976,0.8436319979919867
M000,reference,0.7966700814792207,891.9106404319556,0.9613901716714871,0.0002431277684145351,53.888774341229976,0.8224567782366909
M000,reference,0.8006700814792208,893.5354699581984,0.9616948899852565,0.00024857368010165406,53.888774341229976,0.8013216266537768
M000,reference,0.8046700814792207,895.1455814546645,0.9619947596098966,0.00025404468617303797,53.888774341229976,0.7802286758221066
M000,reference,0.8086700814792208,896.7427984361561,0.9622902167689197,0.0002595438084971628,53.888774341229976,0.7591801817900757
M000,reference,0.8126700814792207,898.3288861512495,0.9625816745015797,0.0002650741064636485,53.888774341229976,0.7381785317899147
M000,reference,0.8166700814792207,899.9055641298073,0.962869525933171,0.0002706386908255088,53.888774341229976,0.7172262528949276
M000,reference,0.8206700814792207,901.4745181091857,0.9631541472528786,0.0002762407377574376,53.888774341229976,0.6963260218606188
M000,reference,0.8246700814792206,903.0374115492151,0.9634359004540091,0.00028188350330529536,53.888774341229976,0.6754806764444475
M000,reference,0.8286700814792207,904.5958969348052,0.9637151358843944,0.0002875703384062294,53.888774341229976,0.6546932285586591
M000,reference,0.8326700814792206,906.1516270601018,0.9639921946493166,0.00029330470466766947,53.888774341229976,0.6339668796751486
M000,reference,0.8366700814792207,907.7062664892826,0.9642674109051398,0.00029909019110701824,53.888774341229976,0.6133050389692913
M000,reference,0.8406700814792207,909.2615033964076,0.9645411140788881,0.0003049305320726482,53.888774341229976,0.5927113447594272
M000,reference,0.8446700814792206,910.819062000648,0.964813631047083,0.00031082962659148425,53.888774341229976,0.5721896898680959
M000,reference,0.8486700814792206,912.3807158344777,0.9650852883062918,0.0003167915594198903,53.888774341229976,0.5517442515983046
M000,reference,0.8526700814792206,913.9483021122066,0.9653564141680057,0.00032282062411400606,53.888774341229976,0.531379527080923
M000,reference,0.8566700814792206,915.5237375062586,0.9656273410117368,0.00032892134848464455,53.888774341229976,0.5111003748061633
M000,reference,0.8606700814792206,917.1090356912237,0.9658984076327652,0.00033509852286240364,53.888774341229976,0.49091206320156316
M000,reference,0.8646700814792206,918.7063270841707,0.9661699617249502,0.00034135723167336303,53.888774341229976,0.4708203271598305
M000,reference,0.8686700814792206,920.3178812983821,0.9664423625447841,0.0003477028889179843,53.888774341229976,0.45083143345125837
M000,reference,0.8726700814792206,921.9461329425822,0.9667159838108433,0.00035414127825993954,53.888774341229976,0.43095225597559267
M000,reference,0.8766700814792207,923.5937115470623,0.9669912169036211,0.0003606785985731582,53.888774341229976,0.41119036181464297
M000,reference,0.8806700814792207,925.2634765932174,0.967268474445278,0.00036732151597168073,53.888774341229976,0.39155410903522886
M000,reference,0.8846700814792205,926.9585588796906,0.9675481943583991,0.0003740772235674426,53.888774341229976,0.37205275715580366
M000,reference,0.8886700814792207,928.6824097988192,0.9678308445291703,0.000380953510478355,91.52368821428377,0.3526965911211014
M000,reference,0.8926700814792207,930.4388605531185,0.9681169282359967,0.00038795884195946633,91.52368821428377,0.3334970595194014
M000,reference,0.8966700814792207,932.232193958933,0.968406990553081,0.00039510245297547314,91.52368821428377,0.31446692762348344
M000,reference,0.9006700814792207,934.0672323301619,0.9687016260049647,0.0004023944581027157,91.52368821428377,0.295620445650882
M000,reference,0.9046700814792207,935.949446108671,0.9690014878397399,0.00040984598138264165,91.52368821428377,0.2769735324655071
M000,reference,0.9086700814792207,937.8850895596811,0.9693072994160224,0.0004174693107005564,91.52368821428377,0.258543974886265
M000,reference,0.9126700814792207,939.8813722098558,0.969619868376748,0.0004252780825077526,91.52368821428377,0.24035164303964546
M000,reference,0.9166700814792206,941.9466781308972,0.9699401045332523,0.00043328750434572846,91.52368821428377,0.22241872317187203
M000,reference,0.9206700814792207,944.0908502297151,0.9702690427382664,0.0004415146248150142,91.52368821428377,0.204769971650511
M000,reference,0.9246700814792206,946.3255643154631,0.9706078725356588,0.00044997866356848664,91.52368821428377,0.18743299849831346
M000,reference,0.9286700814792206,948.6648293901969,0.9709579771158722,0.0004587014179050327,91.52368821428377,0.17043859707144624
M000,reference,0.9326700814792206,951.1256689194821,0.9713209852072573,0.00046770776804117584,91.52368821428377,0.1538211501543262
M000,reference,0.9366700814792206,953.7290672419679,0.9716988412157502,0.00047702631080559114,91.52368821428377,0.1376191637271825
M000,reference,0.9406700814792206,956.5013137638578,0.9720939015849863,0.0004866901623082446,91.52368821428377,0.12187600968667787
M000,reference,0.9446700814792206,959.4759599700193,0.9725090697240074,0.0004967379855054187,91.52368821428377,0.10664099865586504
M000,reference,0.9486700814792206,962.6967491059655,0.9729479893611285,0.0005072153205333085,91.52368821428377,0.09197095253541145
M000,reference,0.9526700814792206,966.2221430271587,0.9734153296602347,0.000518176326878145,91.52368821428377,0.07793249883928266
M000,reference,0.9566700814792206,970.1325762524998,0.9739172207380794,0.0005296860897318847,91.52368821428377,0.06460535303464497
M000,reference,0.9606700814792206,974.5425834597148,0.9744619480320075,0.0005418236989121305,91.52368821428377,0.0520868608948253
M000,reference,0.9646700814792206,979.6221130317105,0.9750611171522511,0.0005546863671182119,91.52368821428377,0.040497959748850024
M000,reference,0.9686700814792206,985.6362842148578,0.9757317264562118,0.0005683948627795018,91.52368821428377,0.029990264169309777
M000,reference,0.9726700814792206,993.0250751285473,0.9765001045350198,0.000583100291644758,91.52368821428377,0.020752595214279305
M000,reference,0.9766700814792206,1002.5776948528471,0.9774099152294908,0.0005989910626151229,91.52368821428377,0.013011491025483686
M000,reference,0.9806700814792206,1015.8578895828895,0.9785393690814049,0.0006162943017144544,91.52368821428377,0.007011149992767905
M000,reference,0.9846700814792206,1036.3939658368836,0.9800381166192328,0.0006352506471373197,91.52368821428377,0.0029417032703599787
M000,reference,0.9881929335425813,1067.8381378896206,0.981888579752178,0.0006534440481745257,91.52368821428377,0.0009531434227517163
M000,reference,0.9897737145607947,1090.37518568773,0.9829496754999725,0.0006620609517219718,155.44212327606328,0.0004872965863042332
M000,reference,0.9906882918887073,1107.214141409584,0.9836305051815588,0.0006671664823886222,155.44212327606328,0.0003086147206087697
M000,reference,0.9913292379936851,1121.2177266139954,0.9841414533421493,0.0006707975877426815,155.44212327606328,0.00021553086925097948
M000,reference,0.9918233625507047,1133.5427904057312,0.9845605462866909,0.0006736262557226931,155.44212327606328,0.000159167634401383
M000,reference,0.9922266996890028,1144.7770330670344,0.9849246230804691,0.0006759524698772365,155.44212327606328,0.00012183703811424491
M000,reference,0.9925686329826884,1155.2613526970747,0.9852535739582348,0.0006779344735018375,155.44212327606328,9.560332147419851e-05
M000,reference,0.992866362613423,1165.2116240158543,0.9855590820345304,0.0006796652487521723,155.44212327606328,7.638234894444734e-05
M000,reference,0.9931307651877821,1174.7733887059171,0.9858484046089485,0.0006812037517416041,155.44212327606328,6.186022295063054e-05
M000,reference,0.993369124860878,1184.0494942335215,0.9861262234992877,0.0006825895557388865,155.44212327606328,5.062905967825883e-05
M000,reference,0.9935865416912446,1193.1153250108102,0.9863956356289132,0.0006838504348919466,155.44212327606328,4.178367789915327e-05
M000,reference,0.9937867158080466,1202.0277741793473,0.9866587209708609,0.0006850066004625113,155.44212327606328,3.471598795918449e-05
M000,reference,0.9939724112151923,1210.830816384067,0.9869168862044716,0.0006860732121849805,155.44212327606328,2.900262572186566e-05
M000,reference,0.994145743841432,1219.5591228531866,0.9871710818485913,0.0006870619401988338,155.44212327606328,2.433999295060254e-05
M000,reference,0.99430836779431,1228.2404931284213,0.9874219443614615,0.0006879819754988109,155.44212327606328,2.05049149911926e-05
M000,reference,0.9944615999334666,1236.8975419848248,0.9876698918487731,0.0006888407053975244,155.44212327606328,1.73298602722074e-05
M000,reference,0.9946065056175313,1245.5489011281636,0.9879151900600425,0.0006896441776778061,155.44212327606328,1.4686798940180318e-05
M000,reference,0.9947439591992532,1254.210095227675,0.9881579987757596,0.0006903974270866968,155.44212327606328,1.2476378214635382e-05
M000,reference,0.9948746876263463,1262.8941936002036,0.988398404915032,0.0006911047096323959,155.44212327606328,1.0620475544022783e-05
M000,reference,0.9949993024567828,1271.6123037344573,0.9886364464490932,0.0006917696736351468,155.44212327606328,9.05695849526354e-06
M001,reference,0.65,25.0,0.9998333611106475,0.0,53.888774341229976,1.6142303528998652
M001,reference,0.6500000000065371,95.0,0.9998333611106475,1.54334322447172e-19,53.888774341229976,1.6142303528641686
M001,reference,0.6500000000130743,165.0,0.9998333611106475,3.0866864489381363e-19,53.888774341229976,1.6142303528284718
M001,reference,0.6500000000196116,235.0,0.9998333611106475,4.630029673399249e-19,53.888774341229976,1.614230352792775
M001,reference,0.6500000000261488,305.0,0.9998333611106475,6.173372897855059e-19,53.888774341229976,1.6142303527570783
M001,reference,0.6500000001068628,375.0,0.9846676228025503,9.14228446697103e-16,53.888774341229976,1.6142303523163326
M001,reference,0.6500000062555309,445.0,0.4431797522498451,3.515975464252902e-10,53.888774341229976,1.6142303185383042
M001,reference,0.6500002510342184,515.0,0.6392156892372538,2.962112910492987e-08,53.888774341229976,1.6142289650267234
M001,reference,0.6500077647690439,585.0,0.7982195383536026,3.301565716523351e-07,53.888774341229976,1.614187762404464
M001,reference,0.6501355038894567,655.0,0.8656512480039472,2.1248623297254704e-06,53.888774341229976,1.6134892018778273
M001,reference,0.6516700815434546,725.0,0.9090306415248177,1.1580939943382379e-05,53.888774341229976,1.60510464187959
M001,reference,0.6551700815434547,758.9955382382943,0.9244451092689955,2.4285131983441404e-05,53.888774341229976,1.5859908537460674
M001,reference,0.6586700815434547,775.5448105246247,0.9308306942797928,3.4081103617284886e-05,53.888774341229976,1.5668850407546742
M001,reference,0.6621700815434548,786.8962112769411,0.93483881227724,4.260586634764648e-05,53.888774341229976,1.5477864604075193
M001,reference,0.6656700815434546,795.6443752144527,0.9377377402013015,5.03538968753743e-05,53.888774341229976,1.528695039813736
M001,reference,0.6691700815434547,802.8124686073919,0.939997456550216,5.756158785963314e-05,53.888774341229976,1.5096108650884197
M001,reference,0.6726700815434546,808.9144905784907,0.9418433009033109,6.43653545914509e-05,53.888774341229976,1.4905340903676079
M001,reference,0.6761700815434546,814.2467805637841,0.9434003645797552,7.085295956236219e-05,53.888774341229976,1.4714649086110927
M001,reference,0.6796700815434547,818.9963496898847,0.9447451000045524,7.708507831084815e-05,53.888774341229976,1.452403539663649
M001,reference,0.6831700815434547,823.2890554916816,0.9459275452021089,8.31058798378217e-05,53.888774341229976,1.4333502247140917
M001,reference,0.6866700815434547,827.2137900652068,0.9469821788380568,8.894879509194599e-05,53.888774341229976,1.4143052235794353
M001,reference,0.6901700815434547,830.8357476291512,0.9479337315815659,9.463991430562123e-05,53.888774341229976,1.395268813401884
M001,reference,0.6936700815434547,834.2042112525754,0.9488005235065771,0.00010020010986212731,53.888774341229976,1.3762412881248092
M001,reference,0.6971700815434547,837.3573743847336,0.9495964903214176,0.00010564642660207727,53.888774341229976,1.3572229584353923
M001,reference,0.7006700815434546,840.3254592718291,0.9503324704674648,0.00011099302788564616,53.888774341229976,1.3382141520086936
M001,reference,0.7041700815434546,843.1328081344717,0.9510170540001889,0.00011625186018084902,53.888774341229976,1.319215213960752
M001,reference,0.7076700815434547,845.7993289722772,0.9516571604943834,0.00012143313266400587,53.888774341229976,1.3002265074568673
M001,reference,0.7111700815434546,848.3415216480998,0.9522584433049638,0.0001265456714138533,53.888774341229976,1.2812484144426326
M001,reference,0.7146700815434547,850.7732227807213,0.9528255790918968,0.00013159718629480714,53.888774341229976,1.2622813364778005
M001,reference,0.7181700815434546,853.1061573320846,0.9533624794875023,0.00013659447562931523,53.888774341229976,1.2433256956606156
M001,reference,0.7216700815434546,855.3503542665685,0.9538724486823269,0.00014154358563541527,53.888774341229976,1.2243819356349384
M001,reference,0.7251700815434546,857.5144646977117,0.9543583026605365,0.00014644993637872257,53.888774341229976,1.2054505226754963
M001,reference,0.7286700815434546,859.6060088233959,0.9548224607345374,0.000151318422538517,53.888774341229976,1.1865319468485331
M001,reference,0.7321700815434546,861.6315700193567,0.9552670167379,0.0001561534949590261,53.888774341229976,1.1676267232464133
M001,reference,0.7356700815434545,863.596949153615,0.9556937950563941,0.00016095922735304984,53.888774341229976,1.1487353932955569
M001,reference,0.7391700815434545,865.5072885623721,0.9561043952042685,0.00016573937139998548,53.888774341229976,1.1298585261376177
