material_id,topology_id,G0_nm,G1_nm,T1_C,rho_switch,complete_practical_window,lower_bracketed,upper_bracketed,T_lower,T_upper,q_TJ,material_frozen,rejection_reason
M070,T00,450,1827.6130518757454,1400,0.88,True,True,True,1225,1225,0,True,
M070,T01,75,2468.54086988494,1350,0.8,True,True,True,1250,1250,1,True,
M070,T01,75,3824.1021921642473,1350,0.84,True,True,True,1250,1300,1,True,
M070,T01,75,2824.4297763195827,1400,0.84,True,True,True,1250,1275,1,True,
M070,T01,75,4466.647392003176,1400,0.88,True,True,True,1225,1325,1,True,
M070,T01,75,3358.6205019258205,1450,0.88,True,True,True,1225,1275,1,True,
M070,T01,75,2570.883822181432,1500,0.88,True,True,True,1225,1250,1,True,
M070,T01,100,2511.788323276334,1300,0.8,True,True,True,1250,1250,1,True,
M070,T01,100,2511.788323276334,1300,0.84,True,True,True,1250,1250,1,True,
M070,T01,100,2511.788323276334,1300,0.88,True,True,True,1225,1250,1,True,
M070,T01,100,3479.138249116914,1350,0.84,True,True,True,1250,1300,1,True,
M070,T01,100,2564.5184671031166,1400,0.84,True,True,True,1250,1250,1,True,
M070,T01,100,4081.8235345011085,1400,0.88,True,True,True,1225,1300,1,True,
M070,T01,100,3060.805572523344,1450,0.88,True,True,True,1225,1275,1,True,
M070,T01,100,2338.799695779315,1500,0.88,True,True,True,1225,1250,1,True,
M070,T01,150,2857.2794121535826,1350,0.84,True,True,True,1250,1275,1,True,
M070,T01,150,3816.3037295038334,1350,0.88,True,True,True,1225,1300,1,True,
M070,T01,150,3359.119301843445,1400,0.88,True,True,True,1225,1275,1,True,
M070,T01,150,2523.1062483397413,1450,0.88,True,True,True,1225,1250,1,True,
M070,T01,150,1935.0813632984248,1500,0.88,True,True,True,1225,1225,1,True,
M070,T01,225,2265.1144971710155,1350,0.84,True,True,True,1250,1250,1,True,
M070,T01,225,2669.2024863358893,1350,0.88,True,True,True,1225,1250,1,True,
M070,T01,225,2652.870713423053,1400,0.88,True,True,True,1225,1250,1,True,
M070,T01,225,2013.7913157360508,1450,0.88,True,True,True,1225,1225,1,True,
M070,T01,300,2133.1518647519165,1350,0.88,True,True,True,1225,1225,1,True,
M070,T01,300,2239.780333312678,1400,0.88,True,True,True,1225,1250,1,True,
M070,T01,450,1827.6130518757454,1400,0.88,True,True,True,1225,1225,1,True,
M070,T02,75,2468.54086988494,1350,0.8,True,True,True,1250,1250,0,True,
M070,T02,75,3824.1021921642473,1350,0.84,True,True,True,1250,1300,0,True,
M070,T02,75,2824.4297763195827,1400,0.84,True,True,True,1250,1275,0,True,
M070,T02,75,4466.647392003176,1400,0.88,True,True,True,1225,1325,0,True,
M070,T02,75,3358.6205019258205,1450,0.88,True,True,True,1225,1275,0,True,
M070,T02,75,2570.883822181432,1500,0.88,True,True,True,1225,1250,0,True,
M070,T02,100,2511.788323276334,1300,0.8,True,True,True,1250,1250,0,True,
M070,T02,100,2511.788323276334,1300,0.84,True,True,True,1250,1250,0,True,
M070,T02,100,2511.788323276334,1300,0.88,True,True,True,1225,1250,0,True,
M070,T02,100,3479.138249116914,1350,0.84,True,True,True,1250,1300,0,True,
M070,T02,100,2564.5184671031166,1400,0.84,True,True,True,1250,1250,0,True,
M070,T02,100,4081.8235345011085,1400,0.88,True,True,True,1225,1300,0,True,
M070,T02,100,3060.805572523344,1450,0.88,True,True,True,1225,1275,0,True,
M070,T02,100,2338.799695779315,1500,0.88,True,True,True,1225,1250,0,True,
M070,T02,150,2857.2794121535826,1350,0.84,True,True,True,1250,1275,0,True,
M070,T02,150,3816.3037295038334,1350,0.88,True,True,True,1225,1300,0,True,
M070,T02,150,3359.119301843445,1400,0.88,True,True,True,1225,1275,0,True,
M070,T02,150,2523.1062483397413,1450,0.88,True,True,True,1225,1250,0,True,
M070,T02,150,1935.0813632984248,1500,0.88,True,True,True,1225,1225,0,True,
M070,T02,225,2265.1144971710155,1350,0.84,True,True,True,1250,1250,0,True,
M070,T02,225,2669.2024863358893,1350,0.88,True,True,True,1225,1250,0,True,
M070,T02,225,2652.870713423053,1400,0.88,True,True,True,1225,1250,0,True,
M070,T02,225,2013.7913157360508,1450,0.88,True,True,True,1225,1225,0,True,
M070,T02,300,2133.1518647519165,1350,0.88,True,True,True,1225,1225,0,True,
M070,T02,300,2239.780333312678,1400,0.88,True,True,True,1225,1250,0,True,
M070,T02,450,1827.6130518757454,1400,0.88,True,True,True,1225,1225,0,True,
M070,T03,75,2468.54086988494,1350,0.8,True,True,True,1250,1250,1,True,
M070,T03,75,3824.1021921642473,1350,0.84,True,True,True,1250,1300,1,True,
M070,T03,75,2824.4297763195827,1400,0.84,True,True,True,1250,1275,1,True,
M070,T03,75,4466.647392003176,1400,0.88,True,True,True,1225,1325,1,True,
M070,T03,75,3358.6205019258205,1450,0.88,True,True,True,1225,1275,1,True,
M070,T03,75,2570.883822181432,1500,0.88,True,True,True,1225,1250,1,True,
M070,T03,100,2511.788323276334,1300,0.8,True,True,True,1250,1250,1,True,
M070,T03,100,2511.788323276334,1300,0.84,True,True,True,1250,1250,1,True,
M070,T03,100,2511.788323276334,1300,0.88,True,True,True,1225,1250,1,True,
M070,T03,100,3479.138249116914,1350,0.84,True,True,True,1250,1300,1,True,
M070,T03,100,2564.5184671031166,1400,0.84,True,True,True,1250,1250,1,True,
M070,T03,100,4081.8235345011085,1400,0.88,True,True,True,1225,1300,1,True,
M070,T03,100,3060.805572523344,1450,0.88,True,True,True,1225,1275,1,True,
M070,T03,100,2338.799695779315,1500,0.88,True,True,True,1225,1250,1,True,
M070,T03,150,2857.2794121535826,1350,0.84,True,True,True,1250,1275,1,True,
M070,T03,150,3816.3037295038334,1350,0.88,True,True,True,1225,1300,1,True,
M070,T03,150,3359.119301843445,1400,0.88,True,True,True,1225,1275,1,True,
M070,T03,150,2523.1062483397413,1450,0.88,True,True,True,1225,1250,1,True,
M070,T03,150,1935.0813632984248,1500,0.88,True,True,True,1225,1225,1,True,
M070,T03,225,2265.1144971710155,1350,0.84,True,True,True,1250,1250,1,True,
M070,T03,225,2669.2024863358893,1350,0.88,True,True,True,1225,1250,1,True,
M070,T03,225,2652.870713423053,1400,0.88,True,True,True,1225,1250,1,True,
M070,T03,225,2013.7913157360508,1450,0.88,True,True,True,1225,1225,1,True,
M070,T03,300,2133.1518647519165,1350,0.88,True,True,True,1225,1225,1,True,
M070,T03,300,2239.780333312678,1400,0.88,True,True,True,1225,1250,1,True,
M070,T03,450,1827.6130518757454,1400,0.88,True,True,True,1225,1225,1,True,
M070,T04,75,2468.54086988494,1350,0.8,True,True,True,1250,1300,0,True,
M070,T04,75,1828.2560242452646,1400,0.8,True,True,True,1250,1250,0,True,
M070,T04,75,2824.4297763195827,1400,0.84,True,True,True,1250,1300,0,True,
M070,T04,75,4466.647392003176,1400,0.88,True,True,True,1225,1350,0,True,
M070,T04,75,2128.0051753359257,1450,0.84,True,True,True,1250,1275,0,True,
M070,T04,75,3358.6205019258205,1450,0.88,True,True,True,1225,1325,0,True,
M070,T04,75,1633.5295226784551,1500,0.84,True,True,True,1250,1250,0,True,
M070,T04,75,2570.883822181432,1500,0.88,True,True,True,1225,1275,0,True,
M070,T04,100,2236.2574322749683,1350,0.8,True,True,True,1250,1275,0,True,
M070,T04,100,1656.6703642025157,1400,0.8,True,True,True,1250,1250,0,True,
M070,T04,100,2564.5184671031166,1400,0.84,True,True,True,1250,1300,0,True,
M070,T04,100,4081.8235345011085,1400,0.88,True,True,True,1225,1350,0,True,
M070,T04,100,1930.7396686254244,1450,0.84,True,True,True,1250,1250,0,True,
M070,T04,100,3060.805572523344,1450,0.88,True,True,True,1225,1300,0,True,
M070,T04,100,2338.799695779315,1500,0.88,True,True,True,1225,1275,0,True,
M070,T04,150,1757.8588821842225,1300,0.8,True,True,True,1250,1250,0,True,
M070,T04,150,1757.8588821842225,1300,0.84,True,True,True,1250,1250,0,True,
M070,T04,150,1757.8588821842225,1300,0.88,True,True,True,1225,1250,0,True,
M070,T04,150,1844.7851120203895,1350,0.8,True,True,True,1250,1250,0,True,
M070,T04,150,2857.2794121535826,1350,0.84,True,True,True,1250,1300,0,True,
M070,T04,150,2113.6792983546097,1400,0.84,True,True,True,1250,1275,0,True,
M070,T04,150,3359.119301843445,1400,0.88,True,True,True,1225,1325,0,True,
M070,T04,150,2523.1062483397413,1450,0.88,True,True,True,1225,1275,0,True,
M070,T04,150,1935.0813632984248,1500,0.88,True,True,True,1225,1250,0,True,
M070,T04,225,2265.1144971710155,1350,0.84,True,True,True,1250,1275,0,True,
M070,T04,225,2669.2024863358893,1350,0.88,True,True,True,1225,1275,0,True,
M070,T04,225,1699.347615272783,1400,0.84,True,True,True,1250,1250,0,True,
M070,T04,225,2652.870713423053,1400,0.88,True,True,True,1225,1275,0,True,
M070,T04,225,2013.7913157360508,1450,0.88,True,True,True,1225,1250,0,True,
M070,T04,225,1565.8851381859397,1500,0.88,True,True,True,1225,1225,0,True,
M070,T04,300,1926.755587137641,1350,0.84,True,True,True,1250,1250,0,True,
M070,T04,300,2133.1518647519165,1350,0.88,True,True,True,1225,1250,0,True,
M070,T04,300,2239.780333312678,1400,0.88,True,True,True,1225,1275,0,True,
M070,T04,300,1726.5540051575858,1450,0.88,True,True,True,1225,1250,0,True,
M070,T04,450,1603.0222437247012,1350,0.84,True,True,True,1250,1250,0,True,
M070,T04,450,1672.1012431679446,1350,0.88,True,True,True,1225,1225,0,True,
M070,T04,450,1827.6130518757454,1400,0.88,True,True,True,1225,1250,0,True,
M070,T04,450,1461.264052450923,1450,0.88,True,True,True,1225,1225,0,True,
M070,T04,600,1516.5759323759585,1350,0.88,True,True,True,1225,1225,0,True,
M070,T04,600,1666.4037320603175,1400,0.88,True,True,True,1225,1225,0,True,
M070,T04,600,1382.0956559348328,1450,0.88,True,True,True,1225,1225,0,True,
M070,T05,75,2468.54086988494,1350,0.8,True,True,True,1250,1300,1,True,
M070,T05,75,1828.2560242452646,1400,0.8,True,True,True,1250,1250,1,True,
M070,T05,75,2824.4297763195827,1400,0.84,True,True,True,1250,1300,1,True,
M070,T05,75,4466.647392003176,1400,0.88,True,True,True,1225,1350,1,True,
M070,T05,75,2128.0051753359257,1450,0.84,True,True,True,1250,1275,1,True,
M070,T05,75,3358.6205019258205,1450,0.88,True,True,True,1225,1325,1,True,
M070,T05,75,1633.5295226784551,1500,0.84,True,True,True,1250,1250,1,True,
M070,T05,75,2570.883822181432,1500,0.88,True,True,True,1225,1275,1,True,
M070,T05,100,2236.2574322749683,1350,0.8,True,True,True,1250,1275,1,True,
M070,T05,100,1656.6703642025157,1400,0.8,True,True,True,1250,1250,1,True,
M070,T05,100,2564.5184671031166,1400,0.84,True,True,True,1250,1300,1,True,
M070,T05,100,4081.8235345011085,1400,0.88,True,True,True,1225,1350,1,True,
M070,T05,100,1930.7396686254244,1450,0.84,True,True,True,1250,1250,1,True,
M070,T05,100,3060.805572523344,1450,0.88,True,True,True,1225,1300,1,True,
M070,T05,100,2338.799695779315,1500,0.88,True,True,True,1225,1275,1,True,
M070,T05,150,1757.8588821842225,1300,0.8,True,True,True,1250,1250,1,True,
M070,T05,150,1757.8588821842225,1300,0.84,True,True,True,1250,1250,1,True,
M070,T05,150,1757.8588821842225,1300,0.88,True,True,True,1225,1250,1,True,
M070,T05,150,1844.7851120203895,1350,0.8,True,True,True,1250,1250,1,True,
M070,T05,150,2857.2794121535826,1350,0.84,True,True,True,1250,1300,1,True,
M070,T05,150,2113.6792983546097,1400,0.84,True,True,True,1250,1275,1,True,
M070,T05,150,3359.119301843445,1400,0.88,True,True,True,1225,1325,1,True,
M070,T05,150,2523.1062483397413,1450,0.88,True,True,True,1225,1275,1,True,
M070,T05,150,1935.0813632984248,1500,0.88,True,True,True,1225,1250,1,True,
M070,T05,225,2265.1144971710155,1350,0.84,True,True,True,1250,1275,1,True,
M070,T05,225,2669.2024863358893,1350,0.88,True,True,True,1225,1275,1,True,
M070,T05,225,1699.347615272783,1400,0.84,True,True,True,1250,1250,1,True,
M070,T05,225,2652.870713423053,1400,0.88,True,True,True,1225,1275,1,True,
M070,T05,225,2013.7913157360508,1450,0.88,True,True,True,1225,1250,1,True,
M070,T05,225,1565.8851381859397,1500,0.88,True,True,True,1225,1225,1,True,
M070,T05,300,1926.755587137641,1350,0.84,True,True,True,1250,1250,1,True,
M070,T05,300,2133.1518647519165,1350,0.88,True,True,True,1225,1250,1,True,
M070,T05,300,2239.780333312678,1400,0.88,True,True,True,1225,1275,1,True,
M070,T05,300,1726.5540051575858,1450,0.88,True,True,True,1225,1250,1,True,
M070,T05,450,1603.0222437247012,1350,0.84,True,True,True,1250,1250,1,True,
M070,T05,450,1672.1012431679446,1350,0.88,True,True,True,1225,1225,1,True,
M070,T05,450,1827.6130518757454,1400,0.88,True,True,True,1225,1250,1,True,
M070,T05,450,1461.264052450923,1450,0.88,True,True,True,1225,1225,1,True,
M070,T05,600,1516.5759323759585,1350,0.88,True,True,True,1225,1225,1,True,
M070,T05,600,1666.4037320603175,1400,0.88,True,True,True,1225,1225,1,True,
M070,T05,600,1382.0956559348328,1450,0.88,True,True,True,1225,1225,1,True,
M070,T06,75,1377.1305075256555,1350,0.75,True,True,True,1275,1275,0,True,
M070,T06,75,1828.2560242452646,1400,0.8,True,True,True,1250,1300,0,True,
M070,T06,75,2824.4297763195827,1400,0.84,True,True,True,1250,1350,0,True,
M070,T06,75,1382.7086971435226,1450,0.8,True,True,True,1250,1275,0,True,
M070,T06,75,2128.0051753359257,1450,0.84,True,True,True,1250,1325,0,True,
M070,T06,75,3358.6205019258205,1450,0.88,True,True,True,1225,1350,0,True,
M070,T06,75,1066.7008284115466,1500,0.8,True,True,True,1250,1250,0,True,
M070,T06,75,1633.5295226784551,1500,0.84,True,True,True,1250,1275,0,True,
M070,T06,75,2570.883822181432,1500,0.88,True,True,True,1225,1325,0,True,
M070,T06,100,1243.1847874272007,1350,0.75,True,True,True,1275,1275,0,True,
M070,T06,100,1656.6703642025157,1400,0.8,True,True,True,1250,1300,0,True,
M070,T06,100,2564.5184671031166,1400,0.84,True,True,True,1250,1325,0,True,
M070,T06,100,1255.3937592028624,1450,0.8,True,True,True,1250,1275,0,True,
M070,T06,100,1930.7396686254244,1450,0.84,True,True,True,1250,1300,0,True,
M070,T06,100,3060.805572523344,1450,0.88,True,True,True,1225,1350,0,True,
M070,T06,100,1483.0007502675264,1500,0.84,True,True,True,1250,1275,0,True,
M070,T06,100,2338.799695779315,1500,0.88,True,True,True,1225,1300,0,True,
M070,T06,150,1844.7851120203895,1350,0.8,True,True,True,1250,1300,0,True,
M070,T06,150,1378.5612521013975,1400,0.8,True,True,True,1250,1275,0,True,
M070,T06,150,2113.6792983546097,1400,0.84,True,True,True,1250,1325,0,True,
M070,T06,150,3359.119301843445,1400,0.88,True,True,True,1225,1350,0,True,
M070,T06,150,1057.39973856276,1450,0.8,True,True,True,1250,1250,0,True,
M070,T06,150,1601.152594694969,1450,0.84,True,True,True,1250,1275,0,True,
M070,T06,150,2523.1062483397413,1450,0.88,True,True,True,1225,1325,0,True,
M070,T06,150,1240.8902521744346,1500,0.84,True,True,True,1250,1250,0,True,
M070,T06,150,1935.0813632984248,1500,0.88,True,True,True,1225,1300,0,True,
M070,T06,225,1296.9059214561485,1300,0.84,True,True,True,1250,1250,0,True,
M070,T06,225,1296.9059214561485,1300,0.88,True,True,True,1225,1250,0,True,
M070,T06,225,1493.796587257076,1350,0.8,True,True,True,1250,1275,0,True,
M070,T06,225,1141.5732289268917,1400,0.8,True,True,True,1250,1250,0,True,
M070,T06,225,1699.347615272783,1400,0.84,True,True,True,1250,1275,0,True,
M070,T06,225,2652.870713423053,1400,0.88,True,True,True,1225,1325,0,True,
M070,T06,225,1310.7792130633097,1450,0.84,True,True,True,1250,1250,0,True,
M070,T06,225,2013.7913157360508,1450,0.88,True,True,True,1225,1300,0,True,
M070,T06,225,1565.8851381859397,1500,0.88,True,True,True,1225,1275,0,True,
M070,T06,300,1103.9294410921113,1300,0.8,True,True,True,1250,1250,0,True,
M070,T06,300,1103.9294410921113,1300,0.84,True,True,True,1250,1250,0,True,
M070,T06,300,1103.9294410921113,1300,0.88,True,True,True,1225,1225,0,True,
M070,T06,300,1308.4112984877816,1350,0.8,True,True,True,1250,1275,0,True,
M070,T06,300,1926.755587137641,1350,0.84,True,True,True,1250,1300,0,True,
M070,T06,300,2133.1518647519165,1350,0.88,True,True,True,1225,1300,0,True,
M070,T06,300,1027.2093288750498,1400,0.8,True,True,True,1250,1250,0,True,
M070,T06,300,1473.469146870699,1400,0.84,True,True,True,1250,1275,0,True,
M070,T06,300,2239.780333312678,1400,0.88,True,True,True,1225,1300,0,True,
M070,T06,300,1162.7063368268864,1450,0.84,True,True,True,1250,1250,0,True,
M070,T06,300,1726.5540051575858,1450,0.88,True,True,True,1225,1275,0,True,
M070,T06,300,1367.4950241844049,1500,0.88,True,True,True,1225,1250,0,True,
M070,T06,450,985.9529607280743,1300,0.88,True,True,True,1225,1225,0,True,
M070,T06,450,1162.4116442052175,1350,0.8,True,True,True,1250,1250,0,True,
M070,T06,450,1603.0222437247012,1350,0.84,True,True,True,1250,1275,0,True,
M070,T06,450,1672.1012431679446,1350,0.88,True,True,True,1225,1275,0,True,
M070,T06,450,1280.2160842572976,1400,0.84,True,True,True,1250,1250,0,True,
M070,T06,450,1827.6130518757454,1400,0.88,True,True,True,1225,1275,0,True,
M070,T06,450,1461.264052450923,1450,0.88,True,True,True,1225,1250,0,True,
M070,T06,450,1205.4193614343342,1500,0.88,True,True,True,1225,1225,0,True,
M070,T06,600,1001.9647205460557,1300,0.8,True,True,True,1250,1250,0,True,
M070,T06,600,1001.9647205460557,1300,0.88,True,True,True,1225,1225,0,True,
M070,T06,600,1150.0278299175095,1350,0.8,True,True,True,1250,1250,0,True,
M070,T06,600,1491.6663547965068,1350,0.84,True,True,True,1250,1275,0,True,
M070,T06,600,1516.5759323759585,1350,0.88,True,True,True,1225,1250,0,True,
M070,T06,600,995.6183285717794,1400,0.8,True,True,True,1250,1250,0,True,
M070,T06,600,1241.4427922291463,1400,0.84,True,True,True,1250,1250,0,True,
M070,T06,600,1666.4037320603175,1400,0.88,True,True,True,1225,1275,0,True,
M070,T06,600,1382.0956559348328,1450,0.88,True,True,True,1225,1250,0,True,
M070,T06,600,1183.72253333234,1500,0.88,True,True,True,1225,1225,0,True,
M070,T07,75,1377.1305075256555,1350,0.75,True,True,True,1275,1275,1,True,
M070,T07,75,1828.2560242452646,1400,0.8,True,True,True,1250,1300,1,True,
M070,T07,75,2824.4297763195827,1400,0.84,True,True,True,1250,1350,1,True,
M070,T07,75,1382.7086971435226,1450,0.8,True,True,True,1250,1275,1,True,
M070,T07,75,2128.0051753359257,1450,0.84,True,True,True,1250,1325,1,True,
M070,T07,75,3358.6205019258205,1450,0.88,True,True,True,1225,1350,1,True,
M070,T07,75,1066.7008284115466,1500,0.8,True,True,True,1250,1250,1,True,
M070,T07,75,1633.5295226784551,1500,0.84,True,True,True,1250,1275,1,True,
M070,T07,75,2570.883822181432,1500,0.88,True,True,True,1225,1325,1,True,
M070,T07,100,1243.1847874272007,1350,0.75,True,True,True,1275,1275,1,True,
M070,T07,100,1656.6703642025157,1400,0.8,True,True,True,1250,1300,1,True,
M070,T07,100,2564.5184671031166,1400,0.84,True,True,True,1250,1325,1,True,
M070,T07,100,1255.3937592028624,1450,0.8,True,True,True,1250,1275,1,True,
M070,T07,100,1930.7396686254244,1450,0.84,True,True,True,1250,1300,1,True,
M070,T07,100,3060.805572523344,1450,0.88,True,True,True,1225,1350,1,True,
M070,T07,100,1483.0007502675264,1500,0.84,True,True,True,1250,1275,1,True,
M070,T07,100,2338.799695779315,1500,0.88,True,True,True,1225,1300,1,True,
M070,T07,150,1844.7851120203895,1350,0.8,True,True,True,1250,1300,1,True,
M070,T07,150,1378.5612521013975,1400,0.8,True,True,True,1250,1275,1,True,
M070,T07,150,2113.6792983546097,1400,0.84,True,True,True,1250,1325,1,True,
M070,T07,150,3359.119301843445,1400,0.88,True,True,True,1225,1350,1,True,
M070,T07,150,1057.39973856276,1450,0.8,True,True,True,1250,1250,1,True,
M070,T07,150,1601.152594694969,1450,0.84,True,True,True,1250,1275,1,True,
M070,T07,150,2523.1062483397413,1450,0.88,True,True,True,1225,1325,1,True,
M070,T07,150,1240.8902521744346,1500,0.84,True,True,True,1250,1250,1,True,
M070,T07,150,1935.0813632984248,1500,0.88,True,True,True,1225,1300,1,True,
M070,T07,225,1296.9059214561485,1300,0.84,True,True,True,1250,1250,1,True,
M070,T07,225,1296.9059214561485,1300,0.88,True,True,True,1225,1250,1,True,
M070,T07,225,1493.796587257076,1350,0.8,True,True,True,1250,1275,1,True,
M070,T07,225,1141.5732289268917,1400,0.8,True,True,True,1250,1250,1,True,
M070,T07,225,1699.347615272783,1400,0.84,True,True,True,1250,1275,1,True,
M070,T07,225,2652.870713423053,1400,0.88,True,True,True,1225,1325,1,True,
M070,T07,225,1310.7792130633097,1450,0.84,True,True,True,1250,1250,1,True,
M070,T07,225,2013.7913157360508,1450,0.88,True,True,True,1225,1300,1,True,
M070,T07,225,1565.8851381859397,1500,0.88,True,True,True,1225,1275,1,True,
M070,T07,300,1103.9294410921113,1300,0.8,True,True,True,1250,1250,1,True,
M070,T07,300,1103.9294410921113,1300,0.84,True,True,True,1250,1250,1,True,
M070,T07,300,1103.9294410921113,1300,0.88,True,True,True,1225,1225,1,True,
M070,T07,300,1308.4112984877816,1350,0.8,True,True,True,1250,1275,1,True,
M070,T07,300,1926.755587137641,1350,0.84,True,True,True,1250,1300,1,True,
M070,T07,300,2133.1518647519165,1350,0.88,True,True,True,1225,1300,1,True,
M070,T07,300,1027.2093288750498,1400,0.8,True,True,True,1250,1250,1,True,
M070,T07,300,1473.469146870699,1400,0.84,True,True,True,1250,1275,1,True,
M070,T07,300,2239.780333312678,1400,0.88,True,True,True,1225,1300,1,True,
M070,T07,300,1162.7063368268864,1450,0.84,True,True,True,1250,1250,1,True,
M070,T07,300,1726.5540051575858,1450,0.88,True,True,True,1225,1275,1,True,
M070,T07,300,1367.4950241844049,1500,0.88,True,True,True,1225,1250,1,True,
M070,T07,450,985.9529607280743,1300,0.88,True,True,True,1225,1225,1,True,
M070,T07,450,1162.4116442052175,1350,0.8,True,True,True,1250,1250,1,True,
M070,T07,450,1603.0222437247012,1350,0.84,True,True,True,1250,1275,1,True,
M070,T07,450,1672.1012431679446,1350,0.88,True,True,True,1225,1275,1,True,
M070,T07,450,1280.2160842572976,1400,0.84,True,True,True,1250,1250,1,True,
M070,T07,450,1827.6130518757454,1400,0.88,True,True,True,1225,1275,1,True,
M070,T07,450,1461.264052450923,1450,0.88,True,True,True,1225,1250,1,True,
M070,T07,450,1205.4193614343342,1500,0.88,True,True,True,1225,1225,1,True,
M070,T07,600,1001.9647205460557,1300,0.8,True,True,True,1250,1250,1,True,
M070,T07,600,1001.9647205460557,1300,0.88,True,True,True,1225,1225,1,True,
M070,T07,600,1150.0278299175095,1350,0.8,True,True,True,1250,1250,1,True,
M070,T07,600,1491.6663547965068,1350,0.84,True,True,True,1250,1275,1,True,
M070,T07,600,1516.5759323759585,1350,0.88,True,True,True,1225,1250,1,True,
M070,T07,600,995.6183285717794,1400,0.8,True,True,True,1250,1250,1,True,
M070,T07,600,1241.4427922291463,1400,0.84,True,True,True,1250,1250,1,True,
M070,T07,600,1666.4037320603175,1400,0.88,True,True,True,1225,1275,1,True,
M070,T07,600,1382.0956559348328,1450,0.88,True,True,True,1225,1250,1,True,
M070,T07,600,1183.72253333234,1500,0.88,True,True,True,1225,1225,1,True,
M070,T08,75,1026.9250347578432,1400,0.75,True,True,True,1275,1300,0,True,
M070,T08,75,1828.2560242452646,1400,0.8,True,True,True,1250,1350,0,True,
M070,T08,75,1382.7086971435226,1450,0.8,True,True,True,1250,1300,0,True,
M070,T08,75,2128.0051753359257,1450,0.84,True,True,True,1250,1350,0,True,
M070,T08,75,3358.6205019258205,1450,0.88,True,True,True,1225,1400,0,True,
M070,T08,75,1066.7008284115466,1500,0.8,True,True,True,1250,1275,0,True,
M070,T08,75,1633.5295226784551,1500,0.84,True,True,True,1250,1325,0,True,
M070,T08,75,2570.883822181432,1500,0.88,True,True,True,1225,1350,0,True,
M070,T08,100,1243.1847874272007,1350,0.75,True,True,True,1275,1300,0,True,
M070,T08,100,931.7972163745866,1400,0.75,True,True,True,1275,1275,0,True,
M070,T08,100,1656.6703642025157,1400,0.8,True,True,True,1250,1325,0,True,
M070,T08,100,1255.3937592028624,1450,0.8,True,True,True,1250,1300,0,True,
M070,T08,100,1930.7396686254244,1450,0.84,True,True,True,1250,1325,0,True,
M070,T08,100,3060.805572523344,1450,0.88,True,True,True,1225,1375,0,True,
M070,T08,100,972.1367074440975,1500,0.8,True,True,True,1250,1275,0,True,
M070,T08,100,1483.0007502675264,1500,0.84,True,True,True,1250,1300,0,True,
M070,T08,100,2338.799695779315,1500,0.88,True,True,True,1225,1350,0,True,
M070,T08,150,1042.1266043451553,1350,0.75,True,True,True,1275,1300,0,True,
M070,T08,150,1378.5612521013975,1400,0.8,True,True,True,1250,1300,0,True,
M070,T08,150,2113.6792983546097,1400,0.84,True,True,True,1250,1350,0,True,
M070,T08,150,1057.39973856276,1450,0.8,True,True,True,1250,1275,0,True,
M070,T08,150,1601.152594694969,1450,0.84,True,True,True,1250,1325,0,True,
M070,T08,150,2523.1062483397413,1450,0.88,True,True,True,1225,1350,0,True,
M070,T08,150,831.7721180465384,1500,0.8,True,True,True,1250,1250,0,True,
