figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,path_pair_id,rho,G_highT_nm,G_two_step_nm,R_TS,reduction_TS,highT_attained,two_step_attained,interpolation_support_flag,density_window_label
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9630000000000001,978.1893253501133,117.94866372935302,8.293348092477613,0.8794214364513364,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9640000000000001,986.2229629700175,117.96952446587947,8.359980829245984,0.8803825008184626,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9650000000000001,993.758145237062,117.99094844887523,8.422325257158615,0.8812679432974827,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9660000000000001,995.4028988186918,118.01295689272061,8.434691622239077,0.8814420200777252,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9670000000000001,998.0121367325544,118.03559813226256,8.455179221562046,0.8817292958794012,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9680000000000001,1012.0190377362463,118.05889930692919,8.572153761193404,0.8833432031367597,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9690000000000001,1025.5283431057803,118.08290549192863,8.684816306250854,0.8848565168522615,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9700000000000001,1033.157379399327,118.10766397471782,8.747589653627262,0.8856827949645144,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9710000000000001,1040.7766884200971,118.13322435293558,8.810194541974626,0.8864951284292674,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9720000000000001,1048.2810467110464,118.15963863601091,8.871735381150422,0.8872824811564288,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9730000000000001,1055.776014033671,118.18698277100899,8.933098969784771,0.8880567646924779,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9740000000000001,1063.1600048588282,118.21530859402465,8.993420712624753,0.8888076036967532,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9750000000000001,1070.5349069176775,118.24470218842917,9.053554934002232,0.8895461498505606,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9760000000000001,1077.8024037105013,118.27525241058414,9.112662046739809,0.8902625824516597,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9770000000000001,1084.6135587069202,118.30705749408223,9.16778408389688,0.8909223874767633,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9780000000000001,1086.0319562728582,118.34021904516815,9.177200828556359,0.8910343122394863,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9790000000000001,1089.5107918782608,118.37487274077698,9.203902539892264,0.8913504357889794,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__two_step_success,0.9800000000000001,1122.844599108604,118.41116465502681,9.482590618712715,0.894543586219295,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9,124.07702314026221,117.06779832143886,1.0598732095360484,0.0564909170241763,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.901,126.73722333535991,117.06783599877107,1.082596447214505,0.0762947702507466,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.902,129.39742353045762,117.06787336281992,1.1053196732243151,0.09528435598824392,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.903,149.41584568484674,117.06791044001828,1.2763176956284914,0.21649601551001418,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.904,154.99795743694165,117.06794725355962,1.3239999596236938,0.24471296790354946,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.905,197.28392251882636,117.06798382399911,1.6852081677209414,0.4066014993551865,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.906,204.06626660817872,117.06802016913855,1.7431427157762307,0.426323506991397,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.907,252.85549607043868,117.06805630563228,2.159901719135944,0.5370159710785155,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.908,259.1303492344909,117.06809224808782,2.21350108520901,0.5482270116413451,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.909,304.87679390929344,117.06812800955898,2.604268122271497,0.6160149596548534,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.91,310.4806131678471,117.06816360144683,2.6521353339483826,0.6229453349534604,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.911,351.7308000988953,117.06819903408183,3.0044948414769466,0.6671653463354189,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.912,356.7459979885401,117.06823431746571,3.047333890943602,0.6718442954439917,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.913,393.9715573606315,117.06826945971184,3.365314608124568,0.7028509615161114,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.914,398.51412838163907,117.0683044685243,3.4041163420863074,0.706238007309961,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.915,432.48173053772825,117.06833935127104,3.694267236849061,0.7293103243789892,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.916,436.64793743366585,117.06837411348404,3.729853948517188,0.7318929872850511,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.917,468.0048584512677,117.06840876173355,3.9977041065261805,0.7498564242492289,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.918,471.8667789479017,117.06844330027445,4.030691496747659,0.7519036123685243,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.919,501.10390495616167,117.06847773463214,4.280434107053577,0.7663788356531093,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.92,504.71465184452336,117.06851206811317,4.311275875368337,0.7680501018936617,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.921,532.1975127651776,117.06854630530127,4.546033324589748,0.7800280093436747,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.922,535.5967168655991,117.06858044898256,4.575068005535502,0.781424014071469,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.923,561.6002454988237,117.06861450260092,4.797188792956515,0.7915445809703691,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.924,564.8181560428718,117.06864846877248,4.824674782109016,0.7927321435823559,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.925,589.5535394438078,117.06868234973079,5.035962886150683,0.8014282427001035,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.926,592.6137632163619,117.06871614798366,5.062101838267822,0.8024535989299287,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.927,616.2468007794406,117.06874986502498,5.26397353256053,0.8100294399630892,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.928,619.1681354340022,117.0687835026482,5.2889260220253,0.8109256972331279,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.929,641.8315945459748,117.06881706237752,5.48251541829443,0.8176019721416319,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.93,644.6292738127402,117.0688505450371,5.506411575850806,0.8183935243079813,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.931,667.1472071285581,117.06888395169149,5.698757728004451,0.8245231596553284,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.932,679.0094695962541,117.0689172831615,5.800083278757024,0.8275886824483142,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.933,690.8405894823827,117.0689505398059,5.901142756443199,0.8305412966144322,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.934,702.3036861248054,117.06898372167115,5.999058536243182,0.8333071774581758,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.935,713.7384665014619,117.06901682905293,6.096732387730568,0.8359777112716215,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.936,724.8386232389586,117.06904986172118,6.191547843730845,0.838489498064279,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.937,735.9128815455365,117.0690828191452,6.286142026775895,0.8409199162633475,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9380000000000001,746.6810886491007,117.06911570039408,6.378121882803179,0.843214034103641,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9390000000000001,757.4254840782078,117.06914850472705,6.46989829303853,0.8454380649111628,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9400000000000001,767.8884882664222,117.06918123083788,6.559271024133106,0.8475440340365927,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9410000000000001,777.7114550454512,117.06921387709299,6.643176538811853,0.8494696032601818,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9420000000000001,779.970866346193,117.06924644149552,6.662474476044207,0.8499056163598631,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9430000000000001,783.4459530223227,117.06927892142768,6.692156646391757,0.850571340026959,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9440000000000001,801.2871189515956,117.06931131420464,6.844553110943014,0.8538984234922207,True,True,True,context
