figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,path_label,stage,physical_time_s,physical_time_h,T_C,rho,PR_damage_memory,PR_redistribution_rate,H_PR,H_dens,w_PR,w_dens,cumulative_PR_surface_energy_loss,cumulative_densifying_work,cumulative_non_densifying_work
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,0.0,0.0,1400.0,0.7,0.0,0.0001220299647875,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,12.105720747451688,0.0033627002076254,1400.0,0.702,0.0049582535925847,0.0007249623613762,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,21.47431934746904,0.0059650887076302,1400.0,0.704,0.027915555242656,0.000756015484485,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,29.67402074162699,0.0082427835393408,1400.0,0.706,0.0490054954251771,0.0007379579379109,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,37.15580961419013,0.0103210582261639,1400.0,0.708,0.0679180964805468,0.0007219232668041,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,44.13894822589149,0.0122608189516365,1400.0,0.71,0.0853058542810906,0.0007073456592783,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,50.75162361604136,0.0140976732266781,1400.0,0.712,0.101550818903764,0.0006938718326068,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,57.07682176192841,0.0158546727116467,1400.0,0.714,0.1169002368925166,0.0006812728179084,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,63.17207105182234,0.017547797514395,1400.0,0.716,0.1315253989610329,0.0006693898390939,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,69.0792757186156,0.0191886876996154,1400.0,0.718,0.1455509598287691,0.0006581072774682,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,74.83013126880576,0.0207861475746682,1400.0,0.7199999999999999,0.1590710893599815,0.0006473377632617,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,80.44933603671069,0.0223470377879751,1400.0,0.722,0.1721590529186888,0.0006370133237927,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,85.95660765607154,0.0238768354600198,1400.0,0.7239999999999999,0.1848732277760535,0.0006270798194881,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,91.36800811141664,0.0253800022531712,1400.0,0.726,0.1972610571209721,0.000617493284069,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,96.69684745658942,0.0268602354046081,1400.0,0.7279999999999999,0.2093617470306742,0.0006082174262375,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,101.9543196114538,0.0283206443365149,1400.0,0.73,0.2212081639282633,0.0005992218706715,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,107.14996160876902,0.029763878224658,1400.0,0.732,0.2328282050750634,0.0005904808866676,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,112.29199292564796,0.0311922202571244,1400.0,0.7339999999999999,0.244245811053641,0.0005819724518958,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,117.38749834289726,0.0326076384285825,1400.0,0.736,0.2554815681236576,0.0005736776664832,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,122.44248687255342,0.0340118019090426,1400.0,0.7379999999999999,0.2665529995909593,0.0005655804239312,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,127.46185502894176,0.0354060708413727,1400.0,0.74,0.2774746272161918,0.0005576672785438,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,132.44897507068865,0.0367913819640801,1400.0,0.7419999999999999,0.2882572122811174,0.0005499278116526,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,137.4067384804606,0.0381685384667946,1400.0,0.7439999999999999,0.2989101511198624,0.000542352843595,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,142.33783477366342,0.0395382874371287,1400.0,0.7459999999999999,0.3094421278459079,0.0005349339371039,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,147.24483035141523,0.040901341764282,1400.0,0.7479999999999999,0.3198613128171718,0.0005276632363355,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,152.13018230243742,0.0422583839728992,1400.0,0.7499999999999999,0.3301754145142843,0.0005205334114825,,,,,,,
Candidate 693168,PR_partition,693168,diagnostic,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,named saved diagnostic channels,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,"Named model diagnostics; work channels are model proxies, not absolute energies.",highT_reference,single_step,156.9962507495003,0.0436100696526389,1400.0,0.7519999999999999,0.34039172555137,0.0005135376098556,,,,,,,
