run_id,family,peak_C,rate_C_min,hold_h,rho,G_nm,D10_nm,D50_nm,D90_nm,D90_over_D50,sigma_ln_r,pore_surface_area_proxy,large_pore_tail_fraction,connected_fine_pore_fraction,useful_closed_inventory,Zener_pinning_metric_minv,phi_open,phi_precursor,phi_isolated,phi_closed,M0,M1,M2,M3,M4
lognormal:1300:5:0,lognormal,1300,5.0,0,0.802150974624845,370.2784709717612,52.653739005512556,72.32453692849518,105.7142582053168,1.4616651926832647,0.275188834528148,14214618.495706517,0.04967171834705004,0.0,7.9566207903502e-05,3333.04294960073,0.0009621401075039036,0.01866394518554715,0.0189507568526215,0.1592721832294825,7.635718811823765e+20,28669289470486.18,1131163.398878587,0.047232975561554646,2.1385130130643293e-09
lognormal:1300:5:1,lognormal,1300,5.0,1,0.9570307506939113,1076.1924828400188,84.495480420886,99.07343772085366,122.0918067485728,1.232336432016975,0.25527279732754515,2194538.442828285,0.033079037925049334,3.917587078270089e-64,1.051711821216885e-05,1671.5623473560097,0.0005631222753496436,0.0005842349559508349,0.0007800156641188973,0.04104187641066928,5.3924418970047726e+19,3048180332217.209,174635.8204906562,0.010258152642018006,6.503665524427175e-10
lognormal:1300:5:2,lognormal,1300,5.0,2,0.9781905416500235,1393.082899320632,84.68067150382242,99.56080783091177,130.1273818015663,1.3070141216869893,0.3228908350705146,1098290.3372532618,0.040499467054424136,5.435660341228769e-123,6.6590627396177834e-06,1027.060823353543,0.0003981508575894924,0.00026526724354513146,0.0002381234480875909,0.020907916800754333,2.672598428024449e+19,1517226764583.9226,87399.1680619607,0.005206624653833369,3.5099426952618447e-10
lognormal:1300:5:8,lognormal,1300,5.0,8,0.9990999723897301,2387.9616093317654,132.85639968016804,301.4712483281861,692.2406697604443,2.296207925628983,0.6177751909099328,18525.22109480868,0.20663235420163803,0.0,1.1039091715306496e-07,343.9617367860929,0.00013758469471443716,0.00018922496113458448,0.00013306743305500066,0.00044015052136584014,1.547340592500546e+17,13722806496.470089,1474.1902545545274,0.0002148657646404518,4.5162981443816304e-11
lognormal:1300:5:20,lognormal,1300,5.0,20,0.9990999723897301,2387.9616093317654,132.85639968016804,301.4712483281861,692.2406697604443,2.296207925628983,0.6177751909099328,18525.22109480868,0.20663235420163803,0.0,1.1039091715306496e-07,343.9617367860929,0.00013758469471443716,0.00018922496113458448,0.00013306743305500066,0.00044015052136584014,1.547340592500546e+17,13722806496.470089,1474.1902545545274,0.0002148657646404518,4.5162981443816304e-11
lognormal:1300:10:0,lognormal,1300,10.0,0,0.7566180868543853,262.26321303209926,46.80212210382084,68.11514351060826,104.96921863708616,1.5410555307827876,0.3113669340212343,18893553.86661671,0.050627439372895745,0.0,9.651066035664405e-05,6853.520413493348,0.001427738207377644,0.04832265750404501,0.04036119951136424,0.15327031792282791,1.2516482396919463e+21,41994208696946.17,1503501.245222521,0.05810315180443042,2.4812233596040372e-09
lognormal:1300:10:1,lognormal,1300,10.0,1,0.9496373159785011,1150.664466990999,84.5008996160157,101.56240565273815,143.34538099146016,1.4114019855101327,0.2655397369383739,2495696.565614593,0.04251009705404807,4.277755622644402e-71,1.2201696529771508e-05,2144.2260599987435,0.0006677431209839397,0.0014883434743130843,0.002086583300861149,0.046120014125340725,5.962184273579445e+19,3399859831914.061,198601.22243751466,0.012023205164095148,7.873306469602832e-10
lognormal:1300:10:2,lognormal,1300,10.0,2,0.9720419058062157,1449.4334856733724,86.05710327309532,109.75791616402569,150.97255857134778,1.3755049644503967,0.3144646998695498,1285791.4492144897,0.033423201023888266,1.7819447377755592e-79,8.228504171128558e-06,1198.3470114794836,0.0004331341533865137,0.0003469816359314854,0.00035524008540646103,0.026822738319059795,2.7626762683610472e+19,1651153830355.3816,102320.03246388887,0.006674503335554374,4.86030666631609e-10
lognormal:1300:10:8,lognormal,1300,10.0,8,0.9942249064689072,2569.1487897943716,117.74748905133151,136.69993299591042,155.65237694048932,1.1386426717937446,0.36786117954259917,208457.16470752307,0.08000211551807168,0.0,4.902574404152894e-07,288.9225544748658,0.00011556902178994632,0.00020115669023413913,0.00014593351631650143,0.005312434302752205,2.648512106296031e+18,208379855143.01505,16588.494093061847,0.0013787020234371692,1.3301135024478793e-10
lognormal:1300:10:20,lognormal,1300,10.0,20,0.9990639308868231,3377.753115188233,118.79895001605797,148.13014211499447,549.4183758688457,3.70902483467766,0.6326828314747492,26861.564692543594,0.3384379564323779,0.0,2.3381906078471701e-07,73.96518686597405,2.9586074746389617e-05,0.00016679377403413042,0.0001204194777035971,0.0006192697866928143,3.1440747519237254e+17,24962025146.28015,2137.5754000005204,0.0002234700396566332,3.4286893076033164e-11
lognormal:1300:20:0,lognormal,1300,20.0,0,0.7237997779918262,186.09616288513755,44.20113581215766,64.92522712879222,105.60979166041275,1.6266372307164139,0.36678530697031125,22546071.171623893,0.05812689724594801,0.0,0.00012773022097319284,15767.642382337392,0.0032847444523595626,0.07680826164029206,0.05753594790409284,0.13857126801142933,1.7621196143528135e+21,53929818137715.84,1794159.337132811,0.06593794592351965,2.7886652809021283e-09
lognormal:1300:20:1,lognormal,1300,20.0,1,0.9398301758328607,1325.956197136315,84.15699938316948,104.15326881579834,153.49380540892935,1.4737300821579864,0.3416577606254121,2880519.4105167785,0.08293123160156708,1.2533626198773437e-70,1.4347374220495283e-05,4959.523383115364,0.0015469852950228998,0.004666855075689877,0.005623711064409342,0.0483322727320172,6.814544360535209e+19,3876949519559.9126,229224.45142794895,0.014364487411755611,1.0235164871798967e-09
lognormal:1300:20:2,lognormal,1300,20.0,2,0.964058532895942,1588.9760769245731,88.088720820055,121.69587381527066,168.54674653381863,1.3849832475804862,0.3789943430355718,1532608.809830389,0.05872139725065297,1.3344018993625797e-80,8.263892008516945e-06,2775.272202334761,0.0010061858000652837,0.0007858697571133887,0.000765990554440262,0.03338342099243906,2.9912238817979752e+19,1863577457997.592,121961.13395534651,0.008580393227378368,7.064312123912801e-10
lognormal:1300:20:8,lognormal,1300,20.0,8,0.9882611919435206,2648.130131717611,117.71369273675208,137.91813528662325,200.80704675793365,1.455987251717215,0.3905207138706657,416786.44566739106,0.08892831878395856,0.0,7.802380511434176e-07,673.3604982482588,0.0002693441992993035,0.0004453783248764465,0.00033047532440269925,0.010693610207901006,5.248974869400888e+18,413645034432.0135,33166.81152083348,0.0028024339922935056,2.795176354756276e-10
lognormal:1300:20:20,lognormal,1300,20.0,20,0.9990164870081514,3983.985809830526,148.1408199086404,431.62005519902004,559.6737376010929,1.2966814930391202,0.5346782285848236,18041.356697912146,0.0,0.0,1.6440912957746034e-07,54.422537224101376,2.176901488964055e-05,0.0003110004951536619,0.00023914946667154854,0.0004115940151337924,1.2007965585679382e+17,11778974211.874538,1435.6855492783961,0.00023479643137171591,5.0703845861789713e-11
lognormal:1300:50:0,lognormal,1300,50.0,0,0.6994728049564058,118.98968074188244,39.40116908934562,62.68622965719385,106.8286371215714,1.7041802913618331,0.40579233000714693,25845527.586611874,0.06793625968476441,0.0,0.00016265281585175188,38595.744325130676,0.005802453451385166,0.10698078933157511,0.07382442035142214,0.11391953190921172,2.476506773574887e+21,67321521511924.75,2056721.736113612,0.07174558293709524,2.959992970134443e-09
lognormal:1300:50:1,lognormal,1300,50.0,1,0.9310223682575385,1767.4055710769785,80.4310050106552,104.44876389242994,183.4928106913134,1.7567734059571027,0.43043708411833975,3298232.8462069156,0.12616853329858072,0.0,1.8624785648964945e-05,12438.313124358965,0.003590532767682919,0.010210519509087027,0.011541656689404678,0.04363492277628686,8.594545622470027e+19,4599176624122.003,262465.0304709408,0.016467196581877758,1.2582523032613182e-09
lognormal:1300:50:2,lognormal,1300,50.0,2,0.9590213603284508,1968.7614710380442,89.09939620092554,128.15111505986977,242.34550684477713,1.8910916751021474,0.46518862446997805,1643684.9923556573,0.10739553906165286,6.958075901945668e-65,8.916985270210566e-06,6217.785703940765,0.002110421613568185,0.0015082206128370663,0.0013516730291327334,0.03600832441601127,3.0902248174607397e+19,1944910545842.49,130800.29570968353,0.00978292959736306,9.200239996361274e-10
lognormal:1300:50:8,lognormal,1300,50.0,8,0.9841305171962821,2887.7989955788835,128.43675891130877,183.68703491835197,434.2441077749784,2.364043319486309,0.43047171185718336,438673.8045538759,0.1391595540526602,0.0,8.324774498652885e-07,1309.3659428690141,0.0005237463771476056,0.0010016347631003246,0.0007360304809543206,0.013608071182515674,3.8701001072796017e+18,356196481471.3924,34908.55219983867,0.0037885599487853085,4.97057153167293e-10
lognormal:1300:50:20,lognormal,1300,50.0,20,0.9926198985684964,4146.109480110922,172.88278341181916,248.770880755977,482.8342552803533,1.9408793095602395,0.34765923620056316,153134.54892438988,0.1619412167166363,0.0,1.9006903013084487e-07,105.82577331864715,4.233030932745886e-05,0.0006848946094239695,0.0005301664246981185,0.006122710088054009,7.4640801729702e+17,92221381990.88745,12186.060209732166,0.0017618694350150458,2.874192829232316e-10
lognormal:1300:100:0,lognormal,1300,100.0,0,0.6874743351148724,85.71307157319005,36.60474347516462,61.79563153772018,109.87145398276974,1.7779809227405332,0.4612393772925762,27607909.957109783,0.08440587838163628,1.3167200247772647e-58,0.0002236695442380044,66701.71405608201,0.010055250639675505,0.12389211255350789,0.08193376768990975,0.0966445340020344,3.08257721427402e+21,76436103981334.64,2196967.6690549892,0.07461000661432385,3.1488348078268484e-09
lognormal:1300:100:1,lognormal,1300,100.0,1,0.9215664175562043,2303.1795845166707,74.90026392854413,107.91620695369434,223.77593093394245,2.0736081933454376,0.503538334870319,3640901.6787726395,0.18020425019297576,0.0,2.5147943084693165e-05,20750.733985483686,0.005990055852705556,0.014694447480564842,0.01505804218133273,0.04269103692919259,9.967681239112301e+19,5131971785868.151,289733.7497441229,0.018724638525503687,1.5745009819040888e-09
lognormal:1300:100:2,lognormal,1300,100.0,2,0.951454093516297,2459.442942438899,91.53568963978721,136.49422968916025,372.5854634512848,2.7296792274646156,0.5195936469869714,1805120.1060328325,0.1564182577900427,1.0496203721283264e-65,8.835698555544599e-06,10347.823937621097,0.003535222457767678,0.00250183687949256,0.0021829226848221876,0.04032592446162063,3.161684557706486e+19,2043175417908.7004,143646.8938748458,0.01158948147563735,1.2353761714601837e-09
lognormal:1300:100:8,lognormal,1300,100.0,8,0.9770498428145714,3239.1225902423826,135.26129514143773,193.61494423015088,476.50852955041984,2.4611144116230625,0.4413486541636721,592962.6149371705,0.16632217085454043,0.0,8.904289092919328e-07,2218.5537958856726,0.0008874215183542689,0.0016947808626747904,0.001260554186745765,0.0191074006176538,4.726643213257791e+18,455458123206.2571,47186.46561797342,0.005478946441195419,7.74931357519922e-10
lognormal:1300:100:20,lognormal,1300,100.0,20,0.9869344345054376,4396.855304958451,177.83646999466944,257.2075082726503,479.73743016256276,1.865176617060579,0.33424267580231776,262368.48743535625,0.15768745759007513,0.0,2.389341782650541e-07,179.30829209592622,7.172331683837049e-05,0.001162739664148753,0.000913178006124676,0.010917924507450586,1.190245012377127e+18,152404875268.08972,20878.620843440392,0.003119173999125762,5.210002387480895e-10
lognormal:1350:0.2:0,lognormal,1350,0.2,0,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1350:0.2:1,lognormal,1350,0.2,1,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1350:0.2:2,lognormal,1350,0.2,2,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1350:0.2:8,lognormal,1350,0.2,8,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1350:0.2:20,lognormal,1350,0.2,20,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1350:1:0,lognormal,1350,1.0,0,0.971016800463731,1367.1927532604273,84.72081694971968,97.38313455690086,110.04545216408204,1.1300257756622385,0.13761296086870062,1531086.6669396372,0.00628442955767769,0.0,5.411054898814249e-06,300.2553713400737,0.00012010214853602946,2.83718967524062e-05,3.639859699116417e-05,0.028798326893989434,3.8114833316353925e+19,2154185101478.9504,121840.00567276884,0.006919229209223918,4.028515080244766e-10
lognormal:1350:1:1,lognormal,1350,1.0,1,0.9981697793431873,1991.966437204472,84.95675185133022,98.58490029734689,112.21304874336356,1.1382376855371574,0.46755394305099995,91189.44456975193,0.07609378742978556,0.0,9.528642926361496e-07,205.9302203381225,8.2372088135249e-05,2.9526209173544017e-05,2.7888602851154645e-05,0.0016904337566527664,2.2398059178356516e+18,126883976946.83524,7256.625430540206,0.0004369329967209583,3.393022301818329e-11
lognormal:1350:1:2,lognormal,1350,1.0,2,0.9996663630654933,2230.5573392437327,82.54994661619138,119.28433099648585,702.3351534791785,5.887907888755897,0.8598991212810081,12222.60572585362,0.36879649534613507,0.0,8.635850319917358e-07,170.54339148060768,6.821735659224307e-05,3.034519340047544e-05,2.6479943598339586e-05,0.00020859444091571403,3.046188723265489e+17,16310879110.945559,972.6440593664536,7.964995098716961e-05,1.2893036250314322e-11
lognormal:1350:1:8,lognormal,1350,1.0,8,0.9996663630654933,2230.5573392437327,82.54994661619138,119.28433099648585,702.3351534791785,5.887907888755897,0.8598991212810081,12222.60572585362,0.36879649534613507,0.0,8.635850319917358e-07,170.54339148060768,6.821735659224307e-05,3.034519340047544e-05,2.6479943598339586e-05,0.00020859444091571403,3.046188723265489e+17,16310879110.945559,972.6440593664536,7.964995098716961e-05,1.2893036250314322e-11
lognormal:1350:1:20,lognormal,1350,1.0,20,0.9996663630654933,2230.5573392437327,82.54994661619138,119.28433099648585,702.3351534791785,5.887907888755897,0.8598991212810081,12222.60572585362,0.36879649534613507,0.0,8.635850319917358e-07,170.54339148060768,6.821735659224307e-05,3.034519340047544e-05,2.6479943598339586e-05,0.00020859444091571403,3.046188723265489e+17,16310879110.945559,972.6440593664536,7.964995098716961e-05,1.2893036250314322e-11
lognormal:1350:5:0,lognormal,1350,5.0,0,0.865666628284533,611.6893328128992,61.58017990637394,75.44266441849004,107.3593324507628,1.4230586005715142,0.24628528145652342,8945250.687414834,0.051035791516400954,0.0,4.841107687375867e-05,2971.9268405998973,0.0008578977388368192,0.005114023000876623,0.006844640612304723,0.12151681036344886,3.8805851444934476e+20,16392215464763.213,711840.4320491229,0.03206973019607637,1.5444442685281259e-09
lognormal:1350:5:1,lognormal,1350,5.0,1,0.990593478599417,1730.9077449199785,88.88083739878617,124.43814856785893,197.17142902108915,1.5844934313979053,0.4261746074306038,389787.2828073875,0.08102396993030442,6.714063766083621e-67,3.727956327112154e-06,1182.2770406558593,0.00040705779098358023,0.0002590446472110015,0.00027423848872309953,0.008466180473665229,7.401956035647324e+18,466633943482.85767,31018.286406577143,0.002245641567303703,1.9784688756222405e-10
lognormal:1350:5:2,lognormal,1350,5.0,2,0.9963313500818747,2242.466168815865,117.96420349390634,148.6801918500548,409.3593375887888,2.7532876605488315,0.48920368538531495,117346.14639388547,0.16417102153386823,1.8299603500448895e-195,5.192632084531284e-07,618.7698080408271,0.00024651400890352617,0.00020964036246704429,0.00016992055654175978,0.003042574990212953,1.3807745347334784e+18,110672936570.21783,9338.109625686033,0.0008758256534149741,1.0526001011939008e-10
lognormal:1350:5:8,lognormal,1350,5.0,8,0.9990255533520129,3586.5469290384735,171.32160344458705,257.71393426288756,562.6713727073724,2.1833176165531096,0.4333827436407975,19327.176209858902,0.22019916038669948,0.0,3.519261528874093e-08,136.07841782278993,5.4431367129115975e-05,0.00015673135573506683,0.00011110057122260831,0.0006521833539002787,9.574905856787914e+16,11606551309.240482,1538.0078149035637,0.00023263200120970544,4.2380608821209295e-11
lognormal:1350:5:20,lognormal,1350,5.0,20,0.9990255533520129,3586.5469290384735,171.32160344458705,257.71393426288756,562.6713727073724,2.1833176165531096,0.4333827436407975,19327.176209858902,0.22019916038669948,0.0,3.519261528874093e-08,136.07841782278993,5.4431367129115975e-05,0.00015673135573506683,0.00011110057122260831,0.0006521833539002787,9.574905856787914e+16,11606551309.240482,1538.0078149035637,0.00023263200120970544,4.2380608821209295e-11
lognormal:1350:10:0,lognormal,1350,10.0,0,0.8125760382454156,432.7798284453152,57.75875720576809,74.13366290563081,108.33103477807926,1.461293433132804,0.266996231656784,12968528.301317414,0.06345567732526329,0.0,6.070309245168543e-05,5755.760563369036,0.0011990508100150185,0.027913945119571237,0.026124552442756035,0.13218641338224213,6.412493825142102e+20,25131419087512.652,1032002.6918909036,0.044744174950662685,2.0889691475869816e-09
lognormal:1350:10:1,lognormal,1350,10.0,1,0.9848689543205947,1841.3864807063062,88.25363949959306,124.05288603314571,191.13120677938494,1.5407235808146904,0.3756430528239796,635025.6199973836,0.0649416447463793,9.263779284117639e-68,5.799581538180144e-06,1559.5264651120249,0.0004922777167476332,0.0005925744149228201,0.0007428653411941209,0.013303328206540668,1.225361727439937e+19,765052894660.2765,50533.73320628958,0.003612271071039916,3.0024586450072904e-10
lognormal:1350:10:2,lognormal,1350,10.0,2,0.9937609837077238,2325.8600950741447,117.88738641043153,148.56981231552896,271.2321352292465,1.8256207704779912,0.4026194858813231,205094.67578784394,0.12330731792244227,1.8004954008610413e-94,7.406306183849873e-07,716.4233156329284,0.0002677751050409937,0.0003022965156335163,0.0002784341158882927,0.005390510555713336,2.4050010728732273e+18,193622773404.1372,16320.915726732512,0.0014894554244199256,1.6126077294434948e-10
lognormal:1350:10:8,lognormal,1350,10.0,8,0.9988020668144787,4134.843379807349,171.63381318405249,247.49640438715844,492.1695587280719,1.9885927633848426,0.3739418887637665,24839.883914646463,0.15080191446588023,0.0,4.92363993146786e-08,66.99304166740667,2.6797216666962666e-05,0.0001525548252054469,0.0001149692944716989,0.0009036118491771973,1.2306258891611941e+17,15069516285.81504,1976.695155422422,0.00028598548195430453,4.759305639377245e-11
lognormal:1350:10:20,lognormal,1350,10.0,20,0.9990128183056525,4470.5829305624075,183.92079859123203,266.68550378433696,502.3446167927823,1.883659252806699,0.35012034657544766,18927.66783839202,0.16997978734936625,0.0,2.9050781314155017e-08,38.05168134745011,1.5220672538980046e-05,0.00013871398801526357,0.00010444567609914223,0.000728801357694194,7.938993399633946e+16,10559787924.718084,1506.2159488407897,0.00023567226957787486,4.168102992796462e-11
lognormal:1350:20:0,lognormal,1350,20.0,0,0.7617093876377232,306.3934730085556,47.6473537892725,69.86069011064474,107.79619575400089,1.543016474404622,0.33799750086829744,17956138.17058303,0.06561558619343631,0.0,8.778055129326011e-05,14451.516505878026,0.0030105666731787134,0.06288897635204255,0.04922709117471559,0.12316397816233995,1.1331560406814236e+21,38930942431876.14,1428904.074344676,0.05688769327477658,2.5528659950637203e-09
lognormal:1350:20:1,lognormal,1350,20.0,1,0.9744565939781187,2113.408214739197,88.01176221239265,125.64221216218746,209.22339137027183,1.665231674687422,0.42456344454189465,1052342.551116277,0.08705553604158998,1.3714402407299447e-67,1.0119485053177548e-05,3943.449379957627,0.0012457867886126602,0.001767451073871953,0.002229139562605047,0.020301028596791677,2.0444662369159647e+19,1266455078841.3179,83742.75941804549,0.006098038997678552,5.376139870311695e-10
lognormal:1350:20:2,lognormal,1350,20.0,2,0.9887473779711471,2541.5424220549357,118.04527097859093,154.68713386063246,339.2974398908461,2.19344318704968,0.44639960745101953,354857.61089007225,0.11215842627667798,2.8751827187922643e-96,1.1072629173587032e-06,1811.558716604564,0.0006792505841289291,0.0006765865151375718,0.0006377651545940096,0.009259019774992426,4.058931480363111e+18,328534731185.4446,28238.6714334677,0.0026863656279550456,3.143325682858227e-10
lognormal:1350:20:8,lognormal,1350,20.0,8,0.9970834671598978,4256.375962078474,172.58644910396148,249.02952273461696,487.09109538414515,1.9559572296302516,0.3672558327153927,60272.613454117985,0.1441275063373695,0.0,9.833894024681281e-08,170.35314150148028,6.81412566005921e-05,0.0003430553704466426,0.0002566580467472121,0.00224867816630777,2.941719755885086e+17,36320144414.84157,4796.342182144978,0.0006962709272881685,1.1571534415286894e-10
lognormal:1350:20:20,lognormal,1350,20.0,20,0.9985165540147993,6412.959052847249,227.83654431474037,271.2232871221558,500.43783026346085,1.8451138011540635,0.26865641674716223,26494.620659382654,0.20034311218665615,0.0,2.3590861226913934e-08,1.8454511584402635,7.381804633761053e-07,0.00019459938443566315,0.00014460701376237207,0.001143501406539274,8.439239717637477e+16,13154121938.437567,2108.3749216427004,0.00035414664203177356,6.394571540721946e-11
lognormal:1350:50:0,lognormal,1350,50.0,0,0.7180590880227696,194.52609884370023,43.77365626450439,65.44702432508984,107.65497485695245,1.6449177936984023,0.3766263479032009,22985926.244146813,0.07022390826847051,0.0,0.0001067631891122652,34242.590361884664,0.00514800375203411,0.09945673732747488,0.06982652718128787,0.10750964371643351,1.8576086661339532e+21,55555828483241.41,1829161.8916508448,0.06730843470151977,2.8624904219002344e-09
lognormal:1350:50:1,lognormal,1350,50.0,1,0.9562924273157181,2817.9006923683514,84.96095952746266,112.36155761016045,244.67149490165912,2.1775374078610525,0.4697569922175161,1904419.6130853645,0.10841947292584159,0.0,2.345997980087454e-05,10886.761779321392,0.003142650817019531,0.002885377130744055,0.0036711729920049776,0.03400837174451338,4.232675459205546e+19,2452311193231.9746,151548.89757184524,0.010434414364877659,9.042417572990711e-10
