state_id,representation,closed_kernel,m,T2_C,hold_h,initial_state_fingerprint,candidate_response_target_only,initial_rho,initial_G_nm,final_rho,final_G_nm,growth_fraction,classification,strict_success,rho,G_nm,D10_nm,D50_nm,D90_nm,D90_over_D50,sigma_ln_r,pore_surface_area_proxy,large_pore_tail_fraction,connected_fine_pore_fraction,useful_closed_inventory,Zener_pinning_metric_minv,phi_open,phi_precursor,phi_isolated,phi_closed,M0,M1,M2,M3,M4,map_scope
narrow_fine_connected,discrete_bin,renewal,4,925,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.8239765248027296,92.52857109599574,0.42351647839993445,MIXED_FAILURE,False,0.8239765248027296,92.52857109599574,16.166865917386634,23.607025875995774,35.808466057089966,1.5168563056264077,0.2936738667608637,40159109.67824304,0.016881957028672148,3.3755723743296385e-24,0.1066051210120414,3.849721554392478e-08,1.5398880433057707e-14,6.995978877086845e-10,5.434301701229087e-10,0.17602347395422693,2.365469568048684e+22,264203873486684.3,3195760.4077309775,0.042022509266788834,6.02293944887153e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,950,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.8287066816681925,119.20900008324868,0.8339846166653643,MIXED_FAILURE,False,0.8287066816681925,119.20900008324868,16.51856514546406,23.873810416945435,36.019540017041955,1.5087470072006426,0.28375175064071534,38427599.68493141,0.017344006531671008,1.50282263865856e-23,0.15976461710948042,3.8725065959242573e-08,1.5490019317294054e-14,6.825636098673612e-10,5.357933305715152e-10,0.17129331711343512,2.138952748554333e+22,246808072861446.75,3057971.220506698,0.040893267496681124,5.926555060046655e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,975,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.8398432791385524,162.72752583544766,1.5035003974684253,MIXED_FAILURE,False,0.8398432791385524,162.72752583544766,17.302580919262056,24.51474646321092,36.52220675766013,1.4898056079212854,0.26200891644185575,34588300.59124553,0.01854484189020539,2.9917057885690466e-24,0.1764100150710363,3.900636352623189e-08,1.5602537613996344e-14,6.460480066706489e-10,5.188720692853567e-10,0.160156719696512,1.7101245741974122e+22,210914350176536.94,2752449.506122526,0.03823460069173241,5.688436589031386e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1000,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.8547289125153984,228.72045859752612,2.5187762861157865,MIXED_FAILURE,False,0.8547289125153984,228.72045859752612,17.904546927411356,25.348982231266206,37.19483441437593,1.4673107612383227,0.24658178720599885,30221070.733640127,0.02043825473998057,1.5755666696864263e-21,0.18986686978608788,3.9328289491442404e-08,1.5731306887177512e-14,5.886857085252833e-10,4.910597916033927e-10,0.14527108640484035,1.3470885332284581e+22,175917846496727.75,2404916.396394319,0.03468091749226427,5.314504059260357e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1025,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.8824719539152901,324.24707378709036,3.98841651980139,MIXED_FAILURE,False,0.8824719539152901,324.24707378709036,19.415560199456102,26.87881614966508,38.4515888205349,1.4305536600433206,0.22943129624868727,22900259.48913649,0.025251847141039726,7.603426291651888e-20,0.17532851284495624,3.9720814200235944e-08,1.5888315649365407e-14,5.163021801651602e-10,4.537132200556947e-10,0.11752804511467863,8.864344715004991e+21,124269256911632.33,1822344.7478915772,0.028057754229470492,4.553629828814348e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1050,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9114250245073515,458.5422400867834,6.054496001335129,GRAIN_GROWTH_FAILURE,False,0.9114250245073515,458.5422400867834,23.200852556741726,28.36419837111846,39.755743343464886,1.401617025212521,0.18706214548010666,15770324.508974556,0.03348244720533934,1.8765230103089822e-21,0.09631077560844793,4.012057359143325e-08,1.604822038093731e-14,4.460289295832878e-10,4.148185254958664e-10,0.08857497463178493,4.803205678735998e+21,76688194729638.33,1254962.549883284,0.02114571777584773,3.6901978741882584e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1075,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9370806900315448,643.7925309226523,8.904500475733112,GRAIN_GROWTH_FAILURE,False,0.9370806900315448,643.7925309226523,23.653091789818845,29.78270258699006,40.8945875890339,1.373098612175573,0.19309617960011086,10677429.77574124,0.001562824014826247,2.369240833686853e-22,0.08334733158110598,4.049733019813682e-08,1.6198920147473436e-14,4.050443383768227e-10,3.906335700564818e-10,0.06291930917276105,2.971567560990586e+21,49601813505042.88,849682.8641629028,0.015020878796116206,2.756279397912656e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1100,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9674164021781628,896.3518362358672,12.790028249782571,GRAIN_GROWTH_FAILURE,False,0.9674164021781628,896.3518362358672,26.076576370912765,35.496293877375,42.31091369469729,1.1919811640297993,0.17877461434978836,4867050.958196582,0.003016433238648487,1.5583594143484822e-23,0.033495657638084354,4.067232315969265e-08,1.6268915835607502e-14,3.827131448801452e-10,3.7682987962295527e-10,0.03258359706227793,1.056586506754405e+21,19909474902859.516,387307.60913856595,0.0077787609855955635,1.6131318285207523e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1125,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9806420639726023,1238.9960590085177,18.061477830900273,GRAIN_GROWTH_FAILURE,False,0.9806420639726023,1238.9960590085177,31.988406208238747,37.57776304207247,48.09457019698983,1.279867834153476,0.12501885429810827,2622509.658389211,0.005071665804049804,2.6400457058129306e-23,0.013611730060684677,4.018000215834129e-08,1.6071990488285005e-14,3.716169258837944e-10,3.6975035568533555e-10,0.019357935286014358,4.4037607673450044e+20,9540415513273.232,208692.6877194404,0.004621366810225551,1.039573901176226e-10,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1150,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9909788958418722,1705.0968647498248,25.23225945768961,GRAIN_GROWTH_FAILURE,False,0.9909788958418722,1705.0968647498248,32.34883355484074,39.13468088962801,53.859252330016275,1.376253775568431,0.15902662851032343,1164017.778975046,0.01084718822974879,9.78416213592011e-25,0.00754231641225267,3.842682976413648e-08,1.537071602306827e-14,3.6610959447995123e-10,3.659742728842589e-10,0.009021103426028644,1.817278804026594e+20,4068410304835.059,92629.59168536394,0.002153629978369355,5.135404659348736e-11,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1175,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9971971476678843,2346.4409364990825,35.099091330755115,GRAIN_GROWTH_FAILURE,False,0.9971971476678843,2346.4409364990825,37.102414127668595,49.10753972551507,57.48503603328145,1.170594909755042,0.14484081554170075,303162.24755971966,0.00036160501908850436,1.0450762388754038e-23,0.0013186943570154797,3.4233480889275606e-08,1.36933765919013e-14,3.610871762647309e-10,3.620151397420416e-10,0.0028028516089997394,3.3679488528835543e+19,890105950873.6631,24124.88512898913,0.0006691317051193021,1.8953579373354698e-11,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1200,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9986111336669798,3247.5472134404836,48.96226482216129,GRAIN_GROWTH_FAILURE,False,0.9986111336669798,3247.5472134404836,44.21140360880685,51.24772797619627,58.2840523435857,1.137300220814817,0.08439499450637725,138972.64379487632,0.0007283384501822444,7.875064327324425e-24,0.0005014898251033894,2.641244444408354e-08,1.0564969116512322e-14,3.522149698705858e-10,3.5453488741245035e-10,0.0013888656262597107,1.2487122391772746e+19,370855294815.0061,11059.091607251894,0.000331567413291103,1.0012502364267172e-11,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1225,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9990037933620661,4003.3585059550537,60.590130860846976,GRAIN_GROWTH_FAILURE,False,0.9990037933620661,4003.3585059550537,44.27747011108151,51.49374621867601,58.71002232627051,1.1401388836024764,0.09624533920936401,98938.72471136143,0.0010136982733951238,5.112675220923256e-18,0.000381349237731982,1.3737534499508592e-06,5.495007921562829e-13,4.992485462136976e-10,4.3498352484222767e-10,0.0009962057031523497,8.795274517504994e+18,262469446680.61893,7873.2935505107125,0.00023782681615221253,7.251307599269755e-12,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1250,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9990299477941217,5168.465980556976,78.51486123933809,GRAIN_GROWTH_FAILURE,False,0.9990299477941217,5168.465980556976,44.282495894563034,51.517257883143316,58.7520198717236,1.1404337553250778,0.0973214820525629,96275.28943265174,0.0010401609795005872,4.883461400401576e-16,0.0003623828910232426,6.642637743151506e-05,2.6570517467568746e-11,7.119474501175998e-10,5.28255061244037e-10,0.0009700509391052979,8.550678627152655e+18,255270991715.25916,7661.34410540472,0.00023158290543409901,7.067236501217956e-12,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1275,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9990123425321841,7512.369235964044,114.57491132252375,GRAIN_GROWTH_FAILURE,False,0.9990123425321841,7512.369235964044,44.27954594494096,51.502221950262836,58.724897955584716,1.140240085414121,0.09660401013285513,98065.22431338766,0.0010206182093717058,1.103712487488064e-14,0.0003604261563625199,0.0007233169174326108,2.89326383748357e-10,7.864436516627116e-10,5.235778509379763e-10,0.0009876558684680328,8.714577206752108e+18,260101536590.3061,7803.782597445581,0.00023578585212679214,7.191361857894587e-12,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1300,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9991053093880616,11709.087246522125,179.13980379264808,GRAIN_GROWTH_FAILURE,False,0.9991053093880616,11709.087246522125,44.297853776790014,51.59253656830877,59.24446435010423,1.1483146263154607,0.1006718372171695,88604.04882102259,0.0011248138596246504,3.228341089582144e-12,0.0003323351837386449,0.00329639677813616,1.1580071633550524e-09,5.747270287134998e-10,3.59740942907454e-10,0.0008946885194632655,7.846900171312799e+18,234547467242.20654,7050.886173910682,0.00021359165014186372,6.53664506158602e-12,synthetic_failure_modes_only_process_grid_not_justified
narrow_fine_connected,discrete_bin,renewal,4,1325,96,"{""A"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""G"": 6.5e-08, ""phi"": [[3.141291498e-05, 0.00128129036897, 0.0160233835299, 0.06143675057268, 0.07222201323819, 0.02603024686544, 0.00287643342436, 9.745356026e-05, 1.01229813e-06, 3.22394e-09, 3.15e-12, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], ""rho"": 0.82}",False,0.82,65.0,0.9993356969353463,18607.30966497755,285.2663025381161,GRAIN_GROWTH_FAILURE,False,0.9993356969353463,18607.30966497755,44.36625686769116,51.93395571598058,64.69846427164237,1.245783483651218,0.1135569950677988,65171.175906797886,0.001510536581246229,1.469048217645195e-10,0.0002610579605942349,0.010266367211177047,2.6163261344824286e-09,3.688130933064134e-11,2.531284677120724e-11,0.0006643003861333918,5.699710144978473e+18,171285717224.62024,5186.157396339159,0.0001585906746760928,4.912893260739645e-12,synthetic_failure_modes_only_process_grid_not_justified
