attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,window_width_C,lower_bracketed,upper_bracketed,complete,candidate_id,exact_reconfirmed,rho_high_final,rho_two_final,fingerprint,rho_switch_exact,switch_error,G0_nm,G1_nm,first_step_growth_fraction,first_step_growth_le_20pct,closed_fraction_at_switch,high_density_support_active,production_gate_passed
True,0.8829405549453849,0.8938129038898149,0.90312762029312,0.0299999999999966,0.0299999999999966,0.0672364329708472,Tier_B,nan,275.0,True,True,True,693168,True,0.9818487260362176,0.9803463726636372,b46304a8d7c7055a,0.87999936,6.399999999961992e-07,102.95481792457315,117.06666849073139,0.13706838446838754,True,0.6494149879062678,True,True
True,0.2771477459996112,0.3190687505790738,0.3448162659393647,0.0299999999999966,0.0221999999999975,0.011447296451304,Tier_B,nan,125.0,True,True,True,822940,True,0.9810335276385648,0.980009438402435,a622dbdfb5ded0ce,0.8799993689000774,6.310999226544212e-07,99.51971279037127,112.93125723883682,0.1347626924598917,True,0.02188638615837677,True,True
True,0.3238046572801711,0.3389414747772701,0.3523056361851885,0.0299999999999966,0.0299999999999966,0.0124208754777974,Tier_B,nan,265.0,True,True,True,581668,True,0.981002871813376,0.9814628699606158,0a3ec6582d9a729a,0.8799992493014475,7.506985525429499e-07,110.43697847400523,119.44922480093048,0.08160533230313405,True,0.46030078282666337,True,True
True,0.4006854340377894,0.4229626165997483,0.4461440498007993,0.0299999999999966,0.0299999999999966,0.016488527034259,Tier_B,nan,290.0,True,True,True,295003,True,0.980412897022888,0.9817003407224052,0d49b9b7e98d8367,0.87999936,6.399999999961992e-07,100.09505980095489,105.08767268026189,0.049878714186645245,True,0.6214173509656965,True,True
True,0.1829734771491897,0.2309788280970066,0.3215744841294335,0.0240999999999973,0.0021999999999997,0.0081562430794741,Tier_B,nan,215.0,True,True,True,366094,True,0.98,0.980147057399122,24fa50efc9e8a11f,0.87999936,6.399999999961992e-07,107.03956852143658,128.06165749645697,0.19639549435226233,True,0.147090077345526,True,True
True,0.3855887492102935,0.3954750022362947,0.3980995762415987,0.0299999999999966,0.0299999999999966,0.0150517656613183,Tier_B,nan,60.0,True,True,True,85161,True,0.9800011169267114,0.980187348181585,61b8304acdf3c33b,0.87999936,6.399999999961992e-07,106.55525329778163,113.50364549943758,0.06520928801358883,True,0.9416338408109493,True,True
