T2_C,classification,practical,rho_final,candidate_id
1225,grain_growth,True,0.9800200905246066,538988
1250,grain_growth,True,0.9800261759099392,538988
1300,grain_growth,True,0.9800094174341576,538988
1350,grain_growth,True,0.980010576188417,538988
800,density_exhaustion,True,0.8800002804211022,521702
850,density_exhaustion,True,0.8804692872020595,521702
900,density_exhaustion,True,0.8819909639745513,521702
950,density_exhaustion,True,0.8872924285691632,521702
1000,density_exhaustion,True,0.895828144202294,521702
1050,density_exhaustion,True,0.9111046300249739,521702
1100,density_exhaustion,True,0.9405227030013251,521702
1150,density_exhaustion,True,0.9780166845101214,521702
1160,success,True,0.980022904601642,521702
1170,success,True,0.9800062896588769,521702
1175,success,True,0.9800257193044919,521702
1200,success,True,0.980080469624459,521702
1250,success,True,0.9800071010619505,521702
1300,success,True,0.9801180318349405,521702
1350,success,True,0.9801359349987258,521702
800,density_exhaustion,True,0.8799999023988105,239439
850,density_exhaustion,True,0.8800000850395772,239439
900,density_exhaustion,True,0.8801395072563869,239439
950,density_exhaustion,True,0.8809424328073947,239439
1000,density_exhaustion,True,0.8855297938585787,239439
1050,density_exhaustion,True,0.9059354600730888,239439
1075,density_exhaustion,True,0.9279852911722573,239439
1085,density_exhaustion,True,0.9386299840059054,239439
1095,mixed,True,0.9494601427506975,239439
1100,mixed,True,0.9546749198065598,239439
1125,mixed,True,0.9758286941278016,239439
1135,grain_growth,True,0.9800114965787463,239439
1145,grain_growth,True,0.9800008930101487,239439
1150,grain_growth,True,0.9800206196402511,239439
1200,grain_growth,True,0.980037574342233,239439
1250,grain_growth,True,0.9802797303651439,239439
1300,grain_growth,True,0.9801717092513231,239439
1350,grain_growth,True,0.9802644639028091,239439
800,density_exhaustion,True,0.8799994919075232,611765
850,density_exhaustion,True,0.8800001571343609,611765
900,density_exhaustion,True,0.8803934724271183,611765
950,density_exhaustion,True,0.8818084124041966,611765
1000,density_exhaustion,True,0.8873413752753132,611765
1050,density_exhaustion,True,0.9058489675114672,611765
1075,density_exhaustion,True,0.9248294157088549,611765
1085,density_exhaustion,True,0.9344865656087645,611765
1095,mixed,True,0.9448748026277258,611765
1100,mixed,True,0.9501409939721157,611765
1125,mixed,True,0.9734921277364081,611765
1135,grain_growth,True,0.9800172690341381,611765
1145,grain_growth,True,0.9800049651814201,611765
1150,grain_growth,True,0.9800295480500321,611765
1200,grain_growth,True,0.9800094868779309,611765
1250,grain_growth,True,0.9800213554410749,611765
1300,grain_growth,True,0.980117659223226,611765
1350,grain_growth,True,0.9800782257334198,611765
800,density_exhaustion,True,0.8799996591532856,301427
850,density_exhaustion,True,0.8799996809649728,301427
900,density_exhaustion,True,0.879999868696519,301427
950,density_exhaustion,True,0.8800095711796214,301427
1000,density_exhaustion,True,0.880059339903854,301427
1050,density_exhaustion,True,0.8805089391241241,301427
1100,density_exhaustion,True,0.8838471744506449,301427
1150,density_exhaustion,True,0.9094986299146457,301427
1200,density_exhaustion,True,0.9234941691619594,301427
1210,density_exhaustion,True,0.9271016573212878,301427
1220,density_exhaustion,True,0.9320231122958541,301427
1225,mixed,True,0.9350839326914695,301427
1250,mixed,True,0.9573047567582599,301427
1260,mixed,True,0.9688785569023918,301427
1270,grain_growth,True,0.9800026360747648,301427
1275,grain_growth,True,0.9800004401362983,301427
1300,grain_growth,True,0.9800108392569972,301427
1350,grain_growth,True,0.9801027420573591,301427
800,unattainable_first_step,True,0.8138252767818962,618133
850,unattainable_first_step,True,0.8138252767818962,618133
900,unattainable_first_step,True,0.8138252767818962,618133
950,unattainable_first_step,True,0.8138252767818962,618133
1000,unattainable_first_step,True,0.8138252767818962,618133
1050,unattainable_first_step,True,0.8138252767818962,618133
1100,unattainable_first_step,True,0.8138252767818962,618133
1150,unattainable_first_step,True,0.8138252767818962,618133
1200,unattainable_first_step,True,0.8138252767818962,618133
1250,unattainable_first_step,True,0.8138252767818962,618133
1300,unattainable_first_step,True,0.8138252767818962,618133
1350,unattainable_first_step,True,0.8138252767818962,618133
800,density_exhaustion,True,0.880000355074246,493639
850,density_exhaustion,True,0.8813295744547779,493639
900,density_exhaustion,True,0.8843615853397067,493639
950,density_exhaustion,True,0.8926136548215425,493639
1000,density_exhaustion,True,0.9113230483296505,493639
1050,density_exhaustion,True,0.943099315899514,493639
1075,density_exhaustion,True,0.9610257739129725,493639
1085,density_exhaustion,True,0.9677426263760561,493639
1095,mixed,True,0.9739278079139373,493639
1100,mixed,True,0.9767752150822094,493639
1110,grain_growth,True,0.9800319085285555,493639
1120,grain_growth,True,0.9800269370290466,493639
1125,grain_growth,True,0.9800103328847061,493639
1150,grain_growth,True,0.9800395553081621,493639
1200,grain_growth,True,0.9800661874823935,493639
1250,grain_growth,True,0.9800992472860991,493639
1300,grain_growth,True,0.9800065817926806,493639
1350,grain_growth,True,0.9800620664999,493639
800,density_exhaustion,True,0.8799993638056328,26268
850,density_exhaustion,True,0.8799993799938515,26268
900,density_exhaustion,True,0.879999554442763,26268
950,density_exhaustion,True,0.883116682648327,26268
1000,density_exhaustion,True,0.9023848220322015,26268
1050,density_exhaustion,True,0.969204119277265,26268
1060,density_exhaustion,True,0.9785375478194426,26268
1070,success,True,0.9800219827852287,26268
1075,success,True,0.9800122871095611,26268
1100,success,True,0.9800321138439143,26268
1150,success,True,0.9800468535103297,26268
1200,success,True,0.9800462237807751,26268
1225,success,True,0.9800646781353162,26268
1235,grain_growth,True,0.9801138119692279,26268
1245,grain_growth,True,0.9804623412443623,26268
1250,grain_growth,True,0.9806033543747322,26268
1260,success,True,0.9802652579296033,26268
1270,success,True,0.9806555437075437,26268
1275,success,True,0.9813430657376361,26268
1300,success,True,0.981999362535354,26268
1310,grain_growth,True,0.981999362535354,26268
1320,grain_growth,True,0.981999362535354,26268
1325,grain_growth,True,0.981999362535354,26268
1350,grain_growth,True,0.981999362535354,26268
800,density_exhaustion,True,0.8799992627441046,757591
850,density_exhaustion,True,0.8799992638893945,757591
900,density_exhaustion,True,0.8799992818201778,757591
950,density_exhaustion,True,0.8799995760369784,757591
1000,density_exhaustion,True,0.8806214404923398,757591
1050,density_exhaustion,True,0.8883555867105799,757591
1075,density_exhaustion,True,0.9090791384148369,757591
1085,density_exhaustion,True,0.9278171983785265,757591
1095,density_exhaustion,True,0.9595951487285147,757591
1100,success,True,0.9800020144286592,757591
1150,success,True,0.9806597423403689,757591
1200,success,True,0.9815443831260231,757591
1250,success,True,0.9802751565859512,757591
1300,success,True,0.9816085155810413,757591
1350,success,True,0.9800429646620777,757591
800,density_exhaustion,True,0.8799997986331324,585076
850,density_exhaustion,True,0.8799998030053405,585076
900,density_exhaustion,True,0.8799998843518038,585076
950,density_exhaustion,True,0.8801710947723151,585076
1000,density_exhaustion,True,0.8820617042023929,585076
1050,density_exhaustion,True,0.9012032496753054,585076
1075,density_exhaustion,True,0.9496263589314586,585076
1085,success,True,0.9801088226770216,585076
1095,success,True,0.980169648928002,585076
1100,success,True,0.9800301662256692,585076
1150,success,True,0.9804322411254248,585076
1200,success,True,0.9819498162062967,585076
1250,success,True,0.9813194132800341,585076
1300,success,True,0.9819997984493465,585076
1310,success,True,0.9819997984493465,585076
1320,grain_growth,True,0.9816602091378788,585076
1325,grain_growth,True,0.9819997984493465,585076
1350,grain_growth,True,0.9817745249617931,585076
800,unattainable_first_step,True,0.7828637029673764,11223
850,unattainable_first_step,True,0.7828637029673764,11223
900,unattainable_first_step,True,0.7828637029673764,11223
950,unattainable_first_step,True,0.7828637029673764,11223
1000,unattainable_first_step,True,0.7828637029673764,11223
1050,unattainable_first_step,True,0.7828637029673764,11223
1100,unattainable_first_step,True,0.7828637029673764,11223
1150,unattainable_first_step,True,0.7828637029673764,11223
1200,unattainable_first_step,True,0.7828637029673764,11223
1250,unattainable_first_step,True,0.7828637029673764,11223
1300,unattainable_first_step,True,0.7828637029673764,11223
1350,unattainable_first_step,True,0.7828637029673764,11223
800,density_exhaustion,True,0.8799993629242444,597244
850,density_exhaustion,True,0.8799993914556876,597244
900,density_exhaustion,True,0.8799996380048533,597244
950,density_exhaustion,True,0.880153922961332,597244
1000,density_exhaustion,True,0.8808099799145571,597244
1050,density_exhaustion,True,0.8839328044378357,597244
1100,density_exhaustion,True,0.8984933446295207,597244
1110,density_exhaustion,True,0.9055117530015022,597244
1120,density_exhaustion,True,0.9159865155774458,597244
1125,mixed,True,0.9236771107146883,597244
1150,mixed,True,0.9453018190159516,597244
1200,mixed,True,0.9471103771623135,597244
1250,mixed,True,0.9510750011632324,597244
1300,mixed,True,0.9547497660426112,597244
1350,mixed,True,0.9570796518453247,597244
800,density_exhaustion,True,0.8799993600135044,3519
850,density_exhaustion,True,0.8799993603129574,3519
900,density_exhaustion,True,0.8799993655483718,3519
950,density_exhaustion,True,0.8799994377622627,3519
1000,density_exhaustion,True,0.8801969620141503,3519
1050,density_exhaustion,True,0.8818695150312992,3519
1100,density_exhaustion,True,0.8948720798121453,3519
1150,density_exhaustion,True,0.9723572863590938,3519
1160,grain_growth,True,0.9800696861299555,3519
1170,grain_growth,True,0.9801398822517402,3519
1175,grain_growth,True,0.9801221861035033,3519
1200,grain_growth,True,0.9802285258802309,3519
1250,grain_growth,True,0.9802310050808755,3519
1300,grain_growth,True,0.9804508326435086,3519
1350,grain_growth,True,0.98010828388251,3519
800,density_exhaustion,True,0.8799993729384611,284153
850,density_exhaustion,True,0.8799993731580953,284153
900,density_exhaustion,True,0.8799993776302835,284153
950,density_exhaustion,True,0.8799994485946367,284153
1000,density_exhaustion,True,0.8801080973764579,284153
1050,density_exhaustion,True,0.8811609734757699,284153
1100,density_exhaustion,True,0.890598487621474,284153
1150,density_exhaustion,True,0.978168976890279,284153
1160,success,True,0.9800049407003069,284153
1170,success,True,0.9800181415412287,284153
1175,success,True,0.9800838930554105,284153
1200,success,True,0.9800310817358489,284153
1250,success,True,0.980290666450337,284153
1300,success,True,0.981337820207475,284153
1350,success,True,0.9817377548787525,284153
800,density_exhaustion,True,0.8800111482452918,781478
850,density_exhaustion,True,0.8800116150287542,781478
900,density_exhaustion,True,0.880776656773526,781478
950,density_exhaustion,True,0.890517051122429,781478
975,density_exhaustion,True,0.9162281295519764,781478
985,density_exhaustion,True,0.9389120847627908,781478
995,density_exhaustion,True,0.9759964956201936,781478
1000,success,True,0.9800706712006326,781478
1050,success,True,0.9804287024492747,781478
1100,success,True,0.9800111265402243,781478
1150,success,True,0.9800111265402243,781478
1200,success,True,0.9800111265402243,781478
1250,success,True,0.9800111265402243,781478
1300,success,True,0.9814386061021947,781478
1325,success,True,0.9800111265402243,781478
1335,grain_growth,True,0.9800495327581402,781478
1345,grain_growth,True,0.9817243502419515,781478
1350,grain_growth,True,0.9802749780169168,781478
800,density_exhaustion,True,0.8800000870614058,152239
850,density_exhaustion,True,0.8802793563198269,152239
900,density_exhaustion,True,0.8811285133586179,152239
950,density_exhaustion,True,0.8840653348829353,152239
1000,density_exhaustion,True,0.8932699091065087,152239
1050,density_exhaustion,True,0.9199080142011457,152239
1075,density_exhaustion,True,0.9476953152930773,152239
1085,density_exhaustion,True,0.963529579440958,152239
1095,success,True,0.9800616571521656,152239
1100,success,True,0.9800773423279951,152239
1150,success,True,0.9803119221710478,152239
1200,success,True,0.9806843417297454,152239
1250,success,True,0.9810986354316725,152239
1300,success,True,0.98199936,152239
1325,success,True,0.9819993600000001,152239
1335,success,True,0.9819993600000001,152239
1345,grain_growth,True,0.98199936,152239
1350,grain_growth,True,0.98199936,152239
800,density_exhaustion,True,0.8799993618121431,120857
850,density_exhaustion,True,0.879999389193676,120857
900,density_exhaustion,True,0.8799997310997424,120857
950,density_exhaustion,True,0.8804204431220131,120857
1000,density_exhaustion,True,0.8835915395296302,120857
1050,density_exhaustion,True,0.9048298021463314,120857
