candidate_id,path,t,T_C,rho,G_mean,G50,G90,connected,topology_variance,closed,rho_dot_open,rho_dot_closed,migration_factor,PR_memory,sweep_memory,residual_stress,X_J,phase,N_total,pore_radius_proxy,f_GBseg,f_TJ,f_iso,closed_accommodation
693168,highT,0.0,1400.0,0.7,102.95481792457315,96.6600477064951,129.86834009759525,0.5808905609186247,0.000368548986557821,0.010387004823416666,0.00015665228630051839,8.558859877705606e-06,2.0565801323084202e-05,0.0,0.0,0.0,0.1,0.0,0.30000000000000004,1.0,0.5808905609186248,0.10218060856448966,0.306541825693469,0.9090423597991542
693168,highT,12.105720747451688,1400.0,0.702,106.24842753472326,99.72263329115293,132.07631579830422,0.5762038090166259,0.0003638847340187491,0.0733929442769499,0.00015310329431513273,6.037580596314109e-05,1.114966403571486e-05,0.00495825359258475,1.6155240821505413e-12,0.5918836329542403,0.1049346142067932,0.0,0.29877179128100534,0.9991380366267183,0.5762038090108422,0.10368281305446919,0.24663360041349708,0.9086946704322698
693168,highT,21.47431934746904,1400.0,0.704,107.558767074686,100.98088437570317,133.06333862537002,0.564881176975178,0.00034427886468727285,0.11794485048151854,0.0001461536571890953,9.775766395059195e-05,4.281752856778878e-06,0.027915555242656036,1.6740382682093567e-12,2.7637947192828762,0.12778262066612633,0.0,0.3004094653809626,0.9950805688120378,0.5648811769707633,0.10817096964740344,0.20887382603365012,0.906781521959288
693168,highT,29.67402074162699,1400.0,0.706,107.99528673078599,101.38810281411321,133.39413729807575,0.5551176182573838,0.0003313013229279303,0.1525483478947745,0.00014018818976906713,0.00012712755972157984,2.8664148520752355e-06,0.04900549542517713,1.6760928228448486e-12,4.662949944139177,0.14877215756574091,0.0,0.3020149659219901,0.9910703142077364,0.5551176182536404,0.11238673983260825,0.1797948686114476,0.9040522510523183
693168,highT,37.15580961419013,1400.0,0.708,108.26180400304378,101.63472925382602,133.59333845237703,0.546779582291191,0.00031987755979186866,0.18086219977504986,0.0001350804066772962,0.00015132376073371325,2.2701172145853604e-06,0.06791809648054686,1.6766501408111485e-12,6.30467075495141,0.16759472094292038,0.0,0.3034634232897715,0.9872405016433898,0.5467795822878811,0.11627738998891236,0.15591488519286548,0.9007920322932621
693168,highT,44.13894822589149,1400.0,0.71,108.45858962079932,101.81632350411522,133.73949035604676,0.5394370549358327,0.00030956994795285975,0.20482799477908845,0.00013057373016493005,0.00017187571457557042,1.9384163390310565e-06,0.08530585428109069,1.6769141594097857e-12,7.765493090735077,0.18489970035852626,0.0,0.30480036522405884,0.9835375059722334,0.5394370549328383,0.1199487295559824,0.13561290963061462,0.8971454116290676
693168,highT,50.75162361604136,1400.0,0.712,108.61752006338857,101.96283012001969,133.85708073152807,0.5328395758678015,0.0003001237271681073,0.22556635241085787,0.00012651833138094406,0.00018967729662487526,1.7263509275430524e-06,0.10155081890376402,1.6770746146213803e-12,9.089340997281305,0.2010673270790046,0.0,0.30605258075696085,0.9799295896496669,0.5328395758650522,0.12346267570288721,0.1179548966164215,0.8931964614807026
693168,highT,57.07682176192841,1400.0,0.714,108.75275667726264,102.08745724644747,133.9568804297429,0.526825823490947,0.00029137176133250703,0.24379381479036405,0.00012281751539814587,0.00020530688196096578,1.5789365037757566e-06,0.11690023689251668,1.6771866869164943e-12,10.304457356763145,0.21634367059135448,0.0,0.30723746112144545,0.9763960228562467,0.5268258234883962,0.12685932971525543,0.10234431937220068,0.8889992436546127
693168,highT,63.17207105182234,1400.0,0.716,108.87182124865132,102.19719001511729,134.04457517525452,0.5212845644197992,0.0002831967795129028,0.2600011660995784,0.00011940451131038409,0.00021916510203698984,1.470606351544428e-06,0.13152539896103296,1.6772721534023035e-12,11.430354501474605,0.23089920615215154,0.0,0.30836708848071914,0.9729223120588222,0.521284564417414,0.13016653752753282,0.08837298848765622,0.8845909196357506
693168,highT,69.0792757186156,1400.0,0.718,108.97918706880074,102.29617052168811,134.1235320139764,0.5161352372706207,0.00027551244494971737,0.27454168224992404,0.00011623090541694827,0.00023154343573023435,1.3878086028106907e-06,0.1455509598287691,1.677341361543973e-12,12.481211955593366,0.2448579950418846,0.0,0.3094502770023829,0.9694978123283627,0.5161352372683767,0.13340464462108859,0.07574729439241254,0.8799982778163253
