candidate_id,highT_rho_final,two_step_rho_final,both_attain_098
693168,0.9818487260362176,0.9803463726636372,True
822940,0.9810335276385648,0.980009438402435,True
581668,0.9810028718133761,0.9814628699606158,True
295003,0.9804128970228881,0.9817003407224052,True
366094,0.98,0.9801470573991221,True
85161,0.9800011169267114,0.980187348181585,True
