candidate_id,ablation,tier,median_reduction,span20,window_width_C,lower_bracketed,upper_bracketed,complete,rho_high_final,rho_two_final,loss_from_full
693168,no_residual_stress,Tier_B,0.2710798370731343,0.024099999999997346,290,True,True,True,0.981655343378063,0.9806564205229382,False
693168,topology_disabled,Tier_B,0.8501068784151287,0.029999999999996696,250,True,True,True,0.9812807129450256,0.9801270042881955,False
822940,full_model,Tier_B,0.3190687505790738,0.029999999999996696,125,True,True,True,0.9810335276385648,0.980009438402435,False
822940,no_PR_damage,Tier_C,0.052625708530026905,0.0,40,True,True,True,0.9813147068928986,0.9800005646235807,True
822940,no_sweep_coalescence,Tier_B,0.31906865321823963,0.029999999999996696,125,True,True,True,0.9810335276356211,0.9800094384117981,False
822940,no_local_region_heterogeneity,Tier_B,0.3873325184385883,0.029999999999996696,225,True,True,True,0.9804601646850764,0.9802928575710541,False
822940,homogenized_network,Tier_B,0.37828129942285615,0.029999999999996696,140,True,True,True,0.9802259638744624,0.9800064004220744,False
822940,no_interregion_exchange,Tier_B,0.3190625876464175,0.029999999999996696,125,True,True,True,0.9810335293924406,0.9800094455526913,False
822940,no_pore_detachment,Tier_B,0.31901545356296757,0.029999999999996696,125,True,True,True,0.9810335183158868,0.9800094342193773,False
822940,no_recapture,Tier_B,0.35199168799867664,0.029999999999996696,140,True,True,True,0.9816776591673206,0.9800088874316646,False
822940,no_closed_transition,reject,nan,0.0,0.0,False,False,False,0.7419272707115557,0.7419272707115557,True
822940,no_closed_shrinkage,reject,nan,0.0,0.0,False,False,False,0.7083266395367203,0.7083266395367203,True
822940,infinite_closed_accommodation,reject,nan,0.0,0.0,False,False,False,0.7866206180871618,0.7866206180871618,True
822940,no_attached_pore_drag,Tier_B,0.31045283269748847,0.029999999999996696,105,True,True,True,0.9815145227412609,0.9800043075774458,False
822940,no_persistent_junction,Tier_B,0.3623168748428336,0.029999999999996696,160,True,True,True,0.9812679694908087,0.9800050006696072,False
822940,no_TJ_multihit,Tier_C,0.5097275040450905,0.029999999999996696,0.0,True,True,False,0.9800437879328128,0.9800005931660459,True
822940,q_TJ_0,Tier_B,0.3190687505790738,0.029999999999996696,125,True,True,True,0.9810335276385648,0.980009438402435,False
822940,q_TJ_1,Tier_B,0.21540325219647716,0.02779999999999694,200,True,True,True,0.9819842624069605,0.9800092662282558,False
822940,q_TJ_2,Tier_C,0.06298904763636615,0.0,240,True,False,False,0.981099425906926,0.9800060985847616,True
822940,no_residual_stress,Tier_B,0.5098136078384499,0.029999999999996696,25,True,True,True,0.9816367454415929,0.980004199097653,False
822940,topology_disabled,Tier_C,0.7472658144753199,0.029999999999996696,0.0,True,True,False,0.9801002677550034,0.9800006001318706,True
581668,full_model,Tier_B,0.3389414747772701,0.029999999999996696,265,True,True,True,0.9810028718133761,0.9814628699606158,False
581668,no_PR_damage,reject,nan,0.0,0.0,False,False,False,0.8289220421759678,0.8289220421759678,True
581668,no_sweep_coalescence,Tier_B,0.33893914785504864,0.029999999999996696,265,True,True,True,0.9810023604949372,0.9814627947723956,False
581668,no_local_region_heterogeneity,Tier_B,0.39084105284252246,0.029999999999996696,265,True,True,True,0.9819420100209344,0.9806280308278625,False
581668,homogenized_network,Tier_B,0.2604801707917477,0.029999999999996696,290,True,True,True,0.9815220336848544,0.9806623512741154,False
581668,no_interregion_exchange,Tier_B,0.338941474777282,0.029999999999996696,265,True,True,True,0.9810028718031759,0.9814628699599355,False
581668,no_pore_detachment,Tier_B,0.3389414888463961,0.029999999999996696,265,True,True,True,0.9810028759204201,0.9814628708826965,False
581668,no_recapture,Tier_B,0.3278586975441824,0.029999999999996696,265,True,True,True,0.9803151896059696,0.9814049660635729,False
581668,no_closed_transition,reject,nan,0.0,0.0,False,False,False,0.7282366801110641,0.7282366801110641,True
581668,no_closed_shrinkage,reject,nan,0.0,0.0,False,False,False,0.7080442047664586,0.7080442047664586,True
581668,infinite_closed_accommodation,reject,nan,0.0,0.0,False,False,False,0.8163102542759659,0.8163102542759659,True
581668,no_attached_pore_drag,Tier_C,0.09703143950698057,0.0,340,True,False,False,0.9812618868451067,0.981118016970872,True
581668,no_persistent_junction,Tier_B,0.33713419936010247,0.029999999999996696,265,True,True,True,0.9809780282842946,0.981457050815426,False
581668,no_TJ_multihit,Tier_B,0.4371636473526007,0.029999999999996696,315,True,True,True,0.981625301236098,0.9804497447998413,False
581668,q_TJ_0,Tier_B,0.5961796728739494,0.029999999999996696,225,True,True,True,0.9801622529345758,0.9814394063207785,False
581668,q_TJ_1,Tier_B,0.3389414747772701,0.029999999999996696,265,True,True,True,0.9810028718133761,0.9814628699606158,False
581668,q_TJ_2,Tier_C,0.144227021723221,0.0,330,True,False,False,0.9813032788901852,0.9804423027206627,True
581668,no_residual_stress,reject,nan,0.0,0.0,False,False,False,0.8303460092181887,0.8303460092181887,True
581668,topology_disabled,Tier_B,0.8030636724797013,0.029999999999996696,155,True,True,True,0.9801570974450692,0.9809948930489772,False
295003,full_model,Tier_B,0.4229626165997483,0.029999999999996696,290,True,True,True,0.9804128970228881,0.9817003407224052,False
295003,no_PR_damage,Tier_C,0.15941428094344456,0.0,0.0,True,True,False,0.98,0.980195718637837,True
295003,no_sweep_coalescence,Tier_B,0.4229625998590578,0.029999999999996696,290,True,True,True,0.980412897022894,0.9817003102039469,False
295003,no_local_region_heterogeneity,Tier_B,0.42216025569414095,0.029999999999996696,290,True,True,True,0.9804154126965525,0.981560117423989,False
295003,homogenized_network,Tier_B,0.406522110476622,0.029999999999996696,290,True,True,True,0.9816134330354704,0.98199936,False
295003,no_interregion_exchange,Tier_B,0.422967480093118,0.029999999999996696,290,True,True,True,0.9804128857187789,0.9817017570542175,False
295003,no_pore_detachment,Tier_B,0.422964913723739,0.029999999999996696,290,True,True,True,0.9804129560824144,0.98170072496115,False
295003,no_recapture,Tier_B,0.4229628599333348,0.029999999999996696,290,True,True,True,0.9804128966694945,0.9817004755779695,False
295003,no_closed_transition,reject,nan,0.0,0.0,False,False,False,0.7283066302410314,0.7283066302410314,True
295003,no_closed_shrinkage,reject,nan,0.0,0.0,False,False,False,0.7054586311608844,0.7054586311608844,True
295003,infinite_closed_accommodation,reject,nan,0.0,0.0,True,False,False,0.9104794891713214,0.9104794901632343,True
295003,no_attached_pore_drag,Tier_B,0.41969765770433487,0.029999999999996696,290,True,True,True,0.9804126120040703,0.9817012731615216,False
295003,no_persistent_junction,Tier_B,0.4196964323007947,0.029999999999996696,290,True,True,True,0.9804126262592389,0.9817014790744338,False
295003,no_TJ_multihit,Tier_B,0.8176858558403929,0.029999999999996696,190,True,True,True,0.9804125290328677,0.9817012879849678,False
295003,q_TJ_0,Tier_B,0.6097279140890881,0.029999999999996696,275,True,True,True,0.9804128834047526,0.9817012920561786,False
295003,q_TJ_1,Tier_B,0.4229626165997483,0.029999999999996696,290,True,True,True,0.9804128970228881,0.9817003407224052,False
295003,q_TJ_2,Tier_B,0.31492117402686515,0.029999999999996696,305,True,True,True,0.9804129182010178,0.9816992710973309,False
295003,no_residual_stress,Tier_B,0.4251211941226801,0.029999999999996696,190,True,True,True,0.9811523920259134,0.9800603750962055,False
295003,topology_disabled,Tier_B,0.8988970064974023,0.029999999999996696,105,True,True,True,0.9815861870066962,0.98090326781623,False
366094,full_model,Tier_B,0.23097882809700665,0.024099999999997346,215,True,True,True,0.98,0.9801470573991221,False
366094,no_PR_damage,Tier_B,0.2299891616020927,0.02379999999999738,215,True,True,True,0.98,0.9801701558420847,False
366094,no_sweep_coalescence,Tier_B,0.23097882503710887,0.024099999999997346,215,True,True,True,0.98,0.9801470574643347,False
366094,no_local_region_heterogeneity,Tier_B,0.23974451627287297,0.02679999999999705,215,True,True,True,0.9800000000000001,0.9801597958591711,False
366094,homogenized_network,Tier_B,0.27863056678820675,0.029999999999996696,165,True,True,True,0.9813823859271801,0.980138977169859,False
366094,no_interregion_exchange,Tier_B,0.23097882808276715,0.024099999999997346,215,True,True,True,0.98,0.9801470573591707,False
366094,no_pore_detachment,Tier_B,0.2309788276848782,0.024099999999997346,215,True,True,True,0.98,0.9801470585296762,False
366094,no_recapture,Tier_B,0.28670913358881733,0.029999999999996696,175,True,True,True,0.9816847527941598,0.9800796613157254,False
366094,no_closed_transition,Tier_C,0.16585665981621667,0.0037999999999995815,0.0,True,False,False,0.9712062192932985,0.9699781640227256,True
366094,no_closed_shrinkage,reject,nan,0.0,0.0,False,False,False,0.8269180559053337,0.8269180559053337,True
366094,infinite_closed_accommodation,Tier_C,0.11789792547190359,0.0,240,True,False,False,0.9810923619679475,0.9805292049565658,True
366094,no_attached_pore_drag,Tier_B,0.23032819391097692,0.023899999999997368,215,True,True,True,0.9819999999999999,0.9801470572879903,False
366094,no_persistent_junction,Tier_B,0.22891681391005847,0.023499999999997412,215,True,True,True,0.9819999999999999,0.9801470556124426,False
366094,no_TJ_multihit,Tier_C,0.15206399156553085,0.005799999999999361,0.0,True,True,False,0.98,0.9801368629690383,True
366094,q_TJ_0,Tier_B,0.23097882809700665,0.024099999999997346,215,True,True,True,0.98,0.9801470573991221,False
366094,q_TJ_1,Tier_C,0.12336596913148856,0.0,240,True,False,False,0.98,0.9801470661156303,True
366094,q_TJ_2,Tier_C,0.07964565660299994,0.0,240,True,False,False,0.9819999999999999,0.9801477187359192,True
366094,no_residual_stress,Tier_C,0.6059366640905409,0.029999999999996696,0.0,True,True,False,0.9819999999999999,0.9801673852869465,True
366094,topology_disabled,Tier_C,0.5323807230001927,0.029999999999996696,0.0,True,True,False,0.98,0.9800829310250782,True
85161,full_model,Tier_B,0.3954750022362947,0.029999999999996696,60,True,True,True,0.9800011169267114,0.980187348181585,False
85161,no_PR_damage,Tier_C,-0.2784453080718978,0.0,30,True,True,True,0.9817928006694037,0.980109202415877,True
85161,no_sweep_coalescence,Tier_B,0.3954750022332566,0.029999999999996696,60,True,True,True,0.9800011169267121,0.9801873481816157,False
85161,no_local_region_heterogeneity,Tier_B,0.426352205628004,0.029999999999996696,50,True,True,True,0.9800011155141306,0.9801912057680048,False
85161,homogenized_network,Tier_B,0.3966534502298882,0.029999999999996696,50,True,True,True,0.9802094898840537,0.9801050747548197,False
85161,no_interregion_exchange,Tier_B,0.39547504231251873,0.029999999999996696,60,True,True,True,0.9800011171656637,0.9801873495203721,False
85161,no_pore_detachment,Tier_B,0.3954749904826881,0.029999999999996696,60,True,True,True,0.9800011169411058,0.980187348456811,False
85161,no_recapture,Tier_B,0.3954750026024547,0.029999999999996696,60,True,True,True,0.9800011169225935,0.9801873479968471,False
85161,no_closed_transition,reject,nan,0.0,0.0,False,False,False,0.8071647168778593,0.8071647168778593,True
85161,no_closed_shrinkage,reject,nan,0.0,0.0,False,False,False,0.724310187622355,0.724310187622355,True
85161,infinite_closed_accommodation,reject,nan,0.0,0.0,False,False,False,0.7592566645134313,0.7592566645134313,True
85161,no_attached_pore_drag,Tier_C,0.3185200865953436,0.029999999999996696,0.0,True,True,False,0.9800010281979605,0.9801833584814141,True
85161,no_persistent_junction,Tier_B,0.39094278966489004,0.029999999999996696,65,True,True,True,0.9800009086559441,0.9801675971033086,False
85161,no_TJ_multihit,Tier_C,0.8469628710323274,0.029999999999996696,0.0,True,True,False,0.9800010996257957,0.9800050203807273,True
85161,q_TJ_0,Tier_C,0.7644034549773884,0.029999999999996696,0.0,True,True,False,0.9800008797069331,0.9801636625914233,True
85161,q_TJ_1,Tier_B,0.3954750022362947,0.029999999999996696,60,True,True,True,0.9800011169267114,0.980187348181585,False
85161,q_TJ_2,Tier_B,0.22958430693527165,0.029999999999996696,110,True,True,True,0.9800029965789486,0.9802474208045998,False
85161,no_residual_stress,Tier_C,0.11682479791289391,0.0,230,True,False,False,0.9800311750138593,0.9802957512155724,True
85161,topology_disabled,Tier_C,0.8554509403883288,0.029999999999996696,0.0,True,True,False,0.9800007734614109,0.9801508869880039,True
