candidate_id,rho_switch_exact,switch_error,G0_nm,G1_nm,first_step_growth_fraction,first_step_growth_le_20pct,closed_fraction_at_switch,high_density_support_active,production_gate_passed
693168,0.87999936,6.399999999961992e-07,102.95481792457315,117.06666849073139,0.13706838446838754,True,0.6494149879062678,True,True
597443,0.87999936,6.399999999961992e-07,105.8748401744233,24023.96810956931,225.90913223567628,False,0.8828415761218554,True,False
516308,0.87999936,6.399999999961992e-07,102.63672385903078,764.4526305862893,6.448139436292293,False,0.992787753414494,True,False
484895,0.87999936,6.399999999961992e-07,101.56396305522492,285.68897673623485,1.812897095999423,False,0.9999999999996985,True,False
697698,0.87999936,6.399999999961992e-07,117.31582281242589,648.1109329884064,4.524497185896731,False,0.6178038258923779,True,False
254592,0.8799996374045624,3.6259543756411716e-07,110.17115258311254,6147.774042166979,54.80203073149416,False,0.9837240839259738,True,False
419833,0.8799990379427861,9.620572138935302e-07,129.35864078661504,1877.573069437298,13.514477409626384,False,4.018424286560839e-07,True,False
26268,0.879999362535354,6.374646459583744e-07,106.88443129373466,988.1272797702962,8.244819547711044,False,0.9999997251150269,True,False
585076,0.8799997984493464,2.01550653611271e-07,100.45679463159249,863.6855762851171,7.597582467692018,False,0.993855459949283,True,False
781478,0.8800111265402243,1.1126540224282166e-05,115.0690477533509,1127.6408442248935,8.79968867598503,False,0.9320347848717545,True,False
120857,0.87999936,6.399999999961992e-07,109.43646511382256,2520.5921654814,22.03247060163891,False,0.9999999999901468,True,False
962760,0.87999936,6.399999999961992e-07,112.5146714422637,7548.169757029504,66.0860933980757,False,0.9999999999618285,True,False
543100,0.8799995378915657,4.6210843429594917e-07,106.30963819053267,928.9591117872293,7.73823980213637,False,2.830966207987224e-09,True,False
465410,0.87999936,6.399999999961992e-07,101.15589865125784,559.8259516181475,4.534288747195923,False,0.9999999803393435,True,False
571123,0.87999936,6.399999999961992e-07,118.03733048203577,1914.869388849382,15.22257451121201,False,0.9999537085471268,True,False
381066,0.87999936,6.399999999961992e-07,104.81975906957098,4022.0147028912425,37.37076843710116,False,0.9357232588647144,True,False
66577,0.8799995175451262,4.824548738291412e-07,130.4167511562555,598.5827336890377,3.589768786464103,False,0.999999999503305,True,False
318897,0.8799992962197399,7.037802600695642e-07,100.72990345107618,5000.430048126389,48.64196208681033,False,0.999169994828987,True,False
835943,0.8799990190983188,9.80901681213453e-07,104.83940580936394,444.97686868671474,3.2443665647613846,False,0.9999998218129015,True,False
822940,0.8799993689000774,6.310999226544212e-07,99.51971279037127,112.93125723883682,0.1347626924598917,True,0.02188638615837677,True,True
595130,0.8799993335739839,6.664260161493019e-07,100.38007127759374,2213.5948493216724,21.05213466326536,False,0.9860397567649163,True,False
430568,0.8799993238813332,6.761186668313712e-07,101.02619029996524,257.4419185813873,1.548269095538446,False,0.9999999455248635,True,False
410016,0.87999936,6.399999999961992e-07,101.2272907376678,2350.4933340538537,22.219956959484335,False,0.5246202913413033,True,False
765596,0.87999936,6.399999999961992e-07,110.95983502237374,740.1117746763881,5.670087194408259,False,0.8611643664782456,True,False
815685,0.87999936,6.399999999961992e-07,100.369024403444,760.6568718245795,6.578601828060399,False,0.9999991521834536,True,False
875258,0.87999936,6.399999999961992e-07,98.79090970841902,911.957222763821,8.23118559648311,False,0.35884708775383034,True,False
290262,0.879999150407662,8.495923380369419e-07,107.3788957625082,1477.9656926489997,12.764023946733841,False,4.3015609980465476e-08,True,False
632916,0.8799993115255978,6.88474402155137e-07,99.64904578527222,166.69908223944716,0.6728618013930314,False,0.016711278104691796,True,False
7373,0.8799993615332623,6.384667377012931e-07,98.78058398606635,560.8246054181773,4.677478131707394,False,0.9999999999997772,True,False
269855,0.87999936,6.399999999961992e-07,102.84405130480843,1434.491519889023,12.948220647565583,False,0.9941212406731822,True,False
209014,0.87999936,6.399999999961992e-07,111.9727932928441,1015.371342611927,8.068018335100486,False,0.7500074147923579,True,False
881907,0.8799993450721132,6.549278868117625e-07,106.65880638467907,1199.720613351115,10.248209632350132,False,0.9991499696226728,True,False
714329,0.87999936,6.399999999961992e-07,113.8469731028433,758.100545623455,5.6589433602123735,False,0.7580870576095897,True,False
412093,0.8799994736548674,5.263451325898671e-07,98.74507132884801,525.636393210442,4.323165866779613,False,1.0,True,False
