case_id,mode,path,subpopulation,t_s,rho_i,G_i_nm,pore_D50_i_nm,pore_D90_i_nm,connected_fine_i,large_pore_i,rho_dot_i,G_dot_i_nm_s,PR_work_i,sigma_res_GBseg,sigma_res_TJ,sigma_res_large_pore,f_defect_large_pore,stored_PR_work
L000,disabled_local_mixture,fast,matrix_connected,192.0000000000002,0.6499999999999999,67.50000000000001,23.742010782413203,9.496804312965281e-08,0.29696063971855824,0.5148035756389873,1.6933037100248818e-40,0.0,2.1376329930024554e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,194.4000000000002,0.6499999999999999,67.50000000000001,23.74201078241495,9.49680431296598e-08,0.29696063971848996,0.5148035756391701,3.966594810761839e-40,0.0,2.7133902585319096e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,196.80000000000018,0.6499999999999999,67.50000000000001,23.74201078241714,9.496804312966856e-08,0.29696063971840453,0.5148035756393988,9.191313262726046e-40,0.0,3.43399607913463e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,199.2000000000002,0.6499999999999999,67.50000000000001,23.742010782419868,9.496804312967948e-08,0.2969606397182979,0.5148035756396845,2.1071914317912925e-39,0.0,4.333313963162272e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,201.6000000000002,0.6499999999999999,67.50000000000001,23.742010782423275,9.49680431296931e-08,0.2969606397181653,0.5148035756400399,4.7806261854353384e-39,0.0,5.452518441663288e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,204.0000000000002,0.6499999999999999,67.50000000000001,23.742010782427496,9.496804312970998e-08,0.29696063971800063,0.514803575640481,1.0735083547092425e-38,0.0,6.841541382872766e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,206.4000000000002,0.6499999999999999,67.50000000000001,23.74201078243272,9.496804312973087e-08,0.29696063971779674,0.5148035756410269,2.3864331218083575e-38,0.0,8.560777858198981e-05,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,208.80000000000018,0.6499999999999999,67.50000000000001,23.74201078243917,9.496804312975668e-08,0.29696063971754516,0.5148035756417009,5.252881312161273e-38,0.0,0.00010683093248595895,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,211.2000000000002,0.6499999999999999,67.50000000000001,23.742010782447107,9.496804312978843e-08,0.2969606397172354,0.5148035756425307,1.14506376732851e-37,0.0,0.0001329617916045832,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,213.6000000000002,0.6499999999999999,67.50000000000001,23.742010782456866,9.496804312982746e-08,0.29696063971685505,0.5148035756435498,2.472423521065578e-37,0.0,0.00016505312307892224,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,216.0000000000002,0.6499999999999999,67.50000000000001,23.7420107824688,9.49680431298752e-08,0.2969606397163889,0.5148035756447982,5.288745075396209e-37,0.0,0.00020436577882423167,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,218.4000000000002,0.65,67.50000000000001,23.742010782483412,9.496804312993364e-08,0.29696063971581943,0.5148035756463238,1.1209664533992287e-36,0.0,0.000252406271458223,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,220.80000000000018,0.6499999999999999,67.50000000000001,23.742010782501204,9.496804313000482e-08,0.29696063971512515,0.5148035756481835,2.3545866891499774e-36,0.0,0.0003109704812572636,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,223.2000000000002,0.6499999999999999,67.50000000000001,23.742010782522836,9.496804313009135e-08,0.2969606397142807,0.5148035756504452,4.9021770934506816e-36,0.0,0.0003821943845128453,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,225.6000000000002,0.65,67.50000000000001,23.742010782549098,9.496804313019639e-08,0.29696063971325626,0.5148035756531896,1.011775228767301e-35,0.0,0.0004686128062671107,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,228.0000000000002,0.6500000000000001,67.50000000000001,23.74201078258089,9.496804313032357e-08,0.2969606397120161,0.5148035756565117,2.070459302367612e-35,0.0,0.0005732273249937901,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,230.4000000000002,0.6499999999999999,67.50000000000001,23.742010782619285,9.496804313047714e-08,0.2969606397105181,0.5148035756605243,4.2014797129288664e-35,0.0,0.0006995845943654751,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,232.80000000000018,0.6499999999999999,67.50000000000001,23.742010782665556,9.496804313066222e-08,0.2969606397087128,0.5148035756653601,8.455796923024631e-35,0.0,0.000851866498872752,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,235.2000000000002,0.65,67.50000000000001,23.742010782721206,9.496804313088482e-08,0.29696063970654185,0.5148035756711753,1.6880520123267128e-34,0.0,0.0010349937268557792,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,237.6000000000002,0.65,67.50000000000001,23.742010782787975,9.49680431311519e-08,0.29696063970393677,0.5148035756781537,3.34315859536721e-34,0.0,0.0012547445276529649,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,240.0000000000002,0.6499999999999999,67.50000000000001,23.74201078286793,9.496804313147172e-08,0.29696063970081715,0.51480357568651,6.569426912761305e-34,0.0,0.001517890620301743,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,242.4000000000002,0.6499999999999999,67.50000000000001,23.742010782963494,9.496804313185397e-08,0.29696063969708925,0.514803575696496,1.2810186746982584e-33,0.0,0.0018323524408382366,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,244.80000000000018,0.6499999999999999,67.50000000000001,23.742010783077443,9.496804313230978e-08,0.29696063969264336,0.514803575708405,2.4791209136961358e-33,0.0,0.0022073761550898694,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,247.2000000000002,0.6499999999999999,67.50000000000001,23.742010783213065,9.496804313285226e-08,0.29696063968735176,0.5148035757225793,4.7622232686253505e-33,0.0,0.002653735125348968,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,249.6000000000002,0.6499999999999999,67.50000000000001,23.74201078337418,9.496804313349672e-08,0.296960639681066,0.5148035757394169,9.081255007925456e-33,0.0,0.0031839588039242308,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,252.0000000000002,0.6499999999999999,67.50000000000001,23.742010783565195,9.496804313426079e-08,0.2969606396736135,0.5148035757593794,1.7193295779658155e-32,0.0,0.0038125923358148656,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,254.4000000000002,0.6499999999999999,67.50000000000001,23.742010783791244,9.496804313516497e-08,0.29696063966479475,0.5148035757830024,3.232223900092338e-32,0.0,0.004556490488216395,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,256.8000000000002,0.6499999999999999,67.50000000000001,23.74201078405823,9.496804313623292e-08,0.29696063965437824,0.5148035758109047,6.034253217294483e-32,0.0,0.005435149887878204,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,259.2000000000002,0.6499999999999999,67.50000000000001,23.742010784373008,9.496804313749203e-08,0.29696063964209735,0.5148035758438013,1.118858212733133e-31,0.0,0.00647108394017006,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,261.60000000000025,0.6499999999999999,67.50000000000001,23.742010784743464,9.496804313897385e-08,0.29696063962764424,0.5148035758825165,2.060651574347359e-31,0.0,0.007690245227804005,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,264.0000000000003,0.6499999999999999,67.50000000000001,23.742010785178667,9.496804314071466e-08,0.296960639610665,0.5148035759279985,3.770158161641309e-31,0.0,0.009122500644270235,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,266.4000000000003,0.6499999999999999,67.50000000000001,23.74201078568905,9.49680431427562e-08,0.29696063959075264,0.5148035759813374,6.853091792777579e-31,0.0,0.010802165008988025,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,268.80000000000035,0.6499999999999999,67.50000000000001,23.74201078628657,9.496804314514629e-08,0.2969606395674407,0.5148035760437825,1.2377444520508616e-30,0.0,0.012768599439791653,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,271.2000000000004,0.6499999999999999,67.50000000000001,23.742010786984924,9.49680431479397e-08,0.29696063954019464,0.5148035761167656,2.2214544022148685e-30,0.0,0.015066881325539558,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,273.6000000000004,0.6499999999999999,67.50000000000001,23.742010787799774,9.49680431511991e-08,0.2969606395084035,0.5148035762019236,3.962318344273588e-30,0.0,0.017748553349251198,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,276.00000000000045,0.6499999999999999,67.50000000000001,23.742010788749006,9.496804315499602e-08,0.29696063947136986,0.5148035763011253,7.024404719050263e-30,0.0,0.020872459662156985,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,278.4000000000005,0.6499999999999999,67.50000000000001,23.742010789852998,9.496804315941199e-08,0.29696063942829826,0.5148035764165001,1.2378261214567644e-29,0.0,0.02450567800331745,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,280.8000000000005,0.6499999999999999,67.50000000000001,23.74201079113494,9.496804316453977e-08,0.2969606393782836,0.5148035765504729,2.168406011072788e-29,0.0,0.028724557299958788,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,283.20000000000056,0.6499999999999999,67.50000000000001,23.74201079262122,9.496804317048488e-08,0.29696063932029737,0.5148035767057995,3.776525666588412e-29,0.0,0.033615871072303884,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,285.6000000000006,0.6499999999999999,67.50000000000001,23.74201079434174,9.496804317736697e-08,0.29696063925317195,0.5148035768856067,6.539647920132555e-29,0.0,0.039278097805357126,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,288.0000000000006,0.6499999999999999,67.50000000000001,23.742010796330426,9.496804318532171e-08,0.2969606391755843,0.5148035770934388,1.1260684414751368e-28,0.0,0.04582284034070545,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,290.40000000000066,0.6499999999999999,67.50000000000001,23.74201079862565,9.49680431945026e-08,0.2969606390860373,0.5148035773333065,1.9282410288465673e-28,0.0,0.053376397285763134,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,292.8000000000007,0.6499999999999999,67.50000000000001,23.742010801270784,9.496804320508313e-08,0.2969606389828387,0.514803577609742,3.2838311500373873e-28,0.0,0.06208150043780032,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,295.2000000000007,0.6499999999999999,67.50000000000001,23.74201080431477,9.496804321725908e-08,0.29696063886407886,0.514803577927861,5.562363830439434e-28,0.0,0.07209923327726626,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,297.6000000000008,0.6499999999999999,67.50000000000001,23.74201080781279,9.496804323125116e-08,0.2969606387276057,0.5148035782934288,9.37200311013634e-28,0.0,0.08361114670098149,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,300.0000000000008,0.6499999999999999,67.50000000000001,23.74201081182691,9.496804324730763e-08,0.29696063857099636,0.5148035787129341,1.5708495318701347e-27,0.0,0.0968215893422522,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,302.4000000000008,0.6499999999999999,67.50000000000001,23.74201081642696,9.496804326570783e-08,0.296960638391528,0.5148035791936723,2.6193881836996075e-27,0.0,0.11196027106325811,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,304.80000000000075,0.6499999999999999,67.50000000000001,23.742010821691277,9.496804328676511e-08,0.296960638186143,0.5148035797438321,4.345718239479735e-27,0.0,0.12928507950643342,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,307.20000000000084,0.6499999999999999,67.50000000000001,23.742010827707745,9.496804331083097e-08,0.29696063795141364,0.5148035803725961,7.173850831708353e-27,0.0,0.1490851709571025,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,309.6000000000008,0.6499999999999999,67.50000000000001,23.74201083457474,9.496804333829895e-08,0.29696063768350095,0.5148035810902473,1.1784311331663337e-26,0.0,0.1716843582002067,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,312.0000000000007,0.6499999999999999,67.50000000000001,23.74201084240233,9.496804336960932e-08,0.29696063737811146,0.5148035819082869,1.9264092243619624e-26,0.0,0.19744481955027304,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,314.40000000000055,0.6499999999999999,67.50000000000001,23.742010851313445,9.496804340525379e-08,0.2969606370304485,0.5148035828395633,3.1341237762927434e-26,0.0,0.22677115479617638,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,316.8000000000004,0.6499999999999999,67.50000000000001,23.74201086144528,9.496804344578112e-08,0.2969606366351602,0.5148035838984125,5.075013193173193e-26,0.0,0.26011481543090226,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,319.2000000000003,0.6499999999999999,67.50000000000001,23.7420108729507,9.49680434918028e-08,0.29696063618628193,0.5148035851008124,8.179772901265261e-26,0.0,0.2979789382311758,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,321.60000000000014,0.6499999999999999,67.50000000000001,23.742010885999914,9.496804354399966e-08,0.2969606356771735,0.5148035864645489,1.312373319966178e-25,0.0,0.34092361301187984,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,324.0,0.6499999999999999,67.50000000000001,23.742010900782144,9.496804360312858e-08,0.29696063510045206,0.5148035880093987,2.096110139237229e-25,0.0,0.3895716172046452,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,326.39999999999986,0.6499999999999999,67.50000000000001,23.74201091750759,9.496804367003036e-08,0.2969606344479174,0.5148035897573277,3.333030659553183e-25,0.0,0.44461465179735316,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,328.7999999999997,0.65,67.50000000000001,23.74201093640943,9.496804374563771e-08,0.29696063371047193,0.514803591732705,5.276676145435421e-25,0.0,0.5068201151195278,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,331.1999999999996,0.6499999999999999,67.50000000000001,23.742010957746082,9.496804383098432e-08,0.2969606328780337,0.5148035939625375,8.31772193359709e-25,0.0,0.5770384529651168,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,333.59999999999945,0.6499999999999999,67.50000000000001,23.74201098180361,9.496804392721444e-08,0.2969606319394413,0.5148035964767219,1.3055622448106955e-24,0.0,0.656211125605684,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,335.9999999999993,0.6499999999999999,67.50000000000001,23.742011008898398,9.496804403559359e-08,0.2969606308823524,0.5148035993083201,2.0406377037469707e-24,0.0,0.7453792343596107,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,338.3999999999992,0.6499999999999999,67.50000000000001,23.74201103937989,9.496804415751956e-08,0.296960629693133,0.5148036024938533,3.1763971941971856e-24,0.0,0.8456928525417019,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,340.79999999999905,0.6499999999999999,67.50000000000001,23.742011073633744,9.496804429453498e-08,0.2969606283567371,0.5148036060736242,4.924126935394114e-24,0.0,0.9584211078169792,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,343.1999999999989,0.6499999999999999,67.50000000000001,23.742011112085088,9.496804444834034e-08,0.2969606268565786,0.5148036100920618,7.602802771447378e-24,0.0,1.084963065215736,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,345.5999999999988,0.6499999999999999,67.50000000000001,23.742011155202103,9.496804462080841e-08,0.2969606251743919,0.5148036145980939,1.1692094621819774e-23,0.0,1.2268594623264244,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,347.99999999999864,0.6499999999999999,67.50000000000001,23.742011203499857,9.496804481399942e-08,0.2969606232900816,0.514803619645549,1.791053914038674e-23,0.0,1.385805350459706,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,350.3999999999985,0.6499999999999999,67.50000000000001,23.742011257544444,9.496804503017777e-08,0.2969606211815619,0.5148036252935879,2.7330397016681376e-23,0.0,1.5636636978608638,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,352.79999999999836,0.6499999999999999,67.50000000000001,23.74201131795744,9.496804527182977e-08,0.29696061882458286,0.5148036316071688,4.154578343536564e-23,0.0,1.7624800133270557,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,355.1999999999982,0.6499999999999999,67.50000000000001,23.742011385420653,9.496804554168261e-08,0.29696061619254394,0.514803638657545,6.291787952755092e-23,0.0,1.9844980508475014,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,357.5999999999981,0.6499999999999999,67.50000000000001,23.742011460681262,9.496804584272504e-08,0.29696061325629486,0.5148036465228009,9.493127168426777e-23,0.0,2.2321766581136817,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,359.99999999999795,0.6499999999999999,67.50000000000001,23.742011544557286,9.496804617822914e-08,0.2969606099839211,0.5148036552884249,1.4270993655023154e-22,0.0,2.508207833926371,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,362.3999999999978,0.6499999999999999,67.50000000000001,23.742011637943467,9.496804655177387e-08,0.2969606063405147,0.5148036650479239,2.1376177078615833e-22,0.0,2.8155360616380793,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,364.7999999999977,0.6499999999999999,67.50000000000001,23.742011741817574,9.49680469672703e-08,0.29696060228792925,0.5148036759034794,3.190491723898993e-22,0.0,3.1573789877923764,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,367.19999999999754,0.65,67.50000000000001,23.74201185724708,9.496804742898831e-08,0.29696059778451767,0.5148036879666503,4.745231999809828e-22,0.0,3.5372495170324734,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,369.5999999999974,0.6499999999999999,67.50000000000001,23.74201198539638,9.496804794158552e-08,0.29696059278485304,0.5148037013591208,7.03314634808728e-22,0.0,3.958979396124482,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,371.99999999999727,0.6499999999999999,67.50000000000001,23.74201212753437,9.496804851013747e-08,0.2969605872394298,0.514803716213499,1.0388528143014584e-21,0.0,4.4267443615476605,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,374.39999999999714,0.6499999999999999,67.50000000000001,23.742012285042637,9.496804914017055e-08,0.2969605810943465,0.5148037326741688,1.5292905232124299e-21,0.0,4.945090926513116,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,376.799999999997,0.6499999999999999,67.50000000000001,23.742012459424128,9.496804983769651e-08,0.2969605742909681,0.5148037508981947,2.243761554381726e-21,0.0,5.518964884449496,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,379.19999999999686,0.6499999999999999,67.50000000000001,23.74201265231229,9.496805060924916e-08,0.2969605667655662,0.5148037710562837,3.2812017236133773e-21,0.0,6.153741606901122,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,381.5999999999967,0.6499999999999999,67.50000000000001,23.742012865480955,9.496805146192383e-08,0.2969605584489379,0.5148037933338071,4.782744300404328e-21,0.0,6.855258214379397,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,383.9999999999966,0.6499999999999999,67.50000000000001,23.7420131008546,9.49680524034184e-08,0.2969605492660008,0.5148038179318849,6.949084119611852e-21,0.0,7.629847698946785,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,386.39999999999645,0.6499999999999999,67.50000000000001,23.74201336051941,9.496805344207764e-08,0.296960539135365,0.5148038450685332,1.0064727450153097e-20,0.0,8.484375077144831,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,388.7999999999963,0.6499999999999999,67.50000000000001,23.742013646734897,9.496805458693959e-08,0.2969605279688789,0.5148038749798811,1.4531755676399107e-20,2.7432103687808075e-29,9.426275651249938,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,391.1999999999962,0.6499999999999999,67.50000000000001,23.742013961946157,9.496805584778463e-08,0.2969605156711498,0.5148039079214534,2.091669489335603e-20,3.453328926382886e-29,10.46359545569463,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,393.59999999999604,0.6499999999999999,67.50000000000001,23.7420143087969,9.496805723518761e-08,0.29696050213903685,0.5148039441695283,3.0015386933457307e-20,8.677715116634664e-29,11.605033963764923,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,395.9999999999959,0.6499999999999999,67.50000000000001,23.742014690143098,9.49680587605724e-08,0.29696048726111807,0.5148039840225681,4.2942514585271336e-20,1.08820740267051e-28,12.85998912730805,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,398.39999999999577,0.6499999999999999,67.50000000000001,23.74201510906744,9.496806043626977e-08,0.2969604709171269,0.5148040278027254,6.125479619832842e-20,2.0430928334147633e-28,14.238604819086227,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,400.79999999999563,0.6499999999999999,67.50000000000001,23.7420155688945,9.496806227557801e-08,0.2969604529773605,0.5148040758574297,8.712003212990656e-20,4.254129854357525e-28,15.751820743512198,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,403.1999999999955,0.6499999999999999,67.50000000000001,23.74201607320664,9.496806429282656e-08,0.29696043330205785,0.5148041285610525,1.2354842017409478e-19,8.48795381768439e-28,17.41142487671738,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,405.59999999999536,0.6499999999999999,67.50000000000001,23.742016625860803,9.496806650344321e-08,0.2969604117407474,0.5148041863166548,1.7470820371740504e-19,1.4527331988565494e-27,19.230108491142843,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,407.9999999999952,0.6499999999999999,67.50000000000001,23.74201723100599,9.496806892402396e-08,0.2969603881315628,0.5148042495578203,2.4635522565558133e-19,2.7895838978703588e-27,21.221523813011416,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,410.3999999999951,0.6499999999999999,67.50000000000001,23.742017893101618,9.496807157240647e-08,0.29696036230052775,0.5148043187505705,3.464159213902756e-19,5.088082500186282e-27,23.400344353033702,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,412.79999999999495,0.6499999999999999,67.50000000000001,23.742018616936697,9.496807446774678e-08,0.2969603340608081,0.5148043943953684,4.85776461377303e-19,9.071425059428119e-27,25.782327941413552,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,415.1999999999948,0.6499999999999999,67.50000000000001,23.74201940764981,9.496807763059924e-08,0.29696030321193206,0.5148044770292064,6.793481422793161e-19,1.6194937283815807e-26,28.384382487535134,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,417.5999999999947,0.6499999999999999,67.50000000000001,23.742020270749972,9.496808108299988e-08,0.29696026953897775,0.5148045672277846,9.475020141463822e-19,2.9204183550209867e-26,31.22463447251355,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,419.99999999999454,0.6499999999999999,67.50000000000001,23.74202121213824,9.496808484855297e-08,0.2969602328117283,0.5148046656077715,1.3179957841410924e-18,5.1591078583129267e-26,34.32250016894763,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,422.3999999999944,0.6499999999999999,67.50000000000001,23.742022238130218,9.496808895252088e-08,0.2969601927837945,0.5148047728291543,1.8285554016016455e-18,9.195835400508271e-26,37.698759566594106,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,424.79999999999427,0.6499999999999999,67.50000000000001,23.742023355479365,9.496809342191746e-08,0.2969601491917069,0.5148048895976719,2.530325165496413e-18,1.621897584873487e-25,41.37563296514924,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,427.19999999999413,0.6499999999999999,67.50000000000001,23.742024571401064,9.496809828560426e-08,0.2969601017539759,0.5148050166673326,3.4924672463696335e-18,2.8459667943250943e-25,45.37686017573253,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,429.599999999994,0.6499999999999999,67.50000000000001,23.74202589359749,9.496810357438995e-08,0.2969600501701217,0.5148051548430104,4.808278716757847e-18,4.971718972679495e-25,49.727782250869964,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,431.99999999999386,0.6499999999999999,67.50000000000001,23.74202733028322,9.496810932113288e-08,0.2969599941196763,0.5148053049831208,6.603307331629837e-18,8.66541908124696e-25,54.45542563861655,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,434.3999999999937,0.6499999999999999,67.50000000000001,23.74202889021152,9.496811556084608e-08,0.29695993326115716,0.5148054680023665,9.04609378054109e-18,1.5007583810332e-24,59.58858862978456,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,436.7999999999936,0.6499999999999999,67.50000000000001,23.7420305827013,9.49681223308052e-08,0.2969598672310166,0.5148056448745548,1.236235734198122e-17,2.589728140967608e-24,65.15792993789192,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,439.19999999999345,0.6500000000000001,67.50000000000001,23.742032417664664,9.496812967065865e-08,0.29695979564256697,0.5148058366354737,1.6853685734537553e-17,4.4513338438735544e-24,71.19605921925465,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,441.5999999999933,0.6500000000000001,67.50000000000001,23.742034405634964,9.496813762253986e-08,0.29695971808488625,0.5148060443858248,2.292210358677184e-17,7.613719901841683e-24,77.73762930545075,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,443.9999999999932,0.6500000000000001,67.50000000000001,23.742036557795355,9.496814623118142e-08,0.2969596341217063,0.5148062692942008,3.110229643668027e-17,1.2975528837326638e-23,84.81942988201868,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,446.39999999999304,0.6500000000000001,67.50000000000001,23.742038886007595,9.496815554403038e-08,0.2969595432902862,0.5148065126001009,4.210378261840632e-17,2.202003719916073e-23,92.48048230555497,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,448.7999999999929,0.6500000000000004,67.50000000000001,23.74204140284122,9.496816561136489e-08,0.2969594451002782,0.5148067756169711,5.686598414114788e-17,3.7215304292546035e-23,100.76213520618167,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,451.19999999999277,0.6500000000000006,67.50000000000001,23.74204412160273,9.496817648641093e-08,0.2969593390325877,0.5148070597352565,7.662998784941836e-17,6.264101569938829e-23,109.70816047350753,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,453.59999999999263,0.6500000000000007,67.50000000000001,23.742047056364825,9.49681882254593e-08,0.2969592245382335,0.5148073664254523,1.0303185761993902e-16,1.0502160163835119e-22,119.3648491715508,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,455.9999999999925,0.6500000000000009,67.50000000000001,23.742050221995438,9.496820088798175e-08,0.29695910103721573,0.5148076972411364,1.3822371701513099e-16,1.7537608802679123e-22,129.78110687148248,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,458.39999999999236,0.6500000000000012,67.50000000000001,23.74205363418648,9.496821453674592e-08,0.296958967917397,0.5148080538219675,1.8503054458251072e-16,2.917164233599051e-22,141.00854783034524,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,460.7999999999922,0.6500000000000018,67.50000000000001,23.742057309481925,9.496822923792771e-08,0.29695882453340383,0.5148084378966238,2.471528043497785e-16,4.833650961728513e-22,153.10158737897933,0,0,0,0,0
L000,disabled_local_mixture,fast,matrix_connected,463.1999999999921,0.6500000000000024,67.50000000000001,23.74206126530534,9.496824506122135e-08,0.2969586702055588,0.514808851285666,3.294277885060159e-16,7.978699425558029e-22,166.1175318131223,0,0,0,0,0
