case_id,mode,path,subpopulation,t_s,rho_i,sigma_res_GBseg,sigma_res_TJ,sigma_res_large_pore
L000,disabled_local_mixture,fast,defect_rich_large_pore,386.39999999999645,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,388.7999999999963,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,391.1999999999962,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,393.59999999999604,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,395.9999999999959,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,398.39999999999577,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,400.79999999999563,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,403.1999999999955,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,405.59999999999536,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,407.9999999999952,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,410.3999999999951,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,412.79999999999495,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,415.1999999999948,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,417.5999999999947,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,419.99999999999454,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,422.3999999999944,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,424.79999999999427,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,427.19999999999413,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,429.599999999994,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,431.99999999999386,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,434.3999999999937,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,436.7999999999936,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,439.19999999999345,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,441.5999999999933,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,443.9999999999932,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,446.39999999999304,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,448.7999999999929,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,451.19999999999277,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,453.59999999999263,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,455.9999999999925,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,458.39999999999236,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,460.7999999999922,0.6500000000000001,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,463.1999999999921,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,465.59999999999195,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,467.9999999999918,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,470.3999999999917,0.6500000000000002,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,472.79999999999154,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,475.1999999999914,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,477.59999999999127,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,479.99999999999113,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,482.399999999991,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,484.79999999999086,0.6500000000000004,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,487.1999999999907,0.6500000000000005,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,489.5999999999906,0.6500000000000006,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,491.99999999999045,0.6500000000000006,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,494.3999999999903,0.6500000000000007,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,496.7999999999902,0.6500000000000008,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,499.19999999999004,0.6500000000000009,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,501.5999999999899,0.6500000000000011,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,503.99999999998977,0.6500000000000015,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,506.39999999998963,0.6500000000000017,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,508.7999999999895,0.6500000000000021,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,511.19999999998936,0.6500000000000027,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,513.5999999999892,0.6500000000000035,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,515.9999999999891,0.6500000000000044,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,518.399999999989,0.6500000000000055,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,520.7999999999888,0.650000000000007,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,523.1999999999887,0.6500000000000089,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,525.5999999999885,0.6500000000000113,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,527.9999999999884,0.6500000000000145,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,530.3999999999883,0.6500000000000183,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,532.7999999999881,0.6500000000000234,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,535.199999999988,0.6500000000000297,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,537.5999999999879,0.6500000000000375,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,539.9999999999877,0.6500000000000477,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,542.3999999999876,0.6500000000000603,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,544.7999999999874,0.6500000000000761,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,547.1999999999873,0.6500000000000961,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,549.5999999999872,0.6500000000001209,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,551.999999999987,0.6500000000001522,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,554.3999999999869,0.6500000000001913,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,556.7999999999868,0.6500000000002399,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,559.1999999999866,0.6500000000003006,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,561.5999999999865,0.6500000000003762,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,563.9999999999864,0.65000000000047,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,566.3999999999862,0.6500000000005864,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,568.7999999999861,0.6500000000007307,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,571.199999999986,0.6500000000009092,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,573.5999999999858,0.6500000000011297,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,575.9999999999857,0.6500000000014018,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,578.3999999999855,0.6500000000017372,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,580.7999999999854,0.6500000000021499,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,583.1999999999853,0.6500000000026572,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,585.5999999999851,0.6500000000032797,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,587.999999999985,0.6500000000040433,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,590.3999999999849,0.6500000000049779,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,592.7999999999847,0.6500000000061209,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,595.1999999999846,0.6500000000075167,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,597.5999999999844,0.6500000000092194,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,599.9999999999844,0.6500000000112938,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,602.3999999999845,0.6500000000138177,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,604.7999999999845,0.6500000000168854,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,607.1999999999846,0.6500000000206091,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,609.5999999999843,0.650000000025124,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,611.9999999999844,0.6500000000305917,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,614.3999999999845,0.6500000000372055,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,616.7999999999844,0.6500000000451966,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,619.1999999999845,0.6500000000548407,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,621.5999999999843,0.6500000000664665,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,623.9999999999842,0.6500000000804658,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,626.3999999999841,0.6500000000973041,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,628.7999999999839,0.650000000117535,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,631.1999999999838,0.6500000001418151,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,633.5999999999837,0.6500000001709239,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,635.9999999999835,0.6500000002057835,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,638.3999999999834,0.6500000002474863,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,640.7999999999832,0.6500000002973225,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,643.1999999999831,0.650000000356816,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,645.599999999983,0.6500000004277644,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,647.9999999999828,0.6500000005122863,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,650.3999999999827,0.6500000006128752,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,652.7999999999826,0.650000000732464,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,655.1999999999824,0.6500000008744984,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,657.5999999999823,0.6500000010430229,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,659.9999999999822,0.6500000012427799,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,662.399999999982,0.650000001479325,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,664.7999999999819,0.6500000017591598,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,667.1999999999817,0.6500000020898862,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,669.5999999999816,0.650000002480384,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,671.9999999999815,0.6500000029410157,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,674.3999999999813,0.6500000034838627,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,676.7999999999812,0.6500000041229979,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,679.1999999999811,0.6500000048747979,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,681.5999999999809,0.6500000057583033,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,683.9999999999808,0.650000006795631,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,686.3999999999807,0.6500000080124486,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,688.7999999999805,0.650000009438517,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,691.1999999999804,0.650000011108312,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,693.5999999999802,0.6500000130617352,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,695.9999999999801,0.6500000153449275,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,698.39999999998,0.650000018011196,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,700.7999999999798,0.6500000211220733,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,703.1999999999797,0.6500000247485238,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,705.5999999999796,0.6500000289723171,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,707.9999999999794,0.6500000338875913,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,710.3999999999793,0.6500000396026284,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,712.7999999999791,0.6500000462418711,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,715.199999999979,0.6500000539482108,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,717.5999999999789,0.6500000628855801,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,719.9999999999787,0.6500000732418885,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,722.3999999999786,0.6500000852323428,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,724.7999999999785,0.6500000991032007,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,727.1999999999783,0.6500001151360076,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,729.5999999999782,0.6500001336523764,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,731.9999999999781,0.6500001550193736,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,734.3999999999779,0.6500001796555818,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,736.7999999999778,0.6500002080379198,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,739.1999999999776,0.6500002407093051,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,741.5999999999775,0.6500002782872527,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,743.9999999999774,0.6500003214735206,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,746.3999999999772,0.6500003710649118,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,748.7999999999771,0.6500004279653628,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,751.199999999977,0.650000493199459,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,753.5999999999768,0.6500005679275245,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,755.9999999999767,0.6500006534624603,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,758.3999999999766,0.6500007512885024,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,760.7999999999764,0.6500008630821088,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,763.1999999999763,0.6500009907351806,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,765.5999999999761,0.6500011363808587,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,767.999999999976,0.650001302422144,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,770.3999999999759,0.6500014915636203,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,772.7999999999757,0.6500017068465727,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,775.1999999999756,0.6500019516878255,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,777.5999999999755,0.6500022299226456,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,779.9999999999753,0.650002545852082,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,782.3999999999752,0.650002904295147,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,784.7999999999751,0.6500033106462695,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,787.1999999999749,0.6500037709384853,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,789.5999999999748,0.6500042919128683,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,791.9999999999746,0.6500048810947362,0,0,0
L000,disabled_local_mixture,fast,defect_rich_large_pore,794.3999999999745,0.6500055468772118,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,0.0,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,240.00000000001364,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,480.0000000000273,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,720.0000000000409,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,960.0000000000546,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,1200.0000000000682,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,1440.0000000000819,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,1680.0000000000955,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,1920.0000000001091,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,2160.000000000123,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,2400.0000000001364,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,2640.00000000015,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,2880.0000000001637,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,3120.0000000001774,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,3360.000000000191,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,3600.0000000002046,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,3840.0000000002183,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,4080.000000000232,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,4320.000000000246,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,4560.000000000157,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,4799.999999999966,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,5039.999999999775,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,5279.999999999584,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,5519.999999999393,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,5759.999999999202,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,5999.999999999011,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,6239.99999999882,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,6479.999999999039,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,6719.999999999257,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,6959.999999999475,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,7199.9999999996935,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,7439.999999999912,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,7680.00000000013,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,7919.999999999939,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,8159.999999999748,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,8399.999999999556,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,8639.999999999774,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,8879.999999999993,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,9120.000000000211,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,9360.00000000043,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,9600.000000000648,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,9840.000000000866,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,10080.000000001084,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,10320.000000001302,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,10560.00000000152,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,10800.000000001739,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,11040.000000001957,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,11280.000000002176,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,11520.000000002394,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,11760.000000002612,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,12000.00000000283,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,12240.000000003049,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,12480.000000003267,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,12720.000000003485,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,12960.000000003703,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,13200.000000003922,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,13440.00000000414,0.7000000000000001,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,13680.000000004358,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,13920.000000004577,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,14160.000000004795,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,14400.000000005013,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,14640.000000005231,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,14880.00000000545,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,15120.000000005668,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,15360.000000005886,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,15600.000000006105,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,15840.000000006323,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,16080.000000006541,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,16320.00000000676,0.7000000000000001,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,16560.000000006978,0.7000000000000001,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,16800.000000007196,0.7000000000000001,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,17040.000000007414,0.7000000000000001,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,17280.000000007632,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,17520.00000000785,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,17760.00000000807,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,18000.000000008287,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,18240.000000008506,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,18480.000000008724,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,18720.000000008942,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,18960.00000000916,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,19200.00000000938,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,19440.000000009597,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,19680.000000009815,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,19920.000000010034,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,20160.000000010252,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,20400.00000001047,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,20640.00000001069,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,20880.000000010907,0.7000000000000001,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,21120.000000011125,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,21360.000000011343,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,21600.00000001156,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,21840.00000001178,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,22080.000000011998,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,22320.000000012216,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,22560.000000012435,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,22800.000000012653,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,23040.00000001287,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,23280.00000001309,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,23520.000000013308,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,23760.000000013526,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,24000.000000013744,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,24240.000000013963,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,24480.00000001418,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,24720.0000000144,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,24960.000000014617,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,25200.000000014836,0.7,0,0,0
L004,evolving_defect_memory_with_matrix_densification,reference,matrix_connected,25440.000000015054,0.7,0,0,0
