material_id,topology_id,family,q_TJ,G0_nm,G1_nm,prep_growth_fraction,T1_C,rho_switch,T2_C,rho1,rho2,growth_fraction,X_J,Lambda_over_K,migration_factor,numerical_censored,classification
E0021,D0000,persistent_junction_only,0,600,1150.8867265800905,0.9181445443001506,1300,0.8,1000,0.8004063200655405,0.800502381666927,0.006652402329828412,1.931917541058158e-08,0.0027568034875226216,0.9999998284004726,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1150.8867265800905,0.9181445443001506,1300,0.8,1050,0.8004063200655405,0.8009668263950389,0.022795898879130166,1.9852918684884913e-08,0.007490408965566828,0.9999998292067179,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1150.8867265800905,0.9181445443001506,1300,0.8,1100,0.8004063200655405,0.8032746867787947,0.07024393936198714,2.2295111264252205e-08,0.018923080099133998,0.9999998311230774,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1150.8867265800905,0.9181445443001506,1300,0.8,1150,0.8004063200655405,0.8131413785906474,0.19279580883864716,3.190789761075926e-08,0.044791618606869504,0.9999998353043882,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1150.8867265800905,0.9181445443001506,1300,0.8,1200,0.8004063200655405,0.8467405353804869,0.46369564235447763,6.131085995065675e-08,0.1,0.9999998435703672,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1150.8867265800905,0.9181445443001506,1300,0.8,1250,0.8004063200655405,0.9170910870784574,0.972360645271463,1.1020075964214437e-07,0.21178886314827233,0.9999998580011717,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,900,0.8802933538923225,0.8802965919767388,0.000716350409965821,2.6564054689909222e-08,0.00028919955286891197,0.9999997685041285,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,950,0.8802933538923225,0.8803010874365944,0.003072057666756882,2.6571192576579945e-08,0.0009350089743675813,0.9999997686534909,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1000,0.8802933538923225,0.8803436858650631,0.011703408884973933,2.6614223865412865e-08,0.0027568034875226216,0.9999997690737978,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1050,0.8802933538923225,0.8805863851231562,0.03986918884529336,2.6839270895921545e-08,0.007490408965566828,0.9999997701587842,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1100,0.8802933538923225,0.8817876767596495,0.12093384386085801,2.7868502751085194e-08,0.018923080099133998,0.999999772737682,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1150,0.8802933538923225,0.886897190528015,0.321250860899679,3.191237890341826e-08,0.044791618606869504,0.9999997783645864,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1200,0.8802933538923225,0.904286821988856,0.7364392028572674,4.422646148363921e-08,0.1,0.9999997894883409,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1250,0.8802933538923225,0.9418106062086362,1.4695470483194562,6.481220583399534e-08,0.21178886314827233,0.9999998089082708,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1300,0.8802933538923225,0.9754833298141271,2.6266298886817827,7.337444372794608e-08,0.4276511487397988,0.999999837801527,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1350,0.8802933538923225,0.9876353447408508,4.332685408478124,7.19211888062273e-08,0.8269400997529694,0.9999998732509926,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1400,0.8802933538923225,0.9918636705666383,6.743909114125598,7.01024124319032e-08,1.5372410735719286,0.9999999087343906,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,300,866.6043511342963,1.8886811704476538,1500,0.88,1450,0.8802933538923225,0.9939382538271632,10.051207651020858,6.914529705626453e-08,2.7566613283736565,0.9999999383593996,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,900,0.8804063200655404,0.8804095525058011,0.0005279233068259746,2.6836913395006386e-08,0.00028919955286891197,0.9999997630193724,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,950,0.8804063200655404,0.8804139247537693,0.0022646891059287895,2.6844038794305948e-08,0.0009350089743675813,0.9999997631722736,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1000,0.8804063200655404,0.8804558254279345,0.00863729882510235,2.6886995024715753e-08,0.0027568034875226216,0.999999763602539,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1050,0.8804063200655404,0.8806948368811915,0.02952871096191557,2.711165667229015e-08,0.007490408965566828,0.9999997647132314,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1100,0.8804063200655404,0.8818803819217803,0.09041377321872307,2.8139273846321177e-08,0.018923080099133998,0.9999997673532302,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1150,0.8804063200655404,0.8869407417072009,0.24477678618342075,3.217887830296637e-08,0.044791618606869504,0.9999997731134511,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1200,0.8804063200655404,0.9042395947633681,0.5763405109091305,4.449680026431603e-08,0.1,0.9999997845007569,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1250,0.8804063200655404,0.9417213348481578,1.1809799461510402,6.514606349208572e-08,0.21178886314827233,0.9999998043807966,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1300,0.8804063200655404,0.975451992232389,2.1549810980702033,7.378602964886262e-08,0.4276511487397988,0.9999998339586114,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1350,0.8804063200655404,0.9876295293928566,3.6061791672076033,7.235698803553179e-08,0.8269400997529694,0.9999998702479693,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1400,0.8804063200655404,0.9918622341983487,5.667142017459259,7.054438563128386e-08,1.5372410735719286,0.9999999065720641,False,PREP_GROWTH_EXCEEDED
E0021,D0000,persistent_junction_only,0,600,1009.5285708696723,0.6825476181161204,1500,0.88,1450,0.8804063200655404,0.993935689725246,8.500367196356578,6.958526490611147e-08,2.7566613283736565,0.9999999368989689,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,900,0.8001086777705227,0.8001151261199716,0.000522771476430379,0.2499975527352342,0.004082129435803889,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,950,0.8001086777705227,0.8001235963377737,0.0022426076655655625,0.24999755273507687,0.018454833125465243,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,1000,0.8001086777705227,0.8002057913946591,0.008553345039335677,0.24999755273061658,0.07410862111908369,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,1050,0.8001086777705227,0.8006750129689668,0.029244560848600793,0.2499975527174106,0.26791494790399006,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,1100,0.8001086777705227,0.8030041209741297,0.08956741523164823,0.2499975526773423,0.8820218168587908,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,1150,0.8001086777705227,0.8129430174883936,0.24262011830921215,0.24999755252493996,2.6705453071611154,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,1200,0.8001086777705227,0.8466979216129723,0.5717349949368794,0.24999755171791657,7.5,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,1014.4920786965823,2.3816402623219406,1300,0.8,1250,0.8001086777705227,0.917168301213051,1.1725534716295445,0.24999754745378078,19.68246824401454,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,900,0.8004063200655405,0.8004127534800625,0.0004062274537057595,0.2499974655174766,0.004082129435803889,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,950,0.8004063200655405,0.8004210743684324,0.0017429848060236002,0.24999746551742202,0.018454833125465243,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,1000,0.8004063200655405,0.8005023816667699,0.006652402263813504,0.24999746551479662,0.07410862111908369,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,1050,0.8004063200655405,0.8009668263941632,0.022795898662552657,0.24999746550693278,0.26791494790399006,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,1100,0.8004063200655405,0.8032746867746262,0.07024393884265913,0.24999746548111115,0.8820218168587908,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,1150,0.8004063200655405,0.813141378574189,0.192795808963998,0.24999746536277975,2.6705453071611154,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,1200,0.8004063200655405,0.8467405353293502,0.46369565303422744,0.24999746462073189,7.5,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1150.8867544122008,0.9181445906870012,1300,0.8,1250,0.8004063200655405,0.9170910869809797,0.9723607019291581,0.2499974604137515,19.68246824401454,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,900,0.8802933538891157,0.8802965919735319,0.0007163504326565013,0.24999477670014097,0.004082129435803889,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,950,0.8802933538891157,0.8803010874333786,0.0030720577638696394,0.2499947767001145,0.018454833125465243,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1000,0.8802933538891157,0.8803436858617986,0.011703409252747758,0.2499947766996488,0.07410862111908369,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1050,0.8802933538891157,0.8805863851196168,0.03986919008033273,0.24999477669793285,0.26791494790399006,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1100,0.8802933538891157,0.8817876767547252,0.12093384752232758,0.2499947766884405,0.8820218168587908,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1150,0.8802933538891157,0.8868971905170621,0.32125087067171915,0.2499947766106094,2.6705453071611154,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1200,0.8802933538891157,0.9042868219589915,0.7364392284156005,0.249994775966582,7.5,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1250,0.8802933538891157,0.9418106061563151,1.4695471121984323,0.2499947720085502,19.68246824401454,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1300,0.8802933538891157,0.9754833297849741,2.626630003358389,0.2499947578929348,48.580528252121994,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1350,0.8802933538891157,0.9876353447332201,4.33268554685375,0.24999472564989833,113.41506838644837,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1400,0.8802933538891157,0.9918636705645684,6.743909239944245,0.2499946578955603,251.6937204331947,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,300,866.6043604174308,1.8886812013914354,1500,0.88,1450,0.8802933538891157,0.993938253826635,10.051207734855373,0.24999451094032646,533.313767870381,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,900,0.8804063200655404,0.8804095525058011,0.0005279233266050421,0.24999448002510616,0.004082129435803889,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,950,0.8804063200655404,0.8804139247537633,0.0022646891906359466,0.24999448002522456,0.018454833125465243,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1000,0.8804063200655404,0.8804558254278965,0.00863729914668283,0.24999448002812807,0.07410862111908369,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1050,0.8804063200655404,0.880694836880969,0.02952871204940056,0.24999448003611568,0.26791494790399006,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1100,0.8804063200655404,0.8818803819205969,0.0904137764926238,0.24999448005240277,0.8820218168587908,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1150,0.8804063200655404,0.8869407417015195,0.2447767950965409,0.2499944800365109,2.6705453071611154,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1200,0.8804063200655404,0.9042395947418781,0.576340534351209,0.24999447951410975,7.5,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1250,0.8804063200655404,0.941721334804162,1.1809800043797798,0.24999447568576194,19.68246824401454,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1300,0.8804063200655404,0.9754519922057903,2.1549812033663853,0.24999446152932994,48.580528252121994,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1350,0.8804063200655404,0.9876295293856253,3.6061792977567952,0.24999442911275246,113.41506838644837,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1400,0.8804063200655404,0.9918622341963055,5.667142143343915,0.24999436116288315,251.6937204331947,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0001,structural_q0,0,600,1009.5285790387861,0.68254763173131,1500,0.88,1450,0.8804063200655404,0.993935689724801,8.500367293934298,0.24999421398644456,533.313767870381,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,900,0.8001086777705227,0.8001151261199716,0.000522771476430379,0.24999993810928514,1.1217058290020578e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,950,0.8001086777705227,0.8001235963377737,0.0022426076655655625,0.24999993810929852,7.697761730866782e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,1000,0.8001086777705227,0.8002057913946591,0.008553345039335677,0.2499999381094051,0.0004519739518552729,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,1050,0.8001086777705227,0.8006750129689668,0.029244560848600793,0.2499999381097116,0.002288102207781477,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,1100,0.8001086777705227,0.8030041209741297,0.08956741523164823,0.24999993811029247,0.009908647609412128,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,1150,0.8001086777705227,0.8129430174883936,0.24262011830921215,0.24999993810912555,0.03579204943207686,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,1200,0.8001086777705227,0.8466979216129723,0.5717349949368794,0.24999993808382534,0.10589981217161878,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,1014.4920786965823,2.3816402623219406,1300,0.8,1250,0.8001086777705227,0.917168301213051,1.1725534716295445,0.24999993790360628,0.26291213893049264,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,900,0.8004063200655405,0.8004127534800625,0.0004062274537057595,0.24999994221055283,9.888844170386466e-06,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,950,0.8004063200655405,0.8004210743684324,0.0017429848060236002,0.24999994221055297,6.78885669347788e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,1000,0.8004063200655405,0.8005023816667699,0.006652402263813504,0.24999994221047306,0.0003991601149697608,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,1050,0.8004063200655405,0.8009668263941632,0.022795898662552657,0.2499999422102208,0.002029624299971477,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,1100,0.8004063200655405,0.8032746867746262,0.07024393884265913,0.24999994220932714,0.008891758600420437,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,1150,0.8004063200655405,0.813141378574189,0.192795808963998,0.24999994220464183,0.03286618090882127,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,1200,0.8004063200655405,0.8467405353293502,0.46369565303422744,0.2499999421725017,0.1002329945649832,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1150.8867544122008,0.9181445906870012,1300,0.8,1250,0.8004063200655405,0.9170910869809797,0.9723607019291581,0.24999994198460923,0.2552639126033935,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,900,0.8802933538891157,0.8802965919735319,0.0007163504326565013,0.24999988084572586,1.3128736134039627e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,950,0.8802933538891157,0.8803010874333786,0.0030720577638696394,0.24999988084573102,9.003963349819257e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1000,0.8802933538891157,0.8803436858617986,0.011703409252747758,0.24999988084574432,0.000527460100771324,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1050,0.8802933538891157,0.8805863851196168,0.03986919008033273,0.24999988084577343,0.0026512569484750267,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1100,0.8802933538891157,0.8817876767547252,0.12093384752232758,0.24999988084563526,0.01127554857498918,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1150,0.8802933538891157,0.8868971905170621,0.32125087067171915,0.24999988084282346,0.03940961679132046,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1200,0.8802933538891157,0.9042868219589915,0.7364392284156005,0.2499998808151926,0.11222175489574174,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1250,0.8802933538891157,0.9418106061563151,1.4695471121984323,0.24999988063863585,0.2707785607345083,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1300,0.8802933538891157,0.9754833297849741,2.626630003358389,0.24999988000353243,0.5846478036002128,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1350,0.8802933538891157,0.9876353447332201,4.33268554685375,0.2499998785516062,1.1747307545434242,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1400,0.8802933538891157,0.9918636705645684,6.743909239944245,0.24999987550183198,2.241248456238692,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,300,866.6043604174308,1.8886812013914354,1500,0.88,1450,0.8802933538891157,0.993938253826635,10.051207734855373,0.24999986888832493,4.10030496206193,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,900,0.8804063200655404,0.8804095525058011,0.0005279233266050421,0.24999987618288363,1.1272150726414612e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,950,0.8804063200655404,0.8804139247537633,0.0022646891906359466,0.2499998761828835,7.735438859245065e-05,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1000,0.8804063200655404,0.8804558254278965,0.00863729914668283,0.24999987618300343,0.0004541584220834843,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1050,0.8804063200655404,0.880694836880969,0.02952871204940056,0.24999987618333974,0.0022987186394755926,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1100,0.8804063200655404,0.8818803819205969,0.0904137764926238,0.24999987618400427,0.00994965000341805,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1150,0.8804063200655404,0.8869407417015195,0.2447767950965409,0.24999987618312547,0.03590579507780637,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1200,0.8804063200655404,0.9042395947418781,0.576340534351209,0.24999987615930266,0.10610983048527435,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1250,0.8804063200655404,0.941721334804162,1.1809800043797798,0.24999987598672513,0.2631844618291703,1.0,False,PREP_GROWTH_EXCEEDED
E0021,D0002,structural_q1,1,600,1009.5285790387861,0.68254763173131,1500,0.88,1300,0.8804063200655404,0.9754519922057903,2.1549812033663853,0.24999987534979035,0.5766648806733646,1.0,False,PREP_GROWTH_EXCEEDED
