material_id,topology_id,family,q_TJ,G0_nm,G1_nm,prep_growth_fraction,T1_C,rho_switch,T2_C,rho1,rho2,growth_fraction,X_J,Lambda_over_K,migration_factor,numerical_censored,classification_5pct,classification_10pct
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1090,0.8000555378382805,0.8830350211540028,0.0232382038807478,1.0975722143795111e-10,0.08179637239536916,0.08548929866134393,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1100,0.8000555378382805,0.901921012273372,0.03158187851843974,1.0258185877128556e-10,0.10441782033084818,0.08548929866136326,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1110,0.8000555378382805,0.9219767654128889,0.043898100248316474,9.439067919064881e-11,0.1328256295729837,0.08548929866138645,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1120,0.8000555378382805,0.9418872593501648,0.0627619609357782,8.542316744778595e-11,0.16837935487633,0.08548929866141387,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1130,0.8000555378382805,0.9600593467033526,0.09265502234448621,7.60765520745387e-11,0.21272942927598032,0.08548929866144583,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1140,0.8000555378382805,0.9750096679211872,0.14087290442681996,6.687795852929107e-11,0.26787319234119383,0.08548929866148246,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1150,0.8000555378382805,0.9858573180072353,0.21712261623186827,5.838514838091088e-11,0.3362204844756851,0.08548929866152365,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1160,0.8000555378382805,0.9926612088035944,0.3290666282028986,5.1031583112232415e-11,0.42067022263092685,0.08548929866156907,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1170,0.8000555378382805,0.9950048125911392,0.39763212077726884,4.494679920655381e-11,0.5246995478380589,0.0854892986616181,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1180,0.8000555378382805,0.9950084245976559,0.37820338477415966,4.021179360458336e-11,0.6524673269195159,0.08548929866166989,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1190,0.8000555378382805,0.9950244650908241,0.3603469777302043,3.664813986016801e-11,0.8089340006910943,0.08548929866172332,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1200,0.8000555378382805,0.9950350423715248,0.34318018711347187,3.396790867920826e-11,1.0,0.08548929866177725,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1210,0.8000555378382805,0.9950265439750374,0.326132345796541,3.195540964260874e-11,1.2326652001631428,0.08548929866183046,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1220,0.8000555378382805,0.9950689641868873,0.3119656360727952,3.045081360937373e-11,1.5152121548738524,0.08548929866188182,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1230,0.8000555378382805,0.9950569845175945,0.296489721705386,2.933026333720731e-11,1.8574161435321384,0.08548929866193043,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1240,0.8000555378382805,0.9950066169089761,0.28054396009843885,2.967324142308981e-11,2.2707853823115487,0.08548929866197559,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,602.7279467956131,0.004546577992688339,1300,0.8,1250,0.8000555378382805,0.9951184574249,0.27104383138318233,3.0057976799761836e-11,2.7688350901772014,0.08548929866201684,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,950,0.8800555378382804,0.8807543794166549,0.0008624888150201065,8.505476588243401e-11,0.0017624107333847152,0.13714977370285963,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,960,0.8800555378382804,0.8810523081789269,0.0011390495710203313,8.496108728834107e-11,0.0023861719570390225,0.137149773702862,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,970,0.8800555378382804,0.8814683662392597,0.0014981620472015499,8.483056836003135e-11,0.003214987067554581,0.13714977370286513,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,980,0.8800555378382804,0.8820454565401399,0.0019629852476113633,8.464984102776311e-11,0.004311121777417195,0.1371497737028693,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,990,0.8800555378382804,0.8828402284357273,0.002563038391327615,8.44011887349467e-11,0.005754187332722891,0.1371497737028747,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1000,0.8800555378382804,0.8839265072748514,0.0033361175511211396,8.406137774459797e-11,0.007645535062698905,0.13714977370288184,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1010,0.8800555378382804,0.8853989583718811,0.004330966580862584,8.360031680496407e-11,0.010113652049428322,0.13714977370289108,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1020,0.8800555378382804,0.8873764925857868,0.0056111069015490605,8.29796229356238e-11,0.013320759810884297,0.137149773702903,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1030,0.8800555378382804,0.8900044649147575,0.0072604919117872525,8.215126864261225e-11,0.017470853119380566,0.13714977370291834,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1040,0.8800555378382804,0.8934540287505197,0.009392099197751743,8.105664289278109e-11,0.02281945643332926,0.1371497737029379,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1050,0.8800555378382804,0.8979160737258396,0.01216135207674613,7.962659110738122e-11,0.029685421483201926,0.13714977370296275,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1060,0.8800555378382804,0.9035861157105433,0.01578763690145995,7.77833094432597e-11,0.03846514194590512,0.13714977370299403,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1070,0.8800555378382804,0.910635749797995,0.020589639252541717,7.544531246227446e-11,0.04964962053156316,0.1371497737030331,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1080,0.8800555378382804,0.9191667998039458,0.02704461591858162,7.253693200831313e-11,0.06384489090221934,0.1371497737030815,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1090,0.8800555378382804,0.9291478349420911,0.03588938943928903,6.900363457192189e-11,0.08179637239536916,0.1371497737031409,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1100,0.8800555378382804,0.9403415140298335,0.048293118487642256,6.483334569538736e-11,0.10441782033084818,0.13714977370321305,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1110,0.8800555378382804,0.9522464344880552,0.0661463800948565,6.008129209265292e-11,0.1328256295729837,0.13714977370329953,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1120,0.8800555378382804,0.9640950225575244,0.09250602412640968,5.48912745841375e-11,0.16837935487633,0.13714977370340184,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1130,0.8800555378382804,0.9749552981463409,0.13212300517978007,4.9500886457020556e-11,0.21272942927598032,0.13714977370352108,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1140,0.8800555378382804,0.983954612681825,0.19155469215776216,4.4216448616953127e-11,0.26787319234119383,0.13714977370365766,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1150,0.8800555378382804,0.9905657067870746,0.2776330410759944,3.9349660781805015e-11,0.3362204844756851,0.13714977370381132,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1160,0.8800555378382804,0.9948023336339018,0.3935909054051907,3.5145595892429265e-11,0.42067022263092685,0.13714977370398077,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1170,0.8800555378382804,0.9950137755828857,0.38380760707025147,3.160202379629037e-11,0.5246995478380589,0.13714977370416367,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1180,0.8800555378382804,0.9950185578836395,0.3650593187379291,2.892343753527806e-11,0.6524673269195159,0.13714977370435685,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1190,0.8800555378382804,0.9950362817729851,0.347876897910783,2.6907335165376692e-11,0.8089340006910943,0.13714977370455622,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1200,0.8800555378382804,0.9950491872025871,0.3313846383749355,2.5391037078813824e-11,1.0,0.13714977370475737,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1210,0.8800555378382804,0.9950438642940888,0.3150198707883276,2.4252788728466178e-11,1.2326652001631428,0.13714977370495585,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1220,0.8800555378382804,0.9950903098519556,0.30154462279874045,2.3402406850656384e-11,1.5152121548738524,0.13714977370514747,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1230,0.8800555378382804,0.9950836628808513,0.28678311723345246,2.27691116133395e-11,1.8574161435321384,0.13714977370532883,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1240,0.8800555378382804,0.9950409896592288,0.2716035651119537,2.296287432804642e-11,2.2707853823115487,0.1371497737054973,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,606.8295992440883,0.011382665406813671,1300,0.88,1250,0.8800555378382804,0.9951597973741342,0.26284718879091423,2.3181091330588904e-11,2.7688350901772014,0.13714977370565118,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,950,0.8000555378382804,0.8012372238519023,0.0005465183190239868,1.41693113347257e-10,0.0017624107333847152,0.08548929866131562,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,960,0.8000555378382804,0.8017410695715408,0.0007218472375856365,1.4153279288106206e-10,0.0023861719570390225,0.08548929866131666,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,970,0.8000555378382804,0.8024447181159347,0.0009495795995611562,1.413094017040907e-10,0.003214987067554581,0.08548929866131805,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,980,0.8000555378382804,0.8034207424199777,0.0012444699817321936,1.4100004433005352e-10,0.004311121777417195,0.08548929866131989,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,990,0.8000555378382804,0.8047649676160528,0.0016253645615004332,1.4057437206090854e-10,0.005754187332722891,0.0854892986613223,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1000,0.8000555378382804,0.8066022686131222,0.00211646127710347,1.399925757832541e-10,0.007645535062698905,0.08548929866132544,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1010,0.8000555378382804,0.8090927590003346,0.0027490821819498327,1.3920308044499105e-10,0.010113652049428322,0.08548929866132954,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1020,0.8000555378382804,0.8124375328227602,0.003564241474757505,1.3814007137600334e-10,0.013320759810884297,0.08548929866133481,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1030,0.8000555378382804,0.8168823460658858,0.004616482069201314,1.3672114783680637e-10,0.017470853119380566,0.0854892986613416,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1040,0.8000555378382804,0.8227164538150081,0.005979785068059606,1.3484566537075505e-10,0.02281945643332926,0.08548929866135027,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1050,0.8000555378382804,0.8302622294522668,0.00775694993495802,1.323947237028378e-10,0.029685421483201926,0.08548929866136125,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1060,0.8000555378382804,0.8398493890629966,0.010094932081421017,1.2923428335995992e-10,0.03846514194590512,0.08548929866137511,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1070,0.8000555378382804,0.8517663503253292,0.013210673991393591,1.2522347941378535e-10,0.04964962053156316,0.0854892986613924,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1080,0.8000555378382804,0.866182131816187,0.017435911333262607,1.2023061212757723e-10,0.06384489090221934,0.08548929866141383,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1090,0.8000555378382804,0.8830381936578479,0.02329713536835526,1.1415902602045157e-10,0.08179637239536916,0.08548929866144013,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1100,0.8000555378382804,0.9019245570363452,0.0316617917695915,1.0698329085700053e-10,0.10441782033084818,0.08548929866147206,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1110,0.8000555378382804,0.9219805139375084,0.0440087922836867,9.879173658161722e-11,0.1328256295729837,0.08548929866151034,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1120,0.8000555378382804,0.9418909588060755,0.06291931473526273,8.982387453581124e-11,0.16837935487633,0.08548929866155562,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1130,0.8000555378382804,0.9600626955524667,0.09288505515090258,8.04769602262658e-11,0.21272942927598032,0.0854892986616084,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1140,0.8000555378382804,0.975012386637961,0.14121679862004624,7.127814044222513e-11,0.26787319234119383,0.08548929866166886,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1150,0.8000555378382804,0.9858592513835357,0.21763829596392678,6.278517208708852e-11,0.3362204844756851,0.08548929866173689,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1160,0.8000555378382804,0.992662384265503,0.3298181236552443,5.5431481847820725e-11,0.42067022263092685,0.08548929866181189,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1170,0.8000555378382804,0.9950054270650807,0.3985090165011307,4.934694019803343e-11,0.5246995478380589,0.08548929866189285,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1180,0.8000555378382804,0.9950090033782986,0.37904033922128916,4.461257714403943e-11,0.6524673269195159,0.08548929866197835,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1190,0.8000555378382804,0.9950250048596695,0.36114682735902115,4.10494433355864e-11,0.8089340006910943,0.08548929866206662,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1200,0.8000555378382804,0.9950355421180705,0.3439441030742004,3.8369640982157364e-11,1.0,0.08548929866215564,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1210,0.8000555378382804,0.9950270031739116,0.32686036722663114,3.6357496472152406e-11,1.2326652001631428,0.0854892986622435,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1220,0.8000555378382804,0.9950693770813928,0.31266334685512137,3.4853186978610394e-11,1.5152121548738524,0.08548929866232832,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1230,0.8000555378382804,0.9950573533699738,0.2971543757119671,3.37328800955468e-11,1.8574161435321384,0.0854892986624086,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1240,0.8000555378382804,0.9950069356397117,0.2811742596944603,3.40759870035533e-11,2.2707853823115487,0.08548929866248317,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,601.9604086596402,0.0032673477660668986,1500,0.8,1250,0.8000555378382804,0.9951187225851826,0.2716529726420404,3.446081196326814e-11,2.7688350901772014,0.0854892986625513,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,950,0.8800555378382803,0.8807545243722877,0.0008698773416610292,9.485597564215231e-11,0.0017624107333847152,0.13714977370352013,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
