material_id,topology_id,family,q_TJ,G0_nm,G1_nm,prep_growth_fraction,T1_C,rho_switch,T2_C,rho1,rho2,growth_fraction,X_J,Lambda_over_K,migration_factor,numerical_censored,classification
E0142,D0039,pore_pinned_q1,1,600,601.413239320839,0.0023553988680649,1300,0.8,1250,0.8000555378382933,0.9951330947673802,0.2044151438533101,0.7499697427542306,0.1227969564284914,0.0446533407217623,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,900,0.8800576079465107,0.8801708484006244,0.0004279479137744,0.7499894020843562,0.0001545348818695,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,950,0.8800576079465107,0.8807909495033602,0.0018407204753283,0.7499893870988662,0.0005899778171046,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1000,0.8800576079465107,0.8841093634705013,0.0071208551956572,0.7499892431813048,0.0020194444388068,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1050,0.8800576079465107,0.8986696561064109,0.0260246827086306,0.7499882164216014,0.0062128076037239,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1100,0.8800576079465107,0.9421963439164128,0.1052466073338076,0.7499820457947696,0.0166364700732441,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1150,0.8800576079465107,0.9915131955474016,0.6680233739020366,0.7499445499660343,0.0295209242691329,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1200,0.8800576079465107,0.9950659087849264,0.7761739279865024,0.7499520165926178,0.0696753563486555,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1250,0.8800576079465107,0.995023438542962,0.6175714078623219,0.7499687019623348,0.1813923715722034,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1300,0.8800576079465107,0.9950762545577584,0.5102839656939625,0.7499772668758328,0.4337190198877021,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1350,0.8800576079465107,0.995085234393115,0.4455690521186834,0.749980545784253,0.9627747792358056,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1400,0.8800576079465107,0.9951132681377576,0.4455690521186834,0.7499805786548731,1.062537484276057,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,300,304.3202614886007,0.0144008716286688,1500,0.88,1450,0.8800576079465107,0.9951132681377576,0.4455690521186834,0.7499805786548731,1.062537484276057,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,900,0.8800555378382933,0.8801632612881122,0.0001092908567829,0.7499893497203056,7.811510122262462e-05,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,950,0.8800555378382933,0.8807546454415749,0.0004702814532166,0.7499893488650657,0.0002985378150571,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1000,0.8800555378382933,0.8839280076271062,0.0018217354107902,0.7499892226315715,0.0010258613233598,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1050,0.8800555378382933,0.8979238572339585,0.0066850775386846,0.7499882381279175,0.0031996633382017,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1100,0.8800555378382933,0.9403754721886544,0.0274559695425107,0.7499823368140586,0.0090416054829769,0.0736236181393739,False,SUCCESS
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1150,0.8800555378382933,0.9906253134068952,0.1971873547428403,0.7499465647488155,0.0207856931627038,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1200,0.8800555378382933,0.9950140919902722,0.2538521621791142,0.7499512444532451,0.049770678309647,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1250,0.8800555378382933,0.9951760466749486,0.201696611722814,0.7499678981879763,0.1229120735182088,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1300,0.8800555378382933,0.9954231178779552,0.1671696230343339,0.7499766377607565,0.283598223833556,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1350,0.8800555378382933,0.9954684426541268,0.1436600365850208,0.7499802604661414,0.6143685269752017,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1400,0.8800555378382933,0.9954684426541268,0.1424784346942286,0.7499803776424149,0.7062704629899913,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0039,pore_pinned_q1,1,600,602.2273363969646,0.0037122273282742,1500,0.88,1450,0.8800555378382933,0.9954684426541268,0.1424784346942286,0.7499803776424149,0.7062704629899913,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,900,0.8000576079465108,0.8002479025812332,0.000262311032456,0.7499990650066448,0.0007229988821722,0.0446537964191808,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,950,0.8000576079465108,0.8012905582009799,0.0011286506584267,0.7499990630468439,0.0023375224359189,0.0446537964191808,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,1000,0.8000576079465108,0.806873270845829,0.0043722058620448,0.7499990459573354,0.0068920087188065,0.0446537964191808,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,1050,0.8000576079465108,0.8313842197618037,0.0160668909403005,0.7499989358152085,0.018726022413917,0.0446537964191808,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,1100,0.8000576079465108,0.9046950407258868,0.0666729488878863,0.7499982840558617,0.0473077002478349,0.0446537964191808,False,SUCCESS
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,1150,0.8000576079465108,0.987294169204648,0.5080466181211019,0.7499935345458596,0.1119790465171737,0.0446537964191808,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,1200,0.8000576079465108,0.9950435291593968,0.7935527495469871,0.7499929264542579,0.25,0.0446537964191808,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,302.72998353894644,0.0090999451298212,1300,0.8,1250,0.8000576079465108,0.9950189403573833,0.6327942808963287,0.7499955680097689,0.5294721578706808,0.0446537964191808,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,900,0.8000555378382933,0.8002375851915028,6.646770064248255e-05,0.7499990672214468,0.0007229988821722,0.0446533407217623,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,950,0.8000555378382933,0.8012372767051826,0.0002860536561302,0.7499990641868487,0.0023375224359189,0.0446533407217623,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,1000,0.8000555378382933,0.8066026460858939,0.001108840927255,0.7499990463370523,0.0068920087188065,0.0446533407217623,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,1050,0.8000555378382933,0.8302652751678923,0.0040816348218235,0.7499989391264248,0.018726022413917,0.0446533407217623,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,1100,0.8000555378382933,0.901946517584444,0.0170458061837871,0.7499983148939527,0.0473077002478349,0.0446533407217623,False,SUCCESS
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,1150,0.8000555378382933,0.9859214207698986,0.1424304590500982,0.7499938117293675,0.1119790465171737,0.0446533407217623,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,1200,0.8000555378382933,0.9950685775330564,0.2614322842226436,0.7499927503625855,0.25,0.0446533407217623,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,601.413239320839,0.0023553988680649,1300,0.8,1250,0.8000555378382933,0.9951330947673802,0.2044151438533101,0.7499954613263676,0.5294721578706808,0.0446533407217623,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,900,0.8800576079465107,0.8801708484006244,0.0004279479137744,0.7499984102935662,0.0007229988821722,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,950,0.8800576079465107,0.8807909495033602,0.0018407204753283,0.7499984080457079,0.0023375224359189,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1000,0.8800576079465107,0.8841093634705013,0.0071208551956572,0.7499983864577228,0.0068920087188065,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1050,0.8800576079465107,0.8986696561064109,0.0260246827086306,0.7499982324407809,0.018726022413917,0.0736248501962383,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1100,0.8800576079465107,0.9421963439164128,0.1052466073338076,0.7499973068229587,0.0473077002478349,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1150,0.8800576079465107,0.9915131955474016,0.6680233739020366,0.7499916821704821,0.1119790465171737,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1200,0.8800576079465107,0.9950659087849264,0.7761739279865024,0.7499928022645237,0.25,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1250,0.8800576079465107,0.995023438542962,0.6175714078623219,0.7499953051968149,0.5294721578706808,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1300,0.8800576079465107,0.9950762545577584,0.5102839656939625,0.7499965899762715,1.069127871849497,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1350,0.8800576079465107,0.995085234393115,0.4455690521186834,0.7499970818247431,2.0673502493824234,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1400,0.8800576079465107,0.9951132681377576,0.4455690521186834,0.749997086755446,2.2536225078374135,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,300,304.3202614886007,0.0144008716286688,1500,0.88,1450,0.8800576079465107,0.9951132681377576,0.4455690521186834,0.749997086755446,2.2536225078374135,0.0736248501962383,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,900,0.8800555378382933,0.8801632612881122,0.0001092908567829,0.7499984024407683,0.0007229988821722,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,950,0.8800555378382933,0.8807546454415749,0.0004702814532166,0.749998402311905,0.0023375224359189,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1000,0.8800555378382933,0.8839280076271062,0.0018217354107902,0.7499983833758942,0.0068920087188065,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1050,0.8800555378382933,0.8979238572339585,0.0066850775386846,0.7499982356969807,0.018726022413917,0.0736236181393739,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1100,0.8800555378382933,0.9403754721886544,0.0274559695425107,0.749997350477029,0.0473077002478349,0.0736236181393739,False,SUCCESS
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1150,0.8800555378382933,0.9906253134068952,0.1971873547428403,0.7499919844070048,0.1119790465171737,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1200,0.8800555378382933,0.9950140919902722,0.2538521621791142,0.7499926864365523,0.25,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1250,0.8800555378382933,0.9951760466749486,0.201696611722814,0.7499951846270703,0.5294721578706808,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1300,0.8800555378382933,0.9954231178779552,0.1671696230343339,0.7499964956077154,1.069127871849497,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1350,0.8800555378382933,0.9954684426541268,0.1436600365850208,0.7499970390272953,2.0673502493824234,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1400,0.8800555378382933,0.9954684426541268,0.1424784346942286,0.7499970566041296,2.334174894249045,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0064,mixed_q0,0,600,602.2273363969646,0.0037122273282742,1500,0.88,1450,0.8800555378382933,0.9954684426541268,0.1424784346942286,0.7499970566041296,2.334174894249045,0.0736236181393739,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,900,0.8000576079465228,0.8002479192513697,0.0002347856194854,0.9999813410862044,3.3735702820783024e-06,0.0398901799252192,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,950,0.8000576079465228,0.801290666438631,0.0010102755246646,0.9999812203117784,1.52397284321336e-05,0.0398901799252192,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,1000,0.8000576079465228,0.8068739314694532,0.0039145848375634,0.9999807095431382,6.102113433023993e-05,0.0398901799252192,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,1050,0.8000576079465228,0.8313883162954578,0.014399259204002,0.9999779773211726,0.0002183266266846,0.0398901799252192,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,1100,0.8000576079465228,0.9047175693369875,0.060032649926188,0.9999614251657064,0.0006879167248235,0.0398901799252192,False,SUCCESS
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,1150,0.8000576079465228,0.987336917682054,0.4746478213833967,0.9997685535568404,0.0014977899074137,0.0398901799252192,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,1200,0.8000576079465228,0.9950626807192812,0.7581910860562762,0.999656873331352,0.0035413623331308,0.0398901799252192,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,302.4372434582077,0.0081241448606922,1300,0.8,1250,0.8000576079465228,0.99503594903732,0.6031580656326996,0.9997732819060744,0.0102501288903376,0.0398901799252192,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,900,0.8000555378382948,0.8002375872882475,5.940735799394328e-05,0.999981322470717,1.6972186534240374e-06,0.0398897708112722,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,950,0.8000555378382948,0.8012372903353826,0.000255674552245,0.9999812179863152,7.671425991337421e-06,0.0398897708112722,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,1000,0.8000555378382948,0.8066027294432985,0.0009911922178308,0.9999807271116888,3.078336954678099e-05,0.0398897708112722,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,1050,0.8000555378382948,0.830265797493047,0.0036504297848413,0.9999781042636426,0.000110992803972,0.0398897708112722,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,1100,0.8000555378382948,0.9019495751070196,0.0152869586057671,0.9999624251464948,0.0003612321103316,0.0398897708112722,False,SUCCESS
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,1150,0.8000555378382948,0.9859305466751844,0.1313530749573391,0.9997855657255874,0.000981941176671,0.0398897708112722,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,1200,0.8000555378382948,0.995004804694134,0.2450041469697695,0.9996533419406488,0.0025101758672472,0.0398897708112722,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,600,601.2612793610556,0.0021021322684259,1300,0.8,1250,0.8000555378382948,0.9951355738650128,0.1933176537033856,0.9997677223246804,0.0068994909545527,0.0398897708112722,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,900,0.8800576079465231,0.8801708658465043,0.000384699597519,0.9999680208402766,3.3572344790160183e-06,0.0659840967565556,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,950,0.8800576079465231,0.8807910627614957,0.0016548502878136,0.9999680365793432,1.5158460863360876e-05,0.0659840967565556,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1000,0.8800576079465231,0.8841100548731812,0.0064042508848644,0.9999672881567798,6.058480171413308e-05,0.0659840967565556,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1050,0.8800576079465231,0.8986739303295578,0.0234413418353702,0.9999628338075824,0.0002153862370841,0.0659840967565556,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1100,0.8800576079465231,0.9422190999946272,0.0954613830743932,0.9999361861962568,0.0006625978496324,0.0659840967565556,False,SUCCESS
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1150,0.8800576079465231,0.9915473981229128,0.6318787034395674,0.999675601370605,0.0013472512490552,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1200,0.8800576079465231,0.995012113493868,0.735208821619452,0.9996593354206526,0.0035716299367957,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1250,0.8800576079465231,0.9950435402461968,0.5898333882789353,0.9997726533389852,0.0102875254812124,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1300,0.8800576079465231,0.995097042756526,0.4866934747440135,0.9998450980470576,0.0271533723805427,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1350,0.8800576079465231,0.9951015852375124,0.4236624071899439,0.9998784695750372,0.0661982821437112,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1400,0.8800576079465231,0.9951293945821869,0.4236624071899439,0.999878839181354,0.0739568158076321,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,300,303.86340809979646,0.0128780269993214,1500,0.88,1450,0.8800576079465231,0.9951293945821869,0.4236624071899439,0.999878839181354,0.0739568158076321,0.0659840967565556,False,GRAIN_GROWTH_FAILURE
E0142,D0065,mixed_q1,1,600,601.990772243209,0.0033179537386815,1500,0.88,900,0.8800555378382947,0.880163263481126,9.80265882143628e-05,0.9999680949883366,1.6950966364444252e-06,0.0659829834547294,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.990772243209,0.0033179537386815,1500,0.88,950,0.8800555378382947,0.8807546597117578,0.000421827194202,0.9999680585127234,7.660859826777316e-06,0.0659829834547294,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.990772243209,0.0033179537386815,1500,0.88,1000,0.8800555378382947,0.8839280952096656,0.0016343300466548,0.99996731524274,3.072636604041837e-05,0.0659829834547294,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.990772243209,0.0033179537386815,1500,0.88,1050,0.8800555378382947,0.8979244102538231,0.0060022310974717,0.999963053845488,0.0001105997203006,0.0659829834547294,False,DENSIFICATION_EXHAUSTION_FAILURE
E0142,D0065,mixed_q1,1,600,601.990772243209,0.0033179537386815,1500,0.88,1100,0.8800555378382947,0.9403787230292456,0.0247564485033276,0.9999379119999888,0.0003574693845858,0.0659829834547294,False,SUCCESS
