material_id,mode,rate_C_min,t_h,T_C,rho,G_nm,tau_nuc,tau_exchange,tau_transport,activity,rho_dot,G_dot,PR_exposure,pore_D50_nm,pore_D90_nm,connected_fine
E0021,full,1,6.666666666666667,425.0,0.7000003227029994,50.000000648059874,172823517.61956906,5863.054318556304,4444.089363050663,5.963614874418122e-05,3.2022071062118016e-11,2.7002497521510148e-11,4.86685421365741e-13,29.7216732673867,85.73214099741126,1.3836242546266162
E0021,full,1,7.333333333333333,465.0,0.7000003995580749,50.00000071286586,172823517.61956906,1092.31640526311,325.5191261616874,8.203882892773582e-06,3.202370841476162e-11,2.7002497486511677e-11,6.121592106651595e-13,29.7216732673867,85.73214099741126,1.3836238349535337
E0021,full,1,8.0,505.0,0.700000476415226,50.00000077767185,172823517.61956906,241.8798597195358,31.19453091508746,1.580074071620091e-06,3.20239108218445e-11,2.7002497451513204e-11,7.376398470791986e-13,29.7216732673867,85.73214099741126,1.3836234152691211
E0021,full,1,8.666666666666666,545.0,0.7000005532726485,50.00000084247784,172823517.61956906,62.06879687329198,3.759852059783065,3.8090084477850705e-07,3.202393951049616e-11,2.7002497416514736e-11,8.6312144042685e-13,29.7216732673867,85.73214099741126,1.3836229955832295
E0021,full,1,9.333333333333334,585.0,0.7000006301301047,50.000000914492496,172823517.61956906,18.080760837059778,0.5519847995156092,1.0781370431728932e-07,3.2023938542193234e-11,6.957154613404835e-11,9.886032135723414e-13,29.7216732673867,85.73214099741126,1.3836225758971576
E0021,full,1,10.0,625.0,0.7000007069875511,50.00000137612842,172823517.61956906,5.878575129313928,0.09613956404487148,3.457118897416357e-08,3.202393117407558e-11,6.183194008712374e-10,1.1140850251230741e-12,29.7216732673867,85.73214099741126,1.3836221562111422
E0021,full,1,10.666666666666666,665.0,0.700000783844978,50.000005086159405,172823517.61956906,2.1034710390040123,0.019435803080758877,1.2283668595849176e-08,3.2023922174180234e-11,4.56128800085052e-09,1.2395668430939086e-12,29.7216732673867,85.73214099741126,1.3836217365252372
E0021,full,1,11.333333333333334,705.0,0.7000008607023827,50.00003019048306,172823517.61956906,0.8186635726495709,0.004478039578648856,4.762902755628617e-09,3.202391270139807e-11,2.8574656921633798e-08,1.3650486590215395e-12,29.7216732673867,85.73214099741126,1.3836213168394564
E0021,full,1,12.0,745.0,0.7000009375597647,50.00017614910606,172823517.61956906,0.343144004238304,0.0011578905092428685,1.9922166774751326e-09,3.2023903076502627e-11,1.5497386642963836e-07,1.4905304703765533e-12,29.7216732673867,85.73214099741126,1.3836208971538033
E0021,full,1,12.666666666666666,785.0,0.7000010144171234,50.00091798799328,172823517.61956906,0.1536022216239001,0.00033164139354780717,8.906997438808578e-10,3.202389339815684e-11,7.396335234789575e-07,1.6160122763233878e-12,29.7216732673867,85.73214099741126,1.3836204774682805
E0021,full,1,13.333333333333334,825.0,0.7000010912744588,50.00426288096157,172823517.61956906,0.07290358856128513,0.00010405752009047847,4.224404586605142e-10,3.2023883699534684e-11,3.1499542032319696e-06,1.7414940765614638e-12,29.7216732673867,85.73214099741126,1.3836200577828879
E0021,full,1,14.0,865.0,0.7000011681317709,50.01781222027471,172823517.61956906,0.03646274956645652,3.543585531712542e-05,2.1118760870501422e-10,3.2023873992685193e-11,1.2113479884862126e-05,1.866975870974332e-12,29.7216732673867,85.73214099741126,1.3836196380976258
E0021,full,1,14.666666666666666,905.0,0.7000012453025936,50.067649256132825,111317275.54835287,0.019115335361716126,1.3002449385659898e-05,1.7183620164604256e-10,4.971804096522688e-11,4.2480524619286726e-05,2.09342816903722e-12,29.7216732673867,85.73214099741126,1.38361921670037
E0021,full,1,15.333333333333334,945.0,0.7000014902891866,50.23553633911582,21972403.90380345,0.010455231915151368,5.120380600385104e-06,4.760677227930085e-10,2.51882840736184e-10,0.00013685929398186955,3.240596066659423e-12,29.7216732673867,85.73214099741126,1.3836178789319038
E0021,full,1,16.0,985.0,0.7000026642429741,50.75641457212604,4854584.683282041,0.005942208257138672,2.170454974433752e-06,1.2244875911435267e-09,1.1400451795898494e-09,0.00040638106337798893,8.600440422470006e-12,29.7216732673867,85.73214099741126,1.383611468465817
E0021,full,1,16.665286326834714,1024.9171796100827,0.7000076727672153,52.240492890080496,1209155.6355554152,0.003500631150965321,1.0095188131344525e-06,2.895938749877695e-09,4.577025733810324e-09,0.0011047230418732036,3.127871603901856e-11,29.7216732673867,85.73214099741126,1.3835841190365028
E0021,full,1,17.087155156935758,1050.2293094161455,0.7000173995973995,54.36166638579425,536786.9925647562,0.0025445328791288383,6.65551101217494e-07,4.741542648045528e-09,1.0309720746430552e-08,0.0019740034990165653,7.61063911226723e-11,29.7216732673867,85.73214099741126,1.3835310049748037
E0021,full,1,17.35817840266754,1066.4907041600525,0.7000296290016566,56.5689680313397,328853.95269244123,0.002086259202656478,5.291777728734269e-07,6.3456386949345966e-09,1.6827703670807734e-08,0.002790942737655757,1.3428842319242163e-10,29.7216732673867,85.73214099741126,1.3834642254995206
E0021,full,1,17.56563299999681,1078.9379799998087,0.7000440924795593,58.8658949749739,229887.70442955112,0.0017978675034965009,4.546395711857446e-07,7.822611189504509e-09,2.4070625950777457e-08,0.0035817652587458843,2.0550166478370425e-10,29.7216732673867,85.73214099741126,1.3833852468233376
E0021,full,1,17.737481393148464,1089.2488835889078,0.7000607342377385,61.25608636319669,172749.04282210837,0.0015926872349972616,4.0773098496512504e-07,9.222018977732886e-09,3.2030148203612404e-08,0.004356545545873139,2.9030820203782204e-10,29.7216732673867,85.73214099741126,1.3832943736628462
E0021,full,1,17.88649996283088,1098.1899977698527,0.7000795904778769,63.74332910644879,135842.07580269023,0.0014359371706132006,3.757962038030201e-07,1.0573402556925912e-08,4.072939508912062e-08,0.0051209102107620565,3.896930771123772e-10,29.7216732673867,85.73214099741126,1.38319140839855
E0021,full,1,18.01965207710543,1106.1791246263258,0.7001007529334904,66.33156387892033,110177.69916799848,0.0013104625483312052,3.529807211215797e-07,1.1897285234269183e-08,5.0212550967292134e-08,0.005878643947845176,5.049365826485531e-10,29.7216732673867,85.73214099741126,1.383075850187874
E0021,full,1,18.141169502505036,1113.4701701503022,0.7001243543321218,69.02489136197565,91374.26458343303,0.0012066547979033562,3.361773298600743e-07,1.3209309697782639e-08,6.0539888879657e-08,0.006632596890772083,6.375721015873803e-10,29.7216732673867,85.73214099741126,1.3829469743531284
E0021,full,1,18.253823591457706,1120.2294154874623,0.700150562079614,71.82757874108621,77052.11764633632,0.0011186410883140898,3.2357402378563594e-07,1.4522179016857625e-08,7.178537795098137e-08,0.0073850818489517725,7.893761191163785e-10,29.7216732673867,85.73214099741126,1.3828038668727587
E0021,full,1,18.359531484623293,1126.5718890773976,0.7001795757521863,74.74406646656507,65812.33145117736,0.001042594687066705,3.140386666786228e-07,1.5846706630966157e-08,8.40356441221575e-08,0.008138075443890998,9.62373651366191e-10,29.7216732673867,85.73214099741126,1.3826454380805302
E0021,full,1,18.45967627044839,1132.5805762269035,0.7002116266508491,77.77897528881415,56780.958192826365,0.000975896684365485,3.0682555258551837e-07,1.7192444865399926e-08,9.738971974662554e-08,0.008893330948033835,1.1588526849920744e-09,29.7216732673867,85.73214099741126,1.3824704251041018
E0021,full,1,18.555289492138098,1138.3173695282858,0.7002469786341927,80.93711357923091,49384.994084136735,0.0009166836721256592,3.0142255987386984e-07,1.856809127275811e-08,1.1195930158888958e-07,0.009652446668827988,1.3813849033886917e-09,29.7216732673867,85.73214099741126,1.3822773873241008
E0021,full,1,18.647161565420838,1143.8296939252502,0.7002859298489147,84.22348494837316,43233.64285544024,0.0008635871738001895,2.974658722809643e-07,1.9981768024940388e-08,1.278693700586421e-07,0.010416909997512295,1.632851508917271e-09,29.7216732673867,85.73214099741126,1.3820646969324601
E0021,full,1,18.735911853283092,1149.1547111969855,0.700328815167035,87.64329617345176,38051.470472910056,0.0008155754353192242,2.9468969775844115e-07,2.1441224146766416e-08,1.4525909026188281e-07,0.01118812723737325,1.9164736738189325e-09,29.7216732673867,85.73214099741126,1.3818305256335905
E0021,full,1,18.82203492090303,1154.3220952541817,0.7003760092365454,91.20196544771156,33638.85969381886,0.0007718531229563692,2.928952456593819e-07,2.2953988556873696e-08,1.6428295237834884e-07,0.011967444674447433,2.235847533676055e-09,29.7216732673867,85.73214099741126,1.381572827998007
E0021,full,1,18.905932090071932,1159.3559254043157,0.7004279301070759,94.9051309647701,29847.62339338777,0.0007317953884411568,2.9193084428200166e-07,2.4527490570366664e-08,1.85112130315221e-07,0.012756164017464686,2.5949838618273444e-09,29.7216732673867,85.73214099741126,1.3812893216786697
E0021,full,1,18.98793357695542,1164.2760146173252,0.7004850434255058,98.75865985151493,26565.42572716365,0.0006949031700832541,2.9167877941540104e-07,2.61691582815161e-08,2.079360507996308e-07,0.013555554084732913,2.9983527119603374e-09,29.7216732673867,85.73214099741126,1.3809774645183477
E0021,full,1,19.06831440306698,1169.098864184019,0.7005478672184959,102.76865746371244,23705.52292234491,0.0006607720755988466,2.9204633582478384e-07,2.7886501625188126e-08,2.3296417370376962e-07,0.014366859912161026,3.450933427435913e-09,29.7216732673867,85.73214099741126,1.380634428456027
E0021,full,1,19.14730607410915,1173.8383644465491,0.7006169772948512,106.9414770590556,21199.826134046016,0.0006290702136440658,2.929595498139806e-07,2.968718472172414e-08,2.604279903712974e-07,0.015191310042591059,3.958270509123533e-09,29.7216732673867,85.73214099741126,1.3802570700535752
E0021,full,1,19.22510531255542,1178.506318753325,0.7006930133131661,111.28372986297627,18994.100295153272,0.0005995220767445504,2.943587585694928e-07,3.1579090730321e-08,2.905832510894995e-07,0.01603012250361027,4.526535919138716e-09,29.7216732673867,85.73214099741126,1.3798418973955675
E0021,full,1,19.30188069533878,1183.1128417203267,0.7007766855709283,115.80229554316985,17044.57206326386,0.0005718966112017607,2.9619536910344454e-07,3.357038154072402e-08,3.2371243622440923e-07,0.016884509821271012,5.162598481961458e-09,29.7216732673867,85.73214099741126,1.3793850330568942
E0021,full,1,19.377777773770024,1187.6666664262013,0.7008687825810413,120.50433310942768,15315.488748863754,0.0005459982435369373,2.984294727642583e-07,3.5669554036535216e-08,3.6012748824560787e-07,0.01775568331336762,5.874101130780807e-09,29.7216732673867,85.73214099741126,1.378882172779655
E0021,full,1,19.452923075196903,1192.1753845118142,0.7009701795111076,125.39729225604623,13777.332234657875,0.0005216600329713063,3.0102805721792795e-07,3.788549425706239e-08,4.00172824101333e-07,0.01864485683677286,6.6695468381465215e-09,29.7216732673867,85.73214099741126,1.3783285394500004
E0021,full,1,19.527427268208694,1196.6456360925217,0.7010818475701311,130.48892516478367,12405.492340961637,0.0004987383779755155,3.039636478632426e-07,4.022753050278804e-08,4.442286492552583e-07,0.019553250116211982,7.558394168046023e-09,29.7216732673867,85.73214099741126,1.3777188319151865
E0021,full,1,19.601387693558372,1201.0832616135024,0.7012048644367415,135.7872987870638,11179.267835519264,0.00047710887575291627,3.0721326270656406e-07,4.270548623143899e-08,4.927145961911633e-07,0.02048209174909212,8.551163492940454e-09,29.7216732673867,85.73214099741126,1.3770471681301526
E0021,full,1,19.6748904080868,1205.493424485208,0.7013404258327107,141.30080762488674,10081.104624987775,0.0004566630486594814,3.1075759927655915e-07,4.532973345119025e-08,5.460937113069119e-07,0.021432621957806187,9.65955503547976e-09,29.7216732673867,85.73214099741126,1.3763070220708424
E0021,full,1,19.74801185045605,1209.8807110273628,0.7014898583554864,147.03818703069572,9096.008006877553,0.00043730573057215895,3.145803955234672e-07,4.811124721771747e-08,6.048768147879663e-07,0.022406095144229973,1.0896580021877488e-08,29.7216732673867,85.73214099741126,1.3754911537980776
E0021,full,1,19.820820210106824,1214.2492126064094,0.7016546336936649,153.00852704727194,8211.084271440051,0.0004189529613302258,3.1866792271456585e-07,5.10616617713391e-08,6.69627258165355e-07,0.02340378228894322,1.2276706373533647e-08,29.7216732673867,85.73214099741126,1.374591532001196
E0021,full,1,19.89337656107669,1218.6025936646013,0.7018363843597034,159.22128680958463,7415.179544952604,0.00040153027640007794,3.2300857955955157e-07,5.4193328801513026e-08,7.409661036679729e-07,0.024426973228658246,1.381602051672108e-08,29.7216732673867,85.73214099741126,1.3735992482954116
E0021,full,1,19.96573580784934,1222.9441484709605,0.7020369210845898,165.68630953141388,6698.5925225041165,0.0003849713069321117,3.275925647494785e-07,5.751937829331837e-08,8.195777479732325e-07,0.02547697883857989,1.5532407058282296e-08,29.7216732673867,85.73214099741126,1.3725044224916656
E0021,full,1,20.03794747969591,1227.2768487817546,0.7022582520294247,172.4138381004905,6052.843907967548,0.00036921662575205023,3.324116107998778e-07,6.105378239046189e-08,9.062160102797807e-07,0.0265551331412731,1.7445748259621655e-08,29.7216732673867,85.73214099741126,1.3712960980039703
E0021,full,1,20.110056401953756,1231.6033841172252,0.7025026039786282,179.4145313068612,5470.4897815960185,0.00035421278981939507,3.37458766235236e-07,6.481142269920921e-08,1.00171070044094e-06,0.027662795359686135,1.9578145443129937e-08,29.7216732673867,85.73214099741126,1.3699621265085826
E0021,full,1,20.182103266626658,1235.9261959975995,0.7027724456883502,186.69948073019032,4944.969294956831,0.00033991154083677405,3.4272821619938567e-07,6.880816145566645e-08,1.1069746767945664e-06,0.028801351928925804,2.1954164685840528e-08,29.7216732673867,85.73214099741126,1.368489040924188
E0021,full,1,20.25412512006247,1240.2475072037482,0.7030705135710916,194.2802283127538,4470.479414016007,0.0003262691340738848,3.482151338393045e-07,7.30609169836995e-08,1.2230113947923388e-06,0.029972218479009792,2.4601109395838654e-08,29.7216732673867,85.73214099741126,1.3668619157457234
E0021,full,1,20.326155781899566,1244.569346913974,0.7033998399028221,202.16878464596712,4041.8711430925473,0.00031324577182760755,3.539155565070832e-07,7.758774388158219e-08,1.3509229359389383e-06,0.03117684179894699,2.7549322628887292e-08,29.7216732673867,85.73214099741126,1.3650642137406168
E0021,full,1,20.398226206704496,1248.89357240227,0.7037637837410851,210.37764799941982,3654.5629370094175,0.0003008051228065801,3.598262821093428e-07,8.24079183916752e-08,1.4919184911314166e-06,0.032416701791021324,3.0832522286897605e-08,29.7216732673867,85.73214099741126,1.363077618010361
E0021,full,1,20.470364797555728,1253.2218878533436,0.7041660647405503,218.9198241225648,3304.4679661997257,0.00028891391248524775,3.6594478191409894e-07,8.754202942862836e-08,1.6473232523052547e-06,0.033693313422967164,3.4488172647018716e-08,29.7216732673867,85.73214099741126,1.3608818484390244
E0021,full,1,20.542597679119083,1257.5558607471448,0.7046108000447153,227.80884685043566,2987.9326246491833,0.00027754157239499026,3.7226912687975737e-07,9.30120757676579e-08,1.8185876402202397e-06,0.03500822868478992,3.855789600064733e-08,29.7216732673867,85.73214099741126,1.3584544616021255
E0021,full,1,20.614948936403263,1261.8969361841957,0.7051025444171175,237.05879954603924,2701.6842239882,0.0002666599386106914,3.7879792515631206e-07,9.884156992526678e-08,2.0072967629012877e-06,0.03636303855620424,4.308792853544456e-08,29.7216732673867,85.73214099741126,1.3557706333047452
E0021,full,1,20.687440824299284,1266.2464494579572,0.7056463337501784,246.6843374133946,2442.7862424915315,0.0002562429914989509,3.855302688658486e-07,1.0505564930060822e-07,2.215179957081561e-06,0.03775937499006899,4.812962496965309e-08,29.7216732673867,85.73214099741126,1.352802923070044
E0021,full,1,20.760093952135385,1270.6056371281231,0.7062477320517884,256.70071071657145,2208.599827033778,0.0002462666302305857,3.9246568862907215e-07,1.1168119518659175e-07,2.444120212073267e-06,0.0391989129166772,5.37400168448015e-08,29.7216732673867,85.73214099741126,1.3495210201248151
E0021,full,1,20.832927446773606,1274.9756468064163,0.7069128819554402,267.12378894151425,1996.7505025421283,0.0002367084767083074,3.9960411458895577e-07,1.1874696030633898e-07,2.696163209601601e-06,0.04068337227337029,5.998242979709049e-08,29.7216732673867,85.73214099741126,1.3458914707474194
E0021,full,1,20.9059590972006,1279.357545832036,0.7076485587248116,277.9700859389334,1805.0992444944598,0.0002275477044839861,4.069458429092706e-07,1.2628370558305726e-07,2.9735256317132736e-06,0.04221452006360149,6.692716555440836e-08,29.7216732673867,85.73214099741126,1.3418773872798844
E0021,full,1,20.979205483096198,1283.7523289857718,0.7084622276229873,289.2567860880987,1631.7172284367912,0.00021876488898668319,4.1449150690702767e-07,1.34324346910549e-07,3.278602289002311e-06,0.04379417244931394,7.465225483765046e-08,29.7216732673867,85.73214099741126,1.3374381396898474
E0021,full,1,21.05268208947804,1288.1609253686825,0.7093621043837406,301.0017715229877,1474.8636960482402,0.00021034187598985933,4.222420521239574e-07,1.429041127581123e-07,3.6139714998248213e-06,0.0454241968802809,8.324428777128821e-08,29.7216732673867,85.73214099741126,1.3325290313350384
E0021,full,1,21.12640340920251,1292.5842045521506,0.7103572183499944,313.22365046392486,1332.9664773076179,0.00020226166574235913,4.3019871476040236e-07,1.5206071351850915e-07,3.982398004356137e-06,0.047106514263874334,9.279932881423163e-08,29.7216732673867,85.73214099741126,1.327100961575791
E0021,full,1,21.200383034838435,1297.022982090306,0.7114574776240123,325.9417866995986,1204.6047884095124,0.00019450831059516664,4.383630029910231e-07,1.6183452359213298e-07,4.386832521542477e-06,0.04884310117859591,1.0342392358775545e-07,29.7216732673867,85.73214099741126,1.3211000791497627
E0021,full,1,21.274633741210394,1301.4780244726237,0.7126737352948135,339.17633026616693,1088.4939895293996,0.00018706682429205955,4.4673668076039187e-07,1.7226877729582854e-07,4.830406848467297e-06,0.0506359921345805,1.1523620527522237e-07,29.7216732673867,85.73214099741126,1.3144674318262728
E0021,full,1,21.34916755972494,1305.9500535834964,0.7140178554590959,352.9482493720577,983.4720386501622,0.00017992310137065668,4.5532175372082857e-07,1.834097797928084e-07,5.316423156940001e-06,0.05248728188421845,1.2836710846173986e-07,29.7216732673867,85.73214099741126,1.307138619862685
E0021,full,1,21.423995845438505,1310.4397507263102,0.7155027773194722,367.2793636190433,888.4874200025279,0.00017306384535209406,4.641204570282172e-07,1.9530713436255387e-07,5.84833585849499e-06,0.05439912778594564,1.4296169832164414e-07,29.7216732673867,85.73214099741126,1.2990434632680767
E0021,full,1,21.499129337696168,1314.94776026177,0.7171425751137086,382.1923785722245,802.5883602306968,0.00016647650459096047,4.731352447552057e-07,2.080139874690772e-07,6.429724085173345e-06,0.05637375222423779,1.591806228827013e-07,29.7216732673867,85.73214099741126,1.290105695923803
E0021,full,1,21.574578215060097,1319.4746929036057,0.7189525109856725,397.7109217336949,724.9131737376781,0.00016014921481941527,4.823687807180251e-07,2.2158729324505647e-07,7.0642524705119035e-06,0.05841344508878046,1.7720169561213102e-07,29.7216732673867,85.73214099741126,1.2802427033062698
E0021,full,1,21.64952018943377,1323.971211366026,0.7209263856026572,413.67992443142873,655.4134551228968,0.0001541360324402843,4.917209616075822e-07,2.3592392819050474e-07,7.747711788854051e-06,0.06049699457640328,1.9699347239678164e-07,29.7216732673867,85.73214099741126,1.269488937710125
E0021,full,1,21.718964574329142,1328.1378744597487,0.7229263856026571,428.989008572245,597.1488395317984,0.00014879423923335752,5.00557612211457e-07,2.500126428061697e-07,8.430697892027114e-06,0.062479449475684144,2.1719245317280148e-07,29.7216732673867,85.73214099741126,1.2585956803316247
E0021,full,1,21.782969299144046,1331.9781579486425,0.7249263856026571,443.5463002195169,548.1848068137199,0.00014405832693435144,5.088474539678804e-07,2.637197063220183e-07,9.104265624390965e-06,0.06435161768393063,2.37535759478523e-07,29.7216732673867,85.73214099741126,1.247705352166377
E0021,full,1,21.84238435792841,1335.5430614757047,0.7269263856026571,457.4526483435411,506.4441018425881,0.00013981635745356161,5.166664594042621e-07,2.770947169033165e-07,9.76864118811465e-06,0.06612899421395665,2.5802230675812205e-07,29.7216732673867,85.73214099741126,1.2368180209000483
E0021,full,1,21.89787478025859,1338.8724868155155,0.7289263856026572,470.7893714960741,470.42702184737453,0.00013598370253240232,5.24075642929559e-07,2.901783533345119e-07,1.0424004945425265e-05,0.0678239438028223,2.7865176758477675e-07,50.47873496075927,85.73214099741126,1.2259337562891164
E0021,full,1,21.949970859933256,1341.9982515959955,0.7309263856026572,483.6231323144848,439.02336430723733,0.00013249497950580766,5.311247849063927e-07,3.03004520484037e-07,1.1070502035682793e-05,0.06944650956426371,2.9942437905965925e-07,50.47873496075927,85.73214099741126,1.2150526302353342
E0021,full,1,21.999102383244885,1344.9461429946932,0.7329263856026571,496.00935991296836,411.3934532966614,0.00012929872968796123,5.378550601448502e-07,3.1560187147122646e-07,1.1708249872949452e-05,0.07100497337340177,3.2034081048912224e-07,50.47873496075927,85.73214099741126,1.2041747168630121
E0021,full,1,22.045622616095514,1347.737356965731,0.7349263856026572,507.9947147707782,386.8903195733246,0.00012635379831756847,5.443009367804749e-07,3.27994915386782e-07,1.233734359152612e-05,0.07250625484833388,3.4140207033421995e-07,50.47873496075927,85.73214099741126,1.193300092599225
E0021,full,1,22.089825524760574,1350.3895314856345,0.7369263856026571,519.618903508247,365.0073160700015,0.000123626806675629,5.504915763360699e-07,3.4020484121592837e-07,1.2957860096834655e-05,0.07395620210449856,3.62609439490096e-07,50.47873496075927,85.73214099741126,1.1824288362570612
E0021,full,1,22.131958401680926,1352.9175041008557,0.7389263856026571,530.9160409282488,345.3419616390083,0.00012109034614222402,5.564518847767207e-07,3.5225014243724654e-07,1.3569861141451689e-05,0.07535980797396787,3.8396442266358743e-07,50.47873496075927,85.73214099741126,1.171561029122009
E0021,full,1,22.172231295096946,1355.3338777058168,0.7409263856026571,541.9156897061985,327.5704303205252,0.00011872166187735271,5.622033143110045e-07,3.641470984974804e-07,1.4173395702921366e-05,0.07672137368266223,4.05468712467125e-07,50.47873496075927,85.73214099741126,1.160696755041614
E0021,full,1,22.210824167997067,1357.6494500798242,0.7429263856026572,552.6436660261286,311.42919705997485,0.00011650167617159567,5.677644838883916e-07,3.7591015149856915e-07,1.4768501850672555e-05,0.07804463472097108,4.271241626240748e-07,50.47873496075927,85.73214099741126,1.1498361005184894
E0021,full,1,22.24789241328181,1359.8735447969086,0.7449263856026571,563.1226722900429,296.70160018287834,0.00011441425222556443,5.731516656315914e-07,3.8755220483037234e-07,1.535520823198658e-05,0.07933285901057803,4.489327678188548e-07,50.47873496075927,85.73214099741126,1.1389791548068138
E0021,full,1,22.28357115879901,1362.0142695279405,0.7469263856026571,573.3728000564528,283.2078482878984,0.00011244563120211577,5.783791706522368e-07,3.990848627602313e-07,1.593353526908746e-05,0.08058892443737906,4.7089664847165614e-07,50.47873496075927,85.73214099741126,1.128126010012414
E0021,full,1,22.317978667923096,1364.0787200753857,0.7489263856026571,583.4119342172542,270.79748278109804,0.00011058399619190023,5.834596583301214e-07,4.105186247384086e-07,1.6503496133851407e-05,0.08181538078951937,4.930180392176989e-07,50.47873496075927,85.73214099741126,1.1172767611965555
E0021,full,1,22.351219054823435,1366.073143289406,0.7509263856026571,593.25608105095,259.3436191138768,0.00010881913050866218,5.884043866552303e-07,4.218630445358335e-07,1.7065097548980375e-05,0.08301449975195575,5.15299280212441e-07,50.47873496075927,85.73214099741126,1.1064315064835435
E0021,full,1,22.383384473965585,1368.003068437935,0.7529263856026571,602.9196369187799,248.738495120539,0.0001071421470367828,5.932234166736529e-07,4.3312686175963583e-07,1.7618340452075524e-05,0.08418831564332203,5.377428106214032e-07,50.47873496075927,85.73214099741126,1.0955903471722546
E0021,full,1,22.4145569016351,1369.873414098106,0.7549263856026571,612.4156101858971,238.88999263755704,0.00010554527175311763,5.979257808232845e-07,4.4431811144820873e-07,1.8163220550170414e-05,0.08533865889773229,5.603511638207279e-07,50.47873496075927,85.73214099741126,1.0847533878517106
E0021,full,1,22.44480959756716,1371.6885758540298,0.7569263856026571,621.7558059238019,229.7188926554248,0.00010402166901809529,6.025196225885293e-07,4.554442161060606e-07,1.869972878583707e-05,0.08646718380347226,5.831269639544768e-07,50.47873496075927,85.73214099741126,1.0739207365208039
E0021,full,1,22.474208313330045,1373.4524987998027,0.7589263856026571,630.9509807326803,221.15668949960323,0.00010256529940418568,6.070123131743998e-07,4.665120635494823e-07,1.9227851731226374e-05,0.08757539165322968,6.060729235816819e-07,50.47873496075927,85.73214099741126,1.0630925047122881
E0021,full,1,22.50281229844042,1375.1687379064251,0.7609263856026571,640.0109733770436,213.14383545361954,0.00010117080311195897,6.114105496178569e-07,4.775280731957196e-07,1.9747571922852406e-05,0.08866465019693895,6.291918422100733e-07,50.47873496075927,85.73214099741126,1.0522688076211386
E0021,full,1,22.530675143595847,1376.8405086157509,0.7629263856026571,648.9448156935222,205.6283199872758,9.983340368604646e-05,6.157204377914859e-07,4.884982528711612e-07,2.0258868147256216e-05,0.08973621009168993,6.524866055609113e-07,50.47873496075927,85.73214099741126,1.0414497642373979
E0021,full,1,22.55784549173709,1378.4707295042253,0.7649263856026571,657.7608272935162,198.5645114036823,9.854882796808051e-05,6.19947563025057e-07,4.99428247788989e-07,2.0761715685636053e-05,0.09079121889479001,6.759601854450298e-07,50.47873496075927,85.73214099741126,1.0306354974836032
