T1_C,T2_C,switch_density,hold_h,first_step_attained,first_step_rho,first_step_G1_um,first_step_fine_pore_fraction,first_step_D50_nm,first_step_D90_nm,first_step_closed_fraction,first_step_R_Z_eff_um,first_step_Gamma_growth,final_rho,final_G_um,second_step_density_gain,second_step_growth_fraction,open_shrinkage_rate,closed_shrinkage_rate,PR_flux,isolation_flux,closure_flux,mean_tau_remove_s,D90_tau_remove_s,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3,sigma_eff_Pa,activity,S_Z,Gamma_mobile,Gamma_growth,closed_fraction,failure_class
1250,1150,0.9,40,True,0.9005482528910288,0.6625286503061553,0.0010884811320795572,79.40110151373295,99.52539578838244,1.698448227647584e-07,0.3735484034015659,0.8400973476320238,0.9442481883222104,1.1773369755591603,0.04369993543118156,0.43726506169442586,1.6848620602572081e-07,5.984940157954468e-13,1.3575008535156708e-10,7.640303593432435e-13,2.2370251947089936e-12,2265139.912192639,13518290.457450148,125.11749299062092,42.1215515064302,82.99594148419072,250000000.0,0.2558474811545764,0.9646397429008295,7.084465515651005e-08,0.9646397454059148,5.30882745710816e-07,first_step_overgrown
1350,1050,0.75,20,True,0.7509348842316594,0.2441937433674315,0.10772729484569016,63.34599196168232,99.52539578838244,1.1461400746071415e-09,0.12123444641750268,0.4823491767972711,0.7693855347889171,0.2777732745812442,0.018450650557257697,0.12088827215085877,2.345981185429878e-07,7.515996513149615e-16,2.493209168602607e-10,1.1851187982271557e-13,4.723925735460332e-14,22830538.532619987,149971626.15607464,181.14914486667436,58.649529635746944,122.49961523092742,250000000.0,0.01195292523269669,0.38743380680991957,1.4297839166360751e-05,0.3874425651828285,3.862814079030793e-09,low_T2_nucleation_or_sink_limited
1350,1050,0.75,40,True,0.7509348842316594,0.2441937433674315,0.10772729484569016,63.34599196168232,99.52539578838244,1.1461400746071415e-09,0.12123444641750268,0.4823491767972711,0.7849138343271126,0.30493498677088826,0.03397895009545315,0.19919407755297847,1.9879620297295964e-07,1.6529371569456624e-15,2.1487136482420477e-10,1.4208348780493147e-13,6.747813945756855e-14,23127745.635647614,151935236.29307774,155.67441176524184,49.69905074323991,105.97536102200193,250000000.0,0.014372605057854189,0.3717308885511922,1.0985450209251853e-05,0.371737790370234,7.883561772746912e-09,low_T2_nucleation_or_sink_limited
1350,1050,0.85,20,True,0.8506030652790846,0.4260093733013519,0.015245971656773886,63.34599196168232,99.52539578838244,2.962906773899414e-08,0.2293347963868956,0.7246689581823845,0.8570870923185667,0.458453476292083,0.006484027039482143,0.07076858322274074,8.630761261133746e-08,1.3518035781557985e-14,8.968515045988513e-11,1.8811756631529976e-13,2.645831926074277e-13,22813101.983731676,149855096.20650703,66.3852038852302,21.576903152834362,44.808300732395836,250000000.0,0.03190141297884451,0.6702223124909091,2.4095727330173725e-06,0.6702231071142329,4.6799058840288e-08,first_step_overgrown
1350,1050,0.85,40,True,0.8506030652790846,0.4260093733013519,0.015245971656773886,63.34599196168232,99.52539578838244,2.962906773899414e-08,0.2293347963868956,0.7246689581823845,0.8629693704319895,0.48746610565067183,0.012366305152904933,0.12607385751935962,7.749824283458974e-08,1.9707432577128585e-14,8.315646817063898e-11,1.841378460938761e-13,2.8457492224085373e-13,23406412.349591695,153772739.38371792,61.01599857479006,19.374560708647433,41.641437866142624,250000000.0,0.03592307748219949,0.6397046401864906,2.066702152320594e-06,0.6397053848096862,6.539279747263251e-08,first_step_overgrown
1350,1050,0.9,20,True,0.9006727029368784,0.6404100803266355,0.0010457848689690418,79.40110151373295,99.52539578838244,1.2859908204500755e-07,0.37574536366606426,0.8978700857381853,0.9034880665504548,0.6683421156486722,0.0028153636135763715,0.041793019874150385,3.856079741762098e-08,6.367765118035006e-14,4.153418934308565e-11,1.3327728457731443e-13,3.429142450929379e-13,26532575.74627421,158489386.88420472,30.670914155700007,9.640199354405246,21.030714801294764,250000000.0,0.06551078632310423,0.8860826600927328,5.808827461132027e-07,0.8860827262653501,1.4880180347756656e-07,first_step_overgrown
1350,1050,0.9,40,True,0.9006727029368784,0.6404100803266355,0.0010457848689690418,79.40110151373295,99.52539578838244,1.2859908204500755e-07,0.37574536366606426,0.8978700857381853,0.9061646224452162,0.6954855270904141,0.005491919508337828,0.07918992505018542,3.5833464966837535e-08,7.30868741717215e-14,3.95673764789704e-11,1.290458288433573e-13,3.3920341795655084e-13,27117552.69626054,162001185.21981773,29.063195190692383,8.958366241709385,20.104828948983,250000000.0,0.07055732884214591,0.8766671861334828,5.251810166576071e-07,0.8766672509055354,1.684433656730046e-07,first_step_overgrown
1350,1150,0.75,20,True,0.7538381358647994,0.24874889259693625,0.10592442928985088,63.34599196168232,99.52539578838244,1.2556302699771947e-09,0.12218669385992154,0.47575881527457,0.8883971211078218,0.6102182879687668,0.13455898524302234,0.5923608035004219,8.003611013589741e-07,1.0891805081686652e-13,5.012930647811824e-10,1.767072587123876e-12,3.899141092311671e-12,1520589.0589901046,9973732.186135469,461.5185056357296,200.0902753397435,261.42823029598605,250000000.0,0.0845520066357749,0.7075009633014193,8.38189759634625e-07,0.7075012084711165,1.713538652677506e-07,low_T2_excess_power_PR_loss
1350,1150,0.75,40,True,0.7538381358647994,0.24874889259693625,0.10592442928985088,63.34599196168232,99.52539578838244,1.2556302699771947e-09,0.12218669385992154,0.47575881527457,0.9252216560092882,0.9076074777455869,0.17138352014448877,0.7259289960734948,3.2661348372216914e-07,3.956167501110505e-13,2.3748674937207135e-10,1.1109224469462322e-12,3.223552602686109e-12,1781765.956636885,11691909.16991043,214.67114271412947,81.65337093054228,133.0177717835872,250000000.0,0.16982234479471384,0.8820579990146459,1.994537163158976e-07,0.8820580225386163,4.19393787186207e-07,low_T2_excess_power_PR_loss
1350,1150,0.85,20,True,0.851505532914935,0.42967589212336016,0.015245971656773886,63.34599196168232,99.52539578838244,2.962906773899414e-08,0.2293347963868956,0.7246688419816592,0.9119362160334298,0.7718792651305869,0.060430683118494755,0.4433379525350154,4.771239732800939e-07,2.1811037904454396e-13,3.22976611419997e-10,1.3618008763019084e-12,3.720236570661888e-12,1648119.4674603918,10812596.424996063,293.4996084471173,119.28099332002346,174.2186151270938,250000000.0,0.1283513829788978,0.8241756075051722,3.602640792721748e-07,0.8241756708483851,2.8344453650483523e-07,first_step_overgrown
1350,1150,0.85,40,True,0.851505532914935,0.42967589212336016,0.015245971656773886,63.34599196168232,99.52539578838244,2.962906773899414e-08,0.2293347963868956,0.7246688419816592,0.9357784101546957,1.0445393320180127,0.08427287723976062,0.588645559862986,2.3168995737634837e-07,5.028471457215179e-13,1.7857622189831137e-10,9.174083532114014e-13,2.703722186016554e-12,1920224.383548952,12602901.935427312,162.2785628851649,57.9224893440871,104.35607354107779,250000000.0,0.2127888770228923,0.9299672751098075,1.1688007900963093e-07,0.9299672832952379,4.883061347250604e-07,first_step_overgrown
1350,1150,0.9,20,True,0.9010506101587489,0.6434310857711849,0.0010457848689690418,79.40110151373295,99.52539578838244,1.2859908204500755e-07,0.37574536366606426,0.8978700759379521,0.9312004155184311,0.955235453136955,0.030149805359682258,0.32641624255236446,2.800298402141829e-07,3.313523666461358e-13,2.002506965130505e-10,9.990935962805299e-13,2.933497450282914e-12,1965548.0094256275,11725806.528752461,183.61209846236767,70.00746005354574,113.60463840882193,250000000.0,0.18489297014924658,0.9381362028123751,1.480989253109285e-07,0.9381362119743369,3.5935932676311633e-07,first_step_overgrown
1350,1150,0.9,40,True,0.9010506101587489,0.6434310857711849,0.0010457848689690418,79.40110151373295,99.52539578838244,1.2859908204500755e-07,0.37574536366606426,0.8978700759379521,0.9462790852520916,1.2037012611035736,0.04522847509334271,0.46545616710472126,1.56479870314822e-07,5.601706360260258e-13,1.2576299169000068e-10,7.270118125690463e-13,2.1200839669282636e-12,2282081.073558286,13619398.028361086,116.69830820264907,39.1199675787055,77.57834062394357,250000000.0,0.26483498478431117,0.9747204645571788,6.189965990011657e-08,0.9747204661219734,5.067636484850107e-07,first_step_overgrown
1350,1250,0.75,20,True,0.7694602301045985,0.2693594063661516,0.08820465036233875,63.34599196168232,99.52539578838244,2.2767093399819303e-09,0.13248689546942127,0.47987758583479356,0.9761156609014133,2.2596792946694904,0.2066554307968148,0.8807975065304349,2.0056070156068122e-07,1.8269078340182767e-12,1.4614874241955145e-10,2.086121678500361e-12,5.025365202787352e-12,505233.2433269413,2713804.1431700075,230.01940802909033,50.1401753901703,179.87923263892003,250000000.0,0.6552663797674813,0.9999276567219614,3.2082561513764147e-09,0.9999276567221935,8.637314695558623e-07,high_T2_pore_coarsening_pin_loss
1350,1250,0.75,40,True,0.7694602301045985,0.2693594063661516,0.08820465036233875,63.34599196168232,99.52539578838244,2.2767093399819303e-09,0.13248689546942127,0.47987758583479356,0.9837819424862612,3.226264901195295,0.21432171238166264,0.9165104495088556,5.6691511251456906e-08,1.919116611338796e-12,5.262235729480411e-11,1.2688139487891717e-12,2.7456700712427223e-12,962242.2765687923,5173210.566581809,119.41182421901351,14.172877812864225,105.23894640614928,250000000.0,0.7949576088819443,0.9999901643447839,8.491167719021716e-10,0.9999901643447923,9.857701134793091e-07,high_T2_pore_coarsening_pin_loss
1350,1250,0.85,20,True,0.860352404611561,0.4609845079205694,0.011121247030028973,63.34599196168232,99.52539578838244,4.160977668648085e-08,0.24651054325470484,0.7315280816483444,0.9767217333962142,2.306104332981354,0.11636932878465311,0.8001024926202692,1.8861415041762249e-07,1.795180086780219e-12,1.388104723663566e-10,2.0280525169491156e-12,4.855596033009302e-12,518471.3067074716,2785004.3973374316,221.57399790093763,47.15353760440562,174.420460296532,250000000.0,0.6629285660872771,0.9999394761985931,2.9754109019575747e-09,0.9999394761987732,8.613034187637802e-07,first_step_overgrown
1350,1250,0.85,40,True,0.860352404611561,0.4609845079205694,0.011121247030028973,63.34599196168232,99.52539578838244,4.160977668648085e-08,0.24651054325470484,0.7315280816483444,0.9839743814014236,3.2589170642698817,0.12362197678986253,0.8585467200209812,5.489752608958286e-08,1.8818363665409686e-12,5.118470120603724e-11,1.2522317329820603e-12,2.7022152491538607e-12,977687.217043969,5256346.87722403,117.36989596352605,13.724381522395715,103.64551444113033,250000000.0,0.7976902312271631,0.9999909205200431,8.197123163339546e-10,0.9999909205200506,9.799229667932258e-07,first_step_overgrown
1350,1250,0.9,20,True,0.9015664571696862,0.646566261790095,0.0010457848689690418,79.40110151373295,99.52539578838244,1.2859908204500755e-07,0.37574536366606426,0.8978700686168722,0.9777241572381599,2.3652101674243013,0.07615770006847367,0.7266347529301375,1.6820749642400105e-07,1.7003653824792432e-12,1.2471930148128076e-10,1.906935467259615e-12,4.504822471105114e-12,537992.2198126174,2889953.3022498,204.22992972723668,42.05187410600026,162.1780556212364,250000000.0,0.6755595240759268,0.9999664832708987,2.5243979282942094e-09,0.9999664832709833,8.374995520834504e-07,first_step_overgrown
1350,1250,0.9,40,True,0.9015664571696862,0.646566261790095,0.0010457848689690418,79.40110151373295,99.52539578838244,1.2859908204500755e-07,0.37574536366606426,0.8978700686168722,0.9844062175104437,3.3009717031632837,0.08283976034075746,0.8041285052003027,5.137069183787195e-08,1.770812618190588e-12,4.790066637982251e-11,1.2069095308818865e-12,2.5840546591639074e-12,998212.4961203686,5366729.893619878,111.8331305364834,12.842672959467988,98.9904575770154,250000000.0,0.8023057316034528,0.9999942101553196,7.426418545378087e-10,0.999994210155324,9.497495629674144e-07,first_step_overgrown
1350,1300,0.75,20,True,0.7988406184321941,0.3127179086279939,0.05679155504585561,63.34599196168232,99.52539578838244,5.864555242493335e-09,0.15711179183775997,0.546316359457085,0.9861565379685998,3.8092053511395547,0.1873159195364057,0.9179046862006425,8.095267997192137e-08,2.275913677079989e-12,7.209184852488065e-11,2.6938601382300475e-12,5.582644555227376e-12,525227.3835570198,2823349.3278085208,238.21904892629342,20.238169992980342,217.98087893331308,250000000.0,0.8663329208939046,0.9999930676557405,4.657018163672691e-10,0.9999930676557437,1.0761776472241045e-06,high_T2_pore_coarsening_pin_loss
1350,1300,0.75,40,True,0.7988406184321941,0.3127179086279939,0.05679155504585561,63.34599196168232,99.52539578838244,5.864555242493335e-09,0.15711179183775997,0.546316359457085,0.9892675983781272,5.401056799009611,0.19042697994593305,0.9421006072949766,2.3520767679309632e-08,2.1156004885194753e-12,2.705462166774277e-11,1.9465767362516626e-12,3.763476886897719e-12,1214974.7899557906,6538360.87629888,156.03584838414722,5.880191919827408,150.1556564643198,250000000.0,0.9288402282825413,0.9999714449447227,1.949755329040596e-10,0.9999714449447282,1.2393002322627902e-06,high_T2_pore_coarsening_pin_loss
1350,1300,0.85,20,True,0.8770444249107808,0.5246433708482464,0.005239866935702272,79.40110151373295,99.52539578838244,6.918190514136655e-08,0.28737846096346986,0.7909947619273411,0.9862323436371653,3.827634371424073,0.10918791872638445,0.8629327360091992,7.962861928238992e-08,2.251035952815994e-12,7.106461135467494e-11,2.6768333178206187e-12,5.539891393394021e-12,529815.819335966,2848039.238351549,236.2543363360957,19.907154820597476,216.34718151549822,250000000.0,0.8673049176530186,0.9999933094498583,4.578540577698413e-10,0.9999933094498614,1.0731714027027442e-06,first_step_overgrown
1350,1300,0.85,40,True,0.8770444249107808,0.5246433708482464,0.005239866935702272,79.40110151373295,99.52539578838244,6.918190514136655e-08,0.28737846096346986,0.7909947619273411,0.989299563458019,5.414056802731006,0.11225513854723812,0.9030960719541027,2.3315420173646385e-08,2.0983120824884796e-12,2.683708610267337e-11,1.9397054761618336e-12,3.747319818386765e-12,1220363.9693753496,6567386.613942264,155.32217434137954,5.828855043411596,149.49331929796793,250000000.0,0.9291163656711663,0.999972137157012,1.9313545461466444e-10,0.9999721371570174,1.2359912521023852e-06,first_step_overgrown
1350,1300,0.9,20,True,0.902597816468723,0.653031924407996,0.0009649655732422784,79.40110151373295,99.52539578838244,1.323491858660665e-07,0.3802228005451232,0.9003947319619049,0.9864188873044683,3.8518731723041797,0.0838210708357453,0.830463804181446,7.665492658183531e-08,2.1822451295144888e-12,6.846254410926188e-11,2.625179433480268e-12,5.410521623024094e-12,537307.7023234138,2888327.426617348,230.3174275276868,19.163731645458828,211.15369588222796,250000000.0,0.8692071335388084,0.999994646365268,4.3456183505639723e-10,0.9999946463652704,1.0574205918729105e-06,first_step_overgrown
1350,1300,0.9,40,True,0.902597816468723,0.653031924407996,0.0009649655732422784,79.40110151373295,99.52539578838244,1.323491858660665e-07,0.3802228005451232,0.9003947319619049,0.989410129779903,5.431203973652545,0.08681231331118,0.8797629535594803,2.278747476151009e-08,2.0411950920409996e-12,2.6181010915672083e-11,1.9127798422441e-12,3.6841471700274855e-12,1227297.389596632,6604650.053577006,152.5320108003044,5.696868690377523,146.83514210992686,250000000.0,0.9296623355144414,0.9999770107978211,1.8603309535431776e-10,0.9999770107978254,1.2185847197694774e-06,first_step_overgrown
1450,1050,0.75,20,True,0.7519995107418639,0.244205935852667,0.10647539962797055,63.34599196168232,99.52539578838244,1.0194331511194759e-09,0.12189755096798269,0.49933722368275063,0.7703861706240509,0.27866049556124184,0.018386659882187018,0.12364350260405922,2.329393450066267e-07,7.323459329167471e-16,2.46793656912142e-10,1.1995656325338727e-13,4.8300302663990695e-14,22781870.870085377,149650245.85059312,179.51627005243648,58.234836251656674,121.28143380077981,250000000.0,0.01202120637819662,0.3941824193701016,1.4075093738190829e-05,0.3941909463093372,3.803976029222956e-09,low_T2_nucleation_or_sink_limited
1450,1050,0.75,40,True,0.7519995107418639,0.244205935852667,0.10647539962797055,63.34599196168232,99.52539578838244,1.0194331511194759e-09,0.12189755096798269,0.49933722368275063,0.7857928493455221,0.30608698171322346,0.033793338603658185,0.20216817296246056,1.9730212299600433e-07,1.6486464511692117e-15,2.129492364832921e-10,1.433362293208019e-13,6.876671486153705e-14,23105726.41444845,151789811.82378906,154.36891182283983,49.32553074900108,105.04338107383876,250000000.0,0.014473027049777513,0.3755833042265693,1.0824953802955506e-05,0.37559006350845486,7.910429535949608e-09,low_T2_nucleation_or_sink_limited
1450,1050,0.85,20,True,0.8503275683891216,0.4218057927619805,0.015392332440245609,63.34599196168232,99.52539578838244,2.508879674901053e-08,0.22881618569039178,0.7449120905947205,0.8569242880431869,0.4555631862585018,0.006596719654065275,0.07410035427526016,8.697900875997813e-08,1.2016406640803986e-14,8.96774762208259e-11,1.8821071669910854e-13,2.6405205028766366e-13,22683906.60457075,149001982.0437012,66.5332053661639,21.744752189994532,44.78845317616937,250000000.0,0.03151688469321324,0.6844763964113671,2.41924913222768e-06,0.6844771597415713,4.245495796629828e-08,first_step_overgrown
1450,1050,0.85,40,True,0.8503275683891216,0.4218057927619805,0.015392332440245609,63.34599196168232,99.52539578838244,2.508879674901053e-08,0.22881618569039178,0.7449120905947205,0.8628463512382185,0.485274704831346,0.01251878284909691,0.1307896567397299,7.793492951979178e-08,1.8091307889487548e-14,8.317386511056317e-11,1.8423087011503924e-13,2.8420131948171516e-13,23312967.39110517,153155555.3069512,61.122030811876776,19.483732379947945,41.63829843192883,250000000.0,0.035616157354376565,0.6499228302311557,2.0731761772547996e-06,0.6499235560028043,6.112884712696083e-08,first_step_overgrown
1450,1050,0.9,20,True,0.9008991450408657,0.6278087561983665,0.001023300950843874,79.40110151373295,99.52539578838244,1.0646071998039531e-07,0.37677197300712656,0.924813479219132,0.9038033129243661,0.6575075979347772,0.0029041678835004525,0.04516881908238684,3.916613136262743e-08,5.2739331332084155e-14,4.096770224639511e-11,1.3280233836146517e-13,3.4253474698716024e-13,25959154.569148414,155046193.91709712,30.487596866014087,9.791532840656858,20.69606402535723,250000000.0,0.06351153189647188,0.9129203843174318,5.74401618834312e-07,0.912920434336104,1.275907727689467e-07,first_step_overgrown
1450,1050,0.9,40,True,0.9008991450408657,0.6278087561983665,0.001023300950843874,79.40110151373295,99.52539578838244,1.0646071998039531e-07,0.37677197300712656,0.924813479219132,0.9065165458464168,0.6858936858622945,0.005617400805551176,0.08468503335309842,3.6281732585649056e-08,6.203253678079387e-14,3.90372194930218e-11,1.2850498180511479e-13,3.3864313758955846e-13,26592599.072881147,158848412.13127056,28.86290601655286,9.070433146412263,19.792472870140596,250000000.0,0.06873171194452941,0.9029082370358821,5.184135946104777e-07,0.902908287369572,1.4799090778617048e-07,first_step_overgrown
1450,1150,0.75,20,True,0.7547884341526437,0.24874889259693625,0.10474583378411105,63.34599196168232,99.52539578838244,1.1279458151422747e-09,0.122821737469288,0.4918556161036069,0.8887688277359788,0.6123022511114892,0.13398039358333502,0.593748198466702,7.997462233224791e-07,1.0876267880364456e-13,5.009697949304228e-10,1.7664624130778367e-12,3.899694317916257e-12,1520766.664567563,9974900.396759996,461.20437021334345,199.9365558306198,261.26781438272366,250000000.0,0.08460642464825201,0.7077081367809093,8.371186420124257e-07,0.7077083814638768,1.7132870446717422e-07,low_T2_excess_power_PR_loss
1450,1150,0.75,40,True,0.7547884341526437,0.24874889259693625,0.10474583378411105,63.34599196168232,99.52539578838244,1.1279458151422747e-09,0.122821737469288,0.4918556161036069,0.9253736395145238,0.9093592227687893,0.17058520536188004,0.7264569530184637,3.2645179122893935e-07,3.953583819641563e-13,2.373927635534104e-10,1.1106212198664647e-12,3.2228523457617724e-12,1781966.2237320708,11693226.9265192,214.58490816506236,81.61294780723483,132.97196035782753,250000000.0,0.16988002077482187,0.8821404156038233,1.9929872441983148e-07,0.8821404390930881,4.193546387611211e-07,low_T2_excess_power_PR_loss
1450,1150,0.85,20,True,0.8512415401473912,0.4256124227494208,0.015392332440245609,63.34599196168232,99.52539578838244,2.508879674901053e-08,0.22881618569039178,0.7449119822037348,0.9121749339642294,0.7735740404211341,0.060933393816838266,0.4498103600817355,4.7402637698061825e-07,2.1502171377638432e-13,3.2099516977683605e-10,1.3566562166526335e-12,3.712641700323962e-12,1649284.7355029217,10820256.220682329,291.73791586972084,118.50659424515456,173.23132162456628,250000000.0,0.12894607862727675,0.8264654110769878,3.561987498677182e-07,0.8264654728897914,2.81164003783185e-07,first_step_overgrown
1450,1150,0.85,40,True,0.8512415401473912,0.4256124227494208,0.015392332440245609,63.34599196168232,99.52539578838244,2.508879674901053e-08,0.22881618569039178,0.7449119822037348,0.9359022194961287,1.0461322737245997,0.08466067934873756,0.5931562064956752,2.3057724674233735e-07,4.978023381827263e-13,1.7780946432568404e-10,9.147929407147222e-13,2.6961305338675988e-12,1921931.9831764495,12614133.614805058,161.61470040332728,57.64431168558434,103.97038871774294,250000000.0,0.21339484243702866,0.9307716665926993,1.1596166164140976e-07,0.9307716746205319,4.85710909103645e-07,first_step_overgrown
