case_id,G0_nm,T1_C,rho_switch,growth_tolerance,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,n_success
action_evolving_capture_high_TJ_drag,50.0,1350.0,0.8,0.05,1275.0,1100.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,50.0,1350.0,0.8,0.1,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,50.0,1350.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,50.0,1350.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1250.0,0.75,0.05,1275.0,1100.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1250.0,0.75,0.1,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1250.0,0.8,0.05,1275.0,1100.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1250.0,0.8,0.1,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1250.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1250.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1300.0,0.75,0.05,1275.0,1100.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1300.0,0.75,0.1,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1300.0,0.8,0.05,1275.0,1100.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1300.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1300.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1300.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1350.0,0.75,0.05,1275.0,1100.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1350.0,0.75,0.1,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1350.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1350.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1350.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,75.0,1350.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1250.0,0.75,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1250.0,0.75,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1250.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1250.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1250.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1250.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1300.0,0.75,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1300.0,0.75,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1300.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1300.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1300.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1300.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1350.0,0.75,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1350.0,0.75,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1350.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1350.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1350.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,100.0,1350.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1250.0,0.75,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1250.0,0.75,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1250.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1250.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1250.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1250.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1300.0,0.75,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1300.0,0.75,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1300.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1300.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1300.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1300.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1350.0,0.75,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1350.0,0.75,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1350.0,0.8,0.05,1275.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1350.0,0.8,0.1,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1350.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,150.0,1350.0,0.85,0.1,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1250.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1250.0,0.75,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1250.0,0.8,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1250.0,0.8,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1250.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1250.0,0.85,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1300.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1300.0,0.75,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1300.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1300.0,0.8,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1300.0,0.85,0.05,1250.0,1125.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1300.0,0.85,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1350.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1350.0,0.75,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1350.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1350.0,0.8,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1350.0,0.85,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,225.0,1350.0,0.85,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1250.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1250.0,0.75,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1250.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1250.0,0.8,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1250.0,0.85,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1250.0,0.85,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1300.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1300.0,0.75,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1300.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1300.0,0.8,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1300.0,0.85,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1300.0,0.85,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1350.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1350.0,0.75,0.1,1275.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1350.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1350.0,0.8,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1350.0,0.85,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,300.0,1350.0,0.85,0.1,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1250.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1250.0,0.75,0.1,1275.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1250.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1250.0,0.8,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1250.0,0.85,0.05,1225.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1250.0,0.85,0.1,1225.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1300.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1300.0,0.75,0.1,1275.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1300.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1300.0,0.8,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1300.0,0.85,0.05,1225.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1300.0,0.85,0.1,1225.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1350.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1350.0,0.75,0.1,1275.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1350.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1350.0,0.8,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1350.0,0.85,0.05,1225.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,450.0,1350.0,0.85,0.1,1225.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1250.0,0.75,0.05,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1250.0,0.75,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1250.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1250.0,0.8,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1250.0,0.85,0.05,1225.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1250.0,0.85,0.1,1225.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1300.0,0.75,0.05,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1300.0,0.75,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1300.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1300.0,0.8,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1300.0,0.85,0.05,1225.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1300.0,0.85,0.1,1225.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1350.0,0.75,0.05,1250.0,1175.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1350.0,0.75,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1350.0,0.8,0.05,1250.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1350.0,0.8,0.1,1250.0,1200.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1350.0,0.85,0.05,1225.0,1150.0,nan,nan,nan,0
action_evolving_capture_high_TJ_drag,600.0,1350.0,0.85,0.1,1225.0,1200.0,nan,nan,nan,0
screen_winner_action_00,50.0,1250.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,50.0,1250.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1250.0,0.8,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,50.0,1250.0,0.8,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1250.0,0.85,0.05,nan,nan,nan,nan,nan,0
screen_winner_action_00,50.0,1250.0,0.85,0.1,nan,nan,nan,nan,nan,0
screen_winner_action_00,50.0,1300.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,50.0,1300.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1300.0,0.8,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,50.0,1300.0,0.8,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1300.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1300.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,50.0,1350.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,50.0,1350.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1350.0,0.8,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,50.0,1350.0,0.8,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1350.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,50.0,1350.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,75.0,1250.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,75.0,1250.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1250.0,0.8,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,75.0,1250.0,0.8,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1250.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1250.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,75.0,1300.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,75.0,1300.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1300.0,0.8,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,75.0,1300.0,0.8,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1300.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1300.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,75.0,1350.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,75.0,1350.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1350.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1350.0,0.8,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,75.0,1350.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,75.0,1350.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1250.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,100.0,1250.0,0.75,0.1,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1250.0,0.8,0.05,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1250.0,0.8,0.1,nan,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1250.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1250.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1300.0,0.75,0.05,nan,1100.0,nan,nan,nan,0
screen_winner_action_00,100.0,1300.0,0.75,0.1,nan,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1300.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1300.0,0.8,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1300.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1300.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1350.0,0.75,0.05,nan,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1350.0,0.75,0.1,nan,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1350.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1350.0,0.8,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,100.0,1350.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,100.0,1350.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1250.0,0.75,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1250.0,0.75,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1250.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1250.0,0.8,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1250.0,0.85,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1250.0,0.85,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1300.0,0.75,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1300.0,0.75,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1300.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1300.0,0.8,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1300.0,0.85,0.05,1275.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1300.0,0.85,0.1,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1350.0,0.75,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1350.0,0.75,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1350.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1350.0,0.8,0.1,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,150.0,1350.0,0.85,0.05,1275.0,1125.0,nan,nan,nan,0
screen_winner_action_00,150.0,1350.0,0.85,0.1,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,225.0,1250.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,225.0,1250.0,0.75,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1250.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,225.0,1250.0,0.8,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1250.0,0.85,0.05,1275.0,1125.0,nan,nan,nan,0
screen_winner_action_00,225.0,1250.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1300.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,225.0,1300.0,0.75,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1300.0,0.8,0.05,1300.0,1125.0,nan,nan,nan,0
screen_winner_action_00,225.0,1300.0,0.8,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1300.0,0.85,0.05,1275.0,1125.0,nan,nan,nan,0
screen_winner_action_00,225.0,1300.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1350.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,225.0,1350.0,0.75,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1350.0,0.8,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,225.0,1350.0,0.8,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,225.0,1350.0,0.85,0.05,1275.0,1125.0,nan,nan,nan,0
screen_winner_action_00,225.0,1350.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1250.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1250.0,0.75,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1250.0,0.8,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1250.0,0.8,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1250.0,0.85,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1250.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1300.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1300.0,0.75,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1300.0,0.8,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1300.0,0.8,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1300.0,0.85,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1300.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1350.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1350.0,0.75,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1350.0,0.8,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1350.0,0.8,0.1,1300.0,1175.0,nan,nan,nan,0
screen_winner_action_00,300.0,1350.0,0.85,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,300.0,1350.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,450.0,1250.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1250.0,0.75,0.1,1300.0,1200.0,nan,nan,nan,0
screen_winner_action_00,450.0,1250.0,0.8,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1250.0,0.8,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,450.0,1250.0,0.85,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1250.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,450.0,1300.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1300.0,0.75,0.1,1300.0,1200.0,nan,nan,nan,0
screen_winner_action_00,450.0,1300.0,0.8,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1300.0,0.8,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,450.0,1300.0,0.85,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1300.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,450.0,1350.0,0.75,0.05,1300.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1350.0,0.75,0.1,1300.0,1200.0,nan,nan,nan,0
screen_winner_action_00,450.0,1350.0,0.8,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1350.0,0.8,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,450.0,1350.0,0.85,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,450.0,1350.0,0.85,0.1,1275.0,1175.0,nan,nan,nan,0
screen_winner_action_00,600.0,1250.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,600.0,1250.0,0.75,0.1,1275.0,1200.0,nan,nan,nan,0
screen_winner_action_00,600.0,1250.0,0.8,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,600.0,1250.0,0.8,0.1,1275.0,1200.0,nan,nan,nan,0
screen_winner_action_00,600.0,1250.0,0.85,0.05,1250.0,1150.0,nan,nan,nan,0
screen_winner_action_00,600.0,1250.0,0.85,0.1,1250.0,1200.0,nan,nan,nan,0
screen_winner_action_00,600.0,1300.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,600.0,1300.0,0.75,0.1,1275.0,1200.0,nan,nan,nan,0
screen_winner_action_00,600.0,1300.0,0.8,0.05,1275.0,1150.0,nan,nan,nan,0
screen_winner_action_00,600.0,1300.0,0.8,0.1,1275.0,1200.0,nan,nan,nan,0
screen_winner_action_00,600.0,1300.0,0.85,0.05,1250.0,1150.0,nan,nan,nan,0
screen_winner_action_00,600.0,1300.0,0.85,0.1,1250.0,1200.0,nan,nan,nan,0
screen_winner_action_00,600.0,1350.0,0.75,0.05,1275.0,1150.0,nan,nan,nan,0
