source_history,run_id,physical_time_s,T_C,rho,G_nm,area_reconstruction,P_surf_release_W_m3,P_GB_release_W_m3,P_pore_release_W_m3,P_gas_cost_W_m3,P_available_W_m3,P_open_dens_W_m3,P_closed_dens_W_m3,P_surface_smooth_W_m3,P_pore_coarsen_W_m3,P_GB_growth_W_m3,P_drag_W_m3,P_gas_W_m3,P_other_W_m3,P_excess_W_m3,Pi_dens,Pi_total,ledger_residual_W_m3,budget_violation,strict_balance_sigma_Pa,capillary_sigma_Pa
final_heating_rate_panel_source.csv,0.2 C/min,3812.571369106318,962.7085712303544,0.6770339056857677,19.046019727978713,spherical_D50_plus_compact_scale_external_proxy,-0.028869503988174117,3158.412298657495,3686.808931552805,0.15033075846293176,6845.070899451837,3077.8538332337807,0.00027496463307680007,0.0,0.07839944764633336,3158.412298657495,52.29931636803695,0.15033075846293176,0.0,3767.2167912534233,0.4496453219271831,0.9187332820663217,556.2764460217822,False,502432014.07130617,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,3978.244967312869,963.2608165577096,0.6780791442568517,19.236479925258504,spherical_D50_plus_compact_scale_external_proxy,-0.028597856269081845,3117.5079561383463,3653.9964706531027,0.16132024222055885,6771.343106549229,3038.1218471709262,0.0003319606523989375,0.0,0.08116453658737792,3117.5079561383463,53.96330226807658,0.16132024222055885,0.0,3733.22092741765,0.44867349524691985,0.9170759514919086,561.5071842324187,False,500377688.6471797,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,4144.427759427943,963.8147591980932,0.6791182851688433,19.428844724511087,spherical_D50_plus_compact_scale_external_proxy,-0.028329996111054356,3077.2318032892363,3621.6197603296023,0.1727903465776246,6698.6787732722605,2998.997647882358,0.0003981216733729094,0.0,0.08389426291276357,3077.2318032892363,55.59955924301005,0.1727903465776246,0.0,3699.6807272682295,0.4476999341974776,0.9154172487883434,566.5926801264923,False,498327915.85270554,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,4311.116042858046,964.3703868095268,0.680151371975741,19.6231331717562,spherical_D50_plus_compact_scale_external_proxy,-0.02806584373675669,3037.5708164398966,3589.669814249268,0.18475500498702258,6627.055875684177,2960.468634037854,0.000474543800913557,0.0,0.08658915422638766,3037.5708164398966,57.20923437593077,0.18475500498702258,0.0,3666.5867671025226,0.44672463370108767,0.9137572727846546,571.5353721274823,False,496282679.61362267,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,4478.30620202122,964.9276873400707,0.6811784479409013,19.81936450347376,spherical_D50_plus_compact_scale_external_proxy,-0.02780532085124854,2998.512249573163,3558.137799596414,0.19722839680161974,6556.452820772775,2922.5224664762745,0.0005624149629302329,0.0,0.0892497395767288,2998.512249573163,58.7934998435744,0.19722839680161974,0.0,3633.9297918815378,0.4457475877248477,0.9120961318439729,576.3375643284226,False,494241961.23619735,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,4645.994712459438,965.4866490415316,0.6821995560463332,20.0175581485085,spherical_D50_plus_compact_scale_external_proxy,-0.02754835081819529,2960.0436243430886,3527.0150606828975,0.21022495279483078,6486.848460073191,2885.1470852536686,0.0006630198667657556,0.0,0.09187655087159531,2960.0436243430886,60.35355533263518,0.21022495279483078,0.0,3601.7007117996554,0.44476879119833523,0.9104339442802849,581.0014306202638,False,492205740.2890444,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,4814.178145202263,966.0472604840076,0.6832147390064256,20.217733729993583,spherical_D50_plus_compact_scale_external_proxy,-0.027294858465729988,2922.1527202836005,3496.293095167144,0.22375936128551555,6418.222056089459,2848.330648529112,0.0007777451070177519,0.0,0.09447012312501878,2922.1527202836005,61.890630527387884,0.22375936128551555,0.0,3569.8906298152406,0.44378823315590776,0.9087708333549623,585.5290495198415,False,490173992.4040248,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,4982.853171401011,966.6095105713368,0.6842240392681559,20.41991106729352,spherical_D50_plus_compact_scale_external_proxy,-0.0270447699778682,2884.827565194486,3465.9635411613854,0.23784657482444227,6350.553259781047,2812.061572999681,0.0009080844578989598,0.0,0.09703099484186825,2884.827565194486,63.405987682406305,0.23784657482444227,0.0,3538.490778696908,0.44280590462776354,0.9071069363379076,589.9223482503494,False,488146691.03850794,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,5152.0165672544035,967.1733885575146,0.6852274990220141,20.624110177966458,spherical_D50_plus_compact_scale_external_proxy,-0.026798012991767095,2848.0564256933285,3436.0181906538783,0.25250181747308353,6283.822114529734,2776.3284855078696,0.0010556443277247732,0.0,0.099559709056249,2848.0564256933285,64.90092427286282,0.25250181747308353,0.0,3507.4925733775367,0.44182179102948255,0.9054423961953156,594.1831618848164,False,486123805.71657217,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,5321.665219247225,967.7388840641576,0.6862251602145935,20.83035127974612,spherical_D50_plus_compact_scale_external_proxy,-0.026554516413835216,2811.8277979294653,3406.4489668909227,0.2677405927358969,6218.009024227652,2741.1202520836564,0.0012221494154552367,0.0,0.10205681333059785,2811.8277979294653,66.37677573048265,0.2677405927358969,0.0,3476.8875499945802,0.4408358790655744,0.903777370441677,598.3131789285662,False,484105303.3512948,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,5491.7961297250195,968.3059870990834,0.6872170645510636,21.03865479254358,spherical_D50_plus_compact_scale_external_proxy,-0.02631421039875015,2776.1303984451806,3377.2479225889547,0.2835786920962393,6153.094742342039,2706.425931267848,0.0014094485429495358,0.0,0.1045228602231313,2776.1303984451806,67.83491827745985,0.2835786920962393,0.0,3446.667401625649,0.43984815024743934,0.902112025156071,602.3139833506893,False,482091146.48613286,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,5662.406422829695,968.874688076099,0.6882032535114846,21.249041340469013,spherical_D50_plus_compact_scale_external_proxy,-0.026077026293368277,2740.9531551765394,110050.50696961948,-0.1060573210557818,112791.56618211708,2672.234803249415,0.001619520714413925,0.0,3.5153510772885417,2740.9531551765394,69.27677184910418,0.0,0.0,110119.32975934695,0.023691810595620654,0.04863822612424062,107305.58448124402,False,480081294.61740094,290874452.88527596
final_heating_rate_panel_source.csv,0.2 C/min,5833.493350821569,969.444977836072,0.6891837683542725,21.461531753873704,spherical_D50_plus_compact_scale_external_proxy,-0.025842896502553003,2706.285198585276,109985.13225691055,-0.12299833001249882,112691.54045382584,2638.5363351222845,0.001854481371133315,0.0,3.623105066510611,2706.285198585276,70.70380312658953,0.0,0.0,110053.00226422219,0.023413808871347964,0.04808835050579924,107272.39015744382,False,478075702.87599605,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,6005.054300816014,970.0168476693868,0.6901586501277699,21.67614707141244,spherical_D50_plus_compact_scale_external_proxy,-0.025611754555379562,2672.115852908755,2626.170452300692,0.2671435481230864,5298.019161661324,2605.32014797264,0.002116588863237445,0.0,0.08914608907023064,2672.115852908755,72.11752867270903,0.2671435481230864,0.0,2692.6968970998205,0.4917540282629972,1.0097947501765103,-51.892774118837224,True,476074320.7092343,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,6177.08680196375,970.5902893398792,0.6911279396840171,21.892908542126563,spherical_D50_plus_compact_scale_external_proxy,-0.025383535053576267,2638.434627525945,2603.987321417313,0.2818225456478649,5242.14012639761,2572.5760978357916,0.0024082512264183412,0.0,0.09101887767740917,2638.434627525945,73.51951817905487,0.2818225456478649,0.0,2669.5616203105924,0.49074966407944715,1.008157997647255,-42.765366817732684,True,474077095.4043701,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,6349.588533105916,971.165295110353,0.6920916776918956,22.11183762754783,spherical_D50_plus_compact_scale_external_proxy,-0.025158173470167355,2605.231208424564,2582.0675747740315,0.2970463951153355,5187.0017368034805,2540.2941502703293,0.0027320330905775494,0.0,0.09286915681336305,2605.231208424564,74.91139783242649,0.2970463951153355,0.0,2646.7048545000607,0.48974282469951363,1.0065216225143787,-33.82766730885851,True,472083966.8093937,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,6522.557330937141,971.7418577697904,0.6930499046410623,22.332956003823305,spherical_D50_plus_compact_scale_external_proxy,-0.024935606106566865,2572.495449758324,2560.405367800093,0.31282924531206846,5132.587988313105,2508.4644719429602,0.003090662982451525,0.0,0.0946973923559072,2572.495449758324,76.29485381446891,0.31282924531206846,0.0,2624.120425707162,0.4887334748703226,1.0048859180905227,-25.077404503298567,True,470094871.29695165,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,6695.991198712489,972.3199706623752,0.6940026608573393,22.55628556386154,spherical_D50_plus_compact_scale_external_proxy,-0.024715770204387866,2540.2173654875223,2538.994931946043,0.3291855368043941,5078.883111896761,2477.0773585811758,0.0034870407957191983,0.0,0.09650405429970027,2540.2173654875223,77.67163592515101,0.3291855368043941,0.0,2601.8022662747894,0.487721570086869,1.0032511921155085,-16.512424728987753,True,468109738.6861341,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,6869.888315535435,972.8996277184516,0.6949499865207931,22.78184841950015,spherical_D50_plus_compact_scale_external_proxy,-0.02449860375389612,2508.3871210997895,2517.830555540393,0.34613001283683875,5025.871546627346,2446.1232552135134,0.003924245613874639,0.0,0.09828961591259924,2508.3871210997895,79.04356134176447,0.34613001283683875,0.0,2579.744367168219,0.48670706299698835,1.0016177761064229,-8.130734902084441,True,466128493.1256962,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,7044.2470462668325,973.480823487556,0.6958919216721813,23.009666903695155,spherical_D50_plus_compact_scale_external_proxy,-0.02428404545742424,2476.9950253920397,2496.90658052644,0.36367773066274145,4973.537928187817,2415.5927462843088,0.004405543814443341,0.0,0.10005455335844049,2476.9950253920397,80.41251853391898,0.36367773066274145,0.0,2557.9407763596937,0.48568990258173866,0.9999860260139326,0.06950014971425844,False,464151052.657017,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,7219.065952098399,974.0635531736611,0.6968285062340887,23.239763572732105,spherical_D50_plus_compact_scale_external_proxy,-0.02407203466090202,2446.031522310528,2476.2173958920757,0.38184407334494974,4921.867074129259,2385.476546236032,0.004934397486053446,0.0,0.10179934511269487,2446.031522310528,81.78047131811053,0.38184407334494974,0.0,2536.385593495741,0.48467003368951,0.9983563236619762,8.089956448644443,False,462177328.77723527,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,7394.34380183555,974.6478126727852,0.6977597800179307,23.472161208459426,spherical_D50_plus_compact_scale_external_proxy,-0.023862511249120644,2415.4871828384494,2455.7574273436912,0.4006447619973521,4870.843965420143,2355.7654812666337,0.005514473153409411,0.0,0.1035244711284126,2415.4871828384494,83.14946308571008,0.4006447619973521,0.0,2515.072969680356,0.48364739508476245,0.9967290772120441,15.932154523070494,False,460207225.56243414,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,7570.079583939336,975.2335986131312,0.698685782743075,23.70688282054402,spherical_D50_plus_compact_scale_external_proxy,-0.023655415767407817,2385.352696920745,2435.521150258195,0.4200958684410425,4820.453751310499,2326.450481528898,0.006149650845617557,0.0,0.1052304128954936,2385.352696920745,84.52162118681842,0.4200958684410425,0.0,2493.9971201307553,0.4826219171892829,0.9951047189830544,23.597475741854396,False,458240639.23117024,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,7746.272519378803,975.8209083979292,0.699606554059471,23.943951648749454,spherical_D50_plus_compact_scale_external_proxy,-0.023450689140100067,2355.61886542938,2415.5030611176044,0.440213828367233,4770.681712718617,2297.522611295647,0.006844033594012077,0.0,0.1069176516986039,2355.61886542938,85.89916148297623,0.440213828367233,0.0,2473.152257389376,0.48159353184347586,0.9934837197555908,31.08709899695259,False,456277459.4687835,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,7922.922075349034,976.4097402511636,0.7005221335511653,24.183391165236955,spherical_D50_plus_compact_scale_external_proxy,-0.023248272722721453,2326.27659214336,2395.6976832698565,0.461015454822824,4721.513259958394,2268.972986428178,0.007601957057657774,0.0,0.10858666820795897,2326.27659214336,87.2843931029362,0.461015454822824,0.0,2452.5326715731585,0.4805621552792652,0.9918665728359788,38.40208420383169,False,454317565.4702523,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,8100.027979916002,977.0000932663868,0.7014325607695774,24.425225076889323,spherical_D50_plus_compact_scale_external_proxy,-0.023048108251051858,2297.3168757521053,2376.0995620397152,0.48251795216628723,4672.933919839655,2240.792852514729,0.008427999845788181,0.0,0.11023794157531733,2297.3168757521053,88.67972335165474,0.48251795216628723,0.0,2432.1326393250797,0.47952770549587936,0.990253813747672,45.543284327578476,False,452360829.4656882,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,8277.590237649136,977.5919674588304,0.7023378752395555,24.669477327658218,spherical_D50_plus_compact_scale_external_proxy,-0.022850137680578086,2268.7308018712793,2356.7032485432574,0.5047389304446939,4624.929311484092,2212.9735043208893,0.009326993856195183,0.0,0.11187194792854031,2268.7308018712793,90.08766284473519,0.5047389304446939,0.0,2411.9464801693466,0.47849008758246775,0.9886460092601698,52.51140457495967,False,450407112.7637128,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,8455.60914631196,978.18536382104,0.7032381164870118,24.9161721009348,spherical_D50_plus_compact_scale_external_proxy,-0.02265430328646545,2240.509535061574,2337.5033103120513,0.527696420150435,4577.485148953475,2185.506335960201,0.01030403531208791,0.0,0.11348916003624454,2240.509535061574,91.51083081519961,0.527696420150435,0.0,2391.968508957962,0.47744920384835665,0.987043768451207,59.306957501002216,False,448456267.9570829,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,8634.085314681177,978.7802843822708,0.7041333240598155,25.165333821944145,spherical_D50_plus_compact_scale_external_proxy,-0.02246054747659265,2212.6443108611275,2318.4943123331177,0.5514088875081304,4530.587214306737,2158.382781314897,0.01136449586364211,0.0,0.11509004555032,2212.6443108611275,92.95196062992049,0.5514088875081304,0.0,2372.1930684959766,0.4764049434905392,0.9854477366943352,65.93029807187031,False,446508135.8469467,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,8813.019681572117,979.3767322719068,0.7050235375479712,25.41698716016359,spherical_D50_plus_compact_scale_external_proxy,-0.022268812718929,2185.1264278141753,2299.6708098376985,0.5758952501720236,4484.221342401702,2131.5943553808147,0.012514034391055208,0.0,0.11667506570543472,2185.1264278141753,94.41390551237984,0.5758952501720236,0.0,2352.614472986496,0.47535719284399547,0.9838586091503465,72.38156934406379,False,444562547.2089629,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,8992.413536153104,979.9747117871772,0.7059087966061965,25.671157031765222,spherical_D50_plus_compact_scale_external_proxy,-0.02207904150860429,2157.947239503599,2281.0273451668327,0.6011748934188459,4438.373409777013,2105.1325882789733,0.01375860878215438,0.0,0.11824467417318535,2157.947239503599,95.89964446838944,0.6011748934188459,0.0,2333.2270628892575,0.4743058216441324,0.9822771199970692,78.66075934967648,False,442619319.27810645,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,9172.268539636492,980.5742284654548,0.7067891409791552,25.92786860208288,spherical_D50_plus_compact_scale_external_proxy,-0.021891176303533655,2131.0981465913646,2262.558441376954,0.6272676869096667,4393.029320281409,2078.9890848759105,0.01510448860031516,0.0,0.1197993157205596,2131.0981465913646,97.41228841235156,0.6272676869096667,0.0,2314.0251309168984,0.47325069736419006,0.980704060289513,84.76762891055205,False,440678258.3957929,232058880.83482796
final_heating_rate_panel_source.csv,0.2 C/min,9352.586748439622,981.1752891614656,0.7076646105268305,26.187147288103706,spherical_D50_plus_compact_scale_external_proxy,-0.02170515949874563,2104.570588872186,2244.258599827066,0.654194002060084,4348.174994697192,2053.155460841641,0.016558267579218477,0.0,0.12133942504601503,2104.570588872186,98.95508649398926,0.654194002060084,0.0,2295.0029755879723,0.47219167158938213,0.979140267605304,90.70176679469205,False,438739156.4954707,232058880.83482796
