initial_topology,peak_T_C,hold_h,rho_target,rate,attained,base_mechanism,TJ_constraint_mode,HR_pct,beneficial,C_TJ_pore,C_TJ_constraint,C_TJ_relaxed,C_TJ_pinned,R_TJ_pore_drag,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,P_TJ_multihit,P_TJ_pore_drag,P_TJ_assisted_densification
baseline,1450.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,0.4247484592661963,False,0.4373053311135452,0.4373053311135452,0.0,0.0,0.0,2.515699548695169,1.9519105064005804,1.28883959610128,0.7159091009951861,21.901485484241437,0.0,21.817228824399617
GBseg_rich,1350.0,8.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,4.9221240107263355,True,0.13044248537626058,0.13044248537626058,0.0,0.0,0.0,0.6439908706451809,0.6496135640607192,0.9913445566308822,0.47480773828794454,209.6082216966002,0.0,17.011160709637064
GBseg_rich,1350.0,8.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,5.168887520084191,True,0.1276940336243162,0.1276940336243162,0.0,0.0,0.0,0.63567010994659,0.6479275680166745,0.9810820550395704,0.4704195077677161,214.79614541105212,0.0,16.69311441771505
GBseg_rich,1350.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
GBseg_rich,1350.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
GBseg_rich,1350.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,4.9221240107263355,True,0.13044248537626058,0.13044248537626058,0.0,0.0,0.0,0.6439908706451809,0.6496135640607192,0.9913445566308822,0.47480773828794454,209.6082216966002,0.0,17.011160709637064
GBseg_rich,1350.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,5.168887520084191,True,0.1276940336243162,0.1276940336243162,0.0,0.0,0.0,0.63567010994659,0.6479275680166745,0.9810820550395704,0.4704195077677161,214.79614541105212,0.0,16.69311441771505
GBseg_rich,1350.0,20.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
GBseg_rich,1350.0,20.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
GBseg_rich,1400.0,8.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,6.148329931775181,True,0.16515850029392187,0.16515850029392187,0.0,0.0,0.0,1.3315310834407224,0.7695380399357561,1.73029923712658,0.7359273656175689,180.70409293106115,0.0,32.97305343167674
GBseg_rich,1400.0,8.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,7.250399062206741,True,0.15748114080994458,0.15748114080994458,0.0,0.0,0.0,1.2971116056325285,0.7605016091733681,1.705600080244974,0.7266798897325684,198.29148069194926,0.0,32.43147853013235
GBseg_rich,1400.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
GBseg_rich,1400.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
GBseg_rich,1400.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,6.148329931775181,True,0.16515850029392187,0.16515850029392187,0.0,0.0,0.0,1.3315310834407224,0.7695380399357561,1.73029923712658,0.7359273656175689,180.70409293106115,0.0,32.97305343167674
GBseg_rich,1400.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,7.250399062206741,True,0.15748114080994458,0.15748114080994458,0.0,0.0,0.0,1.2971116056325285,0.7605016091733681,1.705600080244974,0.7266798897325684,198.29148069194926,0.0,32.43147853013235
GBseg_rich,1400.0,20.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,3.1753039016867364,True,0.2252663956199772,0.2252663956199772,0.0,0.0,0.0,1.2580067503837793,1.1007797263830061,1.1428324125457843,0.35822935834967984,121.18820107569363,0.0,17.043486665682465
GBseg_rich,1400.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,3.985957392922962,True,0.219905933336756,0.219905933336756,0.0,0.0,0.0,1.2425937053319813,1.0915635763279792,1.1383612757692663,0.352709833527145,127.80479802837503,0.0,16.863419121332406
GBseg_rich,1450.0,8.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,0.7598172136308234,False,0.22205289243099047,0.22205289243099047,0.0,0.0,0.0,2.7429254372594003,0.9264502050338616,2.9606830700190163,0.9356182735722958,61.64579737201859,0.0,58.976566398784094
GBseg_rich,1450.0,8.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,2.030632754177298,True,0.2107078556814883,0.2107078556814883,0.0,0.0,0.0,2.654714375976079,0.914586590064168,2.902638640032785,0.9296810794297943,72.26528439895873,0.0,58.12744820700759
GBseg_rich,1450.0,8.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,1.9675544520605706,True,0.3412967232138563,0.3412967232138563,0.0,0.0,0.0,2.626260139767488,1.4631490192163277,1.7949368828980459,0.737645408377144,54.487583853399734,0.0,27.396182721431792
GBseg_rich,1450.0,8.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,3.4029031001092727,True,0.3304251576125743,0.3304251576125743,0.0,0.0,0.0,2.5872223211786594,1.4417262243968416,1.7945309431137286,0.7301378874928777,59.958816747860205,0.0,27.271629769238398
GBseg_rich,1450.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,0.7598172136308234,False,0.22205289243099047,0.22205289243099047,0.0,0.0,0.0,2.7429254372594003,0.9264502050338616,2.9606830700190163,0.9356182735722958,61.64579737201859,0.0,58.976566398784094
GBseg_rich,1450.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,2.030632754177298,True,0.2107078556814883,0.2107078556814883,0.0,0.0,0.0,2.654714375976079,0.914586590064168,2.902638640032785,0.9296810794297943,72.26528439895873,0.0,58.12744820700759
GBseg_rich,1450.0,20.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,1.9675544520605706,True,0.3412967232138563,0.3412967232138563,0.0,0.0,0.0,2.626260139767488,1.4631490192163277,1.7949368828980459,0.737645408377144,54.487583853399734,0.0,27.396182721431792
GBseg_rich,1450.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,3.4029031001092727,True,0.3304251576125743,0.3304251576125743,0.0,0.0,0.0,2.5872223211786594,1.4417262243968416,1.7945309431137286,0.7301378874928777,59.958816747860205,0.0,27.271629769238398
TJ_rich,1350.0,8.0,0.85,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.85,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1350.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,0.6910107467166109,False,0.25794208575073485,0.25794208575073485,0.0,0.0,0.0,0.8915121079893669,0.8447007707515496,1.0554176565935511,0.5899647338526675,51.42713558169679,0.0,33.6277285729392
TJ_rich,1350.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,1.0694697484953506,True,0.258684995741867,0.258684995741867,0.0,0.0,0.0,0.8966428962922063,0.8414816803861747,1.0655524858018501,0.5920631501317215,51.928933508252356,0.0,34.212409260217896
TJ_rich,1350.0,20.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1350.0,20.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.85,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.85,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1400.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,0.005703790071286363,False,0.3595688780824857,0.3595688780824857,0.0,0.0,0.0,1.988226725637,1.04462063118926,1.903300266407223,0.5907980921468601,68.97372328153106,0.0,62.930421349340264
TJ_rich,1400.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-0.06188930687324112,False,0.3590882776626836,0.3590882776626836,0.0,0.0,0.0,1.9845460362331144,1.0453267629014729,1.8984934727249183,0.5897950567625041,69.01627627523285,0.0,62.713107637419185
TJ_rich,1400.0,20.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,0.9361578632735291,False,0.260516886441013,0.260516886441013,0.0,0.0,0.0,1.1553326598259042,1.4068747424326156,0.8212050618154022,0.32117205733757737,45.708429380270736,0.0,15.005198267143976
TJ_rich,1400.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,1.4424058136768803,True,0.262048533419016,0.262048533419016,0.0,0.0,0.0,1.1665087577806226,1.3996851620623352,0.8334079615889162,0.32523564531256777,46.0863663544151,0.0,15.387726478774209
TJ_rich,1450.0,8.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,-1.3880567849584446,False,0.4572569678801368,0.4572569678801368,0.0,0.0,0.0,4.121384100192224,1.240839242513163,3.3214488702379223,0.9169206717515009,19.098719964286786,0.0,108.50525129376368
TJ_rich,1450.0,8.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-1.6273552241164226,False,0.4584471320131812,0.4584471320131812,0.0,0.0,0.0,4.1192083105397925,1.2437679000236739,3.3118786153440585,0.9167750844542726,19.034821418205894,0.0,108.36670296326396
TJ_rich,1450.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1450.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
TJ_rich,1450.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,-1.3880567849584446,False,0.4572569678801368,0.4572569678801368,0.0,0.0,0.0,4.121384100192224,1.240839242513163,3.3214488702379223,0.9169206717515009,19.098719964286786,0.0,108.50525129376368
TJ_rich,1450.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-1.6273552241164226,False,0.4584471320131812,0.4584471320131812,0.0,0.0,0.0,4.1192083105397925,1.2437679000236739,3.3118786153440585,0.9167750844542726,19.034821418205894,0.0,108.36670296326396
TJ_rich,1450.0,20.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,1.4032531117809712,True,0.43718283722836315,0.43718283722836315,0.0,0.0,0.0,2.4684164329989957,2.026795693577639,1.2178910981608715,0.44805999967315246,34.41773843172817,0.0,23.005346329928273
TJ_rich,1450.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,1.2330242354726282,True,0.43760284178712483,0.43760284178712483,0.0,0.0,0.0,2.465850257064199,2.030294989084979,1.214528071201869,0.4473975097973718,34.341057959105925,0.0,22.937262442874236
mixed_GBseg_TJ,1350.0,8.0,0.85,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.85,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,1.2977433886514864,True,0.24157918975748505,0.24157918975748505,0.0,0.0,0.0,0.9228149894224539,0.7609194797470404,1.212762997905158,0.6026012083159255,74.67520492445689,0.0,38.61901199976915
mixed_GBseg_TJ,1350.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,1.4071528268638256,True,0.24153199548521076,0.24153199548521076,0.0,0.0,0.0,0.9234265706268462,0.7600760160243035,1.2149134443906984,0.6028441756428693,75.08849088529294,0.0,38.7858527910704
mixed_GBseg_TJ,1350.0,20.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,20.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,8.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,-0.35171271579960633,False,0.3383885864095876,0.3383885864095876,0.0,0.0,0.0,2.041808383521849,0.9464359652088893,2.157365588987522,0.8702062184145396,32.64228186822571,0.0,71.49498034919498
mixed_GBseg_TJ,1400.0,8.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-0.5855693391862014,False,0.33880846758872385,0.33880846758872385,0.0,0.0,0.0,2.038744113936868,0.9486415112138907,2.1491196514561874,0.8698078852889541,32.592437925460054,0.0,71.24410396507186
mixed_GBseg_TJ,1400.0,8.0,0.9,20.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,8.0,0.9,100.0,False,mech_009,current_all_TJ_multihit,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,-0.35171271579960633,False,0.3383885864095876,0.3383885864095876,0.0,0.0,0.0,2.041808383521849,0.9464359652088893,2.157365588987522,0.8702062184145396,32.64228186822571,0.0,71.49498034919498
mixed_GBseg_TJ,1400.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-0.5855693391862014,False,0.33880846758872385,0.33880846758872385,0.0,0.0,0.0,2.038744113936868,0.9486415112138907,2.1491196514561874,0.8698078852889541,32.592437925460054,0.0,71.24410396507186
mixed_GBseg_TJ,1400.0,20.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,0.8235114954310163,False,0.2835744640197668,0.2835744640197668,0.0,0.0,0.0,1.3934527167452908,1.2358751057667174,1.127502860315982,0.40590482307933917,60.81734553375627,0.0,23.628481057432154
mixed_GBseg_TJ,1400.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,0.737838440489624,False,0.28286279788498037,0.28286279788498037,0.0,0.0,0.0,1.389483518330871,1.2369427095650933,1.1233208357882725,0.4045311954452644,60.86749455980183,0.0,23.479772955999586
mixed_GBseg_TJ,1450.0,8.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,-2.5341725277386473,False,0.42341759132032186,0.42341759132032186,0.0,0.0,0.0,4.2226333975814985,1.106439960810145,3.8164143985631624,0.9234362567953619,27.406484613360057,0.0,125.05606624140415
mixed_GBseg_TJ,1450.0,8.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-2.991904393625974,False,0.4248132339980444,0.4248132339980444,0.0,0.0,0.0,4.213415796694644,1.1113793172731516,3.7911590860198476,0.9228636414148461,27.333020613334806,0.0,124.31663607251355
mixed_GBseg_TJ,1450.0,8.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,0.1504210918347404,False,0.43497291639954494,0.43497291639954494,0.0,0.0,0.0,2.9370563724638568,1.6756003773301826,1.7528382138130183,0.7912510701998767,22.223541281685208,0.0,37.34247340416751
mixed_GBseg_TJ,1450.0,8.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,0.6923110026090117,False,0.4359332303690474,0.4359332303690474,0.0,0.0,0.0,2.956872716871856,1.6665067892660819,1.774293831814536,0.7943169159151344,22.26042481552855,0.0,38.13085303997524
mixed_GBseg_TJ,1450.0,20.0,0.85,20.0,True,mech_009,current_all_TJ_multihit,-2.5341725277386473,False,0.42341759132032186,0.42341759132032186,0.0,0.0,0.0,4.2226333975814985,1.106439960810145,3.8164143985631624,0.9234362567953619,27.406484613360057,0.0,125.05606624140415
mixed_GBseg_TJ,1450.0,20.0,0.85,100.0,True,mech_009,current_all_TJ_multihit,-2.991904393625974,False,0.4248132339980444,0.4248132339980444,0.0,0.0,0.0,4.213415796694644,1.1113793172731516,3.7911590860198476,0.9228636414148461,27.333020613334806,0.0,124.31663607251355
mixed_GBseg_TJ,1450.0,20.0,0.9,20.0,True,mech_009,current_all_TJ_multihit,0.1504210918347404,False,0.43497291639954494,0.43497291639954494,0.0,0.0,0.0,2.9370563724638568,1.6756003773301826,1.7528382138130183,0.7912510701998767,22.223541281685208,0.0,37.34247340416751
mixed_GBseg_TJ,1450.0,20.0,0.9,100.0,True,mech_009,current_all_TJ_multihit,0.6923110026090117,False,0.4359332303690474,0.4359332303690474,0.0,0.0,0.0,2.956872716871856,1.6665067892660819,1.774293831814536,0.7943169159151344,22.26042481552855,0.0,38.13085303997524
baseline,1350.0,8.0,0.85,20.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.85,100.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.9,20.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.9,100.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,20.0,0.85,20.0,True,mech_009,pore_relaxed_TJ_multihit,1.3959204754715577,True,0.16623284954012763,0.06649313981605105,0.09973970972407657,0.0,0.0,0.4181183278904889,0.6772523628022371,0.6173744838046179,0.3417156695799958,168.7571497454129,0.0,26.648871723017628
baseline,1350.0,20.0,0.85,100.0,True,mech_009,pore_relaxed_TJ_multihit,1.7227706872644488,True,0.1658238069732989,0.06632952278931957,0.09949428418397933,0.0,0.0,0.4186101170772981,0.6750074244661505,0.6201563151818194,0.3420393271033839,171.84063663856787,0.0,26.86327774469701
baseline,1350.0,20.0,0.9,20.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,20.0,0.9,100.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.85,20.0,True,mech_009,pore_relaxed_TJ_multihit,0.5208653089680193,False,0.24347938864672047,0.0973917554586882,0.14608763318803228,0.0,0.0,0.8625649009456148,0.8579937020414377,1.005327776757919,0.5779218957648664,145.67464832792695,0.0,50.513072309598236
baseline,1400.0,8.0,0.85,100.0,True,mech_009,pore_relaxed_TJ_multihit,1.1161870526103395,True,0.2423524995716192,0.09694099982864768,0.14541149974297152,0.0,0.0,0.8640018413056667,0.8528591347945486,1.013065119498078,0.5785279612836501,149.80653555068878,0.0,51.221274708446984
baseline,1400.0,8.0,0.9,20.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.9,100.0,False,mech_009,pore_relaxed_TJ_multihit,,,,,,,,,,,,,,
baseline,1400.0,20.0,0.85,20.0,True,mech_009,pore_relaxed_TJ_multihit,0.5208653089680193,False,0.24347938864672047,0.0973917554586882,0.14608763318803228,0.0,0.0,0.8625649009456148,0.8579937020414377,1.005327776757919,0.5779218957648664,145.67464832792695,0.0,50.513072309598236
baseline,1400.0,20.0,0.85,100.0,True,mech_009,pore_relaxed_TJ_multihit,1.1161870526103395,True,0.2423524995716192,0.09694099982864768,0.14541149974297152,0.0,0.0,0.8640018413056667,0.8528591347945486,1.013065119498078,0.5785279612836501,149.80653555068878,0.0,51.221274708446984
baseline,1400.0,20.0,0.9,20.0,True,mech_009,pore_relaxed_TJ_multihit,0.7869116123499046,False,0.18530915852797958,0.07412366341119184,0.11118549511678774,0.0,0.0,0.6019681266228577,1.0846548950514272,0.5549858571322968,0.12254988491612684,119.83618082866394,0.0,16.160239223929892
baseline,1400.0,20.0,0.9,100.0,True,mech_009,pore_relaxed_TJ_multihit,0.744928199332462,False,0.1852218683232275,0.07408874732929101,0.1111331209939365,0.0,0.0,0.6014953205716828,1.0851138820175663,0.5543153861909081,0.12239401684609796,120.1429556377993,0.0,16.131528118146015
baseline,1450.0,8.0,0.85,20.0,True,mech_009,pore_relaxed_TJ_multihit,-2.431027446799057,False,0.33902186872628004,0.13560874749051202,0.20341312123576802,0.0,0.0,1.7146405300159726,1.0693495542467044,1.6034425069020941,0.5112875439325376,210.5473061673052,0.0,86.06977152949993
baseline,1450.0,8.0,0.85,100.0,True,mech_009,pore_relaxed_TJ_multihit,-2.375159632812399,False,0.33878791352067006,0.13551516540826802,0.20327274811240204,0.0,0.0,1.712077100549136,1.0687663108343077,1.601919038047375,0.5104958316241979,213.47684020144,0.0,86.43202005993284
baseline,1450.0,8.0,0.9,20.0,True,mech_009,pore_relaxed_TJ_multihit,-0.549832741078312,False,0.2921135810855834,0.11684543243423337,0.17526814865135001,0.0,0.0,1.1802997243552344,1.4711787837404542,0.8022816379626797,0.3302410240917466,98.62951859258631,0.0,25.60906122844201
baseline,1450.0,8.0,0.9,100.0,True,mech_009,pore_relaxed_TJ_multihit,-0.31111283257457234,False,0.2933056406754755,0.11732225627019019,0.1759833844052853,0.0,0.0,1.185576323759989,1.4676859916087008,0.8077860867640378,0.3321533958071946,99.50970357774679,0.0,25.970166154435404
baseline,1450.0,20.0,0.85,20.0,True,mech_009,pore_relaxed_TJ_multihit,-2.431027446799057,False,0.33902186872628004,0.13560874749051202,0.20341312123576802,0.0,0.0,1.7146405300159726,1.0693495542467044,1.6034425069020941,0.5112875439325376,210.5473061673052,0.0,86.06977152949993
baseline,1450.0,20.0,0.85,100.0,True,mech_009,pore_relaxed_TJ_multihit,-2.375159632812399,False,0.33878791352067006,0.13551516540826802,0.20327274811240204,0.0,0.0,1.712077100549136,1.0687663108343077,1.601919038047375,0.5104958316241979,213.47684020144,0.0,86.43202005993284
baseline,1450.0,20.0,0.9,20.0,True,mech_009,pore_relaxed_TJ_multihit,-0.549832741078312,False,0.2921135810855834,0.11684543243423337,0.17526814865135001,0.0,0.0,1.1802997243552344,1.4711787837404542,0.8022816379626797,0.3302410240917466,98.62951859258631,0.0,25.60906122844201
baseline,1450.0,20.0,0.9,100.0,True,mech_009,pore_relaxed_TJ_multihit,-0.31111283257457234,False,0.2933056406754755,0.11732225627019019,0.1759833844052853,0.0,0.0,1.185576323759989,1.4676859916087008,0.8077860867640378,0.3321533958071946,99.50970357774679,0.0,25.970166154435404
GBseg_rich,1350.0,8.0,0.85,20.0,True,mech_009,pore_relaxed_TJ_multihit,2.9181688952565725,True,0.11484478127467979,0.04593791250987192,0.06890686876480787,0.0,0.0,0.37287309660366186,0.6027109909216517,0.6186598589043033,0.3112473676535268,325.5562810014063,0.0,17.167343144010065
