path,phase,t_s,T_C,rho,G_nm,cumulative_PR_desintering_work,cumulative_densifying_work,cumulative_non_densifying_work,connected_fine_pore_fraction,connected_mean_radius_nm,large_pore_fraction,f_GBseg,f_TJ,f_iso_location,X_J,Lambda_over_K_TJ,P_comp_TJ,C_GBseg,C_TJ,f_clean_GB,f_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_persistent_junction_drag,P_TJ_multihit,sigma_base,sigma_GBseg,sigma_TJ,sigma_total
slow,fast_firing,2400.0000000001364,65.00000000000227,0.7,75.00000000000001,1.2101139846369367e-12,5.628508793795276e-83,1.2101139846369367e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.6543214186133163e-40,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,4.332352271053066e-50,3.5403199579591186e-51,1.48809873130658e-47,5.908304650108266e-86,1.48809873130658e-47,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,2640.00000000015,69.0000000000025,0.7,75.00000000000001,1.3311253831006302e-12,2.144050823513073e-81,1.3311253831006302e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,5.945709683959576e-40,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.6067767742692683e-49,2.1302108560176086e-50,8.185298505225988e-47,1.1680178061269279e-84,8.185298505225988e-47,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,2880.0000000001637,73.00000000000273,0.7,75.00000000000001,1.4521367815643233e-12,7.50703479093395e-80,1.4521367815643233e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.0750230583489096e-39,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,1.5047743626190674e-48,1.229674406626811e-49,4.328381945097783e-46,2.1555581619405605e-83,4.328381945097783e-46,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,3120.0000000001774,77.00000000000296,0.7,75.00000000000001,1.5731481800280163e-12,2.423006555684405e-78,1.5731481800280163e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,7.039079036996858e-39,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,8.345333413297179e-48,6.8196556028758816e-49,2.2033898617494456e-45,3.7223604926812615e-82,2.2033898617494456e-45,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,3360.000000000191,81.00000000000318,0.7,75.00000000000001,1.694159578491709e-12,7.229318805035058e-77,1.694159578491709e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.323275924566227e-38,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,4.452564186865753e-47,3.638554962434576e-48,1.0811644920398409e-44,6.028424243644887e-81,1.0811644920398409e-44,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,3600.0000000002046,85.00000000000341,0.7,75.00000000000001,1.8151709769554014e-12,1.99915504219285e-75,1.8151709769554014e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,7.467536615282206e-38,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.2884106503715644e-46,1.870047814820786e-47,5.11990361733041e-44,9.175936254991354e-80,5.11990361733041e-44,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,3840.0000000002183,89.00000000000364,0.7,75.00000000000001,1.936182375419093e-12,5.1368921629474775e-74,1.936182375419093e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.3395235136389455e-37,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,1.1343660406662155e-45,9.26983421970322e-47,2.342678407426567e-43,1.3153802925764855e-78,2.342678407426567e-43,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,4080.000000000232,93.00000000000387,0.7,75.00000000000001,2.0571937738827845e-12,1.2294462431989722e-72,2.0571937738827845e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,7.150165232750379e-37,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,5.429785194124772e-45,4.437122303888338e-46,1.0368916875574617e-42,1.779347254680295e-77,1.0368916875574617e-42,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,4320.000000000246,97.00000000000409,0.7,75.00000000000001,2.178205172346475e-12,2.7471244373506656e-71,2.178205172346475e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.133499981460925e-36,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.5125499281364585e-44,2.0532103807403657e-45,4.4441811809341747e-42,2.275598512111692e-76,4.4441811809341747e-42,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,4560.000000000157,101.00000000000261,0.7,75.00000000000001,2.2992165708101133e-12,5.743388051544399e-70,2.2992165708101133e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,6.220014828176425e-36,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,1.1251767671986385e-43,9.194741138113853e-45,1.8464415925143956e-41,2.756374580352295e-75,1.8464415925143956e-41,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,4799.999999999966,104.99999999999943,0.7,75.00000000000001,2.4202279692736985e-12,1.1258990589530135e-68,2.4202279692736985e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.773097142464775e-35,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,4.881488332123165e-43,3.9890640200778185e-44,7.443783118473929e-41,3.167652138358477e-74,7.443783118473929e-41,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,5039.999999999775,108.99999999999625,0.7,75.00000000000001,2.541239367737283e-12,2.0737379896663836e-67,2.541239367737283e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,4.945641741633397e-35,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.053722387903985e-42,1.678264809301071e-43,2.9145873336389763e-40,3.4594811464514164e-73,2.9145873336389763e-40,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,5279.999999999584,112.99999999999307,0.7,75.00000000000001,2.6626196487867353e-12,3.5791244116794124e-66,2.6626196487867353e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.350690132401139e-34,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,8.386945451659235e-42,6.8536602083852e-43,1.1093779820662462e-39,3.596222144351919e-72,1.1093779820662462e-39,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,5519.999999999393,116.99999999998988,0.7,75.00000000000001,2.8529347696873113e-12,3.633524988948381e-65,2.8529347696873113e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,3.6142118136696983e-34,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,3.3276382806432787e-41,2.719285847677981e-42,4.108457949501101e-39,3.5637209416924947e-71,4.108457949501101e-39,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,5759.999999999202,120.9999999999867,0.7,75.00000000000001,3.1899461716941266e-12,3.217562069867363e-64,3.1899461716941266e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,9.481273028264295e-34,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,1.2838671595941498e-40,1.0491530337570232e-41,1.4816218721806275e-38,3.3714387587502306e-70,1.4816218721806275e-38,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,5999.999999999011,124.99999999998352,0.7,75.00000000000001,3.779871128207471e-12,2.7024702916686155e-63,3.779871128207471e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.439913143035104e-33,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,4.820830880696514e-40,3.939495847304899e-41,5.207184632656606e-38,3.049218773623025e-69,5.207184632656606e-38,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,6239.99999999882,128.99999999998033,0.7,75.00000000000001,4.80099977350257e-12,2.173622336639963e-62,4.80099977350257e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,6.162910705806148e-33,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,1.763165607480711e-39,1.4408270608691265e-40,1.7848824857677552e-37,2.640017131234557e-68,1.7848824857677552e-37,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,6479.999999999039,132.99999999998397,0.7,75.00000000000001,6.54939793616967e-12,1.6777990329292565e-61,6.54939793616967e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.528764095959844e-32,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,6.28595755417054e-39,5.136770879092085e-40,5.97142757954628e-37,2.190936980456339e-67,5.97142757954628e-37,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,6719.999999999257,136.9999999999876,0.7,75.00000000000001,9.5116050422653e-12,1.2445085629158391e-60,9.5116050422653e-12,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,3.726216643810812e-32,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.186157573595995e-38,1.7864884489561817e-39,1.9512679952550266e-36,1.7450033473091126e-66,1.9512679952550266e-36,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,6959.999999999475,140.99999999999125,0.7,75.00000000000001,1.447912134257889e-11,8.88108463098168e-60,1.447912134257889e-11,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,8.928732031747094e-32,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,7.422243037024874e-38,6.065322834519888e-39,6.231926051437158e-36,1.3354367461187073e-65,6.231926051437158e-36,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,7199.9999999996935,144.99999999999488,0.7,75.00000000000001,2.2726965671459818e-11,6.104190528814634e-59,2.2726965671459818e-11,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.104350580271927e-31,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.4616859398396387e-37,2.0116452489961593e-38,1.94661177569444e-35,9.831248687392224e-65,1.94661177569444e-35,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,7439.999999999912,148.99999999999852,0.7,75.00000000000001,3.6289550247662364e-11,4.04528266086768e-58,3.6289550247662364e-11,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,4.880423368490948e-31,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,7.98109691627983e-37,6.52200812198574e-38,5.950621790154104e-35,6.969972874012685e-64,5.950621790154104e-35,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,7680.00000000013,153.00000000000216,0.7,75.00000000000001,5.838303526521151e-11,2.5874713706168107e-57,5.838303526521151e-11,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.114306820274773e-30,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.531062387777814e-36,2.068338428100945e-37,1.7812925937559875e-34,4.763775566705369e-63,1.7812925937559875e-34,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,7919.999999999939,156.99999999999898,0.7,75.00000000000001,9.404622842874842e-11,1.5989636077731209e-56,9.404622842874842e-11,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.5058173886917657e-30,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,7.85635261103681e-36,6.4200693308019244e-37,5.224590236437793e-34,3.1420485751812102e-62,5.224590236437793e-34,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,8159.999999999748,160.9999999999958,0.7,75.00000000000001,1.511047725483392e-10,9.555479448281463e-56,1.511047725483392e-10,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,5.552311760068504e-30,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.3882214922650632e-35,1.9516114304891776e-36,1.5023047667584333e-33,2.0019034616831563e-61,1.5023047667584333e-33,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,8399.999999999556,164.9999999999926,0.7,75.00000000000001,2.416096098389273e-10,5.527345342359671e-55,2.416096098389273e-10,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.2127012999840159e-29,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,7.113969717372821e-35,5.8134074505002987e-36,4.237293393611568e-33,1.2332570896431433e-60,4.237293393611568e-33,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,8639.999999999774,168.99999999999625,0.7,75.00000000000001,3.8396563918056e-10,3.0975317188224726e-54,3.8396563918056e-10,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.6119136993586843e-29,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,2.0776503910232043e-34,1.6978183408924647e-35,1.1729270813408425e-32,7.352602349047064e-60,1.1729270813408425e-32,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,8879.999999999993,172.9999999999999,0.7,75.00000000000001,6.060569378458439e-10,1.6831427544995174e-53,6.060569378458439e-10,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,5.549477602868256e-29,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,5.952325446953382e-34,4.864132752296881e-35,3.188046401272814e-32,4.246078104184373e-59,3.188046401272814e-32,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,9120.000000000211,177.00000000000352,0.7,75.00000000000001,9.49799996669438e-10,8.875440509774142e-53,9.49799996669438e-10,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,1.1635664364926134e-28,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,1.673698011751542e-33,1.3677157589865574e-34,8.512571291790426e-32,2.3771861384106972e-58,8.512571291790426e-32,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,9360.00000000043,181.00000000000716,0.7,75.00000000000001,1.477728112730636e-09,4.545354499546223e-52,1.477728112730636e-09,0.23073193454111124,41.7765682953483,0.6369977906558801,0.6,0.3,0.09999999999999999,2.408396649912986e-28,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.09999999999999999,4.621238889149533e-33,3.7763928799298973e-34,2.234000766106148e-31,1.2912863906383413e-57,2.234000766106148e-31,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,9600.000000000648,185.0000000000108,0.7,75.00000000000001,2.2824441071430556e-09,2.2624942773839487e-51,2.2824441071430556e-09,0.23073193454111118,41.7765682953483,0.6369977906558801,0.6,0.30000000000000004,0.1,4.922766293252238e-28,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.1,1.2535388084737205e-32,1.0243692534811066e-33,5.764864426648691e-31,6.810979268322014e-57,5.764864426648691e-31,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,9840.000000000866,189.00000000001444,0.7,75.00000000000001,3.5000953244011577e-09,1.0953944769577394e-50,3.5000953244011577e-09,0.23073193454111116,41.7765682953483,0.6369977906558802,0.5999999999999999,0.30000000000000004,0.1,9.939770104369091e-28,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.1,3.3420672103173436e-32,2.7310769081691615e-33,1.4634169754693922e-30,3.4910467927192552e-56,1.4634169754693922e-30,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,10080.000000001084,193.00000000001808,0.7,75.00000000000001,5.329450832810769e-09,5.162110608089123e-50,5.329450832810769e-09,0.23073193454111116,41.7765682953483,0.6369977906558802,0.5999999999999999,0.30000000000000004,0.10000000000000003,1.983197906371839e-27,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.10000000000000003,8.761606166736208e-32,7.159826171830234e-33,3.655979497143572e-30,1.74012741227364e-55,3.655979497143572e-30,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,10320.000000001302,197.0000000000217,0.7,75.00000000000001,8.058729789231054e-09,2.3695045339455384e-49,8.058729789231054e-09,0.23073193454111113,41.77656829534832,0.6369977906558806,0.5999999999999998,0.30000000000000016,0.10000000000000003,3.911203222807058e-27,2.9705616898952045e-23,0.0,0.22913218917001565,0.14979414628853194,0.7708678108299843,0.10000000000000003,2.259591738153902e-31,1.846497520729384e-32,8.992352178386057e-30,8.441020036972706e-55,8.992352178386057e-30,53333333.33333333,12220383.422400834,7989021.13538837,70909465.11521551
slow,fast_firing,10560.00000000152,201.00000000002535,0.7,75.00000000000001,1.2103085315705167e-08,1.0601099038225716e-48,1.2103085315705167e-08,0.23073193454111104,41.776568295348326,0.6369977906558808,0.5999999999999998,0.30000000000000016,0.10000000000000005,7.626703722632983e-27,2.970561689895206e-23,0.0,0.22913218917001554,0.14979414628853205,0.7708678108299845,0.10000000000000007,5.73501007016776e-31,4.6865465548987436e-32,2.1784520025462994e-29,3.987457919375312e-54,2.1784520025462994e-29,53333333.33333333,12220383.422400828,7989021.135388375,70909465.11521553
slow,fast_firing,10800.000000001739,205.000000000029,0.7,75.00000000000001,1.805664481844929e-08,4.6258043364814046e-48,1.805664481844929e-08,0.23073193454111088,41.776568295348326,0.6369977906558811,0.5999999999999996,0.3000000000000003,0.10000000000000009,1.4708514594727125e-26,2.9705616898952086e-23,0.0,0.22913218917001543,0.14979414628853216,0.7708678108299846,0.10000000000000009,1.4330804466731054e-30,1.1710874345600136e-31,5.1998800554572e-29,1.8355802804765446e-53,5.1998800554572e-29,53333333.33333333,12220383.422400821,7989021.135388381,70909465.11521553
slow,fast_firing,11040.000000001957,209.00000000003263,0.7,75.00000000000001,2.6764314613919307e-08,1.9698685158850347e-47,2.6764314613919307e-08,0.2307319345411107,41.776568295348326,0.6369977906558815,0.5999999999999994,0.3000000000000005,0.10000000000000013,2.806243716108841e-26,2.970561689895211e-23,0.0,0.2291321891700152,0.14979414628853227,0.7708678108299848,0.10000000000000013,3.527017187017167e-30,2.8822146857015916e-31,1.2234023645405981e-28,8.2395964746354e-53,1.2234023645405981e-28,53333333.33333333,12220383.42240081,7989021.135388387,70909465.11521553
slow,fast_firing,11280.000000002176,213.00000000003627,0.7,75.00000000000001,3.9420260682039706e-08,8.191482247927789e-47,3.9420260682039706e-08,0.23073193454111043,41.77656829534833,0.6369977906558822,0.5999999999999991,0.3000000000000007,0.10000000000000017,5.298120607410167e-26,2.9705616898952133e-23,0.0,0.229132189170015,0.14979414628853238,0.770867810829985,0.10000000000000019,8.552795713360265e-30,6.9891900440950895e-31,2.83811974523207e-28,3.6088081700428124e-52,2.83811974523207e-28,53333333.33333333,12220383.422400799,7989021.135388393,70909465.11521553
slow,fast_firing,11520.000000002394,217.0000000000399,0.7,75.00000000000001,5.7702186356775925e-08,3.3282513906215546e-46,5.7702186356775925e-08,0.23073193454111007,41.77656829534835,0.6369977906558834,0.5999999999999988,0.30000000000000104,0.10000000000000026,9.900785837958478e-26,2.970561689895218e-23,0.0,0.22913218917001466,0.1497941462885326,0.7708678108299853,0.10000000000000026,2.0442298190254277e-29,1.6705076536151176e-30,6.49422339732735e-28,1.543149960979133e-51,6.49422339732735e-28,53333333.33333333,12220383.42240078,7989021.135388405,70909465.11521554
slow,fast_firing,11760.000000002612,221.00000000004354,0.7,75.00000000000001,8.395337566618214e-08,1.3220351480958047e-45,8.395337566618214e-08,0.23073193454110952,41.776568295348376,0.6369977906558848,0.5999999999999982,0.3000000000000015,0.10000000000000037,1.8317944381255579e-25,2.9705616898952245e-23,0.0,0.2291321891700142,0.14979414628853294,0.7708678108299858,0.10000000000000037,4.8175353940782206e-29,3.936802835214555e-30,1.466235378430039e-27,6.446020346858563e-51,1.466235378430039e-27,53333333.33333333,12220383.422400758,7989021.135388423,70909465.11521554
