base_mechanism,TJ_constraint_mode,q_TJ,t_s,T_C,rho,G_nm,C_TJ_total,C_TJ_pore,C_TJ_structural,C_TJ_constraint,C_TJ_relaxed,C_TJ_pinned,R_TJ_pore_drag,Lambda_TJ_structural,K_TJ_structural,Lambda_over_K_TJ,P_comp_TJ_structural,P_TJ_multihit,P_TJ_pore_drag,P_TJ_assisted_densification
mech_009,pore_relaxed_TJ,1,1188.000000000008,421.0000000000026,0.7000000000000002,75.00000000000001,0.36234560974150876,0.1497941463220117,0.21255146341949704,0.27246912194830175,0.08987648779320702,0.0,0.0,2.9560568313838402e-15,0.5000000000000001,5.912113662767679e-15,2.9976021664879227e-15,4.498043829086363e-15,0.0,5.486706099465092e-17
mech_009,pore_relaxed_TJ,1,1206.000000000006,427.00000000000193,0.7000000000000002,75.00000000000001,0.3623456097497821,0.14979414633304278,0.2125514634167393,0.2724691219499564,0.08987648779982567,0.0,0.0,4.89734722082245e-15,0.5000000000000001,9.794694441644899e-15,4.884981308350689e-15,8.268202762192256e-15,0.0,1.0413993266101014e-16
mech_009,pore_relaxed_TJ,1,1224.0000000000039,433.00000000000125,0.7000000000000001,75.00000000000001,0.3623456097605728,0.14979414634743038,0.2125514634131424,0.2724691219521146,0.08987648780845822,0.0,0.0,8.044206457706155e-15,0.5000000000000001,1.6088412915412306e-14,7.993605777301127e-15,1.5042002999418556e-14,0.0,1.955210247520027e-16
mech_009,pore_relaxed_TJ,1,1242.0000000000018,439.00000000000057,0.7000000000000002,75.00000000000001,0.36234560977458385,0.14979414636611177,0.21255146340847209,0.2724691219549168,0.08987648781966706,0.0,0.0,1.3103094913944065e-14,0.5000000000000001,2.6206189827888124e-14,1.3100631690576847e-14,2.709074203795068e-14,0.0,3.6321163218325755e-16
mech_009,pore_relaxed_TJ,1,1259.9999999999998,444.9999999999999,0.7000000000000001,75.00000000000001,0.3623456097926965,0.149794146390262,0.21255146340243447,0.2724691219585393,0.0898764878341572,0.0,0.0,2.1170151047695812e-14,0.5000000000000001,4.234030209539162e-14,2.120525977034049e-14,4.8313285610107706e-14,0.0,6.677773486998554e-16
mech_009,pore_relaxed_TJ,1,1277.9999999999977,450.9999999999992,0.7000000000000001,75.00000000000001,0.3623456098160116,0.1497941464213488,0.2125514633946628,0.27246912196320233,0.08987648785280929,0.0,0.0,3.393293504238753e-14,0.5000000000000001,6.786587008477505e-14,3.397282455352979e-14,8.533924873859898e-14,0.0,1.215404886155866e-15
mech_009,pore_relaxed_TJ,1,1295.9999999999957,456.9999999999985,0.7000000000000001,75.00000000000001,0.3623456098458986,0.14979414646119815,0.21255146338470043,0.2724691219691797,0.08987648787671888,0.0,0.0,5.396987462416009e-14,0.5000000000000001,1.0793974924832015e-13,5.395683899678261e-14,1.493379777059059e-13,0.0,2.1904617208320812e-15
mech_009,pore_relaxed_TJ,1,1313.9999999999936,462.99999999999784,0.7000000000000001,75.00000000000001,0.36234560988405434,0.14979414651207246,0.21255146337198189,0.2724691219768109,0.08987648790724347,0.0,0.0,8.519149648604301e-14,0.5000000000000001,1.70382992972086e-13,8.515410598874951e-14,2.5895852794488455e-13,0.0,3.910031594039497e-15
mech_009,pore_relaxed_TJ,1,1331.9999999999916,468.99999999999716,0.7000000000000002,75.00000000000001,0.3623456099325735,0.1497941465767646,0.21255146335580888,0.27246912198651474,0.08987648794605875,0.0,0.0,1.3348596862766617e-13,0.5000000000000001,2.669719372553323e-13,1.3344880755994382e-13,4.450663419623068e-13,0.0,6.914422368992077e-15
mech_009,pore_relaxed_TJ,1,1349.9999999999895,474.9999999999965,0.7000000000000001,75.00000000000001,0.3623456099940322,0.1497941466587096,0.2125514633353226,0.27246912199880646,0.08987648799522575,0.0,0.0,2.0765703122729587e-13,0.5000000000000001,4.1531406245459165e-13,2.0761170560490427e-13,7.583101494131741e-13,0.0,1.2116033599226775e-14
mech_009,pore_relaxed_TJ,1,1367.9999999999875,480.9999999999958,0.7,75.00000000000001,0.36234561007158794,0.14979414676211722,0.21255146330947072,0.2724691220143176,0.08987648805727033,0.0,0.0,3.2077756403831706e-13,0.5000000000000001,6.41555128076634e-13,3.207434318142077e-13,1.2811105490978843e-12,0.0,2.1042082918037243e-14
mech_009,pore_relaxed_TJ,1,1385.9999999999854,486.9999999999951,0.7,75.00000000000001,0.36234561016909583,0.14979414689212778,0.21255146327696806,0.2724691220338192,0.08987648813527667,0.0,0.0,4.921301353874686e-13,0.5000000000000001,9.84260270774937e-13,4.921618668163319e-13,2.146501344891973e-12,0.0,3.622700706227329e-14
mech_009,pore_relaxed_TJ,1,1403.9999999999834,492.99999999999443,0.7000000000000001,75.00000000000001,0.362345610291248,0.14979414705499738,0.21255146323625063,0.2724691220582496,0.08987648823299843,0.0,0.0,7.49971239945647e-13,0.5000000000000001,1.4999424798912936e-12,7.499556531342932e-13,3.567508421800103e-12,0.0,6.184157633208484e-14
mech_009,pore_relaxed_TJ,1,1421.9999999999814,498.99999999999375,0.7000000000000001,75.00000000000001,0.3623456104437356,0.14979414725831408,0.2125514631854215,0.27246912208874713,0.08987648835498845,0.0,0.0,1.135444213362498e-12,0.5000000000000001,2.2708884267249956e-12,1.1354250872841476e-12,5.882608874778461e-12,0.0,1.0469336189367048e-13
mech_009,pore_relaxed_TJ,1,1439.9999999999793,504.99999999999307,0.7,75.00000000000001,0.36234561063343856,0.14979414751125142,0.21255146312218715,0.2724691221266877,0.08987648850675085,0.0,0.0,1.7080843361870743e-12,0.5000000000000001,3.416168672374148e-12,1.7080781233858033e-12,9.625546165328663e-12,0.0,1.758051986470849e-13
mech_009,pore_relaxed_TJ,1,1457.9999999999773,510.9999999999924,0.7000000000000001,75.00000000000001,0.36234561086864836,0.14979414782486444,0.21255146304378392,0.2724691221737297,0.08987648869491867,0.0,0.0,2.553517841462179e-12,0.5000000000000001,5.1070356829243575e-12,2.55351295663786e-12,1.563176861533287e-11,0.0,2.9288637425811785e-13
mech_009,pore_relaxed_TJ,1,1475.9999999999752,516.9999999999917,0.7,75.00000000000001,0.36234561115932573,0.1497941482124343,0.21255146294689142,0.27246912223186515,0.08987648892746058,0.0,0.0,3.794166502934233e-12,0.5000000000000001,7.588333005868464e-12,3.7941871866564725e-12,2.51995471718407e-11,0.0,4.841723268406482e-13
mech_009,pore_relaxed_TJ,1,1493.9999999999732,522.999999999991,0.7,75.00000000000001,0.36234561151740097,0.14979414868986796,0.212551462827533,0.2724691223034802,0.08987648921392077,0.0,0.0,5.604046594124952e-12,0.5000000000000001,1.1208093188249901e-11,5.604072761400403e-12,4.03321657528842e-11,0.0,7.943468637008246e-13
mech_009,pore_relaxed_TJ,1,1511.9999999999711,528.9999999999903,0.7,75.00000000000001,0.36234561195712034,0.14979414927616042,0.21255146268095992,0.27246912239142407,0.08987648956569624,0.0,0.0,8.229114769849708e-12,0.5000000000000001,1.6458229539699412e-11,8.229084080824123e-12,6.409950563704355e-11,0.0,1.2936108130881866e-12
mech_009,pore_relaxed_TJ,1,1529.999999999969,534.9999999999897,0.7,75.00000000000001,0.3623456124954466,0.14979414999392882,0.2125514625015178,0.27246912249908933,0.08987648999635729,0.0,0.0,1.2015088402059078e-11,0.5000000000000001,2.403017680411815e-11,1.2015055617098369e-11,1.0117429949575013e-10,0.0,2.0914713842841364e-12
mech_009,pore_relaxed_TJ,1,1547.999999999967,540.999999999989,0.7,75.00000000000001,0.36234561315251984,0.14979415087002645,0.2125514622824934,0.272469122630504,0.08987649052201586,0.0,0.0,1.7445284907402265e-11,0.5000000000000001,3.4890569814804524e-11,1.7445267452842472e-11,1.5862227505332362e-10,0.0,3.35756590382989e-12
mech_009,pore_relaxed_TJ,1,1565.999999999965,546.9999999999883,0.7,75.00000000000001,0.362345613952186,0.149794151936248,0.212551462015938,0.2724691227904372,0.0898764911617488,0.0,0.0,2.5191822065484966e-11,0.5000000000000001,5.038364413096992e-11,2.5191848607164502e-11,2.470590147694567e-10,0.0,5.35289773379957e-12
mech_009,pore_relaxed_TJ,1,1583.999999999963,552.9999999999876,0.7000000000000001,75.00000000000001,0.3623456149226026,0.14979415323013678,0.2125514616924658,0.27246912298452053,0.08987649193808207,0.0,0.0,3.6184546952665364e-11,0.5000000000000001,7.236909390533072e-11,3.6184499840885564e-11,3.8233323860478187e-10,0.0,8.476383826677375e-12
mech_009,pore_relaxed_TJ,1,1601.999999999961,558.9999999999869,0.7000000000000001,75.00000000000001,0.3623456160969297,0.1497941547959063,0.21255146130102343,0.27246912321938593,0.08987649287754378,0.0,0.0,5.1703373849015514e-11,0.5000000000000001,1.03406747698031e-10,5.170341932370093e-11,5.879612268525971e-10,0.0,1.3333775532880931e-11
mech_009,pore_relaxed_TJ,1,1619.9999999999588,564.9999999999862,0.7000000000000001,75.00000000000001,0.3623456175141182,0.1497941566854909,0.2125514608286273,0.27246912350282365,0.08987649401129454,0.0,0.0,7.35013837986119e-11,0.5000000000000001,1.4700276759722377e-10,7.350142716688879e-11,8.986267270298069e-10,0.0,2.083906765908577e-11
mech_009,pore_relaxed_TJ,1,1637.9999999999568,570.9999999999856,0.7,75.00000000000001,0.362345619219804,0.1497941589597387,0.21255146026006533,0.2724691238439608,0.0898764953758432,0.0,0.0,1.039681591427959e-10,0.5000000000000001,2.0793631828559175e-10,1.0396816740865233e-10,1.3651835540414448e-09,0.0,3.23627967887474e-11
mech_009,pore_relaxed_TJ,1,1655.9999999999548,576.9999999999849,0.7,75.00000000000001,0.3623456212673235,0.14979416168976467,0.21255145957755883,0.2724691242534647,0.0898764970138588,0.0,0.0,1.4634550343055052e-10,0.5000000000000001,2.92691006861101e-10,1.4634549128089702e-10,2.061765589261043e-09,0.0,4.994761073225832e-11
mech_009,pore_relaxed_TJ,1,1673.9999999999527,582.9999999999842,0.7000000000000001,75.00000000000001,0.36234562371886103,0.1497941649584814,0.21255145876037962,0.27246912474377216,0.08987649897508884,0.0,0.0,2.0501106183664652e-10,0.5000000000000001,4.1002212367329293e-10,2.0501100816971984e-10,3.0958359871094815e-09,0.0,7.661978885221813e-11
mech_009,pore_relaxed_TJ,1,1691.9999999999507,588.9999999999835,0.7000000000000001,75.00000000000001,0.3623456266467444,0.14979416886232588,0.21255145778441853,0.27246912532934886,0.08987650131739552,0.0,0.0,2.858495680960517e-10,0.5000000000000001,5.716991361921033e-10,2.858495662394489e-10,4.622313687926544e-09,0.0,1.168368407352018e-10
mech_009,pore_relaxed_TJ,1,1709.9999999999486,594.9999999999828,0.7000000000000002,75.00000000000001,0.36234563013490334,0.14979417351320445,0.2125514566216989,0.2724691260269807,0.08987650410792267,0.0,0.0,3.967366917012238e-10,0.5000000000000001,7.934733834024474e-10,3.967366435375652e-10,6.863326284669725e-09,0.0,1.7712701694164165e-10
mech_009,pore_relaxed_TJ,1,1727.9999999999466,600.9999999999822,0.7000000000000001,75.00000000000001,0.36234563428050853,0.14979417904067804,0.2125514552398305,0.2724691268561017,0.08987650742440682,0.0,0.0,5.481669722219184e-10,0.5000000000000001,1.0963339444438366e-09,5.481669562712455e-10,1.0135686865855334e-08,0.0,2.6699799837037674e-10
mech_009,pore_relaxed_TJ,1,1745.9999999999445,606.9999999999815,0.7,75.00000000000001,0.36234563919580887,0.14979418559441182,0.21255145360139704,0.2724691278391618,0.08987651135664709,0.0,0.0,7.540653788162538e-10,0.5000000000000001,1.5081307576325073e-09,7.540653657045482e-10,1.4888921119060031e-08,0.0,4.002211237093541e-10
mech_009,pore_relaxed_TJ,1,1763.9999999999425,612.9999999999808,0.7000000000000001,75.00000000000001,0.362345645010187,0.14979419334691602,0.212551451663271,0.2724691290020374,0.08987651600814961,0.0,0.0,1.0328319465164712e-09,0.5000000000000001,2.065663893032942e-09,1.0328319310914935e-09,2.175763415357925e-08,0.0,5.96636801224364e-10
mech_009,pore_relaxed_TJ,1,1781.9999999999404,618.9999999999801,0.7,75.00000000000001,0.3623456518724551,0.1497942024966068,0.2125514493758483,0.27246913037449105,0.08987652149796407,0.0,0.0,1.4086811006375944e-09,0.5000000000000001,2.817362201275188e-09,1.408681060688366e-09,3.1633273621095737e-08,0.0,8.846795351333815e-10
mech_009,pore_relaxed_TJ,1,1799.9999999999384,624.9999999999794,0.7,75.00000000000001,0.362345659953411,0.14979421327121467,0.21255144668219633,0.27246913199068223,0.0898765279627288,0.0,0.0,1.913352139655544e-09,0.5000000000000001,3.826704279311087e-09,1.913352143390057e-09,4.576200495296696e-08,0.0,1.3048915635514344e-09
mech_009,pore_relaxed_TJ,1,1817.9999999999363,630.9999999999787,0.7,75.00000000000001,0.3623456694486825,0.14979422593157665,0.21255144351710586,0.27246913388973654,0.089876535558946,0.0,0.0,2.5882854376115692e-09,0.5000000000000001,5.176570875223138e-09,2.5882854748360273e-09,6.587757735975765e-08,0.0,1.914787987208301e-09
mech_009,pore_relaxed_TJ,1,1835.9999999999343,636.9999999999781,0.7,75.00000000000001,0.3623456805818823,0.14979424077584313,0.2125514398060392,0.27246913611637646,0.08987654446550587,0.0,0.0,3.4873808731986243e-09,0.5000000000000001,6.974761746397247e-09,3.487380828559594e-09,9.438086594879292e-08,0.0,2.7955605747666958e-09
mech_009,pore_relaxed_TJ,1,1853.9999999999322,642.9999999999774,0.7,75.00000000000001,0.3623456936081032,0.1497942581441376,0.2125514354639656,0.27246913872162065,0.08987655488648257,0.0,0.0,4.680481522096778e-09,0.5000000000000001,9.360963044193554e-09,4.680481557883809e-09,1.3458140172736152e-07,0.0,4.061271253074169e-09
mech_009,pore_relaxed_TJ,1,1871.9999999999302,648.9999999999767,0.7,75.00000000000001,0.36234570881778083,0.14979427842370774,0.2125514303940731,0.2724691417635562,0.08987656705422464,0.0,0.0,6.257757608519283e-09,0.5000000000000001,1.2515515217038563e-08,6.257757534378072e-09,1.9102086677888747e-07,0.0,5.8714012025998905e-09
mech_009,pore_relaxed_TJ,1,1889.9999999999281,654.999999999976,0.7,75.00000000000001,0.3623457265409564,0.14979430205460853,0.2125514244863479,0.27246914530819133,0.08987658123276511,0.0,0.0,8.335204082770298e-09,0.5000000000000001,1.6670408165540593e-08,8.335204082499104e-09,2.699045091950543e-07,0.0,8.447902146389792e-09
mech_009,pore_relaxed_TJ,1,1907.999999999926,660.9999999999753,0.7,75.00000000000001,0.3623457471519703,0.1497943295359604,0.21255141761600993,0.2724691494303941,0.08987659772157623,0.0,0.0,1.106151110784078e-08,0.5000000000000001,2.2123022215681557e-08,1.1061511040466598e-08,3.7967405890723334e-07,0.0,1.2098261349309529e-08
mech_009,pore_relaxed_TJ,1,1925.999999999924,666.9999999999746,0.7,75.00000000000001,0.36234577107462085,0.14979436143282776,0.2125514096417931,0.2724691542149242,0.08987661685969665,0.0,0.0,1.4626621505548907e-08,0.5000000000000001,2.9253243011097808e-08,1.4626621358537761e-08,5.317654174486064e-07,0.0,1.724656427686183e-08
mech_009,pore_relaxed_TJ,1,1943.999999999922,672.999999999974,0.7,75.00000000000001,0.3623457987878237,0.14979439838376496,0.21255140040405873,0.2724691597575647,0.08987663903025897,0.0,0.0,1.9272354330525583e-08,0.5000000000000001,3.854470866105116e-08,1.927235415699613e-08,7.41606662832993e-07,0.0,2.447514787105717e-08
mech_009,pore_relaxed_TJ,1,1961.99999999992,678.9999999999733,0.7,75.00000000000001,0.36234583083180977,0.1497944411090797,0.21255138972273008,0.27246916616636196,0.08987666466544782,0.0,0.0,2.5305550923938335e-08,0.5000000000000001,5.0611101847876656e-08,2.5305550654941555e-08,1.0299273802199673e-06,0.0,3.4580219191263986e-08
mech_009,pore_relaxed_TJ,1,1979.999999999918,684.9999999999726,0.7,75.00000000000001,0.3623458678148984,0.1497944904198646,0.21255137739503382,0.27246917356297967,0.08987669425191876,0.0,0.0,3.3114291005345524e-08,0.5000000000000001,6.622858201069103e-08,3.3114290420854786e-08,1.424469761672293e-06,0.0,4.8645813644718374e-08
mech_009,pore_relaxed_TJ,1,1997.9999999999159,690.9999999999719,0.7,75.00000000000001,0.3623459104208877,0.14979454722785024,0.21255136319303747,0.2724691820841776,0.08987672833671013,0.0,0.0,4.318783381659851e-08,0.5000000000000001,8.6375667633197e-08,4.3187832865498876e-08,1.962216239217317e-06,0.0,6.814173965535697e-08
mech_009,pore_relaxed_TJ,1,2015.9999999999138,696.9999999999712,0.7,75.00000000000001,0.3623459594171005,0.14979461255613402,0.2125513468609665,0.2724691918834201,0.08987676753368042,0.0,0.0,5.614106556079216e-08,0.5000000000000001,1.122821311215843e-07,5.6141064019854525e-08,2.6922787439801587e-06,0.0,9.505277061106776e-08
mech_009,pore_relaxed_TJ,1,2033.9999999999118,702.9999999999706,0.7,75.00000000000001,0.3623460156631316,0.14979468755084213,0.2125513281122895,0.27246920313262635,0.08987681253050528,0.0,0.0,7.274438223673754e-08,0.5000000000000001,1.4548876447347506e-07,7.27443796311178e-08,3.6796323700486356e-06,0.0,1.3204838386434657e-07
mech_009,pore_relaxed_TJ,1,2051.99999999991,708.99999999997,0.7,75.00000000000001,0.3623460801203351,0.14979477349378012,0.21255130662655497,0.27246921602406704,0.08987686409626806,0.0,0.0,9.396010967425881e-08,0.5000000000000001,1.8792021934851756e-07,9.396010525186682e-08,5.009922886719783e-06,0.0,1.8270491241893891e-07
mech_009,pore_relaxed_TJ,1,2069.999999999914,714.9999999999714,0.7,75.00000000000001,0.3623461538620989,0.14979487181613182,0.21255128204596707,0.2724692307724198,0.0898769230896791,0.0,0.0,1.2098676374745452e-07,0.5000000000000001,2.41973527494909e-07,1.2098675639116152e-07,6.795635128970671e-06,0.0,2.5179519165648303e-07
mech_009,pore_relaxed_TJ,1,2087.999999999918,720.9999999999727,0.7,75.00000000000001,0.362346238084948,0.14979498411326397,0.212551253971684,0.2724692476169896,0.08987699046795838,0.0,0.0,1.5531268744068476e-07,0.5000000000000001,3.1062537488136946e-07,1.5531267538726468e-07,9.18398012139997e-06,0.0,3.456648010824849e-07
mech_009,pore_relaxed_TJ,1,2105.9999999999222,726.9999999999741,0.7000000000000001,75.00000000000001,0.3623463341205213,0.14979511216069508,0.21255122195982623,0.2724692668241043,0.08987706729641705,0.0,0.0,1.987808722049339e-07,0.5000000000000001,3.975617444098677e-07,1.987808524450685e-07,1.2366945613197511e-05,0.0,4.7271900052466585e-07
mech_009,pore_relaxed_TJ,1,2123.9999999999263,732.9999999999754,0.7,75.00000000000001,0.3623464434484651,0.14979525793128678,0.21255118551717833,0.27246928868969306,0.08987715475877207,0.0,0.0,2.5366708393297246e-07,0.5000000000000001,5.073341678659448e-07,2.5366705180829285e-07,1.659406079116425e-05,0.0,6.440506588126686e-07
mech_009,pore_relaxed_TJ,1,2141.9999999999304,738.9999999999768,0.7,75.00000000000001,0.36234656771028473,0.149795423613713,0.21255114409657172,0.27246931354205695,0.0898772541682278,0.0,0.0,3.2277377453342874e-07,0.5000000000000001,6.455475490668574e-07,3.227737224165139e-07,2.2188555160459136e-05,0.0,8.742471307190276e-07
mech_009,pore_relaxed_TJ,1,2159.9999999999345,744.9999999999782,0.7,75.00000000000001,0.36234670872419716,0.14979561163226285,0.21255109709193432,0.27246934174483944,0.0898773669793577,0.0,0.0,4.095426747464314e-07,0.5000000000000001,8.190853494928626e-07,4.0954259084013955e-07,2.9567748494739364e-05,0.0,1.1824234647342407e-06
mech_009,pore_relaxed_TJ,1,2177.9999999999386,750.9999999999795,0.7000000000000001,75.00000000000001,0.362346868501021,0.149795824668028,0.212551043832993,0.2724693737002042,0.08987749480081679,0.0,0.0,5.181894394352302e-07,0.5000000000000001,1.0363788788704602e-06,5.18189305132033e-07,3.926869871205708e-05,0.0,1.5935408879832014e-06
mech_009,pore_relaxed_TJ,1,2195.9999999999427,756.9999999999809,0.7000000000000002,75.00000000000001,0.36234704926114125,0.1497960656815217,0.21255098357961955,0.27246940985222823,0.08987763940891302,0.0,0.0,6.538642607478452e-07,0.5000000000000001,1.3077285214956903e-06,6.53864047017727e-07,5.198036380160675e-05,0.0,2.140083650333115e-06
mech_009,pore_relaxed_TJ,1,2213.999999999947,762.9999999999823,0.7000000000000002,75.00000000000001,0.362347253452581,0.14979633793677471,0.2125509155158063,0.2724694506905162,0.08987780276206482,0.0,0.0,8.228429856842889e-07,0.5000000000000001,1.6456859713685773e-06,8.228426471301731e-07,6.858380983443965e-05,0.0,2.8641845299776786e-06
mech_009,pore_relaxed_TJ,1,2231.999999999951,768.9999999999836,0.7000000000000004,75.00000000000001,0.3623474837702066,0.14979664502694212,0.21255083874326447,0.2724694967540413,0.08987798701616527,0.0,0.0,1.03275398197347e-06,0.5000000000000001,2.0655079639469394e-06,1.0327534486487266e-06,9.020232817037324e-05,0.0,3.820310208806945e-06
mech_009,pore_relaxed_TJ,1,2249.999999999955,774.999999999985,0.7000000000000008,75.00000000000001,0.36234774317608953,0.1497969909014527,0.21255075227463682,0.2724695486352179,0.08987819454087162,0.0,0.0,1.2928467998954436e-06,0.5000000000000001,2.5856935997908868e-06,1.2928459641736723e-06,0.00011826372113248226,0.0,5.078643020384854e-06
mech_009,pore_relaxed_TJ,1,2267.999999999959,780.9999999999864,0.7000000000000013,75.00000000000001,0.3623480349210404,0.14979737989472053,0.21255065502631987,0.2724696069842081,0.08987842793683232,0.0,0.0,1.6143095888645928e-06,0.5000000000000001,3.2286191777291847e-06,1.6143082858244284e-06,0.00015457748813615686,0.0,6.72932607424304e-06
mech_009,pore_relaxed_TJ,1,2285.999999999963,786.9999999999877,0.700000000000002,75.00000000000001,0.3623483625673213,0.14979781675642834,0.21255054581089294,0.27246967251346427,0.089878690053857,0.0,0.0,2.0106432583152926e-06,0.5000000000000001,4.021286516630584e-06,2.010641236949162e-06,0.00020143020678710006,0.0,8.887775415540545e-06
mech_009,pore_relaxed_TJ,1,2303.9999999999673,792.9999999999891,0.7000000000000031,75.00000000000001,0.3623487300125351,0.14979830668338012,0.21255042332915497,0.272469746002507,0.08987898401002807,0.0,0.0,2.498101535875238e-06,0.5000000000000001,4.996203071750475e-06,2.498098415570915e-06,0.00026170307107056486,0.0,1.1701306783355171e-05
mech_009,pore_relaxed_TJ,1,2321.9999999999714,798.9999999999905,0.7000000000000048,75.00000000000001,0.36234914151467934,0.14979885535290582,0.21255028616177352,0.27246982830293587,0.08987931321174349,0.0,0.0,3.0962073862841063e-06,0.5000000000000001,6.192414772568211e-06,3.0962025930891812e-06,0.0003390163389833287,0.0,1.535737694197705e-05
mech_009,pore_relaxed_TJ,1,2339.9999999999754,804.9999999999918,0.7000000000000075,75.00000000000001,0.36234960171833813,0.14979946895778418,0.21255013276055396,0.2724699203436676,0.0898796813746705,0.0,0.0,3.828357727529667e-06,0.5000000000000001,7.656715455059332e-06,3.828350399359692e-06,0.00043790637490817417,0.0,2.0093801917325833e-05
mech_009,pore_relaxed_TJ,1,2357.9999999999795,810.9999999999932,0.7000000000000117,75.00000000000003,0.3623501156819711,0.14980015424262816,0.21254996143934296,0.27247002313639423,0.0898800925455769,0.0,0.0,4.7225300330135255e-06,0.5000000000000002,9.445060066027048e-06,4.722518881838944e-06,0.0005640420706651247,0.0,2.621138841548056e-05
mech_009,pore_relaxed_TJ,1,2375.9999999999836,816.9999999999945,0.7000000000000179,75.00000000000006,0.36235068890624567,0.1498009185416609,0.21254977036458478,0.2724701377812491,0.08988055112499653,0.0,0.0,5.812106258341013e-06,0.5000000000000004,1.1624212516682016e-05,5.812089368117945e-06,0.0007244887196722129,0.0,3.408950209283116e-05
mech_009,pore_relaxed_TJ,1,2393.9999999999877,822.9999999999959,0.7000000000000276,75.0000000000001,0.36235132736333386,0.14980176981777849,0.21254955754555538,0.2724702654726668,0.0898810618906671,0.0,0.0,7.136831598072698e-06,0.5000000000000007,1.4273663196145377e-05,7.136806130958462e-06,0.0009280289307710862,0.0,4.420519928765873e-05
mech_009,pore_relaxed_TJ,1,2411.999999999992,828.9999999999973,0.7000000000000419,75.00000000000018,0.3623520375270791,0.14980271670277212,0.212549320824307,0.27247040750541585,0.08988163002166327,0.0,0.0,8.743927882461356e-06,0.5000000000000012,1.7487855764922667e-05,8.743889654438952e-06,0.0011855519357642091,0.0,5.715666966996579e-05
mech_009,pore_relaxed_TJ,1,2429.999999999996,834.9999999999986,0.7000000000000637,75.00000000000028,0.362352826403913,0.1498037685385506,0.21254905786536238,0.2724705652807826,0.08988226112313036,0.0,0.0,1.0689383989344686e-05,0.5000000000000019,2.137876797868929e-05,1.0689326858104309e-05,0.0015105247057342988,0.0,7.369187865604095e-05
mech_009,pore_relaxed_TJ,1,2448.0,841.0,0.700000000000096,75.00000000000045,0.36235370156437496,0.14980493541916662,0.21254876614520835,0.272470740312875,0.08988296125149997,0.0,0.0,1.3039448496076693e-05,0.5000000000000031,2.6078896992153223e-05,1.30393634828474e-05,0.0019195606888212243,0.0,9.47434632962317e-05
mech_009,pore_relaxed_TJ,1,2466.000000000004,847.0000000000014,0.7000000000001443,75.00000000000074,0.36235467117506037,0.14980622823341383,0.21254844294164654,0.27247093423501206,0.0898837369400483,0.0,0.0,1.587235295643115e-05,0.500000000000005,3.1744705912861985e-05,1.5872226991286986e-05,0.0024331047647460566,0.0,0.00012147112691639276
mech_009,pore_relaxed_TJ,1,2484.000000000008,853.0000000000027,0.7000000000002157,75.00000000000118,0.36235574403078974,0.14980765870771962,0.21254808532307012,0.27247114880615797,0.08988459522463177,0.0,0.0,1.928029768528189e-05,0.5000000000000079,3.856059537056317e-05,1.9280111821506907e-05,0.0030762562333324917,0.0,0.00015531299963208255
mech_009,pore_relaxed_TJ,1,2502.0000000000123,859.0000000000041,0.7000000000003211,75.00000000000186,0.36235692958675525,0.14980923944900704,0.2125476901377482,0.27247138591735104,0.08988554366940422,0.0,0.0,2.3371735798821358e-05,0.5000000000000124,4.674347159764155e-05,2.3371462681942567e-05,0.0038797553763751593,0.0,0.0001980476878415952
mech_009,pore_relaxed_TJ,1,2520.0000000000164,865.0000000000055,0.7000000000004762,75.00000000000291,0.3623582379903667,0.14981098398715564,0.21254725400321106,0.2724716475980733,0.08988659039229338,0.0,0.0,2.8273995521224567e-05,0.5000000000000194,5.654799104244694e-05,2.827359581558664e-05,0.0048811634222685136,0.0,0.000251869030147425
mech_009,pore_relaxed_TJ,1,2538.0000000000205,871.0000000000068,0.7000000000007034,75.00000000000453,0.3623596801124702,0.14981290681662696,0.21254677329584326,0.27247193602249403,0.08988774408997617,0.0,0.0,3.413628546297751e-05,0.5000000000000303,6.827257092595088e-05,3.413570282662093e-05,0.00612627067627979,0.0,0.00031947591438328957
mech_009,pore_relaxed_TJ,1,2556.0000000000246,877.0000000000082,0.7000000000010349,75.00000000000702,0.36236126757757575,0.14981502343676767,0.21254624414080808,0.2724722535155152,0.0898890140620606,0.0,0.0,4.113313273650674e-05,0.5000000000000469,8.226626547300576e-05,4.113228678082059e-05,0.007670773239876783,0.0,0.0004041798953675058
mech_009,pore_relaxed_TJ,1,2574.0000000000286,883.0000000000095,0.7000000000015165,75.00000000001084,0.3623630127926738,0.1498173503902317,0.2125456624024421,0.2724726025585348,0.08989041023413902,0.0,0.0,4.946830943816888e-05,0.5000000000000723,9.893661887632347e-05,4.946708590147786e-05,0.009582265222547355,0.0,0.0005100337907748283
mech_009,pore_relaxed_TJ,1,2592.0000000000327,889.0000000000109,0.7000000000022136,75.00000000001663,0.36236492897417505,0.1498199052989001,0.21254502367527495,0.272472985794835,0.08989194317934006,0.0,0.0,5.9379309231031896e-05,0.5000000000001109,0.00011875861846203745,5.93775463147983e-05,0.011942600750864547,0.0,0.0006419849284713029
mech_009,pore_relaxed_TJ,1,2610.000000000037,895.0000000000123,0.700000000003219,75.00000000002544,0.362367030172447,0.14982270689659594,0.21254432327585104,0.27247340603448944,0.08989362413795755,0.0,0.0,7.114244255120398e-05,0.5000000000001695,0.0001422848851023597,7.11399119875944e-05,0.014850688513788308,0.0,0.0008060572783340857
