initial_topology,peak_T_C,hold_h,rho_target,rate,attained,base_mechanism,TJ_constraint_mode,HR_pct,beneficial,C_TJ_pore,C_TJ_constraint,C_TJ_relaxed,C_TJ_pinned,R_TJ_pore_drag,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,P_TJ_multihit,P_TJ_pore_drag,P_TJ_assisted_densification
TJ_rich,1400.0,8.0,0.85,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,20.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
TJ_rich,1400.0,20.0,0.85,20.0,True,mech_009,pore_pinned_drag,0.887264107374967,False,0.30526365057493143,0.23473681747125344,0.0,0.24421092045994516,0.44022155402611857,1.5636966157976582,0.934997337937715,1.6724075591986596,0.7906392871358189,41.07121430752601,86.36020359716773,66.47328577887974
TJ_rich,1400.0,20.0,0.85,100.0,True,mech_009,pore_pinned_drag,0.7157287558978543,False,0.30540471438517647,0.23472976428074113,0.0,0.2443237715081412,0.4396640517947535,1.5608533654066912,0.9366155466931172,1.666482444069558,0.7900431751608961,41.01215190590719,85.88227076491177,66.23012019523343
TJ_rich,1400.0,20.0,0.9,20.0,True,mech_009,pore_pinned_drag,1.712928567556702,True,0.22370694365275445,0.23881465281736225,0.0,0.17896555492220356,0.23853488080262428,1.2055421976315086,1.2645446053240699,0.9533409834305999,0.3393749352486568,53.18058130810128,19.202153082273615,16.135756104394375
TJ_rich,1400.0,20.0,0.9,100.0,True,mech_009,pore_pinned_drag,1.5310208806723757,True,0.22355762791808553,0.23882211860409572,0.0,0.17884610233446843,0.2379353022378609,1.203390885165732,1.2668849984272936,0.9498817072264784,0.3385979638964105,53.031054562459154,19.077594725358498,16.033553361249705
TJ_rich,1450.0,8.0,0.85,20.0,True,mech_009,pore_pinned_drag,-1.023031140961316,False,0.3921411735066411,0.23039294132466792,0.0,0.3137129388053129,0.3003583726703037,2.577499428207098,1.1125501248014402,2.316749035165594,0.7282398370687255,74.77409543732273,82.6428177743178,114.46858105193712
TJ_rich,1450.0,8.0,0.85,100.0,True,mech_009,pore_pinned_drag,-1.3531836352087943,False,0.39245878831046943,0.23037706058447655,0.0,0.31396703064837556,0.29962245442881164,2.568478893020601,1.1161860402410198,2.3011207813224264,0.7264687676055797,74.61496039485819,81.73222989899422,113.62030742096907
TJ_rich,1450.0,8.0,0.9,20.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
TJ_rich,1450.0,8.0,0.9,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
TJ_rich,1450.0,20.0,0.85,20.0,True,mech_009,pore_pinned_drag,-1.023031140961316,False,0.3921411735066411,0.23039294132466792,0.0,0.3137129388053129,0.3003583726703037,2.577499428207098,1.1125501248014402,2.316749035165594,0.7282398370687255,74.77409543732273,82.6428177743178,114.46858105193712
TJ_rich,1450.0,20.0,0.85,100.0,True,mech_009,pore_pinned_drag,-1.3531836352087943,False,0.39245878831046943,0.23037706058447655,0.0,0.31396703064837556,0.29962245442881164,2.568478893020601,1.1161860402410198,2.3011207813224264,0.7264687676055797,74.61496039485819,81.73222989899422,113.62030742096907
TJ_rich,1450.0,20.0,0.9,20.0,True,mech_009,pore_pinned_drag,2.480738685119643,True,0.339014525292636,0.23304927373536824,0.0,0.2712116202341088,0.17206170119176645,1.7657055862840179,1.679001093651035,1.0516405218322054,0.5268816919086496,43.25830929990616,15.73200225298477,26.01234777136632
TJ_rich,1450.0,20.0,0.9,100.0,True,mech_009,pore_pinned_drag,3.067399816345615,True,0.3399570055413135,0.23300214972293437,0.0,0.2719656044330508,0.17358429970617478,1.7754765901706002,1.6689004769354254,1.0638600771634261,0.5298267868303661,43.63743151110328,16.11060089698926,26.618235179904584
mixed_GBseg_TJ,1350.0,8.0,0.85,20.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.85,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,20.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,20.0,0.85,20.0,True,mech_009,pore_pinned_drag,1.3474157317759556,True,0.21309994522392017,0.239345002738804,0.0,0.17047995617913614,0.6648673607141726,0.9987041289607379,0.7034327201676052,1.4197578536335063,0.6316435254947188,70.60172522229327,127.43303283444895,39.70080107482067
mixed_GBseg_TJ,1350.0,20.0,0.85,100.0,True,mech_009,pore_pinned_drag,1.4570104225529508,True,0.21305905910953593,0.23934704704452323,0.0,0.17044724728762875,0.6654790879674769,0.9995659355547406,0.7026512658142191,1.4225633456967623,0.6319608407815482,70.94026102516482,128.2723835894324,39.86993081009058
mixed_GBseg_TJ,1350.0,20.0,0.9,20.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,20.0,0.9,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,8.0,0.85,20.0,True,mech_009,pore_pinned_drag,0.27544945894751627,False,0.290000623877131,0.23549996880614346,0.0,0.2320004991017048,0.4576928540164116,1.6846559172338942,0.854341265646911,1.9718770296765018,0.8144917488320069,52.78609007910305,130.23580389851958,74.99183385787212
mixed_GBseg_TJ,1400.0,8.0,0.85,100.0,True,mech_009,pore_pinned_drag,0.10174511432798779,False,0.29013791611793527,0.2354931041941032,0.0,0.23211033289434824,0.45711331632604907,1.681446134357109,0.855829392580805,1.9646978111917925,0.8138953509821449,52.78503793439943,129.65148302273036,74.75547662060177
mixed_GBseg_TJ,1400.0,8.0,0.9,20.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,8.0,0.9,100.0,False,mech_009,pore_pinned_drag,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,20.0,0.85,20.0,True,mech_009,pore_pinned_drag,0.27544945894751627,False,0.290000623877131,0.23549996880614346,0.0,0.2320004991017048,0.4576928540164116,1.6846559172338942,0.854341265646911,1.9718770296765018,0.8144917488320069,52.78609007910305,130.23580389851958,74.99183385787212
mixed_GBseg_TJ,1400.0,20.0,0.85,100.0,True,mech_009,pore_pinned_drag,0.10174511432798779,False,0.29013791611793527,0.2354931041941032,0.0,0.23211033289434824,0.45711331632604907,1.681446134357109,0.855829392580805,1.9646978111917925,0.8138953509821449,52.78503793439943,129.65148302273036,74.75547662060177
mixed_GBseg_TJ,1400.0,20.0,0.9,20.0,True,mech_009,pore_pinned_drag,1.442642332784855,True,0.24779135220682025,0.23761043238965898,0.0,0.1982330817654562,0.2963059171154883,1.32840960668735,1.1275930873523505,1.1780930741660784,0.38320844249855757,72.1556056065287,34.663465532626,24.975306922582227
mixed_GBseg_TJ,1400.0,20.0,0.9,100.0,True,mech_009,pore_pinned_drag,1.228004722192462,True,0.24769347484942417,0.2376153262575288,0.0,0.19815477987953933,0.2955452399338454,1.3255928141170559,1.1300487526798142,1.1730403763320172,0.3822168874968872,71.94988816490016,34.42057014920688,24.80594998175214
mixed_GBseg_TJ,1450.0,8.0,0.85,20.0,True,mech_009,pore_pinned_drag,-1.8884335830744834,False,0.37685807524413073,0.2311570962377934,0.0,0.3014864601953046,0.3153725835953377,2.760376710625945,1.0182883497838333,2.710800640321506,0.7620887488656285,95.38858819445065,126.44608172568049,130.73150457216346
mixed_GBseg_TJ,1450.0,8.0,0.85,100.0,True,mech_009,pore_pinned_drag,-2.190660625626368,False,0.37735021201485586,0.23113248939925723,0.0,0.3018801696118847,0.3148505000517432,2.750816150574811,1.0213088523629537,2.6934224100871926,0.7604139638113812,95.43895581547336,125.42051048109224,130.06135272904993
mixed_GBseg_TJ,1450.0,8.0,0.9,20.0,True,mech_009,pore_pinned_drag,1.3957623230903962,True,0.3520041983362928,0.23239979008318537,0.0,0.28160335866903424,0.20996851840998493,2.0421591931612437,1.4285996680094553,1.4294831777517447,0.6052851482005591,57.50663917851537,30.590649862817166,41.68666721658291
mixed_GBseg_TJ,1450.0,8.0,0.9,100.0,True,mech_009,pore_pinned_drag,1.0858291939267615,True,0.3519765477096234,0.2324011726145188,0.0,0.2815812381676987,0.20929417091509878,2.035668768114685,1.4330900466773486,1.4204751284362267,0.6035625540569344,57.38032553448509,30.293222253538715,41.31025634547608
mixed_GBseg_TJ,1450.0,20.0,0.85,20.0,True,mech_009,pore_pinned_drag,-1.8884335830744834,False,0.37685807524413073,0.2311570962377934,0.0,0.3014864601953046,0.3153725835953377,2.760376710625945,1.0182883497838333,2.710800640321506,0.7620887488656285,95.38858819445065,126.44608172568049,130.73150457216346
mixed_GBseg_TJ,1450.0,20.0,0.85,100.0,True,mech_009,pore_pinned_drag,-2.190660625626368,False,0.37735021201485586,0.23113248939925723,0.0,0.3018801696118847,0.3148505000517432,2.750816150574811,1.0213088523629537,2.6934224100871926,0.7604139638113812,95.43895581547336,125.42051048109224,130.06135272904993
mixed_GBseg_TJ,1450.0,20.0,0.9,20.0,True,mech_009,pore_pinned_drag,1.3957623230903962,True,0.3520041983362928,0.23239979008318537,0.0,0.28160335866903424,0.20996851840998493,2.0421591931612437,1.4285996680094553,1.4294831777517447,0.6052851482005591,57.50663917851537,30.590649862817166,41.68666721658291
mixed_GBseg_TJ,1450.0,20.0,0.9,100.0,True,mech_009,pore_pinned_drag,1.0858291939267615,True,0.3519765477096234,0.2324011726145188,0.0,0.2815812381676987,0.20929417091509878,2.035668768114685,1.4330900466773486,1.4204751284362267,0.6035625540569344,57.38032553448509,30.293222253538715,41.31025634547608
baseline,1350.0,8.0,0.85,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.85,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1350.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,1.0083007762211134,True,0.19794482869592533,0.20051379282601867,0.11876689721755519,0.07917793147837014,0.2888112479823623,0.8014306882731287,0.752097772432811,1.0655937534301432,0.5513134259229953,84.41730842303545,54.33785989055376,25.9680464665078
baseline,1350.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,1.369621147042129,True,0.19735136451332713,0.20066215887166822,0.11841081870799627,0.07894054580533086,0.2890002072379465,0.8041992120236614,0.7493526104832744,1.0731919803482304,0.5525539074163056,85.7415811626869,55.37948623451388,26.185627894509793
baseline,1350.0,20.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1350.0,20.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,0.4207507483717681,False,0.2729769603322758,0.18175575991693105,0.16378617619936547,0.10919078413291033,0.19930888286083048,1.2486015221755786,0.9233703528518328,1.352221801706399,0.7130942522396857,78.56475219913456,54.57769011351065,48.88126585537115
baseline,1400.0,8.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,1.0236870749078,True,0.27173256019009107,0.18206685995247723,0.16303953611405464,0.10869302407603643,0.1996089078147206,1.256187096198383,0.9177794939855046,1.3687243008048982,0.7152623634466128,80.20282165559463,56.22438195426406,49.58243420163557
baseline,1400.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
baseline,1400.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,0.4207507483717681,False,0.2729769603322758,0.18175575991693105,0.16378617619936547,0.10919078413291033,0.19930888286083048,1.2486015221755786,0.9233703528518328,1.352221801706399,0.7130942522396857,78.56475219913456,54.57769011351065,48.88126585537115
baseline,1400.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,1.0236870749078,True,0.27173256019009107,0.18206685995247723,0.16303953611405464,0.10869302407603643,0.1996089078147206,1.256187096198383,0.9177794939855046,1.3687243008048982,0.7152623634466128,80.20282165559463,56.22438195426406,49.58243420163557
baseline,1400.0,20.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,1.175158689401184,True,0.21894506528738011,0.19526373367815497,0.13136703917242806,0.08757802611495205,0.12236798538423686,1.061436361061785,1.206268366565922,0.879933844309908,0.286828502889542,74.98624271861183,12.866351908605145,15.306463157478433
baseline,1400.0,20.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,1.0965812938309873,True,0.2189609391633217,0.19525976520916954,0.131376563497993,0.08758437566532869,0.1222796305464466,1.060447065436239,1.2072274920787631,0.8784152716819112,0.28646521036093675,75.131923840149,12.875481367999473,15.276227511423006
baseline,1450.0,8.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,-1.2187693820432284,False,0.3458273394974456,0.1635431651256386,0.20749640369846736,0.13833093579897823,0.13588550391995918,1.9409030295839744,1.0843589889581835,1.7899081847873373,0.577762084276356,168.81121114410828,54.327182944578155,85.37389619879748
baseline,1450.0,8.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,-1.0967740566886628,False,0.3452890308498704,0.1636777422875324,0.20717341850992224,0.13811561233994815,0.13583770725670122,1.9417231234394674,1.0830520502504049,1.7928253060326467,0.5779905692167866,170.94008021812544,55.02272433109424,85.77648426850851
baseline,1450.0,8.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,0.7043061246298444,False,0.31575361141009606,0.17106159714747599,0.18945216684605762,0.12630144456403844,0.08685241526888594,1.4777853153360034,1.5490067701517665,0.9540212114058191,0.434712129424929,72.33668160759152,11.114010820300065,24.91823947629076
baseline,1450.0,8.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,1.036716637667662,True,0.3165520948336943,0.1708619762915764,0.18993125690021656,0.12662083793347773,0.08736451793940875,1.480393911844596,1.5438211864162674,0.9589154008704157,0.4355912347186799,73.2036483967757,11.331151900879144,25.28310181432399
baseline,1450.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,-1.2187693820432284,False,0.3458273394974456,0.1635431651256386,0.20749640369846736,0.13833093579897823,0.13588550391995918,1.9409030295839744,1.0843589889581835,1.7899081847873373,0.577762084276356,168.81121114410828,54.327182944578155,85.37389619879748
baseline,1450.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,-1.0967740566886628,False,0.3452890308498704,0.1636777422875324,0.20717341850992224,0.13811561233994815,0.13583770725670122,1.9417231234394674,1.0830520502504049,1.7928253060326467,0.5779905692167866,170.94008021812544,55.02272433109424,85.77648426850851
baseline,1450.0,20.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,0.7043061246298444,False,0.31575361141009606,0.17106159714747599,0.18945216684605762,0.12630144456403844,0.08685241526888594,1.4777853153360034,1.5490067701517665,0.9540212114058191,0.434712129424929,72.33668160759152,11.114010820300065,24.91823947629076
baseline,1450.0,20.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,1.036716637667662,True,0.3165520948336943,0.1708619762915764,0.18993125690021656,0.12662083793347773,0.08736451793940875,1.480393911844596,1.5438211864162674,0.9589154008704157,0.4355912347186799,73.2036483967757,11.331151900879144,25.28310181432399
GBseg_rich,1350.0,8.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,1.9851188061165497,True,0.1414650467913171,0.2146337383021707,0.08487902807479027,0.05658601871652684,0.2274232142013375,0.89209100112724,0.6825879223272374,1.3069246787808904,0.5902020317628334,134.3256803873977,74.54594788474827,16.84044734848945
GBseg_rich,1350.0,8.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,1.9663421217366885,True,0.1390286996796054,0.21524282508009862,0.08341721980776325,0.05561147987184216,0.22346366473572912,0.893274986162461,0.682718685511592,1.3084085804581278,0.5906869393064065,135.61698304275646,74.03982658111141,16.513201229482227
GBseg_rich,1350.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
GBseg_rich,1350.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
GBseg_rich,1350.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,1.9851188061165497,True,0.1414650467913171,0.2146337383021707,0.08487902807479027,0.05658601871652684,0.2274232142013375,0.89209100112724,0.6825879223272374,1.3069246787808904,0.5902020317628334,134.3256803873977,74.54594788474827,16.84044734848945
GBseg_rich,1350.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,1.9663421217366885,True,0.1390286996796054,0.21524282508009862,0.08341721980776325,0.05561147987184216,0.22346366473572912,0.893274986162461,0.682718685511592,1.3084085804581278,0.5906869393064065,135.61698304275646,74.03982658111141,16.513201229482227
GBseg_rich,1350.0,20.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
GBseg_rich,1350.0,20.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
GBseg_rich,1400.0,8.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,2.58412978706651,True,0.17396987246473672,0.20650753188381582,0.10438192347884202,0.0695879489858947,0.14764236667044423,1.5292051949240248,0.7944007300826432,1.9249795940707888,0.7832921606239305,128.24166132882436,87.37063891574213,32.5820247153801
GBseg_rich,1400.0,8.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,3.2481392333258845,True,0.16730801187652244,0.2081729970308694,0.10038480712591347,0.06692320475060898,0.1429631404795906,1.5456852198701572,0.788985908167721,1.9590783610568347,0.7868342442434596,132.03901268927586,88.55414816929014,32.008032766578474
GBseg_rich,1400.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
GBseg_rich,1400.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
GBseg_rich,1400.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,2.58412978706651,True,0.17396987246473672,0.20650753188381582,0.10438192347884202,0.0695879489858947,0.14764236667044423,1.5292051949240248,0.7944007300826432,1.9249795940707888,0.7832921606239305,128.24166132882436,87.37063891574213,32.5820247153801
GBseg_rich,1400.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,3.2481392333258845,True,0.16730801187652244,0.2081729970308694,0.10038480712591347,0.06692320475060898,0.1429631404795906,1.5456852198701572,0.788985908167721,1.9590783610568347,0.7868342442434596,132.03901268927586,88.55414816929014,32.008032766578474
GBseg_rich,1400.0,20.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,-0.2590047208489231,False,0.21985786838036614,0.1950355329049085,0.1319147210282197,0.08794314735214645,0.13614924203881817,1.1329358034908477,1.0886878416911276,1.040643387484687,0.3130106309068422,127.9672596330968,25.36086610456445,16.9143653011364
GBseg_rich,1400.0,20.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,0.16261738794000102,False,0.21589786358539664,0.19602553410365087,0.129538718151238,0.08635914543415865,0.13426158255481105,1.1404944132857202,1.084109551043772,1.052010299316763,0.3157675477968007,131.99019581118037,25.899403798032264,16.691387461491345
GBseg_rich,1450.0,8.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,-0.28113367231403485,False,0.22072977980726038,0.19481755504818488,0.13243786788435621,0.08829191192290416,0.10180054017362969,2.476243797648446,0.9238420741016602,2.6803756475979235,0.9159416263975961,77.36220629241286,93.69101556547584,58.952979816654825
GBseg_rich,1450.0,8.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,0.6919868117263718,False,0.21058111790822986,0.19735472052294256,0.1263486707449379,0.08423244716329195,0.098071658789661,2.51747347540794,0.9148771809716686,2.7517064888799534,0.9193368530589697,79.00270147215222,96.05286027214599,58.04151653895975
GBseg_rich,1450.0,8.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,-1.4110342467845385,False,0.29550388871332645,0.17612402782166836,0.17730233322799585,0.11820155548533058,0.09438655559150938,1.686371531129991,1.3339512310928348,1.264192791927211,0.5025101483328089,125.67203789476704,23.843201527230214,28.3956735419533
GBseg_rich,1450.0,8.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,-0.9196826035889488,False,0.2900336892438541,0.17749157768903645,0.17402021354631245,0.11601347569754164,0.0930903622423073,1.700144248963417,1.3274880376720357,1.2807228394652008,0.5067992819724192,130.1373454125668,24.563087973912154,28.111035990400914
GBseg_rich,1450.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,-0.28113367231403485,False,0.22072977980726038,0.19481755504818488,0.13243786788435621,0.08829191192290416,0.10180054017362969,2.476243797648446,0.9238420741016602,2.6803756475979235,0.9159416263975961,77.36220629241286,93.69101556547584,58.952979816654825
GBseg_rich,1450.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,0.6919868117263718,False,0.21058111790822986,0.19735472052294256,0.1263486707449379,0.08423244716329195,0.098071658789661,2.51747347540794,0.9148771809716686,2.7517064888799534,0.9193368530589697,79.00270147215222,96.05286027214599,58.04151653895975
GBseg_rich,1450.0,20.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,-1.4110342467845385,False,0.29550388871332645,0.17612402782166836,0.17730233322799585,0.11820155548533058,0.09438655559150938,1.686371531129991,1.3339512310928348,1.264192791927211,0.5025101483328089,125.67203789476704,23.843201527230214,28.3956735419533
GBseg_rich,1450.0,20.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,-0.9196826035889488,False,0.2900336892438541,0.17749157768903645,0.17402021354631245,0.11601347569754164,0.0930903622423073,1.700144248963417,1.3274880376720357,1.2807228394652008,0.5067992819724192,130.1373454125668,24.563087973912154,28.111035990400914
TJ_rich,1350.0,8.0,0.85,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.85,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1350.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,0.9587683208980372,False,0.2183363457320322,0.19541591356699195,0.13100180743921933,0.08733453829281287,0.31484254417501994,0.7957538938836529,0.7609863545145085,1.0456874675385281,0.5487590811111818,66.46948535502031,46.377491497696276,34.88780202846784
TJ_rich,1350.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,1.3346939779756193,True,0.21890477948064258,0.19527380512983938,0.13134286768838555,0.08756191179225703,0.316864937412482,0.7979902812787288,0.7580979181481794,1.0526216497573233,0.549767103030441,67.26948013402819,47.34291908900696,35.47270253135508
TJ_rich,1350.0,20.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1350.0,20.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.85,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.85,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1400.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,0.6841209449437258,False,0.30457385366503353,0.17385653658374162,0.18274431219902013,0.12182954146601341,0.21969736381424526,1.2294847017467476,0.9346399926642482,1.3154633991661608,0.7075567656511978,60.286394903994136,45.290027186865274,66.32818040030922
TJ_rich,1400.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,0.5118066369381715,False,0.3047095679799636,0.1738226080050091,0.18282574078797817,0.12188382719198546,0.2194145711627825,1.2270820881606854,0.9362616048888249,1.3106188289184342,0.7068532928149052,60.17271669179366,45.03810039487563,66.08388720084254
TJ_rich,1400.0,20.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,1.5044136979009604,True,0.21132956245302426,0.19716760938674394,0.12679773747181455,0.0845318249812097,0.11665216647852789,1.0701947582006757,1.221360956270555,0.8762313488950328,0.2900438484697001,63.47035677201268,10.428749168045478,16.36337210121712
TJ_rich,1400.0,20.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,1.5140502874179378,True,0.21057656653360812,0.19735585836659797,0.12634593992016488,0.08423062661344324,0.11624789240934692,1.0712876519821801,1.2212414610258489,0.8772119897422196,0.29044494181366143,63.45446505563139,10.395878010558203,16.279539233200214
TJ_rich,1450.0,8.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,-0.9452457989591996,False,0.38378285976255266,0.1540542850593618,0.2302697158575316,0.15351314390502108,0.14886095788655385,1.9013453234836182,1.0984787376728837,1.7308895095335202,0.5666331969658391,127.22144520202636,43.70040820822291,114.691908710315
TJ_rich,1450.0,8.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,-1.204563503349913,False,0.38367977937111053,0.15408005515722234,0.23020786762266632,0.1534719117484442,0.14843964943749013,1.896495984545832,1.1013006138525965,1.7220511463363883,0.5652544055415885,126.73545403766295,43.27258656200477,113.87189353515058
TJ_rich,1450.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1450.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
TJ_rich,1450.0,20.0,0.85,20.0,True,mech_009,mixed_relaxed_pinned,-0.9452457989591996,False,0.38378285976255266,0.1540542850593618,0.2302697158575316,0.15351314390502108,0.14886095788655385,1.9013453234836182,1.0984787376728837,1.7308895095335202,0.5666331969658391,127.22144520202636,43.70040820822291,114.691908710315
TJ_rich,1450.0,20.0,0.85,100.0,True,mech_009,mixed_relaxed_pinned,-1.204563503349913,False,0.38367977937111053,0.15408005515722234,0.23020786762266632,0.1534719117484442,0.14843964943749013,1.896495984545832,1.1013006138525965,1.7220511463363883,0.5652544055415885,126.73545403766295,43.27258656200477,113.87189353515058
TJ_rich,1450.0,20.0,0.9,20.0,True,mech_009,mixed_relaxed_pinned,1.8471774554603726,True,0.30689179200562433,0.1732770519985939,0.1841350752033746,0.12275671680224973,0.0834476982103712,1.5004848057358517,1.5669596056016988,0.957577208992365,0.442336848688091,61.06519651746963,9.137684780066614,27.174441491376623
TJ_rich,1450.0,20.0,0.9,100.0,True,mech_009,mixed_relaxed_pinned,1.4870523137446443,True,0.30633654078078243,0.17341586480480442,0.18380192446846946,0.12253461631231297,0.0829922179836264,1.4960797616661943,1.5727088192809495,0.9512757500464769,0.4408616583605509,60.729559369024074,9.014013981630395,26.80972933574785
mixed_GBseg_TJ,1350.0,8.0,0.85,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.85,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,20.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,100.0,False,mech_009,mixed_relaxed_pinned,,,,,,,,,,,,,,
