candidate_id,base_mechanism,variant,G0_nm,T1_C,rho_switch,growth_tolerance,first_step_growth_fraction,complete_practical,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed
mech_009_disabled,mech_009,disabled,300.0,1450.0,0.84,0.1,0.11071051218625409,False,COMPLETE_WINDOW,11,1235.0,1235.0,1385.0,1395.0,150.0,True,True
mech_009_disabled,mech_009,disabled,300.0,1450.0,0.88,0.05,0.24719776368086854,False,COMPLETE_WINDOW,9,1195.0,1195.0,1375.0,1385.0,180.0,True,True
mech_009_disabled,mech_009,disabled,300.0,1450.0,0.88,0.1,0.24719776368086854,False,COMPLETE_WINDOW,11,1195.0,1195.0,1395.0,1400.0,200.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1350.0,0.8,0.05,0.035684563510203396,True,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1350.0,0.8,0.1,0.035684563510203396,True,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1350.0,0.84,0.05,0.06795680475158558,False,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1350.0,0.84,0.1,0.06795680475158558,True,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1350.0,0.88,0.05,0.12667789213673245,False,COMPLETE_WINDOW,5,1225.0,1225.0,1310.0,1320.0,85.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1350.0,0.88,0.1,0.12667789213673245,False,COMPLETE_WINDOW,7,1225.0,1225.0,1325.0,1335.0,100.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1400.0,0.8,0.05,0.11803784450935079,False,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1400.0,0.8,0.1,0.11803784450935079,False,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1400.0,0.84,0.05,0.22606286490991978,False,COMPLETE_WINDOW,4,1250.0,1250.0,1310.0,1320.0,60.0,True,True
