candidate_id,base_mechanism,variant,rho_target,initial_topology,heating_rate_C_min,peak_T_C,response_class,n_cases,HR_pct,PR_exposure_difference,connected_fine_difference,mean_radius_difference_nm
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1350.0,neutral,7,0.0546591163826992,249732.15712943237,0.0013734472865766,-0.0778064789960524
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1350.0,unattainable,63,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1400.0,beneficial,5,1.934880225623065,2056602.452882431,0.0086304118754872,-0.9310585995330952
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1400.0,neutral,18,-0.10585383602310425,423907.1700429293,0.0022648550938365,-0.15407444739774329
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1450.0,beneficial,6,2.248940446283114,2290005.9062647023,0.0096778420906271,-1.0589161688851547
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1450.0,harmful,22,-1.878479455016964,424903.6019486931,0.0017651694499267,-0.1190747130995362
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1450.0,neutral,8,-0.7329314888924114,1087780.7218948063,0.0032208252953164996,-0.33001299618339885
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1500.0,harmful,35,-5.428564630140802,429695.10123651166,0.0018179577075108,-0.1834140959097894
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1500.0,neutral,7,0.6862232212798697,2297997.9709428824,0.010566022583641,-1.0793380070178102
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,20.0,1500.0,unattainable,30,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1350.0,beneficial,2,2.4732712588729413,1066290.6449296204,0.0061753369583887,-0.4440876844303929
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1350.0,neutral,7,0.0487888291972329,258032.3049825271,0.0013541018682435,-0.082369465622861
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1350.0,unattainable,63,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1400.0,beneficial,6,2.2538986975504622,1794282.4945872233,0.0092133572881291,-0.8406549898352651
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1400.0,neutral,17,-0.1181108048308962,438999.29643944855,0.0018412235843504,-0.1297884663823296
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1450.0,beneficial,6,1.8350786804353152,2428899.0962072597,0.010025267557727,-1.0220224145362593
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1450.0,harmful,20,-1.8107288938634745,358350.235000702,0.0016849990314606001,-0.0932715282699341
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1450.0,neutral,10,-0.7173393452331329,1389414.6701065958,0.0038031624787437,-0.3618182192166514
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1500.0,beneficial,2,1.105996290372853,2546876.4787613656,0.0076418724912538,-1.0318454484849298
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1500.0,harmful,35,-5.075078186655284,444701.53544752114,0.0018952723587554,-0.1617352266490002
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1500.0,neutral,5,0.1846076770309569,2287502.8968567904,0.0169775232315032,-1.3233635538475
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,50.0,1500.0,unattainable,30,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1350.0,beneficial,2,2.6764920747758163,1081426.8705331348,0.00653685421457135,-0.4870694932629398
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1350.0,neutral,7,0.0801991889855199,260812.84194937965,0.0017454087458676,-0.1264346510007072
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1350.0,unattainable,63,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1400.0,beneficial,6,2.2264218414807218,1826574.8858518198,0.0090299867758634,-0.8361886286797322
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1400.0,neutral,17,-0.1550833188260347,444051.20298066735,0.0020357762487501,-0.1114189144149477
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1450.0,beneficial,6,1.5992207735032904,2477665.396187066,0.0103082081254577,-1.0033403961503566
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1450.0,harmful,22,-1.76866977529459,445120.4716665767,0.0015673677403769,-0.1167102302125613
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1450.0,neutral,8,-0.48369544838698386,1153241.208463752,0.00442643644910495,-0.40300212634706506
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1500.0,harmful,35,-5.1550238851087675,449726.6764496886,0.0021853498620442,-0.1120338411767534
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1500.0,neutral,7,0.6214963457363277,2489823.0498135127,0.0105290720224539,-1.0276377014486044
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,baseline,100.0,1500.0,unattainable,30,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,1350.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,1400.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,1450.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,1500.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1350.0,neutral,10,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1350.0,unattainable,62,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1400.0,neutral,24,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1400.0,unattainable,48,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1450.0,neutral,36,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1500.0,neutral,47,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,1500.0,unattainable,25,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1350.0,beneficial,2,2.5756082138993976,880604.1700493231,0.008243322921055351,-0.7092688825983977
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1350.0,neutral,8,-0.0288078670305564,183513.70762615142,0.0017266480147584001,-0.1050158527696325
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1350.0,unattainable,62,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1400.0,beneficial,3,2.052913490345475,1263052.7475332397,0.0093770844551837,-0.977407578118715
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1400.0,harmful,5,-1.1967048712519808,217411.77002285907,0.0015095113648606,-0.0579321940926504
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1400.0,neutral,15,-0.2479537814403494,421945.63899541786,0.0022586267274583,-0.1963291906666953
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1450.0,beneficial,6,2.0614211643283578,1274780.1446518472,0.0097241618925258,-0.9867442755497606
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1450.0,harmful,26,-1.6892870438898429,217727.87899968855,0.0017900980248528,-0.1209667763732511
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1450.0,neutral,4,-0.5006793096582633,694315.6922477167,0.0039303559508992,-0.3721115198772118
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1500.0,beneficial,2,1.425464502871915,1276396.2194510547,0.0093675967183926,-0.9245011292430192
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1500.0,harmful,35,-4.519513545954137,223739.36698912943,0.0021792706872753,-0.1341236383115003
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1500.0,neutral,5,-0.1250818697973262,1218297.235728783,0.0124756241635472,-0.9960011040733718
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,1500.0,unattainable,30,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1350.0,beneficial,2,3.1327881183110833,1102857.7318548374,0.00983638295545895,-0.81382969792298
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1350.0,neutral,8,-0.035985728901797395,219667.3913941552,0.0020885275204646503,-0.1379508159642739
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1350.0,unattainable,62,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1400.0,beneficial,3,2.2829721281645683,1600966.3511856608,0.0113358785931522,-1.1393190832685391
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1400.0,harmful,6,-1.3426754132705185,260739.93215745536,0.0022750677450021004,-0.12760506310087288
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1400.0,neutral,14,-0.3297047800762326,509913.02201114304,0.0029463322026779997,-0.25110162723297336
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1450.0,beneficial,6,2.1852977336832287,1619910.4974564174,0.0111920657425856,-1.06030498206988
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1450.0,harmful,26,-2.26093485740074,261134.95784297076,0.0022873866324512,-0.1960153949708925
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1450.0,neutral,4,-0.6017987503181788,848341.0816869058,0.0050978738189400505,-0.4826888604202111
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1500.0,beneficial,2,1.0725976906327996,1623215.887002218,0.0116778883325981,-1.1031452603633412
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1500.0,harmful,35,-5.901109201971003,267931.09346157743,0.002619131173745,-0.1784080962873133
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1500.0,neutral,5,-0.5139450502723373,1572303.648098063,0.0161242873779437,-1.2152097857313748
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,1500.0,unattainable,30,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1350.0,beneficial,2,3.541105328149518,1150927.5074115847,0.0107123590350762,-0.9024624135217182
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1350.0,neutral,8,-0.058609011555671456,226949.10754644603,0.0018994041833687,-0.1275795318063792
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1350.0,unattainable,62,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1400.0,beneficial,3,2.240703190904932,1675021.9922578896,0.0115856902701722,-1.1483602328758593
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1400.0,harmful,6,-1.3525373558316867,269516.54641855194,0.0027047633746625,-0.181261756483245
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1400.0,neutral,14,-0.1944791335874816,527713.8097509299,0.00298122372725345,-0.23873832627863217
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1450.0,beneficial,6,1.7960945256792065,1696087.359921449,0.0114716331683905,-1.0685956440476332
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1450.0,harmful,28,-2.316476759493742,273316.73326432134,0.00231776086548725,-0.1796854231645142
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1450.0,neutral,2,-0.5896134110859877,875775.3203617907,0.0041646990576275,-0.4517610854553453
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1500.0,harmful,34,-6.092763753114994,276861.06993768865,0.002265782245497,-0.1467848228864667
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1500.0,neutral,7,0.039643425353748,1700091.0348547718,0.0116786586310515,-1.0703087074411357
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,1500.0,unattainable,31,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1350.0,beneficial,2,3.405682726010018,1166960.7362927329,0.0105491286803518,-0.8733256313085214
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1350.0,neutral,8,-0.0036878925532036005,229399.69702145294,0.0021596240549562997,-0.16321350470686719
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1350.0,unattainable,62,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1400.0,beneficial,3,2.262624197413799,1700250.0765896598,0.0113076728570046,-1.100959582314566
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1400.0,harmful,6,-1.4927672747565093,272442.3387920311,0.0021313486620135,-0.11818776270677839
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1400.0,neutral,14,-0.3259670039472466,533670.9047394749,0.002597942060264,-0.1858963835159848
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1400.0,unattainable,49,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1450.0,beneficial,6,1.772118490705464,1722112.800554701,0.0124679396128906,-1.1947145022950991
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1450.0,harmful,28,-2.1882519243161527,276275.9668254418,0.00249984425757195,-0.1818596598406294
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1450.0,neutral,2,-0.8548836312065425,886298.5195087977,0.0039387749981574,-0.413250338619882
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1500.0,harmful,33,-6.061318102632366,279844.77223444975,0.0027782276913577,-0.1983846748397297
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1500.0,neutral,7,0.1149414098067631,1726411.2696824437,0.0120900852645868,-1.1149196081751214
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,1500.0,unattainable,32,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,0.2,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,0.2,1350.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,0.2,1400.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,0.2,1450.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,0.2,1500.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1350.0,neutral,12,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1350.0,unattainable,60,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1400.0,neutral,27,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1400.0,unattainable,45,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1450.0,neutral,39,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1450.0,unattainable,33,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1500.0,neutral,51,0.0,0.0,0.0,0.0
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,1.0,1500.0,unattainable,21,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1350.0,beneficial,3,3.2132871103451364,1106948.576494431,2.2494918280505097e-05,0.0085392397107497
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1350.0,neutral,9,0.3071576398257556,415068.05839909066,-0.0009260849632092,0.0752934489734116
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1350.0,unattainable,60,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1400.0,beneficial,17,2.24831150055026,1281394.836998131,0.0007137582842222,-0.0497077009856852
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1400.0,neutral,10,0.395899185921444,357427.1731168437,-2.147291544424279e-05,0.012882470498983152
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1400.0,unattainable,45,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1450.0,beneficial,14,2.065657409774406,1733692.985673345,0.0032262844633513,-0.3094930553534922
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1450.0,harmful,2,-1.680343594360014,402260.5075169265,0.0006149723611879,0.032220719598861
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1450.0,neutral,20,-0.3871823358639416,580777.6274345256,-0.00070907109519075,0.01385191289189785
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1500.0,harmful,40,-4.628337077123977,755731.362920363,-0.0002068531363262,0.007523468684148301
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1500.0,neutral,7,-0.43077448095145,2301463.533708472,0.0063029754252755,-0.6829574923467803
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,5.0,1500.0,unattainable,25,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1350.0,beneficial,5,1.395326484908705,945646.862190044,-0.0012877526785247,0.0767593764217835
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1350.0,neutral,7,0.3649928243589646,487541.6851921443,-0.0006471748564163,0.0739062268398953
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1350.0,unattainable,60,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1400.0,beneficial,17,3.0232609220794635,1674387.320248199,0.0003778271893784,0.0041908609916987
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1400.0,neutral,10,0.536203802491081,433433.52444067603,-0.00046651668230724997,-0.02910587549936135
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1400.0,unattainable,45,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1450.0,beneficial,14,3.264589789906521,2374989.4693577364,0.0025720833551202,-0.2425662545836644
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1450.0,harmful,2,-1.5627384203871075,491405.1085599725,0.0010478181211999,5.206778211430674e-05
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1450.0,neutral,20,-0.24962054661548805,721932.7410877107,-0.00121145174917745,0.10425454194440675
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1450.0,unattainable,36,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1500.0,beneficial,3,2.0729776868225684,3003390.4553775215,0.0099478842375581,-0.921222834856522
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1500.0,harmful,42,-4.533306115303634,944492.085987458,-0.0010045204414017,0.0738539035993213
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1500.0,neutral,2,-0.0046355692852387,3359320.181977145,0.0052752397142133,-0.6664212666283973
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,20.0,1500.0,unattainable,25,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,50.0,1300.0,unattainable,72,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,50.0,1350.0,beneficial,6,1.3417519339764632,1245239.8768633148,-0.0020348813298926,0.0846716044803557
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,50.0,1350.0,neutral,6,0.20223964594121566,447201.68426289485,-0.0003429860928648,-0.013543540576328852
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,50.0,1350.0,unattainable,60,,,,
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,50.0,1400.0,beneficial,17,3.611779649206482,1766187.268380093,0.0006779849096724,-0.0480626132293906
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,0.9,GBseg_rich,50.0,1400.0,neutral,10,0.5554202624462372,449067.51582703344,-0.0003418215212901,0.00513097319581485
