candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,connected_fine_pore_fraction,connected_fine_difference,pore_mean_radius_nm,large_pore_fraction
mech_009_PR_comp,0.85,baseline,20.0,81,0.1299517680212738,0.0023080858483622,51.99186488455369,0.0199789004027414
mech_009_PR_comp,0.85,baseline,100.0,81,0.1306376261797307,0.0020992796813016,52.000848148600745,0.0199992143014492
mech_009_PR_comp,0.85,mixed_GBseg_TJ,1.0,81,0.1318955982113454,0.0,51.36336835356953,0.0188733239453288
mech_009_PR_comp,0.85,mixed_GBseg_TJ,20.0,81,0.1335205528272816,0.0018864801332639,51.25653142239591,0.0187971508741137
mech_009_PR_comp,0.85,mixed_GBseg_TJ,100.0,81,0.133896724346082,0.0019698072233781,51.25492110290328,0.0188233837496194
mech_009_PR_comp,0.88,GBseg_rich,1.0,81,0.1118128336191432,0.0,54.5875627013461,0.0239211967732955
mech_009_PR_comp,0.88,GBseg_rich,20.0,81,0.11286565940602755,0.00045584431062409996,54.610764931118815,0.02385663255704945
mech_009_PR_comp,0.88,GBseg_rich,100.0,81,0.11287408815867786,0.0006447676131831,54.55441476531544,0.0237942547517511
mech_009_PR_comp,0.88,TJ_rich,1.0,81,0.0876349659147956,0.0,56.94791237043597,0.0259172135320032
mech_009_PR_comp,0.88,TJ_rich,20.0,81,0.08819265965588236,0.00118427893404275,56.91682867274798,0.0259101592953607
mech_009_PR_comp,0.88,TJ_rich,100.0,81,0.08879515385414335,0.0015309142846235,56.85229301780325,0.025842008870201348
mech_009_PR_comp,0.88,baseline,1.0,81,0.0963667392429608,0.0,56.500389231930534,0.026182468629405452
mech_009_PR_comp,0.88,baseline,20.0,81,0.0981653577400285,0.0015412382386568,56.39424210258161,0.0260578844724561
mech_009_PR_comp,0.88,baseline,100.0,81,0.0989047514060255,0.0013710547114371,56.292103239394685,0.026144110519532
mech_009_PR_comp,0.88,mixed_GBseg_TJ,1.0,81,0.10142992410482934,0.0,55.21542659209216,0.0238107471195489
mech_009_PR_comp,0.88,mixed_GBseg_TJ,20.0,81,0.1039732200938104,0.0015731005573634,55.10069289947569,0.0237289026893155
mech_009_PR_comp,0.88,mixed_GBseg_TJ,100.0,81,0.1038107725237434,0.0015812547838093,55.07774484353093,0.0236901019818215
mech_009_PR_comp,0.9,GBseg_rich,1.0,81,0.0984433390803712,0.0,57.55423284968526,0.0291789289965326
mech_009_PR_comp,0.9,GBseg_rich,20.0,81,0.0944884803870263,-0.0005421212730487,57.72336616867464,0.0290976308412297
mech_009_PR_comp,0.9,GBseg_rich,100.0,81,0.0947991003733169,-0.0004496870919657,57.65351497226911,0.0289396151439774
mech_009_PR_comp,0.9,TJ_rich,1.0,81,0.0616365765558881,0.0,61.29229970329351,0.0325822258116081
mech_009_PR_comp,0.9,TJ_rich,20.0,81,0.07435153049276855,0.0014108882794701,59.15639440765288,0.02925752957304405
mech_009_PR_comp,0.9,TJ_rich,100.0,81,0.07432860499259081,0.00158260931319555,59.17552921508366,0.02926751887318215
mech_009_PR_comp,0.9,baseline,1.0,81,0.0709133716651375,0.0,60.77220783484243,0.0331762898660474
