candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,connected_fine_pore_fraction,connected_fine_difference,pore_mean_radius_nm,large_pore_fraction
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,360,0.1347001276169695,0.0032998354294108,51.21293276828001,0.0187944050303208
mech_019_PR_attrition_moderate,0.88,GBseg_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,360,0.1162797453070816,0.0,54.39586389315388,0.0239133930527648
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,360,0.1156169512851063,0.0008111634617017,54.3476312149091,0.0238391308912887
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,360,0.1149337874728349,0.0005823088994237,54.421993105970635,0.0238178932003183
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,360,0.1147652721063806,0.000483917445538,54.47043649258222,0.0238094323585063
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,360,0.1143651373462542,0.0004813192079401,54.488532311706045,0.0238313069679221
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,360,0.0864171163020272,0.0,57.06122618078331,0.0260581426097275
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,360,0.087994119666193,0.0020770522460893002,56.94607711111964,0.0259568669398908
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,360,0.08863798429428024,0.002662602646789,56.92453628903009,0.0259515407795547
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,360,0.0886904023273133,0.0025813160784236,56.89784077952571,0.0259872287986339
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,360,0.0884470026281976,0.0025202050701472,56.92926938606653,0.0259700226304064
mech_019_PR_attrition_moderate,0.88,baseline,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,360,0.0977411159348625,0.0,56.497597516493215,0.0262950949564225
mech_019_PR_attrition_moderate,0.88,baseline,5.0,360,0.1017294037155057,0.0018795583292969,56.17308710782743,0.0262014072991311
mech_019_PR_attrition_moderate,0.88,baseline,20.0,360,0.1025075711769939,0.0020493741512526,56.11824862817467,0.0261674633707091
mech_019_PR_attrition_moderate,0.88,baseline,50.0,360,0.1028567593236773,0.0020820837477425,56.08651047346279,0.0260569278879028
mech_019_PR_attrition_moderate,0.88,baseline,100.0,360,0.1022968523276398,0.0023735578585837,56.10288975142459,0.0260830982599105
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,360,0.1012375139357462,0.0,55.2535894588189,0.023885317344973
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,360,0.10515579413151316,0.00236007585208705,54.996774478903944,0.023726355296989653
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,360,0.10586777596834565,0.0026426251306591,54.99421527540974,0.02372444740570075
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,360,0.1058315508885854,0.0027498576216183,55.00406242260248,0.0237461459557058
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,360,0.10529854138222886,0.002681994691345,55.01426978926214,0.023704831392810502
mech_019_PR_attrition_moderate,0.9,GBseg_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,GBseg_rich,1.0,360,0.1025336806800081,0.0,57.32153525949463,0.0291405262823181
mech_019_PR_attrition_moderate,0.9,GBseg_rich,5.0,360,0.10040441339647255,-0.00023889492757815,57.30019665455057,0.0290279331958487
mech_019_PR_attrition_moderate,0.9,GBseg_rich,20.0,360,0.0988957432053736,-0.0008718887741513001,57.42889846407803,0.0290195166912949
mech_019_PR_attrition_moderate,0.9,GBseg_rich,50.0,360,0.09813641852666805,-0.0007850393023363001,57.45631430947325,0.0289715121735192
mech_019_PR_attrition_moderate,0.9,GBseg_rich,100.0,360,0.0976924660645489,-0.0012108190639717,57.541820843920526,0.0289476030198844
mech_019_PR_attrition_moderate,0.9,TJ_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,TJ_rich,1.0,360,0.0608879095760986,0.0,61.39268613034152,0.032782438776101
mech_019_PR_attrition_moderate,0.9,TJ_rich,5.0,360,0.0622159388258461,0.0021501406597639,61.246025542489186,0.0325717825665853
mech_019_PR_attrition_moderate,0.9,TJ_rich,20.0,360,0.0626593424458066,0.0022935567638885,61.24363119423855,0.0325378336148111
mech_019_PR_attrition_moderate,0.9,TJ_rich,50.0,360,0.0630298904658517,0.0023022112122603,61.24663083337575,0.0325770755105695
mech_019_PR_attrition_moderate,0.9,TJ_rich,100.0,360,0.0630101458180586,0.0021823687907052,61.2855274213939,0.0326990440355897
mech_019_PR_attrition_moderate,0.9,baseline,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,baseline,1.0,360,0.0741437174323274,0.0,60.71690365795164,0.0333641250417287
mech_019_PR_attrition_moderate,0.9,baseline,5.0,360,0.0761865745635992,0.0012099433064234,60.43587226926015,0.0331881510744691
mech_019_PR_attrition_moderate,0.9,baseline,20.0,360,0.0760593411267778,0.0014494071620276,60.35276671575873,0.0330877165836693
mech_019_PR_attrition_moderate,0.9,baseline,50.0,360,0.0758532480047698,0.0014149172617234,60.41025070601245,0.0330267556389241
mech_019_PR_attrition_moderate,0.9,baseline,100.0,360,0.075858782817108,0.0013300760386619,60.41307926076017,0.0330436709238693
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,1.0,360,0.0785046966241603,0.0,58.79843588061633,0.0291272640991896
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,5.0,360,0.0815107609864448,0.0019406866135032,58.555339640687045,0.0288978861608252
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,360,0.08213146661295709,0.0020078158156193997,58.560789084188045,0.02887818108087
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,50.0,360,0.0821692584259905,0.0021603467564248998,58.53119183232643,0.0288868801258959
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,360,0.0821394128626482,0.00220300792463055,58.534427675602636,0.02886072466762975
mech_019_PR_attrition_moderate,0.92,GBseg_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,GBseg_rich,1.0,360,0.083056625688784,0.0,61.56905596254156,0.0374849416077308
mech_019_PR_attrition_moderate,0.92,GBseg_rich,5.0,360,0.08228665423265674,-0.0007645998709593499,61.461920166523285,0.0373273951017732
mech_019_PR_attrition_moderate,0.92,GBseg_rich,20.0,360,0.0790564238105518,-0.0015953074334446,61.536846521291054,0.037323850105563
mech_019_PR_attrition_moderate,0.92,GBseg_rich,50.0,360,0.0793747619542183,-0.0015851844517242,61.64798123232364,0.0372303620829596
mech_019_PR_attrition_moderate,0.92,GBseg_rich,100.0,360,0.0792367928933695,-0.0019688297623988,61.559018690393366,0.0371723198258127
mech_019_PR_attrition_moderate,0.92,TJ_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,TJ_rich,1.0,360,0.0344961914829278,0.0,67.88165030993243,0.0450519474436216
mech_019_PR_attrition_moderate,0.92,TJ_rich,5.0,360,0.0353896767641031,0.00123228123804,67.62769281146738,0.0446621657522893
mech_019_PR_attrition_moderate,0.92,TJ_rich,20.0,360,0.0356914487253173,0.0015020243104224,67.60520155325356,0.0444645604120313
mech_019_PR_attrition_moderate,0.92,TJ_rich,50.0,360,0.0357054560253594,0.0017254976883953,67.68107253313435,0.0446822801848433
mech_019_PR_attrition_moderate,0.92,TJ_rich,100.0,360,0.03591241052821,0.0013993116919187,67.59580657374741,0.0445677918966869
mech_019_PR_attrition_moderate,0.92,baseline,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,baseline,1.0,360,0.0444615564039251,0.0,67.17174379143381,0.04602890046991985
mech_019_PR_attrition_moderate,0.92,baseline,5.0,360,0.0474769729679028,0.0008289288036738,66.84267050792849,0.045821368965221
mech_019_PR_attrition_moderate,0.92,baseline,20.0,360,0.0478124630621223,0.0009605675220387001,66.71567162703298,0.0457402152066419
mech_019_PR_attrition_moderate,0.92,baseline,50.0,360,0.0479292748872079,0.00134951970008045,66.62040196932335,0.0456030562118025
mech_019_PR_attrition_moderate,0.92,baseline,100.0,360,0.0480008796351358,0.0010084776144402,66.62904968610192,0.0454897729130219
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,360,0.0533463805847169,0.0,63.63907542209686,0.0373845533185652
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,360,0.0563663427517542,0.0012745868790183,63.437317962600005,0.0371760940182089
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,360,0.0568703148004353,0.0013416594277289,63.34183020287436,0.0371946634728713
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,360,0.0567792123480121,0.0016172586243272,63.3063475404543,0.0371984863906019
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,360,0.0569501101534621,0.0016127278792616,63.34628264270607,0.0371114044173871
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,360,0.131757760584777,0.0,51.28484866156413,0.0188973234256465
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,360,0.1353163015329526,0.0039358731889486,51.12068175177233,0.0188432297490215
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,360,0.1366853335618341,0.0048705891467742,51.08562687049532,0.0188321631521853
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,360,0.1367682769644943,0.0049611776507917,51.0803125465338,0.0188366985060738
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,360,0.1369580166583263,0.005090970995677,51.05969644297635,0.01885899805205115
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,360,0.12062623151056179,0.0,52.498329480568515,0.0200466892552986
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,360,0.1227643864825854,0.00266101644979015,52.35494352308693,0.0199719345842729
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,360,0.1232557474779124,0.0031668830467847,52.333673607282,0.0199361446723072
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,360,0.12361404963859135,0.0034126596388172,52.31327771627859,0.01994660122295555
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,360,0.1233486986856343,0.0034387562991982,52.3276867231302,0.0199556169290745
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,360,0.1258806461553776,0.0,52.21522044659424,0.0200897232667059
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,360,0.1299384652840358,0.0027727630834283,51.95611508318174,0.0200175802417903
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,360,0.1314472733288647,0.003645018135937,51.937847385064,0.019991587797088352
mech_019_q0_PR_attrition_moderate,0.85,baseline,50.0,360,0.1324800257168187,0.00352608446128045,51.844091217785994,0.0199395597747518
mech_019_q0_PR_attrition_moderate,0.85,baseline,100.0,360,0.1324444456402713,0.0038376218996173,51.85773040221527,0.0199358128629232
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,1.0,360,0.1304507555932139,0.0,51.43240176756212,0.0189096442290844
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,360,0.1340826392200692,0.0027808122767657,51.22933538175406,0.0187919655402659
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,360,0.134293976540103,0.0031633593717058,51.22086752606152,0.0188063391682321
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,360,0.1348640889506991,0.0032954611509565,51.183663264669256,0.0188048840193266
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,360,0.1347001276169695,0.0033079236371927,51.21293276828001,0.018794418149866
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,1.0,360,0.1162797453070816,0.0,54.38740133443405,0.02390772470974855
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,5.0,360,0.1153891669977683,0.0008327765362625,54.3476312149091,0.0238332537272318
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,20.0,360,0.1148667649520318,0.0005734184970821,54.421993105970635,0.023815740055114103
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,50.0,360,0.1146329735752741,0.0005487795413407,54.44932172601911,0.0238094323585059
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,100.0,360,0.1143525565602676,0.0006230287895933,54.48853231172028,0.023829802766406852
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,1.0,360,0.0863946333618971,0.0,57.064581392178376,0.0260627536232865
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,5.0,360,0.08798622272974,0.00207805577337725,56.94771826909304,0.0259596509383654
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,20.0,360,0.0886379702168967,0.0026680053670316,56.92314220784293,0.02595057363200215
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,50.0,360,0.0886904023273121,0.0025867294987816,56.89653400066693,0.0259872287986336
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,100.0,360,0.0884470026281976,0.002520205061984,56.92926663830461,0.0259700095432929
mech_019_q0_PR_attrition_moderate,0.88,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,baseline,1.0,360,0.0977411159348625,0.0,56.497883471732855,0.0262941159694347
mech_019_q0_PR_attrition_moderate,0.88,baseline,5.0,360,0.1017294037155057,0.0018836582327701,56.17308710782743,0.0261719466678075
mech_019_q0_PR_attrition_moderate,0.88,baseline,20.0,360,0.1025075711769939,0.002074903174566,56.11824862817467,0.0261674633707091
mech_019_q0_PR_attrition_moderate,0.88,baseline,50.0,360,0.1028567593236773,0.0021013524960081,56.08651047346279,0.0260568380865523
mech_019_q0_PR_attrition_moderate,0.88,baseline,100.0,360,0.1022968523276354,0.0023835571863834,56.10288975142484,0.0260830980807493
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,360,0.1012375139357462,0.0,55.25341895646378,0.0238837688300173
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,360,0.10515579413151316,0.00236358913055755,54.996774478903944,0.0237258259022491
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,360,0.10586777596834565,0.0026491371033578502,54.99421527540974,0.0237238386779888
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,360,0.1058315508885854,0.0027530769077066,55.00406242260248,0.0237461536109742
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,360,0.10529854138222886,0.0026902744869994,55.01426978926214,0.0237048346365492
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,1.0,360,0.1025336806792748,0.0,57.34607196745964,0.0291391240436977
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,5.0,360,0.10034521479660174,-0.00022508739512975,57.30020204786234,0.0290256987947496
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,20.0,360,0.0988957431974203,-0.0008819731884692501,57.42890704628889,0.02902449366658385
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,50.0,360,0.09813634022167081,-0.0007848606390949,57.45631431013669,0.028971351134360702
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,100.0,360,0.0976922781087149,-0.0012047112344008,57.541820844684864,0.0289474547693629
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,1.0,360,0.06084991908504145,0.0,61.39603206519062,0.032790292132986856
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,5.0,360,0.062189339811672,0.0021703575552119,61.24669612607459,0.0325726626504859
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,20.0,360,0.0626593427748209,0.002291031669719,61.24384733794721,0.0325380976507068
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,50.0,360,0.0630454535082297,0.0023072541742103,61.246713518709065,0.032577186229165
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,100.0,360,0.0630257486076748,0.0021926393351349,61.23961357766081,0.032615966644682
mech_019_q0_PR_attrition_moderate,0.9,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,baseline,1.0,360,0.0741549127183767,0.0,60.71690358763233,0.033362444645969
mech_019_q0_PR_attrition_moderate,0.9,baseline,5.0,360,0.0761498798188016,0.0012348859670113,60.42993465589348,0.0330994219988913
mech_019_q0_PR_attrition_moderate,0.9,baseline,20.0,360,0.0760677073658238,0.0014667947736559,60.35276667199529,0.0331484517980931
mech_019_q0_PR_attrition_moderate,0.9,baseline,50.0,360,0.0758617325126861,0.0014392674570362,60.4102506585424,0.0330267555581086
mech_019_q0_PR_attrition_moderate,0.9,baseline,100.0,360,0.0758672721083286,0.0013483362947826,60.41145616192886,0.0330423992046925
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,1.0,360,0.0785046966241603,0.0,58.79804446733978,0.0291293597984853
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,5.0,360,0.0815107609863978,0.0019391305020915,58.55534080989465,0.0288978861608228
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,360,0.08213109147989456,0.0020220037856046,58.560789084189366,0.02887791891791
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,50.0,360,0.08216925842596914,0.0021699181119069497,58.53119834987916,0.02888686594370035
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,360,0.08213940108997006,0.00221255836390295,58.53442825914397,0.0288607034910662
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,1.0,360,0.0830566264928833,0.0,61.54094082896967,0.0374847197101337
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,5.0,360,0.0821971930114205,-0.00073535912796585,61.46261028545055,0.0373246297303332
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,20.0,360,0.07916016742030946,-0.0015953058531256,61.56779018345322,0.0372924224979912
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,50.0,360,0.0786648439600796,-0.0016208278475189,61.64798066049347,0.0372303608632294
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,100.0,360,0.0787708307296634,-0.0018576853898717,61.57884046451883,0.037172181598417
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,1.0,360,0.0345218953549842,0.0,67.83445154453204,0.0450027023719999
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,5.0,360,0.0354217468075329,0.0013183030067849,67.62814640148632,0.0446628564502314
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,20.0,360,0.0356935288535393,0.0016456322597005,67.57912585910535,0.0444465980851573
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,50.0,360,0.0356760176388883,0.001737584648322,67.67891429400275,0.0446118895307357
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,100.0,360,0.0358765063283712,0.0014055274960817,67.60616201571798,0.0445833180020384
mech_019_q0_PR_attrition_moderate,0.92,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,baseline,1.0,360,0.044461992284346,0.0,67.1398534332805,0.045984953227331
mech_019_q0_PR_attrition_moderate,0.92,baseline,5.0,360,0.0474772582850106,0.0008383656417828,66.81366273965892,0.0458194894704515
mech_019_q0_PR_attrition_moderate,0.92,baseline,20.0,360,0.0478127275432471,0.0009764790657491,66.67649021871264,0.0457393769900895
mech_019_q0_PR_attrition_moderate,0.92,baseline,50.0,360,0.0479295322182268,0.0008315070263916499,66.68303750800922,0.0455164363011411
mech_019_q0_PR_attrition_moderate,0.92,baseline,100.0,360,0.0480011331494701,0.0010186385679855,66.62708215058106,0.0454563470433275
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,360,0.0533463838116337,0.0,63.65146854212871,0.037453114031642254
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,360,0.05592544176622395,0.0012861563452975,63.4466482350679,0.03719734934087675
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,360,0.056348105690522954,0.00137655611619615,63.34182785534616,0.037204907442639795
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,360,0.0564007653981122,0.0016479228421772,63.30634713111616,0.03717588289269845
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,360,0.056539544227885846,0.0016546150184054,63.344008499828135,0.037125058745435854
