rho,G_um_5,pore_D50_m_5,pore_D90_m_5,fine_pore_fraction_5,R_Z_eff_m_5,Gamma_growth_5,activity_5,Lambda_5,sigma_eff_Pa_5,tau_remove_D90_s_5,G_um_50,pore_D50_m_50,pore_D90_m_50,fine_pore_fraction_50,R_Z_eff_m_50,Gamma_growth_50,activity_50,Lambda_50,sigma_eff_Pa_50,tau_remove_D90_s_50,G_5_over_G_50
0.788241789494778,0.14230471854216084,3.2319383653919526e-08,6.364806837480235e-08,0.7227747400690616,7.537136991587336e-08,0.7049752614188807,0.006915274540025602,0.0069636229556078975,250000000.0,323497.28191706416,0.13783471850115245,3.2319383653919526e-08,6.364806837480235e-08,0.7224826600460401,7.55342901470408e-08,0.7896222282701141,0.009304652922393181,0.009393345365635072,250000000.0,37220.96032368136,1.032430145972047
0.7943480098937482,0.14802045853659515,3.2319383653919526e-08,6.364806837480235e-08,0.7149308884705222,7.896073791798293e-08,0.7243860175659277,0.007580122998921411,0.007638285476702653,250000000.0,283849.2162129668,0.14314307598765566,3.2938031535056115e-08,6.364806837480235e-08,0.7147964411994592,7.904732679841161e-08,0.806903966595702,0.01012099731164999,0.010225800583651263,249519251.23825794,32156.92131283217,1.0340734786875763
0.8004542302927184,0.1539530684712086,3.2319383653919526e-08,6.364806837480235e-08,0.7067732851043467,8.272822767002393e-08,0.7442639438180676,0.008293878435167582,0.008363255754317277,250000000.0,248623.98951250335,0.1492349619439589,3.4855844711538395e-08,6.364806837480235e-08,0.705865939729572,8.327343749247342e-08,0.8244764682876561,0.011122244452600606,0.011251389738857422,248028926.3895693,29171.337337461522,1.0316152895125301
0.8065604506916886,0.16035787672955693,3.2319383653919526e-08,6.364806837480235e-08,0.6979281666107681,8.689965134661823e-08,0.7648741819997834,0.00912097966567952,0.00920526866381322,250000000.0,220075.91713197526,0.15532684790026205,3.6773657888020635e-08,6.364806837480235e-08,0.6969354382596851,8.749954818653514e-08,0.84204896997961,0.012123491593551201,0.012276978894063562,246538601.54088068,26185.753362090927,1.032389949949447
0.8126666710906589,0.16706631327260482,3.491397011394859e-08,6.364806837480235e-08,0.688634907444526,9.134533730578876e-08,0.7857545342165577,0.010026337325771658,0.01012848672140579,250000000.0,194461.89726303663,0.1614187338565654,3.869147106450295e-08,6.364806837480235e-08,0.6880049367897978,9.172565888059703e-08,0.8596214716715644,0.013124738734501835,0.013302568049269738,245048276.69219202,23200.169386720223,1.034987137373149
0.8187728914896291,0.17403836027400646,3.9761179799263156e-08,6.364806837480235e-08,0.6789525719830877,9.602913812336469e-08,0.8068693997780283,0.010999637316372279,0.011122207190628544,250000000.0,171395.22547196646,0.1676155475910168,4.0510766078435154e-08,6.364806837480235e-08,0.6789461740698076,9.603360512863505e-08,0.8769438172070251,0.014150289380467055,0.014353860671150695,243473239.65175578,20281.962420282773,1.0383187167019934
0.8248791118885993,0.18157477941689656,4.0510766078435154e-08,6.364806837480235e-08,0.6684186671565837,1.0125703403730702e-07,0.8280274645986355,0.012130216195718942,0.012280117555264284,250000000.0,152098.04765239838,0.17575002011514695,4.0510766078435154e-08,6.364806837480235e-08,0.6675188627821874,1.0185277541351885e-07,0.8896466302985928,0.015624643012092158,0.015879808803770802,240333856.86961523,18607.97939421234,1.0331422966434562
0.8309853322875695,0.18935380507131777,4.0510766078435154e-08,6.364806837480235e-08,0.657511621133312,1.067299240305403e-07,0.849077023844921,0.013331866770724727,0.013512550675816887,250000000.0,134149.56590568126,0.18388449263927711,4.0510766078435154e-08,6.364806837480235e-08,0.6560915514945673,1.0767194569840263e-07,0.9023494433901605,0.017098996643717262,0.017405756936390907,237194474.0874747,16933.99636814191,1.0297431955981722
0.8370915526865398,0.19771982203908864,4.0510766078435154e-08,6.364806837480235e-08,0.6456890672909508,1.1281548484634283e-07,0.8696362832566282,0.01471168243715091,0.01493235954974923,250000000.0,118977.29868851666,0.19201896516340727,4.0510766078435154e-08,6.364806837480235e-08,0.6446642402069471,1.1349111598328642e-07,0.9150522564817284,0.018573350275342366,0.018931705069011012,234055091.30533415,15260.01334207148,1.0296890303040116
0.84319777308551,0.20653512622984932,4.0510766078435154e-08,6.364806837480235e-08,0.6331342587145403,1.1941753240650275e-07,0.8894342331240124,0.016240478606619004,0.016510228025620736,250000000.0,105351.05177021302,0.20020513783391503,4.0510766078435154e-08,6.373527144585969e-08,0.6331732760059264,1.193565188136235e-07,0.9276896186301873,0.02006478069590361,0.020476039396840576,230915686.3622317,13595.77925705435,1.0316175122397981
0.8493039934844803,0.21568521222648301,4.0510766078435154e-08,6.364806837480235e-08,0.6200338179685952,1.2640443481260014e-07,0.908664900925415,0.01788028608309988,0.018205873006732334,250000000.0,92876.80615772158,0.21096223987284596,4.0510766078435154e-08,6.815888267252747e-08,0.618516998823931,1.2752095979396422e-07,0.9370722559157695,0.022405400553447207,0.022934676923975095,227775179.40546346,12416.337587940834,1.0223877616984145
0.8554102138834505,0.22572257525207684,4.0510766078435154e-08,7.391746393265076e-08,0.6054684359249991,1.3448226845612964e-07,0.9257886548305727,0.019682648805532325,0.02007975123367024,248525272.58077446,83477.12306990798,0.2217193419117769,4.0510766078435154e-08,7.258249389919526e-08,0.6038607216419356,1.3568540077430496e-07,0.9464548932013518,0.024746020410990804,0.02539331445110961,224634672.44869524,11236.895918827317,1.0180554087243
0.8615164342824206,0.23635171175618888,4.0510766078435154e-08,7.977973951750052e-08,0.5901580779036111,1.431526043078289e-07,0.9412840928137929,0.021562594476917787,0.022039667294806185,246168291.8328569,75167.03958739783,0.23247644395070763,4.0510766078435154e-08,7.700610512586295e-08,0.5892044444599405,1.4384984175464552e-07,0.9558375304869339,0.02708664026853436,0.027851951978244086,221494165.49192706,10057.45424971382,1.016669507411697
0.8676226546813909,0.24772693461352188,4.0510766078435154e-08,7.977973951750052e-08,0.5739147890232912,1.5256627335599646e-07,0.9547205459374078,0.023539515843824323,0.024107164258528564,242701752.2524235,68204.56424196686,0.2444740993933619,4.0510766078435154e-08,7.977973951750052e-08,0.5730086765781496,1.5333074495091506e-07,0.9641509259428642,0.02991869636025048,0.030857769485342645,218316237.8080759,8994.42373867337,1.0133054390147322
0.8737288750803611,0.2605294406027522,4.0510766078435154e-08,7.977973951750052e-08,0.5559759926278014,1.6344834769002542e-07,0.9650771263071675,0.02591854801560657,0.026610729677251994,239221646.27294677,61875.76689925773,0.25855714265006213,4.0510766078435154e-08,7.977973951750052e-08,0.5542250030604107,1.6502463974795738e-07,0.9706669107632413,0.033576863710900004,0.034783404276309944,215075405.35284021,8127.082030497776,1.007628093087954
0.8798350954793314,0.27429440397107996,4.0510766078435154e-08,7.977973951750052e-08,0.5368846788784671,1.7540628815134545e-07,0.9738996688542972,0.028588915673028414,0.029434208884425713,235719182.72737694,55904.97066824283,0.27264018590676237,4.0510766078435154e-08,7.977973951750052e-08,0.5354413295426717,1.7671853454499973e-07,0.9771828955836184,0.03723503106154953,0.03870903906727724,211834572.89760453,7259.740322322184,1.0060674036691102
0.8859413158783016,0.2891655124541257,4.251479855462913e-08,7.977973951750052e-08,0.516472045528358,1.886468702326821e-07,0.9811688783678946,0.03160456118636267,0.03263932848069327,232186124.12064546,50314.63760872474,0.2868969499513361,4.06573856556985e-08,7.977973951750052e-08,0.5164505598689539,1.886299805431421e-07,0.9835849256565562,0.040973748953328025,0.04272857198006858,208587722.7562923,6401.222037621673,1.007907238132627
0.8920475362772718,0.3053484656002897,5.0592721980182816e-08,7.977973951750052e-08,0.49449933695108206,2.034849698322938e-07,0.986927071992789,0.03504689583710573,0.03632016822288144,228609098.14780405,45125.4727691367,0.3052027102341827,4.4221340164857703e-08,7.977973951750052e-08,0.4926328977617898,2.056119998772024e-07,0.987330956125978,0.04658989810715895,0.04893663481320168,205200615.43226084,5748.355643501575,1.0004775690425396
0.8981537566762421,0.32342208671873857,5.0778263157337946e-08,7.977973951750052e-08,0.4703297669392387,2.208161148679217e-07,0.9911011658941209,0.039143727850529005,0.04074283881564754,224955802.22007585,40395.7859463751,0.32350847051702936,4.778529467401691e-08,7.977973951750052e-08,0.4688152356546257,2.225940192112627e-07,0.9910769865953998,0.05220604726098988,0.055144697646334784,201813508.10822937,5095.489249381478,0.9997329782489073
0.9042599770752122,0.34306239909768615,5.0778263157337946e-08,7.977973951750052e-08,0.44440752682403784,2.403640876567337e-07,0.9943191515188162,0.04381280924204628,0.04582525746073197,221235454.38037655,35964.19224976547,0.34266472618441557,5.0778263157337946e-08,7.977973951750052e-08,0.44408849424917735,2.408308915843693e-07,0.9944950855907417,0.05827100165929012,0.061908717954113145,198399940.87141144,4465.290176386464,1.0011605306379174
0.9103661974741825,0.36474536596435697,5.0778263157337946e-08,7.977973951750052e-08,0.4162968340476281,2.629566248523645e-07,0.9965803618428634,0.04925871916397104,0.051816645856943414,217430746.4201196,31856.77615981507,0.36627906973127655,5.0778263157337946e-08,7.977973951750052e-08,0.4145965824796866,2.6564539533042207e-07,0.9961942483561314,0.06668848289898645,0.07158693077166099,194847677.2717093,3953.907632445859,0.9958127452708537
0.9164724178731527,0.38874943852978544,5.0778263157337946e-08,7.977973951750052e-08,0.38586518173369666,2.892271310249458e-07,0.9980925765168209,0.055631263946287736,0.05891388254691918,213540138.06340212,28049.9804036857,0.38989341327813754,5.0778263157337946e-08,7.977973951750052e-08,0.38510467071019594,2.9045989907647477e-07,0.997893411121521,0.07510596413868277,0.08126514358920885,191295413.67200714,3442.5250885052537,0.9970659295351163
