calibration_mode,site,work,M0,density_rmse,grain_rmse_um,endpoint_objective,curve_objective,joint_objective,final_rho,final_G_um
endpoint_only_conditioned,30.0,3.0,0.0058,0.06815574769910668,0.24316351865161312,0.09112802602007579,2.41960377611925,3.0824033188089333,0.9756175007620744,2.095676344155292
observed_curve_conditioned,100.0,0.3,0.0058,0.021326279298091264,0.159619326404413,4.138600375009277,0.8858479586968893,1.2429403979510856,0.9950403083732209,2.1924915946281542
density_plus_grain_trajectory_conditioned,100.0,0.3,0.0058,0.021326279298091264,0.159619326404413,4.138600375009277,0.8858479586968893,1.2429403979510856,0.9950403083732209,2.1924915946281542
