case,t_s,T_K,rho,G_m,A_closed,Gstar_J,r_nuc_sinv,tau_sink_s,Lambda,activity,edot_sinv,effective_eps_event,L_TJ_over_V_m2,A_GB_over_V_minv,rho_TL_area_minv,f_TL,eps_event,width_eff_m,G_dot_m_s,G_dot_clean_m_s,R_Z_eff_m,S_Z,Gamma_growth,P_Z_Pa,bin_crossing_rate,isolation_rate,closure_rate,rho_dot_open_sinv,rho_dot_closed_sinv,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3,efficiency,stress_bound_hit,pore_D50_m,pore_D90_m,fine_pore_fraction,open_fraction,isolated_fraction,closed_fraction,pore_radii_m_json,phi_open_json,phi_iso_json,phi_closed_json,phi_open_dot_json,phi_iso_dot_json,phi_closed_dot_json,tau_remove_s_json,T_C,G_um
conditioned_5C_min,60.0,1223.15,0.6600111611164032,5.0016764218158075e-08,1.0,7.317370288051301e-19,1.5201110710336712e-07,1520.265008107617,0.00023109716697294826,0.0002310437734114661,5.471135491808934e-07,3.5999999999999996,3999999999999999.5,40000000.0,99999999.99999999,0.0005183999999999999,0.036,4.000000000000001e-08,2.7940363596788685e-13,2.871136596773166e-13,3.2177729600051244e-08,0.9731131958987123,0.9731464406183427,15538697.298245793,4.922041513776631e-09,3.2143841619393204e-14,1.9449204643086503e-14,1.8601860672150372e-07,0.0,250000000.0,307.7314516960405,46.50465168037593,261.2268000156646,0.15112089266166578,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245566615519667,0.3400000000000001,0.0,0.0,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011779574012765205, 0.019952946190179146, 0.029952205999096735, 0.03984693608123259, 0.04697917532656994, 0.049086286873245184, 0.045452660602528595, 0.03729947984205134, 0.027126301055222766, 0.017483272064625868, 0.009986175424263532, 0.005054986528219093]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-7.618695510433377e-08, -5.0315200199437555e-08, -3.0444561129770915e-08, -1.6314405635664292e-08, -7.741807397743581e-09, -3.2529330964003805e-09, -1.2100798538927783e-09, -3.984689280027567e-10, -1.1612907594881971e-10, -2.994780661939016e-11, -6.8322252264467275e-12, -1.337861509279883e-12]","[5.78086175036732e-15, 6.232399117429321e-15, 5.95473265428432e-15, 5.042125082125576e-15, 3.783635563974112e-15, 2.516224109110147e-15, 1.4829744751423167e-15, 7.745730269606131e-16, 3.585381715516039e-16, 1.4707971032688502e-16, 5.3470527543361114e-17, 1.7227430577625632e-17]","[7.760396310961436e-15, 5.325149473059078e-15, 3.238351907714338e-15, 1.7452619341146093e-15, 8.335689482732129e-16, 3.5283103315648434e-16, 1.3235378366615265e-16, 4.399975746633843e-17, 1.2963090127286852e-17, 3.384629497037359e-18, 7.831736480120084e-19, 1.6060140251851935e-19]","[154614.05429097064, 396559.01419631415, 983827.8131658558, 2442438.723855483, 6068243.875488616, 15089854.423247414, 37561703.433297575, 93606997.23566224, 233587504.5382936, 583791403.7185636, 1461628546.0860162, 3778407924.255171]",950.0000000000001,0.05001676421815807
conditioned_5C_min,120.0,1228.15,0.6600244704560392,5.003647212506335e-08,1.0,7.317370288051301e-19,1.8133723638991355e-07,1311.9491185457175,0.0002379052274412635,0.00023784864200599047,6.524400271232375e-07,3.5987933808531505,3997319073479151.5,39986593.12059057,99966482.8014764,0.000518052551922898,0.035987933808531505,4.001341137452646e-08,3.2846511508794064e-13,3.375680091622377e-13,3.2179945285028254e-08,0.9730008542740547,0.9730338959047445,15537627.412704937,5.704660509249051e-09,3.743101826631072e-14,2.2648409364453775e-14,2.218223272628119e-07,1.9590229934170768e-18,250000000.0,358.23796026695,55.45558181570298,302.782378451247,0.15480096462803344,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245509293365979,0.33998883888050113,1.9286304971635923e-12,1.1669522785851903e-12,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011775002795458945, 0.01994992727816718, 0.02995037932542895, 0.03984595721689445, 0.04697871081812608, 0.0490860916972594, 0.04545258799773736, 0.03729945593391566, 0.027126294087478207, 0.01748327026775747, 0.009986175014330018, 0.005054986447947402]","[3.468517050220392e-13, 3.7394394704575926e-13, 3.572839592570592e-13, 3.0252750492753454e-13, 2.270181338384467e-13, 1.5097344654660882e-13, 8.897846850853901e-14, 4.647438161763679e-14, 2.1512290293096232e-14, 8.824782619613101e-15, 3.208231652601667e-15, 1.0336458346575378e-15]","[4.656237786576862e-13, 3.195089683835447e-13, 1.943011144628603e-13, 1.0471571604687656e-13, 5.0014136896392775e-14, 2.116986198938906e-14, 7.941227019969159e-15, 2.639985447980306e-15, 7.777854076372111e-16, 2.0307776982224153e-16, 4.69904188807205e-17, 9.63608415111116e-18]","[-9.076896970854576e-08, -6.002419991043705e-08, -3.632754296839711e-08, -1.9470777939597364e-08, -9.241474334216045e-09, -3.883908034332972e-09, -1.4451563040363615e-09, -4.760114554000742e-10, -1.3877276883719012e-10, -3.580059200035891e-11, -8.170992996201043e-12, -1.6023334430997915e-12]","[6.729893524189172e-15, 7.257277323941539e-15, 6.934576721904616e-15, 5.8720145437497104e-15, 4.4064533935701366e-15, 2.930432812745622e-15, 1.727098704944082e-15, 9.020825196951013e-16, 4.175605529461369e-16, 1.712919279101e-16, 6.227283351505317e-17, 2.006340675029763e-17]","[9.033853314894941e-15, 6.201044401696387e-15, 3.771489745835152e-15, 2.0326942463601677e-15, 9.708722140118793e-16, 4.109518997378787e-16, 1.5415657686009008e-16, 5.124795925711495e-17, 1.5098544185079264e-17, 3.942191937672481e-18, 9.121887993859055e-19, 1.8705788460806547e-19]","[129724.98016963109, 332364.73468925443, 824453.7581714258, 2046449.1629715757, 5083464.945002337, 12638324.919989904, 31451676.10644401, 78358315.7732339, 195472745.22787035, 488351429.1490542, 1222149501.165025, 3154765613.684182]",955.0000000000001,0.050036472125063354
conditioned_5C_min,180.0,1233.15,0.6600403177745424,5.005960832749128e-08,1.0,7.317370288051301e-19,2.160117599756239e-07,1133.68978490875,0.0002448903257045256,0.00024483036911569046,7.768852523151362e-07,3.597375921110107,3994170838821850.0,39970843.567890085,99927108.9197252,0.0005176445407113117,0.03597375921110107,4.002917770005069e-08,3.8560337379879165e-13,3.9634362985323216e-13,3.218258733747212e-08,0.9728687914407586,0.9729016559231249,15536351.840108886,6.602762264997495e-09,4.353544547559674e-14,2.6342164787458774e-14,2.64121975050732e-07,4.364189865891389e-18,250000000.0,416.507654320347,66.03049376268301,350.477160557664,0.15853368618262467,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245440934001861,0.33997552953726057,4.174491593115287e-12,2.525739299072812e-12,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011769556657276432, 0.019946325826172555, 0.029948199672850846, 0.03984478897021807, 0.04697815632966603, 0.04908585866277734, 0.04545250128835912, 0.03729942737322834, 0.027126285761112076, 0.01748326811972195, 0.009986174524070439, 0.005054986351807396]","[7.506453164733895e-13, 8.093805864822516e-13, 7.733585625713362e-13, 6.548483775525172e-13, 4.91405337452655e-13, 3.267994153113461e-13, 1.9260439080518393e-13, 1.0059933279934287e-13, 4.656592346986444e-14, 1.9102298294219103e-14, 6.944601663504857e-15, 2.2374502396753956e-15]","[1.0076549775513826e-12, 6.91571632485328e-13, 4.205904992129694e-13, 2.2667737082848662e-13, 1.0826646973710553e-13, 4.5826975973661784e-14, 1.7190621631574564e-14, 5.7148630034072025e-15, 1.683698058741967e-15, 4.396092860825904e-16, 1.0172174684387483e-16, 2.085955722759509e-17]","[-1.0797912275794596e-07, -7.149970959972854e-08, -4.328309029536874e-08, -2.320341013357406e-08, -1.1015267218325375e-08, -4.630361441978671e-09, -1.7233132895559875e-09, -5.677860557427592e-10, -1.6557962079391123e-10, -4.273156599782803e-11, -9.756945736164753e-12, -1.916003594208117e-12]","[7.824896733475056e-15, 8.440470337243796e-15, 8.06602728843675e-15, 6.830393527700807e-15, 5.125726056567356e-15, 3.40879625016163e-15, 2.0090357582127023e-15, 1.0493425207037875e-15, 4.857252353560746e-16, 1.9925451944105873e-16, 7.243858238385693e-17, 2.3338664782948642e-17]","[1.0503425848049407e-14, 7.212451262813274e-15, 4.387256270512001e-15, 2.3647060796514553e-15, 1.1294767255666135e-15, 4.78090685160269e-16, 1.7934240558787905e-16, 5.962085102275031e-17, 1.7565355165680218e-17, 4.586271216488687e-18, 1.061223226997361e-18, 2.1761962006792395e-19]","[108998.44670585022, 278970.7250258298, 691914.5437278374, 1717195.3924378061, 4264822.214345519, 10600869.776118753, 26375065.731704522, 65692749.92925715, 163826234.35812083, 409141759.99565744, 1023493908.2479504, 2638296904.602947]",960.0000000000001,0.05005960832749128
conditioned_5C_min,240.0,1238.15,0.6600591589643232,5.008673142470649e-08,0.9999999999999999,7.317370288051301e-19,2.5695321535282887e-07,980.9637061971699,0.00025206177845179053,0.00025199825932237897,9.236972679087999e-07,3.5957133108680206,3990479695664649.0,39952370.120755784,99880925.30188946,0.0005171661685581385,0.035957133108680206,4.004768666199302e-08,4.5205162025343626e-13,4.647168315796841e-13,3.218573317895016e-08,0.9727136736602813,0.97274638991836,15534833.313258363,7.631962832666836e-09,5.0575562812709055e-14,3.060215997171615e-14,3.1401982967079897e-07,7.301744354486854e-18,250000000.0,483.6489429352427,78.50495741769976,405.14398551754294,0.1623180585100773,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245359532957345,0.3399596822145649,6.7866183215832354e-12,4.106007334928385e-12,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011763077909910954, 0.01994203584359657, 0.029945602687433123, 0.03984339676561006, 0.046977495413632935, 0.049085580841090826, 0.04545239788956175, 0.03729939330606499, 0.02712627582633483, 0.017483265555827993, 0.009986173938653694, 0.00505498623684718]","[1.2201391204818928e-12, 1.3158088067168794e-12, 1.2573201998775412e-12, 1.0646719892145656e-12, 7.989489008466963e-13, 5.31327190321044e-13, 3.131465362979461e-13, 1.6355988404157012e-13, 7.570943759122891e-14, 3.1057569460682625e-14, 1.1290916606536272e-14, 3.637770126652314e-15]","[1.6378605284343468e-12, 1.1243187082541244e-12, 6.838258754436895e-13, 3.6855973560757393e-13, 1.7603507327110236e-13, 7.451241708327793e-14, 2.7951165966847308e-14, 9.292114064772222e-15, 2.73761936868278e-15, 7.147855590719116e-16, 1.6539514046371647e-16, 3.3916734431670523e-17]","[-1.2825892418822517e-07, -8.504266273657025e-08, -5.149461185398329e-08, -2.7611041347210344e-08, -1.3110220645479062e-08, -5.51213083935331e-09, -2.0519604113470235e-09, -6.762438104412019e-10, -1.9726769062099143e-10, -5.092700948802002e-11, -1.1632873029379527e-11, -2.2874427738378805e-12]","[9.086750991922579e-15, 9.80488206211378e-15, 9.371112848796194e-15, 7.935964086984724e-15, 5.955502680251512e-15, 3.960661511721464e-15, 2.3342954387836042e-15, 1.2192310588983213e-15, 5.643644523614687e-16, 2.315140006185091e-16, 8.416645971245195e-17, 2.7117218408128674e-17]","[1.219728365782681e-14, 8.379062369055545e-15, 5.09771220881006e-15, 2.7478159721015133e-15, 1.3124994389508716e-15, 5.555673386737226e-16, 2.084065009664766e-16, 6.928308002238563e-17, 2.0412032469255683e-17, 5.3295331671942095e-18, 1.2332077082495408e-18, 2.52887609581464e-19]","[91713.52390768661, 234494.49019922386, 581528.8553362836, 1443024.0520296637, 3583272.675874657, 8905010.108005637, 22150718.71670478, 55156724.14321951, 137509978.14666107, 343300455.52627087, 858444333.8660196, 2209885333.378594]",965.0000000000001,0.05008673142470649
conditioned_5C_min,300.0,1243.15,0.6600815263968476,5.011848425074672e-08,0.9999999999999998,7.317370288051301e-19,3.052280075315988e-07,849.9558880990351,0.000259430342214219,0.0002593630555679552,1.096633581677178e-06,3.5937661508335244,3986158995949632.5,39930735.00926139,99826837.52315345,0.0005166062058750724,0.035937661508335245,4.00693851397652e-08,5.292137673371968e-13,5.441427538423791e-13,3.218947341225999e-08,0.9725316092409211,0.9725642096678425,15533028.254185893,8.809767355455233e-09,5.868593539710342e-14,3.550985054930146e-14,3.7279054206330645e-07,1.087382354730234e-17,250000000.0,560.9150408713201,93.1976355158266,467.7174053554935,0.16615285511163025,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245262744782457,0.33994084101991395,9.821152090217601e-12,5.941698828570084e-12,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011755382374459661, 0.019936933283832378, 0.029942513010721882, 0.03984174010312923, 0.04697670880039421, 0.04908525011324046, 0.04545227477193707, 0.037299352731436364, 0.027126263990273392, 0.017483262500207424, 0.009986173240681313, 0.005054986099600613]","[1.7653441799972475e-12, 1.904101730443706e-12, 1.8195869708053128e-12, 1.540829834433649e-12, 1.156279061661787e-12, 7.689668810243318e-13, 4.532042626249623e-13, 2.367137475754694e-13, 1.0957130473291703e-13, 4.494840949779317e-14, 1.634090418928339e-14, 5.264803231140034e-15]","[2.3696975479039555e-12, 1.627062450397457e-12, 9.89688607972293e-13, 5.334286939336647e-13, 2.5478503960815464e-13, 1.0784645740370129e-13, 4.045555602483591e-14, 1.344909886611536e-14, 3.962341316838121e-15, 1.0345575491035641e-15, 2.393876029586889e-16, 4.9089991006558364e-17]","[-1.5211755282346346e-07, -1.0100139050907874e-07, -6.117465206830918e-08, -3.2808156385132086e-08, -1.5580884850407403e-08, -6.552227884735296e-09, -2.439694245124499e-09, -8.042289141717285e-10, -2.3467035022155804e-10, -6.060316141086854e-11, -1.384845725377182e-11, -2.7266097837051358e-12]","[1.0539077754223398e-14, 1.137651993000446e-14, 1.0874881952619632e-14, 9.210004249231143e-15, 6.9117711024380335e-15, 4.5966665103900085e-15, 2.7091486786043525e-15, 1.4150237845834006e-15, 6.549945046920151e-16, 2.686923976034498e-16, 9.7682603079592e-17, 3.147192604577915e-17]","[1.4147341964060517e-14, 9.723271343567194e-15, 5.916592099842601e-15, 3.189451314759735e-15, 1.5234927021963737e-15, 6.448863244669569e-16, 2.419133430219599e-16, 8.042231917928404e-17, 2.3693869791533278e-17, 6.1864150419493535e-18, 1.4314829165114524e-18, 2.93546909532254e-19]","[77278.27693955938, 197392.66146083703, 489459.473791323, 1214385.2167561785, 3015021.8842780218, 7491383.232807608, 18630316.017168626, 46379024.77039238, 115593060.49811074, 288487631.55566967, 721103662.1397983, 1853945558.9906573]",970.0000000000001,0.05011848425074672
conditioned_5C_min,360.0,1248.15,0.6601080407055371,5.01556053250622e-08,0.9999999999999996,7.317370288051301e-19,3.620725975199145e-07,737.4445613215006,0.00026700846784460957,0.0002669371933536015,1.3000327405706448e-06,3.5914893016206517,3981109692486296.0,39905436.68467391,99763591.71168478,0.0005159518161462239,0.03591489301620652,4.009478740059738e-08,6.186845719246135e-13,6.362772748282594e-13,3.219391390277887e-08,0.9723180506557294,0.9723505716774273,15530885.79133094,1.0155762280402181e-08,6.80193497714591e-14,4.115773017868406e-14,4.4190514480889664e-07,1.5201347982983806e-17,250000000.0,649.7206635921128,110.47628620222414,539.2443773898887,0.17003659017312692,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245147829380797,0.33991847358173843,1.3342308213828518e-11,8.071637432115334e-12,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011746255321290254, 0.019930873200401832, 0.029938842531597783, 0.03983977161374612, 0.046975773947303186, 0.04908485697956738, 0.04545212839028236, 0.037299304477701516, 0.02712624991005238, 0.017483258864017737, 0.009986172409773878, 0.005054985936004027]","[2.3976888452506514e-12, 2.5866929262439736e-12, 2.4720798879624905e-12, 2.093430089387518e-12, 1.570985327808069e-12, 1.0447668716477322e-12, 6.157531833412235e-13, 3.216151746504734e-13, 1.4887097501443796e-13, 6.106995335400016e-14, 2.2201860374058908e-14, 7.153118793886782e-15]","[3.2185380657475864e-12, 2.2104587310114886e-12, 1.3446841339628491e-12, 7.247957728192489e-13, 3.4619460173993705e-13, 1.465396368717187e-13, 5.4970356606153504e-14, 1.8274438016872403e-14, 5.3839735043301174e-15, 1.4057424516205254e-15, 3.2527657794937605e-16, 6.670280557849361e-17]","[-1.801408005494042e-07, -1.1977833722629828e-07, -7.256911301870484e-08, -3.892728837283454e-08, -1.8490429233569954e-08, -7.777305397432457e-09, -2.8964732192647736e-09, -9.550366573645222e-10, -2.7875331169038324e-10, -7.201064768006274e-11, -1.6461293960403295e-11, -3.24505777221155e-12]","[1.2208561372269412e-14, 1.3184892960041802e-14, 1.2605803012557207e-14, 1.0676713238129365e-14, 8.012718955919874e-15, 5.328914154879806e-15, 3.1407303187688753e-15, 1.6404476803188965e-15, 7.593406272563186e-16, 3.114974488232828e-16, 1.132443110477189e-16, 3.648568579502506e-17]","[1.63897171750169e-14, 1.1270531342337708e-14, 6.8595330198699925e-15, 3.698073997417067e-15, 1.7665047252793182e-15, 7.477622957090296e-16, 2.805063033975027e-16, 9.325247429882385e-17, 2.7473890214582947e-17, 7.173372291983639e-18, 1.6598565258396817e-18, 3.403783423304734e-19]","[65205.968250756196, 166397.97864906286, 412556.26927507005, 1023440.7090515032, 2540545.346671412, 6311293.497073151, 15692231.534534853, 39055364.19997852, 97312744.89819169, 242787135.33718497, 606645652.1458791, 1557749134.4811978]",975.0000000000001,0.0501556053250622
conditioned_5C_min,420.0,1253.15,0.6601394241706025,5.0198941605115344e-08,0.9999999999999993,7.317370288051301e-19,4.289187730115891e-07,640.7054533896197,0.0002748105969297096,0.0002747350968137567,1.5388941596494846e-06,3.5888311751678925,3975218890079308.5,39875901.946309924,99689754.8657748,0.0005151883681542783,0.03588831175167893,4.012448426004976e-08,7.222713342190698e-13,7.430009416619412e-13,3.219917815797992e-08,0.972067677200302,0.9721001599318252,15528346.641235158,1.1691820225806121e-08,7.874918427062198e-14,4.765076913695559e-14,5.230577510700694e-07,2.0427455167183855e-17,250000000.0,751.660224086372,130.76443776751734,620.8957863188546,0.1739674836811525,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8245011590731423,0.3398919592664993,1.7423469199776974e-11,1.0540189161957399e-11,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.01173544687325729, 0.019923686500168254, 0.02993448838481666, 0.03983743597644375, 0.04697466452154917, 0.04908439034124354, 0.04545195460188921, 0.03729924717550207, 0.027126233184853677, 0.017483254543378877, 0.00998617142209624, 0.0050549857413005606]","[3.1302025275868163e-12, 3.377786503846482e-12, 3.228428068715923e-12, 2.73403288367528e-12, 2.0517484651632614e-12, 1.3645017209405205e-12, 8.04197002467356e-13, 4.200420354696072e-13, 1.9443141264981707e-13, 7.975980028339712e-14, 2.899651903692204e-14, 9.342259941588286e-15]","[4.2019210962486e-12, 2.886690611551751e-12, 1.7562561151550486e-12, 9.46680212664273e-13, 4.5218488525669617e-13, 1.914053746142605e-13, 7.180073481000367e-14, 2.3869586474801835e-14, 7.032406917205094e-15, 1.836144789139544e-15, 4.24867969499757e-16, 8.712550611832201e-17]","[-2.1300083636755465e-07, -1.418375690796663e-07, -8.596201158296473e-08, -4.612162102473036e-08, -2.1911890989488658e-08, -9.21818606440898e-09, -3.4338156402472803e-09, -1.1324790934020058e-09, -3.306339133438789e-10, -8.543949822234864e-11, -1.9538047887108282e-11, -3.856168106411055e-12]","[1.4125300696927997e-14, 1.5263460165900163e-14, 1.459621884105366e-14, 1.2363605318466022e-14, 9.279031934015602e-15, 6.1711714357085835e-15, 3.637156617701722e-15, 1.8997424732688017e-15, 8.793654228161702e-16, 3.607342701748233e-16, 1.3114428418835612e-16, 4.225280185280745e-17]","[1.896523214756927e-14, 1.304976249852529e-14, 7.94433693027793e-15, 4.283324984254915e-15, 2.0461492478423168e-15, 8.661496885929568e-16, 3.249187625856267e-16, 1.0801738202182286e-16, 3.182393594128632e-17, 8.309163121097497e-18, 1.922669056647264e-18, 3.9427199925323828e-19]","[55095.7783705909, 140468.33028404246, 348229.26818000193, 863747.5242919793, 2143797.8376253955, 5324734.1720250435, 13236573.935173778, 32935925.61029437, 82043105.9551982, 204627308.29575184, 511114082.6246709, 1310883136.2658741]",980.0000000000001,0.050198941605115344
conditioned_5C_min,480.0,1258.15,0.6601765158749602,5.024946262738482e-08,0.999999999999999,7.317370288051301e-19,5.074223941601998e-07,557.4320520577978,0.00028285350643680087,0.0002827735229543058,1.8189667074322736e-06,3.5857329705464887,3968358313600046.5,39841477.45051655,99603693.62629136,0.000514299237442566,0.03585732970546489,4.015915328409228e-08,8.420170378246256e-13,8.664449413161877e-13,3.2205410041778035e-08,0.9717742536212692,0.9718067446334737,15525341.84012505,1.3442316607755208e-08,9.107209474296968e-14,5.5108045055334613e-14,6.181950726024359e-07,2.6721589319388625e-17,250000000.0,868.5275648342571,154.54876815060896,713.9787966836482,0.177943423338673,True,2.5784320092758645e-08,5.0778263157337946e-08,0.8244850307093168,0.3398605757938511,2.2148420255501452e-11,1.3398009662864702e-11,"[4.166666666666667e-09, 5.222712798846205e-09, 6.5464149550156744e-09, 8.205610841308463e-09, 1.0285331703180699e-08, 1.2892160046379322e-08, 1.6159691826959763e-08, 2.0255383039217577e-08, 2.5389131578668973e-08, 3.1824034187401174e-08, 3.988986975875026e-08, 5.0000000000000004e-08]","[0.011722666823075236, 0.019915176246023472, 0.029929330664121682, 0.03983466867918226, 0.0469733498080898, 0.04908383725007968, 0.04545174857295079, 0.03729917922675647, 0.027126213346818875, 0.017483249417008982, 0.009986170249813367, 0.005054985509930474]","[3.977720569402496e-12, 4.2935941138004915e-12, 4.104201199179143e-12, 3.4758492027832413e-12, 2.6084903812041976e-12, 1.7347720070830355e-12, 1.0224263995294593e-12, 5.340265838657353e-13, 2.471933380187873e-13, 1.0140385649388652e-13, 3.686517608822341e-14, 1.1877428052756733e-14]","[5.3398350251027565e-12, 3.6696763614632685e-12, 2.2329163309717247e-12, 1.2036797117195678e-12, 5.749538401272352e-13, 2.433743559298379e-13, 9.129586056514127e-14, 3.0350629396111204e-14, 8.941843073682274e-15, 2.3346945764053936e-15, 5.402281128985928e-16, 1.1078182607351631e-16]","[-2.514667537319458e-07, -1.677131317161656e-07, -1.0168082407272771e-07, -5.456792278526311e-08, -2.5929585004563044e-08, -1.0910459796577534e-08, -4.065023493964414e-09, -1.3409592651192321e-09, -3.916029220667265e-10, -1.0122481920045463e-10, -2.3155760079631462e-11, -4.575414902493711e-12]","[1.6323192489770197e-14, 1.7650136260346405e-14, 1.6882864730137596e-14, 1.4301960481716003e-14, 1.0734235632839768e-14, 7.139097739221573e-15, 4.207660044344349e-15, 2.1977310881306423e-15, 1.0173014827309251e-15, 4.1731873823295475e-16, 1.5171549074106627e-16, 4.888055218776997e-17]","[2.1919975426306685e-14, 1.5093816552571946e-14, 9.191272709138757e-15, 4.9561913544527565e-15, 2.3676861452874423e-15, 1.0022769820589673e-15, 3.7598698275640343e-16, 1.2499509213439325e-16, 3.682593027749595e-17, 9.615178021652376e-18, 2.2248701307704745e-18, 4.56242877957121e-19]","[46617.16369699974, 118745.47951157173, 294345.8703945454, 730001.5585335826, 1811573.528840647, 4498787.234015254, 11181177.338934386, 27815296.256176725, 69269690.8482127, 172717022.911022, 431260740.97638965, 1104814670.943915]",985.0000000000001,0.05024946262738482
