T1_C,T2_C,switch_density,hold_h,barrier_mode,first_step_attained,G1_um,rho1,fine1,D90_1_nm,final_rho,final_G_um,density_ok,grain_0p3_ok,grain_0p5_ok,grain_1p0_ok,strict_target_ok,chen_success,failure_class,final_D90_nm,final_fine_fraction,final_R_Z_um,final_Gamma_growth
1200,1000,0.9,30,nearest_slice_clamp,False,0.35904388462295805,0.9051529657419208,0.43623136001957685,79.77973951750052,0.9051529657419208,0.35904388462295805,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.43623136001957685,0.24665675845435547,0.990800903935012
1200,1000,0.9,40,nearest_slice_clamp,False,0.36580222712727123,0.9065344906120292,0.42996442300457505,79.77973951750052,0.9065344906120292,0.36580222712727123,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.42996442300457505,0.251659810057085,0.9910210673570816
1200,1100,0.7,5,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8105762815196624,0.17284011553689782,False,True,True,True,False,False,lower_density_exhaustion,63.64806837480235,0.6904053986673602,0.09047252796483155,0.6519417429834435
1200,1100,0.7,10,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8554545503538052,0.24395978144452699,False,True,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.6029324845704542,0.1358295162615346,0.80960799490834
1200,1100,0.7,20,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8998067687868032,0.3634302181241722,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.45985787320579197,0.2284366631777513,0.9619822460854692
1200,1100,0.7,30,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9230934617421878,0.4595660489305132,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.34564383299182344,0.3273734938100099,0.9951373719567995
1200,1100,0.7,40,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9379185159295207,0.5398711691757352,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.25388259162805676,0.43480696453304796,0.9995218020858646
1200,1100,0.8,5,nearest_slice_clamp,True,0.15911204184937747,0.8033571902902515,0.7022334498653647,63.64806837480235,0.8491552635010019,0.23035575861292326,False,True,True,True,True,False,lower_density_exhaustion,63.64806837480235,0.6177534187643483,0.12763609187444486,0.7986353622257322
1200,1100,0.8,10,nearest_slice_clamp,True,0.15911204184937747,0.8033571902902515,0.7022334498653647,63.64806837480235,0.8779926469950237,0.29561367420470197,False,True,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.5398135675408823,0.17341601843842946,0.8989354786742478
1200,1100,0.8,20,nearest_slice_clamp,True,0.15911204184937747,0.8033571902902515,0.7022334498653647,63.64806837480235,0.9109112258751808,0.40491975518247497,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.4096247987805557,0.2684253600810631,0.9834666755486621
1200,1100,0.8,30,nearest_slice_clamp,True,0.15911204184937747,0.8033571902902515,0.7022334498653647,63.64806837480235,0.9299545545413008,0.49380477422859015,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.3050536818244065,0.3708524217189804,0.998139904311357
1200,1100,0.8,40,nearest_slice_clamp,True,0.15911204184937747,0.8033571902902515,0.7022334498653647,63.64806837480235,0.9426513956010591,0.5693755402365358,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2215163088283488,0.48234482784365984,0.9998312936856075
1200,1100,0.9,5,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.45466332831354617,79.77973951750052,0.9113662757826322,0.3795401487081033,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.40885477097372475,0.2690787603238776,0.995021634768119
1200,1100,0.9,10,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.45466332831354617,79.77973951750052,0.9225351944017052,0.42914431564622035,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.3500536812009109,0.32297554619785207,0.9983015626169883
1200,1100,0.9,20,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.45466332831354617,79.77973951750052,0.938332884182012,0.5143370459883628,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.25209583998247753,0.43728460558092136,0.9998497294590389
1200,1100,0.9,30,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.45466332831354617,79.77973951750052,0.9490574804266555,0.5873119219343043,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.17681611609601083,0.56086979966231,0.999988981098579
1200,1100,0.9,40,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.45466332831354617,79.77973951750052,0.9565429793715139,0.6521603727394102,False,False,False,True,False,False,lower_density_exhaustion,100.00000000000001,0.12277119313294754,0.6876599222050994,0.9999990791178501
1300,1000,0.7,5,nearest_slice_clamp,False,0.0898417130235272,0.7108166194472813,0.7941195951290781,63.64806837480235,0.7108166194472813,0.0898417130235272,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7941195951290781,0.04457054558188563,0.4804706034830301
1300,1000,0.7,10,nearest_slice_clamp,False,0.09596513473755135,0.7191027218306049,0.7881200341476058,63.64806837480235,0.7191027218306049,0.09596513473755135,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7881200341476058,0.04706304752419889,0.44424010842280204
1300,1000,0.7,20,nearest_slice_clamp,False,0.10646546845279604,0.7336941279586302,0.7766922267999296,63.64806837480235,0.7336941279586302,0.10646546845279604,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7766922267999296,0.05183916653837056,0.42182308339287505
1300,1000,0.7,30,nearest_slice_clamp,False,0.11584485008949852,0.7463204681989549,0.7657997788579205,63.64806837480235,0.7463204681989549,0.11584485008949852,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7657997788579205,0.056444434826740254,0.42338797621707586
1300,1000,0.7,40,nearest_slice_clamp,False,0.12464583040837524,0.7574562716818265,0.7553088268935166,63.64806837480235,0.7574562716818265,0.12464583040837524,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7553088268935166,0.06094019931081327,0.43328876675791533
1300,1000,0.8,5,nearest_slice_clamp,False,0.16044587982690006,0.8044436582507406,0.6989710494333898,63.64806837480235,0.8044436582507406,0.16044587982690006,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6989710494333898,0.08638698824172156,0.7237248847619872
1300,1000,0.8,10,nearest_slice_clamp,False,0.16585118894435935,0.8076461577331672,0.6942332868670974,63.64806837480235,0.8076461577331672,0.16585118894435935,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6942332868670974,0.0886319548003306,0.7031775993574303
1300,1000,0.8,20,nearest_slice_clamp,False,0.17581313791719905,0.8136150695280595,0.6850168198552945,63.64806837480235,0.8136150695280595,0.17581313791719905,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6850168198552945,0.09305322521338417,0.6756382906751451
1300,1000,0.8,30,nearest_slice_clamp,False,0.18496274388111814,0.8190948683086596,0.6760833690324312,63.64806837480235,0.8190948683086596,0.18496274388111814,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6760833690324312,0.0974080302147256,0.6609712520177701
1300,1000,0.8,40,nearest_slice_clamp,False,0.19354973968225,0.8241658790552804,0.6673825972472022,63.64806837480235,0.8241658790552804,0.19354973968225,False,True,True,True,True,False,first_step_unattainable,63.64806837480235,0.6673825972472022,0.1017160417836887,0.6547055120314447
1300,1000,0.9,5,nearest_slice_clamp,False,0.33267705057644137,0.9008046210501077,0.45528330538201023,79.77973951750052,0.9008046210501077,0.33267705057644137,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.45528330538201023,0.2319100073759705,0.9928510468698784
1300,1000,0.9,10,nearest_slice_clamp,False,0.3363454497495869,0.9015918209635122,0.45192217887211783,79.77973951750052,0.9015918209635122,0.3363454497495869,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.45192217887211783,0.23446649352470933,0.9928497106641605
1300,1000,0.9,20,nearest_slice_clamp,False,0.34356482255192955,0.903122125957595,0.445288636849037,79.77973951750052,0.903122125957595,0.34356482255192955,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.445288636849037,0.23957118548476647,0.9928851151483763
1300,1000,0.9,30,nearest_slice_clamp,False,0.35063595006625753,0.9045969800411819,0.43876885203711297,79.77973951750052,0.9045969800411819,0.35063595006625753,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.43876885203711297,0.24466669257264373,0.9929660562951645
1300,1000,0.9,40,nearest_slice_clamp,False,0.3575679242140715,0.9060200330618825,0.4323578867411431,79.77973951750052,0.9060200330618825,0.3575679242140715,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.4323578867411431,0.24975501907329228,0.9930863356742585
1300,1100,0.7,5,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8145764642505557,0.1778822671143968,False,True,True,True,False,False,lower_density_exhaustion,63.64806837480235,0.6838902020403335,0.09361533740024086,0.6646549629010278
1300,1100,0.7,10,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8576218159031882,0.2483981573864753,False,True,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.5975579099630153,0.1388564418431663,0.8179902099441021
1300,1100,0.7,20,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.900804310136981,0.36696756419633875,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.45563924003299544,0.23161469204796692,0.9642830004862821
1300,1100,0.7,30,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9236906613690625,0.4624601607894002,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.3422453743224595,0.3308094310885234,0.99548351663412
1300,1100,0.7,40,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9383229865049748,0.5423464156368767,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2511701028912571,0.438550163541712,0.9995588160936661
1300,1100,0.8,5,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.8523704607491842,0.2362474388494204,False,True,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.6117975987968501,0.1309018828367922,0.8103719428128134
1300,1100,0.8,10,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.8800374410900673,0.30094055017860666,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.5345103416302694,0.17678997406320726,0.9054486554790502
1300,1100,0.8,20,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.912002671758554,0.40922713238199515,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.4053277239077127,0.27208021119859965,0.984780971331291
1300,1100,0.8,30,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9306550960094528,0.49739712998594937,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.30156042441163844,0.3748643765033013,0.9983056984797349
1300,1100,0.8,40,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9431457064430564,0.5724984762552513,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2187279096244634,0.48676111294756214,0.9998474616496185
1300,1100,0.9,5,nearest_slice_clamp,True,0.33099511535633186,0.9005589322298054,0.45856142992190335,79.77973951750052,0.914228985796281,0.3849794414635605,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.3947370438286076,0.2812741470804593,0.9971093635533609
1300,1100,0.9,10,nearest_slice_clamp,True,0.33099511535633186,0.9005589322298054,0.45856142992190335,79.77973951750052,0.9249008714333815,0.4340203587850148,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.3366412424417391,0.3365806418110211,0.9990445767486134
1300,1100,0.9,20,nearest_slice_clamp,True,0.33099511535633186,0.9005589322298054,0.45856142992190335,79.77973951750052,0.940075808827043,0.518432614557381,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.24036281718801772,0.45391716448738445,0.9999205507921681
1300,1100,0.9,30,nearest_slice_clamp,True,0.33099511535633186,0.9005589322298054,0.45856142992190335,79.77973951750052,0.9503264873500121,0.5909025736560378,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.16770333867879397,0.5793150779028229,0.99999417885626
1300,1100,0.9,40,nearest_slice_clamp,True,0.33099511535633186,0.9005589322298054,0.45856142992190335,79.77973951750052,0.9574777933084279,0.6553953607856554,False,False,False,True,False,False,lower_density_exhaustion,100.00000000000001,0.11617453655877473,0.7068301052621403,0.9999994964181944
1300,1200,0.7,5,nearest_slice_clamp,True,0.11344264408894332,0.7520803705474393,0.7618661739316558,63.64806837480235,0.9605628307711191,0.6892313002815751,False,False,False,True,False,False,lower_density_exhaustion,100.00000000000001,0.09414453077628934,0.7754580587633702,0.9999998510657564
1300,1200,0.7,10,nearest_slice_clamp,True,0.11344264408894332,0.7520803705474393,0.7618661739316558,63.64806837480235,0.9769855651714583,0.9612515639946627,True,False,False,True,False,False,upper_grain_growth,100.00000000000001,0.01034116945742946,1.4938592438949843,0.9999999999973055
1300,1200,0.7,20,nearest_slice_clamp,True,0.11344264408894332,0.7520803705474393,0.7618661739316558,63.64806837480235,0.9878667285973389,1.3491335582660664,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,5.562441656758352e-05,3.2054249749543713,1.0
1300,1200,0.7,30,nearest_slice_clamp,True,0.11344264408894332,0.7520803705474393,0.7618661739316558,63.64806837480235,0.9921194744125108,1.6478095835503468,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,2.2694096641793903e-07,5.255770682250344,1.0
1300,1200,0.7,40,nearest_slice_clamp,True,0.11344264408894332,0.7520803705474393,0.7618661739316558,63.64806837480235,0.9943709374483366,1.899989735546608,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,9.335952775378825e-10,7.658351257543334,1.0
1300,1200,0.8,5,nearest_slice_clamp,True,0.16393329582945548,0.8093058583729723,0.693802542347989,63.64806837480235,0.9609632437872173,0.6936699352434789,False,False,False,True,False,False,lower_density_exhaustion,100.00000000000001,0.09400527082579077,0.7759675983038133,0.999999853801952
1300,1200,0.8,10,nearest_slice_clamp,True,0.16393329582945548,0.8093058583729723,0.693802542347989,63.64806837480235,0.977125253974453,0.964427281063812,True,False,False,True,False,False,upper_grain_growth,100.00000000000001,0.009511744519099785,1.5203255388074381,0.9999999999981393
1300,1200,0.8,20,nearest_slice_clamp,True,0.16393329582945548,0.8093058583729723,0.693802542347989,63.64806837480235,0.9879112823581836,1.3513949885113843,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,5.066898003357486e-05,3.2377401290404206,1.0
1300,1200,0.8,30,nearest_slice_clamp,True,0.16393329582945548,0.8093058583729723,0.693802542347989,63.64806837480235,0.9921412182346319,1.6496607705521946,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,2.0634640853575192e-07,5.294152050188617,1.0
1300,1200,0.8,40,nearest_slice_clamp,True,0.16393329582945548,0.8093058583729723,0.693802542347989,63.64806837480235,0.9943836598462512,1.9015950699692645,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,8.496331378813546e-10,7.7030550023291635,1.0
1300,1200,0.9,5,nearest_slice_clamp,True,0.3322650862601837,0.9010736952885122,0.45856142992190335,79.77973951750052,0.9653406622076958,0.745745478925573,False,False,False,True,False,False,lower_density_exhaustion,100.00000000000001,0.06259104124434686,0.9130585025128718,0.9999999873391693
1300,1200,0.9,10,nearest_slice_clamp,True,0.3322650862601837,0.9010736952885122,0.45856142992190335,79.77973951750052,0.9787569604561629,1.0024992247656999,True,False,False,False,False,False,upper_grain_growth,100.00000000000001,0.006073736280430996,1.662433448710648,0.9999999999997597
1300,1200,0.9,20,nearest_slice_clamp,True,0.3322650862601837,0.9010736952885122,0.45856142992190335,79.77973951750052,0.9884500971087282,1.3787721755278632,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,3.0689742440027145e-05,3.4127906175309324,1.0
1300,1200,0.9,30,nearest_slice_clamp,True,0.3322650862601837,0.9010736952885122,0.45856142992190335,79.77973951750052,0.9924079785226713,1.672147166612026,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,1.2338388648678724e-07,5.503570782809011,1.0
1300,1200,0.9,40,nearest_slice_clamp,True,0.3322650862601837,0.9010736952885122,0.45856142992190335,79.77973951750052,0.9945410998221135,1.9211284410342306,False,False,False,False,False,False,lower_density_exhaustion,100.00000000000001,5.086776945234209e-10,7.948544977664544,1.0
1400,1000,0.7,5,nearest_slice_clamp,False,0.0902800169499235,0.71139456728972,0.7937118027138133,63.64806837480235,0.71139456728972,0.0902800169499235,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7937118027138133,0.04473976608943622,0.4770552424358435
1400,1000,0.7,10,nearest_slice_clamp,False,0.09634538586916949,0.7196283527952569,0.7877280445074668,63.64806837480235,0.7196283527952569,0.09634538586916949,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7877280445074668,0.04722616245370772,0.4426991377963979
1400,1000,0.7,20,nearest_slice_clamp,False,0.10679154041323698,0.7341433122301051,0.7763215356015023,63.64806837480235,0.7341433122301051,0.10679154041323698,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7763215356015023,0.05199495465719495,0.4216334110805333
1400,1000,0.7,30,nearest_slice_clamp,False,0.11614583669917646,0.7467136709239302,0.765444124872105,63.64806837480235,0.7467136709239302,0.11614583669917646,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.765444124872105,0.05659582567786418,0.42362529042286445
1400,1000,0.7,40,nearest_slice_clamp,False,0.12493218729252986,0.7578056154552821,0.7549650922264329,63.64806837480235,0.7578056154552821,0.12493218729252986,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.7549650922264329,0.06108860560910628,0.43369366785253816
1400,1000,0.8,5,nearest_slice_clamp,False,0.16081700651285077,0.8046622223746158,0.6986521281834998,63.64806837480235,0.8046622223746158,0.16081700651285077,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6986521281834998,0.08653752135899989,0.7221865572971699
1400,1000,0.8,10,nearest_slice_clamp,False,0.16620009526468563,0.8078541042638049,0.6939207763224144,63.64806837480235,0.8078541042638049,0.16620009526468563,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6939207763224144,0.08878069561570796,0.7019890824238315
1400,1000,0.8,20,nearest_slice_clamp,False,0.17612948176395513,0.8138050852314527,0.6847148201559781,63.64806837480235,0.8138050852314527,0.17612948176395513,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6847148201559781,0.09319932059033056,0.674972166574232
1400,1000,0.8,30,nearest_slice_clamp,False,0.18525697485452827,0.819270115533811,0.6757898164143153,63.64806837480235,0.819270115533811,0.18525697485452827,False,True,True,True,False,False,first_step_unattainable,63.64806837480235,0.6757898164143153,0.09755229965228628,0.6606466528882154
1400,1000,0.8,40,nearest_slice_clamp,False,0.19382829291586456,0.8243286006957108,0.6670961540825561,63.64806837480235,0.8243286006957108,0.19382829291586456,False,True,True,True,True,False,first_step_unattainable,63.64806837480235,0.6670961540825561,0.10185899728133166,0.6546043341461752
1400,1000,0.9,5,nearest_slice_clamp,False,0.33292302517392,0.900856502691341,0.45506302125855325,79.77973951750052,0.900856502691341,0.33292302517392,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.45506302125855325,0.23207695195725322,0.9928486311867614
1400,1000,0.9,10,nearest_slice_clamp,False,0.336588735394837,0.9016427023956631,0.4517039147835551,79.77973951750052,0.9016427023956631,0.336588735394837,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.4517039147835551,0.23463320251747785,0.9928481872705728
1400,1000,0.9,20,nearest_slice_clamp,False,0.34380299293545097,0.9031711118711744,0.44507426884873624,79.77973951750052,0.9031711118711744,0.34380299293545097,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.44507426884873624,0.23973748236109685,0.9928852286176352
1400,1000,0.9,30,nearest_slice_clamp,False,0.350869325053032,0.9046441980043661,0.43855820494857917,79.77973951750052,0.9046441980043661,0.350869325053032,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.43855820494857917,0.2448326484666175,0.9929676084790778
1400,1000,0.9,40,nearest_slice_clamp,False,0.35779679156434513,0.9060655977775769,0.432150803022766,79.77973951750052,0.9060655977775769,0.35779679156434513,False,False,True,True,True,False,first_step_unattainable,79.77973951750052,0.432150803022766,0.24992069716588652,0.9930891322324013
1400,1100,0.7,5,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8183844268196679,0.18287486836692052,False,True,True,True,False,False,lower_density_exhaustion,63.64806837480235,0.6794468877862109,0.09577925560241034,0.6732827408114233
1400,1100,0.7,10,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.8597179198484626,0.25280218938055615,False,True,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.5922329429188881,0.14188562019259077,0.8261101498726925
1400,1100,0.7,20,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9017819737434514,0.3704791653994086,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.4514513053548866,0.2348002377664394,0.966461449657735
1400,1100,0.7,30,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9242792340293198,0.46533719127404205,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.33887150644729425,0.3342548917001079,0.9958061651083646
1400,1100,0.7,40,nearest_slice_clamp,True,0.08500735447899464,0.7056451732694757,0.798423003095285,63.64806837480235,0.9387227938022805,0.5448104794290627,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2484789214186217,0.4423041820268696,0.9995930399958606
1400,1100,0.8,5,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.854656911170694,0.24084242916080054,False,True,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.60630153198057,0.13394758183948177,0.8178305242272497
1400,1100,0.8,10,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.8814894516650291,0.3049674953685058,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.5297079639960725,0.17987582961675372,0.9102805453512194
1400,1100,0.8,20,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9127760199889403,0.41244380710965306,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.40149346357036175,0.2753742575095931,0.9857886512650388
1400,1100,0.8,30,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9311493936373021,0.500080108943969,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.29847939264328144,0.37844057066387937,0.9984317719663868
1400,1100,0.8,40,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9434927207599214,0.5748336970909721,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.21629466068626468,0.49065941636332744,0.9998596170442527
1400,1100,0.9,5,nearest_slice_clamp,True,0.3309951114727723,0.9005578216313761,0.4585661519471453,79.77973951750052,0.9150324679105014,0.3884410654051295,False,False,True,True,True,False,lower_density_exhaustion,79.77973951750052,0.39063437612264584,0.2848979133466003,0.9973028553247871
1400,1100,0.9,10,nearest_slice_clamp,True,0.3309951114727723,0.9005578216313761,0.4585661519471453,79.77973951750052,0.9255204494708233,0.43709796896128633,False,False,True,True,False,False,lower_density_exhaustion,79.77973951750052,0.33302776450142846,0.3403350401169935,0.9991159078297001
