attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm
True,0.1715371203369882,0.20496892211271767,0.2463461306035717,0.016999999999998128,0.0,0.006940050830951076,Tier_C,,193518,0.9947668584041032,0.9881815669447827,297.2004137655961,202.4025901833631
True,0.056503479680613644,0.08089630142483983,0.11552297666358324,0.0,0.0,0.0025906864934142865,Tier_C,,15645,0.9945743888694019,0.9949745427535481,148.99666255900294,121.5658605649258
True,0.08323153551736051,0.10334177778838483,0.13474053920988804,0.0,0.0,0.0033943821804925368,Tier_C,,235819,0.9947792136711299,0.9949370064723416,259.4559041548316,210.2904646256487
True,0.09749515772202733,0.12838053315121511,0.17429991813178292,0.0,0.0,0.004192445797931177,Tier_C,,160789,0.9949758167139093,0.9948905772939329,234.32218525471814,174.78495559003147
True,0.062851878038373,0.08307239667642508,0.11492874890809313,0.0,0.0,0.002679650486920514,Tier_C,,232797,0.9939568461058758,0.994895468290314,307.84286073350097,257.7849593315145
True,0.05934976466376418,0.08310335922281287,0.1088013472568341,0.0,0.0,0.002576927599407156,Tier_C,,13962,0.9945532798715571,0.9947488424044277,304.87203896743847,256.2362070137854
True,0.19029102498343553,0.232317810352891,0.28964339869825284,0.026099999999997125,0.0,0.008062522374963271,Tier_B,,245074,0.994862739837475,0.9949459600673892,295.39095778704996,180.11426083080943
True,0.08064691759903997,0.10317077976433775,0.12821105376716058,0.0,0.0,0.003295559662249908,Tier_C,,231984,0.9941405918626149,0.9831068660344262,190.85454381029032,155.88296791555808
True,0.05856540371316343,0.08075314025443214,0.11188039010848216,0.0,0.0,0.0025758472842082837,Tier_C,,91784,0.9945233377088244,0.9916476090146606,155.79891993416453,129.0093110497444
True,0.1496775858630408,0.1841172142659554,0.22822246511751842,0.00889999999999902,0.0,0.00617227488576446,Tier_C,,229043,0.9948649943922708,0.9949379482338954,254.19692279085854,175.18044085065682
True,0.03399289130015826,0.04891124499256072,0.07117851880470727,0.0,0.0,0.001541128285790745,Tier_C,,72460,0.994041439364114,0.9949900508560461,130.94922798653818,116.00304042300766
True,0.17808898149696673,0.21160694663204083,0.25820310973622107,0.020299999999997764,0.0,0.007232288559336339,Tier_B,,123211,0.9947602897527381,0.9949585997832266,297.5406044521489,196.07024362375796
True,0.08437811409236462,0.10669445851953097,0.13804742813854864,0.0,0.0,0.003431820606880585,Tier_C,,1459,0.99489453653592,0.9949977076485342,192.72556318128917,155.30110931512326
True,0.04089858657285961,0.05817696913311676,0.08365076814540007,0.0,0.0,0.0018425692863454632,Tier_C,,84656,0.9949635537594494,0.9949089088423472,168.55917774772,145.371279800227
False,0.06927241993652855,0.08286899161747718,0.10436686596788647,0.0,0.0,0.00195248822637372,Tier_C,,17351,0.9948845578647063,0.9717885236160587,302.5789241292795,245.3840909685416
True,0.07673355788832559,0.10606465291022049,0.1370634386896773,0.0,0.0,0.003283101172404803,Tier_C,,107997,0.9945744990654922,0.9949093235870383,270.4283510522538,217.17617695348747
True,0.2060346613187367,0.26011731124125914,0.3286363518685862,0.029999999999996696,0.005599999999999383,0.009166289979509521,Tier_B,,18239,0.9949848403598178,0.9867557099666603,358.9670050538409,194.78779006943196
True,0.16057333953540653,0.21363829040512905,0.28254132795032605,0.018499999999997963,0.0,0.0073372871059276595,Tier_C,,180034,0.9948592694960969,0.9949609653736834,277.6940167532643,165.5976262059679
True,0.1996646334270431,0.23942332087765938,0.2886896857246084,0.029899999999996707,0.0,0.00829724790103388,Tier_B,,180018,0.9949694337844905,0.9944295238669548,392.12080316954086,242.2557449112124
True,0.06706056592782073,0.08481989150338043,0.10765861966642454,0.0,0.0,0.0026604644260004003,Tier_C,,475,0.9941023607434044,0.9949483781524046,289.9803864443801,251.59101783405626
True,0.08178814593612915,0.09561554185029353,0.11336187108973605,0.0,0.0,0.0030348184863678504,Tier_C,,201232,0.9941872877998836,0.9949910678047523,240.65180923003328,205.9537391745026
True,0.0945717776309345,0.12607192845049842,0.16887579435197542,0.0,0.0,0.004114893115310631,Tier_C,,166185,0.9949053944982996,0.9947088460833754,192.56019856119843,143.68384989428932
True,0.07377973927291925,0.0948444658490778,0.13174606500616792,0.0,0.0,0.00310232851716004,Tier_C,,144801,0.9946270409268423,0.9937590786494767,237.44615652563905,197.2076477417506
True,0.07642013490448007,0.10384884965658614,0.14153384497223787,0.0,0.0,0.0033510859575689375,Tier_C,,175315,0.9946801106205773,0.9949927221426568,167.4518630134918,131.37587957738637
True,0.02720566409177183,0.037885533805755545,0.057041940025918225,0.0,0.0,0.0012108777007681165,Tier_C,,194318,0.9948648433184935,0.9949213389435365,135.96184200159564,122.95695899109991
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,194420,0.994345605972165,0.948233058132719,437.6701976967906,386.3877685272517
True,0.032751643894317506,0.04364695736184587,0.0597521600975095,0.0,0.0,0.0013655225241538636,Tier_C,,13236,0.9949799042099874,0.994977996736161,242.67063668011102,219.3516861017544
False,0.22219883614554803,0.26069572570015787,0.30220417644246,0.021199999999997665,0.0006999999999999229,0.006415832894421332,Tier_B,,73899,0.9948562035759917,0.9712476932354602,357.23162489307686,186.39193755218366
True,0.031873534103033174,0.04646616798404979,0.06759258244843347,0.0,0.0,0.0014632177234120461,Tier_C,,25771,0.9943587810079006,0.9948851173814661,130.73346022182247,116.21679345834355
True,0.03771059256552378,0.055707682559917204,0.08150489908688563,0.0,0.0,0.0017608069592718503,Tier_C,,241217,0.9949852402323767,0.9948087601265003,162.54968953896167,140.0603595448929
False,0.04659895659720359,0.04710521729553507,0.04760963072534119,0.0,0.0,0.00012062629030417663,Tier_C,,44641,0.9943619464729196,0.952520063628665,404.1842289850029,352.6695433956464
True,0.12096684684735914,0.14980183038730177,0.19251225561045937,0.0,0.0,0.00496614668467261,Tier_C,,195714,0.9946995155340864,0.9949629398050003,211.44325077699884,154.05474589884108
True,0.13569106970322864,0.16707471668288,0.20369035684673742,0.0013999999999998458,0.0,0.005511035995591549,Tier_C,,83766,0.9948456093176612,0.9947369384290962,253.11859662219425,182.66702368419578
True,0.1459411069697133,0.1829862043317093,0.22869900022047718,0.008499999999999064,0.0,0.006089363091453189,Tier_C,,165770,0.9947673700998513,0.9949539524682455,237.19797467346004,161.7569775972235
True,0.13305296841209402,0.1703886255931556,0.22086933001950548,0.005599999999999383,0.0,0.005713256932880268,Tier_C,,34314,0.9948661302146853,0.9949915307737025,231.53057424365193,159.87138450085095
True,0.059846166709333404,0.08320375152710524,0.108485299415775,0.0,0.0,0.002547325919005336,Tier_C,,31146,0.9940737924528825,0.9948737563471953,301.8545128208019,255.89616975202702
True,0.0734102029795135,0.0986290137843665,0.1330543877124698,0.0,0.0,0.0031682875700531064,Tier_C,,109845,0.9947233476919062,0.9947429783548698,171.1036101038817,136.50445724505215
