candidate_id,rho,G_highT_nm,G_two_step_nm,reduction
23831,0.969,174.56680050725586,163.73977738001994,0.062022235017052396
23831,0.97,174.59930549333683,163.75049888077055,0.062135451122858565
23831,0.971,174.69638046581628,163.7614779345151,0.06259375553256441
23831,0.972,175.11446329554232,163.77275097832458,0.06476742185524809
23831,0.973,175.49717332454196,163.784325414456,0.06674094908882511
23831,0.974,175.67855600346192,163.796254062123,0.06763660979263031
23831,0.975,175.70648390758294,163.80853080878967,0.06771493478323365
23831,0.976,175.73441181170392,163.8212198134396,0.06779088896390473
23831,0.977,175.76233971582494,163.83435124676336,0.06786430180860659
23831,0.978,175.9002079061878,163.84795437350067,0.06851756274850407
23831,0.979,176.3242065229907,163.86208162777902,0.07067733433178247
23831,0.98,176.6627628985594,163.8767912918889,0.072375023445163
248418,0.95,161.04594719535396,152.44861395112662,0.05338435020533927
248418,0.951,161.09174681837607,152.45597527297423,0.053607783862063996
248418,0.952,161.13754644139817,152.46340683797163,0.05383065458664604
248418,0.953,161.18334606442028,152.47092137895294,0.05405288386298446
248418,0.954,161.22914568744238,152.47852510112958,0.05427443375081009
248418,0.955,161.291058671298,152.4862150378894,0.054589781392360925
248418,0.956,161.42194049268565,152.49401214766448,0.05530802267505708
248418,0.957,162.11917105773023,152.50191279442765,0.05932215296041632
248418,0.958,162.25213148782217,152.50992385108268,0.06004363423398662
248418,0.959,162.38509191791408,152.5180652134232,0.06076313156554225
248418,0.96,162.46528521872878,152.52632477840197,0.061175902451689135
248418,0.961,162.50452075554335,152.53473898176313,0.06135079644201302
248418,0.962,162.6129207772866,152.54328795026024,0.06192394047713867
248418,0.963,163.25293013406383,152.55200982395365,0.06554810563781333
248418,0.964,163.55435940563314,152.56088664618886,0.06721601796121635
248418,0.965,163.7221640796109,152.56996365743913,0.06811661991438711
248418,0.966,163.75083217313622,152.57922200001818,0.06822322686767257
248418,0.967,163.77950026666153,152.58869782041376,0.06832846863024489
248418,0.968,163.89259514932033,152.59839825017238,0.0689121853788327
248418,0.969,164.4023921420338,152.60833091788106,0.07173898792155875
248418,0.97,165.08615873856132,152.61853276977348,0.07552193390441775
248418,0.971,165.10894184129185,152.6290165101287,0.07558600516717784
248418,0.972,165.13172494402238,152.6397979262255,0.07564825609392434
248418,0.973,165.1545080467529,152.65090375908628,0.07570852552282159
248418,0.974,165.1772911494834,152.66236333304482,0.07576663674132256
248418,0.975,165.53607048129882,152.674208726577,0.07769824254813917
248418,0.976,166.36019473858278,152.68647495438188,0.08219345863166172
248418,0.977,166.40467336308745,152.69920016167333,0.08236230944974365
248418,0.978,166.43168072160657,152.7124258316521,0.08243175115741896
248418,0.979,166.45868808012565,152.7261970071475,0.08249789320920242
248418,0.98,166.48753337297373,152.74057088655047,0.08257052169561918
178058,0.95,168.41867967274078,160.0599535830701,0.049630635425433556
178058,0.951,168.48318079627944,160.07106164938565,0.04992853949656406
178058,0.952,168.5156551394089,160.0822531916765,0.050045213548590706
178058,0.953,168.57975301549317,160.09354701697723,0.05033941411538323
178058,0.954,169.06660042973087,160.10493956077542,0.05300668994453572
178058,0.955,169.3327771702969,160.11645535295395,0.054427276108949485
178058,0.956,169.59895391086297,160.12808876436705,0.05584270968719285
178058,0.957,169.76155891646573,160.13986532423365,0.05667769342862017
178058,0.958,169.78340950258865,160.1517839282797,0.056728897143287105
178058,0.959,169.8052600887116,160.16386301810857,0.05677914256346395
178058,0.96,169.82711067483453,160.17611624082897,0.05682834970020878
178058,0.961,169.86546905592843,160.18854297016512,0.05696817687282385
178058,0.962,170.2120238830737,160.20118600117917,0.05881392896644855
178058,0.963,170.60205442868752,160.21403375247635,0.060890360968973045
178058,0.964,170.90231557431505,160.22710371226538,0.062463822249428036
178058,0.965,170.92664560496956,160.24043859677735,0.06251925772234024
178058,0.966,170.9509756356241,160.2540338520166,0.06257315434342803
178058,0.967,170.97530566627862,160.2679113335832,0.06262538494064651
178058,0.968,170.99963569693315,160.28209489794068,0.06267581071334816
178058,0.969,171.0976127979719,160.29661537961707,0.06312769209181424
178058,0.97,171.375035962572,160.31150091634865,0.06455744842930111
178058,0.971,171.84578655631273,160.32677284503447,0.06703110935747936
178058,0.972,171.9541599511083,160.34246335948427,0.06752786088411922
178058,0.973,171.9887779396185,160.3586072475496,0.0676216834109491
178058,0.974,172.02339592812874,160.37524267828977,0.06771261075851309
178058,0.975,172.05801391663894,160.3924308402298,0.06780028904704816
178058,0.976,172.22886196286166,160.41020323777883,0.0686218244165796
178058,0.977,172.60863835953137,160.42860775299835,0.07056443247737632
178058,0.978,172.90554009175418,160.44772115262376,0.07204985411409925
178058,0.979,172.955758291167,160.46761403233882,0.07220426993708229
178058,0.98,173.00597649057985,160.488362496284,0.07235365071320199
123428,0.95,164.6172473862911,155.74211798076428,0.05391372742796763
123428,0.951,164.64324574146886,155.77398666214557,0.0538695592362789
123428,0.952,164.66924409664662,155.80623356128794,0.05382310815829616
123428,0.953,164.69524245182438,155.8388863166952,0.053774207459087786
123428,0.954,164.87932721971674,155.8719800264643,0.054629936603570184
123428,0.955,165.34153839422618,155.90555418371298,0.0570696529266278
123428,0.956,165.62467412182144,155.93963962527067,0.058475795034181655
123428,0.957,165.81006442752678,155.97427555986712,0.05931961308632594
123428,0.958,165.8405928418969,156.00950344053845,0.059280356111189536
123428,0.959,165.87112125626703,156.04536707607664,0.05923728076215162
123428,0.96,165.98913922407021,156.0819127412974,0.0596859922828985
123428,0.961,166.5119342408472,156.11918928668686,0.06241441492792954
123428,0.962,166.8356969673394,156.15724824802285,0.06400577881966718
123428,0.963,166.99072169615832,156.19615134369934,0.06464173723435862
123428,0.964,167.02562476229318,156.2359597445209,0.06459886040317386
123428,0.965,167.06052782842804,156.27672792995443,0.0645502563570769
123428,0.966,167.55048875870918,156.31854907012007,0.06703614994978802
123428,0.967,167.9435262050294,156.36148063457034,0.0689639299124839
123428,0.968,168.16736783769952,156.4056128537466,0.06994076874238975
123428,0.969,168.20573466717417,156.4510478372927,0.06988279474026426
123428,0.97,168.2441014966488,156.497878153597,0.06981655367743034
123428,0.971,168.79443864031074,156.5462214118764,0.07256291929460101
123428,0.972,169.33014704250522,156.59620146743424,0.07520188104410319
123428,0.973,169.40802403831552,156.6479431238989,0.0753215851896758
123428,0.974,169.4473194369134,156.7016218304606,0.0752192342068777
123428,0.975,169.74454751637475,156.75739195942577,0.07651000133418806
123428,0.976,170.45295254591457,156.8154509504217,0.08000742370138392
123428,0.977,170.64984025623355,156.8760127379152,0.08071397838777183
123428,0.978,170.6920018922353,156.93933958854507,0.08057004517629862
123428,0.979,171.03150202228937,157.00569839311927,0.08200713589793662
123428,0.98,171.83797904291484,157.07542338160098,0.0859097374371881
179780,0.95,171.77709165220625,165.06360243069457,0.03908256425195711
179780,0.951,171.7953190969654,165.13345885958702,0.03877789146058308
179780,0.952,171.81354654172452,165.2044441018748,0.0384667133231239
179780,0.953,171.83177398648365,165.27663763887884,0.03814856935668043
179780,0.954,172.16971310243872,165.35012293973958,0.03960969696593253
179780,0.955,172.61545243651085,165.42498765688995,0.041655973889507925
179780,0.956,173.01676544042041,165.50132382068045,0.04343764952840923
179780,0.957,173.0362195934842,165.57923984671731,0.043094906744296835
179780,0.958,173.05567374654797,165.65883119230392,0.04274256020682243
179780,0.959,173.07512789961174,165.74022377609168,0.042379885616924184
179780,0.96,173.09458205267552,165.8235310276823,0.042006231152749374
179780,0.961,173.31867680271824,165.9088862214787,0.04275240682614845
179780,0.962,173.8737887752879,165.99643099719435,0.0453050332288677
179780,0.963,174.23765225000204,166.08631570064475,0.0467828649209614
179780,0.964,174.2633987101786,166.17870875375294,0.046393505556904024
179780,0.965,174.28914517035514,166.27378482584248,0.045988867159100555
179780,0.966,174.31489163053166,166.37174341382632,0.04556781203490756
179780,0.967,174.494487058472,166.47279098078553,0.045971057383597747
179780,0.968,175.311857010359,166.57715849946825,0.04982377495650292
179780,0.969,175.3593808913652,166.68511239977605,0.04946566558057619
179780,0.97,175.4069047723714,166.7969192810023,0.04908578429419552
179780,0.971,175.479903082125,166.9128960376128,0.04882044549855269
179780,0.972,176.33243757743386,167.03338416916594,0.05273592049213505
179780,0.973,176.43763746262587,167.15877093391822,0.05259006333426541
179780,0.974,176.5443713434372,167.28948147129378,0.052422457888162244
179780,0.975,177.33222849144158,167.42599356622677,0.05586257506312742
179780,0.976,177.54314407440287,167.56886417265358,0.05617947093225628
179780,0.977,177.69465971169282,167.71870161636812,0.05614101240583458
179780,0.978,178.41356381544472,167.8762077396241,0.05906140682622485
179780,0.979,178.76857753889686,168.04220222898303,0.060001458072685976
179780,0.98,178.83556020475774,168.21760641899448,0.059372720803436585
235695,0.95,183.63643408805243,174.8671805694608,0.047753342424340595
235695,0.951,184.2810025400729,174.88359755710252,0.05099497426994337
235695,0.952,184.41224070037612,174.90018671708117,0.051580382881143194
235695,0.953,184.42941306845776,174.91696903637072,0.05157769508574073
235695,0.954,184.4465854365394,174.93394868265096,0.051573937958105276
235695,0.955,184.46375780462103,174.95115190847994,0.05156896947863643
235695,0.956,184.48093017270267,174.9685841036746,0.05156276076949007
235695,0.957,184.8852333773259,174.98627052865197,0.053541122067177094
235695,0.958,185.69350446692636,175.00422583924816,0.057564095515155955
235695,0.959,185.71468569101984,175.02246437889167,0.057573375376017366
235695,0.96,185.73586691511332,175.04102219622942,0.05758093413251064
235695,0.961,185.7570481392068,175.05990840694605,0.057586723300234066
235695,0.962,186.29828129110774,175.07914808537592,0.060221345725680164
235695,0.963,187.04473508054303,175.0987685058461,0.0638668956362386
235695,0.964,187.069320095535,175.11880436755322,0.06388282013255153
235695,0.965,187.09390511052695,175.1392800768966,0.06389638949792664
235695,0.966,187.683618055801,175.1602276472082,0.06672607091829097
235695,0.967,188.40057540535162,175.18168266998853,0.07016375988726198
235695,0.968,188.4283650599485,175.20368291848973,0.0701841367527195
235695,0.969,188.47485656240394,175.2262804532702,0.07029359963856585
235695,0.97,189.73141746196913,175.2495128621815,0.07632844783173809
235695,0.971,189.7625115015072,175.2734261652999,0.07635378147960603
235695,0.972,189.79360554104528,175.29808941812558,0.07637515543053874
235695,0.973,191.05540920603656,175.323553561737,0.0823418489414981
235695,0.974,191.09014012899453,175.34990164760225,0.08237075168172936
235695,0.975,191.1248710519525,175.37719874208722,0.0823946785323647
235695,0.976,192.3713594158555,175.40553744809205,0.08819307624212325
235695,0.977,192.4102121823138,175.4350187099038,0.0882239735608501
235695,0.978,193.01895904510468,175.46575226187744,0.0909403245674193
235695,0.979,193.68039340650387,175.4978571199895,0.09387907555697783
235695,0.98,193.8071698569226,175.53150788768954,0.09429817267712537
182435,0.95,159.51394655776733,154.99753888744476,0.02831355983463779
182435,0.951,159.6880582177371,155.0865400930303,0.028815668347802026
182435,0.952,160.39750361013887,155.17696218511716,0.03254752291975016
182435,0.953,160.4489170063705,155.26891141875083,0.03228445342148367
182435,0.954,160.50033040260212,155.36248970245714,0.03201140263859348
182435,0.955,160.55174379883374,155.45781552310248,0.03172764216197976
182435,0.956,160.62987250688212,155.55500978966123,0.03159351768148522
182435,0.957,160.84517743282703,155.6541977860479,0.032273144458726644
182435,0.958,161.3949662124348,155.755515652922,0.03494192348037617
182435,0.959,161.50821801534258,155.85911539992543,0.034977183729935746
182435,0.96,161.62146981825035,155.96514699512608,0.03499734799767029
182435,0.961,161.6989311562993,156.07377784403474,0.0347878200062266
182435,0.962,161.9814917124257,156.18518901325717,0.03578373453591244
182435,0.963,162.39723198886634,156.29957972680947,0.03754775981942171
182435,0.964,162.64971482348687,156.41715383721998,0.03831891739269677
182435,0.965,162.71348856421602,156.53814612646158,0.03795224656692975
182435,0.966,162.76745258668205,156.66279920952311,0.03750536904119639
182435,0.967,163.07982084662393,156.7913864063081,0.03856046939265456
182435,0.968,163.6231426368089,156.9242021917644,0.04094127723676588
182435,0.969,163.79631422338812,157.0615721666546,0.0411165665641815
182435,0.97,163.8372605680266,157.20385601603635,0.04048776529216935
182435,0.971,163.8782069126651,157.3514477216043,0.039826889212542294
182435,0.972,164.20320485834176,157.50479406178573,0.04079342301713751
182435,0.973,164.81924702488448,157.66437605005947,0.043410409305806086
182435,0.974,164.86568300649617,157.83074755246173,0.04267070821377206
182435,0.975,164.91211898810786,158.00451856879715,0.04188655425505039
182435,0.976,165.07298507226548,158.18639206374488,0.041718473834503
182435,0.977,165.67656095538925,158.37715532004162,0.0440581672703424
182435,0.978,165.84155417918905,158.5777035198292,0.04379994323685221
182435,0.979,165.90194150111247,158.78908397841911,0.0428738654794204
182435,0.98,166.11080789218173,158.94380177358045,0.04314593499089592
148839,0.95,172.29799737817996,160.9305361372762,0.06597558540366033
148839,0.951,172.40376494542357,160.9430904606485,0.06647577846344066
148839,0.952,172.44299885728086,160.95574452494077,0.06661479102348067
148839,0.953,173.29468597589212,160.9685188824338,0.07112836163466119
148839,0.954,173.48022425635918,160.98141223163137,0.0720474744502162
148839,0.955,173.6657625368262,160.994437342363,0.07296386466374583
148839,0.956,173.8337501927652,161.0076180205774,0.07378390075554841
148839,0.957,173.87689508187273,161.02095352785005,0.0739370319901862
148839,0.958,174.6963460015495,161.03445693980325,0.07820363375903161
148839,0.959,174.8985765060942,161.04814942159473,0.07919119389754936
148839,0.96,175.10080701063893,161.06204685540553,0.08017530241525628
148839,0.961,175.2610311186441,161.07615754180787,0.08093569623719532
148839,0.962,175.30875422913218,161.0904986441582,0.0811040820379707
148839,0.963,176.18078008307893,161.10508862104075,0.08556944437939917
148839,0.964,176.40148612933797,161.11994730298233,0.08662930886620301
148839,0.965,176.622192175597,161.13509597084243,0.08768488270917496
148839,0.966,176.6913650800494,161.15055764978783,0.08795453826066069
148839,0.967,177.52811711478293,161.16635612431054,0.09216433574797334
148839,0.968,177.769044591591,161.18251815931956,0.09330379465321181
148839,0.969,178.00997206839912,161.19907145318535,0.09443797119834552
148839,0.97,178.0726733031704,161.2160457975435,0.09466150641164539
148839,0.971,178.95788927189082,161.23347295951257,0.09904238580647062
148839,0.972,179.22070893389136,161.25138678154818,0.10026364843234425
148839,0.973,179.39225043174622,161.26983281062968,0.10102118445752828
148839,0.974,180.20207077416782,161.28887204311846,0.1049555016199103
148839,0.975,180.48831748777386,161.30852242867576,0.1062661302740402
148839,0.976,180.70744491399253,161.3288833338161,0.1072372064659518
148839,0.977,181.51564782378492,161.34997878029571,0.11109603654152178
148839,0.978,181.82662782012974,161.37190871453697,0.11249572931544116
148839,0.979,182.02379087420593,161.39475471385478,0.1133315379340033
148839,0.98,182.91255243236589,161.41860309609987,0.11750942759499061
173209,0.95,175.97915464585455,166.16373215277133,0.055776052071826676
173209,0.951,176.36702860074067,166.1843792645327,0.05773556098889332
173209,0.952,176.57580709880787,166.20522966793533,0.05873158730668804
173209,0.953,176.6211881174612,166.2263132413815,0.05885406494472589
173209,0.954,176.6665691361145,166.24763775792425,0.058975115830561475
173209,0.955,176.80013173967896,166.2692304464552,0.05956387695869758
173209,0.956,177.60271039508652,166.2911144451952,0.06369044664199142
173209,0.957,177.6900090927087,166.31330604299262,0.06402556400219639
173209,0.958,177.77730779033087,166.33583044129023,0.06435848023154123
173209,0.959,177.87164339982846,166.35872412382741,0.06472599598195505
173209,0.96,178.70172035612856,166.3820042864326,0.06894010894324032
173209,0.961,178.8668722554642,166.4057008178164,0.06966729657938153
173209,0.962,179.03202415479984,166.4298455915627,0.07039063889676345
173209,0.963,179.1272192632956,166.4544725638221,0.07074718600329566
173209,0.964,179.8728086972636,166.47961787158044,0.07445922995634469
173209,0.965,180.113362636002,166.50531993199706,0.07555265475502748
173209,0.966,180.3539165747404,166.53161954331148,0.07663984954660419
173209,0.967,180.40640931932703,166.55855998781482,0.07675918712511443
173209,0.968,180.92740554411057,166.5861993357696,0.07926497461903048
173209,0.969,181.33411417522655,166.6145878807351,0.0811735086993488
173209,0.97,181.60029210781875,166.64377183628687,0.08235956064790895
173209,0.971,181.6439270790757,166.6738431494485,0.08241444770741069
173209,0.972,182.0967210024895,166.70484784686357,0.0845258117273594
173209,0.973,182.55823329828507,166.7368711779193,0.08666474162529259
173209,0.974,182.7894637197202,166.77001607650774,0.087638791192997
173209,0.975,182.83768903885436,166.8043677751215,0.08769155499622217
173209,0.976,183.5059284456129,166.8400410782503,0.09081934032611927
173209,0.977,183.877843306004,166.877169568045,0.09245634728087926
173209,0.978,183.95894393528766,166.91587603788747,0.0926460411916451
173209,0.979,184.55531559870906,166.95634504169928,0.09535878443770429
173209,0.98,184.96254930559735,166.99874724810783,0.09712129360744004
89720,0.95,153.84570396712405,144.30317166338244,0.062026641353474465
89720,0.951,153.93910042181952,144.30670049020782,0.0625727960291913
89720,0.952,154.03249687651498,144.3102604122885,0.06311808651664341
89720,0.953,154.11536559617193,144.31385452005497,0.06359853242537683
89720,0.954,154.29006896459958,144.31748659530288,0.06463528363309512
89720,0.955,154.9369628759473,144.32116029688257,0.06851691411793348
89720,0.956,155.1063943195731,144.32487850790878,0.06951045351135332
89720,0.957,155.27582576319892,144.32864681840817,0.070501502027016
89720,0.958,155.37399791158944,144.33246778539632,0.07106420813395009
89720,0.959,155.42404983671096,144.33634712688576,0.07133839789578245
89720,0.96,155.8545177092392,144.34028936941462,0.07387805312968476
89720,0.961,156.24058092524135,144.34429941445597,0.07614079159419895
89720,0.962,156.55108399618953,144.34838308334716,0.07794708667197336
89720,0.963,156.68068368466956,144.35254655574002,0.07868319718173267
89720,0.964,156.71754266234385,144.3567963671442,0.07887276743377425
89720,0.965,156.75440164001813,144.3611394054709,0.07906165380292152
89720,0.966,157.24989908987374,144.36558363789814,0.08193528597822353
89720,0.967,157.72380396586743,144.37013819530932,0.08466487261141598
89720,0.968,157.97494643274757,144.37481173345932,0.08609045298887341
89720,0.969,158.01026665598275,144.37961470048307,0.08626434372885461
89720,0.97,158.04558687921792,144.3845590139832,0.0864372624062879
89720,0.971,158.2996339348747,144.3896573055046,0.08787118632941826
89720,0.972,158.86773581622109,144.39492302823297,0.09109976115433738
89720,0.973,159.20517785071306,144.40037416304918,0.09299197354966915
89720,0.974,159.24693147418338,144.40602715151098,0.09319428754630898
89720,0.975,159.2886850976537,144.41190249293754,0.09339509956778025
89720,0.976,159.66656307047535,144.418024918062,0.09550238859768523
89720,0.977,160.32732962455304,144.4244195496174,0.09919026352011429
89720,0.978,160.40867248204717,144.43111714978076,0.09960530864722794
89720,0.979,160.46091296138508,144.438153936796,0.09985459217999682
89720,0.98,160.85051703595897,144.44557151699084,0.10198876460745676
75732,0.95,180.85912304692582,167.56218750472308,0.07352095552709659
75732,0.951,181.002987987911,167.569481205873,0.0742170443226895
75732,0.952,181.55660791605692,167.57681991086076,0.07699961001507438
75732,0.953,181.86488100335,167.5842154083612,0.0785234923653334
75732,0.954,181.94229570324254,167.59166531059643,0.07887462526059774
75732,0.955,182.01971040313506,167.5991742243849,0.07922513527140396
75732,0.956,182.83079892245775,167.6067531400844,0.0832684967308498
75732,0.957,182.96647978760197,167.61440851566303,0.0839064690415452
75732,0.958,183.0949716881874,167.62213917492932,0.08450714058717279
75732,0.959,183.22983555426566,167.62995640547973,0.08513831331888
75732,0.96,183.99549167578013,167.6378721543799,0.08890228435718484
75732,0.961,184.18012650413766,167.64588113461897,0.08977214688332424
75732,0.962,184.36476133249522,167.6540034889355,0.09063965219157288
75732,0.963,184.98179055765362,167.66224123264413,0.09362840132965122
75732,0.964,185.27010951536076,167.67059886372712,0.09499379418337561
75732,0.965,185.49458108193227,167.67909934918958,0.0960431384508944
75732,0.966,185.89329269556194,167.68773279170676,0.09793553946925071
75732,0.967,186.32481884303036,167.69653344889193,0.09997747755671704
75732,0.968,186.60099190062778,167.7054894230877,0.10126153288404094
75732,0.969,186.9599995201407,167.71463144630027,0.10293842599078096
75732,0.97,187.58156084515227,167.72396336421107,0.10586113790434637
75732,0.971,187.69057012107623,167.7334922076967,0.1063296781532792
75732,0.972,188.28696488854428,167.74326050188674,0.10910847917070787
75732,0.973,188.66841775976084,167.753262608709,0.11085668390818837
75732,0.974,188.84613729971338,167.76352012450536,0.11163912313307356
75732,0.975,189.65899211321036,167.77405687919676,0.11539097086918049
75732,0.976,189.9066168599015,167.78489882673244,0.1164873473023258
75732,0.977,190.67810331044993,167.79607430593623,0.12000344353781744
75732,0.978,190.9995661609456,167.80761320709803,0.1214241132584819
75732,0.979,191.74058345034078,167.8195488816448,0.12475728475547965
75732,0.98,192.09048453636254,167.8319163991382,0.1262871932244629
34665,0.95,147.33136775327876,141.2198928912464,0.04148115201283309
34665,0.951,147.35390719835044,141.23452318463492,0.04152848153173383
34665,0.952,147.43778226798145,141.2493417614,0.041973233803350385
34665,0.953,147.7342693032949,141.26436263510257,0.04379421713529286
34665,0.954,148.46654421519227,141.27960045103652,0.048407833577231774
34665,0.955,148.54451892522,141.29507051961193,0.0488032036325593
34665,0.956,148.57183437525734,141.31078884829046,0.048872288327727054
34665,0.957,148.59914982529472,141.32677217227118,0.048939564335149566
34665,0.958,148.62646527533207,141.34303825000092,0.04900491316831446
34665,0.959,148.70857557500378,141.35960662411526,0.049418595548189725
34665,0.96,149.04373890050496,141.37649704703625,0.05144289797095747
34665,0.961,149.76342326079734,141.39373096885976,0.05588609094066066
34665,0.962,149.79683297181245,141.41133130803212,0.05597916522946944
34665,0.963,149.83024268282756,141.42932270370477,0.05606958801305906
34665,0.964,149.8636523938427,141.44773168525924,0.05615718404130687
34665,0.965,149.93028596368836,141.46658655816347,0.056450898836908237
34665,0.966,150.30808574079788,141.48591775391722,0.058693901551605476
34665,0.967,150.97213665081645,141.50575897894325,0.06270281312748449
34665,0.968,151.01350505859244,141.52614571745008,0.06282457544086084
34665,0.969,151.0548734663684,141.54711822315943,0.06294239321795747
34665,0.97,151.0962418741444,141.56871935503128,0.0630559860452986
34665,0.971,151.45637009182198,141.59099592050407,0.06513673981052714
34665,0.972,152.10799185666062,141.61400049563704,0.06899040104948995
34665,0.973,152.1823145249256,141.63779053411417,0.06928876081119373
34665,0.974,152.23443986058206,141.65688525458114,0.06948200824785744
58791,0.95,156.46309888720248,147.2884067463328,0.058638057191260806
58791,0.951,157.60226080915265,147.34349098106165,0.06509278341199554
58791,0.952,157.6181689160518,147.40022458584238,0.0648271985423935
58791,0.953,157.63407702295092,147.45859958804914,0.06455125457054733
58791,0.954,157.64998512985005,147.5186153068762,0.06426495895086226
58791,0.955,157.66589323674918,147.58027945191012,0.06396826591845473
58791,0.956,157.68180134364832,147.64361425061853,0.06366103765616415
58791,0.957,158.08872402323541,147.70864728664617,0.06565981730021186
