candidate_id,T2_C,rho_final,growth_fraction,classification,mean_w_PR,mean_w_dens
143680,800,0.8920695080464232,1.677999555733729,mixed,0.8511966143426489,0.04474599684172431
143680,825,0.89227521186004,1.6779995790460838,mixed,0.8511966143426387,0.04474599684173451
143680,850,0.8926894576590771,1.6779996560260844,mixed,0.851196614342636,0.04474599684173714
143680,875,0.8934958557175194,1.6779998972357895,mixed,0.8511966143425417,0.04474599684174159
143680,900,0.8950140089085311,1.6780006162958152,mixed,0.8511966141613558,0.04474599684174868
143680,925,0.8977752549237676,1.678002661605782,mixed,0.8511966143199565,0.044745996841758964
143680,950,0.9026112880571668,1.6780082271029677,mixed,0.8511966143403,0.04474599684177346
143680,975,0.9107070768827183,1.6780227463047828,mixed,0.8511966143423259,0.044745996841799085
143680,1000,0.9234426350292033,1.6780591157104374,mixed,0.8511966143423508,0.044745996841991924
143680,1025,0.9415170620924966,1.6781465891412495,mixed,0.851196614341995,0.044745996842373674
143680,1050,0.9629078883974833,1.6783479107614725,mixed,0.8511966143412307,0.044745996843142094
143680,1075,0.9819450375997754,1.678785759120962,grain_growth,0.8511966143396232,0.04474599684474995
143680,1100,0.9934162335417626,1.6796603938966883,grain_growth,0.8511966143360064,0.04474599684836688
143680,1125,0.99494094058136,1.6809771358579568,grain_growth,0.8357578524579239,0.04938851750275293
143680,1150,0.9949575122491817,1.6834185658787262,grain_growth,0.820718812409761,0.053910839619604495
143680,1175,0.9949440317201026,1.6884851610624296,grain_growth,0.8101997630211074,0.05707397573447055
143680,1200,0.9949796014314797,1.6992097669358102,grain_growth,0.8031701241516597,0.05918782715042119
143680,1225,0.9949434116888973,1.71835881983568,grain_growth,0.7983693931827947,0.060631434980312766
143680,1250,0.9949126809881124,1.7528587433218723,grain_growth,0.795036635260587,0.06163362807877009
143680,1275,0.9949539357782324,1.8135963858556847,grain_growth,0.7927526539211,0.062320620708946305
143680,1300,0.9949207444308639,1.9045180950630627,grain_growth,0.7898220009919918,0.06320428599158615
143680,1325,0.9949707788483348,2.003841993452925,grain_growth,0.7849302714573213,0.06469777938714855
143680,1350,0.9948997818997892,2.070215444782059,grain_growth,0.7708167583725113,0.0690949511419091
143680,1375,0.9949333475119146,2.026051570484608,grain_growth,0.7358204071132407,0.08033261618070486
143680,1400,0.9947099321235852,2.0207578121954795,grain_growth,0.6317062613391731,0.10907240044349328
143680,1425,0.8921813874558994,4.516341029391162,mixed,0.43616048944903113,0.12343569776688382
143680,1450,0.9947656554379088,2.8555303338745506,grain_growth,0.5671662862824264,0.123481527340813
143680,1475,0.9947470370776091,3.1778080679508447,grain_growth,0.5526330977750306,0.13122536799201107
143680,1500,0.9717292979905905,9.43987739101379,mixed,0.3582768924105299,0.1056657187738433
143680,1525,0.9934646062123095,3.7939542903091423,grain_growth,0.5422672325120464,0.1407590327958081
143680,1550,0.9944265178377597,4.317911411572559,grain_growth,0.5379300363358996,0.14233442547949526
204383,800,0.8861728529026413,1.679822954219361,mixed,0.8583533478346724,0.03755697659685777
204383,825,0.8862601706395725,1.6798229775334925,mixed,0.8583683633957858,0.03755697659685777
204383,850,0.8864358816175981,1.6798230546297397,mixed,0.8583691300012534,0.037556976596857784
204383,875,0.8867775204365316,1.6798232963304622,mixed,0.8583691591584844,0.03755697659685783
204383,900,0.8874192602870846,1.6798240171625656,mixed,0.8583691604190433,0.037556976596857944
204383,925,0.8885817735361787,1.6798260685635595,mixed,0.8583691604813138,0.03755697659685827
204383,950,0.8906042186538767,1.679831655225387,mixed,0.8583691604847986,0.037556976596859165
204383,975,0.8939590568762317,1.6798462516515,mixed,0.8583691604850158,0.03755697659686154
204383,1000,0.8992106953335915,1.6798829228818688,mixed,0.8583691604850251,0.03755697659686765
204383,1025,0.9068725225549541,1.6799716939825577,mixed,0.8583691604850109,0.03755697659688303
204383,1050,0.9171475796636287,1.680179122747902,mixed,0.858369160484973,0.037556976596921005
204383,1075,0.9295581100376906,1.680647777994119,mixed,0.8583691604848797,0.03755697659701435
204383,1100,0.9425620312857792,1.6816738173099268,mixed,0.8583691604846444,0.03755697659724952
204383,1125,0.9538940201049685,1.683861805998892,mixed,0.8583691604840006,0.03755697659789355
204383,1150,0.9621059774632668,1.6884761082623898,mixed,0.858369160481911,0.03755697659998299
204383,1175,0.9673911534649747,1.6981879044340649,mixed,0.8583691604732935,0.03755697660860046
204383,1200,0.9706207925245776,1.7172990460813105,mixed,0.8583691604279745,0.037556976653919376
204383,1225,0.9727223240858869,1.7534255490179564,mixed,0.8583691601236455,0.037556976958248424
204383,1250,0.974797882023992,1.819794936372785,mixed,0.8583691570803569,0.03755698000153702
204383,1275,0.9783041689663372,1.9335706197001645,mixed,0.8583690732946934,0.037557063787200515
204383,1300,0.9854025990841689,2.0984728281089597,grain_growth,0.8583677115893817,0.03755842549251218
204383,1325,0.994961412099397,2.2849418643804533,grain_growth,0.8583565363889495,0.037569600692944564
204383,1350,0.9949547848032516,2.1522742906025343,grain_growth,0.8009777529523769,0.0528510912637664
204383,1375,0.994960796911836,1.9574860521877016,grain_growth,0.7205882957496932,0.0745418953563974
204383,1400,0.9947985856538268,2.003141189885345,grain_growth,0.6394962957232874,0.0939759871783342
204383,1425,0.8864076285009601,4.517244187814811,mixed,0.4483467697531042,0.11314496071238608
204383,1450,0.9940981497938205,3.109848003988442,grain_growth,0.568686339670019,0.1104195793524225
204383,1475,0.9945894747990527,3.502722958151474,grain_growth,0.5570711619532355,0.1229412612894649
204383,1500,0.9944882170101842,4.068370449684861,grain_growth,0.5488860741177738,0.13180783456710707
204383,1525,0.9942765152286756,4.878499788965872,grain_growth,0.5411573245789661,0.13709407868511764
204383,1550,0.9796127055927087,15.299559815798105,mixed,0.3279407472505125,0.1379853898313815
23831,800,0.8912371762939488,1.6806900563571072,mixed,0.8584537838907397,0.03629607434778854
23831,825,0.8915734288963014,1.6806900803164826,mixed,0.8585722729212787,0.036296074347788546
23831,850,0.8922494572832533,1.6806901595462098,mixed,0.8585766895073687,0.03629607434778857
23831,875,0.8935614178086078,1.6806904079336356,mixed,0.858576825818431,0.036296074347788636
23831,900,0.8960164190664903,1.6806911486951623,mixed,0.8585768308174773,0.036296074347788775
23831,925,0.9004284202016984,1.680693256727547,mixed,0.8585768310374075,0.03629607434778911
23831,950,0.9079739331609329,1.6806989970182333,mixed,0.8585768310493512,0.036296074347789864
23831,975,0.9200267943037953,1.6807139905403892,mixed,0.8585768310502029,0.03629607434779156
23831,1000,0.9374045591237522,1.6807516280046597,mixed,0.8585768310502871,0.03629607434779527
23831,1025,0.9588064283360894,1.6808425027991678,mixed,0.8585768310502943,0.03629607434780331
23831,1050,0.9795184832756415,1.6810529735575663,mixed,0.8585768310502869,0.036296074347820666
23831,1075,0.9934444393035928,1.6815116523275595,grain_growth,0.8585768310502564,0.036296074347858934
23831,1100,0.9949908418029589,1.6819218323397394,grain_growth,0.8258335357760678,0.044699598950677266
23831,1125,0.9949236527154173,1.6824955325886566,grain_growth,0.7882886692363918,0.0543354406410287
23831,1150,0.9949294553797435,1.6835190231376451,grain_growth,0.7578370394673685,0.06215081224173589
23831,1175,0.9949304837419026,1.6853815116244628,grain_growth,0.7351626049511896,0.06797017669322422
23831,1200,0.9949630324314225,1.688866993301295,grain_growth,0.719398474229115,0.0720160206084186
23831,1225,0.9947104415290214,1.6950857119425122,grain_growth,0.7078033693837901,0.0749918897032284
23831,1250,0.9949385385017824,1.7066646740037283,grain_growth,0.7016388797125245,0.07657400087422019
23831,1275,0.9949501931872429,1.7267689122697698,grain_growth,0.6965167605407167,0.07788861585009224
23831,1300,0.9949844664705683,1.7586931052662198,grain_growth,0.6912151371619654,0.0792497217858882
23831,1325,0.9946800850504329,1.7948518515035237,grain_growth,0.681470901401447,0.08175636300872634
23831,1350,0.994952286307086,1.8173719412017668,grain_growth,0.6663800977988126,0.0856786413476897
23831,1375,0.9945994396592364,1.798553410020482,grain_growth,0.638729893490683,0.09308874272900312
23831,1400,0.9949385805565405,1.996448966037673,grain_growth,0.5972399426330899,0.09419914813903853
23831,1425,0.8912342327280283,4.518207702878165,mixed,0.43906582683408335,0.10703898270544274
23831,1450,0.9170050365321507,5.707219024833357,mixed,0.5483944729593154,0.11847843243879666
23831,1475,0.9898640243471051,7.237238096695217,grain_growth,0.4467004439340544,0.09017246146406252
23831,1500,0.9908239194224439,9.330549002706091,grain_growth,0.4274488721141787,0.0934240332839382
23831,1525,0.9918510948051462,11.95878587120272,grain_growth,0.41231239117535606,0.09456051422276085
23831,1550,0.9930637010172306,15.23526298314312,grain_growth,0.4011376471606952,0.09373525823742161
248418,800,0.8878925453218038,1.4376002636111496,mixed,0.9071255113484058,0.022874456310358678
248418,825,0.8882271570130218,1.4376002767333307,mixed,0.9071255113550747,0.022874456303689908
248418,850,0.8889129486549863,1.4376003175625054,mixed,0.9071255113640632,0.022874456294701268
248418,875,0.89023991924012,1.4376004435143108,mixed,0.9071255113704924,0.022874456288272102
248418,900,0.8927178447789819,1.4376008144136345,mixed,0.907125509815387,0.022874456283965727
248418,925,0.8971674436187034,1.4376018525705518,mixed,0.9071255111548455,0.022874456281282384
248418,950,0.9047737583002099,1.4376046035963448,mixed,0.9071255113497416,0.022874456280265725
248418,975,0.9168956306978583,1.437611459167588,mixed,0.9071255113667326,0.022874456286212822
248418,1000,0.9342338185105596,1.4376272895714468,mixed,0.9071255113528468,0.022874456303313837
248418,1025,0.9551490301354717,1.4376604334492962,mixed,0.907125511322804,0.022874456334393785
248418,1050,0.9745609125554873,1.4377221843660468,mixed,0.9071255112653963,0.022874456392641674
248418,1075,0.9867036366967213,1.4378266312443602,grain_growth,0.9071255111506266,0.022874456508033728
248418,1100,0.9909658139706552,1.438002463326109,grain_growth,0.907125510900349,0.022874456758410325
248418,1125,0.9917190346409092,1.4383190115232143,grain_growth,0.9071255102796199,0.02287445737914438
248418,1150,0.9923642700365233,1.4389183515197255,grain_growth,0.9071255084581683,0.02287445920059636
248418,1175,0.9948942278043573,1.4401312880509103,grain_growth,0.9071255020938461,0.022874465564918598
248418,1200,0.9948734174114876,1.4415342558872588,grain_growth,0.8142509535045899,0.04574898181293925
248418,1225,0.9949225018523838,1.4528593780245664,grain_growth,0.79543033566795,0.050384571069416954
248418,1250,0.9947631976746828,1.4707698176507256,grain_growth,0.7945242882206021,0.05060838359082385
248418,1275,0.9947716777640394,1.4999823634213412,grain_growth,0.7908189391814682,0.051523330320253705
248418,1300,0.9947892835422072,1.543209136732811,grain_growth,0.7859896576338806,0.05271994526649858
248418,1325,0.9947816725773589,1.5902064361279349,grain_growth,0.7767008966628708,0.055029794824544016
248418,1350,0.9947380970087716,1.6083073654784852,grain_growth,0.7567313308577333,0.06002251118091756
