attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,window_width_C,lower_bracketed,upper_bracketed,complete
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,195230,0.8439700695567124,0.8439700695567124,485.4194102476188,485.4194102476188,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,126101,0.812946400337518,0.812946400337518,499.25735461805914,499.25735461805914,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,137666,0.8215424578068669,0.8215424578068669,494.38101491798363,494.38101491798363,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,2828,0.8451138981895301,0.8451138981895301,485.08198723105176,485.08198723105176,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,5653,0.8366663348143963,0.8366663348143963,488.1678954490499,488.1678954490499,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,200702,0.8120861288708447,0.8120861288708447,498.26304268635056,498.26304268635056,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,120581,0.8436318268802624,0.8436318268802624,485.57098782935753,485.57098782935753,0.0,False,True,False
False,0.26912203784259126,0.2995362485222731,0.33211833608204466,0.016599999999998172,0.008099999999999108,0.005923884757097193,Tier_C,,10811,0.9949944244503068,0.9666323810766507,479.22212296689077,227.5153747370655,0.0,False,True,False
True,0.24340194880490607,0.3026843833642022,0.3754474778799213,0.029999999999996696,0.015599999999998282,0.010953316030964702,Tier_C,,55935,0.9949935079008455,0.9904663196133641,385.17772169213754,191.51572317060624,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,180416,0.8204405574665364,0.8204405574665364,498.04639091877726,498.04639091877726,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,181113,0.8318375458344324,0.8318375458344324,490.00531657705307,490.00531657705307,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,86149,0.8421880814254386,0.8421880814254386,490.3140613652517,490.3140613652517,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,194179,0.810889166926068,0.810889166926068,498.7699413706904,498.7699413706904,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,231464,0.8257834418216707,0.8257834418216707,492.33514858648664,492.33514858648664,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,222601,0.8433919254588904,0.8433919254588904,485.5286109829359,485.5286109829359,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,245039,0.8019768456040701,0.8019768456040701,502.4782951266009,502.4782951266009,0.0,False,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,29766,0.8498825356654589,0.8498825356654589,483.00726146846756,483.00726146846756,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,28490,0.8017219128034705,0.8017219128034705,502.62750909271574,502.62750909271574,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,177418,0.8009980158294541,0.8009980158294541,502.8845297635087,502.8845297635087,0.0,False,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,146206,0.8469305798331666,0.8469305798331666,484.04448624463225,484.04448624463225,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,126718,0.8029641334015183,0.8029641334015183,502.03294180815897,502.03294180815897,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,7285,0.8261889896733547,0.8261889896733547,500.5072304831048,500.5072304831048,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,66088,0.8165480100525566,0.8165480100525566,496.2088208911465,496.2088208911465,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,239275,0.8440971194215591,0.8440971194215591,485.1629164371867,485.1629164371867,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,79973,0.8168062223084787,0.8168062223084787,497.4811393103247,497.4811393103247,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,241529,0.8317303862229787,0.8317303862229787,490.12898812813825,490.12898812813825,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,166091,0.8396436389396853,0.8396436389396853,486.97514032386715,486.97514032386715,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,202244,0.8132477768759372,0.8132477768759372,497.7823966384384,497.7823966384384,0.0,False,True,False
False,0.2612204423678768,0.3048341058527193,0.3538256876538822,0.022999999999997467,0.012699999999998601,0.00840896055552367,Tier_C,,30426,0.994996635478617,0.9730044075238466,431.4983979152028,206.7485326842551,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,121020,0.808321908639516,0.808321908639516,500.0064697715094,500.0064697715094,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,98518,0.8257935841628585,0.8257935841628585,492.3403657678201,492.3403657678201,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,141767,0.8376061768769855,0.8376061768769855,487.91173119208355,487.91173119208355,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,204625,0.804012592802854,0.804012592802854,501.85223445092225,501.85223445092225,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,230691,0.8019790967235009,0.8019790967235009,503.2276033425371,503.2276033425371,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,245191,0.8417190199192701,0.8417190199192701,486.3456791465543,486.3456791465543,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,224698,0.832144044139932,0.832144044139932,489.8563732436602,489.8563732436602,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,133701,0.8300972689057886,0.8300972689057886,490.6468777113977,490.6468777113977,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,238566,0.8036201190889002,0.8036201190889002,501.85139441825385,501.85139441825385,0.0,False,True,False
True,0.25315146418003687,0.3064196992144472,0.3711381636449389,0.029999999999996696,0.01669999999999816,0.011091609368367592,Tier_C,,4412,0.9949824503984452,0.9843557196482425,415.0842076033962,212.01569415974467,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,80737,0.8160756674001266,0.8160756674001266,496.6600110877054,496.6600110877054,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,245282,0.7994540180592425,0.7994540180592425,503.9954550171135,503.9954550171135,0.0,False,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,244178,0.8563361856261633,0.8563361856261633,476.4432946382691,476.4432946382691,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,213147,0.8475891608008359,0.8475891608008359,484.0079964770712,484.0079964770712,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,148591,0.8102597549007793,0.8102597549007793,498.8764837538127,498.8764837538127,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,19851,0.8419828493461838,0.8419828493461838,485.9611493377427,485.9611493377427,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,112672,0.8297919511433913,0.8297919511433913,490.7427477322201,490.7427477322201,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,71001,0.8197468052726602,0.8197468052726602,494.8554650900163,494.8554650900163,0.0,False,True,False
True,0.07669435527177815,0.10289117199564857,0.13608977978400083,0.0,0.0,0.0032962420138663343,Tier_C,,184136,0.9948871958654789,0.9949768171880196,165.5497680294242,131.97177120740656,0.0,False,True,False
