case_id,late_stage_mode,rho_close_mid,rho_close_width,k_closed_level,Q_closed_kJ_mol,q_closed,gas_pressure_ratio,residual_stress_coupling,pore_detachment_level,G0_nm,rho0,initial_topology,peak_T_C,hold_h,fast_rate_C_min,budget_h,rho_target,reference_rate_C_min,reference_attained_0p2,reference_attained_1,fast_attained
LS020,disabled,0.94,0.01,medium,500.0,2.0,0.25,assist_shrinkage,medium,100.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.92,0.2,True,True,True
LS020,disabled,0.94,0.01,medium,500.0,2.0,0.25,assist_shrinkage,medium,100.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.95,nan,False,False,False
LS020,disabled,0.94,0.01,medium,500.0,2.0,0.25,assist_shrinkage,medium,100.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.98,nan,False,False,False
LS020,disabled,0.94,0.01,medium,500.0,2.0,0.25,assist_shrinkage,medium,100.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.99,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,96.0,0.9,1.0,False,True,True
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,96.0,0.92,1.0,False,True,True
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,96.0,0.95,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,96.0,0.98,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,96.0,0.99,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,240.0,0.9,0.2,True,True,True
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,240.0,0.92,0.2,True,True,True
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,240.0,0.95,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,240.0,0.98,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,240.0,0.99,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.9,0.2,True,True,True
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.92,0.2,True,True,True
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.95,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.98,nan,False,False,False
LS021,closed_pore_vacancy_transport,0.9,0.02,medium,600.0,2.0,0.25,assist_shrinkage,medium,150.0,0.7,GBseg_rich,1450.0,8.0,50.0,500.0,0.99,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.9,1.0,False,True,True
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.92,1.0,False,True,True
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.95,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.98,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.99,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.9,0.2,True,True,True
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.92,0.2,True,True,True
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.95,0.2,True,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.98,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.99,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.9,0.2,True,True,True
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.92,0.2,True,True,True
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.95,0.2,True,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.98,nan,False,False,False
LS022,gas_limited_closed_pore,0.92,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,225.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.99,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.9,1.0,False,True,True
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.92,1.0,False,True,True
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.95,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.98,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,96.0,0.99,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.9,0.2,True,True,True
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.92,0.2,True,True,True
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.95,0.2,True,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.98,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,240.0,0.99,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.9,0.2,True,True,True
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.92,0.2,True,True,True
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.95,0.2,True,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.98,nan,False,False,False
LS023,pore_detachment_and_closure,0.94,0.02,medium,600.0,3.0,0.25,assist_shrinkage,medium,300.0,0.75,GBseg_rich,1450.0,8.0,50.0,500.0,0.99,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.9,1.0,False,True,True
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.92,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.95,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.98,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.99,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.9,0.2,True,True,True
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.92,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.95,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.98,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.99,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.9,0.2,True,True,True
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.92,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.95,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.98,nan,False,False,False
LS024,combined_late_stage,0.9,0.03,medium,600.0,3.0,0.25,assist_shrinkage,medium,50.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.99,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.9,1.0,False,True,True
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.92,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.95,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.98,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,96.0,0.99,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.9,0.2,True,True,True
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.92,0.2,True,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.95,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.98,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,240.0,0.99,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.9,0.2,True,True,True
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.92,0.2,True,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.95,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.98,nan,False,False,False
LS025,disabled,0.92,0.03,high,600.0,3.0,0.25,assist_shrinkage,medium,75.0,0.65,TJ_rich,1500.0,8.0,100.0,500.0,0.99,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,96.0,0.9,1.0,False,True,True
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,96.0,0.92,1.0,False,True,True
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,96.0,0.95,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,96.0,0.98,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,96.0,0.99,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,240.0,0.9,0.2,True,True,True
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,240.0,0.92,0.2,True,True,True
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,240.0,0.95,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,240.0,0.98,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,240.0,0.99,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,500.0,0.9,0.2,True,True,True
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,500.0,0.92,0.2,True,True,True
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,500.0,0.95,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,500.0,0.98,nan,False,False,False
LS026,closed_pore_vacancy_transport,0.94,0.03,high,600.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,TJ_rich,1500.0,8.0,100.0,500.0,0.99,nan,False,False,False
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,96.0,0.9,1.0,False,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,96.0,0.92,1.0,False,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,96.0,0.95,1.0,False,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,96.0,0.98,nan,False,False,False
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,96.0,0.99,nan,False,False,False
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,240.0,0.9,0.2,True,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,240.0,0.92,0.2,True,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,240.0,0.95,0.2,True,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,240.0,0.98,nan,False,False,False
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,240.0,0.99,nan,False,False,False
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,500.0,0.9,0.2,True,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,500.0,0.92,0.2,True,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,500.0,0.95,0.2,True,True,True
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,500.0,0.98,nan,False,False,False
LS027,gas_limited_closed_pore,0.9,0.01,high,600.0,3.0,0.5,assist_shrinkage,medium,150.0,0.7,TJ_rich,1500.0,20.0,100.0,500.0,0.99,nan,False,False,False
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.9,1.0,False,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.92,1.0,False,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.95,1.0,False,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.98,nan,False,False,False
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.99,nan,False,False,False
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.9,0.2,True,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.92,0.2,True,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.95,0.2,True,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.98,nan,False,False,False
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.99,nan,False,False,False
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.9,0.2,True,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.92,0.2,True,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.95,0.2,True,True,True
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.98,nan,False,False,False
LS028,pore_detachment_and_closure,0.92,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,225.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.99,nan,False,False,False
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.9,1.0,False,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.92,1.0,False,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.95,1.0,False,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.98,nan,False,False,False
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,96.0,0.99,nan,False,False,False
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.9,0.2,True,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.92,0.2,True,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.95,0.2,True,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.98,nan,False,False,False
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,240.0,0.99,nan,False,False,False
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.9,0.2,True,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.92,0.2,True,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.95,0.2,True,True,True
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.98,nan,False,False,False
LS029,combined_late_stage,0.94,0.01,high,300.0,3.0,0.5,assist_shrinkage,medium,300.0,0.75,mixed_GBseg_TJ,1500.0,20.0,100.0,500.0,0.99,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.9,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.92,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.95,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.98,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.99,nan,False,False,False
