figure_id,panel_id,run_id,path_label,case_id,initial_state_id,schedule_id,path_type,physical_time_s,physical_time_h,T_C,rho,G_nm,G_um,phi_open_total,phi_iso_total,phi_closed_total,pore_D50_nm,pore_D90_nm,connected_fine_pore_fraction,large_pore_fraction,rho_dot_open,rho_dot_closed,rho_dot_total,cumulative_open_density_gain,cumulative_closed_density_gain,PR_memory,PR_work,A_closed_available,A_closed_used,A_closed_recovered,activity,Gstar_eV,sigma_eff,tau_nuc,tau_exchange,tau_transport,tau_cycle,Gamma_migration,G_dot_intrinsic,G_dot_actual,mechanism_mode,closed_law_mode,mobility_case,densification_rate,sigma_eff_MPa
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,15900.955504929841,4.416932084702734,850.0000000000001,0.8326350257585426,37.82090195631408,0.03782090195631409,0.11567461442102578,0.00364929970326096,0.048041060117170555,12.927753461567814,20.311305262935182,1.0,,1.014767085839768e-09,8.838880269250417e-08,8.940356977834393e-08,1.7204534843190722e-05,0.0006706927627279696,0.9923774125723904,0.016548416140080638,0.9636396175771592,,,7.138256844315476e-05,,250000000.0,311603337.85524416,7785.622064748513,14459.012405961526,311625582.48971486,0.018283555529022357,1.0927097569916522e-14,1.99786195190614e-16,defined_closed_laws_port,resolved_proxy_current,current_default,8.940356977834393e-08,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,17700.955504929843,4.916932084702735,850.0000000000001,0.8328094782674769,37.82124638979982,0.03782124638979981,0.11069654425227934,0.0039011293178240493,0.05259284816241973,12.927753461567814,20.311305262935182,1.0,,9.691365144230702e-10,9.839154181406804e-08,9.936067832849111e-08,1.894898056915225e-05,0.0008477975379932922,0.9914844838219622,0.016548418681454215,0.974673829768832,,,7.13839062308039e-05,,250000000.0,311603337.85524416,7785.767986264354,14459.283403062373,311625582.90663344,0.017267785506426662,1.09269951711477e-14,1.8868500884513838e-16,defined_closed_laws_port,resolved_proxy_current,current_default,9.936067832849111e-08,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,19500.955504929843,5.416932084702735,850.0000000000001,0.8330008844356562,37.82157297782904,0.037821572977829045,0.10592540992809811,0.004124610242211721,0.0569490953940339,12.927753461567814,20.311305262935182,1.0,,9.252935157188198e-10,1.0768038870366967e-07,1.0860568221938849e-07,2.0614508897446125e-05,0.0010416222376598977,0.9905923592036668,0.01654842111817365,0.9820360833567277,,,7.138517139335758e-05,,250000000.0,311603337.85524416,7785.905986071887,14459.53968841922,311625583.30091864,0.016394186466500506,1.0926898333996378e-14,1.7913760878803034e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.0860568221938849e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,21300.955504929843,5.916932084702735,850.0000000000001,0.8332080559303663,37.821884100091445,0.03782188410009144,0.10135182069638107,0.00432162342423875,0.06111849994901384,12.927753461567814,20.311305262935182,1.0,,8.831836451974749e-10,1.163245087266711e-07,1.1720769237186857e-07,2.220423945880158e-05,0.0012510063533679057,0.9897010379194479,0.016548423454361867,0.9869296037551447,,,7.1386373936286e-05,,250000000.0,311603337.85524416,7786.037155535128,14459.783288850953,311625583.6756885,0.01563515196521053,1.0926806292217145e-14,1.7084227687323368e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.1720769237186857e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,23100.955504929843,6.416932084702735,850.0000000000001,0.8334299234519593,37.822181695474576,0.03782218169547458,0.09696697176196678,0.004493933309217751,0.06510917147685606,12.927753461567814,20.311305262935182,1.0,,8.427526524084266e-10,1.2438863936975045e-07,1.2523139202215887e-07,2.3721194233136748e-05,0.0014749059042334567,0.9888105191766681,0.016548425693963833,0.990163890408526,,,7.138752195149366e-05,,250000000.0,311603337.85524416,7786.162377292605,14460.015843543411,311625584.033465,0.01496981205689106,1.092671842612069e-14,1.635709212375952e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.2523139202215887e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,24900.955504929843,6.916932084702735,850.0000000000001,0.8336655238063554,37.82246736502879,0.0378224673650288,0.092762588927319,0.0046431970376223965,0.06892869022870325,12.927753461567814,20.311305262935182,1.0,,8.039466959489712e-10,1.3192973619052366e-07,1.3273368288647264e-07,2.5168298285844897e-05,0.0017123794293763992,0.9879208021878403,0.016548427840757506,0.992283652343461,,,7.138862207782277e-05,,250000000.0,311603337.85524416,7786.282375487548,14460.23869733402,311625584.376317,0.014382095296153025,1.092663422730305e-14,1.5714789472327983e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.3273368288647264e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,26700.955504929843,7.416932084702735,850.0000000000001,0.8339139848800963,37.822742446490786,0.03782274244649078,0.08873088010608446,0.0047709726027299415,0.07258416241108938,12.927753461567814,20.311305262935182,1.0,,7.667125748120536e-10,1.3899637099589637e-07,1.3976308357070842e-07,2.6548380920506594e-05,0.001962572897169013,0.9870318861703766,0.01654842989836376,0.993655479040757,,,7.138967983075728e-05,,250000000.0,311603337.85524416,7786.397751730942,14460.452967500323,311625584.70596343,0.01385942299237411,1.09265532733934e-14,1.5143572366466907e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.3976308357070842e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,28500.955504929843,7.916932084702735,850.0000000000001,0.8341745113463591,37.82300806929927,0.037823008069299266,0.0848644928851984,0.004878726121059295,0.07608226964738314,12.927753461567814,20.311305262935182,1.0,,7.309979285388189e-10,1.4562938452467312e-07,1.4636038245321194e-07,2.786417719187647e-05,0.0022247057893134245,0.9861437703463555,0.016548431870255356,0.9945261140994509,,,7.139069984350081e-05,,250000000.0,311603337.85524416,7786.509011397508,14460.659592595373,311625585.0238481,0.013391807816188707,1.0926475209590042e-14,1.4632525611518007e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.4636038245321194e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,30300.955504929843,8.416932084702735,850.0000000000001,0.8344463722351269,37.823265195928585,0.03782326519592858,0.08115647727233774,0.004967838343452956,0.07942931214908243,12.927753461567814,20.311305262935182,1.0,,6.96751392030095e-10,1.5186300385443503e-07,1.5255975524646514e-07,2.911832969753064e-05,0.0024980591962514074,0.9852564539423028,0.016548433759765165,0.9950616450610348,,,7.139168604656337e-05,,250000000.0,311603337.85524416,7786.616583214455,14460.859368826847,311625585.3311962,0.012971217972816307,1.0926399734906138e-14,1.4172871261958983e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.5255975524646514e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,32100.955504929843,8.916932084702735,850.0000000000001,0.8347288906407198,37.82351465343313,0.03782351465343313,0.07760025284167944,0.0050396105121243455,0.08263124600547651,12.927753461567814,20.311305262935182,1.0,,6.639227059453079e-10,1.577260313227817e-07,1.58389954028727e-07,3.0313390568232194e-05,0.0027819660526324144,0.9843699361889875,0.016548435570093615,0.9953738654424514,,,7.139264180377703e-05,,250000000.0,311603337.85524416,7786.720834097601,14461.052977609832,311625585.62905586,0.012591119971447474,1.0926326591752629e-14,1.3757468896397414e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.58389954028727e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,33900.95550492984,9.416932084702735,850.0000000000001,0.8350214354390673,37.8237571578619,0.037823757157861904,0.07418957960441251,0.005095269650293101,0.0856937153062271,12.927753461567814,20.311305262935182,1.0,,6.324627894075854e-10,1.632429279550665e-07,1.6387539074447408e-07,3.145182358916585e-05,0.0030758033229515342,0.9834842163212293,0.01654843730431558,0.9955380121950191,,,7.139357001685075e-05,,250000000.0,311603337.85524416,7786.822080555886,14461.241006746646,311625585.91833144,0.01224614408007998,1.0926255557930743e-14,1.3380449981819453e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.6387539074447408e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,35700.95550492984,9.916932084702735,850.0000000000001,0.8353234147301233,37.82399333339571,0.037823993333395714,0.07091853204537936,0.005135973356096891,0.0886220798684005,12.927753461567814,20.311305262935182,1.0,,6.02323783079609e-10,1.6843472782102933e-07,1.6903705160410893e-07,3.2536006398709147e-05,0.003378985833029387,0.9825992935777179,0.016548438965386703,0.9956047031843792,,,7.139447320682064e-05,,250000000.0,311603337.85524416,7786.920597575705,14461.42396692631,311625586.19980866,0.011931835688398493,1.0926186440394068e-14,1.3036946130758964e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.6903705160410893e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,37500.95550492984,10.416932084702735,850.0000000000001,0.8356342706867501,37.824223727520966,0.037824223727520964,0.06778147586905951,0.005162814160723851,0.09142143928346651,12.927753461567814,20.311305262935182,1.0,,5.734590700876991e-10,1.7331977579812002e-07,1.7389323486820772e-07,3.356823272486701e-05,0.003690961429466003,0.9817151672008423,0.016548440556149225,0.9956079732640408,,,7.139535357827123e-05,,250000000.0,311603337.85524416,7787.016625625938,14461.602304733888,311625586.47417456,0.01164446787970097,1.0926119070330183e-14,1.2722884256424805e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.7389323486820772e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,39300.95550492984,10.916932084702735,850.0000000000001,0.8359534755139659,37.8244488231871,0.0378244488231871,0.06477304708273354,0.00517682350148541,0.0940966539018151,12.927753461567814,20.311305262935182,1.0,,5.458232810037889e-10,1.7791430610850806e-07,1.7846012938951185e-07,3.455071463067383e-05,0.004011207180461318,0.9808318364365296,0.01654844207933737,0.9955706853769368,,,7.139621307052866e-05,,250000000.0,311603337.85524416,7787.110376241955,14461.776413020776,311625586.7420334,0.01138089830869085,1.092605329924007e-14,1.2434830151398737e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.7846012938951185e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,41100.95550492984,11.416932084702735,850.0000000000001,0.836280528266605,37.82466904864053,0.03782466904864053,0.06188813311262943,0.005178975353246252,0.0966523632675193,12.927753461567814,20.311305262935182,1.0,,5.193722877321821e-10,1.822328876130218e-07,1.8275225990075398e-07,3.5485584748591755e-05,0.004339226378164757,0.9799493005340933,0.016548443537582364,0.9955081750529122,,,7.139705339887805e-05,,250000000.0,311603337.85524416,7787.202036521454,14461.94663925413,311625587.0039199,0.011138458616237036,1.092598899578155e-14,1.2169867627097404e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.8275225990075398e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,42900.95550492984,11.916932084702735,850.0000000000001,0.8366149523216674,37.824884785449015,0.037824884785449014,0.059121855702483836,0.005170189555766041,0.09909300242008268,12.927753461567814,20.311305262935182,1.0,,4.940631899337124e-10,1.8628876248088233e-07,1.8678282567081604e-07,3.637489849047244e-05,0.004674546150630345,0.9790675587460883,0.016548444933417065,0.9954307056735002,,,7.139787608805235e-05,,250000000.0,311603337.85524416,7787.291772777336,14462.113292300768,311625587.2603092,0.010914868056628519,1.0925926043204617e-14,1.192550411580597e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.8678282567081604e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,44700.95550492984,12.416932084702735,850.0000000000001,0.8369562933459249,37.82509637510205,0.03782509637510205,0.05646955538597576,0.0051513348697222626,0.10142281639837711,12.927753461567814,20.311305262935182,1.0,,4.698542966298608e-10,1.9009410199884632e-07,1.9056395629547618e-07,3.722063622440619e-05,0.005016715534228268,0.9781866103281743,0.01654844626928031,0.9953451229642332,,,7.13986824996713e-05,,250000000.0,311603337.85524416,7787.379733530633,14462.276647985462,311625587.51162565,0.010708165363131421,1.0925864337250113e-14,1.1699596205841451e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.9056395629547618e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,46500.95550492984,12.916932084702735,850.0000000000001,0.8373041176367589,37.82530412448055,0.03782530412448055,0.05392677735743211,0.005123231790207738,0.10364587321560118,12.927753461567814,20.311305262935182,1.0,,4.467051048629104e-10,1.9366019927043907e-07,1.9410690437530198e-07,3.802470541315943e-05,0.005365303892915059,0.9773064545389859,0.01654844754752094,0.9952559701412992,,,7.139947385489662e-05,,250000000.0,311603337.85524416,7787.466051981682,14462.436953680268,311625587.7582498,0.010516654506622822,1.0925803784414756e-14,1.1490290360784214e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.9410690437530198e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,48300.95550492984,13.416932084702735,850.0000000000001,0.8376580107442799,37.825508310420524,0.03782550831042052,0.051489258591177915,0.005086655143137572,0.10576607552140457,12.927753461567814,20.311305262935182,1.0,,4.2457627671454073e-10,1.9699761452055832e-07,1.9742219079727287e-07,3.87889427112456e-05,0.005719899599052064,0.9764270906400084,0.01654844877040158,0.9951662396945034,,,7.140025125327162e-05,,250000000.0,311603337.85524416,7787.550848065081,14462.594432120864,311625588.00052434,0.010338861147542757,1.0925744300508391e-14,1.129597532565129e-16,defined_closed_laws_port,resolved_proxy_current,current_default,1.9742219079727287e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,50100.95550492984,13.916932084702735,850.0000000000001,0.8380175763061783,37.825709183545214,0.03782570918354522,0.049152916080584884,0.005042336487120377,0.10778717112611641,12.927753461567814,20.311305262935182,1.0,,4.034296155662294e-10,2.0011628515143027e-07,2.005197147669965e-07,3.951511601926482e-05,0.0060801089123246384,0.9755485178954608,0.016548449940102166,0.9950778803022632,,,7.140101568849158e-05,,250000000.0,311603337.85524416,7787.634230169867,14462.749284601183,311625588.238759,0.01017349739774764,1.0925685809446295e-14,1.111524361510102e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.005197147669965e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,51900.95550492984,14.416932084702735,850.0000000000001,0.8383824350445737,37.825906971502185,0.037825906971502184,0.0469138360845456,0.0049909663408485945,0.10971276253003222,12.927753461567814,20.311305262935182,1.0,,3.8322804218431866e-10,2.0302560974686036e-07,2.0340883778904468e-07,4.020492649519659e-05,0.006445555009868987,0.9746707355721828,0.016548451058723268,0.9949921386883082,,,7.140176806168625e-05,,250000000.0,311603337.85524416,7787.71629658833,14462.901693664042,311625588.4732344,0.010019433097921167,1.0925628242232e-14,1.0946860122580157e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.0340883778904468e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,53700.95550492984,14.916932084702735,850.0000000000001,0.8387522238874598,37.826101881712596,0.03782610188171259,0.04476826428273432,0.004933196253870951,0.11154631557593482,12.927753461567814,20.311305262935182,1.0,,3.6393557100039585e-10,2.0573451288571992e-07,2.060984484567203e-07,4.086001052299731e-05,0.006815877133063283,0.9737937429395279,0.016548452128289204,0.9949097901885889,,,7.14025091926708e-05,,250000000.0,311603337.85524416,7787.797136743238,14463.0518253803,311625588.7042063,0.00987567224623021,1.0925571536095712e-14,1.078973635932232e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.060984484567203e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,55500.95550492984,15.416932084702735,850.0000000000001,0.8391265951872157,37.826294103718716,0.03782629410371872,0.04271259675232774,0.004869640736673692,0.11329116732378292,12.927753461567814,20.311305262935182,1.0,,3.455172868098339e-10,2.0825149582720248e-07,2.0859701311401232e-07,4.1481941639255005e-05,0.007190729825552248,0.9729175392692616,0.01654845315075097,0.9948312942627944,,,7.140323982952765e-05,,250000000.0,311603337.85524416,7787.876832232981,14463.199831289823,311625588.9319077,0.009741333531255128,1.0925515633760543e-14,1.064290917894037e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.0859701311401232e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,57300.95550492984,15.916932084702735,850.0000000000001,0.8395052160158817,37.826483811197804,0.037826483811197804,0.04074337168838076,0.004800879064276532,0.11495053323146101,12.927753461567814,20.311305262935182,1.0,,3.2793932200982635e-10,2.1058467677378224e-07,2.1091261609579208e-07,4.2072232418872694e-05,0.007569782243745056,0.972042123835463,0.016548454127989,0.9947568993755094,,,7.14039606568071e-05,,250000000.0,311603337.85524416,7787.955457726068,14463.345850062698,311625589.15655196,0.009615634158785628,1.0925460482814525e-14,1.0505523101901387e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.1091261609579208e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,59100.95550492984,16.416932084702733,850.0000000000001,0.8398877675221876,37.8266711636978,0.037826671163697805,0.03885726179817486,0.004727456966013986,0.11652751371362345,12.927753461567814,20.311305262935182,1.0,,3.11168834429715e-10,2.1274182340987179e-07,2.130529922443015e-07,4.263233632084618e-05,0.007952717525882825,0.9711674959144316,0.016548455061815785,0.9946867137161259,,,7.140467230257946e-05,,250000000.0,311603337.85524416,7788.033081730365,14463.490008927822,311625589.3783348,0.009497876340093324,1.0925406035170569e-14,1.0376815548735936e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.130529922443015e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,60900.95550492984,16.916932084702733,850.0000000000001,0.8402739443391377,37.82685630813974,0.03782685630813974,0.03705106730687111,0.0046498882127985015,0.11802510014119265,12.927753461567814,20.311305262935182,1.0,,2.9517398576102503e-10,2.147303796738398e-07,2.150255536596008e-07,4.3163649495216026e-05,0.008339232209295737,0.9702936547845983,0.016548455953978348,0.9946207528652319,,,7.140537534452643e-05,,250000000.0,311603337.85524416,7788.109767257501,14463.632424906787,311625589.5974363,0.009387435944451562,1.0925352246600015e-14,1.025610443855276e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.150255536596008e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,62700.95550492984,17.416932084702733,850.0000000000001,0.8406634540337429,37.827039380123445,0.037827039380123446,0.03532170951792059,0.0045686561119293164,0.11944618033640722,12.927753461567814,20.311305262935182,1.0,,2.799239205655416e-10,2.1655748818204945e-07,2.1683741210261498e-07,4.3667512552234e-05,0.008729035688023426,0.969420599726439,0.01654845680616059,0.9945589719011985,,,7.140607031522398e-05,,250000000.0,311603337.85524416,7788.18557239913,14463.773205884101,311625589.8140224,0.009283752922149715,1.092529907632807e-14,1.014277772252203e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.1683741210261498e-07,250.0
final_fig2,A-F,low T2 density failure,low T2 density failure,P014,S00579,low T2 density failure,two_step,64500.95550492984,17.916932084702733,850.0000000000001,0.841056016592501,37.82722050506669,0.03782722050506669,0.033666224877076004,0.004484214918404194,0.12079354361201881,12.927753461567814,20.311305262935182,1.0,,2.6538874582199723e-10,2.1823000933377873e-07,2.1849539807960073e-07,4.414521229471359e-05,0.009121849704824228,0.9685483300223936,0.016548457619985503,0.9945012870038674,,,7.140675770674321e-05,,250000000.0,311603337.85524416,7788.260550828763,14463.912451539134,311625590.0282466,0.009186323184093003,1.0925246486681497e-14,1.0036284509253286e-16,defined_closed_laws_port,resolved_proxy_current,current_default,2.1849539807960073e-07,250.0
