rho,G_um_5,pore_D50_m_5,pore_D90_m_5,fine_pore_fraction_5,R_Z_eff_m_5,Gamma_growth_5,activity_5,Lambda_5,sigma_eff_Pa_5,tau_remove_D90_s_5,G_um_50,pore_D50_m_50,pore_D90_m_50,fine_pore_fraction_50,R_Z_eff_m_50,Gamma_growth_50,activity_50,Lambda_50,sigma_eff_Pa_50,tau_remove_D90_s_50,G_5_over_G_50
0.7434522814328133,0.06309105140733914,3.2319383653919526e-08,6.364806837480235e-08,0.7682455304737997,5.415115132806268e-08,0.9998947893823569,0.001193826268153713,0.0011952536940665471,250000000.0,587918.6368659679,0.06146945873288361,3.030686970073572e-08,6.364806837480235e-08,0.7655622146762376,5.537869522713128e-08,0.9991912065960887,0.0015192582165713584,0.0015216378008737277,234521544.1657534,158406.9841765769,1.0263804612547864
0.7483601397171539,0.06401058730335239,3.2319383653919526e-08,6.364806837480235e-08,0.7636258317981476,5.609599339880934e-08,0.9999187241575266,0.001245526574126957,0.0012470867553992964,250000000.0,526120.8425879608,0.06218884887020429,3.080296550696352e-08,6.364806837480235e-08,0.7615452595001544,5.7053285617084674e-08,0.9993888729445333,0.001562022528609105,0.0015645230594293102,232823652.99995884,134226.59572792592,1.0292936509719017
0.7532679980014944,0.06493012319936561,3.2319383653919526e-08,6.364806837480235e-08,0.7590061331224955,5.804083546955596e-08,0.9999426589326963,0.0012972268801001998,0.0012989198167320444,250000000.0,464323.0483099551,0.06290823900752496,3.129906131319131e-08,6.364806837480235e-08,0.7575283043240714,5.872787600703804e-08,0.9995865392929778,0.0016047868406468507,0.0016074083179848917,231125761.83416432,110046.2072792755,1.0321402128519097
0.7581758562858348,0.06584965909537885,3.2319383653919526e-08,6.364806837480235e-08,0.7543864344468435,5.998567754030258e-08,0.999966593707866,0.0013489271860734427,0.0013507528780647923,250000000.0,402525.25403194944,0.06362762914484561,3.1795157119419094e-08,6.364806837480235e-08,0.7535113491479882,6.04024663969914e-08,0.9997842056414223,0.0016475511526845964,0.0016502935765404733,229427870.6683698,85865.81883062508,1.0349224068285632
0.7630837145701754,0.06685533533471447,3.2319383653919526e-08,6.364806837480235e-08,0.749379767175124,6.21476797323815e-08,0.9999800082962819,0.0013976449815338026,0.0013996050184668554,248840927.18420115,357348.61034467234,0.0643470192821663,3.229125292564689e-08,6.364806837480235e-08,0.7494943939719051,6.20770567869448e-08,0.9999818719898669,0.001690315464722343,0.0016931788350960557,227729979.50257525,61685.43038197411,1.0389810760549612
0.7679915728545159,0.0679294830141067,3.2319383653919526e-08,6.364806837480235e-08,0.7440655053895278,6.448229867588012e-08,0.999985060573742,0.0014439920319759192,0.0014460876773815365,246760527.824216,325383.8261932476,0.06591805826192297,3.2951023897155975e-08,6.364806837480235e-08,0.743051185467942,6.507640053400998e-08,0.9999936119900941,0.0017833084918893263,0.0017865931599148981,224577191.46339226,57525.412023115794,1.0305140170268883
0.7728994311388564,0.06900363069349894,3.2319383653919526e-08,6.364806837480235e-08,0.7387512436039316,6.681691761937875e-08,0.9999901128512022,0.0014903390824180358,0.0014925703362962174,244680128.46423087,293419.04204182286,0.06754029230579629,3.3620633854128733e-08,6.364806837480235e-08,0.7364621278903999,6.815537901980398e-08,0.9999941754221824,0.0018793209117489405,0.0018830449323978542,221336945.3839879,54568.87575607181,1.0216661541984038
0.7778072894231969,0.07007777837289116,3.2319383653919526e-08,6.364806837480235e-08,0.7334369818183354,6.915153656287737e-08,0.9999951651286625,0.0015366861328601523,0.0015390529952108985,242599729.1042457,261454.25789039812,0.06916252634966961,3.429024381110149e-08,6.364806837480235e-08,0.7298730703128576,7.123435750559799e-08,0.9999947388542707,0.0019753333316085545,0.0019794967048808103,218096699.30458355,51612.33948902782,1.0132333515203629
0.7827151477075375,0.07141274122458423,3.2319383653919526e-08,6.364806837480235e-08,0.7274642404275665,7.18668974394597e-08,0.9999970000238106,0.0015892197721317416,0.0015917558197245322,239512338.07018557,239577.17211355065,0.07078476039354298,3.495985376807427e-08,6.364806837480235e-08,0.7232840127353154,7.431333599139207e-08,0.999995302286359,0.0020713457514681707,0.0020759484773637685,214856453.2251791,48655.80322198377,1.008871695369877
0.787623005991878,0.07282899599738811,3.2319383653919526e-08,6.364806837480235e-08,0.7212862614670484,7.470092949193556e-08,0.9999978321123094,0.001643681672273409,0.0016463973704506994,236111083.82408136,220844.26070824033,0.07240699443741631,3.562946372504703e-08,6.364806837480235e-08,0.7166949551577732,7.739231447718608e-08,0.9999958657184473,0.002167358171327785,0.0021724002498467246,211616207.14577475,45699.26695493978,1.0058281877773085
0.7925308642762184,0.07424525077019199,3.2319383653919526e-08,6.364806837480235e-08,0.7151082825065304,7.753496154441141e-08,0.9999986642008081,0.0016981435724150763,0.0017010389211768665,232709829.57797718,202111.34930293,0.07402922848128964,3.6299073682019785e-08,6.364806837480235e-08,0.7101058975802309,8.047129296298009e-08,0.9999964291505357,0.002263370591187399,0.0022688520223296807,208375961.0663704,42742.73068789579,1.0029180675435103
0.797438722560559,0.07574576383057542,3.2319383653919526e-08,6.364806837480235e-08,0.708762754924874,8.046769171036535e-08,0.9999993755604216,0.0017579628688513531,0.0017610622203141136,229351642.79664674,184391.62200723396,0.075651462525163,3.6968683638992556e-08,6.364806837480235e-08,0.7035168400026887,8.355027144877417e-08,0.999996992582624,0.0023593830110470154,0.002365303794812639,205135714.98696598,39786.19442085174,1.0012465232298855
0.8023465808448995,0.07763000287907185,3.2319383653919526e-08,6.364806837480235e-08,0.7016541835875211,8.384990918738653e-08,0.9999995371009953,0.0018421806220557178,0.0018455948797308256,226189592.27621856,171286.10044454102,0.07727369656903632,3.7638293595965314e-08,6.364806837480235e-08,0.6969277824251464,8.662924993456817e-08,0.9999975560147123,0.00245539543090663,0.0024617555672955954,201895468.90756163,36829.65815380775,1.0046109649965718
0.80725443912924,0.07951424192756829,3.2319383653919526e-08,6.364806837480235e-08,0.6945456122501683,8.723212666440771e-08,0.9999996986415689,0.0019263983752600825,0.0019301275391475376,223027541.75579038,158180.57888184808,0.07889593061290964,3.830790355293807e-08,6.364806837480235e-08,0.6903387248476043,8.970822842036218e-08,0.9999981194468006,0.002551407850766244,0.0025582073397785515,198655222.82815725,33873.121886763765,1.0078370495139006
