T1_C,T2_C,switch_density,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,density_ok,grain_ok,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,final_closed_fraction,final_A_closed,final_PR_memory,barrier_extrapolated,mechanism_mode,gb_mobility_mode,map_resolution_C
1200,1000,0.7,30,FIRST_STEP_UNATTAINABLE,False,0.755255839313535,0.06913302157088642,0.755255839313535,0.06913302157088642,False,True,False,0.0029672024502741166,0.6407970264319028,0.04931378618736584,0.0029672024502741166,0.6407970264319028,0.04931378618736584,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.7,40,FIRST_STEP_UNATTAINABLE,False,0.7679118264936319,0.07280200187461026,0.7679118264936319,0.07280200187461026,False,True,False,0.0048498119681175305,0.7485633011707121,0.049914204821231996,0.0048498119681175305,0.7485633011707121,0.049914204821231996,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.8,5,FIRST_STEP_UNATTAINABLE,False,0.8039386716484797,0.07800613681435684,0.8039386716484797,0.07800613681435684,False,True,False,0.004423690076816178,0.31061694344257784,0.1006381925419948,0.004423690076816178,0.31061694344257784,0.1006381925419948,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.8,10,FIRST_STEP_UNATTAINABLE,False,0.8074031826359908,0.07946220055779024,0.8074031826359908,0.07946220055779024,False,True,False,0.009004239656287617,0.5209667463991521,0.10001600223762863,0.009004239656287617,0.5209667463991521,0.10001600223762863,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8136145039289197,0.08193170322060934,0.8136145039289197,0.08193170322060934,False,True,False,0.01822271499516921,0.7662031466122988,0.09871504505782369,0.01822271499516921,0.7662031466122988,0.09871504505782369,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.8,30,FIRST_STEP_UNATTAINABLE,False,0.819101392137602,0.08396040700547606,0.819101392137602,0.08396040700547606,False,True,False,0.027281276088241966,0.8832068829305242,0.09735678904388441,0.027281276088241966,0.8832068829305242,0.09735678904388441,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8240306758029061,0.08567288476291651,0.8240306758029061,0.08567288476291651,False,True,False,0.03600041213816273,0.939065373841874,0.0959579811694352,0.03600041213816273,0.939065373841874,0.0959579811694352,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.9,5,FIRST_STEP_UNATTAINABLE,False,0.899395228986013,0.2388994004727113,0.899395228986013,0.2388994004727113,False,True,False,0.010590327889484188,0.4166681181148609,0.17070913248889877,0.010590327889484188,0.4166681181148609,0.17070913248889877,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.9,10,FIRST_STEP_UNATTAINABLE,False,0.9005085271628999,0.24278604646486843,0.9005085271628999,0.24278604646486843,False,True,False,0.02118590945142783,0.6860734802952712,0.17011970674514182,0.02118590945142783,0.6860734802952712,0.17011970674514182,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9023060458358585,0.24336265748961816,0.9023060458358585,0.24336265748961816,False,True,False,0.03747114960947311,0.9032592603745206,0.16711572950307227,0.03747114960947311,0.9032592603745206,0.16711572950307227,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.9,30,FIRST_STEP_UNATTAINABLE,False,0.9049170397675271,0.24380525002407727,0.9049170397675271,0.24380525002407727,False,True,False,0.04869514533339031,0.9635552171046706,0.16415803597648024,0.04869514533339031,0.9635552171046706,0.16415803597648024,True,resolved_rules,CS_endpoint_calibrated,100
1200,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9079314584747491,0.24418222870745301,0.9079314584747491,0.24418222870745301,False,True,False,0.05629644454702831,0.980042598623428,0.1612475402384583,0.05629644454702831,0.980042598623428,0.1612475402384583,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.7,5,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8212100646275395,0.0888548951269421,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.0022696951039703965,0.22182275984908426,0.07699087742412353,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.7,10,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8520179818137297,0.11080607563347816,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.007695675964865325,0.41835325238694043,0.0829349091388245,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.7,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8741643202163081,0.13926283029023231,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.019400721982904073,0.6845757877753124,0.08772355459342338,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.7,30,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8852315496297783,0.15795735021111612,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.02915889432220635,0.8272808449677176,0.0896661471850212,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.7,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.89314306939554,0.1720611420935795,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.03661669562560003,0.8998126343835258,0.09039181813422364,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.8,5,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8044685219892918,0.07796459796647325,0.8448018645808836,0.10012143480706677,False,True,False,0.0003384557446485411,0.03769599220682965,0.10194136686246605,0.006338850382953614,0.3219598495336212,0.10885304693844186,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.8,10,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8044685219892918,0.07796459796647325,0.8619316895097138,0.11698473234282802,False,True,False,0.0003384557446485411,0.03769599220682965,0.10194136686246605,0.014219896096034837,0.5458161528961035,0.11205359231197208,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8044685219892918,0.07796459796647325,0.8782441363667806,0.13902637785281866,False,True,False,0.0003384557446485411,0.03769599220682965,0.10194136686246605,0.028455694898528873,0.7964558632315774,0.11472422456620955,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.8,30,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8044685219892918,0.07796459796647325,0.8878203926882415,0.1539135210687552,False,True,False,0.0003384557446485411,0.03769599220682965,0.10194136686246605,0.03928769285313487,0.9030291249893075,0.11538672373246911,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8044685219892918,0.07796459796647325,0.8951376817107242,0.16543251408865414,False,True,False,0.0003384557446485411,0.03769599220682965,0.10194136686246605,0.04705604397898785,0.9464907109321419,0.1151020516205962,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.9,5,FIRST_STEP_UNATTAINABLE,False,0.899395228986013,0.2388994004727113,0.899395228986013,0.2388994004727113,False,True,False,0.010590327889484188,0.4166681181148609,0.17070913248889877,0.010590327889484188,0.4166681181148609,0.17070913248889877,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.9,10,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001888741533826,0.24281861764785798,0.9024287792446846,0.24936237355502955,False,True,False,0.011516055121399764,0.44634613717838223,0.17155676150484542,0.020644036892710865,0.6845090183464851,0.1709399542116611,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001888741533826,0.24281861764785798,0.9084124107117428,0.25966415942324184,False,True,False,0.011516055121399764,0.44634613717838223,0.17155676150484542,0.03454635232620541,0.8971486180420726,0.16919328699605324,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.9,30,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001888741533826,0.24281861764785798,0.915034067744352,0.26748422974740876,False,True,False,0.011516055121399764,0.44634613717838223,0.17155676150484542,0.04257436043133219,0.9540100135978927,0.16707297871496782,True,resolved_rules,CS_endpoint_calibrated,100
1200,1100,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001888741533826,0.24281861764785798,0.9215944522757203,0.27407939333465275,False,True,False,0.011516055121399764,0.44634613717838223,0.17155676150484542,0.04683362463530172,0.9692180484515422,0.1647211094083956,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.7,5,FIRST_STEP_UNATTAINABLE,False,0.7018891707896122,0.056239303995126624,0.7018891707896122,0.056239303995126624,False,True,False,0.0002359869120960267,0.15650426390671515,0.042394464282847384,0.0002359869120960267,0.15650426390671515,0.042394464282847384,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.7,10,FIRST_STEP_UNATTAINABLE,False,0.7022206112918474,0.05632813519089492,0.7022206112918474,0.05632813519089492,False,True,False,0.00045049924504086464,0.2758308290293018,0.04204350193273878,0.00045049924504086464,0.2758308290293018,0.04204350193273878,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.7,20,FIRST_STEP_UNATTAINABLE,False,0.7028840652217371,0.05650462782102139,0.7028840652217371,0.05650462782102139,False,True,False,0.0008745651033554978,0.464180178808052,0.04135032758171298,0.0008745651033554978,0.464180178808052,0.04135032758171298,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.7,30,FIRST_STEP_UNATTAINABLE,False,0.7035502288443369,0.056679595607691334,0.7035502288443369,0.056679595607691334,False,True,False,0.0012901500101785315,0.6015185998063373,0.04066866220520711,0.0012901500101785315,0.6015185998063373,0.04066866220520711,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.7,40,FIRST_STEP_UNATTAINABLE,False,0.7042199724976678,0.05685308266234917,0.7042199724976678,0.05685308266234917,False,True,False,0.001696489069264806,0.7021451724057697,0.039998318585995014,0.001696489069264806,0.7021451724057697,0.039998318585995014,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.8,5,FIRST_STEP_UNATTAINABLE,False,0.8002382522494741,0.0764905369655673,0.8002382522494741,0.0764905369655673,False,True,False,0.004789972957414327,0.3382031648832999,0.10459205249802662,0.004789972957414327,0.3382031648832999,0.10459205249802662,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.8,10,FIRST_STEP_UNATTAINABLE,False,0.8003635607650508,0.07654439589106907,0.8003635607650508,0.07654439589106907,False,True,False,0.009177323582315612,0.5465908593769871,0.10365815823857431,0.009177323582315612,0.5465908593769871,0.10365815823857431,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8006670729566733,0.07663934140811056,0.8006670729566733,0.07663934140811056,False,True,False,0.017522717514096953,0.784705663082628,0.10181516492633645,0.017522717514096953,0.784705663082628,0.10181516492633645,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.8,30,FIRST_STEP_UNATTAINABLE,False,0.8010490205303478,0.07672177900741937,0.8010490205303478,0.07672177900741937,False,True,False,0.02532483306092859,0.895885443776057,0.10000475442030425,0.02532483306092859,0.895885443776057,0.10000475442030425,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.80150387492745,0.07679517121740534,0.80150387492745,0.07679517121740534,False,True,False,0.03262935661446139,0.9483366396883542,0.09822636140167033,0.03262935661446139,0.9483366396883542,0.09822636140167033,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.9,5,FIRST_STEP_UNATTAINABLE,False,0.9001622714864768,0.26512338913081207,0.9001622714864768,0.26512338913081207,False,True,False,0.017367461343573986,0.6047741063559594,0.2452899667499242,0.017367461343573986,0.6047741063559594,0.2452899667499242,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.9,10,FIRST_STEP_UNATTAINABLE,False,0.900417667876133,0.26513304885737243,0.900417667876133,0.26513304885737243,False,True,False,0.0312341741260104,0.8382088175797063,0.24309194870086817,0.0312341741260104,0.8382088175797063,0.24309194870086817,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9014622644374994,0.2651468626814154,0.9014622644374994,0.2651468626814154,False,True,False,0.051439617442524566,0.9698254873282401,0.23875474353249232,0.051439617442524566,0.9698254873282401,0.23875474353249232,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.9,30,FIRST_STEP_UNATTAINABLE,False,0.9029488015260696,0.2651576357047496,0.9029488015260696,0.2651576357047496,False,True,False,0.06447695003764274,0.9910014112930801,0.234494843203113,0.06447695003764274,0.9910014112930801,0.234494843203113,True,resolved_rules,CS_endpoint_calibrated,100
1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9046630697304117,0.26516702952784615,0.9046630697304117,0.26516702952784615,False,True,False,0.07273382547267872,0.9941162158583173,0.2303108946683528,0.07273382547267872,0.9941162158583173,0.2303108946683528,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.7,5,FIRST_STEP_UNATTAINABLE,False,0.7134568526959872,0.058718723691609694,0.7134568526959872,0.058718723691609694,False,True,False,0.00027944122906438065,0.1610373867805383,0.044903590376534165,0.00027944122906438065,0.1610373867805383,0.044903590376534165,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.7,10,FIRST_STEP_UNATTAINABLE,False,0.7234391001439662,0.060996277651071115,0.7234391001439662,0.060996277651071115,False,True,False,0.0006227279787257971,0.288757291899101,0.046342551093044776,0.0006227279787257971,0.288757291899101,0.046342551093044776,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.7,20,FIRST_STEP_UNATTAINABLE,False,0.7409330075733411,0.06529077414383719,0.7409330075733411,0.06529077414383719,False,True,False,0.0016015811363985076,0.4950479084883278,0.04825066000231706,0.0016015811363985076,0.4950479084883278,0.04825066000231706,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.7,30,FIRST_STEP_UNATTAINABLE,False,0.7557106558945242,0.06926027908206815,0.7557106558945242,0.06926027908206815,False,True,False,0.0030221481243889394,0.6450264267461988,0.049340776253652185,0.0030221481243889394,0.6450264267461988,0.049340776253652185,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.7,40,FIRST_STEP_UNATTAINABLE,False,0.7683007952393206,0.07291904905994832,0.7683007952393206,0.07291904905994832,False,True,False,0.004920917765781865,0.7515411936183557,0.049927722118854705,0.004920917765781865,0.7515411936183557,0.049927722118854705,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.8,5,FIRST_STEP_UNATTAINABLE,False,0.8040456025657339,0.07811744822483736,0.8040456025657339,0.07811744822483736,False,True,False,0.004934472182672189,0.3386008674639996,0.10490756626138074,0.004934472182672189,0.3386008674639996,0.10490756626138074,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.8,10,FIRST_STEP_UNATTAINABLE,False,0.8074956675039627,0.07954523338938459,0.8074956675039627,0.07954523338938459,False,True,False,0.00969622219615741,0.5474771169996461,0.10424433390631294,0.00969622219615741,0.5474771169996461,0.10424433390631294,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8136898225393974,0.08195957075756011,0.8136898225393974,0.08195957075756011,False,True,False,0.019251428107704072,0.7856437188866375,0.10286245424675305,0.019251428107704072,0.7856437188866375,0.10286245424675305,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.8,30,FIRST_STEP_UNATTAINABLE,False,0.8191689656001563,0.08393793304875587,0.8191689656001563,0.08393793304875587,False,True,False,0.02861022495268229,0.8957490053648206,0.10142476570577277,0.02861022495268229,0.8957490053648206,0.10142476570577277,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8240943637880738,0.08560566706485977,0.8240943637880738,0.08560566706485977,False,True,False,0.037591365221408345,0.9466611786872774,0.09994799146632784,0.037591365221408345,0.9466611786872774,0.09994799146632784,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.9,5,FIRST_STEP_UNATTAINABLE,False,0.9003396084047135,0.2654986573814678,0.9003396084047135,0.2654986573814678,False,True,False,0.01725742038689809,0.6043461873176716,0.24530714683131377,0.01725742038689809,0.6043461873176716,0.24530714683131377,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.9,10,FIRST_STEP_UNATTAINABLE,False,0.9011163137658242,0.26578375190509296,0.9011163137658242,0.26578375190509296,False,True,False,0.0306709218777518,0.8364093623873681,0.24312487074404415,0.0306709218777518,0.8364093623873681,0.24312487074404415,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.903987886515451,0.2661936627763645,0.903987886515451,0.2661936627763645,False,True,False,0.0491955922927761,0.9650948804255008,0.2388109861548997,0.0491955922927761,0.9650948804255008,0.2388109861548997,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.9,30,FIRST_STEP_UNATTAINABLE,False,0.907752728206634,0.26651445670701607,0.907752728206634,0.26651445670701607,False,True,False,0.06008857555137521,0.9847087699855473,0.23456646893871197,0.06008857555137521,0.9847087699855473,0.23456646893871197,True,resolved_rules,CS_endpoint_calibrated,100
1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9118043295047468,0.26679407747516465,0.9118043295047468,0.26679407747516465,False,True,False,0.06609280688373398,0.987341580283994,0.23039248909531898,0.06609280688373398,0.987341580283994,0.23039248909531898,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.7,5,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8244761321660103,0.09056790423132773,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.0025719548942841714,0.23621621688016392,0.07759303790161241,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.7,10,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8532224073982818,0.11202527246485208,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.008093537061802948,0.4298661310411825,0.08318915262637656,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.7,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.8746285757963657,0.1399987741351839,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.019763508964108244,0.6909712005053302,0.08781862595861085,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.7,30,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.885529804114182,0.15848524014026846,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.029443321302029132,0.8305886803064607,0.08970561119597785,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.7,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.7048012733689174,0.05670397216683258,0.893378323837493,0.1724798091785745,False,True,False,5.291447377640683e-06,0.00555980160890893,0.04449279510134965,0.03682885839072908,0.9014607712368236,0.09040236550414454,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.8,5,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8466411479735543,0.10152788568059848,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,0.007183959523753461,0.35099837782977455,0.11349751127321829,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.8,10,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8628216668671933,0.11772256700120258,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,0.015347739000120084,0.5722291857648371,0.11646104250652471,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8786471128851279,0.13897002645196604,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,0.029865658675666804,0.8134807860788086,0.11888264701738224,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.8,30,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8880898943295719,0.153397199406482,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,0.04079447270077288,0.9125195785081897,0.1193740082770996,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8953499970021447,0.16460550564960985,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,0.04856304780860395,0.9515198070393182,0.11894879059003445,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.9,5,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001920463823442,0.2656241556453792,0.9019120133135472,0.2721663268893612,False,True,False,0.003028674281625877,0.14551673070837698,0.24722531132002185,0.01696686692035224,0.6039013261487833,0.24607541280123066,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.9,10,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001920463823442,0.2656241556453792,0.904783051647771,0.2773023326005253,False,True,False,0.003028674281625877,0.14551673070837698,0.24722531132002185,0.029249103142205832,0.8333523583385288,0.2445580709444365,True,resolved_rules,CS_endpoint_calibrated,100
1300,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001920463823442,0.2656241556453792,0.912335643011879,0.28466199031555894,False,True,False,0.003028674281625877,0.14551673070837698,0.24722531132002185,0.044019945186601815,0.9567771193107015,0.24115154025902732,True,resolved_rules,CS_endpoint_calibrated,100
