material_id,ablation_mode,rho,G_reference_nm,G_comparison_nm,ratio,pct,delta_ln_G
E0021,full_material_model,0.8280000000000001,904.649587259496,529.008627925811,1.7100847500475276,41.523366021935026,0.536542930717744
E0021,full_material_model,0.8290000000000001,908.383150801194,531.839648922867,1.7080019375030409,41.45205704731704,0.5353242297351966
E0021,full_material_model,0.8300000000000001,912.1183002876318,534.6782520220488,1.7059199562319551,41.38060251028394,0.5341045289956953
E0021,full_material_model,0.8310000000000001,915.8553326523988,537.5246407893177,1.7038387883158783,41.309001364593435,0.5328838161356783
E0021,full_material_model,0.8320000000000001,919.5945452408188,540.3790213744762,1.7017584119046525,41.237252420525785,0.5316620764244383
E0021,full_material_model,0.8330000000000001,923.336235974428,543.2416026162925,1.699678801342848,41.1653543475426,0.530439292824127
E0021,full_material_model,0.8340000000000001,927.0807035156932,546.1125961502863,1.6975999272878284,41.09330567670024,0.5292154460452458
E0021,full_material_model,0.8350000000000001,930.8282474331904,548.99221651932,1.6955217568197216,41.021104802825235,0.527990514597788
E0021,full_material_model,0.8360000000000001,934.5791683674996,551.8806812871394,1.6934442535437204,40.948749986461685,0.5267644748382357
E0021,full_material_model,0.8370000000000001,938.3337681980328,554.7782111550245,1.691367377684971,40.876239355595686,0.5255373010125326
E0021,full_material_model,0.8380000000000001,942.092350211048,557.6850300817019,1.6892910861764203,40.80357090716541,0.5243089652952122
E0021,full_material_model,0.8390000000000001,945.8552192690804,560.6013654066975,1.6872153327398594,40.730742508361054,0.523079437824788
E0021,full_material_model,0.8400000000000001,949.6226819820388,563.5274479772885,1.685140067960471,40.65775189772194,0.5218486867355547
E0021,full_material_model,0.8410000000000001,953.3950468802065,566.4635122792542,1.6830652393550871,40.58459668603354,0.520616678185888
E0021,full_material_model,0.8420000000000001,957.1726245894048,569.4097965715987,1.680990791434422,40.5112743570308,0.5193833763831707
E0021,full_material_model,0.8430000000000001,960.9557280085656,572.3665430254557,1.678916665759458,40.437782267909654,0.5181487436054185
E0021,full_material_model,0.8440000000000001,964.7446724899748,575.3339978673771,1.676842800992203,40.36411764965142,0.5169127402197029
E0021,full_material_model,0.8450000000000001,968.5397760224548,578.3124115272242,1.674769132940977,40.29027760716185,0.5156753246974398
E0021,full_material_model,0.8460000000000001,972.3413594177556,581.3020387908881,1.6726955946004105,40.21625911922788,0.5144364536266188
E0021,full_material_model,0.8470000000000001,976.14974650043,584.3031389580794,1.670622116186275,40.14205903829305,0.5131960817210195
E0021,full_material_model,0.8480000000000001,979.965264301488,587.3159760054327,1.668548625165312,40.06767409005388,0.5119541618264826
E0021,full_material_model,0.8490000000000001,983.7882432561188,590.3408187551945,1.6664750462801403,39.993100872877015,0.5107106449242613
E0021,full_material_model,0.8500000000000001,987.6190174057914,593.3779410497609,1.6644013015693977,39.91833585703882,0.509465480131509
E0021,full_material_model,0.8510000000000001,991.4579246050484,596.4276219323634,1.6623273103831575,39.84337538378616,0.5082186146989115
E0021,full_material_model,0.8520000000000001,995.3053067333192,599.4901458341964,1.6602529893937494,39.76821566421901,0.5069699940055031
E0021,full_material_model,0.8530000000000001,999.1615099120958,602.5658027683147,1.658178252602017,39.692852777993096,0.5057195615506667
E0021,full_material_model,0.8540000000000001,1003.0268847278217,605.6548885306285,1.656103011339101,39.61728267184212,0.5044672589433387
E0021,full_material_model,0.8550000000000001,1006.9017864608644,608.7577049083553,1.654027174263769,39.54150115791695,0.5032130258884059
E0021,full_material_model,0.8560000000000001,1010.7865753209558,611.8745598962968,1.6519506473553474,39.46550391194028,0.5019568001702999
E0021,full_material_model,0.8570000000000001,1014.6816166894909,615.0057679213328,1.649873333902263,39.389286471173484,0.500698517633765
E0021,full_material_model,0.8580000000000001,1018.5872813691224,618.1516500755474,1.6477951344862312,39.312844232193235,0.4994381121617921
E0021,full_material_model,0.8590000000000001,1022.5039458410675,621.3125343584213,1.6457159469620612,39.23617244847339,0.4981755156506748
E0021,full_material_model,0.8600000000000001,1026.4319925305988,624.4887559285481,1.643635666433103,39.159266227768946,0.4969106579821704
E0021,full_material_model,0.8610000000000001,1030.371810081193,627.6806573653641,1.641554185222292,39.08212052929679,0.4956434669927091
E0021,full_material_model,0.8620000000000001,1034.3237936378448,630.8885889413982,1.639471392838777,39.004730160708675,0.4943738684396168
E0021,full_material_model,0.8630000000000001,1038.2883451400717,634.1129089055901,1.637387175940077,38.927089774850145,0.4931017859642771
E0021,full_material_model,0.8640000000000001,1042.2658736251694,637.3539837782396,1.6353014182897374,38.84919386630023,0.4918271410521916
E0021,full_material_model,0.8650000000000001,1046.2567955423026,640.6121886582039,1.6332140007103877,38.771036767684016,0.490549852989843
E0021,full_material_model,0.8660000000000001,1050.261535078043,643.8879075429742,1.6311248010321528,38.69261264575132,0.4892698388182925
E0021,full_material_model,0.8670000000000001,1054.280524494016,647.1815336623155,1.6290336940363248,38.613915497213675,0.4879870132834243
E0021,full_material_model,0.8680000000000001,1058.3142044773294,650.4934698261824,1.6269405513941906,38.53493914433076,0.4867012887827361
E0021,full_material_model,0.8690000000000001,1062.3630245045183,653.824128787682,1.6248452416008992,38.45567723023656,0.4854125753085627
E0021,full_material_model,0.8700000000000001,1066.4274432197656,657.1739336218819,1.6227476299042558,38.37612321399592,0.4841207803876264
E0021,full_material_model,0.8710000000000001,1070.5079288282084,660.5433181213267,1.620647578228292,38.29627036538012,0.4828258090167792
E0021,full_material_model,0.8720000000000001,1074.6049595051952,663.9327272091688,1.6185449450914715,38.2161117593503,0.4815275635948075
E0021,full_material_model,0.8730000000000001,1078.7190238223873,667.3426173708848,1.616439585519344,38.135640270235584,0.4802259438501379
E0021,full_material_model,0.8740000000000001,1082.8506211916792,670.7734571055988,1.614331350951485,38.05484856559335,0.4789208467642983
E0021,full_material_model,0.8750000000000001,1087.0002623279508,674.2257273981099,1.6122200891425047,37.973729099736474,0.4776121664909482
E0021,full_material_model,0.8760000000000001,1091.1684697317378,677.6999222127812,1.6101056440569246,37.892274106912865,0.4762997942703036
E0021,full_material_model,0.8770000000000001,1095.3557781929678,681.1965490105326,1.6079878557576657,37.810475594119985,0.4749836183387436
E0021,full_material_model,0.8780000000000001,1099.5627353169907,684.7161292902482,1.6058665602879216,37.7283253335379,0.4736635238333988
E0021,full_material_model,0.8790000000000001,1103.7899020741938,688.2591991560091,1.6037415895461145,37.64581485456041,0.4723393926914729
E0021,full_material_model,0.8800000000000001,1108.0378533745975,691.8263099116435,1.6016127711536594,37.56293543540559,0.471011103544067
E0021,full_material_model,0.8810000000000001,1112.307178668898,695.4180286841951,1.599479928315206,37.47967809428289,0.469678531604227
E0021,full_material_model,0.8820000000000001,1116.59848257753,699.0349390780124,1.5973428796710225,37.3960335800944,0.4683415485489383
E0021,full_material_model,0.8830000000000001,1120.9123855494288,702.6776418612868,1.5952014391411422,37.31199236264475,0.4670000223947529
E0021,full_material_model,0.8840000000000001,1125.2495245522794,706.3467556869783,1.593055415760896,37.22754462233401,0.4656538173667333
E0021,full_material_model,0.8850000000000001,1129.6105537961605,710.0429178502222,1.59090461350738,37.14268023930392,0.4643027937603478
E0021,full_material_model,0.8860000000000001,1133.9961454926306,713.7667850844394,1.5887488311164235,37.05738878200817,0.4629468077959522
E0021,full_material_model,0.8870000000000001,1138.406990651442,717.5190343985442,1.5865878618895517,36.97165949517306,0.4615857114654457
E0021,full_material_model,0.8880000000000001,1142.8437999172113,721.3003639578069,1.584421493490419,36.8854812871139,0.4602193523706695
E0021,full_material_model,0.8890000000000001,1147.307304448567,725.1114940111174,1.582249507730154,36.79884271636975,0.4588475735530864
E0021,full_material_model,0.8900000000000001,1151.7982568424463,728.9531678675995,1.5800716803409909,36.71173197761554,0.457470213314235
E0021,full_material_model,0.8910000000000001,1156.317432106429,732.826152925738,1.5778877807375495,36.62413688680879,0.4560871050264273
E0021,full_material_model,0.8920000000000001,1160.8656286821993,736.7312417584224,1.5756975717650543,36.53604486552412,0.4546980769331137
E0021,full_material_model,0.8930000000000001,1165.4436695234551,740.6692532575677,1.5735008094337246,36.44744292442516,0.4533029519382866
E0021,full_material_model,0.8940000000000001,1170.052403231847,744.6410338422495,1.5712972426385514,36.35831764582102,0.4519015473842743
E0021,full_material_model,0.8950000000000001,1174.6927052547785,748.6474587346001,1.5690866128635503,36.26865516524796,0.4504936748171869
E0021,full_material_model,0.8960000000000001,1179.3654791492174,752.6894333080351,1.5668686538695793,36.17844115201525,0.4490791397392618
E0021,full_material_model,0.8970000000000001,1184.0716579159798,756.7678945127548,1.564643091364684,36.087660788646794,0.4476577413472629
E0021,full_material_model,0.8980000000000001,1188.812205409297,760.8838123838458,1.5624096426558916,35.99629874914679,0.4462292722560463
E0021,full_material_model,0.8990000000000001,1193.5881178268603,765.0381916377456,1.5601680162812557,35.904339176010424,0.444793518206316
E0021,full_material_model,0.9000000000000001,1198.4004252859772,769.2320733633031,1.5579179116209063,35.81176565589591,0.443350257755541
E0021,full_material_model,0.901,1203.2501934918869,773.4665368141816,1.5556590184857046,35.718561193865554,0.4418992619508892
E0021,full_material_model,0.902,1208.1385255048351,777.742701309919,1.5533910166820193,35.624708186097294,0.4404402939829669
E0021,full_material_model,0.903,1213.0665636130166,782.0617282535693,1.551113575551036,35.53018839095982,0.4389731088190461
E0021,full_material_model,0.904,1218.0354913191263,786.4248232745479,1.5488263534808329,35.434982898334624,0.4374974528143411
E0021,full_material_model,0.905,1223.046535448893,790.8332385060202,1.5465289973893566,35.339072097059535,0.4360130632997959
E0021,full_material_model,0.906,1228.1009683907344,795.2882750070278,1.5442211421762528,35.24243564035708,0.434519668144697
E0021,full_material_model,0.907,1233.200110476419,799.7912853404259,1.54190241014131,35.1450524090981,0.4330169852922751
E0021,full_material_model,0.908,1238.345332513573,804.3436763187137,1.539572410367145,35.046900472740504,0.4315047222663337
E0021,full_material_model,0.909,1243.538058481765,808.9469119309414,1.5372307380634684,34.94795704776543,0.4299825756467194
E0021,full_material_model,0.91,1248.7797684050404,813.6025164650898,1.5348769738701062,34.848198453420274,0.428450230511301
E0021,full_material_model,0.911,1254.0720014149308,818.3120778416713,1.532510683115655,34.74760006455809,0.4269073598418796
E0021,full_material_model,0.912,1259.4163590192834,823.0772511757896,1.5301314150283838,34.646136261345234,0.4253536238912366
E0021,full_material_model,0.913,1264.814508593716,827.8997625865532,1.5277387018956723,34.54378037558618,0.4237886695082509
E0021,full_material_model,0.914,1270.268187114135,832.781413274581,1.5253320581679546,34.440504633392436,0.4222121294177491
E0021,full_material_model,0.915,1275.77920515052,837.7240838903822,1.5229109795027191,34.33628009389406,0.4206236214514096
E0021,full_material_model,0.916,1281.349451144216,842.7297392186748,1.520474941743721,34.231076583664496,0.4190227477257036
E0021,full_material_model,0.917,1286.980895993177,847.8004332062546,1.5180233998300845,34.12486262649626,0.4174090937624586
E0021,full_material_model,0.918,1292.675597972113,852.9383143638696,1.5155557866294287,34.01760536812811,0.4157822275471831
E0021,full_material_model,0.9190000000000002,1298.435708017276,858.1456315757345,1.5130715116886129,33.90927049548482,0.4141416985198158
E0021,full_material_model,0.9200000000000002,1304.2634754087142,863.4247403538893,1.510569959894987,33.79982214994407,0.4124870364920015
