candidate_id,path_label,stage,physical_time_s,physical_time_h,T_C,rho,G_mean_nm,G50_nm,G90_nm,rho_dot,G_dot,growth_fraction_from_switch,target_attained,classification,solver_step_s,record_kind,activity,renewal_activity,connected_eligibility,densification_eligibility,tau_nuc_s,tau_exchange_s,tau_transport_s,sigma_base,sigma_act_total,stress_concentration,phi_open,phi_connected,phi_GBseg,phi_TJ,phi_iso,phi_closed,N_open,N_connected,N_GBseg,N_TJ,N_iso,N_closed,pore_radius_proxy_D50,pore_radius_proxy_D90,closed_radius_proxy_D50,closed_radius_proxy_D90,D50_nm,D90_nm,large_pore_fraction,connected_fine_pore_fraction,removable_pore_fraction,closed_fraction,isolated_fraction,closed_accommodation_capacity,closed_accommodation_available,closed_accommodation_used,closed_accommodation_recovery,closed_accommodation_factor,P_comp_closed,Lambda_closed,K_closed,Lambda_over_K_closed,closed_shrinkage_flux,open_shrinkage_flux,rho_dot_open,rho_dot_closed,closed_pore_contribution_to_rho_dot,open_pore_contribution_to_rho_dot,PR_damage_memory,PR_redistribution_rate,H_PR,H_dens,w_PR,w_dens,cumulative_PR_surface_energy_loss,cumulative_densifying_work,cumulative_non_densifying_work,cumulative_PR_redistributed_volume,cumulative_open_pore_removed,cumulative_closed_pore_removed,X_J,C_TJ,C_GBseg,f_clean_GB,migration_factor,pore_drag,persistent_junction_drag,P_TJ_multihit,P_persistent_junction_drag,P_clean_GB,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,residual_stress,scan_T2_C
693168,T2_900C,first_step,0.0,0.0,1400.0,0.7,102.95481792457316,81.6452103611268,150.33536985673965,0.0001652111461782,0.2788914426386925,-0.1205461473359382,False,DENSIFICATION_EXHAUSTION_FAILURE,12.105720747451688,solver_state,0.9586263489399244,0.9586263489399244,0.5808905609186248,1.0,,,,,,0.0,0.2968838985529751,0.2048970689075034,0.1742347923590129,0.0306622765484905,0.0919868296454716,0.003116101447025,0.2968838985529751,0.2048970689075034,0.1742347923590129,0.0306622765484905,0.0919868296454716,0.003116101447025,1.0,1.0,1.0,1.0,,,0.0,0.5807826411967095,0.5807826411967095,0.0103870048234166,0.3066227654849052,0.9090423597991542,0.9090423597991542,0.0,0.0,1.0,1.0,,,,8.558859877705606e-06,0.0001566522863005,0.0001566522863005,8.558859877705606e-06,8.558859877705606e-06,0.0001566522863005,0.0,0.0001220299647875,,,,,,,,0.0,0.0,0.0,0.1,0.1021806085644896,0.5808905609186248,0.3169288305168856,2.05658013230842e-05,0.0,30.94300217087635,0.0011802295682127,,,0.9525487726954504,48.22310857500472,0.0197529524919341,0.0011802295682127,0.0,900.0
693168,T2_900C,first_step,12.105720747451688,0.0033627002076254,1400.0,0.702,106.24842753472326,85.27269883619763,152.34464220559173,0.0002134791002782,0.1410867597154357,-0.0924116926381504,False,DENSIFICATION_EXHAUSTION_FAILURE,9.368598600017352,solver_state,0.1445191345050097,0.1445191345050097,0.5762038090166259,1.0,,,,,,0.5918836329542403,0.2761289026054689,0.2025804343462531,0.1716743810756095,0.0309060532706436,0.0735484682592158,0.021871097394531,0.2767970827188782,0.2032486144596861,0.1723425611890899,0.0309060532705961,0.0735484682591921,0.0219747085621271,0.9991359597955344,0.9991670593730878,0.9984197912506528,0.9985019786067576,,,0.0007396796072796,0.5760885270993609,0.5760885270993609,0.0733929442769499,0.2468069404671671,0.9090423597991542,0.9086946704322698,0.0003476893668843,3.457246012008778e-09,0.9996175212704488,0.9996175212704488,,,,6.037580596314109e-05,0.0001531032943151,0.0001531032943151,6.037580596314109e-05,6.037580596314109e-05,0.0001531032943151,0.0049582535925847,0.0007249623613762,,,,,,,,0.0014772606765394,0.0018963888324039,0.000103611167596,0.1049346142067932,0.1036828130544691,0.5762038090108422,0.3201133779346885,1.114966403571486e-05,0.6787171682239252,32.469919952008745,0.0011918316213865,,,0.9989593465870382,48.22310857500472,0.0207153660580235,0.0011918316213865,0.5918836329542403,900.0
693168,T2_900C,first_step,21.47431934746904,0.0059650887076302,1400.0,0.704,107.558767074686,86.69823234437968,153.24636121133304,0.0002439113211396,0.0533894064583119,-0.0812185966767496,False,DENSIFICATION_EXHAUSTION_FAILURE,8.199701394157946,solver_state,0.000145343925242,0.000145343925242,0.564881176975178,1.0,,,,,,2.763794719282876,0.2610883242574706,0.1991972878393467,0.1671704421440565,0.0320268456952902,0.0618910364181238,0.0349116757425295,0.2648285417796158,0.2029375053615165,0.1709106596662754,0.032026845695241,0.0618910364180993,0.0355809236013467,0.9950286847268552,0.9952964508570572,0.9936935734915002,0.993725663898,,,0.0041644840401706,0.5647650072434339,0.5647650072434339,0.1179448504815185,0.2090913392504184,0.9090423597991542,0.906781521959288,0.0022608378398661,2.2480620203366843e-08,0.9975129455569424,0.9975129455569424,,,,9.775766395059195e-05,0.000146153657189,0.000146153657189,9.775766395059195e-05,9.775766395059195e-05,0.000146153657189,0.027915555242656,0.000756015484485,,,,,,,,0.0082691420403938,0.0033307521411827,0.0006692478588172,0.1277826206661263,0.1081709696474034,0.5648811769707633,0.3269478533818332,4.281752856778878e-06,3.821258279547912,39.53977908672216,0.0012470054426367,,,1.2143138181111115,48.22310857500472,0.0251811601117005,0.0012470054426367,2.763794719282876,900.0
693168,T2_900C,first_step,29.67402074162699,0.0082427835393408,1400.0,0.706,107.995286730786,87.16042192356406,153.54823668570185,0.0002673157494906,0.0356849873947819,-0.0774897872722012,False,DENSIFICATION_EXHAUSTION_FAILURE,7.481788872563146,solver_state,3.36379452638254e-07,3.36379452638254e-07,0.5551176182573838,1.0,,,,,,4.662949944139177,0.2491507857189363,0.1962193374918825,0.1631695196159614,0.0330498178759211,0.0529314482270537,0.0448492142810637,0.2556949201287238,0.2027634719016947,0.1697136540258227,0.0330498178758719,0.0529314482270291,0.0463200457932662,0.9910346586761558,0.9913942363646016,0.9893111210121732,0.9893178406389198,,,0.0073107137076844,0.5549983660406851,0.5549983660406851,0.1525483478947745,0.1800389395478018,0.9090423597991542,0.9040522510523183,0.0049901087468358,4.9619100287950824e-08,0.9945105872206678,0.9945105872206678,,,,0.0001271275597215,0.000140188189769,0.000140188189769,0.0001271275597215,0.0001271275597215,0.000140188189769,0.0490054954251771,0.0007379579379109,,,,,,,,0.0144682432625312,0.0045291684877974,0.0014708315122025,0.1487721575657409,0.1123867398326082,0.5551176182536404,0.3324956419137513,2.8664148520752355e-06,6.7081840208121974,46.0345719452268,0.0012994752338571,,,1.4114091194060632,48.22310857500472,0.0292683147377527,0.0012994752338571,4.662949944139177,900.0
693168,T2_900C,first_step,37.15580961419013,0.0103210582261639,1400.0,0.708,108.26180400304378,87.44191411605641,153.72981737560804,0.000286404167411,0.0282168245691006,-0.0752131610140658,False,DENSIFICATION_EXHAUSTION_FAILURE,6.983138611701358,solver_state,1.804547191278751e-09,1.804547191278751e-09,0.5467795822911908,1.0,,,,,,6.30467075495141,0.2391882376656854,0.1935850139662484,0.1596240832798481,0.0339609306864002,0.0456032236994371,0.0528117623343145,0.2482296878815333,0.2026264641821208,0.1686655334957698,0.033960930686351,0.0456032236994125,0.0552337354082381,0.987231851794617,0.9876497298734602,0.985172781322334,0.9852007827183834,,,0.0101321254452355,0.5466578194515348,0.5466578194515348,0.1808621997750499,0.1561754236282092,0.9090423597991542,0.900792032293262,0.008250327505892,8.203705544150271e-08,0.99092415505509,0.99092415505509,,,,0.0001513237607337,0.0001350804066772,0.0001350804066772,0.0001513237607337,0.0001513237607337,0.0001350804066772,0.0679180964805468,0.0007219232668041,,,,,,,,0.0199894887508128,0.0055780269260764,0.0024219730739235,0.1675947209429203,0.1162773899889123,0.5467795822878811,0.3369430277232065,2.2701172145853604e-06,9.29706246663916,51.85883813964202,0.0013480057088785,,,1.5875157862499103,48.22310857500472,0.0329202291839137,0.0013480057088785,6.30467075495141,900.0
693168,T2_900C,first_step,44.13894822589149,0.0122608189516365,1400.0,0.71,108.45858962079932,87.64968464794777,153.86298670802557,0.0003024494447405,0.0240594790643925,-0.0735321918940896,False,DENSIFICATION_EXHAUSTION_FAILURE,6.612675390149868,solver_state,1.7424241209501877e-11,1.7424241209501877e-11,0.5394370549358327,1.0,,,,,,7.765493090735077,0.2305998815140644,0.1911936774148796,0.1564008358620018,0.0347928415528778,0.0394062040991847,0.0594001184859356,0.2419215588677521,0.2025153547685919,0.1677225132157633,0.0347928415528285,0.0394062040991601,0.0628788063563067,0.9835524778575898,0.9840160417344596,0.9812115382633364,0.981279531633793,,,0.0127260593897935,0.5393132271103509,0.5393132271103509,0.2048279947790884,0.1358834624109819,0.9090423597991542,0.8971454116290676,0.0118969481700865,1.1829719437404921e-07,0.9869126580936062,0.9869126580936062,,,,0.0001718757145755,0.0001305737301649,0.0001305737301649,0.0001718757145755,0.0001718757145755,0.0001305737301649,0.0853058542810906,0.0007073456592783,,,,,,,,0.0250307789899182,0.0065213121296289,0.003478687870371,0.1848997003585262,0.1199487295559824,0.5394370549328383,0.3406142155111792,1.9384163390310565e-06,11.677211237408487,57.21351829588265,0.0013938753907352,,,1.7488678539154197,48.22310857500472,0.0362661783031943,0.0013938753907352,7.765493090735077,900.0
693168,T2_900C,first_step,50.75162361604136,0.0140976732266781,1400.0,0.712,108.61752006338855,87.81754015845051,153.97011193834356,0.0003161956280058,0.0213997168979869,-0.0721745867537151,False,DENSIFICATION_EXHAUSTION_FAILURE,6.32519814588705,solver_state,2.6194380016354514e-13,2.6194380016354514e-13,0.5328395758678015,1.0,,,,,,9.089340997281305,0.223036890505673,0.188986356209877,0.1534216449577128,0.0355647112521642,0.0340505342957959,0.064963109494327,0.2364742250843244,0.2024236907885531,0.1668589795364381,0.0355647112521149,0.0340505342957713,0.0695783556726364,0.9799524247577688,0.980416833261932,0.9773864245464684,0.9774924961939384,,,0.0151495102408885,0.5327140449920583,0.5327140449920583,0.2255663524108578,0.1182310218604024,0.9090423597991542,0.8931964614807026,0.0158458983184515,1.575635437433058e-07,0.9825685809383486,0.9825685809383486,,,,0.0001896772966248,0.0001265183313809,0.0001265183313809,0.0001896772966248,0.0001896772966248,0.0001265183313809,0.101550818903764,0.0006938718326068,,,,,,,,0.0297082262233576,0.0073847538216906,0.0046152461783093,0.2010673270790046,0.1234626757028872,0.5328395758650522,0.3436977484320606,1.7263509275430524e-06,13.9009276802868,62.21626738297944,0.0014378286020954,,,1.8991162123202816,48.22310857500472,0.0393818704027853,0.0014378286020954,9.089340997281305,900.0
693168,T2_900C,first_step,57.07682176192841,0.0158546727116467,1400.0,0.714,108.75275667726264,87.96045525560696,154.06102210674072,0.0003281243973591,0.0195493423947348,-0.0710193774736606,False,DENSIFICATION_EXHAUSTION_FAILURE,6.095249289893933,solver_state,5.587370028968609e-15,5.587370028968609e-15,0.5268258234909471,1.0,,,,,,10.304457356763145,0.2162749689699559,0.1869248445073065,0.1506358832809139,0.0362889612263926,0.0293501244626494,0.0697250310300441,0.2316974374281634,0.2023473129655386,0.1660583517391952,0.0362889612263433,0.0293501244626248,0.075540023693282,0.9764337635446833,0.9769250441276612,0.9736562581668288,0.9738024708635712,,,0.0174393625411702,0.526698892590608,0.526698892590608,0.243793814790364,0.1026228128064664,0.9090423597991542,0.8889992436546127,0.0200431161445414,1.9929854047562945e-07,0.9779513947524184,0.9779513947524184,,,,0.0002053068819609,0.0001228175153981,0.0001228175153981,0.0002053068819609,0.0002053068819609,0.0001228175153981,0.1169002368925166,0.0006812728179084,,,,,,,,0.0340971030524456,0.0081850073367621,0.0058149926632378,0.2163436705913544,0.1268593297152554,0.5268258234883962,0.3463148467963484,1.5789365037757566e-06,16.002056411491953,66.9432266876364,0.0014803450105358,,,2.0406234809511288,48.22310857500472,0.0423162989954744,0.0014803450105358,10.304457356763145,900.0
693168,T2_900C,first_step,63.17207105182234,0.017547797514395,1400.0,0.716,108.87182124865132,88.08636966331285,154.14090288785263,0.0003385696133473,0.0181882618119587,-0.0700023119478852,False,DENSIFICATION_EXHAUSTION_FAILURE,5.90720466679327,solver_state,1.5864255788502682e-16,1.5864255788502682e-16,0.5212845644197992,1.0,,,,,,11.430354501474604,0.2101596688277198,0.1849826529253348,0.1480084439311075,0.0369742089942272,0.0251770159023849,0.0738403311722802,0.227460368018718,0.2022833521163577,0.1653091431221797,0.036974208994178,0.0251770159023603,0.080906720462001,0.9729726812166316,0.9734878661619442,0.969998969409062,0.9701856429412318,,,0.019621169649414,0.5211564927151673,0.5211564927151673,0.2600011660995784,0.0886514644450174,0.9090423597991542,0.8845909196357506,0.0244514401634035,2.4313266968822377e-07,0.9731019793524188,0.9731019793524188,,,,0.0002191651020369,0.0001194045113103,0.0001194045113103,0.0002191651020369,0.0002191651020369,0.0001194045113103,0.1315253989610329,0.0006693898390939,,,,,,,,0.038249630712026,0.0089336107102792,0.0070663892897207,0.2308992061521515,0.1301665375275328,0.521284564417414,0.3485488980550533,1.470606351544428e-06,18.004044749567193,71.4471463721965,0.0015217560230919,,,2.1750260015868066,48.22310857500472,0.045103396812419,0.0015217560230919,11.430354501474604,900.0
693168,T2_900C,first_step,69.0792757186156,0.0191886876996154,1400.0,0.718,108.97918706880074,88.19999978851014,154.21282406077356,0.0003477743411471,0.0171467810674939,-0.069085178723056,False,DENSIFICATION_EXHAUSTION_FAILURE,5.750855550190156,solver_state,5.725035013691246e-18,5.725035013691246e-18,0.5161352372706207,1.0,,,,,,12.481211955593366,0.2045792456055215,0.1831404951210243,0.1455137625178997,0.0376267326031245,0.0214387504844971,0.0774207543944786,0.2236684802046324,0.2022297297201598,0.1646029971170845,0.0376267326030753,0.0214387504844725,0.0857817967977505,0.9695932925172038,0.970095431565952,0.9663969095205084,0.9666244954725728,,,0.0217135277097986,0.5160062500634742,0.5160062500634742,0.274541682249924,0.0760239378882877,0.9090423597991542,0.8799982778163253,0.0290440819828288,2.8879956125029653e-07,0.968049803543538,0.968049803543538,,,,0.0002315434357302,0.0001162309054169,0.0001162309054169,0.0002315434357302,0.0002315434357302,0.0001162309054169,0.1455509598287691,0.0006581072774682,,,,,,,,0.0422038534934258,0.009638957596728,0.0083610424032719,0.2448579950418846,0.1334046446210885,0.5161352372683767,0.3504601181105348,1.3878086028106907e-06,19.92395619368179,75.76641472137464,0.0015623024728817,,,2.303513961079674,48.22310857500472,0.0477678446941441,0.0015623024728817,12.481211955593366,900.0
