material_id,heating_rate_C_min,path_label,physical_time_s,physical_time_h,T_C,rho,tau_nuc,tau_exchange,tau_transport,activity,rho_dot,G_nm,G_dot_nm_s
E0021,1,1 C/min,961.6012306014824,0.2671114529448562,41.026687176691375,0.7000000000051315,172823517.61956906,1036941105717.4144,25923.52766986019,0.9998333611106475,5.336447397554314e-15,50.000000025965626,2.7002497857472113e-11
E0021,1,1 C/min,1021.701307514075,0.2838059187539097,42.02835512523458,0.7000000000054523,172823517.61956906,1036941105717.4144,25923.52767154299,0.9998333611106475,5.336447397547559e-15,50.000000027588484,2.700249785659569e-11
E0021,1,1 C/min,1081.8013844266677,0.30050038456296324,43.0300230737778,0.700000000005773,172823517.61956906,1036941105717.4144,25923.52767322579,0.9998333611106475,5.336447397540805e-15,50.00000002921133,2.700249785571927e-11
E0021,1,1 C/min,1141.9014613392603,0.3171948503720168,44.031691022321006,0.7000000000060936,172823517.61956906,1036941105717.4144,25923.527674908593,0.9998333611106475,5.33644739753405e-15,50.00000003083419,2.700249785484285e-11
E0021,1,1 C/min,1200.0,0.3333333333333333,45.0,0.7000000000064037,172823517.61956906,1036941105717.4144,25923.527676535352,0.9998333611106475,5.3364473975275204e-15,50.000000032402994,2.7002497853995615e-11
E0021,1,1 C/min,1202.001538251853,0.33388931618107026,45.033358970864214,0.7000000000064144,172823517.61956906,1036941105717.4144,25923.527676591395,0.9998333611106475,5.336447397527296e-15,50.00000003245704,2.7002497853966428e-11
E0021,1,1 C/min,1262.1016151644455,0.35058378199012374,46.03502691940743,0.7000000000067351,172823517.61956906,1036941105717.4144,25923.527678274197,0.9998333611106475,5.3364473975205406e-15,50.00000003407989,2.7002497853090007e-11
E0021,1,1 C/min,1322.2016920770382,0.3672782477991773,47.03669486795064,0.7000000000070559,172823517.61956906,1036941105717.4144,25923.527679957002,0.9998333611106475,5.336447397513786e-15,50.00000003570274,2.7002497852213587e-11
E0021,1,1 C/min,1382.301768989631,0.3839727136082308,48.03836281649385,0.7000000000073766,172823517.61956906,1036941105717.4144,25923.527681639804,0.9998333611106475,5.336447397507031e-15,50.0000000373256,2.7002497851337163e-11
E0021,1,1 C/min,1442.4018459022236,0.40066717941728436,49.04003076503706,0.7000000000076972,172823517.61956906,1036941105717.4144,25923.527683322605,0.9998333611106475,5.336447397500277e-15,50.00000003894844,2.7002497850460743e-11
E0021,1,1 C/min,1502.5019228148162,0.41736164522633784,50.04169871358027,0.700000000008018,172823517.61956906,1036941105717.4144,25923.527685005407,0.9998333611106475,5.336447397493523e-15,50.0000000405713,2.7002497849584322e-11
E0021,1,1 C/min,1562.6019997274088,0.4340561110353913,51.04336666212348,0.7000000000083387,172823517.61956906,1036941105717.4144,25923.527686688212,0.9998333611106475,5.336447397486768e-15,50.00000004219415,2.7002497848707898e-11
E0021,1,1 C/min,1622.7020766400015,0.45075057684444486,52.04503461066669,0.7000000000086595,172823517.61956906,1036941105717.4144,25923.527688371014,0.9998333611106475,5.336447397480014e-15,50.000000043817,2.700249784783148e-11
E0021,1,1 C/min,1682.802153552594,0.46744504265349834,53.0467025592099,0.7000000000089802,172823517.61956906,1036941105717.4144,25923.527690053816,0.9998333611106475,5.336447397473259e-15,50.000000045439855,2.700249784695506e-11
E0021,1,1 C/min,1742.902230465187,0.48413950846255194,54.04837050775311,0.700000000009301,172823517.61956906,1036941105717.4144,25923.527691736617,0.9998333611106475,5.3364473974665044e-15,50.000000047062706,2.7002497846078637e-11
E0021,1,1 C/min,1800.0,0.5,55.0,0.7000000000096056,172823517.61956906,1036941105717.4144,25923.527693335356,0.9998333611106475,5.336447397460087e-15,50.00000004860449,2.7002497845246e-11
E0021,1,1 C/min,1803.0023073777795,0.5008339742716055,55.05003845629633,0.7000000000096216,172823517.61956906,1036941105717.4144,25923.52769341942,0.9998333611106475,5.3364473974597494e-15,50.00000004868556,2.7002497845202216e-11
E0021,1,1 C/min,1863.1023842903721,0.5175284400806589,56.051706404839535,0.7000000000099423,172823517.61956906,1036941105717.4144,25923.52769510222,0.9998333611106475,5.336447397452995e-15,50.00000005030841,2.7002497844325796e-11
E0021,1,1 C/min,1923.2024612029647,0.5342229058897124,57.05337435338274,0.7000000000102631,172823517.61956906,1036941105717.4144,25923.527696785022,0.9998333611106475,5.33644739744624e-15,50.000000051931266,2.7002497843449372e-11
E0021,1,1 C/min,1983.3025381155574,0.550917371698766,58.05504230192596,0.7000000000105838,172823517.61956906,1036941105717.4144,25923.527698467824,0.9998333611106475,5.336447397439486e-15,50.00000005355411,2.7002497842572952e-11
E0021,1,1 C/min,2043.40261502815,0.5676118375078194,59.056710250469166,0.7000000000109046,172823517.61956906,1036941105717.4144,25923.527700150626,0.9998333611106475,5.336447397432731e-15,50.00000005517697,2.7002497841696534e-11
E0021,1,1 C/min,2103.502691940743,0.584306303316873,60.05837819901238,0.7000000000112252,172823517.61956906,1036941105717.4144,25923.527701833427,0.9998333611106475,5.336447397425976e-15,50.00000005679982,2.700249784082011e-11
E0021,1,1 C/min,2163.6027688533354,0.6010007691259265,61.06004614755559,0.7000000000115459,172823517.61956906,1036941105717.4144,25923.52770351623,0.9998333611106475,5.336447397419222e-15,50.00000005842267,2.700249783994369e-11
E0021,1,1 C/min,2223.702845765928,0.61769523493498,62.061714096098804,0.7000000000118667,172823517.61956906,1036941105717.4144,25923.52770519903,0.9998333611106475,5.336447397412467e-15,50.00000006004552,2.700249783906727e-11
E0021,1,1 C/min,2283.8029226785206,0.6343897007440336,63.06338204464201,0.7000000000121874,172823517.61956906,1036941105717.4144,25923.527706881832,0.9998333611106475,5.3364473974057124e-15,50.00000006166837,2.7002497838190846e-11
E0021,1,1 C/min,2343.9029995911133,0.651084166553087,64.06504999318523,0.7000000000125082,172823517.61956906,1036941105717.4144,25923.527708564634,0.9998333611106475,5.3364473973989574e-15,50.000000063291225,2.7002497837314426e-11
E0021,1,1 C/min,2400.0,0.6666666666666666,65.0,0.7000000000128075,172823517.61956906,1036941105717.4144,25923.52771013535,0.9998333611106475,5.336447397392653e-15,50.00000006480599,2.7002497836496383e-11
E0021,1,1 C/min,2404.003076503706,0.6677786323621405,65.06671794172843,0.7000000000128288,172823517.61956906,1036941105717.4144,25923.527710247436,0.9998333611106475,5.336447397392203e-15,50.00000006491408,2.7002497836438005e-11
E0021,1,1 C/min,2464.1031534162985,0.6844730981711941,66.06838589027164,0.7000000000131495,172823517.61956906,1036941105717.4144,25923.527711930237,0.9998333611106475,5.336447397385448e-15,50.00000006653693,2.7002497835561585e-11
E0021,1,1 C/min,2524.203230328891,0.7011675639802475,67.07005383881486,0.7000000000134703,172823517.61956906,1036941105717.4144,25923.52771361304,0.9998333611106475,5.336447397378694e-15,50.00000006815978,2.7002497834685164e-11
E0021,1,1 C/min,2584.3033072414837,0.717862029789301,68.07172178735806,0.700000000013791,172823517.61956906,1036941105717.4144,25923.52771529584,0.9998333611106475,5.336447397371939e-15,50.00000006978264,2.7002497833808744e-11
E0021,1,1 C/min,2644.4033841540763,0.7345564955983546,69.07338973590127,0.7000000000141118,172823517.61956906,1036941105717.4144,25923.527716978646,0.9998333611106475,5.336447397365185e-15,50.00000007140548,2.700249783293232e-11
E0021,1,1 C/min,2704.5034610666694,0.7512509614074082,70.07505768444449,0.7000000000144324,172823517.61956906,1036941105717.4144,25923.527718661448,0.9998333611106475,5.33644739735843e-15,50.00000007302834,2.70024978320559e-11
E0021,1,1 C/min,2764.603537979262,0.7679454272164616,71.0767256329877,0.7000000000147532,172823517.61956906,1036941105717.4144,25923.52772034425,0.9998333611106475,5.3364473973516755e-15,50.00000007465119,2.700249783117948e-11
E0021,1,1 C/min,2824.7036148918546,0.7846398930255152,72.0783935815309,0.7000000000150739,172823517.61956906,1036941105717.4144,25923.52772202705,0.9998333611106475,5.3364473973449204e-15,50.00000007627404,2.700249783030306e-11
E0021,1,1 C/min,2884.803691804447,0.8013343588345687,73.08006153007412,0.7000000000153946,172823517.61956906,1036941105717.4144,25923.527723709853,0.9998333611106475,5.336447397338166e-15,50.00000007789689,2.7002497829426635e-11
E0021,1,1 C/min,2944.90376871704,0.8180288246436221,74.08172947861733,0.7000000000157154,172823517.61956906,1036941105717.4144,25923.527725392654,0.9998333611106475,5.336447397331412e-15,50.00000007951975,2.7002497828550218e-11
E0021,1,1 C/min,3000.0,0.8333333333333334,75.0,0.7000000000160094,172823517.61956906,1036941105717.4144,25923.52772693535,0.9998333611106475,5.3364473973252194e-15,50.000000081007485,2.7002497827746764e-11
E0021,1,1 C/min,3005.0038456296325,0.8347232904526757,75.08339742716053,0.7000000000160361,172823517.61956906,1036941105717.4144,25923.527727075456,0.9998333611106475,5.336447397324657e-15,50.000000081142595,2.7002497827673797e-11
E0021,1,1 C/min,3065.103922542225,0.8514177562617292,76.08506537570375,0.7000000000163568,172823517.61956906,1036941105717.4144,25923.527728758258,0.9998333611106475,5.336447397317903e-15,50.00000008276545,2.7002497826797373e-11
E0021,1,1 C/min,3125.2039994548177,0.8681122220707826,77.08673332424696,0.7000000000166775,172823517.61956906,1036941105717.4144,25923.52773044106,0.9998333611106475,5.336447397311148e-15,50.000000084388304,2.7002497825920953e-11
E0021,1,1 C/min,3185.3040763674103,0.8848066878798362,78.08840127279016,0.7000000000169982,172823517.61956906,1036941105717.4144,25923.52773212386,0.9998333611106475,5.3364473973043935e-15,50.000000086011156,2.7002497825044533e-11
E0021,1,1 C/min,3245.404153280003,0.9015011536888897,79.09006922133338,0.7000000000173189,172823517.61956906,1036941105717.4144,25923.527733806663,0.9998333611106475,5.336447397297639e-15,50.00000008763401,2.700249782416811e-11
E0021,1,1 C/min,3305.5042301925955,0.9181956194979431,80.0917371698766,0.7000000000176396,172823517.61956906,1036941105717.4144,25923.527735489464,0.9998333611106475,5.336447397290884e-15,50.000000089256865,2.7002497823291688e-11
E0021,1,1 C/min,3365.604307105188,0.9348900853069967,81.0934051184198,0.7000000000179604,172823517.61956906,1036941105717.4144,25923.527737172266,0.9998333611106475,5.33644739728413e-15,50.00000009087971,2.7002497822415268e-11
E0021,1,1 C/min,3425.7043840177807,0.9515845511160502,82.09507306696301,0.700000000018281,172823517.61956906,1036941105717.4144,25923.527738855068,0.9998333611106475,5.336447397277376e-15,50.00000009250256,2.7002497821538844e-11
E0021,1,1 C/min,3485.804460930374,0.9682790169251039,83.09674101550623,0.7000000000186017,172823517.61956906,1036941105717.4144,25923.52774053787,0.9998333611106475,5.336447397270621e-15,50.00000009412542,2.7002497820662424e-11
E0021,1,1 C/min,3545.9045378429664,0.9849734827341573,84.09840896404944,0.7000000000189225,172823517.61956906,1036941105717.4144,25923.52774222067,0.9998333611106475,5.3364473972638666e-15,50.00000009574826,2.7002497819786003e-11
E0021,1,1 C/min,3600.0,1.0,85.0,0.7000000000192111,172823517.61956906,1036941105717.4144,25923.527743735343,0.9998333611106475,5.336447397257787e-15,50.00000009720898,2.7002497818997144e-11
E0021,1,1 C/min,3606.004614755559,1.001667948543211,85.10007691259266,0.7000000000192432,172823517.61956906,1036941105717.4144,25923.527743903473,0.9998333611106475,5.336447397257112e-15,50.00000009737112,2.700249781890958e-11
E0021,1,1 C/min,3666.1046916681516,1.0183624143522643,86.10174486113586,0.7000000000195639,172823517.61956906,1036941105717.4144,25923.527745586274,0.9998333611106475,5.336447397250357e-15,50.00000009899397,2.700249781803316e-11
E0021,1,1 C/min,3726.2047685807443,1.0350568801613178,87.10341280967907,0.7000000000198846,172823517.61956906,1036941105717.4144,25923.52774726908,0.9998333611106475,5.336447397243602e-15,50.00000010061682,2.700249781715674e-11
E0021,1,1 C/min,3786.304845493337,1.0517513459703713,88.10508075822229,0.7000000000202053,172823517.61956906,1036941105717.4144,25923.52774895188,0.9998333611106475,5.336447397236848e-15,50.000000102239675,2.7002497816280315e-11
E0021,1,1 C/min,3846.4049224059295,1.0684458117794249,89.10674870676549,0.7000000000205261,172823517.61956906,1036941105717.4144,25923.527750634683,0.9998333611106475,5.336447397230093e-15,50.000000103862526,2.7002497815403898e-11
E0021,1,1 C/min,3906.504999318522,1.0851402775884784,90.1084166553087,0.7000000000208468,172823517.61956906,1036941105717.4144,25923.527752317485,0.9998333611106475,5.336447397223339e-15,50.00000010548538,2.7002497814527477e-11
E0021,1,1 C/min,3966.6050762311147,1.101834743397532,91.11008460385192,0.7000000000211675,172823517.61956906,1036941105717.4144,25923.52775400029,0.9998333611106475,5.336447397216584e-15,50.000000107108235,2.7002497813651053e-11
E0021,1,1 C/min,4026.7051531437073,1.1185292092065853,92.11175255239512,0.7000000000214882,172823517.61956906,1036941105717.4144,25923.52775568309,0.9998333611106475,5.3364473972098296e-15,50.00000010873108,2.7002497812774633e-11
E0021,1,1 C/min,4086.8052300563,1.1352236750156388,93.11342050093833,0.700000000021809,172823517.61956906,1036941105717.4144,25923.527757365893,0.9998333611106475,5.3364473972030746e-15,50.00000011035394,2.7002497811898212e-11
E0021,1,1 C/min,4146.905306968893,1.1519181408246923,94.11508844948155,0.7000000000221297,172823517.61956906,1036941105717.4144,25923.527759048695,0.9998333611106475,5.3364473971963196e-15,50.00000011197679,2.700249781102179e-11
E0021,1,1 C/min,4200.0,1.1666666666666667,95.0,0.700000000022413,172823517.61956906,1036941105717.4144,25923.527760535348,0.9998333611106475,5.336447397190353e-15,50.00000011341048,2.7002497810247528e-11
E0021,1,1 C/min,4207.005383881486,1.168612606633746,95.11675639802476,0.7000000000224504,172823517.61956906,1036941105717.4144,25923.527760731497,0.9998333611106475,5.336447397189565e-15,50.00000011359963,2.7002497810145368e-11
E0021,1,1 C/min,4267.105460794078,1.1853070724427994,96.11842434656796,0.7000000000227711,172823517.61956906,1036941105717.4144,25923.527762414302,0.9998333611106475,5.336447397182811e-15,50.00000011522249,2.700249780926895e-11
E0021,1,1 C/min,4327.205537706671,1.202001538251853,97.12009229511118,0.7000000000230918,172823517.61956906,1036941105717.4144,25923.527764097103,0.9998333611106475,5.336447397176056e-15,50.00000011684534,2.7002497808392527e-11
E0021,1,1 C/min,4387.305614619263,1.2186960040609063,98.12176024365438,0.7000000000234126,172823517.61956906,1036941105717.4144,25923.527765779905,0.9998333611106475,5.336447397169302e-15,50.00000011846819,2.7002497807516107e-11
E0021,1,1 C/min,4447.405691531856,1.23539046986996,99.12342819219761,0.7000000000237333,172823517.61956906,1036941105717.4144,25923.527767462707,0.9998333611106475,5.336447397162548e-15,50.000000120091045,2.7002497806639686e-11
E0021,1,1 C/min,4507.505768444448,1.2520849356790134,100.12509614074081,0.7000000000240539,172823517.61956906,1036941105717.4144,25923.52776914551,0.9998333611106475,5.3364473971557934e-15,50.0000001217139,2.7002497805763263e-11
E0021,1,1 C/min,4567.605845357041,1.2687794014880671,101.12676408928402,0.7000000000243747,172823517.61956906,1036941105717.4144,25923.52777082831,0.9998333611106475,5.336447397149038e-15,50.00000012333675,2.7002497804886842e-11
E0021,1,1 C/min,4627.705922269634,1.2854738672971207,102.12843203782724,0.7000000000246954,172823517.61956906,1036941105717.4144,25923.527772511112,0.9998333611106475,5.336447397142284e-15,50.000000124959605,2.7002497804010422e-11
E0021,1,1 C/min,4687.8059991822265,1.302168333106174,103.13009998637044,0.7000000000250161,172823517.61956906,1036941105717.4144,25923.527774193914,0.9998333611106475,5.33644739713553e-15,50.00000012658246,2.7002497803133998e-11
E0021,1,1 C/min,4747.90607609482,1.3188627989152277,104.13176793491365,0.7000000000253368,172823517.61956906,1036941105717.4144,25923.527775876715,0.9998333611106475,5.336447397128776e-15,50.00000012820531,2.700249780225758e-11
E0021,1,1 C/min,4800.0,1.3333333333333333,105.0,0.7000000000256148,172823517.61956906,1036941105717.4144,25923.527777335345,0.9998333611106475,5.336447397122921e-15,50.000000129611976,2.700249780149791e-11
E0021,1,1 C/min,4808.006153007412,1.335557264724281,105.13343588345687,0.7000000000256575,172823517.61956906,1036941105717.4144,25923.527777559517,0.9998333611106475,5.336447397122021e-15,50.00000012982816,2.700249780138116e-11
E0021,1,1 C/min,4868.106229920005,1.3522517305333346,106.13510383200008,0.7000000000259783,172823517.61956906,1036941105717.4144,25923.52777924232,0.9998333611106475,5.3364473971152665e-15,50.00000013145102,2.7002497800504737e-11
E0021,1,1 C/min,4928.206306832597,1.3689461963423881,107.13677178054328,0.7000000000262989,172823517.61956906,1036941105717.4144,25923.52778092512,0.9998333611106475,5.3364473971085114e-15,50.00000013307386,2.7002497799628316e-11
E0021,1,1 C/min,4988.30638374519,1.3856406621514417,108.1384397290865,0.7000000000266197,172823517.61956906,1036941105717.4144,25923.527782607922,0.9998333611106475,5.3364473971017564e-15,50.00000013469672,2.7002497798751896e-11
E0021,1,1 C/min,5048.406460657782,1.402335127960495,109.1401076776297,0.7000000000269404,172823517.61956906,1036941105717.4144,25923.527784290724,0.9998333611106475,5.336447397095002e-15,50.00000013631957,2.7002497797875472e-11
E0021,1,1 C/min,5108.506537570375,1.4190295937695487,110.14177562617292,0.7000000000272611,172823517.61956906,1036941105717.4144,25923.527785973525,0.9998333611106475,5.336447397088247e-15,50.000000137942415,2.700249779699905e-11
E0021,1,1 C/min,5168.606614482967,1.435724059578602,111.14344357471613,0.7000000000275819,172823517.61956906,1036941105717.4144,25923.527787656327,0.9998333611106475,5.336447397081492e-15,50.00000013956527,2.7002497796122634e-11
E0021,1,1 C/min,5228.7066913955605,1.4524185253876556,112.14511152325935,0.7000000000279026,172823517.61956906,1036941105717.4144,25923.52778933913,0.9998333611106475,5.336447397074738e-15,50.000000141188124,2.700249779524621e-11
E0021,1,1 C/min,5288.806768308153,1.4691129911967091,113.14677947180255,0.7000000000282233,172823517.61956906,1036941105717.4144,25923.52779102193,0.9998333611106475,5.336447397067983e-15,50.000000142810975,2.700249779436979e-11
E0021,1,1 C/min,5348.906845220746,1.4858074570057627,114.14844742034576,0.700000000028544,172823517.61956906,1036941105717.4144,25923.527792704732,0.9998333611106475,5.336447397061228e-15,50.00000014443383,2.700249779349337e-11
E0021,1,1 C/min,5400.0,1.5,115.0,0.7000000000288167,172823517.61956906,1036941105717.4144,25923.52779413534,0.9998333611106475,5.336447397055486e-15,50.00000014581347,2.7002497792748293e-11
E0021,1,1 C/min,5409.006922133339,1.5025019228148164,115.15011536888898,0.7000000000288648,172823517.61956906,1036941105717.4144,25923.527794387534,0.9998333611106475,5.336447397054474e-15,50.00000014605668,2.700249779261695e-11
E0021,1,1 C/min,5469.106999045931,1.5191963886238697,116.15178331743218,0.7000000000291855,172823517.61956906,1036941105717.4144,25923.52779607034,0.9998333611106475,5.336447397047719e-15,50.00000014767953,2.7002497791740525e-11
E0021,1,1 C/min,5529.207075958524,1.5358908544329233,117.1534512659754,0.7000000000295062,172823517.61956906,1036941105717.4144,25923.52779775314,0.9998333611106475,5.3364473970409644e-15,50.00000014930239,2.7002497790864105e-11
E0021,1,1 C/min,5589.307152871116,1.5525853202419768,118.1551192145186,0.7000000000298269,172823517.61956906,1036941105717.4144,25923.527799435942,0.9998333611106475,5.3364473970342094e-15,50.00000015092523,2.7002497789987684e-11
E0021,1,1 C/min,5649.407229783709,1.5692797860510304,119.15678716306182,0.7000000000301476,172823517.61956906,1036941105717.4144,25923.527801118744,0.9998333611106475,5.336447397027455e-15,50.00000015254809,2.7002497789111264e-11
E0021,1,1 C/min,5709.507306696301,1.5859742518600837,120.15845511160502,0.7000000000304684,172823517.61956906,1036941105717.4144,25923.527802801545,0.9998333611106475,5.3364473970207e-15,50.00000015417094,2.7002497788234843e-11
E0021,1,1 C/min,5769.607383608894,1.6026687176691374,121.16012306014824,0.7000000000307891,172823517.61956906,1036941105717.4144,25923.527804484347,0.9998333611106475,5.336447397013946e-15,50.00000015579379,2.7002497787358423e-11
E0021,1,1 C/min,5829.707460521487,1.6193631834781907,122.16179100869144,0.7000000000311098,172823517.61956906,1036941105717.4144,25923.52780616715,0.9998333611106475,5.336447397007192e-15,50.00000015741664,2.7002497786482e-11
E0021,1,1 C/min,5889.80753743408,1.6360576492872443,123.16345895723467,0.7000000000314305,172823517.61956906,1036941105717.4144,25923.52780784995,0.9998333611106475,5.336447397000437e-15,50.000000159039494,2.700249778560558e-11
E0021,1,1 C/min,5949.907614346672,1.6527521150962978,124.16512690577787,0.7000000000317512,172823517.61956906,1036941105717.4144,25923.527809532752,0.9998333611106475,5.3364473969936825e-15,50.000000160662346,2.7002497784729158e-11
E0021,1,1 C/min,6000.0,1.6666666666666667,125.0,0.7000000000320186,172823517.61956906,1036941105717.4144,25923.52781093534,0.9998333611106475,5.336447396988052e-15,50.00000016201497,2.7002497783998677e-11
E0021,1,1 C/min,6010.007691259265,1.6694465809053514,125.16679485432108,0.700000000032072,172823517.61956906,1036941105717.4144,25923.527811215554,0.9998333611106475,5.3364473969869275e-15,50.0000001622852,2.7002497783852735e-11
E0021,1,1 C/min,6070.107768171857,1.6861410467144047,126.16846280286428,0.7000000000323927,172823517.61956906,1036941105717.4144,25923.527812898355,0.9998333611106475,5.336447396980173e-15,50.000000163908055,2.7002497782976314e-11
E0021,1,1 C/min,6130.20784508445,1.7028355125234584,127.1701307514075,0.7000000000327135,172823517.61956906,1036941105717.4144,25923.527814581157,0.9998333611106475,5.336447396973418e-15,50.0000001655309,2.7002497782099894e-11
E0021,1,1 C/min,6190.307921997043,1.719529978332512,128.17179869995073,0.7000000000330341,172823517.61956906,1036941105717.4144,25923.52781626396,0.9998333611106475,5.336447396966664e-15,50.00000016715376,2.700249778122347e-11
E0021,1,1 C/min,6250.407998909635,1.7362244441415653,129.17346664849393,0.7000000000333548,172823517.61956906,1036941105717.4144,25923.527817946764,0.9998333611106475,5.336447396959909e-15,50.00000016877661,2.7002497780347053e-11
E0021,1,1 C/min,6310.508075822228,1.752918909950619,130.17513459703713,0.7000000000336756,172823517.61956906,1036941105717.4144,25923.527819629566,0.9998333611106475,5.336447396953154e-15,50.00000017039946,2.7002497779470632e-11
E0021,1,1 C/min,6370.608152734821,1.7696133757596724,131.17680254558033,0.7000000000339963,172823517.61956906,1036941105717.4144,25923.527821312367,0.9998333611106475,5.3364473969464e-15,50.00000017202231,2.700249777859421e-11
E0021,1,1 C/min,6430.708229647414,1.786307841568726,132.17847049412356,0.7000000000343171,172823517.61956906,1036941105717.4144,25923.52782299517,0.9998333611106475,5.336447396939645e-15,50.00000017364517,2.7002497777717788e-11
E0021,1,1 C/min,6490.808306560006,1.8030023073777794,133.18013844266676,0.7000000000346378,172823517.61956906,1036941105717.4144,25923.52782467797,0.9998333611106475,5.3364473969328905e-15,50.00000017526801,2.7002497776841367e-11
E0021,1,1 C/min,6550.908383472599,1.819696773186833,134.18180639121,0.7000000000349584,172823517.61956906,1036941105717.4144,25923.527826360772,0.9998333611106475,5.3364473969261355e-15,50.00000017689087,2.7002497775964944e-11
E0021,1,1 C/min,6600.0,1.8333333333333333,135.0,0.7000000000352204,172823517.61956906,1036941105717.4144,25923.52782773534,0.9998333611106475,5.336447396920618e-15,50.00000017821647,2.7002497775249054e-11
E0021,1,1 C/min,6611.008460385191,1.8363912389958863,135.1834743397532,0.7000000000352792,172823517.61956906,1036941105717.4144,25923.527828043574,0.9998333611106475,5.336447396919381e-15,50.00000017851372,2.7002497775088523e-11
E0021,1,1 C/min,6671.108537297784,1.85308570480494,136.1851422882964,0.7000000000355999,172823517.61956906,1036941105717.4144,25923.52782972638,0.9998333611106475,5.336447396912626e-15,50.000000180136574,2.7002497774212103e-11
E0021,1,1 C/min,6731.208614210376,1.8697801706139934,137.1868102368396,0.7000000000359207,172823517.61956906,1036941105717.4144,25923.52783140918,0.9998333611106475,5.336447396905872e-15,50.000000181759425,2.700249777333568e-11
E0021,1,1 C/min,6791.308691122969,1.8864746364230471,138.18847818538282,0.7000000000362414,172823517.61956906,1036941105717.4144,25923.527833091983,0.9998333611106475,5.336447396899118e-15,50.00000018338228,2.700249777245926e-11
