rho,G_highT_nm,G_two_step_nm,reduction_TS,ratio_TS,highT_interpolation_supported,two_step_interpolation_supported,both_paths_attained
0.9,124.07702314026223,117.17595166544065,0.055619254074304236,1.0588949471007962,True,True,True
0.9001,124.34304315977198,117.17666258382057,0.057633948742456975,1.0611587701674388,True,True,True
0.9002,124.60906317928173,117.17738720574606,0.05963993134948242,1.0634224414006326,True,True,True
0.9003,124.87508319879149,117.17811212901104,0.061637364897907276,1.0656860818964742,True,True,True
0.9004,125.14110321830124,117.17883705227604,0.06362630631548372,1.067949694384431,True,True,True
0.9005,125.40712323781099,117.17956197554103,0.06560680964404186,1.0702132788650234,True,True,True
0.9006,125.67314325732076,117.18028689880603,0.06757892846783708,1.0724768353387713,True,True,True
0.9007,125.93916327683051,117.18101182207101,0.06954271591838312,1.0747403638061939,True,True,True
0.9007999999999999,126.20518329634027,117.18173674533601,0.07149822467922295,1.0770038642678113,True,True,True
0.9008999999999999,126.47120331585002,117.18246166860101,0.07344550699064079,1.0792673367241432,True,True,True
0.9009999999999999,126.73722333535977,117.183186591866,0.07538461465431356,1.0815307811757096,True,True,True
0.9010999999999999,127.00324335486953,117.18392021597616,0.07731553052906248,1.0837941171518741,True,True,True
0.9011999999999999,127.26926337437928,117.18465885647963,0.07923833493272026,1.0860573782977057,True,True,True
0.9012999999999999,127.53528339388903,117.1853974969831,0.08115311795670388,1.0883206109120582,True,True,True
0.9013999999999999,127.80130341339878,117.18613613748656,0.08305992969082132,1.0905838149954716,True,True,True
0.9014999999999999,128.06732343290855,117.18687477799003,0.08495881980869646,1.092846990548485,True,True,True
0.9015999999999998,128.3333434524183,117.18761341849348,0.08684983757208253,1.0951101375716377,True,True,True
0.9016999999999998,128.59936347192806,117.18835205899695,0.08873303183512271,1.0973732560654694,True,True,True
0.9017999999999998,128.8653834914378,117.18909069950043,0.0906084510485563,1.0996363460305196,True,True,True
0.9018999999999998,129.13140351094756,117.18982934000388,0.09247614326387532,1.101899407467328,True,True,True
0.9019999999999998,129.39742353045733,117.1905743735642,0.09433610673105797,1.104162380141442,True,True,True
0.9020999999999998,131.61657961336863,117.19132643370443,0.10960057784542965,1.1230914745881353,True,True,True
0.9021999999999998,133.8357356962821,117.19207849384468,0.12435884269510367,1.1420203260863881,True,True,True
0.9022999999999998,136.05489177919557,117.19283055398492,0.13863567107768549,1.1609489346408597,True,True,True
0.9023999999999998,138.27404786210903,117.19358261412515,0.15245424267181318,1.1798773002562266,True,True,True
0.9024999999999997,140.4932039450225,117.19433467426539,0.16583627262052025,1.1988054229371659,True,True,True
0.9025999999999997,142.71236002793597,117.19508673440563,0.1788021253977954,1.2177333026883548,True,True,True
0.9026999999999997,144.93151611084943,117.19583879454588,0.19137091821415986,1.2366609395144696,True,True,True
0.9027999999999997,147.15067219376292,117.19659085468611,0.2035606150655861,1.2555883334201874,True,True,True
0.9028999999999997,148.85763450963609,117.19734939698971,0.21268835298196875,1.2701450610917964,True,True,True
0.9029999999999997,149.41584568484552,117.19811457271742,0.21562459432905912,1.274899739040922,True,True,True
0.9030999999999997,149.97405686005493,117.19887974844512,0.2185389779926622,1.2796543549047417,True,True,True
0.9031999999999997,150.53226803526437,117.19964492417283,0.22143174713399583,1.2844089086844714,True,True,True
0.9032999999999997,151.0904792104738,117.20041009990052,0.2243031413207932,1.2891634003813273,True,True,True
0.9033999999999996,151.6486903856832,117.20117527562823,0.22715339659344058,1.2939178299965246,True,True,True
0.9034999999999996,152.20690156089265,117.20194045135594,0.22998274552965947,1.29867219753128,True,True,True
0.9035999999999996,152.76511273610208,117.20270562708365,0.23279141730776975,1.3034265029868093,True,True,True
0.9036999999999996,153.32332391131152,117.20347080281134,0.23557963776857183,1.3081807463643285,True,True,True
0.9037999999999996,153.88153508652093,117.20424466216099,0.23834757304531617,1.312934830390158,True,True,True
0.9038999999999996,154.43974626173036,117.20502264629341,0.24109547261451036,1.3176888052639653,True,True,True
0.9039999999999996,154.9979574369398,117.20580063042584,0.24382357955839207,1.3224427170262711,True,True,True
0.9040999999999996,155.5561686121492,117.20657861455828,0.24653210695365346,1.3271965656783322,True,True,True
0.9041999999999996,156.11437978735864,117.20735659869071,0.24922126482943263,1.3319503512214057,True,True,True
0.9042999999999995,156.67259096256808,117.20813458282313,0.2518912602216027,1.3367040736567484,True,True,True
0.9043999999999995,157.23080213777752,117.20891256695556,0.25454229722590715,1.3414577329856163,True,True,True
0.9044999999999995,157.78901331298692,117.20969055108799,0.2571745770499665,1.3462113292092661,True,True,True
0.9045999999999995,158.34722448819636,117.21046876514453,0.25978829661215996,1.3509648596788555,True,True,True
0.9046999999999995,158.9054356634058,117.21125925044451,0.2623835757341748,1.3557181850923863,True,True,True
0.9047999999999995,159.4636468386152,117.21204973574449,0.2649606850245394,1.3604714463924765,True,True,True
