initial_class,rho0,target_density,heating_rate_C_min,slow_reached,current_reached,eligible_target,HR_pct_vs_0p2,current_time_to_target_h,current_G_at_target_nm,current_pore_mean_radius_nm,current_large_pore_fraction,current_removable_fine_pore_fraction,current_f_pore,current_isolated_pore_fraction,current_cumulative_redistributed_pore_volume,current_E_G
baseline_intermediate,0.75,0.88,20.0,True,True,True,-5.310085212829472,2.617943174644618,277.6519739802503,45.07711067670032,0.07755400035468668,0.404193191496231,0.4534022718264267,0.24767389432767886,0.002191667034234544,0.055786454640225955
baseline_intermediate,0.75,0.88,50.0,True,True,True,-5.254379121646194,1.9388446506425208,277.5051038476462,45.01227210642789,0.0773929184469706,0.40599203895373753,0.45391443011764804,0.24766486536031734,0.0008782335505165188,0.05588520908483312
baseline_intermediate,0.75,0.9,0.2,True,True,True,0.0,117.36484415358693,468.5636840770834,56.536741612738425,0.13215371985825863,0.2211715753910106,0.47247738291975216,0.49999999930671896,0.170328209884804,0.02749770248895231
baseline_intermediate,0.75,0.9,0.5,True,True,True,0.4995625152698967,49.52964639012047,466.2229155512666,51.28840587048681,0.10422208499867741,0.28676304541698255,0.5125979911467248,0.500000001979632,0.07861359309824384,0.03202165990219597
baseline_intermediate,0.75,0.9,1.0,True,True,True,2.246166835548127,26.80456765436412,458.03896200192145,49.40179288038923,0.09701645512419879,0.3206029868395117,0.5242852339715103,0.4999999979124757,0.041496266461942384,0.032776693705918604
baseline_intermediate,0.75,0.9,5.0,True,True,True,4.086181972168634,8.643589033102677,449.4173192901964,47.81206853217704,0.09187642962311421,0.3559746937999735,0.5343145158782963,0.500000002271881,0.00868921542293052,0.032963851752737264
baseline_intermediate,0.75,0.9,10.0,True,True,True,4.339017657196939,6.375441094380354,448.23262308976626,47.60662506631857,0.09126890012682048,0.36109811346408344,0.5356682776444608,0.49999999778241483,0.00437034626583044,0.03297906990466719
baseline_intermediate,0.75,0.9,20.0,True,True,True,4.466720425640455,5.241342892818203,447.6342542932789,47.50348314420457,0.09096831340492824,0.36372156341344386,0.5363546286731092,0.49999999922006433,0.0021916670344244555,0.03298672049258632
baseline_intermediate,0.75,0.9,50.0,True,True,True,4.544034064140286,4.560810097729094,447.27199066043005,47.44147197061081,0.09078896973459577,0.36531554114731263,0.5367690641324009,0.5000000021865515,0.0008782335507078349,0.03299127767414173
baseline_intermediate,0.75,0.92,0.2,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.92,0.5,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.92,1.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.92,5.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.92,10.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.92,20.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.92,50.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,0.2,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,0.5,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,1.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,5.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,10.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,20.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.95,50.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,0.2,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,0.5,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,1.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,5.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,10.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,20.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,0.98,50.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.8,0.2,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.8,0.5,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.8,1.0,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.8,5.0,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.8,10.0,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.8,20.0,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.8,50.0,True,True,False,nan,0.0,250.00000000000003,47.484021564813425,0.0029525163045289187,0.6905693711208729,0.5026109622567195,0.01160731644530458,0.0,5.1181271612006176e-90
predensified_partially_isolated,0.82,0.85,0.2,True,True,True,0.0,101.51584900124926,252.9871430685877,51.144048797194024,0.004237295816486976,0.6097906277696796,0.4233636646629847,0.05853816030090065,0.022437657292905262,1.2890316729510816
predensified_partially_isolated,0.82,0.85,0.5,True,True,True,-0.13315736352961688,42.1494418270588,253.32401407836673,49.730559662065865,0.003774025623925655,0.6410842994092039,0.43230201861042744,0.05853718837444996,0.009236970195296346,1.0809630601419897
predensified_partially_isolated,0.82,0.85,1.0,True,True,True,-0.3451503037864827,21.74120579676793,253.86032896142967,49.247128985296,0.0036305179269300577,0.652197153748383,0.4359492926982345,0.058543612389496624,0.004666305512598531,0.875908496221247
predensified_partially_isolated,0.82,0.85,5.0,True,True,True,-1.568573111129259,4.716610491365271,256.9554313693757,48.85496088455868,0.0035192829012765875,0.6613687488060551,0.44231266139314973,0.058542388923384356,0.0009414042197301609,0.4303197248416981
predensified_partially_isolated,0.82,0.85,10.0,True,True,True,-2.2825632740878614,2.4719548781677183,258.7617346844354,48.8060655500716,0.0035056467327122557,0.6625210967899209,0.44490237484690337,0.05855281597776193,0.0004712365536421466,0.4142834662475577
predensified_partially_isolated,0.82,0.85,20.0,True,True,True,-2.5816855154131417,1.347702155360195,259.51847549704695,48.781784985118,0.0034988497955640587,0.6630934754738299,0.4460093747638321,0.05855073861741957,0.00023575340666835085,0.4211447969771577
predensified_partially_isolated,0.82,0.85,50.0,True,True,True,-2.744200522922259,0.6729718247528381,259.92961757160197,48.76730533027893,0.0034947944383208994,0.6634349617392364,0.4466178447544237,0.05855561406192748,9.433402031760629e-05,0.42493742825040864
predensified_partially_isolated,0.82,0.88,0.2,True,True,True,0.0,107.97230095458147,280.57911574839034,52.99086058637898,0.0051899532380832464,0.5736314501252394,0.37670990012049965,0.24766473422013607,0.022437814469817192,0.09122962670529089
predensified_partially_isolated,0.82,0.88,0.5,True,True,True,-2.811849337387667,45.144451071984165,288.4685777554096,51.490843851426526,0.004627424916609521,0.605610229087045,0.39348711519759594,0.24766563931314534,0.009236980245223275,0.07334686412833222
predensified_partially_isolated,0.82,0.88,1.0,True,True,True,-6.406970020415604,23.41010818807153,298.5557355779369,50.9762145628579,0.004453026718813171,0.617051036499784,0.4070449706394392,0.24766966931718562,0.004666306406894083,0.06158628759651212
predensified_partially_isolated,0.82,0.88,5.0,True,True,True,-11.282343854502964,5.45284469931438,312.2350163710476,50.55909867895423,0.004317899080862828,0.6265008012294431,0.4236195962913849,0.24767231110886237,0.0009414042217623304,0.06974138604739102
predensified_partially_isolated,0.82,0.88,10.0,True,True,True,-11.510575997745656,3.1987668441182926,312.87538810041156,50.50701370645188,0.004301318331491437,0.6276909514380399,0.4245878167104061,0.24767977925889728,0.0004712365555019579,0.07077502721936313
predensified_partially_isolated,0.82,0.88,20.0,True,True,True,-11.600342413028399,2.071531723201428,313.1272539146509,50.48107446002359,0.004293049056565432,0.6282840696397705,0.42500395333645136,0.24767579497917538,0.0002357534085242561,0.07120465778160469
predensified_partially_isolated,0.82,0.88,50.0,True,True,True,-11.65179404297289,1.3952749610521036,313.2716164429873,50.465605413871295,0.004288116853012699,0.6286379727758572,0.4252438446745444,0.24768214862290644,9.433402217194585e-05,0.0714515824570381
predensified_partially_isolated,0.82,0.9,0.2,True,True,True,0.0,116.0057936474982,457.49329857189116,54.59635557566178,0.0061192193007035805,0.5435230541205948,0.46439154132045074,0.49999999967153197,0.02243781473871629,0.027030424112947683
predensified_partially_isolated,0.82,0.9,0.5,True,True,True,-5.400074088843153,48.839848997545005,482.1982756462657,53.03511693510358,0.005461278107490292,0.5756427141628395,0.49228009604755646,0.500000001875827,0.009236980252879954,0.03104423927761629
predensified_partially_isolated,0.82,0.9,1.0,True,True,True,-5.99933556540666,26.198495429887707,484.9398567424667,52.49812380664944,0.005257154564849731,0.5872106682482021,0.4977957810047562,0.4999999980424888,0.00466630640752226,0.03304255898698907
predensified_partially_isolated,0.82,0.9,5.0,True,True,True,-5.950783296556381,8.08626791364086,484.71773336617207,52.06231491381806,0.005098945760465481,0.596795810107443,0.5005542345770917,0.5000000021541376,0.0009414042222530082,0.03368171060883294
predensified_partially_isolated,0.82,0.9,10.0,True,True,True,-5.921477837942158,5.826161773698701,484.58366285689624,52.0078063769687,0.005079511785590566,0.5980060170988631,0.5008243346387317,0.5000000020991849,0.0004712365559933958,0.033716511197079545
predensified_partially_isolated,0.82,0.9,20.0,True,True,True,-5.90587169783604,4.696460770905778,484.512265811745,51.9806747712968,0.005069835531960779,0.5986089868395258,0.5009551852225893,0.500000000572896,0.00023575340901610026,0.033731590879765794
predensified_partially_isolated,0.82,0.9,50.0,True,True,True,-5.896054482160411,4.018688536620264,484.46735270792266,51.964466533783614,0.005064044721522839,0.598969278517302,0.5010320770135828,0.5000000018792178,9.433402266406715e-05,0.03373994162974464
predensified_partially_isolated,0.82,0.92,0.2,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.92,0.5,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.92,1.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.92,5.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.92,10.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.92,20.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.92,50.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,0.2,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,0.5,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,1.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,5.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,10.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,20.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.95,50.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,0.2,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,0.5,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,1.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,5.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,10.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,20.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
predensified_partially_isolated,0.82,0.98,50.0,False,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
