state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,barrier_temperature_extrapolated
history_5C,existing_history,1315.8045147883695,0.8741957636474539,152.83626393134597,192885044.46306953,4.641900541499447,447.87531542994674,5.3646516047156325,517.6101918068358,0.0018924210435437,True
history_5C,existing_history,1326.5942101350497,0.8802035666565331,170.51458189078878,192179584.63731813,4.642916814524181,447.9733708702662,5.3646516047156325,517.6101918068358,0.0023611159822723,True
history_5C,existing_history,1337.1459148838494,0.8856048408789787,190.23772166042403,192021378.0119376,4.643145083888884,447.99539551573304,5.3646516047156325,517.6101918068358,0.0029393258700644,True
history_5C,existing_history,1347.5059307465372,0.8905180470391483,212.24220439826203,192330728.9554494,4.642698858320604,447.95234129357567,5.3646516047156325,517.6101918068358,0.0036519881032814,True
history_5C,existing_history,1357.709842687475,0.8950293928320676,236.7919092736111,193058487.3484102,4.641651082856682,447.8512463299485,5.3646516047156325,517.6101918068358,0.0045300099677278,True
history_5C,existing_history,1367.785712801167,0.8992030994085066,264.1812379230134,194179837.44338307,4.640042062667831,447.6959994826342,5.3646516047156325,517.6101918068358,0.0056119921274835,True
history_5C,existing_history,1378.6582963322026,0.9034282938780188,297.6860313829006,195848187.30358487,4.637660206206003,447.46618527084456,5.3646516047156325,517.6101918068358,0.0070825044941224,True
history_5C,existing_history,1389.431184801399,0.9073586816740452,335.44007128290355,198002908.130132,4.6346050162828005,447.17140425640457,5.3646516047156325,517.6101918068358,0.0089357994049411,True
history_5C,existing_history,1400.1299988078558,0.9110334003593452,377.98226843082796,200693753.7117045,4.63082238224071,446.80643555455265,5.3646516047156325,517.6101918068358,0.0112811578825401,True
history_5C,existing_history,1410.789966384913,0.9144872633617008,425.91988101391803,203997654.5941172,4.626226600560998,446.3630100328194,5.3646516047156325,517.6101918068358,0.014269276638348,True
history_5C,existing_history,1421.4788374535,0.9177590856949304,479.93718275731305,208013367.4207005,4.620711003520392,445.83083582049807,5.3646516047156325,517.6101918068358,0.0181190863267409,True
history_5C,existing_history,1432.3485315062608,0.920906265259028,540.8052304219619,212842663.4556927,4.614176995217019,445.20039985925064,5.3646516047156325,517.6101918068358,0.0231753204576582,True
history_5C,existing_history,1442.748358051358,0.9237639962767672,603.3592772928257,218040374.38458377,4.607261159923731,444.53312319406774,5.3646516047156325,517.6101918068358,0.0293750101304017,True
history_5C,existing_history,1452.950428329993,0.9264367977200012,666.4840072697694,223400662.26897076,4.600250931641667,443.85673899001256,5.3646516047156325,517.6101918068358,0.0370191785491434,True
history_5C,existing_history,1463.1199793050705,0.9289835771204504,728.9237432306033,228722502.98296043,4.59340884548997,443.19657803524973,5.3646516047156325,517.6101918068358,0.0464469653561894,True
history_5C,existing_history,1473.1800561379837,0.9313948852103352,789.3199632487797,233881506.84528783,4.58688409506839,442.5670353238019,5.3646516047156325,517.6101918068358,0.0578888463216838,True
history_5C,existing_history,1484.2739669445823,0.9339366578871108,854.720415090051,239570451.73831087,4.579807841330311,441.88428063169454,5.3646516047156325,517.6101918068358,0.0735275232256559,True
history_5C,existing_history,1494.7723618618938,0.9362353681981176,916.3759731856218,245161265.0775736,4.57297055640497,441.2245829248513,5.3646516047156325,517.6101918068358,0.092030411518458,True
history_5C,existing_history,1499.4709761665504,0.9370101360405384,937.9048593667856,247784231.3683982,4.569801526540029,440.9188180258238,5.3646516047156325,517.6101918068358,0.1017408777680656,True
history_high_T2,existing_history,950.0,0.660093452995123,50.019057581929815,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.5201110710336712e-07,True
history_high_T2,existing_history,1300.0,0.891493454563414,213.79505971445482,201561977.9790776,4.629609522173089,446.68941234810904,5.3646516047156325,517.6101918068358,0.001473941981236,True
history_high_T2,existing_history,1300.0,0.9178516505699698,442.0363168685855,224267875.5315255,4.599128098588639,443.7484020699721,5.3646516047156325,517.6101918068358,0.0018455735290151,True
history_high_T2,existing_history,1300.0,0.9277106080038882,601.7561519313664,238706759.326666,4.580874316807134,441.9871798722771,5.3646516047156325,517.6101918068358,0.0021115898809325,True
history_high_T2,existing_history,1300.0,0.9350915433106952,734.2568630640689,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9411663128576258,844.0093299848949,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9480632256286364,970.1669605495999,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9527772185090262,1058.6366050687934,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.956165851844576,1124.2609326798156,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9592918443166052,1186.8256027246964,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9621801054072012,1246.772438319933,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.964851240033366,1304.433798178681,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9673232256623568,1360.0670992869032,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9696124608873486,1413.8773918797724,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9717340707026542,1466.0326469647619,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9737017324649486,1516.6738582281876,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9755277647144824,1565.9215433499062,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.977223141229027,1613.8800415456642,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9787977762942855,1660.6404833001882,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.980260628104172,1706.283052265923,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.981619935656004,1750.8787662680356,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9828832543892556,1794.4909689525036,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.984057601161451,1837.1765399343592,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9851494409243594,1878.9869121387148,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9861647848275752,1919.9688755665632,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9871091671616434,1960.1652448620123,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9879877268380404,1999.6153730449423,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.988805189631192,2038.355583011272,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9895659414086126,2076.419497427918,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
