state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,k_nuc_eff_sinv,k_transport_eff_sinv,k_PR_eff_sinv,k_closed_eff_sinv,k_growth_eff_sinv,closed_availability,A_closed,PR_memory,barrier_temperature_extrapolated,Q_closed_eff_kJ_mol,Q_closed_status,Q_nuc_eff_minus_Q_growth_kJ,Q_nuc_eff_minus_Q_PR_kJ,Q_nuc_eff_minus_Q_PR_separate_kJ,Q_nuc_eff_minus_Q_transport_kJ,Q_closed_eff_minus_Q_growth_kJ,Q_PR_minus_Q_closed_eff_kJ,Q_PR_separate_minus_Q_closed_eff_kJ,inside_both_pass_nuc_growth,inside_both_pass_nuc_PR,inside_both_pass_nuc_transport,inside_both_pass_closed_growth,inside_both_pass_PR_closed,inside_OAT_Delta_Q_nuc,inside_OAT_Delta_Q_closed,inside_OAT_Delta_Q_growth,inside_PR_prefactor_threshold,inside_growth_prefactor_threshold
history_5C,existing_history,1337.1459148838494,0.8856048408789787,190.23772166042403,192021378.0119376,4.643145083888884,447.99539551573304,5.3646516047156325,517.6101918068358,0.0029393258700644,0.0029393258700644,0.3315606698590549,2.8418676485059783e-06,1.5830296096480358e-06,0.005798219531747599,1.3124026206752815e-09,0.0509892100938318,0.2124043228632083,True,,proxy/unidentified,42.75700061173302,67.99539551573304,267.99539551573304,67.99539551573304,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1347.5059307465372,0.8905180470391483,212.24220439826203,192330728.9554494,4.642698858320604,447.95234129357567,5.3646516047156325,517.6101918068358,0.0036519881032814,0.0036519881032814,0.3178348844396879,3.2948398461295864e-06,2.1646045364325127e-06,0.005652655860114167,2.055865067809479e-09,0.0561890379796086,0.2289047104472932,True,,proxy/unidentified,42.71394638957565,67.95234129357567,267.95234129357567,67.95234129357567,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1357.709842687475,0.8950293928320676,236.7919092736111,193058487.3484102,4.641651082856682,447.8512463299485,5.3646516047156325,517.6101918068358,0.0045300099677278,0.0045300099677278,0.30386082295790084,3.79620378059784e-06,2.9581889465547844e-06,0.005481516695019638,3.181325587688823e-09,0.0616758242655342,0.2464787597808286,True,,proxy/unidentified,42.61285142594846,67.85124632994848,267.8512463299485,67.85124632994848,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1367.785712801167,0.8992030994085066,264.1812379230134,194179837.44338307,4.640042062667831,447.6959994826342,5.3646516047156325,517.6101918068358,0.0056119921274835,0.0056119921274835,0.28985249697752874,4.338745236481995e-06,4.037400667533376e-06,0.005290859763792909,4.869166698170764e-09,0.067471936058774,0.2651000296397382,True,,proxy/unidentified,42.457604578634175,67.69599948263419,267.6959994826342,67.69599948263419,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1378.6582963322026,0.9034282938780188,297.6860313829006,195848187.30358487,4.637660206206003,447.46618527084456,5.3646516047156325,517.6101918068358,0.0070825044941224,0.0070825044941224,0.27474522664409423,4.958567337056902e-06,5.654651930176702e-06,0.005066639880351617,7.656361497344957e-09,0.0741702441084282,0.2864931499529721,True,,proxy/unidentified,42.227790366844545,67.46618527084456,267.46618527084456,67.46618527084456,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1389.431184801399,0.9073586816740452,335.44007128290355,198002908.130132,4.6346050162828005,447.17140425640457,5.3646516047156325,517.6101918068358,0.0089357994049411,0.0089357994049411,0.2600205004900964,5.567924406209933e-06,7.891232715591302e-06,0.004831032933286822,1.1896179784514521e-08,0.0812788624023754,0.3087638799564196,True,,proxy/unidentified,41.933009352404554,67.17140425640457,267.17140425640457,67.17140425640457,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1400.1299988078558,0.9110334003593452,377.98226843082796,200693753.7117045,4.63082238224071,446.80643555455265,5.3646516047156325,517.6101918068358,0.0112811578825401,0.0112811578825401,0.24586976310680717,6.092477311518507e-06,1.0959315046225545e-05,0.0045891353103350635,1.8260506635931666e-08,0.0888107443880015,0.331478846141047,True,,proxy/unidentified,41.56804065055263,66.80643555455265,266.80643555455265,66.80643555455265,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1410.789966384913,0.9144872633617008,425.91988101391803,203997654.5941172,4.626226600560998,446.3630100328194,5.3646516047156325,517.6101918068358,0.014269276638348,0.014269276638348,0.23249713658667526,6.403652860199492e-06,1.5126112211226395e-05,0.004346076792797441,2.7674069548611725e-08,0.0967756582888481,0.3539593638677837,True,,proxy/unidentified,41.12461512881936,66.36301003281937,266.3630100328194,66.36301003281937,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1421.4788374535,0.9177590856949304,479.93718275731305,208013367.4207005,4.620711003520392,445.83083582049807,5.3646516047156325,517.6101918068358,0.0181190863267409,0.0181190863267409,0.22017594897137932,6.302445377957848e-06,2.071722465265071e-05,0.004108369383618103,4.1375857928284044e-08,0.1051952184628289,0.375216562438148,True,,proxy/unidentified,40.59244091649805,65.83083582049807,265.83083582049807,65.83083582049807,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1432.3485315062608,0.920906265259028,540.8052304219619,212842663.4556927,4.614176995217019,445.20039985925064,5.3646516047156325,517.6101918068358,0.0231753204576582,0.0231753204576582,0.2093614797869831,5.558900692087651e-06,2.8114379605529545e-05,0.0038865446911700045,6.099317127669143e-08,0.1141451000542732,0.3939501954770464,True,,proxy/unidentified,39.96200495525062,65.20039985925064,265.20039985925064,65.20039985925064,,,,True,True,True,False,False,True,False,True,True,True
