candidate_id,rho,G_highT_nm,G_two_step_nm,ratio,reduction
353155,0.95,847.0640415619529,519.9962465767961,1.6289810688794144,0.3861193238495363
406975,0.95,546.5448912384157,336.7718764124985,1.6228935060152547,0.3838166236456674
406975,0.951,549.7847857878645,337.0738406127485,1.6310514775885314,0.3868985659002775
514333,0.95,448.29035860577596,263.87335942909647,1.6988844935906948,0.4113784640611795
514333,0.951,450.5364328101053,263.9596833058535,1.7068380563559886,0.4141213360715963
514333,0.952,452.8149350546715,264.05952039149287,1.71482147049018,0.4168489156400923
514333,0.953,455.30026282435443,264.17911021072746,1.723452934871253,0.41976947570389966
514333,0.954,458.00540869766144,264.32995890313873,1.732703362865854,0.42286716732284657
514333,0.955,460.95513055709324,264.53667932732253,1.7424998746080644,0.4261118668803765
514333,0.956,464.33247313703293,264.865516886144,1.753087674816622,0.4295778731633586
346395,0.95,912.1992017327402,568.2078828374008,1.6053969494009581,0.3771010961661896
346395,0.951,917.2568039525554,568.908580025845,1.612309668296592,0.3797717524968378
346395,0.952,922.6939966026006,570.3191968761647,1.617855407386801,0.3818977917098141
870208,0.95,644.088169702968,416.2964843974637,1.5471861854303282,0.35366537691657063
870208,0.951,647.3711102200588,416.73287333391016,1.5534438285154146,0.3562689672817628
870208,0.952,650.8876498983783,418.03032991212825,1.557034509996434,0.3577534771517106
154956,0.95,563.334073181786,363.7761307049796,1.548573492411592,0.35424440305852
154956,0.951,566.3076864279718,364.1653859640201,1.5550837840582783,0.3569478312028209
850437,0.95,581.2679567654055,382.00419393957594,1.5216271600864895,0.34280878638945966
850437,0.951,584.2265993530601,382.7176588003734,1.5265211466445407,0.34491572409716786
850437,0.952,587.4039246740044,383.7215677772713,1.5308076845317156,0.3467500783379548
721112,0.95,538.2981492326393,353.61322097453984,1.5222794774163626,0.3430904017065144
721112,0.951,540.6668993236304,353.891554152309,1.5277756504212485,0.34545363403044604
721112,0.952,543.587487529246,354.6260954006892,1.5328468338322672,0.3476190980543685
721112,0.953,547.0510819801383,356.4355662169105,1.5347825352737887,0.34844189517597635
989516,0.95,373.98127432754916,255.56035888572714,1.463377481383071,0.31664931794981743
989516,0.951,375.7423903900896,255.757394553084,1.4691359796132972,0.31932781316592773
989516,0.952,377.627121946081,256.0799292768363,1.474645525764128,0.32187092929887495
989516,0.953,379.6650175657864,256.76740429516155,1.4786340135656413,0.32370012401611314
786282,0.95,314.48551217510334,209.21889617890668,1.5031410542677817,0.33472644023609244
786282,0.951,315.8365938837813,209.29104813753878,1.5090783705007034,0.33734389177667035
786282,0.952,317.2740412259664,209.37440507910816,1.5153430100784784,0.3400834046489508
786282,0.953,318.8198257813121,209.47430630318206,1.5219996734103947,0.342969635624647
786282,0.954,320.50395139239123,209.60080083649356,1.5291160630746423,0.3460274048856251
786282,0.955,322.37031883213524,209.7709993723626,1.5367725748395686,0.3492856286139835
250630,0.95,181.67761057694466,127.2886056910494,1.4272888731133282,0.29937098310119103
250630,0.951,182.37039339293213,127.31295450750052,1.4324574753481818,0.3018989972062285
250630,0.952,183.13150288012372,127.34172555328902,1.438110737736848,0.3046432560724093
250630,0.953,183.9633064980658,127.37741138739219,1.4442380677573927,0.30759337928767094
250630,0.954,184.8705480975698,127.42523325157049,1.4508158500490036,0.31073264745058904
453993,0.95,227.3814124919452,158.5460814213351,1.4341660825263838,0.302730686366233
453993,0.951,228.16103205800567,158.5664108561011,1.4388988867576857,0.30502413393804884
841743,0.95,361.6432106991702,245.56220573427942,1.472715272359546,0.32098212141317306
841743,0.951,363.09526524363395,245.65443682250975,1.4780733046803365,0.3234435688450037
841743,0.952,364.64145987046226,245.78740328284226,1.4835644748272454,0.3259477313135004
841743,0.953,366.30538892442894,246.0259073514023,1.4888894948824627,0.3283584823204472
220225,0.95,409.2506978818189,281.4445221128988,1.454107881757428,0.3122931162498035
220225,0.951,411.1902730487764,281.914346159549,1.4585645556897766,0.3143944187461176
652754,0.95,668.3114421245444,355.44221080125783,1.880225313189447,0.46814884738271667
407759,0.95,253.08466789892037,172.80449492370437,1.4645722497592486,0.31720678159484217
407759,0.951,253.98493729945497,172.84987822960397,1.469396101986695,0.3194483103310596
407759,0.952,254.95340995252585,172.88813265035887,1.4746727033493505,0.3218834269267006
902023,0.95,273.28797582501073,194.07107147014227,1.4081850208523012,0.28986604374278035
902023,0.951,274.79444315896535,194.22205758922723,1.4148467304375174,0.2932096611689049
902023,0.952,276.0408616170902,194.40624294209582,1.4199176808293619,0.29573382069874043
508095,0.95,278.2168799522244,194.39511111665846,1.4311927823393855,0.30128211074022504
508095,0.951,279.2425623885343,194.4492359884676,1.4360692186267865,0.30365473541990495
508095,0.952,280.44458493038115,194.51567798655577,1.441758257397455,0.30640244654806503
508095,0.953,281.81967912130426,194.60351710309257,1.4481736163689596,0.30947505969116884
508095,0.954,283.2281773434502,194.73650263334605,1.4544175001269184,0.3124395162236868
508095,0.955,284.69190772752296,195.00567180290443,1.4599160378025617,0.31502910160149944
508095,0.956,286.50460818690846,195.310094940826,1.4669216574479271,0.31830033667936486
845497,0.95,526.1299905171204,361.8514035378546,1.4539946104204624,0.31223954144450194
845497,0.951,528.4615514568521,362.3054583669297,1.4586077555631127,0.314414724461726
845497,0.952,530.8633679343596,363.11814754962114,1.4619576892995017,0.3159856763849638
353251,0.95,202.0592859405084,144.40840254083147,1.3992211144595699,0.2853166739223798
353251,0.951,202.8204304288287,144.43814677975388,1.4042026635671176,0.2878520843567661
449877,0.95,476.77405342322066,327.27813905682035,1.456785518266607,0.31355715205771995
449877,0.951,479.14094591937965,327.62190165807584,1.462481425980603,0.31623063224239334
356256,0.95,226.7344118507925,164.28165946998556,1.3801565712343995,0.2754445250326859
356256,0.951,227.69744939643763,164.52618645370325,1.3839587138337424,0.2774350925325856
356256,0.952,228.73239496582877,164.81328162625135,1.3878274415075806,0.27944932482837226
351244,0.95,287.0276960213279,202.4220190664662,1.4179667673756435,0.29476485415043363
351244,0.951,288.2386944916235,202.51037320820265,1.4233280494490168,0.2974212793831267
351244,0.952,289.5546536157938,202.67563210656218,1.4286604196381767,0.3000436029065181
351244,0.953,291.0075528808294,202.96513831826022,1.4337809699344226,0.30254340030350846
805751,0.95,175.77153964109957,127.4252853905253,1.3794086401486612,0.2750516627964369
805751,0.951,176.34581440727501,127.44836347593787,1.383664800376734,0.2772816077074972
805751,0.952,176.95610442378498,127.47560257770124,1.3881566420988165,0.2796202030283448
805751,0.953,177.6115352165672,127.50919896291681,1.3929311505456288,0.28208942731427367
805751,0.954,178.32470208607606,127.55355277613155,1.398037908038929,0.28471181342805574
805751,0.955,179.1139198849031,127.58276045447157,1.4039037817246527,0.28770047276920174
982055,0.95,235.01866453112626,167.39966973144863,1.4039374444893207,0.28771755185734227
982055,0.951,235.87087029027387,167.46813060850656,1.4084522794469696,0.29000079406832924
982055,0.952,236.7770371502068,167.52297078573986,1.4134004192955854,0.29248641337011705
965938,0.95,272.87844658090205,193.7383754462245,1.4084893916984675,0.2900195018195194
965938,0.951,273.86818511753785,193.79180038079994,1.4132083224336025,0.2923902413212801
965938,0.952,275.0303612970529,193.8656226668919,1.4186649366382076,0.2951119223615356
965938,0.953,276.2196495719088,193.98642214755162,1.423912284756756,0.2977095494538641
965938,0.954,277.589506340906,194.27214054985714,1.4288693456263568,0.300145948920444
965938,0.955,279.1470440208077,194.9527858298945,1.4318699926882636,0.30161257299445854
809832,0.95,194.12235649693858,140.68709254513547,1.3798163924288926,0.2752658937181499
809832,0.951,194.94022990851533,140.74140102188684,1.3850951354264263,0.2780279314950217
809832,0.952,195.77789031868105,140.82747995184178,1.3901966461775106,0.28067730363930643
868316,0.95,177.21370436578724,130.9332828536385,1.3534656773547984,0.26115599624632413
868316,0.951,177.77812497101613,130.9556529107752,1.3575444894474527,0.2633758909757574
868316,0.952,178.3780994008537,130.98208416959883,1.361851130494193,0.2657053494260295
868316,0.953,179.02257810515633,131.01482139193845,1.3664299672599627,0.268165933154077
868316,0.954,179.72407272148018,131.05850150963215,1.3713270840981755,0.2707793701474006
868316,0.955,180.50061051191716,131.12498960798266,1.3765538594248903,0.27354822104978194
589723,0.95,279.276514509821,204.61084796922609,1.364915483620032,0.26735390432541817
589723,0.951,280.30583912049735,204.69158804315813,1.3694057572184957,0.2697562466575457
365791,0.95,298.3056289329227,218.60258371315166,1.3646024848652138,0.26718585735334255
365791,0.951,299.3546106033005,218.66430013933444,1.3690145598186334,0.269547578710573
365791,0.952,300.8419834125846,218.76379737890747,1.375190900035048,0.2728282306300063
365791,0.953,301.9662817130543,219.0203583565255,1.3787133030871397,0.2746860440376876
365791,0.954,303.5422096714596,219.8371299137258,1.380759518606268,0.2757609225034384
365791,0.955,305.5637960753212,220.90058395758675,1.3832638673965203,0.27707213094336947
365791,0.956,307.30693277000046,221.62909289979603,1.3865820987181565,0.2788021705137671
419635,0.95,316.08595367330906,221.8173093123185,1.4249832650718002,0.29823737266864436
419635,0.951,317.1894398284282,221.88497443769614,1.4295219432151902,0.30046544248851237
419635,0.952,318.36870209877674,221.97327298195185,1.434265926802199,0.30277922572589233
419635,0.953,319.6438806195243,222.05017725545244,1.4395119363124733,0.30532010553406697
414404,0.95,473.1185346638535,311.3704741091536,1.5194714142934367,0.34187639820456506
414404,0.951,475.128479388793,311.45890910069767,1.5254933010607168,0.344474341968809
414404,0.952,477.26887850709466,311.5669157041112,1.5318342688231612,0.3471878646713821
414404,0.953,479.57259994083756,311.7083379254462,1.5385299062983064,0.35002888412745004
414404,0.954,482.08639164893043,311.9179910668657,1.5455549389762062,0.3529832070140374
414404,0.955,484.8773671919157,312.32266423572065,1.5524885726063162,0.35587287555926994
414404,0.956,488.0505463995391,312.96990488239663,1.5594168601704108,0.35873464912344133
280487,0.95,157.25635104737174,121.02021731316462,1.299422150601818,0.2304271559963348
280487,0.951,157.85661589555951,121.03969698218795,1.30417226605243,0.23323012915550045
280487,0.952,158.52212118708525,121.06465851138434,1.309400473567425,0.23629170739832717
280487,0.953,159.27666436433978,121.10049781607296,1.3152436797266405,0.2396846185888234
280487,0.954,160.15936625042394,121.16731490174051,1.321803378908773,0.24345782742244226
816917,0.95,197.2104212639834,150.37591902063437,1.3114494830580052,0.23748492571118718
816917,0.951,197.9079842716065,150.4061593283528,1.3158236680956137,0.24001975017876376
816917,0.952,198.61750294341545,150.44450605489737,1.3202044272121156,0.242541549332851
816917,0.953,199.34543770200756,150.4982553584572,1.324569758149063,0.24503787448885495
816917,0.954,200.20975647516659,150.59081851602627,1.3294951076573087,0.24783476506198587
816917,0.955,201.10736531818193,150.83823960849608,1.3332651311773491,0.24996163432479246
816917,0.956,202.15984053217232,151.14501177216403,1.337522410841504,0.2523489760662413
868741,0.95,431.55331813357105,310.42791639414577,1.3901884957589772,0.2806730863831187
868741,0.951,433.1374463893411,310.6170197223769,1.3944420907021466,0.2828673154175462
868741,0.952,434.75559558156283,311.0755125832002,1.3975886175395538,0.28448186580075774
868741,0.953,436.6042347553214,311.5957869460404,1.401187862758006,0.2863198243584085
842570,0.95,203.3288591019269,154.8677316337639,1.3129194633183199,0.23833865828101597
842570,0.951,203.92955284504993,154.89728099434015,1.3165470144856926,0.24043730379757933
842570,0.952,204.56841007052748,154.93509954483076,1.320349040801663,0.24262451132403595
842570,0.953,205.2551529668224,154.9886535202039,1.324323737931344,0.2448976248345084
842570,0.954,206.00308419429422,155.08133093490403,1.328355147279235,0.24718927611473396
842570,0.955,206.83151650818866,155.31873471013873,1.3316585207456453,0.2490567330729333
773643,0.95,378.18094260515085,288.9256236215441,1.3089214375133438,0.236012207195739
773643,0.951,379.7148866511564,289.4598450004178,1.3118050507164762,0.2376916071074554
347699,0.95,196.32056723633127,152.5486995328359,1.2869370098699107,0.22296119209355514
347699,0.951,197.01799784971212,152.59285920214842,1.2911351086797005,0.225487717530516
347699,0.952,197.76444035145093,152.68040963886773,1.2952836635637779,0.22796833764686675
347699,0.953,198.57316040719186,152.98600722706865,1.2979825018405815,0.22957358933424188
347699,0.954,199.46128856876766,153.4999966935208,1.2994221033568716,0.23042712801587517
347699,0.955,200.45491138948444,153.94204875732834,1.302145274846109,0.23203653285292414
138014,0.95,282.95567974069877,213.91414922130463,1.322753453994141,0.24400121808003272
138014,0.951,283.93495992888984,213.96391923464634,1.3270226164510888,0.2464333406205682
138014,0.952,284.9805961181904,214.02921297702449,1.3315032660928505,0.24896917231424476
138014,0.953,286.1104904748133,214.12707520046274,1.3361714776469098,0.2515930651647579
138014,0.954,287.3482761204279,214.32715382540817,1.3406993513967111,0.2541206207355722
138014,0.955,288.7295843250676,214.94173653435877,1.343292321819098,0.25556039906057715
138014,0.956,290.3102262892477,215.60037864897032,1.346520020551152,0.2573448706758299
14846,0.95,394.0293757785934,293.879145111854,1.340787130807193,0.25416945238878397
14846,0.951,395.5848504847058,294.055862208507,1.345271090716115,0.25665540060949354
425305,0.95,167.47910748863512,134.29325147958235,1.2471148448892704,0.19814922891982045
425305,0.951,168.00777800967458,134.33229257223738,1.25068793804236,0.20044003817191147
425305,0.952,168.5738415341429,134.43250230808948,1.2539664042540029,0.20253046923142248
425305,0.953,169.18682347703498,134.7242023208184,1.255801263340575,0.2036956569546
425305,0.954,169.85960937370237,135.10820584192805,1.257211642440373,0.20458897591904224
841792,0.95,167.14908366802115,132.71749395955857,1.259435200900904,0.2059932902584617
841792,0.951,167.5970714504733,132.74085537089383,1.2625884546410902,0.20797628370182974
841792,0.952,168.05397867816305,132.77068646035667,1.2657461007279,0.20995213856481632
841792,0.953,168.57531053711105,132.81301255731694,1.2692680279679711,0.2121443399145998
841792,0.954,169.1622745025907,132.88761841074046,1.272972429829613,0.21443703212500076
841792,0.955,169.77067902941982,132.97633602172132,1.2766984270170314,0.2167296686215312
850451,0.95,218.25788727228795,169.94338951454722,1.2842975998993182,0.2213642694042296
850451,0.951,218.99456061098408,170.0371497480578,1.2879218508159302,0.22355537382452562
850451,0.952,219.743902068218,170.17480926989015,1.2912833750835198,0.22557664777855568
850451,0.953,220.5133987157931,170.28489759098272,1.294967444766929,0.22777981481999188
409492,0.95,149.64146932921454,119.19517457468379,1.2554322762072394,0.20346161322132061
409492,0.951,150.12139707422725,119.20886850300467,1.2593140003710666,0.20591687243583234
409492,0.952,150.6091762730665,119.2254314725007,1.2632302891502176,0.2083787029262053
409492,0.953,151.10934178023837,119.2467907563229,1.2671983943704246,0.21085758596085924
409492,0.954,151.68536159000334,119.27759445730986,1.2717003749123428,0.21365125014693098
409492,0.955,152.2847490346237,119.33359751375835,1.2761263567627408,0.21637853908386795
409492,0.956,153.0292838144025,119.48483749846542,1.2807422851151964,0.21920279230098583
770803,0.95,1272.4760451202342,844.8528039561095,1.5061511770591696,0.33605602463323325
770803,0.951,1278.7636116985361,845.3225809396121,1.5127522209061728,0.33895320979864274
770803,0.952,1285.4874900631776,846.252094169954,1.519036111011397,0.341687802711823
770803,0.953,1292.7514852784384,849.3004866931341,1.5221367531672336,0.3430288061048268
770803,0.954,1300.7106081749928,854.4035975853768,1.5223608747094706,0.34312552522026596
405420,0.95,408.2319276014575,313.982426839484,1.3001744451454804,0.2308724388994533
405420,0.951,409.65509476216783,314.19252336723906,1.303834637348607,0.23303157367138616
405420,0.952,411.1760497856246,314.8281551040711,1.3060332855227144,0.23432273045034258
405420,0.953,412.8217649998556,316.1927007218298,1.3056018183134313,0.2340696941646465
405420,0.954,414.62592187849316,317.80954733118443,1.3046364571496585,0.2335029467252675
405420,0.955,416.6409033344205,318.9111345951996,1.3064482802184731,0.23456594865525537
856169,0.95,204.2890854070695,160.05091128685862,1.2764006388000064,0.21654692923051289
856169,0.951,204.91839322289985,160.0979402071717,1.2799564626361157,0.21872342599804961
856169,0.952,205.58970065204846,160.16868395657986,1.2835823806093194,0.22093040921510798
856169,0.953,206.31369053622558,160.31071171245054,1.2869613535637632,0.222975890277614
856169,0.954,207.10491334843297,160.69895362727797,1.2887757429260434,0.22406981549047889
260416,0.95,271.49105431473606,213.3065158057229,1.27277431394551,0.21431475396445498
438761,0.95,322.4926374131465,229.55686810248594,1.404848567933804,0.28817950715445395
438761,0.951,323.57898276468813,229.617399860446,1.4092093323996742,0.2903822185898042
438761,0.952,324.7701549114644,229.69199043520692,1.4139376575391633,0.29275523947752136
438761,0.953,325.9848437251379,229.79105241683556,1.4186141727303163,0.29508669853807834
438761,0.954,327.31774804345173,229.87111837620972,1.423918543380294,0.2977126362677587
380396,0.95,264.4588527807591,206.0427172496564,1.2835146823477457,0.2208893176267791
380396,0.951,265.4355684322855,206.20787254231658,1.287223252729183,0.22313398403906193
380396,0.952,266.49140211179827,206.518942976386,1.290396891786676,0.22504463055904766
380396,0.953,267.64734745984913,207.2095730685906,1.2916746243729404,0.22581122123889175
380396,0.954,268.9372434458858,208.1613550501096,1.2919652804006103,0.22598539204558055
570213,0.95,341.0066463857405,259.19784738077783,1.3156229877356214,0.23990382554720668
570213,0.951,342.12792397453074,259.47110914278755,1.3185588372625214,0.24159622480244103
570213,0.952,343.33027884127154,259.81982922996957,1.32141676737608,0.24323648322876446
429288,0.95,183.53767189722282,145.18109060015632,1.2641981895748702,0.2089847871588203
429288,0.951,184.07903689563247,145.2173319762661,1.267610652189353,0.21111423426992304
429288,0.952,184.65670202749712,145.2828480117483,1.2710151580492477,0.21322732174587233
429288,0.953,185.27990851055964,145.47602395763576,1.2736113035679006,0.2148310892039076
429288,0.954,185.96124778341326,145.87298278128023,1.274816242444571,0.21557322011962043
924627,0.95,231.44159331172352,182.69667782940542,1.2668078919740078,0.2106143272901888
924627,0.951,232.1538966426735,183.05211907271075,1.2682393288791094,0.2115052914469886
742679,0.95,224.05243326203976,178.34456694338567,1.2562896481907617,0.20400522169378366
742679,0.951,224.72027729969307,178.41283143086184,1.2595522166059911,0.20606705556470262
742679,0.952,225.43276144651804,178.50065495432747,1.2629240016189238,0.20818671692190938
742679,0.953,226.20086354971102,178.62358407859847,1.2663549705182124,0.2103319975197917
742679,0.954,227.03999889304222,178.82092586251866,1.2696500580004568,0.21238140092327695
742679,0.955,227.97303147759808,179.1967257822173,1.2721941792321583,0.21395647274258323
292206,0.95,182.243037765882,144.75180665385275,1.2590035453006996,0.2057210611260346
292206,0.951,182.70623742722725,144.78774410287954,1.2618902142532489,0.20753803405015558
292206,0.952,183.19843891644464,144.8301688814663,1.2649190450532455,0.2094355730426164
292206,0.953,183.72725353689634,144.88236587968365,1.2681132891595042,0.21142692175176836
292206,0.954,184.30302034075567,144.95069814229427,1.2714876347806912,0.21351968147729405
292206,0.955,184.9407012376237,145.04964860287149,1.2750165410187868,0.2156964495527549
857465,0.95,151.4916655236948,122.58544787821587,1.2358046419522501,0.190810613544662
857465,0.951,151.9402412790138,122.60265397940773,1.239289985553931,0.19308635456049006
857465,0.952,152.50282322775627,122.62504047756391,1.2436515627952753,0.19591625989488204
857465,0.953,153.07752146030387,122.65798777297923,1.2480028756351886,0.19871979502368053
857465,0.954,153.67168039673112,122.72164370187727,1.2521970514837588,0.2014036458438585
857465,0.955,154.29413772833107,122.90623783055541,1.2553808533383681,0.20342898544234378
857465,0.956,155.05001487726622,123.11491940621956,1.2593925709822082,0.20596641345907452
887209,0.95,206.50443330520417,164.81299304558027,1.252962096550809,0.20189126011646363
887209,0.951,207.3205351165558,165.26909382156163,1.2544422573067195,0.202832976826694
887209,0.952,207.94330930327394,165.8639069276776,1.2536983672640993,0.2023599726126597
731143,0.95,239.97985388359862,187.1060813215738,1.2825871408805372,0.22032588030356515
731143,0.951,240.72337998800887,187.18538121262748,1.28601591870343,0.2224046487634408
731143,0.952,241.51820147039973,187.39629535786557,1.2888099042149102,0.22409038235226875
731143,0.953,242.377184018214,187.95746291279258,1.289532111479238,0.22452493342497093
609275,0.95,260.7459267137102,203.82022616748398,1.2792936776522317,0.21831865703017728
609275,0.951,261.62765619561264,203.93477175940973,1.2828987128505265,0.22051523632909564
609275,0.952,262.7411307265499,204.07308560908746,1.287485461114868,0.22329220002680783
609275,0.953,263.6647961605723,204.24795796785997,1.2909054209592734,0.2253499104086969
609275,0.954,264.8290627468594,204.4568321380558,1.2952810624006847,0.22796678726500363
659696,0.95,147.8297922144652,119.02813589639914,1.2419735140869106,0.1948298505099827
244150,0.95,981.4234599234699,715.8573331444625,1.3709763307340672,0.270592804862965
244150,0.951,986.2080426503976,716.844620347589,1.3757626334312139,0.2731304254819342
868895,0.95,333.4536769000739,266.6262203057451,1.2506409779116867,0.2004100156147176
868895,0.951,334.6444798811089,267.55587317872175,1.2507461559536515,0.20047725492505397
868895,0.952,335.9451986102416,268.57090184813654,1.2508622352551129,0.2005514501794433
815429,0.95,223.59833964278246,180.36043731049602,1.239730525036658,0.19337309213191256
154730,0.95,1489.4447376216592,987.7783199022541,1.5078734849829947,0.3368143879714963
154730,0.951,1497.096728661591,988.8186932052834,1.5140255124108852,0.33950914842403657
154730,0.952,1505.297734304663,990.110181014523,1.5203335579907375,0.3422496038819315
741143,0.95,457.8104870917894,350.01169995876745,1.3079862391620651,0.23546596282187982
741143,0.951,459.4918708106579,350.495266560247,1.3109788195432743,0.23721116993454916
741143,0.952,461.29697858039117,351.9122523646963,1.3108295476519427,0.2371243066718508
741143,0.953,463.25262936861486,353.5960187829597,1.31011834059411,0.2367101741766916
741143,0.954,465.4090959853823,355.5573326558699,1.308956540170228,0.23603269527195192
