attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,switched,projection_only
False,0.46432003791047705,0.4732535593869696,0.48340157380227244,0.005299999999999416,0.005299999999999416,0.003399909396727491,Tier_C,,151102,0.9609236271527136,0.9552871830055079,454.21678648954355,197.3805646506609,True,False
False,0.46494488110703014,0.47040450322708693,0.47623227748965125,0.0033999999999996255,0.0033999999999996255,0.002161625787143462,Tier_C,,809242,0.9606100970468806,0.9533546503147746,438.92566954409415,201.47089764571746,True,False
False,0.44320756252833526,0.4468571006336226,0.45071592869837596,0.0021999999999997577,0.0021999999999997577,0.001302861312055183,Tier_C,,305556,0.9605773615434916,0.9522387044215734,411.47771739203137,180.09796791102178,True,False
False,0.46469314337665646,0.4695531214387702,0.4746825212819714,0.0030999999999996586,0.0030999999999996586,0.0019658089068471476,Tier_C,,21362,0.960960516879213,0.9530705505422413,1010.1400577120206,428.5073869987597,True,False
False,0.4781914393445119,0.4877039075152392,0.4982068588030073,0.005799999999999361,0.005799999999999361,0.0038821977961450457,Tier_C,,413864,0.9607325526792341,0.9558253963513095,1221.0056290803552,483.7064131722629,True,False
False,0.48058300542779964,0.48681858736179207,0.49327045229438227,0.0039999999999995595,0.0039999999999995595,0.0026689307955665505,Tier_C,,408470,0.9608863121538407,0.9539617268826531,1428.6772316615748,607.7976786943776,True,False
False,0.4238033821133147,0.43033240119610383,0.43754728769144013,0.0039999999999995595,0.0039999999999995595,0.0022520127539215487,Tier_C,,279372,0.9609921356358055,0.954001027782179,604.3735376366881,252.734417180705,True,False
False,0.4694440599301223,0.47318180632251955,0.47763446635195284,0.0024999999999997247,0.0024999999999997247,0.001602674278896919,Tier_C,,66561,0.9608588253175655,0.9525397542910946,1372.3711251614407,543.7905561486455,True,False
False,0.39949244422492425,0.4055814538506967,0.41217137253670044,0.0036999999999995925,0.0036999999999995925,0.0019252353704300577,Tier_C,,415902,0.9607378956371848,0.953693664216301,288.25958748433135,148.66096344153488,True,False
False,0.3933866929562432,0.40403649609924597,0.4169162937069055,0.005999999999999339,0.005999999999999339,0.0031091288453293305,Tier_C,,703878,0.9608890368992911,0.9559978460230772,265.21568956323284,134.3386470895466,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,978204,0.9571708644957877,0.9473406912807356,270.23583022117276,154.82223223045312,True,False
False,0.3916161174118721,0.398719017621347,0.4057352766130914,0.004399999999999515,0.004399999999999515,0.0022384673601309525,Tier_C,,288307,0.9609945347441542,0.9543518983480936,414.40284303769016,194.92947260960176,True,False
False,0.408235166929932,0.4122916395282739,0.4155679784247165,0.0026999999999997026,0.0026999999999997026,0.0014347756676248034,Tier_C,,705289,0.9609744864865459,0.9527338931652559,1241.1322285926549,578.8510437489729,True,False
False,0.38802628910616677,0.39659820844649973,0.4027551070405725,0.004699999999999482,0.004699999999999482,0.002372193518095062,Tier_C,,57209,0.9593815726664932,0.9547490923667983,759.9601180139348,316.48842464231353,True,False
False,0.3570708869134066,0.3622287154503626,0.3679110355280918,0.0037999999999995815,0.0037999999999995815,0.001709715151405015,Tier_C,,997537,0.9608825421200334,0.9538322359746377,308.19118747769255,173.24044706520564,True,False
False,0.35662906599760946,0.36453839099163,0.37354926537298305,0.005699999999999372,0.005699999999999372,0.002586392035980831,Tier_C,,438142,0.9609116613575708,0.9557009175682613,307.94362644835655,172.60970353499613,True,False
False,0.3861193238495363,0.38638070857975837,0.386637465201051,0.00019999999999997797,0.00019999999999997797,9.767574973569204e-05,Tier_C,,353155,0.9603446477236808,0.9502330507234877,992.453442988995,520.1489783631916,True,False
False,0.3838166236456674,0.3851343701663973,0.38706201720007816,0.0010999999999998789,0.0010999999999998789,0.0005353223978756227,Tier_C,,406975,0.9599806169898352,0.9510505424239746,808.236928734389,337.09051943978466,True,False
False,0.4113784640611795,0.4200998236261708,0.43036797670226623,0.006199999999999317,0.006199999999999317,0.0033813240150168413,Tier_C,,514333,0.9607887368076278,0.9561665481593935,511.13150441121707,264.94350859411213,True,False
False,0.3771010961661896,0.3795312282293557,0.3811451514240898,0.0017999999999998018,0.0017999999999998018,0.0008586864915921909,Tier_C,,346395,0.9605763812414048,0.9517607687175177,1184.2016627116727,570.3191968761647,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,419086,0.9607729993690496,0.9488848878381255,417.28453495777404,233.85866451020598,True,False
False,0.35366537691657063,0.35660925587985404,0.3579500195428674,0.0022999999999997467,0.0022999999999997467,0.0010132622646744937,Tier_C,,870208,0.9609917411601424,0.9522644840809581,887.535526261842,418.61456461199623,True,False
False,0.35424440305852,0.35528841315965765,0.3562704292104919,0.0007999999999999119,0.0007999999999999119,0.00035114906147558204,Tier_C,,154956,0.9605595734135481,0.9508158817718304,732.904893754406,364.1653859640201,True,False
False,0.34280878638945966,0.34461314578883373,0.34530105456982474,0.0015999999999998238,0.0015999999999998238,0.0006755596412878466,Tier_C,,850437,0.9609703676488134,0.951599393938542,788.3497588617448,383.7215677772713,True,False
False,0.3430904017065144,0.3470207531595625,0.3484418951759757,0.0029999999999996696,0.0029999999999996696,0.0012757441193815963,Tier_C,,721112,0.9608910830395806,0.9529921850011596,784.0489084249251,356.4355662169105,True,False
False,0.31664931794981743,0.32089023781744275,0.3239745859920372,0.0031999999999996476,0.0031999999999996476,0.0012374746671511816,Tier_C,,989516,0.9609942124014468,0.9531705872125554,554.6961383526142,256.9537140014015,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,790657,0.9601800027797696,0.9495604585105899,195.4075455150225,125.08077611388826,True,False
False,0.33472644023609244,0.3415065101665544,0.34928562861398127,0.004999999999999449,0.004999999999999449,0.00209036143051534,Tier_C,,786282,0.9609948860126785,0.9549764320214833,385.19648302393927,209.7709993723626,True,False
False,0.29937098310119103,0.30464325607240905,0.3107326474505885,0.0039999999999995595,0.0036999999999995925,0.0014543325083821897,Tier_C,,250630,0.9607558893669594,0.9540258464745609,202.71725573311863,127.42671718974957,True,False
False,0.302730686366233,0.3032734499091047,0.30382123354383395,0.0004999999999999449,0.0004999999999999449,0.00018068179356012882,Tier_C,,453993,0.959777965690869,0.9505174324686295,241.22081239198243,158.5664108561011,True,False
False,0.32098212141317306,0.32481944564467957,0.32857718541543357,0.0030999999999996586,0.0030999999999996586,0.0012175949218491695,Tier_C,,841743,0.9609211739734115,0.9531465106651865,413.64835958914205,246.08113875798938,True,False
False,0.3122931162498035,0.3138574242119876,0.31487994563285726,0.0013999999999998458,0.0013999999999998458,0.0005271547128270362,Tier_C,,220225,0.9609786898648017,0.9514444110784883,569.2112511636532,282.3214636317475,True,False
