mode,state_kind,T2_C,initial_rho,initial_G_nm,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,final_rho,final_G_um,Delta_rho_open,Delta_rho_closed,closed_inventory_formed,final_A_closed,classification,strict_success,candidate_state_injected,diagnostic_only
mechanistic_renewal_closed_m4,candidate_like_injected,1075,0.88,117.0,0.6490000000000001,0.152,1.0,0.9033878981722342,0.1242498149556159,0.0016190207237251177,0.03583601365405892,0.01171580689899905,0.997553562149581,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1100,0.88,117.0,0.6490000000000001,0.152,1.0,0.9142134291142805,0.13092990595884235,0.0026365143425614666,0.04652753568173146,0.01064127573671879,0.994946020165718,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1125,0.88,117.0,0.6490000000000001,0.152,1.0,0.9300133755912721,0.14268507602452418,0.003950260428599916,0.06469369775729664,0.009642624804283344,0.9970456132420801,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1150,0.88,117.0,0.6490000000000001,0.152,1.0,0.9417765862367429,0.16263970410397363,0.005521366659859408,0.06820064632360583,0.009270758683957424,0.9936478987545547,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1175,0.88,117.0,0.6490000000000001,0.152,1.0,0.9564030378887917,0.1952510853413028,0.007381766896863263,0.09490839035746942,0.008999903119489403,0.9971455432257192,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1200,0.88,117.0,0.6490000000000001,0.152,1.0,0.9658874428751298,0.24701159647857548,0.009542085535754797,0.12,0.00885929241618602,0.9942104610389609,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1225,0.88,117.0,0.6490000000000001,0.152,1.0,0.9765744895476268,0.32763436859229084,0.011789156052731928,0.12,0.00877014118447439,0.9969684347937487,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1250,0.88,117.0,0.6490000000000001,0.152,1.0,0.9826599485065416,0.452582456432607,0.014535157346568255,0.12,0.008708264266912614,0.99552558037806,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1275,0.88,117.0,0.6490000000000001,0.152,1.0,0.9895400906381742,0.6466318785045189,0.017849836779012373,0.12,0.008661144289077051,0.9976278761282549,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m4,candidate_like_injected,1300,0.88,117.0,0.6490000000000001,0.152,1.0,0.9926924152419337,0.9420712663781655,0.022975269809922243,0.12,0.00862221259934697,0.9969193793599486,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,900,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800364169050093,0.11702987075907506,5.874587702834927e-06,2.9987334310738468e-05,0.014369637945479201,0.9999939697405706,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,925,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800958646986474,0.11707226810611289,1.5064987778193343e-05,7.93486376879619e-05,0.014355440369315143,0.9999840314606303,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,950,0.88,117.0,0.6490000000000001,0.152,1.0,0.8802427953978216,0.11716877562698871,3.7132778928277486e-05,0.00020201071040552369,0.01432037717884695,0.9999592709420945,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,975,0.88,117.0,0.6490000000000001,0.152,1.0,0.8805936342149197,0.11738120319515576,8.80584515793369e-05,0.0004966975003622976,0.01423707448235533,0.9998993892866995,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1000,0.88,117.0,0.6490000000000001,0.152,1.0,0.8814091838703068,0.11783396853544649,0.00020078400917119822,0.001187385943814765,0.014066582517572326,0.9997555873283742,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1025,0.88,117.0,0.6490000000000001,0.152,1.0,0.8832639450094103,0.11876901507558169,0.00043863597652735056,0.0027875993168032607,0.01375274409606346,0.999414011680116,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1050,0.88,117.0,0.6490000000000001,0.152,1.0,0.887711547933814,0.1206387913561646,0.0009043267144040316,0.006929540969240254,0.013221208062367667,0.9988486757244222,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1075,0.88,117.0,0.6490000000000001,0.152,1.0,0.8947021428759809,0.12424651340707465,0.0016806780828958607,0.015202576594964231,0.012408612272055149,0.9974131379414549,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1100,0.88,117.0,0.6490000000000001,0.152,1.0,0.9073144682480383,0.130900263862681,0.0027838564334435457,0.031102066661111,0.011358466975470528,0.9974247180335135,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1125,0.88,117.0,0.6490000000000001,0.152,1.0,0.9219296560699588,0.14256733199917027,0.004219549347627677,0.0531797205704926,0.010303679939407829,0.9932942604624888,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1150,0.88,117.0,0.6490000000000001,0.152,1.0,0.9367575210924246,0.16236253174288642,0.005923976313914951,0.06712363937574212,0.00948728474763521,0.9961917391457433,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1175,0.88,117.0,0.6490000000000001,0.152,1.0,0.9566643869034607,0.19467595656066747,0.008066015223755121,0.08381343579315116,0.009231915273676724,0.9954427132812587,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1200,0.88,117.0,0.6490000000000001,0.152,1.0,0.9649303996443268,0.24598739380067436,0.01024452407757251,0.12,0.009102631765962342,0.9953834916761222,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1225,0.88,117.0,0.6490000000000001,0.152,1.0,0.9780891238915449,0.3259668938342717,0.012566867211757357,0.12,0.009025340769307126,0.9970422422209415,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1250,0.88,117.0,0.6490000000000001,0.152,1.0,0.9853540400945343,0.45024145499010737,0.015158456549318465,0.12,0.008975612699298717,0.9950854625798441,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1275,0.88,117.0,0.6490000000000001,0.152,1.0,0.9913970981495893,0.6442258443938356,0.018203764795463453,0.12,0.008940774640593216,0.9973352884731246,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_closed_m3,candidate_like_injected,1300,0.88,117.0,0.6490000000000001,0.152,1.0,0.9968285889062259,0.942335625164652,0.022966079734336047,0.12,0.008914144305525638,0.9958000261662137,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,900,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671659443037,0.11715373578419334,1.0939152094450451e-06,0.12,0.007709763804029414,0.9942050944798272,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,925,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671708644414,0.11737173691198134,2.806898503039457e-06,0.12,0.0077097637745455385,0.9942066720530379,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,950,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671826732243,0.11786709420397637,6.928356082313315e-06,0.12,0.007709763703567583,0.9942104605170119,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,975,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999672099032398,0.1189533333077977,1.6484930767673862e-05,0.12,0.0077097635387835765,0.9942192096618704,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1000,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999672701166419,0.12125058140693418,3.7870300019459e-05,0.12,0.007709763169044061,0.9942386247128481,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1025,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999673971104357,0.1259236878036004,8.407959838257754e-05,0.12,0.007709762365647263,0.9942798761420838,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1050,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999676488335119,0.1350195389022255,0.00017687514331065385,0.12,0.007709760801149844,0.9943626305180292,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1075,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999681058663795,0.15184744779804826,0.00034876282355603356,0.12,0.007709757920702973,0.9945152382715012,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1100,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999688624759022,0.18137240034844457,0.000659485330940808,0.12,0.007709752561808215,0.9947753220369638,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1125,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999693271524566,0.23072073753431369,0.0010873080646474518,0.12,0.007709742809264541,0.9952169177834864,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1150,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999695090066987,0.3095616336125989,0.0017928721840890724,0.12,0.0077097254274036625,0.9948606802580511,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1175,0.88,117.0,0.6490000000000001,0.152,1.0,0.999970125138716,0.43428289351333405,0.003035280202653706,0.12,0.007709695054713729,0.9947820749054932,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1200,0.88,117.0,0.6490000000000001,0.152,1.0,0.999972453849707,0.6314330505048873,0.004631290758204174,0.12,0.007709642968910298,0.9955293217299997,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1225,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999743628563117,0.9371323683420163,0.007153610876591005,0.12,0.00770955522532165,0.9958993928992657,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1250,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999761514946323,1.3878761840022675,0.010384447348933413,0.12,0.007709409895461995,0.9957211634360494,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1275,0.88,117.0,0.6490000000000001,0.152,1.0,0.999976174772962,2.0084440157925396,0.014722067550269165,0.12,0.007709173033012501,0.9966304186076387,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m4,candidate_like_injected,1300,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999772268750317,2.80007944746929,0.020564934104947925,0.12,0.007708792865603565,0.9969042227209839,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,900,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671659311075,0.1171537356966839,1.09391560371963e-06,0.12,0.007731181924572285,0.9942050846182708,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,925,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671708644414,0.11737173691198134,2.806898503039457e-06,0.12,0.0077097637745455385,0.9942066720530379,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,950,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671826732243,0.11786709420397637,6.928356082313315e-06,0.12,0.007709763703567583,0.9942104605170119,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,975,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999672099032398,0.1189533333077977,1.6484930767673862e-05,0.12,0.0077097635387835765,0.9942192096618704,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1000,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999672701166419,0.12125058140693418,3.7870300019459e-05,0.12,0.007709763169044061,0.9942386247128481,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1025,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999673971104357,0.1259236878036004,8.407959838257754e-05,0.12,0.007709762365647263,0.9942798761420838,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1050,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999676488335119,0.1350195389022255,0.00017687514331065385,0.12,0.007709760801149844,0.9943626305180292,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1075,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999681058663795,0.15184744779804826,0.00034876282355603356,0.12,0.007709757920702973,0.9945152382715012,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1100,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999688624759022,0.18137240034844457,0.000659485330940808,0.12,0.007709752561808215,0.9947753220369638,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1125,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999693271524566,0.23072073753431369,0.0010873080646474518,0.12,0.007709742809264541,0.9952169177834864,SUCCESS,True,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1150,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999695090066987,0.3095616336125989,0.0017928721840890724,0.12,0.0077097254274036625,0.9948606802580511,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1175,0.88,117.0,0.6490000000000001,0.152,1.0,0.999970125138716,0.43428289351333405,0.003035280202653706,0.12,0.007709695054713729,0.9947820749054932,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1200,0.88,117.0,0.6490000000000001,0.152,1.0,0.999972453849707,0.6314330505048873,0.004631290758204174,0.12,0.007709642968910298,0.9955293217299997,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1225,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999743628563117,0.9371323683420163,0.007153610876591005,0.12,0.00770955522532165,0.9958993928992657,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1250,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999761514946323,1.3878761840022675,0.010384447348933413,0.12,0.007709409895461995,0.9957211634360494,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1275,0.88,117.0,0.6490000000000001,0.152,1.0,0.999976174772962,2.0084440157925396,0.014722067550269165,0.12,0.007709173033012501,0.9966304186076387,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion_closed_m3,candidate_like_injected,1300,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999772268750317,2.80007944746929,0.020564934104947925,0.12,0.007708792865603565,0.9969042227209839,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_surface_accommodation,candidate_like_injected,900,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800060963724766,0.1170298707404085,5.875259549702237e-06,0.0,0.014376896240074658,1.0,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_surface_accommodation,candidate_like_injected,925,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800156369899997,0.11707226798637375,1.5069539816198485e-05,0.0,0.014374640316033006,1.0,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_surface_accommodation,candidate_like_injected,950,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800385624162333,0.11716877491162729,3.716123964767678e-05,0.0,0.014369219973997083,1.0,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_surface_accommodation,candidate_like_injected,975,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800915596087296,0.1173811991789633,8.822298336862506e-05,0.0,0.014356692278458543,1.0,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
