condition_id,gate_form,rho0,smoothing_rho_mid,rho0_minus_rho_mid,rho_width_label,smoothing_rho_width,target_density,eligible_target,HR_scored,TS_scored,HR_pct,TS_pct,slow_time_budget_h,fast_time_budget_h,high_time_budget_h,two_step_time_budget_h,slow_reached,slow_time_to_target_h,slow_G_at_target_nm,slow_pore_mean_radius_nm,slow_large_pore_fraction,slow_removable_fine_pore_fraction,slow_f_pore,slow_isolated_pore_fraction,slow_cumulative_redistributed_pore_volume,slow_E_G,fast_reached,fast_time_to_target_h,fast_G_at_target_nm,fast_pore_mean_radius_nm,fast_large_pore_fraction,fast_removable_fine_pore_fraction,fast_f_pore,fast_isolated_pore_fraction,fast_cumulative_redistributed_pore_volume,fast_E_G,high_reached,high_time_to_target_h,high_G_at_target_nm,high_pore_mean_radius_nm,high_large_pore_fraction,high_removable_fine_pore_fraction,high_f_pore,high_isolated_pore_fraction,high_cumulative_redistributed_pore_volume,high_E_G,two_step_reached,two_step_time_to_target_h,two_step_G_at_target_nm,two_step_pore_mean_radius_nm,two_step_large_pore_fraction,two_step_removable_fine_pore_fraction,two_step_f_pore,two_step_isolated_pore_fraction,two_step_cumulative_redistributed_pore_volume,two_step_E_G,HR_crossover_density
logistic_mid0.79_baseline_rho00.75,logistic,0.75,0.79,-0.040000000000000036,baseline,0.015,0.9,True,True,True,4.954590587272289,11.210508773730307,126.75,9.1875,96.0,96.0,True,117.6316823268816,496.22986687684863,64.41776648946839,0.13315754697783036,0.21969156013626376,0.44796826381742416,0.5000000005213364,0.17273511692383137,0.027336423217341446,True,5.3844962189453085,471.6437086013345,53.98308271627526,0.09097319535774433,0.3636801959779507,0.5096534708385411,0.49999999795617694,0.0022292751938434523,0.032665422929037964,True,16.466363131430214,413.49543911730433,53.85904711723511,0.09066266145546928,0.3665034736191879,0.46578927094083594,0.5000000000338786,6.496795706602978e-07,0.03262428309297452,True,72.28409004891249,367.14049663608426,53.8559456448569,0.09065793096476917,0.3665810256495356,0.42692084890095056,0.49999999999979944,8.7802384258302e-07,0.0329797339064251,0.9
logistic_mid0.79_baseline_rho00.75,logistic,0.75,0.79,-0.040000000000000036,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.78225581903732,857.6159110151268,57.430138244265045,0.10984146791368447,0.3194718934610721,0.6212513574085591,0.7523361985133163,6.498315181096316e-07,0.023780527759879738,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.79_baseline_rho00.80,logistic,0.8,0.79,0.010000000000000009,baseline,0.015,0.85,True,True,True,-15.884361199385573,0.0,126.75,9.1875,96.0,96.0,True,104.99753941625565,170.09841912685974,49.33915878667325,0.059908021984175476,0.4060327653662366,0.3376086098624691,0.05853724448835253,0.05770665031452989,0.15547354064821656,True,1.5938259979195593,197.1174664154149,45.11136086590972,0.051910730934423846,0.5081208569448503,0.41326623890300684,0.05855357870322023,0.0006459231963595795,0.12555422745392175,True,1.5862902188599735,178.1568469897724,45.0658691954656,0.05183830839916941,0.5093925161110456,0.382765469000803,0.05854277597589874,5.2607548733966594e-08,0.15930185998201815,True,1.5862902188599735,178.1568469897724,45.0658691954656,0.05183830839916941,0.5093925161110456,0.382765469000803,0.05854277597589874,5.2607548733966594e-08,0.17718697438892347,nan
logistic_mid0.79_baseline_rho00.80,logistic,0.8,0.79,0.010000000000000009,baseline,0.015,0.88,True,True,True,-12.03991011363617,9.373910564706172,126.75,9.1875,96.0,96.0,True,110.83425671194013,252.666568438726,52.22688509933349,0.07280481905940855,0.3627310788412584,0.37003242327038016,0.2476650848401373,0.057706659742514,0.04506261831624149,True,2.4847031416430907,283.0873961659576,47.99170635154356,0.06346257062665252,0.4572259737668903,0.43917848826825573,0.24767036453308544,0.0006459231975779038,0.05414897316199884,True,5.013709742568906,248.33060501340321,47.943901125476586,0.06337572952017032,0.4584914775545265,0.3983182663926853,0.24766531559854993,5.320184149616069e-08,0.05539250454051281,True,16.994323961262086,225.05231619465306,47.941766807234984,0.063373251753011,0.45855130134450517,0.36899054587217983,0.2476638550285216,2.659348346215185e-07,0.06383142890088918,nan
logistic_mid0.79_baseline_rho00.80,logistic,0.8,0.79,0.010000000000000009,baseline,0.015,0.9,True,True,True,-1.113471854873037,11.300486112252264,126.75,9.1875,96.0,96.0,True,117.05986434981195,453.69787794923786,54.711583754292235,0.08516534599215685,0.3295851255464652,0.48260968856628805,0.4999999993039878,0.05770665976064926,0.027220402217631712,True,5.147170272654629,458.74967612635885,50.54791832449341,0.07464098552364196,0.41543502265350013,0.5239677159188094,0.4999999988160424,0.0006459231978327244,0.0328838223265148,True,15.501915444895968,402.3907083930763,50.499035464540405,0.07454082557581528,0.4166600920422939,0.47898760571038623,0.499999999984649,5.3329594786622205e-08,0.03282912663279252,True,70.16917809540746,356.9186022741232,50.49636635095764,0.0745373727944128,0.41673167579584286,0.43917743152401223,0.5000000000002773,3.211673279235043e-07,0.033147865419375616,nan
logistic_mid0.79_baseline_rho00.80,logistic,0.8,0.79,0.010000000000000009,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,80.8241835868932,830.549530122553,53.85495875177427,0.09065633511115889,0.3666054299888908,0.6349005154921845,0.7523361981959332,5.351766412139683e-08,0.023940040397624873,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.79_baseline_rho00.85,logistic,0.85,0.79,0.05999999999999994,baseline,0.015,0.85,False,False,False,nan,nan,126.75,9.1875,96.0,96.0,True,0.35,150.0,41.77656829608782,0.039886876899733775,0.5724048605840236,0.35191318607217215,0.058536902874367754,8.174331522419075e-12,1.0955463316243507e-87,True,0.6216666666666534,150.0000000000004,41.77686350562107,0.039887269990693135,0.5723960913421027,0.3519109422161555,0.058536902874367754,3.2631229451030118e-06,0.1823410630854919,True,0.0,150.0,41.77656829534832,0.03988687689874908,0.5724048606059915,0.3519131860777932,0.058536902874367754,0.0,0.06586055591037968,True,0.0,150.0,41.77656829534832,0.03988687689874908,0.5724048606059915,0.3519131860777932,0.058536902874367754,0.0,0.14105096429952166,nan
logistic_mid0.79_baseline_rho00.85,logistic,0.85,0.79,0.05999999999999994,baseline,0.015,0.88,True,True,True,-20.13686722998654,10.622424811659194,126.75,9.1875,96.0,96.0,True,109.04090341354765,226.0164348963607,44.49556450012404,0.049212644233080735,0.5179587920029289,0.3901413075260169,0.24766427232204477,0.002249308327582772,0.04157265833739036,True,2.1656206765281443,271.5290643093898,44.28714572068954,0.04889304017185623,0.5238408046769011,0.4498198362998211,0.24766865112190892,2.2692896719873146e-05,0.049957745190531797,True,3.791040063673398,238.5508517188749,44.28466871982186,0.048889405778197545,0.5239114290251585,0.408432027273203,0.24766473003479536,7.68572817546504e-10,0.0516701606019873,True,17.92781027768988,213.2109668574648,44.283176201214076,0.04888795059906549,0.5239557778217626,0.374518665664429,0.24766386354769482,3.0190988491506535e-07,0.05502383835708081,nan
logistic_mid0.79_baseline_rho00.85,logistic,0.85,0.79,0.05999999999999994,baseline,0.015,0.9,True,True,True,-6.9460344092787905,11.458270526236422,126.75,9.1875,96.0,96.0,True,116.37500653992151,415.13984597757553,46.76019017712211,0.05802042305365751,0.4769738244920405,0.5149312332620556,0.5000000000003783,0.0022493084223399406,0.02693591405642107,True,4.806405811251913,443.9756025258049,46.54976356970365,0.057656939265981554,0.48265642208664045,0.5407871860570562,0.4999999978666706,2.2692897031366104e-05,0.03308723361272343,True,14.13054358060425,389.4328186353164,46.545865377134746,0.05765135071424232,0.4827650703695498,0.4947544462490371,0.5000000000228109,9.234152068080851e-10,0.03301948114907255,True,70.57522685379465,344.8105527581342,46.543890181579165,0.05764923184879168,0.48282181382085315,0.45366273996564493,0.5000000000000071,3.6915012362579193e-07,0.033169726205697206,nan
logistic_mid0.79_baseline_rho00.85,logistic,0.85,0.79,0.05999999999999994,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,78.34105830917547,798.7125415794432,49.568885121473905,0.07038851978979636,0.4315798565743331,0.6516959491660146,0.7523361980437856,1.1624235457403153e-09,0.024168800761924375,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_mid0.79_baseline_rho00.65,linear_clipped,0.65,0.79,-0.14,baseline,0.015,0.85,True,True,True,-10.657717485552082,0.0,126.75,9.1875,96.0,96.0,True,108.80957450311739,195.54741950061683,63.601687947877785,0.12696454451534314,0.22556310790942954,0.2993977187535503,0.058542901621090146,0.24440141276105332,0.13775422078255348,True,2.069845634893968,216.38831102127995,52.922362590919455,0.08567040377010558,0.37879341813982,0.3939218470610038,0.058554715085979245,0.0031630861606405207,0.15725790669086578,True,3.3341701510753694,191.84390001349152,52.79864032658607,0.08537423356805394,0.38168684099219014,0.35949349643845463,0.05854230979548581,1.8725843446742232e-06,0.17620260074179817,True,3.3341701510753694,191.84390001349152,52.79864032658607,0.08537423356805394,0.38168684099219014,0.35949349643845463,0.05854230979548581,1.8725843446742232e-06,0.19298499207126857,0.9
linear_mid0.79_baseline_rho00.65,linear_clipped,0.65,0.79,-0.14,baseline,0.015,0.88,True,True,True,-4.01727443084798,8.999986792716944,126.75,9.1875,96.0,96.0,True,112.63610348343592,290.50052266243154,66.7372023301926,0.1508582153254116,0.20350799060691227,0.3310437015352017,0.24766484473046196,0.24440141276105332,0.046350526975543545,True,2.964783513589021,302.17072588082914,56.42962490575948,0.10391283531506453,0.3309665370050626,0.4069484046670674,0.2476733569051147,0.0031630861606405207,0.05447039423548827,True,6.870668198025881,264.83678311005036,56.31168157680072,0.1035717083960567,0.33344347710171207,0.36835425090542356,0.2476646813970459,1.8725843446742232e-06,0.05512433829799571,True,19.382131627426634,241.0015076078894,56.308477140065335,0.10356609583011078,0.3335186954730793,0.34171637298595564,0.2476638137663841,1.8725843446742232e-06,0.06382307298909078,0.9
linear_mid0.79_baseline_rho00.65,linear_clipped,0.65,0.79,-0.14,baseline,0.015,0.9,True,True,True,4.577157613294436,11.07584323580196,126.75,9.1875,96.0,96.0,True,117.99007514713489,515.6200490956996,69.37492417546581,0.17300762264508182,0.1873646694545615,0.43503253489594135,0.5000000003365962,0.24440141276105332,0.027466560523583424,True,5.734007961604568,492.0193067628433,59.42814926291372,0.12126910439756806,0.2950894914455137,0.48820987597784044,0.500000001915555,0.0031630861606405207,0.032388141019466514,True,17.919648596927026,431.66938125449116,59.31762277494691,0.12089033046532519,0.29716096459560815,0.4453604865653182,0.5000000000314943,1.8725843446742232e-06,0.032364615153186366,True,76.10986874006252,383.8583572897874,59.31396450317577,0.12088281628818676,0.29723963399305325,0.4079769603905637,0.5000000000001249,1.8725843446742232e-06,0.03275282083039754,0.9
linear_mid0.79_baseline_rho00.65,linear_clipped,0.65,0.79,-0.14,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,85.86706362511268,900.6486595821967,63.127038734249965,0.14540468599676493,0.25763686775938505,0.6006258862644497,0.7523361978825797,1.8725843446742232e-06,0.023586958908440876,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
linear_mid0.79_baseline_rho00.70,linear_clipped,0.7,0.79,-0.09000000000000008,baseline,0.015,0.85,True,True,True,-10.698744918032533,0.0,126.75,9.1875,96.0,96.0,True,108.21154688928428,191.61558806893734,61.76109202856703,0.11378926751325723,0.23992372216501595,0.3019169573990684,0.05854066403375908,0.2139683909956043,0.13720879811700679,True,1.9488803399813326,212.11605105962093,50.63346625384772,0.07482207838878066,0.4133153524677903,0.401648522907555,0.0585546030007405,0.0027805394234554095,0.15362106458727376,True,2.8848815333710465,188.65525315302017,50.50264013952591,0.07454572385477924,0.4165641741070601,0.36774250475276454,0.058541346324841044,1.4774788907749427e-06,0.1762352123797277,True,2.8848815333710465,188.65525315302017,50.50264013952591,0.07454572385477924,0.4165641741070601,0.36774250475276454,0.058541346324841044,1.4774788907749427e-06,0.18970840048982185,0.9
linear_mid0.79_baseline_rho00.70,linear_clipped,0.7,0.79,-0.09000000000000008,baseline,0.015,0.88,True,True,True,-3.926317347520757,9.058573742987084,126.75,9.1875,96.0,96.0,True,112.33561479871696,285.6035431086731,64.82586656585693,0.1355912540274152,0.21622613698136145,0.3345340201031695,0.2476656416994061,0.2139683909956043,0.04605384510579276,True,2.8371810833213305,296.81724456688283,53.989259569404425,0.09098769474849729,0.3635382596330642,0.41613285647308423,0.24767278437769985,0.0027805394234554095,0.05457715762188325,True,6.372175823142333,260.1106321149941,53.86198749433747,0.0906672539266639,0.36643027995440974,0.3770135975901343,0.2476647264954094,1.4774788907749427e-06,0.05537216975651998,True,18.625652517585987,236.5483186915075,53.859058102220715,0.09066272627087701,0.3665033305112051,0.34975191529017385,0.24766382628497025,1.4774788907749427e-06,0.0642406422740591,0.9
linear_mid0.79_baseline_rho00.70,linear_clipped,0.7,0.79,-0.09000000000000008,baseline,0.015,0.9,True,True,True,5.033125903855475,11.13802228549422,126.75,9.1875,96.0,96.0,True,117.84431894593617,508.10087228266605,67.40297569047893,0.1558906310832371,0.19894119508937985,0.4398682966016311,0.5000000007021637,0.2139683909956043,0.02741372787047347,True,5.574228239345583,482.52751566209156,56.887395300043096,0.10645051548819684,0.3251823636034631,0.4980194999924952,0.49999999869213135,0.0027805394234554095,0.03250492395260898,True,17.251657062019806,423.1790179246314,56.76622884076529,0.1060926349601128,0.3276900723902119,0.4547218330103899,0.499999999985187,1.4774788907749427e-06,0.03247275713809308,True,74.23458720460975,376.0452446006504,56.76279038409184,0.10608648705062443,0.32776984788173213,0.4166500867341409,0.49999999999985906,1.4774788907749427e-06,0.03284732488464533,0.9
linear_mid0.79_baseline_rho00.70,linear_clipped,0.7,0.79,-0.09000000000000008,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.43222424392242,880.7420385580522,60.478746648657605,0.1280590371639459,0.28439290514582727,0.6100144051031757,0.7523361987464965,1.4774788907749427e-06,0.02366852715322969,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
linear_mid0.79_baseline_rho00.75,linear_clipped,0.75,0.79,-0.040000000000000036,baseline,0.015,0.85,True,True,True,-10.855256570406887,0.0,126.75,9.1875,96.0,96.0,True,107.31786176366906,186.27340754181478,59.64638108230744,0.09979006236209895,0.25831211563618267,0.30392048370082386,0.058540364842426355,0.18275846431550652,0.13551012844244295,True,1.799033247400426,206.49386385291842,48.0818976425454,0.06362984927966593,0.4548575243587112,0.4090434507833622,0.058555008186136154,0.002389968229052916,0.1457276648530383,True,2.3315014651533543,184.5716688285286,47.944909053972545,0.06337699595852749,0.45846353810210566,0.3762305676059972,0.05854089327214934,8.149076891136188e-07,0.17312536219842486,True,2.3315014651533543,184.5716688285286,47.944909053972545,0.06337699595852749,0.45846353810210566,0.3762305676059972,0.05854089327214934,8.149076891136188e-07,0.1850341872415347,0.9
linear_mid0.79_baseline_rho00.75,linear_clipped,0.75,0.79,-0.040000000000000036,baseline,0.015,0.88,True,True,True,-4.007845764933826,9.154187770354914,126.75,9.1875,96.0,96.0,True,111.93036025554218,279.4824862578298,62.633157723996845,0.11929304654117064,0.23242122254839379,0.33831892925085905,0.2476656708229209,0.18275846431550652,0.04552628411688754,True,2.6833292603976093,290.683713247046,51.235025458008934,0.07757815797748024,0.40392458200917075,0.4266946608927356,0.24766930442253687,0.002389968229052916,0.054584814952326116,True,5.773840082260261,254.71832604967489,51.09856999283707,0.07728266304601045,0.40726801487491004,0.3869945822877768,0.24766432048983697,8.149076891136188e-07,0.05557100484287695,True,17.79327426940817,231.4009321975828,51.09599009707004,0.0772791877343623,0.4073362701473399,0.35893039657448883,0.2476638575982448,8.149076891136188e-07,0.06449605213626554,0.9
linear_mid0.79_baseline_rho00.75,linear_clipped,0.75,0.79,-0.040000000000000036,baseline,0.015,0.9,True,True,True,5.501469708561615,11.210537954196532,126.75,9.1875,96.0,96.0,True,117.6601609307252,499.1518486957627,65.14245016108896,0.13753979750521617,0.21362178644790247,0.4455287245312516,0.4999999991941027,0.18275846431550652,0.02732928957435513,True,5.3848029670763635,471.69116094004,53.991744762925265,0.09099528629916964,0.3634851051212124,0.5096040463506595,0.49999999799412254,0.002389968229052916,0.032665178627364996,True,16.464555739883394,413.49548238709275,53.859056692797395,0.09066268508657993,0.3665032537855857,0.46578921171659504,0.5000000000325562,8.149076891136188e-07,0.03262427762802157,True,72.16778211394413,367.1404143951997,53.855930125729685,0.09065787355564017,0.3665812808075665,0.42692088661432825,0.5000000000002616,8.149076891136188e-07,0.03297971788781392,0.9
linear_mid0.79_baseline_rho00.75,linear_clipped,0.75,0.79,-0.040000000000000036,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.77222266303427,857.6160067395778,57.430146969747696,0.10984149425708463,0.31947171499600086,0.6212513089019391,0.7523361982848945,8.149076891136188e-07,0.023780526896555056,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
linear_mid0.79_baseline_rho00.80,linear_clipped,0.8,0.79,0.010000000000000009,baseline,0.015,0.85,True,True,True,-17.575717505775316,0.0,126.75,9.1875,96.0,96.0,True,104.54735816258706,167.61445821760287,47.10650177923585,0.05533971117593587,0.45608828921135025,0.3492805831247526,0.058537235379388236,0.028186720308696227,0.16847312566363082,True,1.5933948667577658,197.07390189276455,45.087081149479125,0.051872292425613586,0.5087997903952586,0.4134068998766364,0.0585521008278399,0.00030524437759989187,0.12556434130593372,True,1.5851995688496874,178.15682044071107,45.0658653101393,0.05183830148901013,0.5093926213440538,0.38276546130841804,0.05854274192644745,2.3451211675322004e-09,0.15930178263838163,True,1.5851995688496874,178.15682044071107,45.0658653101393,0.05183830148901013,0.5093926213440538,0.38276546130841804,0.05854274192644745,2.3451211675322004e-09,0.17706103840449677,nan
