condition_id,gate_form,rho0,smoothing_rho_mid,rho0_minus_rho_mid,rho_width_label,smoothing_rho_width,target_density,eligible_target,HR_scored,TS_scored,HR_pct,TS_pct,slow_time_budget_h,fast_time_budget_h,high_time_budget_h,two_step_time_budget_h,slow_reached,slow_time_to_target_h,slow_G_at_target_nm,slow_pore_mean_radius_nm,slow_large_pore_fraction,slow_removable_fine_pore_fraction,slow_f_pore,slow_isolated_pore_fraction,slow_cumulative_redistributed_pore_volume,slow_E_G,fast_reached,fast_time_to_target_h,fast_G_at_target_nm,fast_pore_mean_radius_nm,fast_large_pore_fraction,fast_removable_fine_pore_fraction,fast_f_pore,fast_isolated_pore_fraction,fast_cumulative_redistributed_pore_volume,fast_E_G,high_reached,high_time_to_target_h,high_G_at_target_nm,high_pore_mean_radius_nm,high_large_pore_fraction,high_removable_fine_pore_fraction,high_f_pore,high_isolated_pore_fraction,high_cumulative_redistributed_pore_volume,high_E_G,two_step_reached,two_step_time_to_target_h,two_step_G_at_target_nm,two_step_pore_mean_radius_nm,two_step_large_pore_fraction,two_step_removable_fine_pore_fraction,two_step_f_pore,two_step_isolated_pore_fraction,two_step_cumulative_redistributed_pore_volume,two_step_E_G,HR_crossover_density
logistic_mid0.79_baseline_rho00.85,logistic,0.85,0.79,0.05999999999999994,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,78.34105830917547,798.7125415794432,49.568885121473905,0.07038851978979636,0.4315798565743331,0.6516959491660146,0.7523361980437856,1.1624235457403153e-09,0.024168800761924375,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.79_broad_rho00.65,logistic,0.65,0.79,-0.14,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,86.32343728084311,900.6492997909605,63.12711664949337,0.14540515254912315,0.2576360907338915,0.6006256094335007,0.7523361982125197,2.012403142848988e-06,0.023586960309997913,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.79_broad_rho00.70,logistic,0.7,0.79,-0.09000000000000008,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.92877527531728,880.7427799725903,60.47883553808457,0.12805949971423924,0.284391857788946,0.6100140589803803,0.7523361984873631,1.6958104411813917e-06,0.023668525146617995,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.79_broad_rho00.75,logistic,0.75,0.79,-0.040000000000000036,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,83.31835188239451,857.6169535664076,57.4302568776538,0.10984196530584478,0.3194701096078744,0.6212508290391862,0.7523361979029664,1.2836671403366002e-06,0.02378051952605444,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.79_broad_rho00.80,logistic,0.8,0.79,0.010000000000000009,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,81.4198630222165,830.5508562091368,53.85510649781651,0.09065682040874257,0.36660267953608244,0.634899785250084,0.7523361978253341,9.970882688875753e-07,0.023940023090731226,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.79_broad_rho00.85,logistic,0.85,0.79,0.05999999999999994,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,79.00693752021816,798.7139964474947,49.56905136482161,0.07038892796513369,0.4315761051033758,0.651695053325218,0.7523361981660315,1.0259579554572913e-06,0.02416876970165458,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.82_narrow_rho00.65,logistic,0.65,0.82,-0.16999999999999993,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,85.87143397308637,900.6491576354038,63.12708924478663,0.1454049284355675,0.2576361896239183,0.6006256653003503,0.7523361979001195,2.619311411564884e-06,0.023586958886597113,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_narrow_rho00.70,logistic,0.7,0.82,-0.12,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.43679821510888,880.7426099788389,60.47880192122699,0.12805926238519744,0.2843920267851252,0.6100141457552342,0.7523361987110274,2.3048941365805505e-06,0.023668526994024386,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_narrow_rho00.75,logistic,0.75,0.82,-0.06999999999999995,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.77703337627861,857.6166771449955,57.43020925821554,0.10984170044147763,0.31947053147940696,0.6212509941238785,0.7523361983165586,1.7442782525883652e-06,0.023780526244347705,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_narrow_rho00.80,logistic,0.8,0.82,-0.019999999999999907,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,80.81680126394518,830.5499862830352,53.8550005219115,0.09065644203020673,0.3666044875853245,0.6349002881607367,0.7523361976069496,6.290699576976964e-07,0.023940038392907315,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_narrow_rho00.85,logistic,0.85,0.82,0.030000000000000027,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,78.32985892061538,798.7125396944069,49.56888520373613,0.07038851981139728,0.4315798540583746,0.6516959459513819,0.7523361974826982,3.2370031660082334e-10,0.024168799665686476,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.82_baseline_rho00.65,logistic,0.65,0.82,-0.16999999999999993,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,85.9295935840468,900.6491017264539,63.12708241164886,0.14540490590301797,0.2576363093070247,0.6006257133138936,0.7523361984506404,2.5007128310355365e-06,0.02358696321801831,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_baseline_rho00.70,logistic,0.7,0.82,-0.12,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.49993877297894,880.7425585224054,60.47879462223626,0.1280592425502,0.2843921746124099,0.6100142006208414,0.7523361977764481,2.175756634048575e-06,0.023668531868286203,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_baseline_rho00.75,logistic,0.75,0.82,-0.06999999999999995,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.84624705082292,857.6166173701457,57.43020146333831,0.10984168367949312,0.31947071406894156,0.6212510555469541,0.7523361978027197,1.6061514147092024e-06,0.02378053182171364,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_baseline_rho00.80,logistic,0.8,0.82,-0.019999999999999907,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,80.89367409514985,830.5500228176916,53.85500164431001,0.09065645209431589,0.36660449346965024,0.6349003046072444,0.7523361980143859,6.342775740349616e-07,0.023940044669407336,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_baseline_rho00.85,logistic,0.85,0.82,0.030000000000000027,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,78.4147792973186,798.7126293975775,49.56889026059592,0.07038853291956933,0.43157973849918535,0.6516959396875653,0.7523361976482543,5.815342239004959e-08,0.024168806681305055,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.82_broad_rho00.65,logistic,0.65,0.82,-0.16999999999999993,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,87.07424037924746,900.6533818501051,63.127721159329205,0.14540851168420157,0.2576292959093506,0.6006227665373722,0.7523361980840395,5.410943726297612e-06,0.023586783114443705,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_broad_rho00.70,logistic,0.7,0.82,-0.12,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,85.7456233933798,880.7474767138215,60.47951256943537,0.12806276755466148,0.28438296406367364,0.6100106644832097,0.7523361980641948,5.6281143715804345e-06,0.023668305192502934,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_broad_rho00.75,logistic,0.75,0.82,-0.06999999999999995,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.21620036801782,857.6224016902538,57.43102541105742,0.109845079840216,0.31945812904966087,0.6212466968245002,0.7523361977080372,5.849357788141358e-06,0.023780238292246878,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_broad_rho00.80,logistic,0.8,0.82,-0.019999999999999907,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.41615308724423,830.5570824232796,53.85598084450603,0.09065966579468458,0.3665863439363938,0.6348947280492232,0.7523361976356538,6.190348872465497e-06,0.023939653642398407,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.82_broad_rho00.85,logistic,0.85,0.82,0.030000000000000027,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,80.12093749711156,798.7210196576681,49.57005416711228,0.07039137032604445,0.4315534126940171,0.6516888192176227,0.7523361975655122,7.030964327614093e-06,0.024168274604553234,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
logistic_mid0.86_narrow_rho00.65,logistic,0.65,0.86,-0.20999999999999996,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,85.9228424899212,900.6513189177056,63.127323158567705,0.14540614388295284,0.2576333352119121,0.6006247039900285,0.7523361976680177,5.2613894376714285e-06,0.023586958176490855,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_narrow_rho00.70,logistic,0.7,0.86,-0.16000000000000003,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.4917990364936,880.7450974841826,60.47905845766129,0.12806040123084939,0.28438830285279687,0.610013013970754,0.7523361987770456,5.269427360677628e-06,0.023668525956933084,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_narrow_rho00.75,logistic,0.75,0.86,-0.10999999999999999,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.83625095783295,857.6195995191517,57.43049704947669,0.10984274666931515,0.31946549374610833,0.621249622886209,0.7523361984585466,5.109397675988278e-06,0.023780523563729356,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_narrow_rho00.80,logistic,0.8,0.86,-0.05999999999999994,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,80.88101441479269,830.5534868486425,53.855333909288376,0.09065737960278684,0.36659741250190636,0.6348985751012822,0.7523361979467016,4.512390832546863e-06,0.023940031635306235,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_narrow_rho00.85,logistic,0.85,0.86,-0.010000000000000009,narrow,0.0075,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,78.390955734776,798.714363243765,49.56905973467747,0.07038888654014815,0.4315754864034177,0.6516950120601451,0.7523361980075306,1.8142047514496312e-06,0.024168795048252603,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_baseline_rho00.65,logistic,0.65,0.86,-0.20999999999999996,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,86.67318263332874,900.6541190830837,63.127670922833346,0.14540809316000533,0.25762949145759645,0.6006232798074712,0.7523361977452376,6.9228489009856185e-06,0.023586926869489856,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_baseline_rho00.70,logistic,0.7,0.86,-0.16000000000000003,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,85.30752582405682,880.7483128612441,60.47944748952344,0.12806229691073126,0.28438327676364744,0.6100113096122607,0.7523361977282503,7.229498198015634e-06,0.02366848211661922,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_baseline_rho00.75,logistic,0.75,0.86,-0.10999999999999999,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,83.73199916510397,857.6233339107862,57.43093953496405,0.10984455614603827,0.3194586896144652,0.6212475334546953,0.7523361982189345,7.4682960376736225e-06,0.023780460828359603,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_baseline_rho00.80,logistic,0.8,0.86,-0.05999999999999994,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,81.87426104850479,830.5578902301976,53.8558469695993,0.09065905496285884,0.3665878772500338,0.6348959558126275,0.7523361976919007,7.4191957315715295e-06,0.023939940247652173,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_baseline_rho00.85,logistic,0.85,0.86,-0.010000000000000009,baseline,0.015,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,79.50360157884788,798.7202227159297,49.569727001087976,0.07039047380794446,0.431560142784814,0.651691336939874,0.7523361984851655,6.16830116987884e-06,0.02416865783437849,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_broad_rho00.65,logistic,0.65,0.86,-0.20999999999999996,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,89.9493936077554,900.692977095187,63.13449216645185,0.1454463497164122,0.2575538608306637,0.6005887139408421,0.7523361980691078,3.7761769550341975e-05,0.023583955217080444,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_broad_rho00.70,logistic,0.7,0.86,-0.16000000000000003,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,88.87482148498194,880.7932884225148,60.48711407413249,0.12809972447036905,0.2842842109053969,0.6099701042482646,0.7523361979350807,4.366333389314595e-05,0.023664872984217846,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_broad_rho00.75,logistic,0.75,0.86,-0.10999999999999999,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,87.6576861057278,857.6762459440238,57.43970877456229,0.10988057094035152,0.3193243225014351,0.6211972650173441,0.7523361977948629,5.154157098240133e-05,0.02377595569024847,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_broad_rho00.80,logistic,0.8,0.86,-0.05999999999999994,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,86.23947538562402,830.6210309639004,53.866082287670565,0.09069274336154606,0.36639897416381334,0.6348332121057998,0.7523361987816828,6.222210509989573e-05,0.023934161545786946,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_broad_rho00.85,logistic,0.85,0.86,-0.010000000000000009,broad,0.03,0.9,True,True,False,1.8186064195612954,nan,126.75,9.1875,96.0,96.0,True,116.88119304886305,452.6339927326287,54.28692710895345,0.07618089351069739,0.3236114022976517,0.4801179807401849,0.5000000003800092,0.07547717175748789,0.02694233406675383,True,4.812523126030813,444.4023618836765,46.6343506213156,0.057801527141994706,0.48035929020904317,0.5402903218281153,0.4999999983378944,0.0009058997445817905,0.03308076747686426,True,14.380843051498127,389.43925160879354,46.54719457064864,0.05765391846879162,0.4827310291517463,0.4947479818401607,0.5000000000208953,1.0563710449031055e-05,0.0330197828431833,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
logistic_mid0.86_broad_rho00.85,logistic,0.85,0.86,-0.010000000000000009,broad,0.03,0.92,True,False,False,nan,nan,126.75,9.1875,96.0,96.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,84.40455839585708,798.7967507600526,49.58198961301005,0.07042051472087726,0.4312840410510146,0.6516112176119927,0.7523361984903096,7.682004702419507e-05,0.024161069124244785,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
