mode_id,open_closed_handoff_mode,forward_prediction_eligible,T1_C,T2_C,switch_density,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,density_ok,grain_ok,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,map_resolution_C
resolved_default,resolved_default,True,1250,975,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8135387693429006,0.08113240731717819,0.8135387693429006,0.08113240731717819,False,True,False,0.0358604441712425,0.9507680666192655,0.10100591600318624,25
resolved_default,resolved_default,True,1250,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8146369865041793,0.08222025154063319,0.8146369865041793,0.08222025154063319,False,True,False,0.01979224516593018,0.7929218791245392,0.10503393786898198,25
resolved_default,resolved_default,True,1250,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8248778256447704,0.08580521090620216,0.8248778256447704,0.08580521090620216,False,True,False,0.03861706186079726,0.9503578506549069,0.10202369238338807,25
resolved_default,resolved_default,True,1250,1025,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8267199284900795,0.0877584244770328,0.8267199284900795,0.0877584244770328,False,True,False,0.0217045681533002,0.7949997966429737,0.10646347551263849,25
resolved_default,resolved_default,True,1250,1025,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8417933774248662,0.0942923839903997,0.8417933774248662,0.0942923839903997,False,True,False,0.04289539000895375,0.9502311563264043,0.10402825084653852,25
resolved_default,resolved_default,True,1250,1050,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8439652862876897,0.09761960353505603,0.8439652862876897,0.09761960353505603,False,True,False,0.02464246832765926,0.7994426654068065,0.10917556944829493,25
resolved_default,resolved_default,True,1250,1050,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8617857597049324,0.10846597561333862,0.8617857597049324,0.10846597561333862,False,True,False,0.04719384021614034,0.950591780414902,0.10738076938393566,25
resolved_default,resolved_default,True,1250,1075,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8627443592099993,0.11375455464319018,0.8627443592099993,0.11375455464319018,False,True,False,0.027843614488397953,0.8066466266353524,0.1136398493856254,25
resolved_default,resolved_default,True,1250,1075,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8797163579375592,0.13057913428348564,0.8797163579375592,0.13057913428348564,False,True,False,0.049502079228687636,0.9520393276172614,0.11257173266145251,25
resolved_default,resolved_default,True,1250,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8786672454583395,0.1385883021633165,0.8786672454583395,0.1385883021633165,False,True,False,0.03017680019202771,0.8182504561905102,0.12078869058501847,25
resolved_default,resolved_default,True,1250,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8953809235150751,0.16409690975034705,0.8953809235150751,0.16409690975034705,False,True,False,0.04912124149370343,0.953816579910938,0.12075032346064823,25
resolved_default,resolved_default,True,1250,1125,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8927749900361589,0.1756929698261318,0.8927749900361589,0.1756929698261318,False,True,False,0.03138725220441036,0.8355889880909594,0.1320909625529385,25
resolved_default,resolved_default,True,1250,1125,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9104312248448952,0.213907171918022,0.9104312248448952,0.213907171918022,False,True,False,0.0463113866528665,0.9555765062262123,0.13334143687599606,25
resolved_default,resolved_default,True,1250,1150,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.905854973274976,0.22965773445399443,0.905854973274976,0.22965773445399443,False,True,False,0.031531833659849094,0.8582707975393691,0.14921664905440274,25
resolved_default,resolved_default,True,1250,1150,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9257632571433818,0.28676855727748113,0.9257632571433818,0.28676855727748113,False,True,False,0.04120242321973552,0.9569776882335151,0.15182815388152632,25
resolved_default,resolved_default,True,1250,1175,0.8,20,MIXED_FAILURE,True,0.9185993214672946,0.3068463575508143,0.9185993214672946,0.3068463575508143,False,False,False,0.030426283147626937,0.8833861005189354,0.17372496716219726,25
resolved_default,resolved_default,True,1250,1175,0.8,40,MIXED_FAILURE,True,0.9417881079446049,0.39294147715209693,0.9417881079446049,0.39294147715209693,False,False,False,0.03383054190091339,0.9584054849125362,0.1773129446383693,25
resolved_default,resolved_default,True,1250,1200,0.8,20,MIXED_FAILURE,True,0.9316225431398963,0.4166375544639987,0.9316225431398963,0.4166375544639987,False,False,False,0.027709723475312285,0.9068739377125561,0.2066916826968705,25
resolved_default,resolved_default,True,1250,1200,0.8,40,MIXED_FAILURE,True,0.9580055631336388,0.5487872054277664,0.9580055631336388,0.5487872054277664,False,False,False,0.024785711127020008,0.9616568694766114,0.2098150900750788,25
resolved_default,resolved_default,True,1250,1225,0.8,20,MIXED_FAILURE,True,0.9451198522514758,0.5734454176419814,0.9451198522514758,0.5734454176419814,False,False,False,0.02317938311533077,0.9255285782207974,0.2471071168026582,25
resolved_default,resolved_default,True,1250,1225,0.8,40,MIXED_FAILURE,True,0.9721381863355482,0.7778013434063425,0.9721381863355482,0.7778013434063425,False,False,False,0.016132811271519946,0.9689975065847154,0.2463439316581394,25
resolved_default,resolved_default,True,1250,900,0.85,20,FIRST_STEP_UNATTAINABLE,False,0.8512869926489609,0.10997585295244607,0.8512869926489609,0.10997585295244607,False,True,False,0.03817647169842933,0.8789988955549514,0.13978068799799237,25
resolved_default,resolved_default,True,1250,900,0.85,40,FIRST_STEP_UNATTAINABLE,False,0.8523556074975271,0.11004158958260689,0.8523556074975271,0.11004158958260689,False,True,False,0.06512727342122514,0.9816558935605694,0.13483871810236375,25
resolved_default,resolved_default,True,1250,925,0.85,20,FIRST_STEP_UNATTAINABLE,False,0.8515395274234675,0.11013448634710067,0.8515395274234675,0.11013448634710067,False,True,False,0.03810318583765078,0.8787175087317962,0.13978930621014138,25
resolved_default,resolved_default,True,1250,925,0.85,40,FIRST_STEP_UNATTAINABLE,False,0.8530337862128788,0.11029322480913789,0.8530337862128788,0.11029322480913789,False,True,False,0.0648108616697489,0.9808719061950255,0.13485348099878447,25
resolved_default,resolved_default,True,1250,950,0.85,20,FIRST_STEP_UNATTAINABLE,False,0.8520353139606087,0.11049461673538755,0.8520353139606087,0.11049461673538755,False,True,False,0.03802323688892677,0.8783761523743236,0.1398157155997205,25
resolved_default,resolved_default,True,1250,950,0.85,40,FIRST_STEP_UNATTAINABLE,False,0.8541820415934156,0.11086360608821709,0.8541820415934156,0.11086360608821709,False,True,False,0.06443306853763418,0.9799034808668564,0.13489841280800435,25
resolved_default,resolved_default,True,1250,975,0.85,20,FIRST_STEP_UNATTAINABLE,False,0.8530392476922317,0.11128313024236572,0.8530392476922317,0.11128313024236572,False,True,False,0.037950100417955546,0.8779870584075907,0.13989230992657578,25
resolved_default,resolved_default,True,1250,975,0.85,40,FIRST_STEP_UNATTAINABLE,False,0.8562367568783591,0.11210755603617313,0.8562367568783591,0.11210755603617313,False,True,False,0.06399528359411821,0.9787240161786749,0.13502677996188647,25
resolved_default,resolved_default,True,1250,1000,0.85,20,FIRST_STEP_UNATTAINABLE,False,0.8550517976920831,0.11294575120923954,0.8550517976920831,0.11294575120923954,False,True,False,0.03791009773366108,0.8776022580968696,0.14010109868131004,25
resolved_default,resolved_default,True,1250,1000,0.85,40,FIRST_STEP_UNATTAINABLE,False,0.8599453783722858,0.11470797046664978,0.8599453783722858,0.11470797046664978,False,True,False,0.06348414033209256,0.9773086225577153,0.1353660890053309,25
resolved_default,resolved_default,True,1250,1025,0.85,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8588756082036977,0.11630730781511543,0.8588756082036977,0.11630730781511543,False,True,False,0.0379353882514333,0.8773637702190762,0.14062823489942666,25
resolved_default,resolved_default,True,1250,1025,0.85,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.86628371877684,0.11988074594226983,0.86628371877684,0.11988074594226983,False,True,False,0.06279540075111636,0.9756415099862693,0.13617644241306903,25
resolved_default,resolved_default,True,1250,1050,0.85,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8654360073738347,0.12277610684404626,0.8654360073738347,0.12277610684404626,False,True,False,0.03801483820940139,0.8775797667483857,0.14183362805374874,25
resolved_default,resolved_default,True,1250,1050,0.85,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8759116602212069,0.1295851105555011,0.8759116602212069,0.1295851105555011,False,True,False,0.06157813747662782,0.9737257993656323,0.13788197215032907,25
resolved_default,resolved_default,True,1250,1075,0.85,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8747006255609032,0.13448213353459543,0.8747006255609032,0.13448213353459543,False,True,False,0.038031147893372495,0.8789189812419469,0.14429728322829363,25
resolved_default,resolved_default,True,1250,1075,0.85,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8875829484648444,0.14657584573900115,0.8875829484648444,0.14657584573900115,False,True,False,0.05948373616983268,0.9719680615245558,0.14108793388026236,25
resolved_default,resolved_default,True,1250,1100,0.85,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8849809022656755,0.15422024803633141,0.8849809022656755,0.15422024803633141,False,True,False,0.03777622815986531,0.8817646270603664,0.14898778961632017,25
resolved_default,resolved_default,True,1250,1100,0.85,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8998441807846618,0.17451209795224282,0.8998441807846618,0.17451209795224282,False,True,False,0.0561688718005693,0.9698974710241179,0.14683160735901762,25
resolved_default,resolved_default,True,1250,1125,0.85,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8961787274134679,0.1858566692980392,0.8961787274134679,0.1858566692980392,False,True,False,0.03697966232892258,0.8869109635901237,0.15710451160032465,25
resolved_default,resolved_default,True,1250,1125,0.85,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.913187430582389,0.21851262542749025,0.913187430582389,0.21851262542749025,False,True,False,0.05114166889986242,0.9673038431989273,0.15626033555554303,25
resolved_default,resolved_default,True,1250,1150,0.85,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9078008356149379,0.23446773437717208,0.9078008356149379,0.23446773437717208,False,True,False,0.03541288509011279,0.8951045998569511,0.17018424797431925,25
resolved_default,resolved_default,True,1250,1150,0.85,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9275738426976056,0.28579341613010983,0.9275738426976056,0.28579341613010983,False,True,False,0.044229060696622774,0.9645889849037249,0.17079314604263482,25
resolved_default,resolved_default,True,1250,1175,0.85,20,MIXED_FAILURE,True,0.919796171800619,0.3070188088528604,0.919796171800619,0.3070188088528604,False,False,False,0.0328294490154451,0.90594839622951,0.18991489661210373,25
resolved_default,resolved_default,True,1250,1175,0.85,40,MIXED_FAILURE,True,0.9429508790597304,0.3872196808319407,0.9429508790597304,0.3872196808319407,False,False,False,0.03548448532092672,0.96286445646185,0.19176628234386855,25
resolved_default,resolved_default,True,1250,1200,0.85,20,MIXED_FAILURE,True,0.9323498113745246,0.41363122832044263,0.9323498113745246,0.41363122832044263,False,False,False,0.028932726475462484,0.9177912922625003,0.21757490626052287,25
resolved_default,resolved_default,True,1250,1200,0.85,40,MIXED_FAILURE,True,0.958654439268414,0.5401368601239888,0.958654439268414,0.5401368601239888,False,False,False,0.025523756982153277,0.9639390297944871,0.2195246800473725,25
resolved_default,resolved_default,True,1250,1225,0.85,20,MIXED_FAILURE,True,0.9454554958908093,0.5699374040752707,0.9454554958908093,0.5699374040752707,False,False,False,0.023603480996728633,0.9290850798693727,0.25246226145742195,25
resolved_default,resolved_default,True,1250,1225,0.85,40,MIXED_FAILURE,True,0.9724286966107514,0.7702971097725678,0.9724286966107514,0.7702971097725678,False,False,False,0.016334007049970616,0.9698469749146877,0.25129082022370014,25
resolved_default,resolved_default,True,1250,900,0.88,20,FIRST_STEP_UNATTAINABLE,False,0.8807156517490979,0.1669243412957793,0.8807156517490979,0.1669243412957793,False,True,False,0.04541950878011575,0.9257059712377611,0.17273350297556367,25
resolved_default,resolved_default,True,1250,900,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.8824217093757807,0.16696054147101985,0.8824217093757807,0.16696054147101985,False,True,False,0.0716427580432921,0.9905447571880417,0.16662394993008822,25
resolved_default,resolved_default,True,1250,925,0.88,20,FIRST_STEP_UNATTAINABLE,False,0.8809380250956632,0.16701634234898666,0.8809380250956632,0.16701634234898666,False,True,False,0.04524600823654933,0.9252129276302772,0.1727369104603733,25
resolved_default,resolved_default,True,1250,925,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.8831806337105305,0.16710448431540323,0.8831806337105305,0.16710448431540323,False,True,False,0.07100110505546219,0.9894627712178152,0.16662943150155382,25
resolved_default,resolved_default,True,1250,950,0.88,20,FIRST_STEP_UNATTAINABLE,False,0.8812609205175214,0.16722693365708113,0.8812609205175214,0.16722693365708113,False,True,False,0.0450254354879634,0.9246007807837889,0.17274739391632735,25
resolved_default,resolved_default,True,1250,950,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.8841840663859541,0.16743404124923225,0.8841840663859541,0.16743404124923225,False,True,False,0.07019759383620704,0.988151336039569,0.1666462579594004,25
resolved_default,resolved_default,True,1250,975,0.88,20,FIRST_STEP_UNATTAINABLE,False,0.881759775414783,0.1676929236905476,0.881759775414783,0.1676929236905476,False,True,False,0.04474490863313305,0.9238548461910648,0.17277810106414968,25
resolved_default,resolved_default,True,1250,975,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.8855570822888461,0.16816307549387183,0.8855570822888461,0.16816307549387183,False,True,False,0.06918929497086054,0.9865889986803881,0.16669530646022424,25
resolved_default,resolved_default,True,1250,1000,0.88,20,FIRST_STEP_UNATTAINABLE,False,0.8825814984144135,0.1686905583429301,0.8825814984144135,0.1686905583429301,False,True,False,0.044384741663305416,0.9229679154403824,0.17286368627256615,25
resolved_default,resolved_default,True,1250,1000,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.8875289314449352,0.169721634142557,0.8875289314449352,0.169721634142557,False,True,False,0.06790538838771196,0.9847564879887911,0.16683063166578543,25
resolved_default,resolved_default,True,1250,1025,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8839978373861921,0.17075634355666136,0.8839978373861921,0.17075634355666136,False,True,False,0.043912216525658444,0.9219525128942323,0.1730897707165463,25
resolved_default,resolved_default,True,1250,1025,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8904946983415627,0.1729367683179292,0.8904946983415627,0.1729367683179292,False,True,False,0.06622180923720192,0.9826359831004369,0.16718096427345042,25
resolved_default,resolved_default,True,1250,1050,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8864591650748453,0.17488488504977331,0.8864591650748453,0.17488488504977331,False,True,False,0.04327001164293433,0.9208661267619365,0.17365061551827318,25
resolved_default,resolved_default,True,1250,1050,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.895035040170085,0.17931211806984323,0.895035040170085,0.17931211806984323,False,True,False,0.06392567863524712,0.9802123850277574,0.1680187097343425,25
resolved_default,resolved_default,True,1250,1075,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8905705749661472,0.18281352658714703,0.8905705749661472,0.18281352658714703,False,True,False,0.042357020702814246,0.9198527812373057,0.17493689530232906,25
resolved_default,resolved_default,True,1250,1075,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9017679814199798,0.19139175151953497,0.9017679814199798,0.19139175151953497,False,True,False,0.06069071001824882,0.9774810407050434,0.16983193217140696,25
resolved_default,resolved_default,True,1250,1100,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8963351333265906,0.19720265222865507,0.8963351333265906,0.19720265222865507,False,True,False,0.04115526062303423,0.9193937530340163,0.17766326436968877,25
resolved_default,resolved_default,True,1250,1100,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9103602918673553,0.21293315258532458,0.9103602918673553,0.21293315258532458,False,True,False,0.056468350100959866,0.9745638881539906,0.17342489129271502,25
resolved_default,resolved_default,True,1250,1125,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9036776747877066,0.22195731020560114,0.9036776747877066,0.22195731020560114,False,True,False,0.0395203257946192,0.9196574279806966,0.18295300146519114,25
resolved_default,resolved_default,True,1250,1125,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9204822667266095,0.24927434254553527,0.9204822667266095,0.24927434254553527,False,True,False,0.05108783982580825,0.9715627101365311,0.17996157864332896,25
resolved_default,resolved_default,True,1250,1150,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9125806477838292,0.26258356442463315,0.9125806477838292,0.26258356442463315,False,True,False,0.03717215721934679,0.9207518926483007,0.1922782043658368,25
resolved_default,resolved_default,True,1250,1150,0.88,40,MIXED_FAILURE,True,0.9324763383824051,0.3082246687773853,0.9324763383824051,0.3082246687773853,False,False,False,0.04398960104856574,0.9683405568370597,0.19079550796101924,25
resolved_default,resolved_default,True,1250,1175,0.88,20,MIXED_FAILURE,True,0.9227750410821577,0.3267256531236914,0.9227750410821577,0.3267256531236914,False,False,False,0.033878241639815634,0.9232974119405217,0.20732798288214382,25
resolved_default,resolved_default,True,1250,1175,0.88,40,MIXED_FAILURE,True,0.9460134614348905,0.4012825332346367,0.9460134614348905,0.4012825332346367,False,False,False,0.03520551645511609,0.9659697927919163,0.20730124677781542,25
resolved_default,resolved_default,True,1250,1200,0.88,20,MIXED_FAILURE,True,0.9340871469042421,0.425221060651491,0.9340871469042421,0.425221060651491,False,False,False,0.02940964447878794,0.9273369256817312,0.2295033703621734,25
resolved_default,resolved_default,True,1250,1200,0.88,40,MIXED_FAILURE,True,0.9602526099178846,0.5464659566872687,0.9602526099178846,0.5464659566872687,False,False,False,0.02535227531948845,0.9662087084518489,0.2300362230278345,25
resolved_default,resolved_default,True,1250,1225,0.88,20,MIXED_FAILURE,True,0.9462264906500549,0.574532305588282,0.9462264906500549,0.574532305588282,False,False,False,0.023734021620337744,0.9327253479203116,0.25842501847817817,25
resolved_default,resolved_default,True,1250,1225,0.88,40,MIXED_FAILURE,True,0.9729934479841164,0.770782045116213,0.9729934479841164,0.770782045116213,False,False,False,0.0162969214929399,0.9708759567352033,0.25662451724135177,25
resolved_default,resolved_default,True,1250,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9011359465557225,0.2559972908061434,0.9011359465557225,0.2559972908061434,False,True,False,0.04644808857854661,0.9534594335977611,0.20690491588159043,25
resolved_default,resolved_default,True,1250,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9039163411626392,0.2560201346402134,0.9039163411626392,0.2560201346402134,False,True,False,0.06837215667168216,0.9928903379464523,0.19958596456538813,25
resolved_default,resolved_default,True,1250,925,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9014827202163888,0.2560518266608103,0.9014827202163888,0.2560518266608103,False,True,False,0.04612483697236992,0.9526634395453174,0.2069064052871168,25
resolved_default,resolved_default,True,1250,925,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9050604608889428,0.25610792807574656,0.9050604608889428,0.25610792807574656,False,True,False,0.06729647825306145,0.9914921537391497,0.19958827793848943,25
