design_id,design_type,varied_descriptor,rho0,G0_nm,pore_scale_nm,log_width,target_density,eligible_target,high_step_executed,slow_time_budget_h,fast_time_budget_h,high_time_budget_h,two_step_time_budget_h,HR_pct,TS_pct,HR_scored,TS_scored,initial_f_pore,initial_connectivity,initial_isolated_fraction,initial_pore_mean_radius_nm,initial_large_pore_fraction,initial_removable_fine_fraction,slow_reached,slow_time_to_target_h,slow_G_at_target_nm,slow_pore_mean_radius_nm,slow_large_pore_fraction,slow_removable_fine_pore_fraction,slow_f_pore,slow_isolated_pore_fraction,slow_cumulative_redistributed_pore_volume,slow_E_G,fast_reached,fast_time_to_target_h,fast_G_at_target_nm,fast_pore_mean_radius_nm,fast_large_pore_fraction,fast_removable_fine_pore_fraction,fast_f_pore,fast_isolated_pore_fraction,fast_cumulative_redistributed_pore_volume,fast_E_G,high_reached,high_time_to_target_h,high_G_at_target_nm,high_pore_mean_radius_nm,high_large_pore_fraction,high_removable_fine_pore_fraction,high_f_pore,high_isolated_pore_fraction,high_cumulative_redistributed_pore_volume,high_E_G,two_step_reached,two_step_time_to_target_h,two_step_G_at_target_nm,two_step_pore_mean_radius_nm,two_step_large_pore_fraction,two_step_removable_fine_pore_fraction,two_step_f_pore,two_step_isolated_pore_fraction,two_step_cumulative_redistributed_pore_volume,two_step_E_G
factorial_00,corner_factorial,factorial,0.65,75.0,15.0,0.45,0.8,True,True,126.75,9.1875,96.0,96.0,-33.68804222652336,0.0,True,True,0.6134818959942422,0.9998766054240137,9.292483363014605e-07,20.35029495634861,0.0029525163045289182,0.6905693711208728,True,106.56991721385171,113.59616787970808,30.047785635862517,0.022377949502107638,0.32545891156667117,0.428387235188482,0.0038524147955597077,0.28386682446722394,0.23892435779700705,True,1.7173061983363087,151.8644928827365,22.25747825791937,0.005008905338773429,0.5989902550677368,0.6383770055198178,0.0038511730383283373,0.0036958975014780575,0.3351588784553369,True,2.0943337907898,123.01816344809889,22.16277443459604,0.00493184576484971,0.6039199283251492,0.5628511351913226,0.003851032355930261,1.6664810256697377e-06,0.35195450653437665,True,2.0943337907898,123.01816344809889,22.16277443459604,0.00493184576484971,0.6039199283251492,0.5628511351913226,0.003851032355930261,1.6664810256697377e-06,0.35195450653437665
factorial_00,corner_factorial,factorial,0.65,75.0,15.0,0.45,0.85,True,True,126.75,9.1875,96.0,96.0,-20.250334938677558,0.0,True,True,0.6134818959942422,0.9998766054240137,9.292483363014605e-07,20.35029495634861,0.0029525163045289182,0.6905693711208728,True,109.29108413350839,150.69241738135494,31.447627178226625,0.02838127340897099,0.2939528099819361,0.411227528863561,0.05854435213854313,0.28386700434104173,0.11628090846096859,True,2.0890461056415104,181.20813662826927,23.352301851627107,0.00650115479044661,0.5506330081424526,0.5811768261367277,0.058538693819543075,0.0036958975664563324,0.19789072764945856,True,3.539021598468498,148.0834972484666,23.25217258151437,0.006402612175182088,0.5555768864161349,0.5105428312172527,0.05853690287436777,1.6991579105411155e-06,0.17350899154110477,True,3.539021598468498,148.0834972484666,23.25217258151437,0.006402612175182088,0.5555768864161349,0.5105428312172527,0.05853690287436777,1.6991579105411155e-06,0.4021664802186294
factorial_00,corner_factorial,factorial,0.65,75.0,15.0,0.45,0.88,True,True,126.75,9.1875,96.0,96.0,-4.370823712041091,9.995514801295794,True,True,0.6134818959942422,0.9998766054240137,9.292483363014605e-07,20.35029495634861,0.0029525163045289182,0.6905693711208728,True,112.45318842884882,225.02138299473773,32.54081046719724,0.03400353743228677,0.2724981647955762,0.4566290717294181,0.24766725851141758,0.2838670045494093,0.04890469002169269,True,2.8078942577154358,234.85667095983453,24.267719800681476,0.007945230569353258,0.5124998897734129,0.580700579684982,0.24767402860325238,0.003695897567189716,0.06624646776877947,True,6.431571000552545,199.25608168974014,24.163980509715536,0.007826112330969493,0.5173785108573952,0.523320869853675,0.24766460756328126,1.6995322338134455e-06,0.06091861841078559,True,15.847799753132588,179.33941055196013,24.16291826464333,0.007825787781368786,0.5174372024306898,0.4866978940378708,0.24766386584438915,1.8405878632818798e-06,0.07363620487285123
factorial_00,corner_factorial,factorial,0.65,75.0,15.0,0.45,0.9,True,True,126.75,9.1875,96.0,96.0,6.672069550805679,12.22328454168269,True,True,0.6134818959942422,0.9998766054240137,9.292483363014605e-07,20.35029495634861,0.0029525163045289182,0.6905693711208728,True,117.27293149983035,386.642817050264,33.439483703649444,0.03931847480685032,0.25660617274923836,0.5718383163311577,0.5000000007358283,0.2838670045520062,0.029023410288715294,True,5.153133679710694,360.84573938347603,25.05196670824829,0.00934789707495472,0.48159135811770093,0.6596847321660646,0.5000000028468314,0.0036958975673778275,0.0352071135508572,True,15.45121481661084,312.1938151610993,24.946389557466606,0.009209225761040829,0.48632866966103316,0.6082114019635203,0.4999999999521817,1.6996250394567764e-06,0.03483623170630981,True,58.87915843200186,274.0334768124232,24.945085953983668,0.009208773783155013,0.4863985057165641,0.5606911002175771,0.5000000000004969,1.8796540758511448e-06,0.03509664078122859
factorial_00,corner_factorial,factorial,0.65,75.0,15.0,0.45,0.92,True,True,126.75,9.1875,96.0,96.0,nan,nan,False,False,0.6134818959942422,0.9998766054240137,9.292483363014605e-07,20.35029495634861,0.0029525163045289182,0.6905693711208728,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,75.85905776954709,620.7458754604409,25.942825470540445,0.011219143938402013,0.44918910117071664,0.7611020180591922,0.7523361973357563,1.6997982403034536e-06,0.02499495347952145,False,nan,nan,nan,nan,nan,nan,nan,nan,nan
factorial_01,corner_factorial,factorial,0.65,75.0,15.0,0.85,0.8,True,True,126.75,9.1875,96.0,96.0,-24.69878918973807,0.0,True,True,0.5299050316839257,0.9998766054240137,9.292483363014605e-07,31.48660941955172,0.11425026450473805,0.48582866868776176,True,106.97086623458732,122.86268810988219,44.5328727012525,0.2277878860998605,0.20591711021248227,0.37089714371025434,0.0038517625871814284,0.20830970114755948,0.21518276771185454,True,1.7612616018471678,153.20828443898736,39.27306086139769,0.18906515168511034,0.3296038741036842,0.5094988204075419,0.0038525008934038795,0.00266407032998769,0.2953198665343414,True,2.2967530795979743,128.300600930638,39.213406246794364,0.18875682298287708,0.33181372391240443,0.45024333596457233,0.003851032355930259,1.1377286296357922e-06,0.28571034512458093,True,2.2967530795979743,128.300600930638,39.213406246794364,0.18875682298287708,0.33181372391240443,0.45024333596457233,0.003851032355930259,1.1377286296357922e-06,0.28571034512458093
factorial_01,corner_factorial,factorial,0.65,75.0,15.0,0.85,0.85,True,True,126.75,9.1875,96.0,96.0,-14.603853750242532,0.0,True,True,0.5299050316839257,0.9998766054240137,9.292483363014605e-07,31.48660941955172,0.11425026450473805,0.48582866868776176,True,109.73842113080666,167.7233390643626,48.739316719140206,0.28468548387861903,0.17076135626710276,0.35094363174314813,0.05854303537337593,0.2083097827664585,0.10657054739439827,True,2.1911971174754212,192.2174102063455,44.073905119121484,0.2420337062353127,0.2564622634719978,0.44562085462386203,0.05855567180217825,0.002664070365224167,0.13935803425244614,True,4.000360381517545,163.88760238971554,44.02480742663925,0.24170321312692333,0.25797510243105276,0.3959910462914685,0.05854879931704308,1.1559073171336772e-06,0.12800637321576228,True,4.000360381517545,163.88760238971554,44.02480742663925,0.24170321312692333,0.25797510243105276,0.3959910462914685,0.05854879931704308,1.1559073171336772e-06,0.17119296304484174
factorial_01,corner_factorial,factorial,0.65,75.0,15.0,0.85,0.88,True,True,126.75,9.1875,96.0,96.0,-6.167599275340796,9.9700597603174,True,True,0.5299050316839257,0.9998766054240137,9.292483363014605e-07,31.48660941955172,0.11425026450473805,0.48582866868776176,True,112.97368047567322,257.7254074084881,52.244632892967374,0.33557709238571426,0.1477434252129233,0.39003275662004594,0.24766713633374046,0.20830978284456292,0.04638813017994994,True,3.059811660770634,273.6208777681831,48.10398787569527,0.2908314911398316,0.20820429043471905,0.4548698834525801,0.24767121038382264,0.0026640703655236844,0.053340814697840605,True,7.498292099079595,238.13027092298128,48.061587831695185,0.2904736825947001,0.2092514566511085,0.41084153577158966,0.24766504194285296,1.156060524086969e-06,0.05231562254746586,True,19.843928724653217,214.38854060455432,48.05817578274394,0.2904506863714453,0.20934312865177435,0.37898103906042147,0.24766383852418616,1.2116745919262157e-06,0.05841284419540982
factorial_01,corner_factorial,factorial,0.65,75.0,15.0,0.85,0.9,True,True,126.75,9.1875,96.0,96.0,1.3730681558040292,11.411150199151805,True,True,0.5299050316839257,0.9998766054240137,9.292483363014605e-07,31.48660941955172,0.11425026450473805,0.48582866868776176,True,117.82352870348377,453.8468617854355,55.27145142074134,0.3814536631514653,0.13127583549690652,0.49541554162684887,0.4999999999105167,0.2083097828453497,0.02789089259855359,True,5.716787445225784,447.6152350501438,51.55135320557546,0.33572248441027,0.17568126653951197,0.5334568127032486,0.500000002187248,0.002664070365576619,0.032275633132777475,True,17.977968233764425,392.29805309731955,51.51438252690705,0.3353451406105918,0.17639263265470448,0.4878870587358241,0.500000000034531,1.1560871861832703e-06,0.03212632938580368,True,72.97010187915943,347.5323330300361,51.51083027490227,0.3353162007604729,0.17647107863609093,0.4473022975790769,0.5000000000002398,1.2232194405572338e-06,0.032316440143333104
factorial_01,corner_factorial,factorial,0.65,75.0,15.0,0.85,0.92,True,True,126.75,9.1875,96.0,96.0,nan,nan,False,False,0.5299050316839257,0.9998766054240137,9.292483363014605e-07,31.48660941955172,0.11425026450473805,0.48582866868776176,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,83.53575713657497,819.8819632137643,55.906890863688695,0.3961164342580248,0.14418207594850932,0.6380771529516587,0.752336198843452,1.1561206417447658e-06,0.023593589660902487,False,nan,nan,nan,nan,nan,nan,nan,nan,nan
factorial_02,corner_factorial,factorial,0.65,75.0,40.0,0.45,0.8,True,True,126.75,9.1875,96.0,96.0,-13.233468117161891,0.0,True,True,0.2998538739217196,0.9998766054240137,9.292483363014605e-07,54.267453216929624,0.0029525163045289148,0.6905693711208729,True,107.93608693538596,158.03110798251262,83.38308858021895,0.02851809355734351,0.2999619127549756,0.24434079210916876,0.003851323907614548,0.3227581795073741,0.21800403868087603,True,1.8438944443116794,178.9441042725761,59.400313957627766,0.005023427317013029,0.5980769776269818,0.3617904910606781,0.003851832066668849,0.004381898960261676,0.26825230298430536,True,2.6471445585601896,153.894553752397,59.10106365557616,0.0049319724007996285,0.6039138203850709,0.3217136428422011,0.003852242433636942,5.589512526187993e-06,0.2649597940620265,True,2.6471445585601896,153.894553752397,59.10106365557616,0.0049319724007996285,0.6039138203850709,0.3217136428422011,0.003852242433636942,5.589512526187993e-06,0.2649597940620265
factorial_02,corner_factorial,factorial,0.65,75.0,40.0,0.45,0.85,True,True,126.75,9.1875,96.0,96.0,-6.807478724564887,0.0,True,True,0.2998538739217196,0.9998766054240137,9.292483363014605e-07,54.267453216929624,0.0029525163045289148,0.6905693711208729,True,110.52054529815936,214.4089842883522,87.24091604873588,0.03601748089900781,0.27099489779450375,0.2377177003435634,0.05854206592594108,0.3227583833232119,0.10748582792165853,True,2.3225078264511185,229.00483027733745,62.32252029146212,0.006519733947163053,0.5497183638157151,0.33774077038502015,0.058547095375113836,0.004381899154106069,0.13214656926757667,True,4.544148641173748,198.1797843412641,62.006016335076914,0.006402764170226233,0.555573586155945,0.301315402409613,0.0585456211100824,5.692327504422965e-06,0.12836345530193585,True,4.544148641173748,198.1797843412641,62.006016335076914,0.006402764170226233,0.555573586155945,0.301315402409613,0.0585456211100824,5.692327504422965e-06,0.2172129734413243
factorial_02,corner_factorial,factorial,0.65,75.0,40.0,0.45,0.88,True,True,126.75,9.1875,96.0,96.0,1.4492105127813124,9.13093658162475,True,True,0.2998538739217196,0.9998766054240137,9.292483363014605e-07,54.267453216929624,0.0029525163045289148,0.6905693711208729,True,113.8502735845165,332.65026413271977,90.2486349914149,0.04300001488144741,0.2512934856353704,0.2773328244599739,0.24766670769663035,0.32275838355526465,0.04445897279836234,True,3.2864046658171153,327.8294615341136,64.76410025332076,0.007967497426139843,0.5116250334685797,0.3652856342268522,0.2476737408300997,0.004381899156145286,0.05366971344359086,True,8.491867905572027,286.47969405024253,64.4364800209682,0.007826145778460112,0.5173963942006043,0.32932626075616606,0.2476648748604838,5.6933936669340335e-06,0.053244542043848556,True,23.40024288756177,260.3214148672823,64.43439730047741,0.007825929053977896,0.5174397840818022,0.30442193183405614,0.2476638229543239,6.098940811675054e-06,0.059515822809113585
factorial_02,corner_factorial,factorial,0.65,75.0,40.0,0.45,0.9,True,True,126.75,9.1875,96.0,96.0,10.654286810355966,10.826447184128085,True,True,0.2998538739217196,0.9998766054240137,9.292483363014605e-07,54.267453216929624,0.0029525163045289148,0.6905693711208729,True,118.89800906564301,597.6808372935511,92.71758850785966,0.04956824960607966,0.23669185089876776,0.3764977088815671,0.4999999994438246,0.3227583835573059,0.02757374144216682,True,6.19047234717062,534.0022066777592,66.85543213197717,0.009373703161081874,0.480760522246568,0.44990470885958395,0.50000000155019,0.004381899156568344,0.03251724101865226,True,20.25909576184652,468.3859824568388,66.52271472747962,0.009209239464711666,0.4863499117262292,0.4097440493820944,0.4999999999883554,5.693612936053455e-06,0.03252270865027321,True,85.22170202676767,417.6764214482897,66.52014861048615,0.009208941277991718,0.48640181619035017,0.3750887763715684,0.4999999999998377,6.194762985705414e-06,0.03293920191152888
factorial_02,corner_factorial,factorial,0.65,75.0,40.0,0.45,0.92,True,True,126.75,9.1875,96.0,96.0,nan,nan,False,False,0.2998538739217196,0.9998766054240137,9.292483363014605e-07,54.267453216929624,0.0029525163045289148,0.6905693711208729,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,90.73972865627728,974.3741199061806,69.17991159110191,0.011219166386730676,0.44920888086305394,0.5694839957693771,0.7523361977478051,5.693925729016476e-06,0.023645349861485337,False,nan,nan,nan,nan,nan,nan,nan,nan,nan
factorial_03,corner_factorial,factorial,0.65,75.0,40.0,0.85,0.8,True,True,126.75,9.1875,96.0,96.0,-15.10166947666162,0.0,True,True,0.24652369211665537,0.9998766054240137,9.292483363014605e-07,83.96429178547126,0.11425026450473828,0.48582866868776153,True,108.20179221781663,170.15861060205955,120.91531905622908,0.23623258960183705,0.19448457260595423,0.2090300160387466,0.003852317799326409,0.23511560899912679,0.21221354579457816,True,1.8683781466433207,195.85540156126228,104.75770130613742,0.18912245349186174,0.32919572934430463,0.2891497223699829,0.0038523036407048495,0.0031564185807120304,0.24102391550506672,True,2.7899251081312126,169.21670415813028,104.56932483057784,0.1887577925400156,0.33181211862594123,0.2561393295981815,0.00385211414186525,4.150923269290847e-06,0.23749132361424732,True,2.7899251081312126,169.21670415813028,104.56932483057784,0.1887577925400156,0.33181211862594123,0.2561393295981815,0.00385211414186525,4.150923269290847e-06,0.23749132361424732
