T1_C,T2_C,switch_density,hold_h,barrier_mode,first_step_attained,G1_um,rho1,fine1,D90_1_nm,final_rho,final_G_um,density_ok,grain_0p3_ok,grain_0p5_ok,grain_1p0_ok,strict_target_ok,chen_success,failure_class,final_D90_nm,final_fine_fraction,final_R_Z_um,final_Gamma_growth,T_start_C,G1_nm,first_step_growth_fraction,phi_open_total,phi_iso_total,phi_closed_total,pore_D50_1_nm,pore_D90_1_nm,large_pore_fraction,tau_remove_mean_s,tau_remove_D90_s,R_Z_eff_1_m,S_Z_1,Gamma_growth_1,sigma_eff_1_Pa,activity_1,Lambda_1,P_surf_1,P_dens_1,P_excess_1,target_density,density_gain,growth_fraction_second,open_shrinkage_contribution,closed_shrinkage_contribution,PR_coarsening_flux_integral,isolation_flux_integral,closure_flux_integral,final_pore_D50_nm,final_pore_D90_nm,final_fine_pore_fraction,final_R_Z_eff_m,failure_mechanism,barrier_extrapolated
1400,1200,0.8,5,nearest_slice_clamp,True,0.1639332958294554,0.8093058583729723,0.693802542347989,63.64806837480235,0.962709314146954,0.7149232142481358,False,False,False,True,False,False,lower_density_exhaustion,100.0,0.0784838181307765,0.8370217989381239,0.9999999351694828,950,162.58138497920152,2.2516276995840303,0.1932251138789078,8.070642231086508e-08,5.3025771609359967e-08,32.31938365391952,63.64806837480235,0.02612181167883909,86931.62813910385,621183.8003052784,8.803146072478155e-08,0.7634859966167149,0.7634953810506369,250000000.0,0.007876111864996387,0.00793863746170039,20273.23452051332,12719.966162123063,7553.268358390258,0.976,0.15454632288125747,3.397593969399866,0.15860170302127172,1.1048183648405869e-07,5.7207547073376356e-05,6.283866146502877e-07,1.1192440974423661e-06,63.64806837480235,100.00000000000001,0.08160199861257207,8.238772882495255e-07,mixed_density_and_growth_failure,True
1500,1200,0.7,5,nearest_slice_clamp,True,0.1134426440889433,0.7520803705474393,0.7618661739316558,63.64806837480235,0.963969799773002,0.7313766983634343,False,False,False,True,False,False,lower_density_exhaustion,100.0,0.0713400542981529,0.8691202803735987,0.9999999705775277,950,89.49286092043059,0.7898572184086117,0.2869710212486806,9.068388854157724e-09,5.287645028271213e-09,25.784320092758644,63.64806837480235,0.0176123005115657,202204.2957803628,1448457.5285838654,4.5276758566044e-08,0.5682291201817483,0.5683550077669355,250000000.0,0.002399593808054416,0.002405365708715155,83301.54670179031,34509.09459523058,48792.45210655974,0.976,0.2494015811580662,7.171937811508387,0.26390929694108234,1.2019104445442666e-07,0.0004023494929052333,7.131413427205555e-07,1.1893783247269257e-06,63.64806837480235,100.00000000000001,0.07074651310127507,8.719247448126651e-07,mixed_density_and_growth_failure,True
1300,1200,0.9,5,nearest_slice_clamp,True,0.3322650862601837,0.9010736952885122,0.4585614299219033,79.77973951750052,0.9653406622076958,0.745745478925573,False,False,False,True,False,False,lower_density_exhaustion,100.0,0.0625910412443468,0.9130585025128718,0.9999999879176195,950,342.90502748439343,5.858100549687869,0.09663652558131915,3.2167113645945903e-07,4.272999106680787e-07,50.778263157337946,79.77973951750052,0.05170118623794407,53331.342497468904,317299.934274716,2.404937878880519e-07,0.9945620056339064,0.9945620162168991,245007496.59396207,0.03322495405848147,0.03436678904566109,2747.171876098933,2747.1718759699233,1.2900954970973544e-07,0.976,0.060946257732393816,1.1754200838578321,0.06203931970292459,1.0871848551321497e-07,6.973529031931e-15,3.5748015949268507e-07,7.005355830435781e-07,63.64806837480235,100.00000000000001,0.06204598034345159,9.15977921506868e-07,mixed_density_and_growth_failure,True
1500,1200,0.8,5,nearest_slice_clamp,True,0.1639332958294554,0.8093058583729723,0.693802542347989,63.64806837480235,0.9643033210974176,0.7355580938237034,False,False,False,True,False,False,lower_density_exhaustion,100.0,0.0712295628431726,0.8696488875671429,0.9999999711131494,950,162.58138497920152,2.2516276995840303,0.1932251138789078,8.070642231086508e-08,5.3025771609359967e-08,32.31938365391952,63.64806837480235,0.02612181167883909,86931.62813910385,621183.8003052784,8.803146072478155e-08,0.7634859966167149,0.7634953810506369,250000000.0,0.007876111864996387,0.00793863746170039,20273.23452051332,12719.966162123063,7553.268358390258,0.976,0.1561402832736336,3.524512239303033,0.1602210437782828,1.2044577820641188e-07,5.720754707359099e-05,6.410552307291366e-07,1.1392814118300527e-06,63.64806837480235,100.00000000000001,0.07063520899846207,8.724615548701966e-07,mixed_density_and_growth_failure,True
1200,1100,0.9,30,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.4546633283135461,79.77973951750052,0.9490574804266556,0.5873119219343043,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.1768161160960108,0.56086979966231,0.9999895272678192,950,342.4388239574671,5.8487764791493415,0.09889691694393618,3.659459082403222e-07,4.7593319996114227e-07,50.778263157337946,79.77973951750052,0.050550880673039304,720884.8645949975,4291374.562082463,2.3297130032128868e-07,0.9905754647674802,0.9905754882099652,250000000.0,0.022435102153794604,0.022949987467046087,304.7393255045115,221.41947850661603,83.31984699789547,0.976,0.04726539984942035,0.7164209536338648,0.04755290810599353,2.73432325118472e-07,1.4205708767863314e-05,3.092262730652433e-07,6.47382628023812e-07,63.64806837480235,79.77973951750052,0.17582604748674982,5.62530386688659e-07,mixed_density_and_growth_failure,True
1400,1200,0.9,5,nearest_slice_clamp,True,0.3322650862601837,0.9010726062236424,0.4585661519471453,79.77973951750052,0.9667262789444152,0.765569737329132,True,False,False,True,False,False,upper_grain_growth,100.0,0.0562087934971907,0.9488783878215882,0.9999999932148924,950,342.90502748439343,5.858100549687869,0.0966376717715906,3.2165088014997315e-07,4.272605153711113e-07,50.778263157337946,79.77973951750052,0.051700589253415814,53331.737123000006,317302.2821291364,2.4048985821855543e-07,0.9945604404105289,0.9945604509970868,245008928.0310335,0.03322520587862663,0.03436705847179481,2747.2573830140673,2747.2573824653846,5.486826921696775e-07,0.976,0.06233048877407521,1.2332014475550168,0.06345887586490709,1.1793414972409275e-07,5.145264017504569e-15,3.689402020726971e-07,7.180490866555503e-07,63.64806837480235,100.00000000000001,0.05569419050962463,9.519332618309184e-07,high_T2_growth_activation,True
1500,1200,0.9,5,nearest_slice_clamp,True,0.3322650862601837,0.9010726062236424,0.4585661519471453,79.77973951750052,0.9680035854905796,0.7848724373057823,True,False,False,True,False,False,upper_grain_growth,100.0,0.0473321369629104,1.00576025848327,0.9999999972467563,950,342.90502748439343,5.858100549687869,0.0966376717715906,3.2165088014997315e-07,4.272605153711113e-07,50.778263157337946,79.77973951750052,0.051700589253415814,53331.737123000006,317302.2821291364,2.4048985821855543e-07,0.9945604404105289,0.9945604509970868,245008928.0310335,0.03322520587862663,0.03436705847179481,2747.2573830140673,2747.2573824653846,5.486826921696775e-07,0.976,0.06360789194384509,1.2894937137898128,0.06475891365438229,1.272465352899154e-07,5.256180290114104e-15,3.796683710232477e-07,7.340770170149566e-07,63.64806837480235,100.00000000000001,0.04686445730406242,1.0090324802536157e-06,high_T2_growth_activation,True
1500,1100,0.9,20,nearest_slice_clamp,True,0.3309951114727723,0.9005578216313761,0.4585661519471453,79.77973951750052,0.9408869060994554,0.523578251162907,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2347925464549685,0.4620892055077448,0.999936147678778,950,332.54988097015996,5.650997619403199,0.09982262514805194,3.0848582096955495e-07,4.0026466973921794e-07,50.778263157337946,79.77973951750052,0.050093276523516084,710454.6241750305,4229149.402044421,2.299847052883111e-07,0.9929538234088736,0.9929538416271628,250000000.0,0.021162396880683925,0.021619926342474526,312.3591537733176,230.56385509746175,81.79529867585583,0.976,0.040006124246591335,0.5759171926792912,0.04027023091291645,1.6885333298498444e-07,1.3315675603518392e-05,2.5215535191486025e-07,5.372083317866886e-07,50.778263157337946,79.77973951750052,0.23375386044363175,4.634499790857035e-07,mixed_density_and_growth_failure,True
1400,1100,0.9,20,nearest_slice_clamp,True,0.3309951114727723,0.9005578216313761,0.4585661519471453,79.77973951750052,0.9404836542872652,0.5210126128378428,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2375675580710204,0.457994091349743,0.9999317942246315,950,332.54988097015996,5.650997619403199,0.09982262514805194,3.0848582096955495e-07,4.0026466973921794e-07,50.778263157337946,79.77973951750052,0.050093276523516084,710454.6241750305,4229149.402044421,2.299847052883111e-07,0.9929538234088736,0.9929538416271628,250000000.0,0.021162396880683925,0.021619926342474526,312.3591537733176,230.56385509746175,81.79529867585583,0.976,0.0396035726184355,0.5682049675731184,0.03986582027692696,1.657927519805281e-07,1.3298837486430715e-05,2.493959620174684e-07,5.316910253903573e-07,50.778263157337946,79.77973951750052,0.235832592719688,4.6036763312727573e-07,mixed_density_and_growth_failure,True
1300,1100,0.9,20,nearest_slice_clamp,True,0.3309951153563318,0.9005589322298054,0.4585614299219033,79.77973951750052,0.940075808827043,0.518432614557381,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2403628171880177,0.4539171644873844,0.9999222343024669,950,332.54988733737434,5.650997746747486,0.09982138957973548,3.085063479795251e-07,4.0030446107706977e-07,50.778263157337946,79.77973951750052,0.05009388108970967,710438.7886374535,4229054.965926612,2.2998864350917595e-07,0.9929559135245962,0.9929559317365457,250000000.0,0.021162396880683925,0.021619926342474526,312.34892381707857,230.56100126153183,81.78792255554674,0.976,0.03919544420262189,0.5604504990546415,0.039455793155189364,1.627379996010294e-07,1.3277749203277739e-05,2.466008840477944e-07,5.260860854363556e-07,50.778263157337946,79.77973951750052,0.2400270627857428,4.542298671644594e-07,mixed_density_and_growth_failure,True
1200,1100,0.9,20,nearest_slice_clamp,True,0.3408991788259896,0.9014491632869268,0.4546633283135461,79.77973951750052,0.938332884182012,0.5143370459883628,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2520958399824775,0.4372846055809213,0.9998561373724904,950,342.4388239574671,5.8487764791493415,0.09889691694393618,3.659459082403222e-07,4.7593319996114227e-07,50.778263157337946,79.77973951750052,0.050550880673039304,720884.8645949975,4291374.562082463,2.3297130032128868e-07,0.9905754647674802,0.9905754882099652,250000000.0,0.022435102153794604,0.022949987467046087,304.7393255045115,221.41947850661603,83.31984699789547,0.976,0.03656444295236727,0.5033800942695328,0.03680241755729287,1.708072753407818e-07,1.3876034431027686e-05,2.3358127982930734e-07,4.997241087118307e-07,50.778263157337946,79.77973951750052,0.2510218360369058,4.386186647134742e-07,mixed_density_and_growth_failure,True
1500,1100,0.8,40,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9438360491972791,0.577159477296264,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2138816399083292,0.4945687677503203,0.9998753661306747,950,156.23751534380642,2.124750306876128,0.19880741609525457,7.166406716802798e-08,4.5800600863566295e-08,32.31938365391952,63.64806837480235,0.025392532122872142,1246187.6485328549,8915874.060472278,8.420495289180236e-08,0.7518694599545918,0.7518825305835904,250000000.0,0.004741777475473925,0.004764369053335878,2321.87432092709,994.5906127911019,1327.2837081359883,0.976,0.14161946892411048,2.696387795798998,0.14276026438546885,3.5108441269570575e-07,0.00019869586352778778,7.257814665205964e-07,1.2751206590343618e-06,63.64806837480235,79.77973951750052,0.21318200158709588,4.954740358042408e-07,mixed_density_and_growth_failure,True
1400,1100,0.8,40,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9434927207599214,0.5748336970909721,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2162946606862646,0.4906594163633274,0.9998673102963788,950,156.23751534380642,2.124750306876128,0.19880741609525457,7.166406716802798e-08,4.5800600863566295e-08,32.31938365391952,63.64806837480235,0.025392532122872142,1246187.6485328549,8915874.060472278,8.420495289180236e-08,0.7518694599545918,0.7518825305835904,250000000.0,0.004741777475473925,0.004764369053335878,2321.87432092709,994.5906127911019,1327.2837081359883,0.976,0.14127661832799887,2.6815035069583724,0.14241603943337347,3.468881448361632e-07,0.00019865920201580774,7.232388866728437e-07,1.2701483321832178e-06,50.778263157337946,79.77973951750052,0.2149910406579094,4.925327426304579e-07,mixed_density_and_growth_failure,True
1300,1100,0.8,40,nearest_slice_clamp,True,0.1559769060380134,0.8020724186592849,0.7039767933317668,63.64806837480235,0.9431457064430564,0.5724984762552513,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2187279096244634,0.4867611129475621,0.9998496431582155,950,156.23751534380642,2.124750306876128,0.19880741609525457,7.166406716802798e-08,4.5800600863566295e-08,32.31938365391952,63.64806837480235,0.025392532122872142,1246187.6485328549,8915874.060472278,8.420495289180236e-08,0.7518694599545918,0.7518825305835904,250000000.0,0.004741777475473925,0.004764369053335878,2321.87432092709,994.5906127911019,1327.2837081359883,0.976,0.1409302604197621,2.666561665139488,0.14206828537716645,3.426919478751153e-07,0.00019862019225995393,7.206728169279212e-07,1.2651171292852425e-06,50.778263157337946,79.77973951750052,0.21864343234449427,4.866688419051893e-07,mixed_density_and_growth_failure,True
1200,1100,0.8,40,nearest_slice_clamp,True,0.1591120418493774,0.8033571902902515,0.7022334498653647,63.64806837480235,0.9426513956010591,0.5693755402365358,False,False,False,True,False,False,lower_density_exhaustion,79.77973951750052,0.2215163088283488,0.4823448278436598,0.9998376350142316,950,160.9716682962391,2.219433365924782,0.19639781543193355,8.231366119043252e-08,5.345052526627609e-08,32.31938365391952,63.64806837480235,0.025702342453669005,1241233.1123299452,8880402.581923502,8.582631894190734e-08,0.7236636476347511,0.7236773946056335,250000000.0,0.005032024423559098,0.0050574737550158465,2231.4631598091933,953.3615552837005,1278.1016045254928,0.976,0.13795998492431916,2.5392615085821357,0.13907658609063114,3.3983359554341156e-07,0.00019266663399134938,7.122101504784055e-07,1.25447595673349e-06,50.778263157337946,79.77973951750052,0.22071701875337194,4.833810637041272e-07,mixed_density_and_growth_failure,True
