parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,T2_C,scan_stage,rho_target,first_budget_h,second_budget_h,rho1,G1_nm,rho2,G2_nm,growth_fraction,X_J,Lambda_TJ,K_TJ,P_comp_TJ,_class,classification_5pct,classification_10pct
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,900.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.75019365599106,51.235087169322206,1.4600453061457684e-09,0.0405269968764409,5.266573916989729e-05,0.34156724779548137,5.266435235418143e-05,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,925.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7502274644795817,51.23508749739091,7.863249042074693e-09,0.04076532232189159,0.00010901556847195434,0.34156724998260607,0.00010900962649074142,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,950.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.750306396255778,51.23508912710024,3.9671711239765715e-08,0.04120175734123376,0.00021908577908473007,0.34156726084733496,0.00021906178154795786,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,975.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7504835599835008,51.235096728717416,1.8803912132099245e-07,0.04197881481082052,0.00042828831728377936,0.3415673115247828,0.00042819661493453953,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1000.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7508658309504672,51.23513008133169,8.390112610272024e-07,0.04332371550644422,0.0008159362506911967,0.3415675338755446,0.0008156034652253563,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1025.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7516574025585041,51.23526783969892,3.527761784212865e-06,0.04558292433492096,0.001517614422753441,0.3415684522646595,0.0015164634283142409,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1050.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7532235237508972,51.23580341654547,1.3981083461289743e-05,0.049252807500379595,0.002760757706756399,0.34157202277696985,0.002756950319762308,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1075.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7561594962527262,51.237762508364895,5.221839173029866e-05,0.05497871804372508,0.004920239906190103,0.3415850833890993,0.004908155353579358,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1100.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7613051490304982,51.2445079442912,0.00018387496359991483,0.06347035045088296,0.008601722037848869,0.3416300529619414,0.008564833072156941,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1125.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7695859323309298,51.26643203241512,0.0006117865641691215,0.07528478111796927,0.014753642101474389,0.34177621354943416,0.014645340392916761,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1150.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7816025359515333,51.334097800103756,0.001932478525984478,0.09055018852466866,0.024779879392746375,0.3422273186673584,0.024475378531451986,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1175.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.7971920183927974,51.53390124746815,0.005832217136671432,0.10909357577556676,0.04057284318982706,0.3435593416497877,0.039760784923649206,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1200.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.8154412218730792,52.099832977903425,0.01687800162789838,0.13271000370808497,0.06440720738339302,0.3473322198526895,0.06237688527230634,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1225.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.83533575707063,53.63462448921963,0.04683386973220898,0.1629952795049113,0.09827129039372251,0.35756416326146423,0.09359702802317393,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1250.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.8564775797024915,57.62759222318158,0.1247681128534486,0.20213476248251536,0.14215031841500658,0.3841839481545439,0.13250915316445544,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1275.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.8789410378491176,67.68158713890722,0.32100072386040146,0.2535534908897201,0.19054397694724517,0.45121058092604815,0.17349059043088078,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1300.0,coarse,0.9,96,96,0.750171073065699,51.23508709451666,0.9020474358146844,92.73960947919333,0.8100800591616174,0.3169006151119745,0.22926037932202653,0.6182640631946222,0.20487852664098838,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1235.0,local_refinement,0.9,96,96,0.750171073065699,51.23508709451666,0.8436410985245473,54.802839542252144,0.069634944528421,0.17741977817254337,0.11475788299278876,0.3653522636150143,0.10841801506173865,DENSIFICATION_EXHAUSTION_FAILURE,MIXED_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1245.0,local_refinement,0.9,96,96,0.750171073065699,51.23508709451666,0.852145937912348,56.5062120032015,0.10288115445106703,0.19344896662280917,0.1327221754436272,0.3767080800213433,0.12429164840022844,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1285.0,local_refinement,0.9,96,96,0.750171073065699,51.23508709451666,0.8882097599909556,75.07665207466015,0.465336673209151,0.2780581250341333,0.20824954819894242,0.5005110138310677,0.18799562280353055,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1295.0,local_refinement,0.9,96,96,0.750171073065699,51.23508709451666,0.8974762122461737,85.7400906279818,0.6734643286506286,0.3039225282176366,0.223195168460723,0.5716006041865453,0.20004129265149695,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,900.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8000294008500931,53.01714640434883,8.54046771337509e-10,0.09650587895005003,5.332104998674947e-05,0.35344764269565887,5.331962844479232e-05,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,925.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8000416379962441,53.017146604483756,4.628956230663315e-09,0.0966067377097824,0.00011035578797955862,0.3534476440298917,0.00011034969900358682,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,950.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8000702496675924,53.01714760699602,2.3538164520305044e-08,0.09679235911871953,0.00022171777635191176,0.3534476507133068,0.0002216931987821802,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,975.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8001346226166797,53.01715233359253,1.1269038851879647e-07,0.09712521982804696,0.00043321313300439385,0.3534476822239502,0.00043311930974410107,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1000.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8002741063103119,53.017173370407086,5.094830490725608e-07,0.09770756811673205,0.0008245667956081324,0.3534478224693806,0.0008242269338272212,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1025.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.800565156656627,53.017261965693784,2.1805516142871653e-06,0.09870243723774169,0.0015312372497168483,0.35344841310462527,0.0015300655041091682,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1050.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8011491313277441,53.017615638786516,8.851470685203208e-06,0.10036237958977826,0.002778147753647503,0.35345077092524346,0.0027742922723689167,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1075.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8022717695255451,53.01895545965987,3.4122934077076615e-05,0.10306508939334902,0.004930356311994214,0.3534597030643991,0.004918222055572574,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1100.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.804326035565051,53.02377485484083,0.0001250255101666884,0.10734982565254649,0.008565996285446657,0.35349183236560555,0.008529412672153902,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1125.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8078682044399044,53.04023839084634,0.00043555780275760517,0.11393991019379189,0.014573275552036602,0.35360158927230895,0.014467599344203053,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1150.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8135505151115268,53.09365860889179,0.0014431604693299106,0.12373264826435819,0.024258103032265384,0.35395772405927867,0.023966240028235997,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1175.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8219309661027187,53.25838113837909,0.004550127569589925,0.1377639888424255,0.03940806132171329,0.3550558742558606,0.038641664057557534,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1200.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.833245484848985,53.741546970163476,0.013663515689577403,0.15723274759924544,0.062179755908909,0.35827697980108986,0.06028604752756839,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1225.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.847361902839671,55.091759069889996,0.03913097654803111,0.18372472662429915,0.09455118725066385,0.3672783937992667,0.090218835762368,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1250.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8639962130583261,58.697676888125976,0.10714515810759956,0.21956724117918458,0.13683854785800578,0.39131784592083985,0.12788898104178048,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1275.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.8828762533206436,67.97914758168179,0.2822106101539076,0.2681273958575691,0.18461987680251438,0.45319431721121195,0.1685797340777998,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1300.0,coarse,0.9,96,96,0.8000212387053135,53.017146359069706,0.903259393044559,91.49680905291005,0.7257965646288993,0.3275363448510883,0.22500861118256726,0.6099787270194004,0.20149065737995975,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1235.0,local_refinement,0.9,96,96,0.8000212387053135,53.017146359069706,0.8537281878367333,56.13720677705487,0.05885002555312773,0.1967819365288589,0.11037462389175742,0.3742480451803658,0.10450140271940278,DENSIFICATION_EXHAUSTION_FAILURE,MIXED_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1245.0,local_refinement,0.9,96,96,0.8000212387053135,53.017146359069706,0.8604800705098965,57.67694916500559,0.08789237305184994,0.211513741778452,0.12769964401578862,0.3845129944333706,0.11988231193630572,DENSIFICATION_EXHAUSTION_FAILURE,MIXED_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1285.0,local_refinement,0.9,96,96,0.8000212387053135,53.017146359069706,0.890933852332168,74.8840821561139,0.4124502599394129,0.2911887920638907,0.20266922702351337,0.49922721437409273,0.18345171113109626,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,1295.0,local_refinement,0.9,96,96,0.8000212387053135,53.017146359069706,0.8991457773878053,84.89881514821356,0.6013463752503498,0.31541692034129,0.2183943268147962,0.5659921009880905,0.1961915840475713,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,900.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8500211203539598,56.83379680511605,4.955872647855957e-10,0.18758318966845103,4.8535996691774166e-05,0.3788919787007737,4.853481883937416e-05,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,925.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8500247905239604,56.83379693139982,2.717570887706762e-09,0.18761813166254931,0.00010044670151637087,0.37889197954266546,0.00010044165691536211,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,950.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8500333913789953,56.833797572118954,1.3991129452302565e-08,0.1876818231241629,0.0002017880035867558,0.3788919838141264,0.00020176764575685624,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,975.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8500528017986713,56.833800634883275,6.788097132387755e-08,0.18779519291014934,0.00039419755412407886,0.3788920042325552,0.0003941198684763725,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1000.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.850095047102226,56.833814471398725,3.1133673593065886e-07,0.18799284613730574,0.0007500548874031391,0.37889209647599154,0.0007497736665508237,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1025.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8501838000843305,56.83387370691549,1.3535953940655435e-06,0.1883314344996535,0.0013920703961420432,0.3788924913794366,0.001391101915597992,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1050.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8503638463660929,56.83411458068275,5.591808938135827e-06,0.18890313741195214,0.002523253469487213,0.3788940972045517,0.002520072741275192,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1075.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.850716317115475,56.83504676378732,2.199372395052226e-05,0.18985734250546557,0.004471169133113313,0.37890031175858213,0.0044611883372212,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1100.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8513809354073394,56.838485617749924,8.250092490530965e-05,0.19143507717250954,0.007750105703872122,0.3789232374516662,0.00772015106847701,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1125.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.852583539682053,56.850593246562454,0.00029553664483173125,0.19402235344078048,0.01314142172549109,0.37900395497708306,0.013055450250864298,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1150.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8546594421811257,56.8913112474617,0.0010119765662934082,0.19823020146888906,0.021781433153525553,0.3792754083164114,0.021545930697832727,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1175.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.85805058585924,57.02214925398821,0.003314092806037111,0.2050111034760407,0.03522024682836124,0.38014766169325476,0.03460723185441694,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1200.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.863247532155571,57.423758970403455,0.01038048180678261,0.21582254591009054,0.05536456469458227,0.3828250598026897,0.053859844225601194,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1225.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8706734349136763,58.600351353966126,0.031082818273591755,0.2330712705800053,0.08413677999111746,0.39066900902644086,0.08069449510359716,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1250.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8805844370082778,61.8875977067456,0.08892245840322467,0.25989380992891775,0.1224082040034472,0.4125839847116374,0.11521287886871256,DENSIFICATION_EXHAUSTION_FAILURE,MIXED_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1275.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.8930935030289436,70.67714961982915,0.24357606966166384,0.29872805754844123,0.16730836237162275,0.47118099746552766,0.1540612845545246,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1300.0,coarse,0.9,96,96,0.8500186789451383,56.833796776949946,0.908038878496428,93.50537533271417,0.6452424549372547,0.3467698007628256,0.20839595701117605,0.6233691688847611,0.18811449869747288,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1235.0,local_refinement,0.9,96,96,0.8500186789451383,56.833796776949946,0.8743309759395813,59.538348472603325,0.04758703181959968,0.24247672209984703,0.09833999358099835,0.3969223231506888,0.09365929865718503,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1245.0,local_refinement,0.9,96,96,0.8500186789451383,56.833796776949946,0.8783965463432716,60.94428008785762,0.07232462978040492,0.25361719447297554,0.11404490981270576,0.4062952005857175,0.10778211435549545,DENSIFICATION_EXHAUSTION_FAILURE,MIXED_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1260.0,local_refinement,0.9,96,96,0.8500186789451383,56.833796776949946,0.8852736773915268,64.43337561888306,0.1337158393932125,0.2739377321918733,0.13995632231183752,0.42955583745922044,0.13060379221401996,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1270.0,local_refinement,0.9,96,96,0.8500186789451383,56.833796776949946,0.8903827567658074,68.18609417251939,0.19974553943884302,0.28998796985934855,0.15817088116870648,0.4545739611501293,0.14629611241450446,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1285.0,local_refinement,0.9,96,96,0.8500186789451383,56.833796776949946,0.8988149483916588,77.33736941271917,0.3607637321194217,0.31740173941483785,0.1850693825535317,0.5155824627514611,0.16895337828494283,MIXED_FAILURE,MIXED_FAILURE,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.85,1295.0,local_refinement,0.9,96,96,0.8500186789451383,56.833796776949946,0.9048938752082425,87.07015600399241,0.5320137126454555,0.3370129264365613,0.20124831628604342,0.5804677066932827,0.18229064420889973,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,900.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.7502843058516353,53.463178755654354,1.5835158069050453e-09,0.03426414058104817,5.2330264328117576e-05,0.3564211917043624,5.232889512374328e-05,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,925.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.7503196470689718,53.463179125977625,8.510213394308339e-09,0.034507252623508684,0.00010832246840698935,0.3564211941731842,0.00010831660174026592,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,950.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.7504021446575826,53.463180960800884,4.282959552369991e-08,0.03495242952469207,0.0002176976969226905,0.35642120640533925,0.00021767400249850244,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,975.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.7505872501883064,53.46318949285367,2.02417053673701e-07,0.035744946150714205,0.00042559142592675476,0.3564212632856912,0.0004255008747422462,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,1000.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.7509864254829797,53.46322679056473,9.000506771740289e-07,0.037116244722618645,0.0008108525103828967,0.35642151193709826,0.0008105238583215879,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,1025.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.7518122300135729,53.46338016191105,3.7687792138456727e-06,0.03941873338377382,0.0015083234104759308,0.3564225344127403,0.001507186462420984,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1300.0,0.75,1050.0,coarse,0.9,96,96,0.7502607006533594,53.463178670994566,0.753443718900261,53.46397324595867,1.4862097313621314e-05,0.04315604712758558,0.0027443167748162356,0.3564264883063912,0.0027405545798744324,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
