parameter_id,mechanism_mode,t_s,T_C,rho,G_nm,X_J,X_J_production,X_J_relaxation,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,C_GBseg,C_TJ,f_clean_GB,f_iso,P_persistent_junction_drag,P_TJ_multihit,P_clean_GB_discovery,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_act_total,f_GBseg,f_TJ,f_iso_location
nominal_persistent,persistent_junction,16200.0,79.0,0.7,150.0,6.998425019521307e-38,7.574977293528233e-41,6.7491055961943e-65,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,4.72436180695556e-46,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,17820.0,84.4,0.7,150.0,3.4001373797151407e-37,3.561320784203379e-40,3.279007227091006e-64,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.9157011450813156e-45,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,19440.0,89.8,0.7,150.0,1.5767100836211944e-36,1.5990119629357612e-39,1.5205396670337775e-63,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.047515260975445e-44,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,21060.0,95.2,0.7,150.0,6.992862552565878e-36,6.870410970351981e-39,6.743741292547006e-63,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.2333365604743873e-43,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,22680.0,100.60000000000001,0.7,150.0,2.9719610542062945e-35,2.83030206702346e-38,2.866084715727538e-62,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.545136688613674e-42,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,24300.0,106.0,0.7,150.0,1.2125670035042062e-34,1.1199106987442215e-37,1.1693692118274006e-61,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.0117007358196628e-41,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,25920.0,111.4,0.7,150.0,4.75760188614443e-34,4.2635571566366436e-37,4.588111957286959e-61,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,6.283732073807105e-41,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,27540.0,116.80000000000001,0.7,150.0,1.798018356700873e-33,1.564211838514755e-36,1.7339638160615713e-60,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.710358302926713e-40,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,29160.0,122.2,0.7,150.0,6.555251059220084e-33,5.5387587318103755e-36,6.321719741918024e-60,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.087116945145105e-39,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,30780.0,127.60000000000001,0.7,150.0,2.3088907497432153e-32,1.895596220568618e-35,2.2266363412662615e-59,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.1206295921782664e-38,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,32400.0,133.0,0.7,150.0,7.86742259854541e-32,6.278930631453087e-35,7.587145070406176e-59,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,5.753976632245848e-38,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,34020.0,138.4,0.7,150.0,2.5968181420335636e-31,2.0155379644741552e-34,2.5043062983185898e-58,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.830276212696952e-37,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,35640.0,143.8,0.7,150.0,8.31316175292855e-31,6.277572552870855e-34,8.017004733530199e-58,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.3358838665976556e-36,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,37260.0,149.2,0.7,150.0,2.5841329709617438e-30,1.8992881322188068e-33,2.4920730374305056e-57,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,6.060034981263971e-36,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
