audit_case,t_s,T_C,rho,phi_open,phi_precursor,phi_closed,PR_coarsening_flux,PR_to_precursor_flux,precursor_to_closed_flux,closure_rate
resolved_default,69148.52467356196,1100.0,0.8829601427806107,0.07810971362912053,0.003998054384506299,0.03493208920576235,1.7534237103303898e-10,5.8819672726298546e-08,4.7272459419716153e-07,4.7272459419716153e-07
resolved_default,69268.52467356196,1100.0,0.8829924261716208,0.07802559135358096,0.004002045418407975,0.03497993705639026,1.75044215896194e-10,5.876573383328985e-08,4.7236751198305e-07,4.7236751198305e-07
resolved_default,69388.52467356196,1100.0,0.8830246734103371,0.07794157441695188,0.004006026286916928,0.03502772588579408,1.74746761274313e-10,5.871183146156294e-08,4.720105681675013e-07,4.720105681675013e-07
resolved_default,69508.52467356196,1100.0,0.8830568846241447,0.0778576626361558,0.004009997002242484,0.03507545573745702,1.7445000483306957e-10,5.86579656402912e-08,4.7165376336322293e-07,4.7165376336322293e-07
resolved_default,69628.52467356196,1100.0,0.8830890599397686,0.07777385582868442,0.004013957576592802,0.03512312665495417,1.7415394425028874e-10,5.860413639832474e-08,4.7129709817829774e-07,4.7129709817829774e-07
resolved_default,69748.52467356196,1100.0,0.8831211994833302,0.07769015381255315,0.0040179080221748095,0.035170738681941795,1.7385857721225592e-10,5.855034376419875e-08,4.7094057321627215e-07,4.7094057321627215e-07
resolved_default,69868.52467356196,1100.0,0.8831533033803161,0.07760655640632705,0.004021848351194144,0.03521829186216276,1.7356390141717602e-10,5.8496587766125924e-08,4.7058418907610297e-07,4.7058418907610297e-07
resolved_default,69988.52467356196,1100.0,0.8831853717555814,0.07752306342911797,0.00402577857585509,0.03526578623944551,1.732699145737861e-10,5.844286843200489e-08,4.702279463522455e-07,4.702279463522455e-07
resolved_default,70108.52467356196,1100.0,0.883217404733389,0.07743967470055382,0.004029698708360521,0.03531322185769661,1.7297661439976543e-10,5.838918578942205e-08,4.698718456346843e-07,4.698718456346843e-07
resolved_default,70228.52467356196,1100.0,0.8832494024373778,0.07735639004080415,0.004033608760911836,0.03536059876090615,1.726839986245249e-10,5.833553986564728e-08,4.6951588750890776e-07,4.6951588750890776e-07
resolved_default,70348.52467356196,1100.0,0.883281364990584,0.07727320927056351,0.0040375087457088996,0.03540791699314359,1.7239206498706197e-10,5.828193068764214e-08,4.691600725559953e-07,4.691600725559953e-07
resolved_default,70468.52467356196,1100.0,0.8833132925154271,0.0771901322110629,0.004041398674949982,0.035455176598559984,1.7210081123732222e-10,5.8228358282058675e-08,4.688044013526195e-07,4.688044013526195e-07
resolved_default,70588.52467356196,1100.0,0.8833451851337142,0.07710715868406706,0.004045278560831705,0.03550237762138701,1.7181023513547992e-10,5.817482267524446e-08,4.6844887447110457e-07,4.6844887447110457e-07
resolved_default,70708.52467356196,1100.0,0.8833770429666945,0.07702428851183031,0.004049148415548976,0.03554952010592618,1.7152033444959845e-10,5.81213238932445e-08,4.6809349247945624e-07,4.6809349247945624e-07
resolved_default,70828.52467356196,1100.0,0.8834088661349773,0.07694152151716356,0.004053008251294934,0.03559660409656423,1.7123110696134426e-10,5.806786196179364e-08,4.677382559413066e-07,4.677382559413066e-07
resolved_default,70948.52467356196,1100.0,0.8834406547586039,0.07685885752337608,0.00405685808026089,0.035643629637759126,1.7094255045960333e-10,5.80144369063342e-08,4.673831654160855e-07,4.673831654160855e-07
resolved_default,71068.52467356196,1100.0,0.8834724089570344,0.07677629635428714,0.004060697914636271,0.03569059677404223,1.7065466274381194e-10,5.796104875200521e-08,4.670282214589357e-07,4.670282214589357e-07
resolved_default,71188.52467356196,1100.0,0.8835041288491334,0.07669383783423724,0.00406452776660856,0.0357375055500208,1.7036744162399889e-10,5.7907697523647465e-08,4.6667342462077146e-07,4.6667342462077146e-07
resolved_default,71308.52467356196,1100.0,0.8835358145531741,0.07661148178808566,0.004068347648363239,0.03578435601037699,1.7008088492007086e-10,5.785438324580841e-08,4.6631877544833466e-07,4.6631877544833466e-07
resolved_default,71428.52467356196,1100.0,0.8835674661868755,0.07652922804118042,0.004072157572083739,0.03583114819986029,1.6979499046024623e-10,5.780110594274403e-08,4.6596427448422345e-07,4.6596427448422345e-07
resolved_default,71548.52467356196,1100.0,0.8835990838673717,0.07644707641938357,0.004075957549951373,0.035877882163293254,1.6950975608381798e-10,5.774786563841432e-08,4.6560992226686565e-07,4.6560992226686565e-07
resolved_default,71668.52467356196,1100.0,0.8836306677112156,0.0763650267490685,0.00407974759414529,0.035924557945570576,1.6922517963978776e-10,5.769466235649139e-08,4.6525571933060067e-07,4.6525571933060067e-07
resolved_default,71788.52467356196,1100.0,0.8836622178344158,0.07628307885709033,0.0040835277168424135,0.03597117559165151,1.689412589853052e-10,5.7641496120361204e-08,4.6490166620570994e-07,4.6490166620570994e-07
resolved_default,71908.52467356196,1100.0,0.8836937343523891,0.07620123257082455,0.00408729793021739,0.036017735146568954,1.6865799198917587e-10,5.758836695311918e-08,4.645477634183876e-07,4.645477634183876e-07
resolved_default,72028.52467356196,1100.0,0.8837252173800153,0.07611948771812359,0.004091058246442532,0.036064236655418594,1.6837537652759318e-10,5.7535274877581144e-08,4.641940114908509e-07,4.641940114908509e-07
resolved_default,72148.52467356196,1100.0,0.8837566670316057,0.07603784412734188,0.004094808677687763,0.036110680163364633,1.680934104875432e-10,5.74822199162759e-08,4.6384041094128644e-07,4.6384041094128644e-07
resolved_default,72268.52467356196,1100.0,0.8837880834209408,0.07595630162730636,0.0040985492361205675,0.03615706571563219,1.678120917639484e-10,5.7429202091453065e-08,4.6348696228392986e-07,4.6348696228392986e-07
resolved_default,72388.52467356196,1100.0,0.8838194666612059,0.07587486004736829,0.004102279933905933,0.0362033933575199,1.6753141826390985e-10,5.7376221425078685e-08,4.631336660290392e-07,4.631336660290392e-07
resolved_default,72508.52467356196,1100.0,0.8838508168650782,0.07579351921733332,0.004106000783206298,0.03624966313438225,1.6725138790031152e-10,5.732327793884921e-08,4.627805226830336e-07,4.627805226830336e-07
resolved_default,72628.52467356196,1100.0,0.8838821341446632,0.07571227896751319,0.004109711796181502,0.036295875091642095,1.66971998598008e-10,5.7270371654177784e-08,4.6242753274837726e-07,4.6242753274837726e-07
resolved_default,72748.52467356196,1100.0,0.8839134186115484,0.07563113912868318,0.004113412984988729,0.036342029274779745,1.6669324828893358e-10,5.7217502592208316e-08,4.6207469672372115e-07,4.6207469672372115e-07
resolved_default,72868.52467356196,1100.0,0.883944670376772,0.07555009953210663,0.0041171043617824555,0.03638812572933885,1.6641513491548923e-10,5.716467077380784e-08,4.61722015103843e-07,4.61722015103843e-07
resolved_default,72988.52467356196,1100.0,0.8839758895508442,0.07546916000951935,0.004120785938714401,0.036434164500922135,1.6613765642844874e-10,5.711187621957438e-08,4.613694883797294e-07,4.613694883797294e-07
resolved_default,73108.52467356196,1100.0,0.8840070762437318,0.07538832039314071,0.004124457727933476,0.03648014563519403,1.6586081078829917e-10,5.70591189498355e-08,4.610171170385749e-07,4.610171170385749e-07
resolved_default,73228.52467356196,1100.0,0.8840382305648797,0.07530758051565817,0.004128119741585728,0.03652606917787631,1.6558459596379855e-10,5.700639898465301e-08,4.606649015638331e-07,4.606649015638331e-07
resolved_default,73348.52467356196,1100.0,0.8840693526231966,0.07522694021023821,0.004131771991814294,0.03657193517475084,1.6530900993331472e-10,5.695371634382154e-08,4.603128424352168e-07,4.603128424352168e-07
resolved_default,73468.52467356196,1100.0,0.8841004425270911,0.07514639931049784,0.0041354144907593485,0.03661774367165178,1.650340506826462e-10,5.690107104687323e-08,4.5996094012874934e-07,4.5996094012874934e-07
resolved_default,73588.52467356196,1100.0,0.8841315003844415,0.07506595765052873,0.0041390472505580525,0.036663494714471646,1.6475971620774563e-10,5.6848463113073114e-08,4.596091951167336e-07,4.596091951167336e-07
resolved_default,73708.52467356196,1100.0,0.8841625263026163,0.07498561506488206,0.004142670283344505,0.03670918834915711,1.6448600451263946e-10,5.679589256142701e-08,4.5925760786783343e-07,4.5925760786783343e-07
resolved_default,73828.52467356196,1100.0,0.8841935203884427,0.07490537138859259,0.004146283601249693,0.036754824621715,1.642129136115003e-10,5.674335941067992e-08,4.589061788470703e-07,4.589061788470703e-07
resolved_default,73948.52467356196,1100.0,0.8842244827482769,0.07482522645712382,0.004149887216401442,0.036800403578197825,1.639404415243572e-10,5.66908636793237e-08,4.5855490851590305e-07,4.5855490851590305e-07
resolved_default,74068.52467356196,1100.0,0.8842554134879403,0.07474518010641863,0.004153481140924366,0.03684592526471666,1.6366858628257248e-10,5.66384053855865e-08,4.582037973321406e-07,4.582037973321406e-07
resolved_default,74188.52467356196,1100.0,0.8842863127127722,0.07466523217285778,0.00415706538693982,0.03689138972743013,1.6339734592401052e-10,5.658598454744645e-08,4.578528457500778e-07,4.578528457500778e-07
resolved_default,74308.52467356196,1100.0,0.8843171805275833,0.07458538249329696,0.004160639966565854,0.03693679701255381,1.6312671849712458e-10,5.6533601182624066e-08,4.575020542204351e-07,4.575020542204351e-07
resolved_default,74428.52467356196,1100.0,0.8843480170367078,0.07450563090502568,0.004164204891917162,0.03698214716634932,1.6285670205677782e-10,5.6481255308592936e-08,4.57151423190467e-07,4.57151423190467e-07
resolved_default,74548.52467356196,1100.0,0.8843788223439735,0.07442597724579122,0.004167760175105032,0.03702744023513025,1.6258729466759018e-10,5.642894694257213e-08,4.56800953103901e-07,4.56800953103901e-07
resolved_default,74668.52467356196,1100.0,0.8844095965527047,0.07434642135379652,0.004171305828237306,0.037072676265261506,1.6231849440260722e-10,5.637667610153368e-08,4.564506444010163e-07,4.564506444010163e-07
resolved_default,74788.52467356196,1100.0,0.8844403397657742,0.07426696306765933,0.004174841863418327,0.03711785530314817,1.6205029934105858e-10,5.632444280220423e-08,4.5610049751866857e-07,4.5610049751866857e-07
resolved_default,74908.52467356196,1100.0,0.8844710520855241,0.07418760222647493,0.004178368292748893,0.03716297739525204,1.6178270757388912e-10,5.627224706105734e-08,4.557505128902275e-07,4.557505128902275e-07
resolved_default,75028.52467356196,1100.0,0.8845017336138346,0.07410833866976234,0.004181885128326214,0.03720804258807698,1.6151571719759083e-10,5.622008889433015e-08,4.554006909457398e-07,4.554006909457398e-07
resolved_default,75148.52467356196,1100.0,0.8845323844521091,0.07402917223747528,0.00418539238224386,0.03725305092817171,1.612493263174451e-10,5.616796831801266e-08,4.5505103211184104e-07,4.5505103211184104e-07
resolved_default,75268.52467356196,1100.0,0.8845630047012626,0.07395010277001318,0.004188890066591722,0.03729800246213252,1.6098353304756724e-10,5.611588534785235e-08,4.547015368118043e-07,4.547015368118043e-07
resolved_default,75388.52467356196,1100.0,0.8845935944617388,0.07387113010820617,0.004192378193455963,0.03734289723659906,1.6071833550949494e-10,5.6063839999358545e-08,4.5435220546559256e-07,4.5435220546559256e-07
resolved_default,75508.52467356196,1100.0,0.884624153833498,0.073792254093326,0.004195856774918968,0.03738773529825707,1.6045373183350892e-10,5.6011832287800916e-08,4.5400303848985067e-07,4.5400303848985067e-07
resolved_default,75628.52467356196,1100.0,0.8846546829160351,0.07371347456707135,0.00419932582305931,0.037432516693834246,1.6018972015722344e-10,5.595986222821383e-08,4.536540362979572e-07,4.536540362979572e-07
resolved_default,75748.52467356196,1100.0,0.8846851818083831,0.0736347913715658,0.004202785349951697,0.03747724147009944,1.5992629862618046e-10,5.590792983539481e-08,4.5330519930001645e-07,4.5330519930001645e-07
resolved_default,75868.52467356196,1100.0,0.8847156506090987,0.07355620434936876,0.004206235367666929,0.03752190967386552,1.5966346539452948e-10,5.5856035123906e-08,4.5295652790288233e-07,4.5295652790288233e-07
resolved_default,75988.52467356196,1100.0,0.8847460894162985,0.0734777133434481,0.004209675888271857,0.037566521351981554,1.594012186229012e-10,5.5804178108078464e-08,4.526080225102058e-07,4.526080225102058e-07
resolved_default,76108.52467356196,1100.0,0.8847764983276115,0.07339931819721632,0.0042131069238293345,0.0376110765513428,1.5913955648180392e-10,5.5752358802007703e-08,4.522596835224019e-07,4.522596835224019e-07
resolved_default,76228.52467356196,1100.0,0.8848068774402319,0.07332101875449064,0.004216528486398181,0.037655575318879315,1.5887847714750948e-10,5.570057721956389e-08,4.5191151133675293e-07,4.5191151133675293e-07
resolved_default,76348.52467356196,1100.0,0.884837226850872,0.07324281485952903,0.00421994058803313,0.03770001770156594,1.5861797880607763e-10,5.564883337438446e-08,4.515635063473481e-07,4.515635063473481e-07
resolved_default,76468.52467356196,1100.0,0.8848675466558298,0.073164706356978,0.004223343240784794,0.037744403746407404,1.583580596485293e-10,5.5597127279884126e-08,4.512156689451855e-07,4.512156689451855e-07
resolved_default,76588.52467356196,1100.0,0.8848978369509275,0.073086693091921,0.004226736456699617,0.03778873350045186,1.5809871787621772e-10,5.554545894924469e-08,4.5086799951808294e-07,4.5086799951808294e-07
resolved_default,76708.52467356196,1100.0,0.8849280978315455,0.07300877490985154,0.004230120247819834,0.03783300701078312,1.578399516968177e-10,5.549382839542803e-08,4.505204984508106e-07,4.505204984508106e-07
