attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,switched,projection_only
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,573961,0.7000000000189435,0.7000000000189435,54585.276073889996,54585.276073889996,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,704361,0.7211816111769382,0.7211816111769382,384.2241624127594,384.2241624127594,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,796317,0.7129392269323809,0.7129392269323809,119968.92580742993,119968.92580742993,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,224547,0.7016491723776139,0.7016491723776139,2548.4734846677984,2548.4734846677984,False,False
True,0.0,0.0,0.0,0.0,0.0,0.0,reject,reduction_below_threshold,306559,0.9948481742595491,0.9891083727731247,250.82969160029356,245.8650610372784,True,False
True,0.03038195788226894,0.03858647944956195,0.051709016872689806,0.0,0.0,0.0012038776555725124,Tier_C,,298414,0.9948101363852576,0.991570350566127,1140.9649213840255,1049.3748824639893,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,708714,0.7114233986677913,0.7114233986677913,17958.95449371888,17958.95449371888,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,301686,0.7251808490045581,0.7251808490045581,821.8955056057457,821.8955056057457,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,195575,0.8207867438929938,0.8207867438929938,196.62007838054217,196.62007838054217,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,332281,0.9923922384133835,0.9420518607758136,1078.8277966679061,1068.061336428972,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,4817,0.7000587133821052,0.7000587133821052,174181.0264667751,174181.0264667751,False,False
False,0.0014506642137137593,0.001474167448064112,0.0014775381640950158,0.0,0.0,3.6795012738845937e-06,Tier_C,,555997,0.9933222389520651,0.9525442066578109,380.5285363111223,351.14785271243784,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,612592,0.7190629304212344,0.7190629304212344,5007.855756648887,5007.855756648887,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,397447,0.7000000000285054,0.7000000000285054,735.1436270941336,735.1436270941336,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,392053,0.7058311324825275,0.7058311324825275,11461.593729081298,11461.593729081298,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,750007,0.7987670962413405,0.7987670962413405,140309.7721180842,140309.7721180842,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,185944,0.7427675125371364,0.7427675125371364,3044.804933498056,3044.804933498056,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,415395,0.7000024743145219,0.7000024743145219,735.9158338524816,735.9158338524816,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,764595,0.7577503940016402,0.7577503940016402,1801.490310721471,1801.490310721471,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,644395,0.8586774955228023,0.8586774955228023,56417.251618124414,56417.251618124414,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,406305,0.7182790866702238,0.7182790866702238,334.70351212303797,334.70351212303797,False,False
True,-0.0009909989022651722,-0.0006177253419532569,-0.0003629099825974702,0.0,0.0,0.0,reject,reduction_below_threshold,223916,0.9892524611120934,0.9947182456222758,21666.754358696333,21707.13983458649,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,300735,0.7086094909462839,0.7086094909462839,783.5210008374028,783.5210008374028,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,47663,0.7111335445387843,0.7111335445387843,23892.941419167633,23892.941419167633,False,False
False,-0.011521722632766407,-0.00859002145679666,-0.00849596605198033,0.0,0.0,0.0,reject,reduction_below_threshold,511329,0.96538849740398,0.9949759974867801,12804.252728571117,13134.199849563713,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,965513,0.7332149519885518,0.7332149519885518,3532.717506613579,3532.717506613579,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,752614,0.7602420293286267,0.7602420293286267,1313.0918959253204,1313.0918959253204,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,559792,0.7110718591239731,0.7110718591239731,14168.031102394461,14168.031102394461,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,85586,0.7085414526983418,0.7085414526983418,120325.50815227395,120325.50815227395,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,275171,0.7000049690220131,0.7000049690220131,39622.27604529233,39622.27604529233,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,241718,0.7067622528706885,0.7067622528706885,1577.1501343707964,1577.1501343707964,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,278450,0.7007490647175633,0.7007490647175633,1630.3217503391616,1630.3217503391616,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,205044,0.7120628807643491,0.7120628807643491,301.4509124271437,301.4509124271437,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,417803,0.872272591153014,0.872272591153014,20025.86315780743,20025.86315780743,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,22994,0.7000106876266118,0.7000106876266118,11475.953643970206,11475.953643970206,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,294301,0.7000021625032207,0.7000021625032207,226577.21192068083,226577.21192068083,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,735942,0.7336120827789757,0.7336120827789757,631.8131053659022,631.8131053659022,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,239311,0.711736044247564,0.711736044247564,364.34990539164977,364.34990539164977,False,False
True,0.0,0.0,0.0,0.0,0.0,0.0,reject,reduction_below_threshold,710804,0.9910370298229424,0.9947370305345379,11035.18181343977,11038.751460842224,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,407718,0.7016128866327741,0.7016128866327741,177.76324600087247,177.76324600087247,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,371341,0.7000001189389871,0.7000001189389871,561197.2397982168,561197.2397982168,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,328651,0.700025175498557,0.700025175498557,801.5432120660155,801.5432120660155,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,731740,0.7000000613082074,0.7000000613082074,561.0584256111106,561.0584256111106,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,736998,0.7282343820195132,0.7282343820195132,122013.28622345917,122013.28622345917,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,806626,0.7098498108743947,0.7098498108743947,9784.444492203427,9784.444492203427,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,840959,0.9447022346201045,0.9949185189114542,277.01648944618216,280.2538153592087,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,31445,0.7307447328196639,0.7307447328196639,8919.078782789204,8919.078782789204,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,186462,0.7131128652872556,0.7131128652872556,485.3556564333922,485.3556564333922,False,False
True,0.0001174154973035968,0.0003637319657467941,0.0006012478852671643,0.0,0.0,1.0871213251406157e-05,Tier_C,,859084,0.9949798871743109,0.9905367624008617,35398.00183960344,33891.62887045047,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,643901,0.7225091479634105,0.7225091479634105,11560.077320404538,11560.077320404538,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,115439,0.7103900789448533,0.7103900789448533,1834.954329839061,1834.954329839061,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,895554,0.7000000928282961,0.7000000928282961,41787.41902317871,41787.41902317871,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,535608,0.7149894624972805,0.7149894624972805,21911.763990438223,21911.763990438223,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,18981,0.7213817020100882,0.7213817020100882,15991.480444583285,15991.480444583285,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,334937,0.7262076698356102,0.7262076698356102,263.8270281228568,263.8270281228568,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,250806,0.7031011307827502,0.7031011307827502,335.36668957443527,335.36668957443527,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,59565,0.7087989165878418,0.7087989165878418,52999.10518944324,52999.10518944324,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,309768,0.7376766184033293,0.7376766184033293,1752.7925779080379,1752.7925779080379,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,427560,0.8583010244165915,0.8583010244165915,372.15282903776875,372.15282903776875,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,32022,0.708662876366777,0.708662876366777,702.7418545833922,702.7418545833922,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,2970,0.7044628652566256,0.7044628652566256,3276.6305321581135,3276.6305321581135,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,623716,0.7159642828388714,0.7159642828388714,785.6105543844444,785.6105543844444,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,888870,0.9934718867188457,0.9323462043042344,157.26274461005994,155.44028669223349,True,False
False,0.0018679277811786132,0.002800204492794167,0.0035838877411776826,0.0,0.0,7.999568024247598e-05,Tier_C,,69692,0.9938263157442087,0.9787133280791667,19189.396401124133,19086.43363646597,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,353605,0.7149354761023456,0.7149354761023456,190.252667313994,190.252667313994,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,592675,0.7000000143207956,0.7000000143207956,873.4070005154696,873.4070005154696,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,45718,0.7118390946187876,0.7118390946187876,23078.517257515166,23078.517257515166,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,909909,0.7015749730402989,0.7015749730402989,24084.098818236915,24084.098818236915,False,False
