rho,G_nm,D10_nm,D50_nm,D90_nm,D90_over_D50,sigma_ln_r,pore_surface_area_proxy,large_pore_tail_fraction,connected_fine_pore_fraction,useful_closed_inventory,Zener_pinning_metric_minv,phi_open,phi_precursor,phi_isolated,phi_closed,M0,M1,M2,M3,M4,time_s,T_C,rho_dot_open,rho_dot_closed,rho_dot_total,G_dot_nm_s,Gamma_migration,R_Z_eff_nm,PR_memory,regularization_memory,damage_memory,cumulative_coarsened_volume,cumulative_pinched_volume,cumulative_open_density_gain,cumulative_closed_density_gain,density_identity_residual,pore_balance_residual,representation,provenance,run_id,family,peak_C,rate_C_min,hold_h,thermal_phase
0.6982474765860023,88.00617858232873,36.66276377467414,57.774094936103225,97.97255336925762,1.6957869002987056,0.3585360013122028,27955349.19030181,0.0382473603558779,0.0,0.0004074854693208,96.31792492542516,3.8527169970170065e-05,0.0077611481788425,0.0092893551606446,0.2846634929045404,3.0327964815861e+21,77536179559656.0,2224616.0047482727,0.0720381085376859,2.6536620535854987e-09,33000.0,1050.0,6.132221229439231e-13,9.803973150428412e-06,9.803973763650537e-06,0.0038089409225595,1.0,12345419.712664198,0.990995303908898,0.0016133671254566,0.3406171787710706,0.3406171787710706,0.3399614560007395,1.682929023667525e-08,0.0382474597567119,0.0,-3.209238430557093e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7063488000712296,101.11373246965287,38.23953282190396,58.864718692614034,97.68881766574222,1.6595478554117271,0.3437431864661621,26578042.565097056,0.0367193512761055,0.0,0.0003320553239961,85.90015264748776,3.43600610589951e-05,0.0062804654934023,0.0077811512202895,0.2795552231540196,2.6745104536773025e+21,71317122427878.05,2115013.425970997,0.0701040600202953,2.616110787627033e-09,36000.0,1060.0,7.701462686570914e-13,1.0133371842857564e-05,1.0133372613003834e-05,0.004369184629108,1.0,13843044.629186897,0.9904822212827532,0.0016133672598367,0.3406171787710706,0.3406171787710706,0.3399656207992896,1.9139651370057418e-08,0.0463487809315781,0.0,-1.214306433183765e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7152311743042142,116.09109973526472,40.34176492760353,60.58812644481853,97.48429985967704,1.6089670630179034,0.32847669561614,25156927.68812436,0.0348812579669323,0.0,0.0002718795223912,76.61110603229821,3.064444241291928e-05,0.0049928649278069,0.0063482941888335,0.2733970221367323,2.344931040953448e+21,65258242422697.1,2001924.69728518,0.0679835493719379,2.5727409226084912e-09,39000.0,1070.0,9.62299084573712e-13,9.681659881263025e-06,9.68166084356211e-06,0.0049924557552039,1.0,15521897.135677883,0.990024929199982,0.0016133673767416,0.3406171787710706,0.3406171787710706,0.3399693335311743,2.2026412658490752e-08,0.0552311522778015,0.0,-3.122502256758253e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7248182249742956,133.1484005273777,42.7441118092488,62.27920890610744,97.43351869459546,1.5644630111067548,0.3132592197681921,23720545.787445378,0.0327613260430652,0.0,0.0002364906179248,68.32786392970375,2.73311455718815e-05,0.0038943212725316,0.005006466119445,0.2662536564881558,2.0503644462288465e+21,59501913832098.2,1887621.0574547832,0.0656948096162141,2.5231402563426573e-09,42000.0,1080.0,1.1963962737042564e-12,9.146784357973066e-06,9.14678555436934e-06,0.0056857669307043,1.0,17403917.034838498,0.9896172346425696,0.0016133674778321,0.3406171787710706,0.3406171787710706,0.3399726432390622,2.561536584972751e-08,0.0648181993589297,0.0,-8.673617379884035e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7351284653562465,152.51833488248278,43.86815619432255,63.917581080275,97.59765407643862,1.5269297183487645,0.298307506885153,22276831.164512135,0.03027000652306,0.0,0.000209694206781,60.94080094966321,2.4376320379865285e-05,0.002970048034036,0.0037984235460194,0.2580786867433181,1.7895980196164487e+21,54075366801599.88,1772733.8981278446,0.0632334210343343,2.4663744942850574e-09,45000.0,1090.0,1.480172315971106e-12,9.19143516283972e-06,9.191436643012038e-06,0.006456644785035,1.0,19513757.00409832,0.9892536237199752,0.0016133675650824,0.3406171787710706,0.3406171787710706,0.3399755936241416,3.005547844060124e-08,0.0751284353007681,0.0,-2.0816681711721685e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7464290249916258,174.45777327424537,45.022687330923006,65.54795482701316,97.93319945453,1.494069490237863,0.2827512898990864,20786096.571945947,0.0270971172284395,0.0,0.0001781160378723,54.352134925823584,2.1740853970329433e-05,0.0021732713304539,0.0027713183363704,0.2486046444875794,1.5497134768719722e+21,48786275433006.49,1654105.0085053488,0.0605356111458213,2.4006062867947126e-09,48000.0,1100.0,1.8224809592019827e-12,9.528750895770057e-06,9.528752718251016e-06,0.0073131461305875,1.0,21879156.69888651,0.988929186771224,0.0016133676403835,0.3406171787710706,0.3406171787710706,0.3399782236237955,3.552223406332788e-08,0.0864289894693917,0.0,8.673617379884035e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7586520755136483,199.2494292687219,46.284789035791846,67.15720415639257,98.37348589627116,1.4648240219646955,0.2665750966798863,19258772.292511605,0.0232303939709317,0.0,0.0001432737329889,48.474631368285515,1.938985254731421e-05,0.0014436606514683,0.0019497358610641,0.2379351381212719,1.3292065162220955e+21,43651287262270.57,1532564.4041172273,0.0576175727804585,2.326369261329678e-09,51000.0,1110.0,2.2333929497794527e-12,9.437683776186994e-06,9.437686009579944e-06,0.0082638853314921,1.0,24531388.42021539,0.9886395517123928,0.001613367704929,0.3406171787710706,0.3406171787710706,0.3399805679261968,4.2221255815819125e-08,0.0986520332923925,0.0,-5.204170427930421e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7714000349692552,227.20363323353993,47.70405175975643,68.66438615328723,98.90500806514004,1.4404120331658288,0.2502330814952745,17757786.006622475,0.0190898999055279,0.0,0.0001142840395484,43.23044794953266,1.7292179179813063e-05,0.0008181177770599,0.0013312924094684,0.2264332626650365,1.1358293897139636e+21,38884130611199.766,1413119.7106610278,0.0545742216379161,2.2444000750864233e-09,54000.0,1120.0,2.7242859094668547e-12,8.714303820687489e-06,8.714306544973399e-06,0.0093180679882726,1.0,27505796.24223126,0.9883808247175816,0.0016133677598711,0.3406171787710706,0.3406171787710706,0.3399826574286367,5.0392183372343515e-08,0.1113999845770718,0.0,5.204170427930421e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7845272613818612,258.66021717007067,49.38530177428415,70.02352230436865,99.54832789695996,1.4216412516962074,0.2345978564805156,16312537.553731011,0.0151054912931222,0.0,9.958284431159576e-05,38.55010392111549,1.5420041568446196e-05,0.000372805433491,0.0008739955087654,0.2142105176343138,9.71320993354899e+20,34573410155235.45,1298110.4930242326,0.051440327178937,2.154228431312293e-09,57000.0,1130.0,3.30791898886097e-12,7.86967476530523e-06,7.869678073224218e-06,0.0104855279788435,1.0,30842459.344623733,0.9881495374299828,0.0016133678064842,0.3406171787710706,0.3406171787710706,0.3399845196456817,6.031274978863153e-08,0.1245272010691114,0.0,1.3877787807814457e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.7983947989686689,293.99051566361805,51.68504425417639,71.28315688455196,100.30862415485127,1.4071854914802395,0.219733238963514,14880274.837435909,0.0116203615670433,0.0,8.960486146814628e-05,34.371561119558635,1.3748624447823453e-05,0.0001266754112829,0.0005097450452144,0.2009550319503858,8.266460836591191e+20,30553440249334.97,1184134.6474719371,0.0481296964457574,2.053426181923267e-09,60000.0,1140.0,3.998481682511645e-12,7.875053661497951e-06,7.875057659979633e-06,0.0117767661645157,1.0,34587023.06125332,0.9879425999839652,0.0016133678461808,0.3406171787710706,0.3406171787710706,0.3399861790725841,7.230296798698862e-08,0.1383947266657009,0.0,-8.673617379884035e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.8131466855913695,333.59948521317324,55.46781854511058,72.47957102020435,101.13850671563968,1.3954070821893578,0.204729330093102,13443074.522933925,0.0087246246699618,0.0,7.559267469225129e-05,30.63940478766773,1.225576191506709e-05,3.1231494604675616e-05,0.0002423191455352,0.1865675080065754,6.963345472209753e+20,26735844714758.375,1069765.8803388283,0.0446079429318564,1.940073886797531e-09,63000.0,1150.0,4.8116015928396366e-12,8.308385751420118e-06,8.30839056302171e-06,0.0132029898498517,1.0,38791759.52164184,0.98775725920037,0.0016133678801364,0.3406171787710706,0.3406171787710706,0.3399876575087995,8.672928542700693e-08,0.1531465988620841,0.0,6.938893903907228e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.8285157385286339,377.9279428300083,59.59137237886398,73.58975454711116,101.91538545475171,1.3849126971813297,0.1886867698153274,12031216.259098511,0.006067749142574,0.0,5.989294281556699e-05,27.30411391072751,1.0921645564291004e-05,9.83385131238975e-06,8.844050298820015e-05,0.1713750654715012,5.807036544510279e+20,23178436941179.887,957413.7695215548,0.0409388518134464,1.8142909194190234e-09,66000.0,1160.0,5.764289464811592e-12,8.144566999742012e-06,8.144572764031477e-06,0.014776152538945,1.0,43516946.31711633,0.9875910613839548,0.0016133679090963,0.3406171787710706,0.3406171787710706,0.3399889743459435,1.0400849221505965e-07,0.1685156345201417,0.0,-1.7347234759768068e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.8437511964437024,427.454924174409,60.80129703837473,74.48417955990769,102.55716381409216,1.3768986168613877,0.1747324357794328,10739250.284672692,0.0038049951006395,0.0,4.9207287227555425e-05,24.321412137556013,9.728564855022404e-06,5.739122536300666e-06,2.3891368450050488e-05,0.1562094445004561,4.885134296856233e+20,20151441262709.574,854602.3839533516,0.0373016541572689,1.6788633573298895e-09,69000.0,1170.0,6.8747908345545234e-12,7.330038147411924e-06,7.330045022202758e-06,0.0165089937814668,1.0,48832690.11009657,0.9874418192149512,0.0016133679335421,0.3406171787710706,0.3406171787710706,0.3399901468240803,1.2461106460015762e-07,0.1837510718326379,0.0,-3.469446951953614e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.8589737079529798,482.70016127175984,61.43585538445928,75.18636254870124,103.2056711776488,1.372664771630604,0.1682032393813787,9560125.985408746,0.0027662365886286,0.0,4.543724575521255e-05,21.651691687943572,8.660676675177429e-06,4.646905512177952e-06,6.737052009891135e-06,0.1410062474128229,4.192691749718197e+20,17644489004391.953,760770.6535795396,0.0336675472278067,1.5328905933207631e-09,72000.0,1180.0,8.162301359003163e-12,6.8420061032791775e-06,6.842014265580536e-06,0.0184150790324502,1.0,54821378.207495645,0.9873075822805046,0.0016133679544921,0.3406171787710706,0.3406171787710706,0.339991190259843,1.4906348175173974e-07,0.1989735588894981,0.0,1.5612511283791264e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.87570846021643,544.2266798079171,61.76991920810835,76.09175730911191,104.15733158443084,1.3688385610718192,0.1691386374131248,8319492.65635225,0.0031032388900676,0.0,4.840347023976459e-05,19.25950394439464,7.703801577757856e-06,4.296473545141759e-06,3.4150985239228225e-06,0.1242761244099232,3.559365697635551e+20,15165486643008.969,662044.1901375919,0.0296724194115872,1.3686493773114754e-09,75000.0,1190.0,9.646486463337807e-12,7.396658580062514e-06,7.396668226548978e-06,0.0205088395120524,1.0,61581023.439188376,0.98718661085367,0.0016133679735341,0.3406171787710706,0.3406171787710706,0.3399921182495664,1.7794885576485053e-07,0.2157082822675742,0.0,1.7347234759768068e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.8950338645745503,612.6435160369759,62.17652107667789,77.84274196414925,105.55087748279688,1.3559501479458251,0.173765012923533,6888394.2752698185,0.0051323502569492,0.0,4.915516079578381e-05,17.113111799064836,6.845244719625934e-06,4.18531827925949e-06,2.5766703004562616e-06,0.1049525281921504,2.849971392418327e+20,12335249776537.145,548160.9994375529,0.0250588189653204,1.180785737006977e-09,78000.0,1200.0,1.1346724557086e-11,9.672992866337748e-06,9.673004213062305e-06,0.0228056120763529,1.0,69229889.67851333,0.987077352568432,0.0016133679918965,0.3406171787710706,0.3406171787710706,0.3399929428503324,2.119049478940545e-07,0.2350336526696024,0.0,-6.938893903907228e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9157190642492408,688.6085533834814,62.972210736686854,81.4676056348928,107.25585174144231,1.3165460173473462,0.1781896962147357,5353257.40627821,0.0001536289176714,0.0,4.3053390280560415e-05,15.18410027128678,6.073640108514711e-06,4.161364760665642e-06,2.304255879987348e-06,0.0842683964900099,2.0913692856683292e+20,9301103488277.615,425998.6889262378,0.0201205912997156,9.810932727229903e-10,81000.0,1210.0,1.328096634904831e-11,1.2146578661726824e-05,1.2146591942693172e-05,0.0253216791155018,1.0,77912968.0790255,0.986978421662086,0.0016133680101066,0.3406171787710706,0.3406171787710706,0.3399936747415985,2.516182929849899e-07,0.2557188126309479,0.0,1.7347234759768068e-17,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9352009647195118,772.8314788572945,64.86785567469632,88.47656988148576,109.0098639321147,1.2320760635062282,0.1742852240507023,3911627.142539511,0.0001978471006176,0.0,2.8101610616808304e-05,13.44704338827395,5.37881735530958e-06,4.171327116234845e-06,2.213348640875535e-06,0.0647872717873758,1.382530871594581e+20,6459673716562.965,311277.3976337945,0.0154696301587137,7.926361325999387e-10,84000.0,1220.0,1.5464071388109045e-11,1.297631957270205e-05,1.2976335036773438e-05,0.028074308491271,1.0,87811151.76476242,0.9868885805013308,0.0016133680280898,0.3406171787710706,0.3406171787710706,0.3399943233699364,2.978127082476553e-07,0.2752006669068035,0.0,-6.938893903907228e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9505338530184108,866.0768594106048,71.71735948970289,94.37819667809686,110.22105031467513,1.1678656108530523,0.1428481050462386,2783314.2262339145,0.0002339979125765,0.0,1.2916641849337568e-05,11.879226887254736,4.751690754901894e-06,4.1932933602686795e-06,2.1923216515944033e-06,0.0494550096758223,8.349457137826839e+19,4247727575913.756,221489.10864156063,0.0118091727117452,6.427878274927543e-10,87000.0,1230.0,1.7905449646452395e-11,9.832284074990468e-06,9.832301980440116e-06,0.0310817935177701,1.0,99154386.19734228,0.986806723153118,0.0016133680446306,0.3406171787710706,0.3406171787710706,0.339994897079321,3.512299240708762e-07,0.2905335017884868,0.0,8.673617379884035e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.959874009681046,969.1673383495418,84.43950412000174,97.21438827746088,109.98927243492,1.1314093971460086,0.0489144273344828,2134842.429890542,0.0002641511980153,0.0,5.2718321222566395e-06,10.460427893628724,4.18417115745149e-06,4.216350517708712e-06,2.1993811978450737e-06,0.0401153904160809,5.37677865922329e+19,3018874821240.913,169885.3627196963,0.0095793745585785,5.415927061781854e-10,90000.0,1240.0,2.0605807627373924e-11,4.831579317964018e-06,4.831599923771646e-06,0.0343634929796456,1.0,112240749.8390212,0.986731860774257,0.001613368056727,0.3406171787710706,0.3406171787710706,0.3399954032293684,4.125994741221824e-07,0.2998735970815719,0.0,-5.204170427930421e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.964965068146895,1082.9869518683277,84.70156955823649,97.2868578870586,109.87214621588072,1.1293626765439635,0.0298084868147212,1859668.388633983,0.0002888492229394,0.0,5.183192031952182e-06,9.17275412026886,3.669101648107544e-06,4.234477248830504e-06,2.216403392016007e-06,0.035024811870816,4.634839535964962e+19,2618923169597.8535,147987.70828141918,0.008363973877964,4.732653084606928e-10,93000.0,1250.0,2.355278914009947e-11,1.919720983713851e-06,1.9197445365029917e-06,0.0379398711729286,1.0,127464511.67121422,0.9866631085659346,0.0016133680619782,0.3406171787710706,0.3406171787710706,0.3399958483039474,4.825944043982454e-07,0.3049645855524906,0.0,5.204170427930421e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9709990500293558,1208.4845657047008,84.70171087450085,97.28756446837632,109.8734180622518,1.129367547256942,0.0320267597378892,1539325.2892252614,0.0003337522138549,0.0,5.2161822541463736e-06,8.000545827643176,3.2002183310572704e-06,4.244205600030317e-06,2.2347532284054365e-06,0.0289912707934847,3.836420923247479e+19,2167778056141.5503,122495.61440328092,0.0069234668132831,3.9183995019368077e-10,96000.0,1260.0,2.6715335990284e-11,2.2074319642750694e-06,2.20745867961106e-06,0.0418325379454577,1.0,145358015.253793,0.98659967403187,0.0016133680661799,0.3406171787710706,0.3406171787710706,0.3399962380126834,5.617689854315564e-07,0.3109984882603703,0.0,-8.673617379884035e-19,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9780147004037992,1346.6774318249022,84.70198689817603,97.288944586752,109.87590227532796,1.1293770606931832,0.0359531951502623,1166861.5487658628,0.0004214413050374,0.0,4.794798026797852e-06,6.930342665736057,2.772137066294423e-06,4.2433848621332445e-06,2.2500040125933858e-06,0.0219760340702596,2.9080948343643075e+19,1643229275500.3582,92855.89169497589,0.0052486036591373,2.9717367689704645e-10,99000.0,1270.0,3.0036715466438046e-11,2.677412131116538e-06,2.677442167832004e-06,0.0460642887067337,1.0,166655296.0332346,0.9865408469185538,0.0016133680701655,0.3406171787710706,0.3406171787710706,0.3399965773881545,6.504747791949489e-07,0.3180140499290201,0.0,4.3368086899420185e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.985317757988962,1498.6548649382607,84.70256246469008,97.29182241932212,109.88108237395416,1.129396897309345,0.0429869414777856,779137.7994118496,0.0006042399751985,0.0,3.872346301060042e-06,5.950915244428559,2.3803660977714237e-06,4.231167041230692e-06,2.260067917314675e-06,0.0146733704099817,1.941733698324413e+19,1097189015880.1334,62001.81606306875,0.0035051270875922,1.9863139462512534e-10,102000.0,1280.0,3.34264313706604e-11,2.958987527488074e-06,2.959020953919445e-06,0.0506591443711195,1.0,192390679.313073,0.9864859899786704,0.00161336807397,0.3406171787710706,0.3406171787710706,0.339996870881266,7.487526361204837e-07,0.3253170092363258,0.0,1.734723475976807e-18,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9918248905675564,1665.5820385187149,84.70393175832679,97.29866888750573,109.89340601668466,1.1294440846229938,0.0562522335808586,433671.4998576611,0.0010388553574568,0.0,2.600234929736133e-06,5.053352684791678,2.021341073916671e-06,4.207368601420301e-06,2.264047551750525e-06,0.0081666166752166,1.08069531152115e+19,610661130713.9666,34510.48144021147,0.0019516636147358,1.1082647439038891e-10,105000.0,1290.0,3.675174456197031e-11,2.8662611534010536e-06,2.8662979051456155e-06,0.0556423911934846,1.0,224055171.1069391,0.986434530798916,0.0016133680776599,0.3406171787710706,0.3406171787710706,0.3399971224575944,8.562013315993565e-07,0.3318240343662246,0.0,-8.673617379884035e-19,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
