candidate_id,closed_fraction_at_switch,closed_fraction_at_target,closed_shrinkage_share,median_reduction,window_width_C,interpretation,A_closed_fraction,M_PR_closed,high_density_support_active
693168,0.6494149879062678,0.9999913991449448,0.9913835871516228,0.8812766736684337,260.0,calibration-sensitive Tier B,0.00861641284837722,0.6494149879062678,True
822940,0.0218863861583767,0.0001783153370509,0.9999767866705984,0.3190687505790738,125.0,plausible Tier B,2.3213329401583493e-05,0.0218863861583767,True
581668,0.4603007828266633,1.0,0.9998243117198335,0.3389414747772701,265.0,calibration-sensitive Tier B,0.00017568828016645277,0.4603007828266633,True
295003,0.6214173509656965,0.9999999999999992,0.9998511514330146,0.4229626165997483,290.0,calibration-sensitive Tier B,0.0001488485669853823,0.6214173509656965,True
366094,0.147090077345526,0.221217012773066,0.1370635486848481,0.2309788280970066,215.0,calibration-sensitive Tier B,0.8629364513151518,0.147090077345526,True
85161,0.9416338408109493,0.9999999999999992,0.9999912890531544,0.3954750022362947,60.0,calibration-sensitive Tier B,8.71094684562479e-06,0.9416338408109493,True
