candidate_id,exact_reconfirmed,tier,rejection_reason,median_reduction,span20,lower_bracketed,upper_bracketed
76288,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
101017,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
92522,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
119781,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
102062,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
102854,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
239554,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
161674,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
230772,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
154704,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
92099,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
111349,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
70788,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
216160,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
214521,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
239208,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
6647,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
175924,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
124919,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
193477,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
170054,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
207832,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
158023,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
101985,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
18705,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
239383,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
41676,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
189980,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
58047,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
110079,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
123511,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
